date,ID_unscaled,ID_monthly,isPartial,scale,ID
2021-05-10,92,91.0,,0.91,83.72
2021-05-11,99,91.0,,0.91,90.09
2021-05-12,93,91.0,,0.91,84.63000000000001
2021-05-13,87,91.0,,0.91,79.17
2021-05-14,90,91.0,,0.91,81.9
2021-05-15,79,91.0,,0.91,71.89
2021-05-16,78,91.0,,0.91,70.98
2021-05-17,100,91.0,,0.91,91.0
2021-05-18,96,91.0,,0.91,87.36
2021-05-19,92,91.0,,0.91,83.72
2021-05-20,85,91.0,,0.91,77.35000000000001
2021-05-21,85,91.0,,0.91,77.35000000000001
2021-05-22,75,91.0,,0.91,68.25
2021-05-23,76,91.0,,0.91,69.16
2021-05-24,90,91.0,,0.91,81.9
2021-05-25,94,91.0,,0.91,85.54
2021-05-26,89,91.0,,0.91,80.99000000000001
2021-05-27,89,91.0,,0.91,80.99000000000001
2021-05-28,86,91.0,,0.91,78.26
2021-05-29,75,91.0,,0.91,68.25
2021-05-30,74,91.0,,0.91,67.34
2021-05-31,76,91.0,,0.91,69.16
2021-06-01,87,94.0,False,0.94,81.78
2021-06-02,86,94.0,,0.94,80.83999999999999
2021-06-03,87,94.0,,0.94,81.78
2021-06-04,85,94.0,,0.94,79.89999999999999
2021-06-05,73,94.0,,0.94,68.61999999999999
2021-06-06,70,94.0,,0.94,65.8
2021-06-07,89,94.0,,0.94,83.66
2021-06-08,92,94.0,,0.94,86.47999999999999
2021-06-09,87,94.0,,0.94,81.78
2021-06-10,90,94.0,,0.94,84.6
2021-06-11,82,94.0,,0.94,77.08
2021-06-12,72,94.0,,0.94,67.67999999999999
2021-06-13,71,94.0,,0.94,66.74
2021-06-14,90,94.0,,0.94,84.6
2021-06-15,91,94.0,,0.94,85.53999999999999
2021-06-16,87,94.0,,0.94,81.78
2021-06-17,90,94.0,,0.94,84.6
2021-06-18,81,94.0,,0.94,76.14
2021-06-19,71,94.0,,0.94,66.74
2021-06-20,69,94.0,,0.94,64.86
2021-06-21,88,94.0,,0.94,82.72
2021-06-22,100,94.0,,0.94,94.0
2021-06-23,94,94.0,,0.94,88.36
2021-06-24,94,94.0,,0.94,88.36
2021-06-25,88,94.0,,0.94,82.72
2021-06-26,74,94.0,,0.94,69.56
2021-06-27,71,94.0,,0.94,66.74
2021-06-28,88,94.0,,0.94,82.72
2021-06-29,94,94.0,,0.94,88.36
2021-06-30,89,94.0,,0.94,83.66
2021-07-01,92,95.0,False,0.95,87.39999999999999
2021-07-02,82,95.0,,0.95,77.89999999999999
2021-07-03,71,95.0,,0.95,67.45
2021-07-04,64,95.0,,0.95,60.8
2021-07-05,72,95.0,,0.95,68.39999999999999
2021-07-06,91,95.0,,0.95,86.45
2021-07-07,86,95.0,,0.95,81.7
2021-07-08,91,95.0,,0.95,86.45
2021-07-09,85,95.0,,0.95,80.75
2021-07-10,73,95.0,,0.95,69.35
2021-07-11,68,95.0,,0.95,64.6
2021-07-12,97,95.0,,0.95,92.14999999999999
2021-07-13,95,95.0,,0.95,90.25
2021-07-14,100,95.0,,0.95,95.0
2021-07-15,98,95.0,,0.95,93.1
2021-07-16,86,95.0,,0.95,81.7
2021-07-17,73,95.0,,0.95,69.35
2021-07-18,69,95.0,,0.95,65.55
2021-07-19,90,95.0,,0.95,85.5
2021-07-20,91,95.0,,0.95,86.45
2021-07-21,87,95.0,,0.95,82.64999999999999
2021-07-22,87,95.0,,0.95,82.64999999999999
2021-07-23,83,95.0,,0.95,78.85
2021-07-24,71,95.0,,0.95,67.45
2021-07-25,71,95.0,,0.95,67.45
2021-07-26,93,95.0,,0.95,88.35
2021-07-27,91,95.0,,0.95,86.45
2021-07-28,88,95.0,,0.95,83.6
2021-07-29,86,95.0,,0.95,81.7
2021-07-30,80,95.0,,0.95,76.0
2021-07-31,70,95.0,,0.95,66.5
2021-08-01,74,93.0,False,0.93,68.82000000000001
2021-08-02,100,93.0,,0.93,93.0
2021-08-03,98,93.0,,0.93,91.14
2021-08-04,97,93.0,,0.93,90.21000000000001
2021-08-05,94,93.0,,0.93,87.42
2021-08-06,90,93.0,,0.93,83.7
2021-08-07,77,93.0,,0.93,71.61
2021-08-08,75,93.0,,0.93,69.75
2021-08-09,94,93.0,,0.93,87.42
2021-08-10,98,93.0,,0.93,91.14
2021-08-11,91,93.0,,0.93,84.63000000000001
2021-08-12,92,93.0,,0.93,85.56
2021-08-13,89,93.0,,0.93,82.77000000000001
2021-08-14,78,93.0,,0.93,72.54
2021-08-15,75,93.0,,0.93,69.75
2021-08-16,100,93.0,,0.93,93.0
2021-08-17,99,93.0,,0.93,92.07000000000001
2021-08-18,94,93.0,,0.93,87.42
2021-08-19,92,93.0,,0.93,85.56
2021-08-20,90,93.0,,0.93,83.7
2021-08-21,74,93.0,,0.93,68.82000000000001
2021-08-22,74,93.0,,0.93,68.82000000000001
2021-08-23,94,93.0,,0.93,87.42
2021-08-24,93,93.0,,0.93,86.49000000000001
2021-08-25,91,93.0,,0.93,84.63000000000001
2021-08-26,87,93.0,,0.93,80.91000000000001
2021-08-27,84,93.0,,0.93,78.12
2021-08-28,74,93.0,,0.93,68.82000000000001
2021-08-29,74,93.0,,0.93,68.82000000000001
2021-08-30,90,93.0,,0.93,83.7
2021-08-31,92,93.0,,0.93,85.56
2021-09-01,98,89.0,False,0.89,87.22
2021-09-02,96,89.0,,0.89,85.44
2021-09-03,91,89.0,,0.89,80.99
2021-09-04,87,89.0,,0.89,77.43
2021-09-05,84,89.0,,0.89,74.76
2021-09-06,88,89.0,,0.89,78.32000000000001
2021-09-07,100,89.0,,0.89,89.0
2021-09-08,95,89.0,,0.89,84.55
2021-09-09,95,89.0,,0.89,84.55
2021-09-10,93,89.0,,0.89,82.77
2021-09-11,83,89.0,,0.89,73.87
2021-09-12,84,89.0,,0.89,74.76
2021-09-13,95,89.0,,0.89,84.55
2021-09-14,97,89.0,,0.89,86.33
2021-09-15,97,89.0,,0.89,86.33
2021-09-16,94,89.0,,0.89,83.66
2021-09-17,95,89.0,,0.89,84.55
2021-09-18,81,89.0,,0.89,72.09
2021-09-19,81,89.0,,0.89,72.09
2021-09-20,92,89.0,,0.89,81.88
2021-09-21,97,89.0,,0.89,86.33
2021-09-22,93,89.0,,0.89,82.77
2021-09-23,91,89.0,,0.89,80.99
2021-09-24,93,89.0,,0.89,82.77
2021-09-25,86,89.0,,0.89,76.54
2021-09-26,81,89.0,,0.89,72.09
2021-09-27,91,89.0,,0.89,80.99
2021-09-28,95,89.0,,0.89,84.55
2021-09-29,90,89.0,,0.89,80.1
2021-09-30,92,89.0,,0.89,81.88
2021-10-01,91,84.0,False,0.84,76.44
2021-10-02,85,84.0,,0.84,71.39999999999999
2021-10-03,81,84.0,,0.84,68.03999999999999
2021-10-04,90,84.0,,0.84,75.6
2021-10-05,100,84.0,,0.84,84.0
2021-10-06,94,84.0,,0.84,78.96
2021-10-07,94,84.0,,0.84,78.96
2021-10-08,94,84.0,,0.84,78.96
2021-10-09,84,84.0,,0.84,70.56
2021-10-10,81,84.0,,0.84,68.03999999999999
2021-10-11,92,84.0,,0.84,77.28
2021-10-12,95,84.0,,0.84,79.8
2021-10-13,95,84.0,,0.84,79.8
2021-10-14,99,84.0,,0.84,83.16
2021-10-15,93,84.0,,0.84,78.11999999999999
2021-10-16,84,84.0,,0.84,70.56
2021-10-17,82,84.0,,0.84,68.88
2021-10-18,93,84.0,,0.84,78.11999999999999
2021-10-19,97,84.0,,0.84,81.48
2021-10-20,93,84.0,,0.84,78.11999999999999
2021-10-21,91,84.0,,0.84,76.44
2021-10-22,89,84.0,,0.84,74.75999999999999
2021-10-23,84,84.0,,0.84,70.56
2021-10-24,79,84.0,,0.84,66.36
2021-10-25,91,84.0,,0.84,76.44
2021-10-26,93,84.0,,0.84,78.11999999999999
2021-10-27,88,84.0,,0.84,73.92
2021-10-28,90,84.0,,0.84,75.6
2021-10-29,84,84.0,,0.84,70.56
2021-10-30,69,84.0,,0.84,57.96
2021-10-31,69,84.0,,0.84,57.96
2021-11-01,96,84.0,False,0.84,80.64
2021-11-02,100,84.0,,0.84,84.0
2021-11-03,97,84.0,,0.84,81.48
2021-11-04,99,84.0,,0.84,83.16
2021-11-05,96,84.0,,0.84,80.64
2021-11-06,87,84.0,,0.84,73.08
2021-11-07,85,84.0,,0.84,71.39999999999999
2021-11-08,95,84.0,,0.84,79.8
2021-11-09,98,84.0,,0.84,82.32
2021-11-10,95,84.0,,0.84,79.8
2021-11-11,99,84.0,,0.84,83.16
2021-11-12,96,84.0,,0.84,80.64
2021-11-13,88,84.0,,0.84,73.92
2021-11-14,88,84.0,,0.84,73.92
2021-11-15,100,84.0,,0.84,84.0
2021-11-16,99,84.0,,0.84,83.16
2021-11-17,97,84.0,,0.84,81.48
2021-11-18,98,84.0,,0.84,82.32
2021-11-19,93,84.0,,0.84,78.11999999999999
2021-11-20,89,84.0,,0.84,74.75999999999999
2021-11-21,84,84.0,,0.84,70.56
2021-11-22,100,84.0,,0.84,84.0
2021-11-23,99,84.0,,0.84,83.16
2021-11-24,92,84.0,,0.84,77.28
2021-11-25,78,84.0,,0.84,65.52
2021-11-26,83,84.0,,0.84,69.72
2021-11-27,85,84.0,,0.84,71.39999999999999
2021-11-28,86,84.0,,0.84,72.24
2021-11-29,92,84.0,,0.84,77.28
2021-11-30,96,84.0,,0.84,80.64
2021-12-01,83,85.0,False,0.85,70.55
2021-12-02,83,85.0,,0.85,70.55
2021-12-03,87,85.0,,0.85,73.95
2021-12-04,82,85.0,,0.85,69.7
2021-12-05,78,85.0,,0.85,66.3
2021-12-06,84,85.0,,0.85,71.39999999999999
2021-12-07,86,85.0,,0.85,73.1
2021-12-08,88,85.0,,0.85,74.8
2021-12-09,85,85.0,,0.85,72.25
2021-12-10,81,85.0,,0.85,68.85
2021-12-11,81,85.0,,0.85,68.85
2021-12-12,77,85.0,,0.85,65.45
2021-12-13,89,85.0,,0.85,75.64999999999999
2021-12-14,87,85.0,,0.85,73.95
2021-12-15,86,85.0,,0.85,73.1
2021-12-16,88,85.0,,0.85,74.8
2021-12-17,84,85.0,,0.85,71.39999999999999
2021-12-18,82,85.0,,0.85,69.7
2021-12-19,76,85.0,,0.85,64.6
2021-12-20,94,85.0,,0.85,79.89999999999999
2021-12-21,95,85.0,,0.85,80.75
2021-12-22,88,85.0,,0.85,74.8
2021-12-23,85,85.0,,0.85,72.25
2021-12-24,75,85.0,,0.85,63.75
2021-12-25,89,85.0,,0.85,75.64999999999999
2021-12-26,84,85.0,,0.85,71.39999999999999
2021-12-27,96,85.0,,0.85,81.6
2021-12-28,100,85.0,,0.85,85.0
2021-12-29,98,85.0,,0.85,83.3
2021-12-30,91,85.0,,0.85,77.35
2021-12-31,80,85.0,,0.85,68.0
