date,KO_unscaled,KO_monthly,isPartial,scale,KO
2021-04-16,39,92.0,,0.92,35.88
2021-04-17,56,92.0,,0.92,51.52
2021-04-18,100,92.0,,0.92,92.0
2021-04-19,47,92.0,,0.92,43.24
2021-04-20,42,92.0,,0.92,38.64
2021-04-21,40,92.0,,0.92,36.800000000000004
2021-04-22,42,92.0,,0.92,38.64
2021-04-23,42,92.0,,0.92,38.64
2021-04-24,42,92.0,,0.92,38.64
2021-04-25,84,92.0,,0.92,77.28
2021-04-26,48,92.0,,0.92,44.160000000000004
2021-04-27,41,92.0,,0.92,37.72
2021-04-28,39,92.0,,0.92,35.88
2021-04-29,43,92.0,,0.92,39.56
2021-04-30,39,92.0,,0.92,35.88
2021-05-01,88,77.0,False,0.77,67.76
2021-05-02,100,77.0,,0.77,77.0
2021-05-03,86,77.0,,0.77,66.22
2021-05-04,74,77.0,,0.77,56.980000000000004
2021-05-05,71,77.0,,0.77,54.67
2021-05-06,80,77.0,,0.77,61.6
2021-05-07,85,77.0,,0.77,65.45
2021-05-08,90,77.0,,0.77,69.3
2021-05-09,78,77.0,,0.77,60.06
2021-05-10,85,77.0,,0.77,65.45
2021-05-11,85,77.0,,0.77,65.45
2021-05-12,94,77.0,,0.77,72.38
2021-05-13,76,77.0,,0.77,58.52
2021-05-14,76,77.0,,0.77,58.52
2021-05-15,66,77.0,,0.77,50.82
2021-05-16,87,77.0,,0.77,66.99
2021-05-17,77,77.0,,0.77,59.29
2021-05-18,78,77.0,,0.77,60.06
2021-05-19,76,77.0,,0.77,58.52
2021-05-20,65,77.0,,0.77,50.050000000000004
2021-05-21,87,77.0,,0.77,66.99
2021-05-22,79,77.0,,0.77,60.83
2021-05-23,71,77.0,,0.77,54.67
2021-05-24,70,77.0,,0.77,53.9
2021-05-25,77,77.0,,0.77,59.29
2021-05-26,68,77.0,,0.77,52.36
2021-05-27,62,77.0,,0.77,47.74
2021-05-28,68,77.0,,0.77,52.36
2021-05-29,71,77.0,,0.77,54.67
2021-05-30,84,77.0,,0.77,64.68
2021-05-31,73,77.0,,0.77,56.21
2021-06-01,74,82.0,False,0.82,60.68
2021-06-02,73,82.0,,0.82,59.86
2021-06-03,81,82.0,,0.82,66.42
2021-06-04,87,82.0,,0.82,71.33999999999999
2021-06-05,83,82.0,,0.82,68.06
2021-06-06,87,82.0,,0.82,71.33999999999999
2021-06-07,93,82.0,,0.82,76.25999999999999
2021-06-08,79,82.0,,0.82,64.78
2021-06-09,78,82.0,,0.82,63.959999999999994
2021-06-10,80,82.0,,0.82,65.6
2021-06-11,87,82.0,,0.82,71.33999999999999
2021-06-12,80,82.0,,0.82,65.6
2021-06-13,98,82.0,,0.82,80.36
2021-06-14,81,82.0,,0.82,66.42
2021-06-15,73,82.0,,0.82,59.86
2021-06-16,84,82.0,,0.82,68.88
2021-06-17,90,82.0,,0.82,73.8
2021-06-18,84,82.0,,0.82,68.88
2021-06-19,82,82.0,,0.82,67.24
2021-06-20,82,82.0,,0.82,67.24
2021-06-21,82,82.0,,0.82,67.24
2021-06-22,77,82.0,,0.82,63.13999999999999
2021-06-23,75,82.0,,0.82,61.49999999999999
2021-06-24,85,82.0,,0.82,69.7
2021-06-25,88,82.0,,0.82,72.16
2021-06-26,74,82.0,,0.82,60.68
2021-06-27,100,82.0,,0.82,82.0
2021-06-28,88,82.0,,0.82,72.16
2021-06-29,71,82.0,,0.82,58.22
2021-06-30,72,82.0,,0.82,59.04
2021-07-01,69,77.0,False,0.77,53.13
2021-07-02,78,77.0,,0.77,60.06
2021-07-03,81,77.0,,0.77,62.370000000000005
2021-07-04,76,77.0,,0.77,58.52
2021-07-05,75,77.0,,0.77,57.75
2021-07-06,78,77.0,,0.77,60.06
2021-07-07,69,77.0,,0.77,53.13
2021-07-08,74,77.0,,0.77,56.980000000000004
2021-07-09,78,77.0,,0.77,60.06
2021-07-10,84,77.0,,0.77,64.68
2021-07-11,100,77.0,,0.77,77.0
2021-07-12,90,77.0,,0.77,69.3
2021-07-13,74,77.0,,0.77,56.980000000000004
2021-07-14,74,77.0,,0.77,56.980000000000004
2021-07-15,71,77.0,,0.77,54.67
2021-07-16,68,77.0,,0.77,52.36
2021-07-17,61,77.0,,0.77,46.97
2021-07-18,68,77.0,,0.77,52.36
2021-07-19,82,77.0,,0.77,63.14
2021-07-20,77,77.0,,0.77,59.29
2021-07-21,76,77.0,,0.77,58.52
2021-07-22,80,77.0,,0.77,61.6
2021-07-23,79,77.0,,0.77,60.83
2021-07-24,74,77.0,,0.77,56.980000000000004
2021-07-25,77,77.0,,0.77,59.29
2021-07-26,70,77.0,,0.77,53.9
2021-07-27,75,77.0,,0.77,57.75
2021-07-28,66,77.0,,0.77,50.82
2021-07-29,80,77.0,,0.77,61.6
2021-07-30,67,77.0,,0.77,51.59
2021-07-31,65,77.0,,0.77,50.050000000000004
2021-08-01,47,83.0,False,0.83,39.01
2021-08-02,41,83.0,,0.83,34.03
2021-08-03,45,83.0,,0.83,37.35
2021-08-04,48,83.0,,0.83,39.839999999999996
2021-08-05,49,83.0,,0.83,40.669999999999995
2021-08-06,48,83.0,,0.83,39.839999999999996
2021-08-07,100,83.0,,0.83,83.0
2021-08-08,56,83.0,,0.83,46.48
2021-08-09,41,83.0,,0.83,34.03
2021-08-10,42,83.0,,0.83,34.86
2021-08-11,39,83.0,,0.83,32.37
2021-08-12,41,83.0,,0.83,34.03
2021-08-13,43,83.0,,0.83,35.69
2021-08-14,38,83.0,,0.83,31.54
2021-08-15,46,83.0,,0.83,38.18
2021-08-16,39,83.0,,0.83,32.37
2021-08-17,42,83.0,,0.83,34.86
2021-08-18,42,83.0,,0.83,34.86
2021-08-19,45,83.0,,0.83,37.35
2021-08-20,43,83.0,,0.83,35.69
2021-08-21,39,83.0,,0.83,32.37
2021-08-22,46,83.0,,0.83,38.18
2021-08-23,42,83.0,,0.83,34.86
2021-08-24,36,83.0,,0.83,29.88
2021-08-25,37,83.0,,0.83,30.709999999999997
2021-08-26,41,83.0,,0.83,34.03
2021-08-27,43,83.0,,0.83,35.69
2021-08-28,37,83.0,,0.83,30.709999999999997
2021-08-29,52,83.0,,0.83,43.16
2021-08-30,44,83.0,,0.83,36.519999999999996
2021-08-31,39,83.0,,0.83,32.37
2021-09-01,83,71.0,False,0.71,58.93
2021-09-02,75,71.0,,0.71,53.25
2021-09-03,91,71.0,,0.71,64.61
2021-09-04,92,71.0,,0.71,65.32
2021-09-05,92,71.0,,0.71,65.32
2021-09-06,91,71.0,,0.71,64.61
2021-09-07,82,71.0,,0.71,58.22
2021-09-08,81,71.0,,0.71,57.51
2021-09-09,88,71.0,,0.71,62.48
2021-09-10,81,71.0,,0.71,57.51
2021-09-11,83,71.0,,0.71,58.93
2021-09-12,100,71.0,,0.71,71.0
2021-09-13,77,71.0,,0.71,54.669999999999995
2021-09-14,76,71.0,,0.71,53.959999999999994
2021-09-15,93,71.0,,0.71,66.03
2021-09-16,89,71.0,,0.71,63.19
2021-09-17,86,71.0,,0.71,61.059999999999995
2021-09-18,97,71.0,,0.71,68.86999999999999
2021-09-19,84,71.0,,0.71,59.64
2021-09-20,97,71.0,,0.71,68.86999999999999
2021-09-21,93,71.0,,0.71,66.03
2021-09-22,86,71.0,,0.71,61.059999999999995
2021-09-23,86,71.0,,0.71,61.059999999999995
2021-09-24,86,71.0,,0.71,61.059999999999995
2021-09-25,84,71.0,,0.71,59.64
2021-09-26,88,71.0,,0.71,62.48
2021-09-27,87,71.0,,0.71,61.769999999999996
2021-09-28,98,71.0,,0.71,69.58
2021-09-29,88,71.0,,0.71,62.48
2021-09-30,91,71.0,,0.71,64.61
2021-10-01,68,72.0,False,0.72,48.96
2021-10-02,61,72.0,,0.72,43.92
2021-10-03,72,72.0,,0.72,51.839999999999996
2021-10-04,61,72.0,,0.72,43.92
2021-10-05,65,72.0,,0.72,46.8
2021-10-06,60,72.0,,0.72,43.199999999999996
2021-10-07,66,72.0,,0.72,47.519999999999996
2021-10-08,68,72.0,,0.72,48.96
2021-10-09,54,72.0,,0.72,38.879999999999995
2021-10-10,100,72.0,,0.72,72.0
2021-10-11,69,72.0,,0.72,49.68
2021-10-12,67,72.0,,0.72,48.239999999999995
2021-10-13,63,72.0,,0.72,45.36
2021-10-14,66,72.0,,0.72,47.519999999999996
2021-10-15,66,72.0,,0.72,47.519999999999996
2021-10-16,59,72.0,,0.72,42.48
2021-10-17,65,72.0,,0.72,46.8
2021-10-18,58,72.0,,0.72,41.76
2021-10-19,63,72.0,,0.72,45.36
2021-10-20,61,72.0,,0.72,43.92
2021-10-21,74,72.0,,0.72,53.28
2021-10-22,73,72.0,,0.72,52.559999999999995
2021-10-23,69,72.0,,0.72,49.68
2021-10-24,75,72.0,,0.72,54.0
2021-10-25,74,72.0,,0.72,53.28
2021-10-26,68,72.0,,0.72,48.96
2021-10-27,69,72.0,,0.72,49.68
2021-10-28,68,72.0,,0.72,48.96
2021-10-29,65,72.0,,0.72,46.8
2021-10-30,65,72.0,,0.72,46.8
2021-10-31,62,72.0,,0.72,44.64
2021-11-01,67,75.0,False,0.75,50.25
2021-11-02,71,75.0,,0.75,53.25
2021-11-03,68,75.0,,0.75,51.0
2021-11-04,74,75.0,,0.75,55.5
2021-11-05,69,75.0,,0.75,51.75
2021-11-06,67,75.0,,0.75,50.25
2021-11-07,100,75.0,,0.75,75.0
2021-11-08,78,75.0,,0.75,58.5
2021-11-09,75,75.0,,0.75,56.25
2021-11-10,74,75.0,,0.75,55.5
2021-11-11,80,75.0,,0.75,60.0
2021-11-12,74,75.0,,0.75,55.5
2021-11-13,83,75.0,,0.75,62.25
2021-11-14,84,75.0,,0.75,63.0
2021-11-15,81,75.0,,0.75,60.75
2021-11-16,69,75.0,,0.75,51.75
2021-11-17,73,75.0,,0.75,54.75
2021-11-18,74,75.0,,0.75,55.5
2021-11-19,72,75.0,,0.75,54.0
2021-11-20,74,75.0,,0.75,55.5
2021-11-21,81,75.0,,0.75,60.75
2021-11-22,88,75.0,,0.75,66.0
2021-11-23,79,75.0,,0.75,59.25
2021-11-24,77,75.0,,0.75,57.75
2021-11-25,68,75.0,,0.75,51.0
2021-11-26,72,75.0,,0.75,54.0
2021-11-27,63,75.0,,0.75,47.25
2021-11-28,84,75.0,,0.75,63.0
2021-11-29,73,75.0,,0.75,54.75
2021-11-30,72,75.0,,0.75,54.0
2021-12-01,57,74.0,False,0.74,42.18
2021-12-02,53,74.0,,0.74,39.22
2021-12-03,53,74.0,,0.74,39.22
2021-12-04,58,74.0,,0.74,42.92
2021-12-05,54,74.0,,0.74,39.96
2021-12-06,61,74.0,,0.74,45.14
2021-12-07,62,74.0,,0.74,45.88
2021-12-08,68,74.0,,0.74,50.32
2021-12-09,61,74.0,,0.74,45.14
2021-12-10,54,74.0,,0.74,39.96
2021-12-11,53,74.0,,0.74,39.22
2021-12-12,62,74.0,,0.74,45.88
2021-12-13,55,74.0,,0.74,40.7
2021-12-14,62,74.0,,0.74,45.88
2021-12-15,58,74.0,,0.74,42.92
2021-12-16,56,74.0,,0.74,41.44
2021-12-17,58,74.0,,0.74,42.92
2021-12-18,56,74.0,,0.74,41.44
2021-12-19,91,74.0,,0.74,67.34
2021-12-20,100,74.0,,0.74,74.0
2021-12-21,80,74.0,,0.74,59.2
2021-12-22,58,74.0,,0.74,42.92
2021-12-23,53,74.0,,0.74,39.22
2021-12-24,54,74.0,,0.74,39.96
2021-12-25,61,74.0,,0.74,45.14
2021-12-26,55,74.0,,0.74,40.7
2021-12-27,57,74.0,,0.74,42.18
2021-12-28,53,74.0,,0.74,39.22
2021-12-29,55,74.0,,0.74,40.7
2021-12-30,62,74.0,,0.74,45.88
2021-12-31,57,74.0,,0.74,42.18
