date,SOXL_unscaled,SOXL_monthly,isPartial,scale,SOXL
2021-05-08,15,71.0,,0.71,10.649999999999999
2021-05-09,4,71.0,,0.71,2.84
2021-05-10,93,71.0,,0.71,66.03
2021-05-11,100,71.0,,0.71,71.0
2021-05-12,85,71.0,,0.71,60.349999999999994
2021-05-13,80,71.0,,0.71,56.8
2021-05-14,95,71.0,,0.71,67.45
2021-05-15,27,71.0,,0.71,19.169999999999998
2021-05-16,7,71.0,,0.71,4.97
2021-05-17,61,71.0,,0.71,43.309999999999995
2021-05-18,50,71.0,,0.71,35.5
2021-05-19,72,71.0,,0.71,51.12
2021-05-20,65,71.0,,0.71,46.15
2021-05-21,75,71.0,,0.71,53.25
2021-05-22,22,71.0,,0.71,15.62
2021-05-23,4,71.0,,0.71,2.84
2021-05-24,63,71.0,,0.71,44.73
2021-05-25,61,71.0,,0.71,43.309999999999995
2021-05-26,43,71.0,,0.71,30.529999999999998
2021-05-27,48,71.0,,0.71,34.08
2021-05-28,52,71.0,,0.71,36.92
2021-05-29,19,71.0,,0.71,13.489999999999998
2021-05-30,4,71.0,,0.71,2.84
2021-05-31,4,71.0,,0.71,2.84
2021-06-01,81,51.0,False,0.51,41.31
2021-06-02,78,51.0,,0.51,39.78
2021-06-03,77,51.0,,0.51,39.27
2021-06-04,96,51.0,,0.51,48.96
2021-06-05,21,51.0,,0.51,10.71
2021-06-06,18,51.0,,0.51,9.18
2021-06-07,76,51.0,,0.51,38.76
2021-06-08,68,51.0,,0.51,34.68
2021-06-09,77,51.0,,0.51,39.27
2021-06-10,57,51.0,,0.51,29.07
2021-06-11,52,51.0,,0.51,26.52
2021-06-12,7,51.0,,0.51,3.5700000000000003
2021-06-13,13,51.0,,0.51,6.63
2021-06-14,74,51.0,,0.51,37.74
2021-06-15,59,51.0,,0.51,30.09
2021-06-16,68,51.0,,0.51,34.68
2021-06-17,57,51.0,,0.51,29.07
2021-06-18,100,51.0,,0.51,51.0
2021-06-19,14,51.0,,0.51,7.140000000000001
2021-06-20,7,51.0,,0.51,3.5700000000000003
2021-06-21,50,51.0,,0.51,25.5
2021-06-22,67,51.0,,0.51,34.17
2021-06-23,59,51.0,,0.51,30.09
2021-06-24,67,51.0,,0.51,34.17
2021-06-25,70,51.0,,0.51,35.7
2021-06-26,32,51.0,,0.51,16.32
2021-06-27,0,51.0,,0.51,0.0
2021-06-28,54,51.0,,0.51,27.54
2021-06-29,80,51.0,,0.51,40.8
2021-06-30,77,51.0,,0.51,39.27
2021-07-01,60,45.0,False,0.45,27.0
2021-07-02,48,45.0,,0.45,21.6
2021-07-03,21,45.0,,0.45,9.450000000000001
2021-07-04,7,45.0,,0.45,3.15
2021-07-05,14,45.0,,0.45,6.3
2021-07-06,66,45.0,,0.45,29.7
2021-07-07,42,45.0,,0.45,18.900000000000002
2021-07-08,100,45.0,,0.45,45.0
2021-07-09,57,45.0,,0.45,25.650000000000002
2021-07-10,18,45.0,,0.45,8.1
2021-07-11,7,45.0,,0.45,3.15
2021-07-12,47,45.0,,0.45,21.150000000000002
2021-07-13,60,45.0,,0.45,27.0
2021-07-14,43,45.0,,0.45,19.35
2021-07-15,81,45.0,,0.45,36.45
2021-07-16,81,45.0,,0.45,36.45
2021-07-17,10,45.0,,0.45,4.5
2021-07-18,7,45.0,,0.45,3.15
2021-07-19,83,45.0,,0.45,37.35
2021-07-20,75,45.0,,0.45,33.75
2021-07-21,52,45.0,,0.45,23.400000000000002
2021-07-22,68,45.0,,0.45,30.6
2021-07-23,81,45.0,,0.45,36.45
2021-07-24,11,45.0,,0.45,4.95
2021-07-25,11,45.0,,0.45,4.95
2021-07-26,43,45.0,,0.45,19.35
2021-07-27,65,45.0,,0.45,29.25
2021-07-28,71,45.0,,0.45,31.95
2021-07-29,80,45.0,,0.45,36.0
2021-07-30,68,45.0,,0.45,30.6
2021-07-31,7,45.0,,0.45,3.15
2021-08-01,4,44.0,False,0.44,1.76
2021-08-02,74,44.0,,0.44,32.56
2021-08-03,74,44.0,,0.44,32.56
2021-08-04,65,44.0,,0.44,28.6
2021-08-05,93,44.0,,0.44,40.92
2021-08-06,67,44.0,,0.44,29.48
2021-08-07,8,44.0,,0.44,3.52
2021-08-08,4,44.0,,0.44,1.76
2021-08-09,61,44.0,,0.44,26.84
2021-08-10,45,44.0,,0.44,19.8
2021-08-11,43,44.0,,0.44,18.92
2021-08-12,66,44.0,,0.44,29.04
2021-08-13,67,44.0,,0.44,29.48
2021-08-14,8,44.0,,0.44,3.52
2021-08-15,8,44.0,,0.44,3.52
2021-08-16,28,44.0,,0.44,12.32
2021-08-17,94,44.0,,0.44,41.36
2021-08-18,47,44.0,,0.44,20.68
2021-08-19,67,44.0,,0.44,29.48
2021-08-20,64,44.0,,0.44,28.16
2021-08-21,15,44.0,,0.44,6.6
2021-08-22,0,44.0,,0.44,0.0
2021-08-23,79,44.0,,0.44,34.76
2021-08-24,56,44.0,,0.44,24.64
2021-08-25,100,44.0,,0.44,44.0
2021-08-26,46,44.0,,0.44,20.24
2021-08-27,38,44.0,,0.44,16.72
2021-08-28,15,44.0,,0.44,6.6
2021-08-29,15,44.0,,0.44,6.6
2021-08-30,66,44.0,,0.44,29.04
2021-08-31,38,44.0,,0.44,16.72
2021-09-01,43,39.0,False,0.39,16.77
2021-09-02,45,39.0,,0.39,17.55
2021-09-03,63,39.0,,0.39,24.57
2021-09-04,4,39.0,,0.39,1.56
2021-09-05,7,39.0,,0.39,2.73
2021-09-06,11,39.0,,0.39,4.29
2021-09-07,49,39.0,,0.39,19.11
2021-09-08,41,39.0,,0.39,15.99
2021-09-09,58,39.0,,0.39,22.62
2021-09-10,60,39.0,,0.39,23.400000000000002
2021-09-11,15,39.0,,0.39,5.8500000000000005
2021-09-12,14,39.0,,0.39,5.46
2021-09-13,52,39.0,,0.39,20.28
2021-09-14,35,39.0,,0.39,13.65
2021-09-15,22,39.0,,0.39,8.58
2021-09-16,38,39.0,,0.39,14.82
2021-09-17,46,39.0,,0.39,17.94
2021-09-18,4,39.0,,0.39,1.56
2021-09-19,7,39.0,,0.39,2.73
2021-09-20,60,39.0,,0.39,23.400000000000002
2021-09-21,62,39.0,,0.39,24.18
2021-09-22,57,39.0,,0.39,22.23
2021-09-23,61,39.0,,0.39,23.79
2021-09-24,50,39.0,,0.39,19.5
2021-09-25,0,39.0,,0.39,0.0
2021-09-26,7,39.0,,0.39,2.73
2021-09-27,41,39.0,,0.39,15.99
2021-09-28,86,39.0,,0.39,33.54
2021-09-29,100,39.0,,0.39,39.0
2021-09-30,65,39.0,,0.39,25.35
2021-10-01,60,49.0,False,0.49,29.4
2021-10-02,0,49.0,,0.49,0.0
2021-10-03,8,49.0,,0.49,3.92
2021-10-04,73,49.0,,0.49,35.769999999999996
2021-10-05,100,49.0,,0.49,49.0
2021-10-06,48,49.0,,0.49,23.52
2021-10-07,77,49.0,,0.49,37.73
2021-10-08,45,49.0,,0.49,22.05
2021-10-09,12,49.0,,0.49,5.88
2021-10-10,0,49.0,,0.49,0.0
2021-10-11,46,49.0,,0.49,22.54
2021-10-12,46,49.0,,0.49,22.54
2021-10-13,61,49.0,,0.49,29.89
2021-10-14,70,49.0,,0.49,34.3
2021-10-15,73,49.0,,0.49,35.769999999999996
2021-10-16,17,49.0,,0.49,8.33
2021-10-17,0,49.0,,0.49,0.0
2021-10-18,48,49.0,,0.49,23.52
2021-10-19,79,49.0,,0.49,38.71
2021-10-20,59,49.0,,0.49,28.91
2021-10-21,41,49.0,,0.49,20.09
2021-10-22,39,49.0,,0.49,19.11
2021-10-23,15,49.0,,0.49,7.35
2021-10-24,6,49.0,,0.49,2.94
2021-10-25,33,49.0,,0.49,16.169999999999998
2021-10-26,48,49.0,,0.49,23.52
2021-10-27,28,49.0,,0.49,13.719999999999999
2021-10-28,44,49.0,,0.49,21.56
2021-10-29,52,49.0,,0.49,25.48
2021-10-30,14,49.0,,0.49,6.859999999999999
2021-10-31,15,49.0,,0.49,7.35
2021-11-01,43,57.0,False,0.57,24.509999999999998
2021-11-02,44,57.0,,0.57,25.08
2021-11-03,38,57.0,,0.57,21.659999999999997
2021-11-04,100,57.0,,0.57,56.99999999999999
2021-11-05,40,57.0,,0.57,22.799999999999997
2021-11-06,20,57.0,,0.57,11.399999999999999
2021-11-07,10,57.0,,0.57,5.699999999999999
2021-11-08,45,57.0,,0.57,25.65
2021-11-09,80,57.0,,0.57,45.599999999999994
2021-11-10,52,57.0,,0.57,29.639999999999997
2021-11-11,38,57.0,,0.57,21.659999999999997
2021-11-12,53,57.0,,0.57,30.209999999999997
2021-11-13,15,57.0,,0.57,8.549999999999999
2021-11-14,7,57.0,,0.57,3.9899999999999998
2021-11-15,74,57.0,,0.57,42.18
2021-11-16,37,57.0,,0.57,21.09
2021-11-17,19,57.0,,0.57,10.829999999999998
2021-11-18,53,57.0,,0.57,30.209999999999997
2021-11-19,64,57.0,,0.57,36.48
2021-11-20,20,57.0,,0.57,11.399999999999999
2021-11-21,12,57.0,,0.57,6.84
2021-11-22,38,57.0,,0.57,21.659999999999997
2021-11-23,40,57.0,,0.57,22.799999999999997
2021-11-24,46,57.0,,0.57,26.22
2021-11-25,24,57.0,,0.57,13.68
2021-11-26,53,57.0,,0.57,30.209999999999997
2021-11-27,16,57.0,,0.57,9.12
2021-11-28,9,57.0,,0.57,5.13
2021-11-29,63,57.0,,0.57,35.91
2021-11-30,78,57.0,,0.57,44.459999999999994
2021-12-01,67,66.0,False,0.66,44.22
2021-12-02,77,66.0,,0.66,50.82
2021-12-03,53,66.0,,0.66,34.980000000000004
2021-12-04,12,66.0,,0.66,7.92
2021-12-05,15,66.0,,0.66,9.9
2021-12-06,63,66.0,,0.66,41.580000000000005
2021-12-07,100,66.0,,0.66,66.0
2021-12-08,78,66.0,,0.66,51.480000000000004
2021-12-09,42,66.0,,0.66,27.720000000000002
2021-12-10,47,66.0,,0.66,31.020000000000003
2021-12-11,5,66.0,,0.66,3.3000000000000003
2021-12-12,5,66.0,,0.66,3.3000000000000003
2021-12-13,48,66.0,,0.66,31.68
2021-12-14,52,66.0,,0.66,34.32
2021-12-15,69,66.0,,0.66,45.54
2021-12-16,72,66.0,,0.66,47.52
2021-12-17,82,66.0,,0.66,54.120000000000005
2021-12-18,23,66.0,,0.66,15.180000000000001
2021-12-19,5,66.0,,0.66,3.3000000000000003
2021-12-20,48,66.0,,0.66,31.68
2021-12-21,65,66.0,,0.66,42.9
2021-12-22,60,66.0,,0.66,39.6
2021-12-23,51,66.0,,0.66,33.660000000000004
2021-12-24,21,66.0,,0.66,13.860000000000001
2021-12-25,8,66.0,,0.66,5.28
2021-12-26,5,66.0,,0.66,3.3000000000000003
2021-12-27,79,66.0,,0.66,52.14
2021-12-28,81,66.0,,0.66,53.46
2021-12-29,34,66.0,,0.66,22.44
2021-12-30,70,66.0,,0.66,46.2
2021-12-31,61,66.0,,0.66,40.260000000000005
