date,PFE_unscaled,PFE_monthly,isPartial,scale,PFE
2021-03-25,69,29.0,,0.29,20.009999999999998
2021-03-26,87,29.0,,0.29,25.229999999999997
2021-03-27,29,29.0,,0.29,8.41
2021-03-28,15,29.0,,0.29,4.35
2021-03-29,83,29.0,,0.29,24.069999999999997
2021-03-30,82,29.0,,0.29,23.779999999999998
2021-03-31,92,29.0,,0.29,26.68
2021-04-01,77,28.0,False,0.28,21.560000000000002
2021-04-02,34,28.0,,0.28,9.520000000000001
2021-04-03,14,28.0,,0.28,3.9200000000000004
2021-04-04,9,28.0,,0.28,2.5200000000000005
2021-04-05,61,28.0,,0.28,17.080000000000002
2021-04-06,56,28.0,,0.28,15.680000000000001
2021-04-07,67,28.0,,0.28,18.76
2021-04-08,68,28.0,,0.28,19.040000000000003
2021-04-09,58,28.0,,0.28,16.240000000000002
2021-04-10,26,28.0,,0.28,7.280000000000001
2021-04-11,16,28.0,,0.28,4.48
2021-04-12,68,28.0,,0.28,19.040000000000003
2021-04-13,98,28.0,,0.28,27.44
2021-04-14,81,28.0,,0.28,22.680000000000003
2021-04-15,73,28.0,,0.28,20.44
2021-04-16,100,28.0,,0.28,28.000000000000004
2021-04-17,28,28.0,,0.28,7.840000000000001
2021-04-18,23,28.0,,0.28,6.44
2021-04-19,73,28.0,,0.28,20.44
2021-04-20,84,28.0,,0.28,23.520000000000003
2021-04-21,91,28.0,,0.28,25.480000000000004
2021-04-22,66,28.0,,0.28,18.48
2021-04-23,71,28.0,,0.28,19.880000000000003
2021-04-24,14,28.0,,0.28,3.9200000000000004
2021-04-25,21,28.0,,0.28,5.880000000000001
2021-04-26,58,28.0,,0.28,16.240000000000002
2021-04-27,76,28.0,,0.28,21.28
2021-04-28,71,28.0,,0.28,19.880000000000003
2021-04-29,67,28.0,,0.28,18.76
2021-04-30,56,28.0,,0.28,15.680000000000001
2021-05-01,14,28.0,False,0.28,3.9200000000000004
2021-05-02,10,28.0,,0.28,2.8000000000000003
2021-05-03,61,28.0,,0.28,17.080000000000002
2021-05-04,100,28.0,,0.28,28.000000000000004
2021-05-05,86,28.0,,0.28,24.080000000000002
2021-05-06,78,28.0,,0.28,21.840000000000003
2021-05-07,60,28.0,,0.28,16.8
2021-05-08,17,28.0,,0.28,4.760000000000001
2021-05-09,10,28.0,,0.28,2.8000000000000003
2021-05-10,70,28.0,,0.28,19.6
2021-05-11,76,28.0,,0.28,21.28
2021-05-12,56,28.0,,0.28,15.680000000000001
2021-05-13,50,28.0,,0.28,14.000000000000002
2021-05-14,52,28.0,,0.28,14.560000000000002
2021-05-15,15,28.0,,0.28,4.2
2021-05-16,8,28.0,,0.28,2.24
2021-05-17,50,28.0,,0.28,14.000000000000002
2021-05-18,42,28.0,,0.28,11.760000000000002
2021-05-19,43,28.0,,0.28,12.040000000000001
2021-05-20,39,28.0,,0.28,10.920000000000002
2021-05-21,39,28.0,,0.28,10.920000000000002
2021-05-22,11,28.0,,0.28,3.08
2021-05-23,9,28.0,,0.28,2.5200000000000005
2021-05-24,42,28.0,,0.28,11.760000000000002
2021-05-25,33,28.0,,0.28,9.24
2021-05-26,38,28.0,,0.28,10.64
2021-05-27,37,28.0,,0.28,10.360000000000001
2021-05-28,34,28.0,,0.28,9.520000000000001
2021-05-29,11,28.0,,0.28,3.08
2021-05-30,5,28.0,,0.28,1.4000000000000001
2021-05-31,9,28.0,,0.28,2.5200000000000005
2021-06-01,76,21.0,False,0.21,15.959999999999999
2021-06-02,82,21.0,,0.21,17.22
2021-06-03,81,21.0,,0.21,17.009999999999998
2021-06-04,90,21.0,,0.21,18.9
2021-06-05,26,21.0,,0.21,5.46
2021-06-06,12,21.0,,0.21,2.52
2021-06-07,78,21.0,,0.21,16.38
2021-06-08,65,21.0,,0.21,13.65
2021-06-09,97,21.0,,0.21,20.37
2021-06-10,100,21.0,,0.21,21.0
2021-06-11,87,21.0,,0.21,18.27
2021-06-12,23,21.0,,0.21,4.83
2021-06-13,5,21.0,,0.21,1.05
2021-06-14,80,21.0,,0.21,16.8
2021-06-15,81,21.0,,0.21,17.009999999999998
2021-06-16,63,21.0,,0.21,13.229999999999999
2021-06-17,81,21.0,,0.21,17.009999999999998
2021-06-18,62,21.0,,0.21,13.02
2021-06-19,16,21.0,,0.21,3.36
2021-06-20,15,21.0,,0.21,3.15
2021-06-21,59,21.0,,0.21,12.389999999999999
2021-06-22,74,21.0,,0.21,15.54
2021-06-23,71,21.0,,0.21,14.91
2021-06-24,71,21.0,,0.21,14.91
2021-06-25,60,21.0,,0.21,12.6
2021-06-26,14,21.0,,0.21,2.94
2021-06-27,14,21.0,,0.21,2.94
2021-06-28,63,21.0,,0.21,13.229999999999999
2021-06-29,69,21.0,,0.21,14.49
2021-06-30,72,21.0,,0.21,15.12
2021-07-01,45,22.0,False,0.22,9.9
2021-07-02,50,22.0,,0.22,11.0
2021-07-03,13,22.0,,0.22,2.86
2021-07-04,5,22.0,,0.22,1.1
2021-07-05,9,22.0,,0.22,1.98
2021-07-06,40,22.0,,0.22,8.8
2021-07-07,39,22.0,,0.22,8.58
2021-07-08,43,22.0,,0.22,9.46
2021-07-09,48,22.0,,0.22,10.56
2021-07-10,10,22.0,,0.22,2.2
2021-07-11,6,22.0,,0.22,1.32
2021-07-12,44,22.0,,0.22,9.68
2021-07-13,32,22.0,,0.22,7.04
2021-07-14,39,22.0,,0.22,8.58
2021-07-15,40,22.0,,0.22,8.8
2021-07-16,36,22.0,,0.22,7.92
2021-07-17,12,22.0,,0.22,2.64
2021-07-18,7,22.0,,0.22,1.54
2021-07-19,47,22.0,,0.22,10.34
2021-07-20,61,22.0,,0.22,13.42
2021-07-21,56,22.0,,0.22,12.32
2021-07-22,63,22.0,,0.22,13.86
2021-07-23,51,22.0,,0.22,11.22
2021-07-24,13,22.0,,0.22,2.86
2021-07-25,11,22.0,,0.22,2.42
2021-07-26,58,22.0,,0.22,12.76
2021-07-27,70,22.0,,0.22,15.4
2021-07-28,100,22.0,,0.22,22.0
2021-07-29,74,22.0,,0.22,16.28
2021-07-30,62,22.0,,0.22,13.64
2021-07-31,17,22.0,,0.22,3.74
2021-08-01,4,42.0,False,0.42,1.68
2021-08-02,26,42.0,,0.42,10.92
2021-08-03,42,42.0,,0.42,17.64
2021-08-04,40,42.0,,0.42,16.8
2021-08-05,34,42.0,,0.42,14.28
2021-08-06,34,42.0,,0.42,14.28
2021-08-07,8,42.0,,0.42,3.36
2021-08-08,5,42.0,,0.42,2.1
2021-08-09,33,42.0,,0.42,13.86
2021-08-10,52,42.0,,0.42,21.84
2021-08-11,45,42.0,,0.42,18.9
2021-08-12,35,42.0,,0.42,14.7
2021-08-13,38,42.0,,0.42,15.959999999999999
2021-08-14,11,42.0,,0.42,4.62
2021-08-15,7,42.0,,0.42,2.94
2021-08-16,36,42.0,,0.42,15.12
2021-08-17,46,42.0,,0.42,19.32
2021-08-18,55,42.0,,0.42,23.099999999999998
2021-08-19,45,42.0,,0.42,18.9
2021-08-20,44,42.0,,0.42,18.48
2021-08-21,21,42.0,,0.42,8.82
2021-08-22,11,42.0,,0.42,4.62
2021-08-23,100,42.0,,0.42,42.0
2021-08-24,79,42.0,,0.42,33.18
2021-08-25,61,42.0,,0.42,25.619999999999997
2021-08-26,40,42.0,,0.42,16.8
2021-08-27,38,42.0,,0.42,15.959999999999999
2021-08-28,11,42.0,,0.42,4.62
2021-08-29,5,42.0,,0.42,2.1
2021-08-30,35,42.0,,0.42,14.7
2021-08-31,36,42.0,,0.42,15.12
2021-09-01,100,26.0,False,0.26,26.0
2021-09-02,81,26.0,,0.26,21.060000000000002
2021-09-03,97,26.0,,0.26,25.220000000000002
2021-09-04,17,26.0,,0.26,4.42
2021-09-05,19,26.0,,0.26,4.94
2021-09-06,24,26.0,,0.26,6.24
2021-09-07,87,26.0,,0.26,22.62
2021-09-08,69,26.0,,0.26,17.94
2021-09-09,81,26.0,,0.26,21.060000000000002
2021-09-10,71,26.0,,0.26,18.46
2021-09-11,21,26.0,,0.26,5.46
2021-09-12,12,26.0,,0.26,3.12
2021-09-13,82,26.0,,0.26,21.32
2021-09-14,89,26.0,,0.26,23.14
2021-09-15,75,26.0,,0.26,19.5
2021-09-16,65,26.0,,0.26,16.900000000000002
2021-09-17,87,26.0,,0.26,22.62
2021-09-18,23,26.0,,0.26,5.98
2021-09-19,18,26.0,,0.26,4.68
2021-09-20,99,26.0,,0.26,25.740000000000002
2021-09-21,79,26.0,,0.26,20.54
2021-09-22,82,26.0,,0.26,21.32
2021-09-23,76,26.0,,0.26,19.76
2021-09-24,68,26.0,,0.26,17.68
2021-09-25,11,26.0,,0.26,2.8600000000000003
2021-09-26,16,26.0,,0.26,4.16
2021-09-27,68,26.0,,0.26,17.68
2021-09-28,81,26.0,,0.26,21.060000000000002
2021-09-29,57,26.0,,0.26,14.82
2021-09-30,61,26.0,,0.26,15.860000000000001
2021-10-01,82,19.0,False,0.19,15.58
2021-10-02,30,19.0,,0.19,5.7
2021-10-03,19,19.0,,0.19,3.61
2021-10-04,74,19.0,,0.19,14.06
2021-10-05,78,19.0,,0.19,14.82
2021-10-06,60,19.0,,0.19,11.4
2021-10-07,77,19.0,,0.19,14.63
2021-10-08,93,19.0,,0.19,17.67
2021-10-09,19,19.0,,0.19,3.61
2021-10-10,17,19.0,,0.19,3.23
2021-10-11,66,19.0,,0.19,12.540000000000001
2021-10-12,76,19.0,,0.19,14.44
2021-10-13,79,19.0,,0.19,15.01
2021-10-14,72,19.0,,0.19,13.68
2021-10-15,73,19.0,,0.19,13.870000000000001
2021-10-16,27,19.0,,0.19,5.13
2021-10-17,10,19.0,,0.19,1.9
2021-10-18,92,19.0,,0.19,17.48
2021-10-19,86,19.0,,0.19,16.34
2021-10-20,89,19.0,,0.19,16.91
2021-10-21,100,19.0,,0.19,19.0
2021-10-22,72,19.0,,0.19,13.68
2021-10-23,21,19.0,,0.19,3.99
2021-10-24,14,19.0,,0.19,2.66
2021-10-25,72,19.0,,0.19,13.68
2021-10-26,89,19.0,,0.19,16.91
2021-10-27,66,19.0,,0.19,12.540000000000001
2021-10-28,80,19.0,,0.19,15.2
2021-10-29,92,19.0,,0.19,17.48
2021-10-30,36,19.0,,0.19,6.84
2021-10-31,16,19.0,,0.19,3.04
2021-11-01,32,35.0,False,0.35,11.2
2021-11-02,59,35.0,,0.35,20.65
2021-11-03,41,35.0,,0.35,14.35
2021-11-04,33,35.0,,0.35,11.549999999999999
2021-11-05,100,35.0,,0.35,35.0
2021-11-06,27,35.0,,0.35,9.45
2021-11-07,15,35.0,,0.35,5.25
2021-11-08,46,35.0,,0.35,16.099999999999998
2021-11-09,42,35.0,,0.35,14.7
2021-11-10,41,35.0,,0.35,14.35
2021-11-11,46,35.0,,0.35,16.099999999999998
2021-11-12,41,35.0,,0.35,14.35
2021-11-13,12,35.0,,0.35,4.199999999999999
2021-11-14,5,35.0,,0.35,1.75
2021-11-15,35,35.0,,0.35,12.25
2021-11-16,36,35.0,,0.35,12.6
2021-11-17,39,35.0,,0.35,13.649999999999999
2021-11-18,44,35.0,,0.35,15.399999999999999
2021-11-19,38,35.0,,0.35,13.299999999999999
2021-11-20,15,35.0,,0.35,5.25
2021-11-21,6,35.0,,0.35,2.0999999999999996
2021-11-22,37,35.0,,0.35,12.95
2021-11-23,33,35.0,,0.35,11.549999999999999
2021-11-24,25,35.0,,0.35,8.75
2021-11-25,8,35.0,,0.35,2.8
2021-11-26,56,35.0,,0.35,19.599999999999998
2021-11-27,16,35.0,,0.35,5.6
2021-11-28,13,35.0,,0.35,4.55
2021-11-29,52,35.0,,0.35,18.2
2021-11-30,53,35.0,,0.35,18.549999999999997
2021-12-01,67,38.0,False,0.38,25.46
2021-12-02,55,38.0,,0.38,20.9
2021-12-03,49,38.0,,0.38,18.62
2021-12-04,17,38.0,,0.38,6.46
2021-12-05,11,38.0,,0.38,4.18
2021-12-06,57,38.0,,0.38,21.66
2021-12-07,50,38.0,,0.38,19.0
2021-12-08,77,38.0,,0.38,29.26
2021-12-09,57,38.0,,0.38,21.66
2021-12-10,49,38.0,,0.38,18.62
2021-12-11,16,38.0,,0.38,6.08
2021-12-12,8,38.0,,0.38,3.04
2021-12-13,69,38.0,,0.38,26.22
2021-12-14,66,38.0,,0.38,25.080000000000002
2021-12-15,69,38.0,,0.38,26.22
2021-12-16,99,38.0,,0.38,37.62
2021-12-17,86,38.0,,0.38,32.68
2021-12-18,18,38.0,,0.38,6.84
2021-12-19,10,38.0,,0.38,3.8
2021-12-20,68,38.0,,0.38,25.84
2021-12-21,80,38.0,,0.38,30.4
2021-12-22,100,38.0,,0.38,38.0
2021-12-23,94,38.0,,0.38,35.72
2021-12-24,27,38.0,,0.38,10.26
2021-12-25,11,38.0,,0.38,4.18
2021-12-26,11,38.0,,0.38,4.18
2021-12-27,54,38.0,,0.38,20.52
2021-12-28,55,38.0,,0.38,20.9
2021-12-29,49,38.0,,0.38,18.62
2021-12-30,47,38.0,,0.38,17.86
2021-12-31,47,38.0,,0.38,17.86
