date,CAN_unscaled,CAN_monthly,isPartial,scale,CAN
2021-04-23,95,100.0,,1.0,95.0
2021-04-24,93,100.0,,1.0,93.0
2021-04-25,100,100.0,,1.0,100.0
2021-04-26,95,100.0,,1.0,95.0
2021-04-27,97,100.0,,1.0,97.0
2021-04-28,92,100.0,,1.0,92.0
2021-04-29,95,100.0,,1.0,95.0
2021-04-30,88,100.0,,1.0,88.0
2021-05-01,94,96.0,False,0.96,90.24
2021-05-02,96,96.0,,0.96,92.16
2021-05-03,98,96.0,,0.96,94.08
2021-05-04,94,96.0,,0.96,90.24
2021-05-05,99,96.0,,0.96,95.03999999999999
2021-05-06,95,96.0,,0.96,91.2
2021-05-07,97,96.0,,0.96,93.11999999999999
2021-05-08,95,96.0,,0.96,91.2
2021-05-09,97,96.0,,0.96,93.11999999999999
2021-05-10,95,96.0,,0.96,91.2
2021-05-11,98,96.0,,0.96,94.08
2021-05-12,96,96.0,,0.96,92.16
2021-05-13,96,96.0,,0.96,92.16
2021-05-14,97,96.0,,0.96,93.11999999999999
2021-05-15,100,96.0,,0.96,96.0
2021-05-16,98,96.0,,0.96,94.08
2021-05-17,98,96.0,,0.96,94.08
2021-05-18,96,96.0,,0.96,92.16
2021-05-19,95,96.0,,0.96,91.2
2021-05-20,98,96.0,,0.96,94.08
2021-05-21,93,96.0,,0.96,89.28
2021-05-22,97,96.0,,0.96,93.11999999999999
2021-05-23,97,96.0,,0.96,93.11999999999999
2021-05-24,95,96.0,,0.96,91.2
2021-05-25,94,96.0,,0.96,90.24
2021-05-26,93,96.0,,0.96,89.28
2021-05-27,93,96.0,,0.96,89.28
2021-05-28,92,96.0,,0.96,88.32
2021-05-29,93,96.0,,0.96,89.28
2021-05-30,93,96.0,,0.96,89.28
2021-05-31,98,96.0,,0.96,94.08
2021-06-01,91,95.0,False,0.95,86.45
2021-06-02,90,95.0,,0.95,85.5
2021-06-03,93,95.0,,0.95,88.35
2021-06-04,94,95.0,,0.95,89.3
2021-06-05,96,95.0,,0.95,91.19999999999999
2021-06-06,94,95.0,,0.95,89.3
2021-06-07,95,95.0,,0.95,90.25
2021-06-08,96,95.0,,0.95,91.19999999999999
2021-06-09,93,95.0,,0.95,88.35
2021-06-10,94,95.0,,0.95,89.3
2021-06-11,92,95.0,,0.95,87.39999999999999
2021-06-12,94,95.0,,0.95,89.3
2021-06-13,95,95.0,,0.95,90.25
2021-06-14,96,95.0,,0.95,91.19999999999999
2021-06-15,93,95.0,,0.95,88.35
2021-06-16,92,95.0,,0.95,87.39999999999999
2021-06-17,93,95.0,,0.95,88.35
2021-06-18,92,95.0,,0.95,87.39999999999999
2021-06-19,92,95.0,,0.95,87.39999999999999
2021-06-20,96,95.0,,0.95,91.19999999999999
2021-06-21,93,95.0,,0.95,88.35
2021-06-22,96,95.0,,0.95,91.19999999999999
2021-06-23,92,95.0,,0.95,87.39999999999999
2021-06-24,95,95.0,,0.95,90.25
2021-06-25,92,95.0,,0.95,87.39999999999999
2021-06-26,98,95.0,,0.95,93.1
2021-06-27,100,95.0,,0.95,95.0
2021-06-28,95,95.0,,0.95,90.25
2021-06-29,98,95.0,,0.95,93.1
2021-06-30,93,95.0,,0.95,88.35
2021-07-01,92,99.0,False,0.99,91.08
2021-07-02,88,99.0,,0.99,87.12
2021-07-03,96,99.0,,0.99,95.03999999999999
2021-07-04,95,99.0,,0.99,94.05
2021-07-05,96,99.0,,0.99,95.03999999999999
2021-07-06,96,99.0,,0.99,95.03999999999999
2021-07-07,90,99.0,,0.99,89.1
2021-07-08,92,99.0,,0.99,91.08
2021-07-09,96,99.0,,0.99,95.03999999999999
2021-07-10,100,99.0,,0.99,99.0
2021-07-11,99,99.0,,0.99,98.01
2021-07-12,95,99.0,,0.99,94.05
2021-07-13,94,99.0,,0.99,93.06
2021-07-14,92,99.0,,0.99,91.08
2021-07-15,95,99.0,,0.99,94.05
2021-07-16,94,99.0,,0.99,93.06
2021-07-17,96,99.0,,0.99,95.03999999999999
2021-07-18,95,99.0,,0.99,94.05
2021-07-19,92,99.0,,0.99,91.08
2021-07-20,92,99.0,,0.99,91.08
2021-07-21,95,99.0,,0.99,94.05
2021-07-22,95,99.0,,0.99,94.05
2021-07-23,93,99.0,,0.99,92.07
2021-07-24,95,99.0,,0.99,94.05
2021-07-25,98,99.0,,0.99,97.02
2021-07-26,97,99.0,,0.99,96.03
2021-07-27,97,99.0,,0.99,96.03
2021-07-28,93,99.0,,0.99,92.07
2021-07-29,97,99.0,,0.99,96.03
2021-07-30,89,99.0,,0.99,88.11
2021-07-31,94,99.0,,0.99,93.06
2021-08-01,95,99.0,False,0.99,94.05
2021-08-02,94,99.0,,0.99,93.06
2021-08-03,91,99.0,,0.99,90.09
2021-08-04,96,99.0,,0.99,95.03999999999999
2021-08-05,96,99.0,,0.99,95.03999999999999
2021-08-06,96,99.0,,0.99,95.03999999999999
2021-08-07,96,99.0,,0.99,95.03999999999999
2021-08-08,98,99.0,,0.99,97.02
2021-08-09,95,99.0,,0.99,94.05
2021-08-10,100,99.0,,0.99,99.0
2021-08-11,94,99.0,,0.99,93.06
2021-08-12,96,99.0,,0.99,95.03999999999999
2021-08-13,97,99.0,,0.99,96.03
2021-08-14,100,99.0,,0.99,99.0
2021-08-15,98,99.0,,0.99,97.02
2021-08-16,96,99.0,,0.99,95.03999999999999
2021-08-17,95,99.0,,0.99,94.05
2021-08-18,94,99.0,,0.99,93.06
2021-08-19,96,99.0,,0.99,95.03999999999999
2021-08-20,94,99.0,,0.99,93.06
2021-08-21,94,99.0,,0.99,93.06
2021-08-22,99,99.0,,0.99,98.01
2021-08-23,95,99.0,,0.99,94.05
2021-08-24,97,99.0,,0.99,96.03
2021-08-25,93,99.0,,0.99,92.07
2021-08-26,95,99.0,,0.99,94.05
2021-08-27,92,99.0,,0.99,91.08
2021-08-28,98,99.0,,0.99,97.02
2021-08-29,98,99.0,,0.99,97.02
2021-08-30,90,99.0,,0.99,89.1
2021-08-31,94,99.0,,0.99,93.06
2021-09-01,89,94.0,False,0.94,83.66
2021-09-02,91,94.0,,0.94,85.53999999999999
2021-09-03,92,94.0,,0.94,86.47999999999999
2021-09-04,95,94.0,,0.94,89.3
2021-09-05,95,94.0,,0.94,89.3
2021-09-06,100,94.0,,0.94,94.0
2021-09-07,94,94.0,,0.94,88.36
2021-09-08,93,94.0,,0.94,87.42
2021-09-09,93,94.0,,0.94,87.42
2021-09-10,90,94.0,,0.94,84.6
2021-09-11,93,94.0,,0.94,87.42
2021-09-12,96,94.0,,0.94,90.24
2021-09-13,95,94.0,,0.94,89.3
2021-09-14,91,94.0,,0.94,85.53999999999999
2021-09-15,94,94.0,,0.94,88.36
2021-09-16,92,94.0,,0.94,86.47999999999999
2021-09-17,93,94.0,,0.94,87.42
2021-09-18,93,94.0,,0.94,87.42
2021-09-19,95,94.0,,0.94,89.3
2021-09-20,93,94.0,,0.94,87.42
2021-09-21,96,94.0,,0.94,90.24
2021-09-22,92,94.0,,0.94,86.47999999999999
2021-09-23,91,94.0,,0.94,85.53999999999999
2021-09-24,91,94.0,,0.94,85.53999999999999
2021-09-25,93,94.0,,0.94,87.42
2021-09-26,95,94.0,,0.94,89.3
2021-09-27,95,94.0,,0.94,89.3
2021-09-28,92,94.0,,0.94,86.47999999999999
2021-09-29,92,94.0,,0.94,86.47999999999999
2021-09-30,92,94.0,,0.94,86.47999999999999
2021-10-01,96,95.0,False,0.95,91.19999999999999
2021-10-02,94,95.0,,0.95,89.3
2021-10-03,95,95.0,,0.95,90.25
2021-10-04,95,95.0,,0.95,90.25
2021-10-05,98,95.0,,0.95,93.1
2021-10-06,95,95.0,,0.95,90.25
2021-10-07,95,95.0,,0.95,90.25
2021-10-08,96,95.0,,0.95,91.19999999999999
2021-10-09,95,95.0,,0.95,90.25
2021-10-10,95,95.0,,0.95,90.25
2021-10-11,96,95.0,,0.95,91.19999999999999
2021-10-12,97,95.0,,0.95,92.14999999999999
2021-10-13,96,95.0,,0.95,91.19999999999999
2021-10-14,96,95.0,,0.95,91.19999999999999
2021-10-15,96,95.0,,0.95,91.19999999999999
2021-10-16,94,95.0,,0.95,89.3
2021-10-17,95,95.0,,0.95,90.25
2021-10-18,95,95.0,,0.95,90.25
2021-10-19,98,95.0,,0.95,93.1
2021-10-20,98,95.0,,0.95,93.1
2021-10-21,95,95.0,,0.95,90.25
2021-10-22,94,95.0,,0.95,89.3
2021-10-23,95,95.0,,0.95,90.25
2021-10-24,94,95.0,,0.95,89.3
2021-10-25,100,95.0,,0.95,95.0
2021-10-26,97,95.0,,0.95,92.14999999999999
2021-10-27,94,95.0,,0.95,89.3
2021-10-28,96,95.0,,0.95,91.19999999999999
2021-10-29,95,95.0,,0.95,90.25
2021-10-30,94,95.0,,0.95,89.3
2021-10-31,94,95.0,,0.95,89.3
2021-11-01,91,96.0,False,0.96,87.36
2021-11-02,94,96.0,,0.96,90.24
2021-11-03,91,96.0,,0.96,87.36
2021-11-04,95,96.0,,0.96,91.2
2021-11-05,92,96.0,,0.96,88.32
2021-11-06,93,96.0,,0.96,89.28
2021-11-07,96,96.0,,0.96,92.16
2021-11-08,97,96.0,,0.96,93.11999999999999
2021-11-09,96,96.0,,0.96,92.16
2021-11-10,92,96.0,,0.96,88.32
2021-11-11,96,96.0,,0.96,92.16
2021-11-12,95,96.0,,0.96,91.2
2021-11-13,94,96.0,,0.96,90.24
2021-11-14,97,96.0,,0.96,93.11999999999999
2021-11-15,96,96.0,,0.96,92.16
2021-11-16,96,96.0,,0.96,92.16
2021-11-17,93,96.0,,0.96,89.28
2021-11-18,96,96.0,,0.96,92.16
2021-11-19,93,96.0,,0.96,89.28
2021-11-20,95,96.0,,0.96,91.2
2021-11-21,96,96.0,,0.96,92.16
2021-11-22,93,96.0,,0.96,89.28
2021-11-23,100,96.0,,0.96,96.0
2021-11-24,97,96.0,,0.96,93.11999999999999
2021-11-25,99,96.0,,0.96,95.03999999999999
2021-11-26,87,96.0,,0.96,83.52
2021-11-27,95,96.0,,0.96,91.2
2021-11-28,97,96.0,,0.96,93.11999999999999
2021-11-29,92,96.0,,0.96,88.32
2021-11-30,94,96.0,,0.96,90.24
2021-12-01,86,100.0,False,1.0,86.0
2021-12-02,87,100.0,,1.0,87.0
2021-12-03,90,100.0,,1.0,90.0
2021-12-04,88,100.0,,1.0,88.0
2021-12-05,87,100.0,,1.0,87.0
2021-12-06,86,100.0,,1.0,86.0
2021-12-07,89,100.0,,1.0,89.0
2021-12-08,89,100.0,,1.0,89.0
2021-12-09,89,100.0,,1.0,89.0
2021-12-10,85,100.0,,1.0,85.0
2021-12-11,87,100.0,,1.0,87.0
2021-12-12,88,100.0,,1.0,88.0
2021-12-13,84,100.0,,1.0,84.0
2021-12-14,86,100.0,,1.0,86.0
2021-12-15,86,100.0,,1.0,86.0
2021-12-16,88,100.0,,1.0,88.0
2021-12-17,84,100.0,,1.0,84.0
2021-12-18,89,100.0,,1.0,89.0
2021-12-19,88,100.0,,1.0,88.0
2021-12-20,91,100.0,,1.0,91.0
2021-12-21,93,100.0,,1.0,93.0
2021-12-22,91,100.0,,1.0,91.0
2021-12-23,91,100.0,,1.0,91.0
2021-12-24,95,100.0,,1.0,95.0
2021-12-25,95,100.0,,1.0,95.0
2021-12-26,99,100.0,,1.0,99.0
2021-12-27,95,100.0,,1.0,95.0
2021-12-28,100,100.0,,1.0,100.0
2021-12-29,97,100.0,,1.0,97.0
2021-12-30,93,100.0,,1.0,93.0
2021-12-31,93,100.0,,1.0,93.0
