date,SPY_unscaled,SPY_monthly,isPartial,scale,SPY
2021-04-01,95,56.0,False,0.56,53.2
2021-04-02,76,56.0,,0.56,42.56
2021-04-03,72,56.0,,0.56,40.32000000000001
2021-04-04,74,56.0,,0.56,41.440000000000005
2021-04-05,91,56.0,,0.56,50.96000000000001
2021-04-06,97,56.0,,0.56,54.32000000000001
2021-04-07,97,56.0,,0.56,54.32000000000001
2021-04-08,93,56.0,,0.56,52.080000000000005
2021-04-09,93,56.0,,0.56,52.080000000000005
2021-04-10,74,56.0,,0.56,41.440000000000005
2021-04-11,84,56.0,,0.56,47.040000000000006
2021-04-12,78,56.0,,0.56,43.68000000000001
2021-04-13,88,56.0,,0.56,49.28
2021-04-14,86,56.0,,0.56,48.160000000000004
2021-04-15,92,56.0,,0.56,51.52
2021-04-16,89,56.0,,0.56,49.84
2021-04-17,80,56.0,,0.56,44.800000000000004
2021-04-18,77,56.0,,0.56,43.120000000000005
2021-04-19,90,56.0,,0.56,50.400000000000006
2021-04-20,85,56.0,,0.56,47.6
2021-04-21,94,56.0,,0.56,52.64000000000001
2021-04-22,100,56.0,,0.56,56.00000000000001
2021-04-23,96,56.0,,0.56,53.760000000000005
2021-04-24,72,56.0,,0.56,40.32000000000001
2021-04-25,78,56.0,,0.56,43.68000000000001
2021-04-26,81,56.0,,0.56,45.36000000000001
2021-04-27,77,56.0,,0.56,43.120000000000005
2021-04-28,77,56.0,,0.56,43.120000000000005
2021-04-29,90,56.0,,0.56,50.400000000000006
2021-04-30,79,56.0,,0.56,44.24
2021-05-01,66,56.0,False,0.56,36.96
2021-05-02,79,56.0,,0.56,44.24
2021-05-03,89,56.0,,0.56,49.84
2021-05-04,91,56.0,,0.56,50.96000000000001
2021-05-05,87,56.0,,0.56,48.720000000000006
2021-05-06,78,56.0,,0.56,43.68000000000001
2021-05-07,81,56.0,,0.56,45.36000000000001
2021-05-08,75,56.0,,0.56,42.00000000000001
2021-05-09,70,56.0,,0.56,39.2
2021-05-10,92,56.0,,0.56,51.52
2021-05-11,100,56.0,,0.56,56.00000000000001
2021-05-12,97,56.0,,0.56,54.32000000000001
2021-05-13,97,56.0,,0.56,54.32000000000001
2021-05-14,94,56.0,,0.56,52.64000000000001
2021-05-15,71,56.0,,0.56,39.760000000000005
2021-05-16,78,56.0,,0.56,43.68000000000001
2021-05-17,93,56.0,,0.56,52.080000000000005
2021-05-18,87,56.0,,0.56,48.720000000000006
2021-05-19,97,56.0,,0.56,54.32000000000001
2021-05-20,91,56.0,,0.56,50.96000000000001
2021-05-21,89,56.0,,0.56,49.84
2021-05-22,74,56.0,,0.56,41.440000000000005
2021-05-23,73,56.0,,0.56,40.88
2021-05-24,86,56.0,,0.56,48.160000000000004
2021-05-25,89,56.0,,0.56,49.84
2021-05-26,87,56.0,,0.56,48.720000000000006
2021-05-27,79,56.0,,0.56,44.24
2021-05-28,87,56.0,,0.56,48.720000000000006
2021-05-29,68,56.0,,0.56,38.080000000000005
2021-05-30,85,56.0,,0.56,47.6
2021-05-31,78,56.0,,0.56,43.68000000000001
2021-06-01,84,57.0,False,0.57,47.879999999999995
2021-06-02,80,57.0,,0.57,45.599999999999994
2021-06-03,89,57.0,,0.57,50.73
2021-06-04,88,57.0,,0.57,50.16
2021-06-05,73,57.0,,0.57,41.61
2021-06-06,74,57.0,,0.57,42.18
2021-06-07,81,57.0,,0.57,46.169999999999995
2021-06-08,75,57.0,,0.57,42.74999999999999
2021-06-09,82,57.0,,0.57,46.739999999999995
2021-06-10,86,57.0,,0.57,49.019999999999996
2021-06-11,84,57.0,,0.57,47.879999999999995
2021-06-12,75,57.0,,0.57,42.74999999999999
2021-06-13,75,57.0,,0.57,42.74999999999999
2021-06-14,83,57.0,,0.57,47.309999999999995
2021-06-15,82,57.0,,0.57,46.739999999999995
2021-06-16,90,57.0,,0.57,51.3
2021-06-17,90,57.0,,0.57,51.3
2021-06-18,92,57.0,,0.57,52.44
2021-06-19,72,57.0,,0.57,41.04
2021-06-20,75,57.0,,0.57,42.74999999999999
2021-06-21,100,57.0,,0.57,56.99999999999999
2021-06-22,96,57.0,,0.57,54.72
2021-06-23,85,57.0,,0.57,48.449999999999996
2021-06-24,87,57.0,,0.57,49.589999999999996
2021-06-25,77,57.0,,0.57,43.88999999999999
2021-06-26,74,57.0,,0.57,42.18
2021-06-27,74,57.0,,0.57,42.18
2021-06-28,82,57.0,,0.57,46.739999999999995
2021-06-29,85,57.0,,0.57,48.449999999999996
2021-06-30,80,57.0,,0.57,45.599999999999994
2021-07-01,69,58.0,False,0.58,40.019999999999996
2021-07-02,79,58.0,,0.58,45.82
2021-07-03,66,58.0,,0.58,38.279999999999994
2021-07-04,66,58.0,,0.58,38.279999999999994
2021-07-05,72,58.0,,0.58,41.76
2021-07-06,71,58.0,,0.58,41.18
2021-07-07,77,58.0,,0.58,44.66
2021-07-08,84,58.0,,0.58,48.72
2021-07-09,83,58.0,,0.58,48.13999999999999
2021-07-10,69,58.0,,0.58,40.019999999999996
2021-07-11,69,58.0,,0.58,40.019999999999996
2021-07-12,82,58.0,,0.58,47.559999999999995
2021-07-13,83,58.0,,0.58,48.13999999999999
2021-07-14,77,58.0,,0.58,44.66
2021-07-15,83,58.0,,0.58,48.13999999999999
2021-07-16,80,58.0,,0.58,46.4
2021-07-17,69,58.0,,0.58,40.019999999999996
2021-07-18,76,58.0,,0.58,44.08
2021-07-19,100,58.0,,0.58,57.99999999999999
2021-07-20,85,58.0,,0.58,49.3
2021-07-21,83,58.0,,0.58,48.13999999999999
2021-07-22,77,58.0,,0.58,44.66
2021-07-23,73,58.0,,0.58,42.339999999999996
2021-07-24,71,58.0,,0.58,41.18
2021-07-25,68,58.0,,0.58,39.44
2021-07-26,82,58.0,,0.58,47.559999999999995
2021-07-27,84,58.0,,0.58,48.72
2021-07-28,79,58.0,,0.58,45.82
2021-07-29,76,58.0,,0.58,44.08
2021-07-30,92,58.0,,0.58,53.36
2021-07-31,92,58.0,,0.58,53.36
2021-08-01,83,55.0,False,0.55,45.650000000000006
2021-08-02,94,55.0,,0.55,51.7
2021-08-03,93,55.0,,0.55,51.150000000000006
2021-08-04,91,55.0,,0.55,50.050000000000004
2021-08-05,84,55.0,,0.55,46.2
2021-08-06,85,55.0,,0.55,46.75000000000001
2021-08-07,80,55.0,,0.55,44.0
2021-08-08,79,55.0,,0.55,43.45
2021-08-09,83,55.0,,0.55,45.650000000000006
2021-08-10,86,55.0,,0.55,47.300000000000004
2021-08-11,82,55.0,,0.55,45.1
2021-08-12,79,55.0,,0.55,43.45
2021-08-13,86,55.0,,0.55,47.300000000000004
2021-08-14,79,55.0,,0.55,43.45
2021-08-15,75,55.0,,0.55,41.25
2021-08-16,84,55.0,,0.55,46.2
2021-08-17,94,55.0,,0.55,51.7
2021-08-18,96,55.0,,0.55,52.800000000000004
2021-08-19,100,55.0,,0.55,55.00000000000001
2021-08-20,92,55.0,,0.55,50.6
2021-08-21,73,55.0,,0.55,40.150000000000006
2021-08-22,79,55.0,,0.55,43.45
2021-08-23,77,55.0,,0.55,42.35
2021-08-24,88,55.0,,0.55,48.400000000000006
2021-08-25,78,55.0,,0.55,42.900000000000006
2021-08-26,94,55.0,,0.55,51.7
2021-08-27,83,55.0,,0.55,45.650000000000006
2021-08-28,82,55.0,,0.55,45.1
2021-08-29,74,55.0,,0.55,40.7
2021-08-30,77,55.0,,0.55,42.35
2021-08-31,78,55.0,,0.55,42.900000000000006
2021-09-01,63,54.0,False,0.54,34.02
2021-09-02,64,54.0,,0.54,34.56
2021-09-03,74,54.0,,0.54,39.96
2021-09-04,66,54.0,,0.54,35.64
2021-09-05,60,54.0,,0.54,32.400000000000006
2021-09-06,64,54.0,,0.54,34.56
2021-09-07,63,54.0,,0.54,34.02
2021-09-08,70,54.0,,0.54,37.800000000000004
2021-09-09,69,54.0,,0.54,37.260000000000005
2021-09-10,70,54.0,,0.54,37.800000000000004
2021-09-11,55,54.0,,0.54,29.700000000000003
2021-09-12,57,54.0,,0.54,30.78
2021-09-13,65,54.0,,0.54,35.1
2021-09-14,71,54.0,,0.54,38.34
2021-09-15,66,54.0,,0.54,35.64
2021-09-16,68,54.0,,0.54,36.72
2021-09-17,72,54.0,,0.54,38.88
2021-09-18,60,54.0,,0.54,32.400000000000006
2021-09-19,59,54.0,,0.54,31.860000000000003
2021-09-20,100,54.0,,0.54,54.0
2021-09-21,89,54.0,,0.54,48.06
2021-09-22,78,54.0,,0.54,42.120000000000005
2021-09-23,70,54.0,,0.54,37.800000000000004
2021-09-24,73,54.0,,0.54,39.42
2021-09-25,71,54.0,,0.54,38.34
2021-09-26,60,54.0,,0.54,32.400000000000006
2021-09-27,66,54.0,,0.54,35.64
2021-09-28,82,54.0,,0.54,44.28
2021-09-29,70,54.0,,0.54,37.800000000000004
2021-09-30,83,54.0,,0.54,44.82
2021-10-01,93,59.0,False,0.59,54.87
2021-10-02,68,59.0,,0.59,40.12
2021-10-03,69,59.0,,0.59,40.71
2021-10-04,87,59.0,,0.59,51.33
2021-10-05,87,59.0,,0.59,51.33
2021-10-06,94,59.0,,0.59,55.459999999999994
2021-10-07,87,59.0,,0.59,51.33
2021-10-08,82,59.0,,0.59,48.379999999999995
2021-10-09,75,59.0,,0.59,44.25
2021-10-10,84,59.0,,0.59,49.559999999999995
2021-10-11,99,59.0,,0.59,58.41
2021-10-12,100,59.0,,0.59,59.0
2021-10-13,92,59.0,,0.59,54.279999999999994
2021-10-14,89,59.0,,0.59,52.51
2021-10-15,95,59.0,,0.59,56.05
2021-10-16,75,59.0,,0.59,44.25
2021-10-17,78,59.0,,0.59,46.019999999999996
2021-10-18,87,59.0,,0.59,51.33
2021-10-19,83,59.0,,0.59,48.97
2021-10-20,77,59.0,,0.59,45.43
2021-10-21,93,59.0,,0.59,54.87
2021-10-22,74,59.0,,0.59,43.66
2021-10-23,70,59.0,,0.59,41.3
2021-10-24,67,59.0,,0.59,39.53
2021-10-25,74,59.0,,0.59,43.66
2021-10-26,81,59.0,,0.59,47.79
2021-10-27,69,59.0,,0.59,40.71
2021-10-28,76,59.0,,0.59,44.839999999999996
2021-10-29,77,59.0,,0.59,45.43
2021-10-30,67,59.0,,0.59,39.53
2021-10-31,74,59.0,,0.59,43.66
2021-11-01,68,55.0,False,0.55,37.400000000000006
2021-11-02,69,55.0,,0.55,37.95
2021-11-03,74,55.0,,0.55,40.7
2021-11-04,76,55.0,,0.55,41.800000000000004
2021-11-05,85,55.0,,0.55,46.75000000000001
2021-11-06,68,55.0,,0.55,37.400000000000006
2021-11-07,66,55.0,,0.55,36.300000000000004
2021-11-08,70,55.0,,0.55,38.5
2021-11-09,69,55.0,,0.55,37.95
2021-11-10,75,55.0,,0.55,41.25
2021-11-11,71,55.0,,0.55,39.050000000000004
2021-11-12,72,55.0,,0.55,39.6
2021-11-13,65,55.0,,0.55,35.75
2021-11-14,64,55.0,,0.55,35.2
2021-11-15,69,55.0,,0.55,37.95
2021-11-16,68,55.0,,0.55,37.400000000000006
2021-11-17,67,55.0,,0.55,36.85
2021-11-18,72,55.0,,0.55,39.6
2021-11-19,69,55.0,,0.55,37.95
2021-11-20,63,55.0,,0.55,34.650000000000006
2021-11-21,62,55.0,,0.55,34.1
2021-11-22,70,55.0,,0.55,38.5
2021-11-23,76,55.0,,0.55,41.800000000000004
2021-11-24,72,55.0,,0.55,39.6
2021-11-25,61,55.0,,0.55,33.550000000000004
2021-11-26,100,55.0,,0.55,55.00000000000001
2021-11-27,67,55.0,,0.55,36.85
2021-11-28,64,55.0,,0.55,35.2
2021-11-29,78,55.0,,0.55,42.900000000000006
2021-11-30,89,55.0,,0.55,48.95
2021-12-01,91,57.0,False,0.57,51.87
2021-12-02,95,57.0,,0.57,54.15
2021-12-03,94,57.0,,0.57,53.58
2021-12-04,66,57.0,,0.57,37.62
2021-12-05,69,57.0,,0.57,39.33
2021-12-06,86,57.0,,0.57,49.019999999999996
2021-12-07,85,57.0,,0.57,48.449999999999996
2021-12-08,81,57.0,,0.57,46.169999999999995
2021-12-09,80,57.0,,0.57,45.599999999999994
2021-12-10,80,57.0,,0.57,45.599999999999994
2021-12-11,69,57.0,,0.57,39.33
2021-12-12,61,57.0,,0.57,34.769999999999996
2021-12-13,82,57.0,,0.57,46.739999999999995
2021-12-14,81,57.0,,0.57,46.169999999999995
2021-12-15,91,57.0,,0.57,51.87
2021-12-16,81,57.0,,0.57,46.169999999999995
2021-12-17,91,57.0,,0.57,51.87
2021-12-18,70,57.0,,0.57,39.9
2021-12-19,69,57.0,,0.57,39.33
2021-12-20,100,57.0,,0.57,56.99999999999999
2021-12-21,95,57.0,,0.57,54.15
2021-12-22,90,57.0,,0.57,51.3
2021-12-23,82,57.0,,0.57,46.739999999999995
2021-12-24,71,57.0,,0.57,40.47
2021-12-25,69,57.0,,0.57,39.33
2021-12-26,65,57.0,,0.57,37.05
2021-12-27,92,57.0,,0.57,52.44
2021-12-28,92,57.0,,0.57,52.44
2021-12-29,92,57.0,,0.57,52.44
2021-12-30,83,57.0,,0.57,47.309999999999995
2021-12-31,84,57.0,,0.57,47.879999999999995
