date,PTON_unscaled,PTON_monthly,isPartial,scale,PTON
2021-06-01,82,26.0,False,0.26,21.32
2021-06-02,68,26.0,,0.26,17.68
2021-06-03,97,26.0,,0.26,25.220000000000002
2021-06-04,51,26.0,,0.26,13.26
2021-06-05,21,26.0,,0.26,5.46
2021-06-06,10,26.0,,0.26,2.6
2021-06-07,87,26.0,,0.26,22.62
2021-06-08,76,26.0,,0.26,19.76
2021-06-09,61,26.0,,0.26,15.860000000000001
2021-06-10,57,26.0,,0.26,14.82
2021-06-11,70,26.0,,0.26,18.2
2021-06-12,38,26.0,,0.26,9.88
2021-06-13,12,26.0,,0.26,3.12
2021-06-14,74,26.0,,0.26,19.240000000000002
2021-06-15,50,26.0,,0.26,13.0
2021-06-16,63,26.0,,0.26,16.38
2021-06-17,51,26.0,,0.26,13.26
2021-06-18,56,26.0,,0.26,14.56
2021-06-19,31,26.0,,0.26,8.06
2021-06-20,5,26.0,,0.26,1.3
2021-06-21,39,26.0,,0.26,10.14
2021-06-22,81,26.0,,0.26,21.060000000000002
2021-06-23,100,26.0,,0.26,26.0
2021-06-24,96,26.0,,0.26,24.96
2021-06-25,49,26.0,,0.26,12.74
2021-06-26,29,26.0,,0.26,7.54
2021-06-27,32,26.0,,0.26,8.32
2021-06-28,76,26.0,,0.26,19.76
2021-06-29,63,26.0,,0.26,16.38
2021-06-30,60,26.0,,0.26,15.600000000000001
2021-07-01,57,22.0,False,0.22,12.540000000000001
2021-07-02,56,22.0,,0.22,12.32
2021-07-03,15,22.0,,0.22,3.3
2021-07-04,11,22.0,,0.22,2.42
2021-07-05,11,22.0,,0.22,2.42
2021-07-06,51,22.0,,0.22,11.22
2021-07-07,48,22.0,,0.22,10.56
2021-07-08,53,22.0,,0.22,11.66
2021-07-09,46,22.0,,0.22,10.12
2021-07-10,13,22.0,,0.22,2.86
2021-07-11,10,22.0,,0.22,2.2
2021-07-12,69,22.0,,0.22,15.18
2021-07-13,48,22.0,,0.22,10.56
2021-07-14,78,22.0,,0.22,17.16
2021-07-15,68,22.0,,0.22,14.96
2021-07-16,46,22.0,,0.22,10.12
2021-07-17,15,22.0,,0.22,3.3
2021-07-18,15,22.0,,0.22,3.3
2021-07-19,70,22.0,,0.22,15.4
2021-07-20,100,22.0,,0.22,22.0
2021-07-21,76,22.0,,0.22,16.72
2021-07-22,72,22.0,,0.22,15.84
2021-07-23,54,22.0,,0.22,11.88
2021-07-24,15,22.0,,0.22,3.3
2021-07-25,10,22.0,,0.22,2.2
2021-07-26,27,22.0,,0.22,5.94
2021-07-27,61,22.0,,0.22,13.42
2021-07-28,70,22.0,,0.22,15.4
2021-07-29,59,22.0,,0.22,12.98
2021-07-30,34,22.0,,0.22,7.48
2021-07-31,15,22.0,,0.22,3.3
2021-08-01,2,31.0,False,0.31,0.62
2021-08-02,13,31.0,,0.31,4.03
2021-08-03,10,31.0,,0.31,3.1
2021-08-04,9,31.0,,0.31,2.79
2021-08-05,13,31.0,,0.31,4.03
2021-08-06,14,31.0,,0.31,4.34
2021-08-07,4,31.0,,0.31,1.24
2021-08-08,1,31.0,,0.31,0.31
2021-08-09,16,31.0,,0.31,4.96
2021-08-10,17,31.0,,0.31,5.27
2021-08-11,12,31.0,,0.31,3.7199999999999998
2021-08-12,13,31.0,,0.31,4.03
2021-08-13,11,31.0,,0.31,3.41
2021-08-14,7,31.0,,0.31,2.17
2021-08-15,1,31.0,,0.31,0.31
2021-08-16,12,31.0,,0.31,3.7199999999999998
2021-08-17,14,31.0,,0.31,4.34
2021-08-18,8,31.0,,0.31,2.48
2021-08-19,14,31.0,,0.31,4.34
2021-08-20,14,31.0,,0.31,4.34
2021-08-21,2,31.0,,0.31,0.62
2021-08-22,6,31.0,,0.31,1.8599999999999999
2021-08-23,16,31.0,,0.31,4.96
2021-08-24,28,31.0,,0.31,8.68
2021-08-25,18,31.0,,0.31,5.58
2021-08-26,100,31.0,,0.31,31.0
2021-08-27,80,31.0,,0.31,24.8
2021-08-28,13,31.0,,0.31,4.03
2021-08-29,9,31.0,,0.31,2.79
2021-08-30,29,31.0,,0.31,8.99
2021-08-31,22,31.0,,0.31,6.82
2021-09-01,54,25.0,False,0.25,13.5
2021-09-02,66,25.0,,0.25,16.5
2021-09-03,66,25.0,,0.25,16.5
2021-09-04,21,25.0,,0.25,5.25
2021-09-05,5,25.0,,0.25,1.25
2021-09-06,13,25.0,,0.25,3.25
2021-09-07,56,25.0,,0.25,14.0
2021-09-08,47,25.0,,0.25,11.75
2021-09-09,100,25.0,,0.25,25.0
2021-09-10,85,25.0,,0.25,21.25
2021-09-11,29,25.0,,0.25,7.25
2021-09-12,7,25.0,,0.25,1.75
2021-09-13,62,25.0,,0.25,15.5
2021-09-14,47,25.0,,0.25,11.75
2021-09-15,27,25.0,,0.25,6.75
2021-09-16,48,25.0,,0.25,12.0
2021-09-17,35,25.0,,0.25,8.75
2021-09-18,13,25.0,,0.25,3.25
2021-09-19,7,25.0,,0.25,1.75
2021-09-20,47,25.0,,0.25,11.75
2021-09-21,45,25.0,,0.25,11.25
2021-09-22,100,25.0,,0.25,25.0
2021-09-23,71,25.0,,0.25,17.75
2021-09-24,45,25.0,,0.25,11.25
2021-09-25,5,25.0,,0.25,1.25
2021-09-26,4,25.0,,0.25,1.0
2021-09-27,49,25.0,,0.25,12.25
2021-09-28,53,25.0,,0.25,13.25
2021-09-29,64,25.0,,0.25,16.0
2021-09-30,62,25.0,,0.25,15.5
2021-10-01,44,20.0,False,0.2,8.8
2021-10-02,27,20.0,,0.2,5.4
2021-10-03,17,20.0,,0.2,3.4000000000000004
2021-10-04,100,20.0,,0.2,20.0
2021-10-05,73,20.0,,0.2,14.600000000000001
2021-10-06,85,20.0,,0.2,17.0
2021-10-07,54,20.0,,0.2,10.8
2021-10-08,62,20.0,,0.2,12.4
2021-10-09,21,20.0,,0.2,4.2
2021-10-10,6,20.0,,0.2,1.2000000000000002
2021-10-11,27,20.0,,0.2,5.4
2021-10-12,63,20.0,,0.2,12.600000000000001
2021-10-13,78,20.0,,0.2,15.600000000000001
2021-10-14,46,20.0,,0.2,9.200000000000001
2021-10-15,50,20.0,,0.2,10.0
2021-10-16,24,20.0,,0.2,4.800000000000001
2021-10-17,3,20.0,,0.2,0.6000000000000001
2021-10-18,19,20.0,,0.2,3.8000000000000003
2021-10-19,64,20.0,,0.2,12.8
2021-10-20,84,20.0,,0.2,16.8
2021-10-21,46,20.0,,0.2,9.200000000000001
2021-10-22,71,20.0,,0.2,14.200000000000001
2021-10-23,21,20.0,,0.2,4.2
2021-10-24,6,20.0,,0.2,1.2000000000000002
2021-10-25,40,20.0,,0.2,8.0
2021-10-26,70,20.0,,0.2,14.0
2021-10-27,77,20.0,,0.2,15.4
2021-10-28,54,20.0,,0.2,10.8
2021-10-29,52,20.0,,0.2,10.4
2021-10-30,6,20.0,,0.2,1.2000000000000002
2021-10-31,37,20.0,,0.2,7.4
2021-11-01,6,65.0,False,0.65,3.9000000000000004
2021-11-02,8,65.0,,0.65,5.2
2021-11-03,5,65.0,,0.65,3.25
2021-11-04,46,65.0,,0.65,29.900000000000002
2021-11-05,100,65.0,,0.65,65.0
2021-11-06,14,65.0,,0.65,9.1
2021-11-07,7,65.0,,0.65,4.55
2021-11-08,38,65.0,,0.65,24.7
2021-11-09,39,65.0,,0.65,25.35
2021-11-10,23,65.0,,0.65,14.950000000000001
2021-11-11,21,65.0,,0.65,13.65
2021-11-12,15,65.0,,0.65,9.75
2021-11-13,3,65.0,,0.65,1.9500000000000002
2021-11-14,2,65.0,,0.65,1.3
2021-11-15,16,65.0,,0.65,10.4
2021-11-16,35,65.0,,0.65,22.75
2021-11-17,19,65.0,,0.65,12.35
2021-11-18,11,65.0,,0.65,7.15
2021-11-19,13,65.0,,0.65,8.450000000000001
2021-11-20,3,65.0,,0.65,1.9500000000000002
2021-11-21,2,65.0,,0.65,1.3
2021-11-22,13,65.0,,0.65,8.450000000000001
2021-11-23,16,65.0,,0.65,10.4
2021-11-24,12,65.0,,0.65,7.800000000000001
2021-11-25,1,65.0,,0.65,0.65
2021-11-26,15,65.0,,0.65,9.75
2021-11-27,3,65.0,,0.65,1.9500000000000002
2021-11-28,3,65.0,,0.65,1.9500000000000002
2021-11-29,13,65.0,,0.65,8.450000000000001
2021-11-30,11,65.0,,0.65,7.15
2021-12-01,35,37.0,False,0.37,12.95
2021-12-02,54,37.0,,0.37,19.98
2021-12-03,61,37.0,,0.37,22.57
2021-12-04,18,37.0,,0.37,6.66
2021-12-05,6,37.0,,0.37,2.2199999999999998
2021-12-06,35,37.0,,0.37,12.95
2021-12-07,35,37.0,,0.37,12.95
2021-12-08,33,37.0,,0.37,12.209999999999999
2021-12-09,51,37.0,,0.37,18.87
2021-12-10,100,37.0,,0.37,37.0
2021-12-11,26,37.0,,0.37,9.62
2021-12-12,23,37.0,,0.37,8.51
2021-12-13,90,37.0,,0.37,33.3
2021-12-14,73,37.0,,0.37,27.009999999999998
2021-12-15,60,37.0,,0.37,22.2
2021-12-16,60,37.0,,0.37,22.2
2021-12-17,49,37.0,,0.37,18.13
2021-12-18,22,37.0,,0.37,8.14
2021-12-19,9,37.0,,0.37,3.33
2021-12-20,47,37.0,,0.37,17.39
2021-12-21,43,37.0,,0.37,15.91
2021-12-22,41,37.0,,0.37,15.17
2021-12-23,37,37.0,,0.37,13.69
2021-12-24,8,37.0,,0.37,2.96
2021-12-25,10,37.0,,0.37,3.7
2021-12-26,10,37.0,,0.37,3.7
2021-12-27,40,37.0,,0.37,14.8
2021-12-28,54,37.0,,0.37,19.98
2021-12-29,37,37.0,,0.37,13.69
2021-12-30,46,37.0,,0.37,17.02
2021-12-31,39,37.0,,0.37,14.43
