date,TTWO_unscaled,TTWO_monthly,isPartial,scale,TTWO
2021-04-13,63,19.0,,0.19,11.97
2021-04-14,75,19.0,,0.19,14.25
2021-04-15,38,19.0,,0.19,7.22
2021-04-16,64,19.0,,0.19,12.16
2021-04-17,0,19.0,,0.19,0.0
2021-04-18,29,19.0,,0.19,5.51
2021-04-19,50,19.0,,0.19,9.5
2021-04-20,12,19.0,,0.19,2.2800000000000002
2021-04-21,13,19.0,,0.19,2.47
2021-04-22,77,19.0,,0.19,14.63
2021-04-23,52,19.0,,0.19,9.88
2021-04-24,14,19.0,,0.19,2.66
2021-04-25,15,19.0,,0.19,2.85
2021-04-26,38,19.0,,0.19,7.22
2021-04-27,39,19.0,,0.19,7.41
2021-04-28,50,19.0,,0.19,9.5
2021-04-29,37,19.0,,0.19,7.03
2021-04-30,49,19.0,,0.19,9.31
2021-05-01,0,29.0,False,0.29,0.0
2021-05-02,4,29.0,,0.29,1.16
2021-05-03,23,29.0,,0.29,6.67
2021-05-04,22,29.0,,0.29,6.38
2021-05-05,33,29.0,,0.29,9.569999999999999
2021-05-06,19,29.0,,0.29,5.51
2021-05-07,12,29.0,,0.29,3.4799999999999995
2021-05-08,22,29.0,,0.29,6.38
2021-05-09,9,29.0,,0.29,2.61
2021-05-10,23,29.0,,0.29,6.67
2021-05-11,4,29.0,,0.29,1.16
2021-05-12,7,29.0,,0.29,2.03
2021-05-13,11,29.0,,0.29,3.19
2021-05-14,16,29.0,,0.29,4.64
2021-05-15,0,29.0,,0.29,0.0
2021-05-16,4,29.0,,0.29,1.16
2021-05-17,15,29.0,,0.29,4.35
2021-05-18,50,29.0,,0.29,14.499999999999998
2021-05-19,100,29.0,,0.29,28.999999999999996
2021-05-20,42,29.0,,0.29,12.18
2021-05-21,27,29.0,,0.29,7.829999999999999
2021-05-22,18,29.0,,0.29,5.22
2021-05-23,4,29.0,,0.29,1.16
2021-05-24,12,29.0,,0.29,3.4799999999999995
2021-05-25,12,29.0,,0.29,3.4799999999999995
2021-05-26,26,29.0,,0.29,7.539999999999999
2021-05-27,23,29.0,,0.29,6.67
2021-05-28,4,29.0,,0.29,1.16
2021-05-29,4,29.0,,0.29,1.16
2021-05-30,4,29.0,,0.29,1.16
2021-05-31,22,29.0,,0.29,6.38
2021-06-01,61,21.0,False,0.21,12.809999999999999
2021-06-02,29,21.0,,0.21,6.09
2021-06-03,70,21.0,,0.21,14.7
2021-06-04,73,21.0,,0.21,15.33
2021-06-05,23,21.0,,0.21,4.83
2021-06-06,11,21.0,,0.21,2.31
2021-06-07,79,21.0,,0.21,16.59
2021-06-08,30,21.0,,0.21,6.3
2021-06-09,20,21.0,,0.21,4.2
2021-06-10,20,21.0,,0.21,4.2
2021-06-11,21,21.0,,0.21,4.41
2021-06-12,0,21.0,,0.21,0.0
2021-06-13,33,21.0,,0.21,6.93
2021-06-14,70,21.0,,0.21,14.7
2021-06-15,100,21.0,,0.21,21.0
2021-06-16,40,21.0,,0.21,8.4
2021-06-17,72,21.0,,0.21,15.12
2021-06-18,21,21.0,,0.21,4.41
2021-06-19,11,21.0,,0.21,2.31
2021-06-20,12,21.0,,0.21,2.52
2021-06-21,40,21.0,,0.21,8.4
2021-06-22,31,21.0,,0.21,6.51
2021-06-23,50,21.0,,0.21,10.5
2021-06-24,21,21.0,,0.21,4.41
2021-06-25,52,21.0,,0.21,10.92
2021-06-26,12,21.0,,0.21,2.52
2021-06-27,35,21.0,,0.21,7.35
2021-06-28,21,21.0,,0.21,4.41
2021-06-29,21,21.0,,0.21,4.41
2021-06-30,30,21.0,,0.21,6.3
2021-07-01,83,17.0,False,0.17,14.110000000000001
2021-07-02,58,17.0,,0.17,9.860000000000001
2021-07-03,0,17.0,,0.17,0.0
2021-07-04,0,17.0,,0.17,0.0
2021-07-05,17,17.0,,0.17,2.89
2021-07-06,72,17.0,,0.17,12.24
2021-07-07,97,17.0,,0.17,16.490000000000002
2021-07-08,43,17.0,,0.17,7.3100000000000005
2021-07-09,15,17.0,,0.17,2.5500000000000003
2021-07-10,0,17.0,,0.17,0.0
2021-07-11,32,17.0,,0.17,5.44
2021-07-12,14,17.0,,0.17,2.3800000000000003
2021-07-13,43,17.0,,0.17,7.3100000000000005
2021-07-14,42,17.0,,0.17,7.140000000000001
2021-07-15,57,17.0,,0.17,9.690000000000001
2021-07-16,72,17.0,,0.17,12.24
2021-07-17,16,17.0,,0.17,2.72
2021-07-18,0,17.0,,0.17,0.0
2021-07-19,71,17.0,,0.17,12.07
2021-07-20,100,17.0,,0.17,17.0
2021-07-21,42,17.0,,0.17,7.140000000000001
2021-07-22,16,17.0,,0.17,2.72
2021-07-23,34,17.0,,0.17,5.78
2021-07-24,65,17.0,,0.17,11.05
2021-07-25,0,17.0,,0.17,0.0
2021-07-26,43,17.0,,0.17,7.3100000000000005
2021-07-27,100,17.0,,0.17,17.0
2021-07-28,29,17.0,,0.17,4.930000000000001
2021-07-29,42,17.0,,0.17,7.140000000000001
2021-07-30,57,17.0,,0.17,9.690000000000001
2021-07-31,0,17.0,,0.17,0.0
2021-08-01,22,29.0,False,0.29,6.38
2021-08-02,100,29.0,,0.29,28.999999999999996
2021-08-03,60,29.0,,0.29,17.4
2021-08-04,61,29.0,,0.29,17.689999999999998
2021-08-05,36,29.0,,0.29,10.44
2021-08-06,21,29.0,,0.29,6.09
2021-08-07,17,29.0,,0.29,4.93
2021-08-08,23,29.0,,0.29,6.67
2021-08-09,25,29.0,,0.29,7.249999999999999
2021-08-10,26,29.0,,0.29,7.539999999999999
2021-08-11,25,29.0,,0.29,7.249999999999999
2021-08-12,10,29.0,,0.29,2.9
2021-08-13,5,29.0,,0.29,1.45
2021-08-14,23,29.0,,0.29,6.67
2021-08-15,6,29.0,,0.29,1.7399999999999998
2021-08-16,10,29.0,,0.29,2.9
2021-08-17,30,29.0,,0.29,8.7
2021-08-18,20,29.0,,0.29,5.8
2021-08-19,10,29.0,,0.29,2.9
2021-08-20,15,29.0,,0.29,4.35
2021-08-21,11,29.0,,0.29,3.19
2021-08-22,11,29.0,,0.29,3.19
2021-08-23,20,29.0,,0.29,5.8
2021-08-24,38,29.0,,0.29,11.02
2021-08-25,25,29.0,,0.29,7.249999999999999
2021-08-26,26,29.0,,0.29,7.539999999999999
2021-08-27,31,29.0,,0.29,8.99
2021-08-28,6,29.0,,0.29,1.7399999999999998
2021-08-29,0,29.0,,0.29,0.0
2021-08-30,29,29.0,,0.29,8.41
2021-08-31,15,29.0,,0.29,4.35
2021-09-01,21,20.0,False,0.2,4.2
2021-09-02,34,20.0,,0.2,6.800000000000001
2021-09-03,12,20.0,,0.2,2.4000000000000004
2021-09-04,13,20.0,,0.2,2.6
2021-09-05,0,20.0,,0.2,0.0
2021-09-06,0,20.0,,0.2,0.0
2021-09-07,57,20.0,,0.2,11.4
2021-09-08,55,20.0,,0.2,11.0
2021-09-09,56,20.0,,0.2,11.200000000000001
2021-09-10,12,20.0,,0.2,2.4000000000000004
2021-09-11,25,20.0,,0.2,5.0
2021-09-12,25,20.0,,0.2,5.0
2021-09-13,34,20.0,,0.2,6.800000000000001
2021-09-14,33,20.0,,0.2,6.6000000000000005
2021-09-15,33,20.0,,0.2,6.6000000000000005
2021-09-16,45,20.0,,0.2,9.0
2021-09-17,68,20.0,,0.2,13.600000000000001
2021-09-18,38,20.0,,0.2,7.6000000000000005
2021-09-19,0,20.0,,0.2,0.0
2021-09-20,66,20.0,,0.2,13.200000000000001
2021-09-21,91,20.0,,0.2,18.2
2021-09-22,77,20.0,,0.2,15.4
2021-09-23,100,20.0,,0.2,20.0
2021-09-24,23,20.0,,0.2,4.6000000000000005
2021-09-25,13,20.0,,0.2,2.6
2021-09-26,12,20.0,,0.2,2.4000000000000004
2021-09-27,33,20.0,,0.2,6.6000000000000005
2021-09-28,44,20.0,,0.2,8.8
2021-09-29,22,20.0,,0.2,4.4
2021-09-30,68,20.0,,0.2,13.600000000000001
2021-10-01,39,20.0,False,0.2,7.800000000000001
2021-10-02,28,20.0,,0.2,5.6000000000000005
2021-10-03,0,20.0,,0.2,0.0
2021-10-04,24,20.0,,0.2,4.800000000000001
2021-10-05,51,20.0,,0.2,10.200000000000001
2021-10-06,100,20.0,,0.2,20.0
2021-10-07,51,20.0,,0.2,10.200000000000001
2021-10-08,53,20.0,,0.2,10.600000000000001
2021-10-09,0,20.0,,0.2,0.0
2021-10-10,0,20.0,,0.2,0.0
2021-10-11,38,20.0,,0.2,7.6000000000000005
2021-10-12,90,20.0,,0.2,18.0
2021-10-13,52,20.0,,0.2,10.4
2021-10-14,51,20.0,,0.2,10.200000000000001
2021-10-15,52,20.0,,0.2,10.4
2021-10-16,0,20.0,,0.2,0.0
2021-10-17,14,20.0,,0.2,2.8000000000000003
2021-10-18,63,20.0,,0.2,12.600000000000001
2021-10-19,91,20.0,,0.2,18.2
2021-10-20,64,20.0,,0.2,12.8
2021-10-21,38,20.0,,0.2,7.6000000000000005
2021-10-22,64,20.0,,0.2,12.8
2021-10-23,0,20.0,,0.2,0.0
2021-10-24,14,20.0,,0.2,2.8000000000000003
2021-10-25,63,20.0,,0.2,12.600000000000001
2021-10-26,38,20.0,,0.2,7.6000000000000005
2021-10-27,25,20.0,,0.2,5.0
2021-10-28,64,20.0,,0.2,12.8
2021-10-29,52,20.0,,0.2,10.4
2021-10-30,14,20.0,,0.2,2.8000000000000003
2021-10-31,44,20.0,,0.2,8.8
2021-11-01,50,25.0,False,0.25,12.5
2021-11-02,69,25.0,,0.25,17.25
2021-11-03,86,25.0,,0.25,21.5
2021-11-04,100,25.0,,0.25,25.0
2021-11-05,71,25.0,,0.25,17.75
2021-11-06,33,25.0,,0.25,8.25
2021-11-07,0,25.0,,0.25,0.0
2021-11-08,10,25.0,,0.25,2.5
2021-11-09,30,25.0,,0.25,7.5
2021-11-10,49,25.0,,0.25,12.25
2021-11-11,19,25.0,,0.25,4.75
2021-11-12,50,25.0,,0.25,12.5
2021-11-13,11,25.0,,0.25,2.75
2021-11-14,55,25.0,,0.25,13.75
2021-11-15,49,25.0,,0.25,12.25
2021-11-16,74,25.0,,0.25,18.5
2021-11-17,95,25.0,,0.25,23.75
2021-11-18,69,25.0,,0.25,17.25
2021-11-19,50,25.0,,0.25,12.5
2021-11-20,11,25.0,,0.25,2.75
2021-11-21,11,25.0,,0.25,2.75
2021-11-22,30,25.0,,0.25,7.5
2021-11-23,50,25.0,,0.25,12.5
2021-11-24,10,25.0,,0.25,2.5
2021-11-25,21,25.0,,0.25,5.25
2021-11-26,10,25.0,,0.25,2.5
2021-11-27,10,25.0,,0.25,2.5
2021-11-28,10,25.0,,0.25,2.5
2021-11-29,37,25.0,,0.25,9.25
2021-11-30,9,25.0,,0.25,2.25
2021-12-01,0,14.0,False,0.14,0.0
2021-12-02,72,14.0,,0.14,10.080000000000002
2021-12-03,37,14.0,,0.14,5.180000000000001
2021-12-04,41,14.0,,0.14,5.74
2021-12-05,20,14.0,,0.14,2.8000000000000003
2021-12-06,0,14.0,,0.14,0.0
2021-12-07,0,14.0,,0.14,0.0
2021-12-08,19,14.0,,0.14,2.66
2021-12-09,75,14.0,,0.14,10.500000000000002
2021-12-10,76,14.0,,0.14,10.64
2021-12-11,42,14.0,,0.14,5.880000000000001
2021-12-12,62,14.0,,0.14,8.680000000000001
2021-12-13,76,14.0,,0.14,10.64
2021-12-14,94,14.0,,0.14,13.160000000000002
2021-12-15,75,14.0,,0.14,10.500000000000002
2021-12-16,20,14.0,,0.14,2.8000000000000003
2021-12-17,59,14.0,,0.14,8.260000000000002
2021-12-18,0,14.0,,0.14,0.0
2021-12-19,0,14.0,,0.14,0.0
2021-12-20,100,14.0,,0.14,14.000000000000002
2021-12-21,39,14.0,,0.14,5.460000000000001
2021-12-22,20,14.0,,0.14,2.8000000000000003
2021-12-23,61,14.0,,0.14,8.540000000000001
2021-12-24,22,14.0,,0.14,3.08
2021-12-25,24,14.0,,0.14,3.3600000000000003
2021-12-26,44,14.0,,0.14,6.16
2021-12-27,39,14.0,,0.14,5.460000000000001
2021-12-28,59,14.0,,0.14,8.260000000000002
2021-12-29,57,14.0,,0.14,7.98
2021-12-30,57,14.0,,0.14,7.98
2021-12-31,38,14.0,,0.14,5.32
