date,MGM_unscaled,MGM_monthly,isPartial,scale,MGM
2021-04-14,89,70.0,,0.7,62.3
2021-04-15,99,70.0,,0.7,69.3
2021-04-16,100,70.0,,0.7,70.0
2021-04-17,88,70.0,,0.7,61.599999999999994
2021-04-18,81,70.0,,0.7,56.699999999999996
2021-04-19,78,70.0,,0.7,54.599999999999994
2021-04-20,64,70.0,,0.7,44.8
2021-04-21,72,70.0,,0.7,50.4
2021-04-22,86,70.0,,0.7,60.199999999999996
2021-04-23,83,70.0,,0.7,58.099999999999994
2021-04-24,89,70.0,,0.7,62.3
2021-04-25,88,70.0,,0.7,61.599999999999994
2021-04-26,74,70.0,,0.7,51.8
2021-04-27,81,70.0,,0.7,56.699999999999996
2021-04-28,76,70.0,,0.7,53.199999999999996
2021-04-29,92,70.0,,0.7,64.39999999999999
2021-04-30,89,70.0,,0.7,62.3
2021-05-01,24,100.0,False,1.0,24.0
2021-05-02,25,100.0,,1.0,25.0
2021-05-03,25,100.0,,1.0,25.0
2021-05-04,24,100.0,,1.0,24.0
2021-05-05,24,100.0,,1.0,24.0
2021-05-06,24,100.0,,1.0,24.0
2021-05-07,24,100.0,,1.0,24.0
2021-05-08,24,100.0,,1.0,24.0
2021-05-09,25,100.0,,1.0,25.0
2021-05-10,23,100.0,,1.0,23.0
2021-05-11,26,100.0,,1.0,26.0
2021-05-12,26,100.0,,1.0,26.0
2021-05-13,27,100.0,,1.0,27.0
2021-05-14,30,100.0,,1.0,30.0
2021-05-15,26,100.0,,1.0,26.0
2021-05-16,24,100.0,,1.0,24.0
2021-05-17,28,100.0,,1.0,28.0
2021-05-18,40,100.0,,1.0,40.0
2021-05-19,28,100.0,,1.0,28.0
2021-05-20,25,100.0,,1.0,25.0
2021-05-21,28,100.0,,1.0,28.0
2021-05-22,27,100.0,,1.0,27.0
2021-05-23,27,100.0,,1.0,27.0
2021-05-24,36,100.0,,1.0,36.0
2021-05-25,44,100.0,,1.0,44.0
2021-05-26,100,100.0,,1.0,100.0
2021-05-27,61,100.0,,1.0,61.0
2021-05-28,40,100.0,,1.0,40.0
2021-05-29,39,100.0,,1.0,39.0
2021-05-30,38,100.0,,1.0,38.0
2021-05-31,37,100.0,,1.0,37.0
2021-06-01,99,89.0,False,0.89,88.11
2021-06-02,92,89.0,,0.89,81.88
2021-06-03,90,89.0,,0.89,80.1
2021-06-04,92,89.0,,0.89,81.88
2021-06-05,100,89.0,,0.89,89.0
2021-06-06,91,89.0,,0.89,80.99
2021-06-07,83,89.0,,0.89,73.87
2021-06-08,79,89.0,,0.89,70.31
2021-06-09,79,89.0,,0.89,70.31
2021-06-10,83,89.0,,0.89,73.87
2021-06-11,90,89.0,,0.89,80.1
2021-06-12,93,89.0,,0.89,82.77
2021-06-13,94,89.0,,0.89,83.66
2021-06-14,83,89.0,,0.89,73.87
2021-06-15,85,89.0,,0.89,75.65
2021-06-16,92,89.0,,0.89,81.88
2021-06-17,89,89.0,,0.89,79.21000000000001
2021-06-18,91,89.0,,0.89,80.99
2021-06-19,91,89.0,,0.89,80.99
2021-06-20,87,89.0,,0.89,77.43
2021-06-21,78,89.0,,0.89,69.42
2021-06-22,86,89.0,,0.89,76.54
2021-06-23,86,89.0,,0.89,76.54
2021-06-24,93,89.0,,0.89,82.77
2021-06-25,86,89.0,,0.89,76.54
2021-06-26,89,89.0,,0.89,79.21000000000001
2021-06-27,91,89.0,,0.89,80.99
2021-06-28,91,89.0,,0.89,80.99
2021-06-29,100,89.0,,0.89,89.0
2021-06-30,92,89.0,,0.89,81.88
2021-07-01,82,82.0,False,0.82,67.24
2021-07-02,80,82.0,,0.82,65.6
2021-07-03,99,82.0,,0.82,81.17999999999999
2021-07-04,96,82.0,,0.82,78.72
2021-07-05,90,82.0,,0.82,73.8
2021-07-06,83,82.0,,0.82,68.06
2021-07-07,82,82.0,,0.82,67.24
2021-07-08,93,82.0,,0.82,76.25999999999999
2021-07-09,84,82.0,,0.82,68.88
2021-07-10,100,82.0,,0.82,82.0
2021-07-11,94,82.0,,0.82,77.08
2021-07-12,83,82.0,,0.82,68.06
2021-07-13,77,82.0,,0.82,63.13999999999999
2021-07-14,78,82.0,,0.82,63.959999999999994
2021-07-15,77,82.0,,0.82,63.13999999999999
2021-07-16,73,82.0,,0.82,59.86
2021-07-17,81,82.0,,0.82,66.42
2021-07-18,81,82.0,,0.82,66.42
2021-07-19,85,82.0,,0.82,69.7
2021-07-20,70,82.0,,0.82,57.4
2021-07-21,71,82.0,,0.82,58.22
2021-07-22,81,82.0,,0.82,66.42
2021-07-23,75,82.0,,0.82,61.49999999999999
2021-07-24,69,82.0,,0.82,56.58
2021-07-25,75,82.0,,0.82,61.49999999999999
2021-07-26,72,82.0,,0.82,59.04
2021-07-27,71,82.0,,0.82,58.22
2021-07-28,68,82.0,,0.82,55.76
2021-07-29,70,82.0,,0.82,57.4
2021-07-30,80,82.0,,0.82,65.6
2021-07-31,78,82.0,,0.82,63.959999999999994
2021-08-01,97,73.0,False,0.73,70.81
2021-08-02,91,73.0,,0.73,66.42999999999999
2021-08-03,83,73.0,,0.73,60.589999999999996
2021-08-04,99,73.0,,0.73,72.27
2021-08-05,93,73.0,,0.73,67.89
2021-08-06,93,73.0,,0.73,67.89
2021-08-07,92,73.0,,0.73,67.16
2021-08-08,94,73.0,,0.73,68.62
2021-08-09,78,73.0,,0.73,56.94
2021-08-10,74,73.0,,0.73,54.019999999999996
2021-08-11,79,73.0,,0.73,57.67
2021-08-12,84,73.0,,0.73,61.32
2021-08-13,90,73.0,,0.73,65.7
2021-08-14,97,73.0,,0.73,70.81
2021-08-15,80,73.0,,0.73,58.4
2021-08-16,80,73.0,,0.73,58.4
2021-08-17,83,73.0,,0.73,60.589999999999996
2021-08-18,74,73.0,,0.73,54.019999999999996
2021-08-19,74,73.0,,0.73,54.019999999999996
2021-08-20,93,73.0,,0.73,67.89
2021-08-21,87,73.0,,0.73,63.51
2021-08-22,100,73.0,,0.73,73.0
2021-08-23,79,73.0,,0.73,57.67
2021-08-24,82,73.0,,0.73,59.86
2021-08-25,77,73.0,,0.73,56.21
2021-08-26,72,73.0,,0.73,52.56
2021-08-27,85,73.0,,0.73,62.05
2021-08-28,89,73.0,,0.73,64.97
2021-08-29,86,73.0,,0.73,62.78
2021-08-30,78,73.0,,0.73,56.94
2021-08-31,78,73.0,,0.73,56.94
2021-09-01,83,75.0,False,0.75,62.25
2021-09-02,84,75.0,,0.75,63.0
2021-09-03,83,75.0,,0.75,62.25
2021-09-04,93,75.0,,0.75,69.75
2021-09-05,91,75.0,,0.75,68.25
2021-09-06,91,75.0,,0.75,68.25
2021-09-07,75,75.0,,0.75,56.25
2021-09-08,73,75.0,,0.75,54.75
2021-09-09,95,75.0,,0.75,71.25
2021-09-10,88,75.0,,0.75,66.0
2021-09-11,89,75.0,,0.75,66.75
2021-09-12,100,75.0,,0.75,75.0
2021-09-13,94,75.0,,0.75,70.5
2021-09-14,90,75.0,,0.75,67.5
2021-09-15,85,75.0,,0.75,63.75
2021-09-16,88,75.0,,0.75,66.0
2021-09-17,87,75.0,,0.75,65.25
2021-09-18,83,75.0,,0.75,62.25
2021-09-19,94,75.0,,0.75,70.5
2021-09-20,78,75.0,,0.75,58.5
2021-09-21,90,75.0,,0.75,67.5
2021-09-22,83,75.0,,0.75,62.25
2021-09-23,83,75.0,,0.75,62.25
2021-09-24,87,75.0,,0.75,65.25
2021-09-25,84,75.0,,0.75,63.0
2021-09-26,82,75.0,,0.75,61.5
2021-09-27,90,75.0,,0.75,67.5
2021-09-28,81,75.0,,0.75,60.75
2021-09-29,77,75.0,,0.75,57.75
2021-09-30,78,75.0,,0.75,58.5
2021-10-01,84,73.0,False,0.73,61.32
2021-10-02,100,73.0,,0.73,73.0
2021-10-03,89,73.0,,0.73,64.97
2021-10-04,85,73.0,,0.73,62.05
2021-10-05,88,73.0,,0.73,64.24
2021-10-06,76,73.0,,0.73,55.48
2021-10-07,78,73.0,,0.73,56.94
2021-10-08,93,73.0,,0.73,67.89
2021-10-09,96,73.0,,0.73,70.08
2021-10-10,92,73.0,,0.73,67.16
2021-10-11,78,73.0,,0.73,56.94
2021-10-12,70,73.0,,0.73,51.1
2021-10-13,85,73.0,,0.73,62.05
2021-10-14,80,73.0,,0.73,58.4
2021-10-15,83,73.0,,0.73,60.589999999999996
2021-10-16,89,73.0,,0.73,64.97
2021-10-17,91,73.0,,0.73,66.42999999999999
2021-10-18,83,73.0,,0.73,60.589999999999996
2021-10-19,79,73.0,,0.73,57.67
2021-10-20,82,73.0,,0.73,59.86
2021-10-21,85,73.0,,0.73,62.05
2021-10-22,82,73.0,,0.73,59.86
2021-10-23,86,73.0,,0.73,62.78
2021-10-24,83,73.0,,0.73,60.589999999999996
2021-10-25,76,73.0,,0.73,55.48
2021-10-26,78,73.0,,0.73,56.94
2021-10-27,76,73.0,,0.73,55.48
2021-10-28,79,73.0,,0.73,57.67
2021-10-29,81,73.0,,0.73,59.129999999999995
2021-10-30,75,73.0,,0.73,54.75
2021-10-31,77,73.0,,0.73,56.21
2021-11-01,64,71.0,False,0.71,45.44
2021-11-02,70,71.0,,0.71,49.699999999999996
2021-11-03,69,71.0,,0.71,48.989999999999995
2021-11-04,75,71.0,,0.71,53.25
2021-11-05,83,71.0,,0.71,58.93
2021-11-06,81,71.0,,0.71,57.51
2021-11-07,100,71.0,,0.71,71.0
2021-11-08,69,71.0,,0.71,48.989999999999995
2021-11-09,68,71.0,,0.71,48.28
2021-11-10,63,71.0,,0.71,44.73
2021-11-11,68,71.0,,0.71,48.28
2021-11-12,74,71.0,,0.71,52.54
2021-11-13,76,71.0,,0.71,53.959999999999994
2021-11-14,74,71.0,,0.71,52.54
2021-11-15,63,71.0,,0.71,44.73
2021-11-16,64,71.0,,0.71,45.44
2021-11-17,56,71.0,,0.71,39.76
2021-11-18,61,71.0,,0.71,43.309999999999995
2021-11-19,64,71.0,,0.71,45.44
2021-11-20,78,71.0,,0.71,55.379999999999995
2021-11-21,74,71.0,,0.71,52.54
2021-11-22,64,71.0,,0.71,45.44
2021-11-23,71,71.0,,0.71,50.41
2021-11-24,61,71.0,,0.71,43.309999999999995
2021-11-25,78,71.0,,0.71,55.379999999999995
2021-11-26,77,71.0,,0.71,54.669999999999995
2021-11-27,76,71.0,,0.71,53.959999999999994
2021-11-28,66,71.0,,0.71,46.86
2021-11-29,66,71.0,,0.71,46.86
2021-11-30,60,71.0,,0.71,42.599999999999994
2021-12-01,70,70.0,False,0.7,49.0
2021-12-02,65,70.0,,0.7,45.5
2021-12-03,83,70.0,,0.7,58.099999999999994
2021-12-04,85,70.0,,0.7,59.49999999999999
2021-12-05,90,70.0,,0.7,62.99999999999999
2021-12-06,71,70.0,,0.7,49.699999999999996
2021-12-07,67,70.0,,0.7,46.9
2021-12-08,73,70.0,,0.7,51.099999999999994
2021-12-09,69,70.0,,0.7,48.3
2021-12-10,82,70.0,,0.7,57.4
2021-12-11,100,70.0,,0.7,70.0
2021-12-12,89,70.0,,0.7,62.3
2021-12-13,73,70.0,,0.7,51.099999999999994
2021-12-14,77,70.0,,0.7,53.9
2021-12-15,72,70.0,,0.7,50.4
2021-12-16,81,70.0,,0.7,56.699999999999996
2021-12-17,67,70.0,,0.7,46.9
2021-12-18,86,70.0,,0.7,60.199999999999996
2021-12-19,77,70.0,,0.7,53.9
2021-12-20,76,70.0,,0.7,53.199999999999996
2021-12-21,73,70.0,,0.7,51.099999999999994
2021-12-22,71,70.0,,0.7,49.699999999999996
2021-12-23,74,70.0,,0.7,51.8
2021-12-24,76,70.0,,0.7,53.199999999999996
2021-12-25,96,70.0,,0.7,67.19999999999999
2021-12-26,97,70.0,,0.7,67.89999999999999
2021-12-27,76,70.0,,0.7,53.199999999999996
2021-12-28,92,70.0,,0.7,64.39999999999999
2021-12-29,83,70.0,,0.7,58.099999999999994
2021-12-30,86,70.0,,0.7,60.199999999999996
2021-12-31,93,70.0,,0.7,65.1
