date,VTI_unscaled,VTI_monthly,isPartial,scale,VTI
2021-04-13,90,46.0,,0.46,41.4
2021-04-14,85,46.0,,0.46,39.1
2021-04-15,88,46.0,,0.46,40.480000000000004
2021-04-16,84,46.0,,0.46,38.64
2021-04-17,30,46.0,,0.46,13.8
2021-04-18,34,46.0,,0.46,15.64
2021-04-19,89,46.0,,0.46,40.940000000000005
2021-04-20,91,46.0,,0.46,41.86
2021-04-21,96,46.0,,0.46,44.160000000000004
2021-04-22,90,46.0,,0.46,41.4
2021-04-23,89,46.0,,0.46,40.940000000000005
2021-04-24,28,46.0,,0.46,12.88
2021-04-25,31,46.0,,0.46,14.26
2021-04-26,92,46.0,,0.46,42.32
2021-04-27,91,46.0,,0.46,41.86
2021-04-28,90,46.0,,0.46,41.4
2021-04-29,90,46.0,,0.46,41.4
2021-04-30,88,46.0,,0.46,40.480000000000004
2021-05-01,32,45.0,False,0.45,14.4
2021-05-02,18,45.0,,0.45,8.1
2021-05-03,63,45.0,,0.45,28.35
2021-05-04,72,45.0,,0.45,32.4
2021-05-05,72,45.0,,0.45,32.4
2021-05-06,71,45.0,,0.45,31.95
2021-05-07,82,45.0,,0.45,36.9
2021-05-08,27,45.0,,0.45,12.15
2021-05-09,14,45.0,,0.45,6.3
2021-05-10,73,45.0,,0.45,32.85
2021-05-11,82,45.0,,0.45,36.9
2021-05-12,100,45.0,,0.45,45.0
2021-05-13,92,45.0,,0.45,41.4
2021-05-14,86,45.0,,0.45,38.7
2021-05-15,30,45.0,,0.45,13.5
2021-05-16,15,45.0,,0.45,6.75
2021-05-17,59,45.0,,0.45,26.55
2021-05-18,72,45.0,,0.45,32.4
2021-05-19,80,45.0,,0.45,36.0
2021-05-20,74,45.0,,0.45,33.300000000000004
2021-05-21,61,45.0,,0.45,27.45
2021-05-22,23,45.0,,0.45,10.35
2021-05-23,14,45.0,,0.45,6.3
2021-05-24,71,45.0,,0.45,31.95
2021-05-25,71,45.0,,0.45,31.95
2021-05-26,62,45.0,,0.45,27.900000000000002
2021-05-27,60,45.0,,0.45,27.0
2021-05-28,72,45.0,,0.45,32.4
2021-05-29,23,45.0,,0.45,10.35
2021-05-30,17,45.0,,0.45,7.65
2021-05-31,19,45.0,,0.45,8.55
2021-06-01,89,43.0,False,0.43,38.269999999999996
2021-06-02,98,43.0,,0.43,42.14
2021-06-03,100,43.0,,0.43,43.0
2021-06-04,84,43.0,,0.43,36.12
2021-06-05,28,43.0,,0.43,12.04
2021-06-06,24,43.0,,0.43,10.32
2021-06-07,75,43.0,,0.43,32.25
2021-06-08,86,43.0,,0.43,36.98
2021-06-09,81,43.0,,0.43,34.83
2021-06-10,68,43.0,,0.43,29.24
2021-06-11,74,43.0,,0.43,31.82
2021-06-12,27,43.0,,0.43,11.61
2021-06-13,26,43.0,,0.43,11.18
2021-06-14,76,43.0,,0.43,32.68
2021-06-15,84,43.0,,0.43,36.12
2021-06-16,77,43.0,,0.43,33.11
2021-06-17,90,43.0,,0.43,38.7
2021-06-18,96,43.0,,0.43,41.28
2021-06-19,27,43.0,,0.43,11.61
2021-06-20,25,43.0,,0.43,10.75
2021-06-21,83,43.0,,0.43,35.69
2021-06-22,81,43.0,,0.43,34.83
2021-06-23,85,43.0,,0.43,36.55
2021-06-24,81,43.0,,0.43,34.83
2021-06-25,71,43.0,,0.43,30.53
2021-06-26,31,43.0,,0.43,13.33
2021-06-27,23,43.0,,0.43,9.89
2021-06-28,80,43.0,,0.43,34.4
2021-06-29,83,43.0,,0.43,35.69
2021-06-30,79,43.0,,0.43,33.97
2021-07-01,68,46.0,False,0.46,31.28
2021-07-02,68,46.0,,0.46,31.28
2021-07-03,21,46.0,,0.46,9.66
2021-07-04,20,46.0,,0.46,9.200000000000001
2021-07-05,30,46.0,,0.46,13.8
2021-07-06,67,46.0,,0.46,30.82
2021-07-07,72,46.0,,0.46,33.120000000000005
2021-07-08,72,46.0,,0.46,33.120000000000005
2021-07-09,69,46.0,,0.46,31.740000000000002
2021-07-10,29,46.0,,0.46,13.34
2021-07-11,22,46.0,,0.46,10.120000000000001
2021-07-12,67,46.0,,0.46,30.82
2021-07-13,81,46.0,,0.46,37.260000000000005
2021-07-14,69,46.0,,0.46,31.740000000000002
2021-07-15,62,46.0,,0.46,28.52
2021-07-16,76,46.0,,0.46,34.96
2021-07-17,25,46.0,,0.46,11.5
2021-07-18,12,46.0,,0.46,5.5200000000000005
2021-07-19,100,46.0,,0.46,46.0
2021-07-20,86,46.0,,0.46,39.56
2021-07-21,63,46.0,,0.46,28.98
2021-07-22,79,46.0,,0.46,36.34
2021-07-23,67,46.0,,0.46,30.82
2021-07-24,17,46.0,,0.46,7.82
2021-07-25,17,46.0,,0.46,7.82
2021-07-26,59,46.0,,0.46,27.14
2021-07-27,66,46.0,,0.46,30.360000000000003
2021-07-28,63,46.0,,0.46,28.98
2021-07-29,73,46.0,,0.46,33.58
2021-07-30,64,46.0,,0.46,29.44
2021-07-31,18,46.0,,0.46,8.280000000000001
2021-08-01,28,45.0,False,0.45,12.6
2021-08-02,96,45.0,,0.45,43.2
2021-08-03,94,45.0,,0.45,42.300000000000004
2021-08-04,78,45.0,,0.45,35.1
2021-08-05,81,45.0,,0.45,36.45
2021-08-06,86,45.0,,0.45,38.7
2021-08-07,39,45.0,,0.45,17.55
2021-08-08,25,45.0,,0.45,11.25
2021-08-09,78,45.0,,0.45,35.1
2021-08-10,76,45.0,,0.45,34.2
2021-08-11,69,45.0,,0.45,31.05
2021-08-12,70,45.0,,0.45,31.5
2021-08-13,79,45.0,,0.45,35.550000000000004
2021-08-14,18,45.0,,0.45,8.1
2021-08-15,21,45.0,,0.45,9.450000000000001
2021-08-16,100,45.0,,0.45,45.0
2021-08-17,97,45.0,,0.45,43.65
2021-08-18,86,45.0,,0.45,38.7
2021-08-19,99,45.0,,0.45,44.550000000000004
2021-08-20,87,45.0,,0.45,39.15
2021-08-21,26,45.0,,0.45,11.700000000000001
2021-08-22,28,45.0,,0.45,12.6
2021-08-23,84,45.0,,0.45,37.800000000000004
2021-08-24,95,45.0,,0.45,42.75
2021-08-25,90,45.0,,0.45,40.5
2021-08-26,69,45.0,,0.45,31.05
2021-08-27,86,45.0,,0.45,38.7
2021-08-28,29,45.0,,0.45,13.05
2021-08-29,19,45.0,,0.45,8.55
2021-08-30,94,45.0,,0.45,42.300000000000004
2021-08-31,93,45.0,,0.45,41.85
2021-09-01,58,43.0,False,0.43,24.94
2021-09-02,59,43.0,,0.43,25.37
2021-09-03,60,43.0,,0.43,25.8
2021-09-04,16,43.0,,0.43,6.88
2021-09-05,12,43.0,,0.43,5.16
2021-09-06,19,43.0,,0.43,8.17
2021-09-07,51,43.0,,0.43,21.93
2021-09-08,46,43.0,,0.43,19.78
2021-09-09,44,43.0,,0.43,18.919999999999998
2021-09-10,54,43.0,,0.43,23.22
2021-09-11,17,43.0,,0.43,7.31
2021-09-12,13,43.0,,0.43,5.59
2021-09-13,57,43.0,,0.43,24.509999999999998
2021-09-14,48,43.0,,0.43,20.64
2021-09-15,50,43.0,,0.43,21.5
2021-09-16,45,43.0,,0.43,19.35
2021-09-17,50,43.0,,0.43,21.5
2021-09-18,20,43.0,,0.43,8.6
2021-09-19,13,43.0,,0.43,5.59
2021-09-20,100,43.0,,0.43,43.0
2021-09-21,72,43.0,,0.43,30.96
2021-09-22,64,43.0,,0.43,27.52
2021-09-23,63,43.0,,0.43,27.09
2021-09-24,51,43.0,,0.43,21.93
2021-09-25,17,43.0,,0.43,7.31
2021-09-26,16,43.0,,0.43,6.88
2021-09-27,48,43.0,,0.43,20.64
2021-09-28,71,43.0,,0.43,30.53
2021-09-29,65,43.0,,0.43,27.95
2021-09-30,74,43.0,,0.43,31.82
2021-10-01,76,40.0,False,0.4,30.400000000000002
2021-10-02,28,40.0,,0.4,11.200000000000001
2021-10-03,9,40.0,,0.4,3.6
2021-10-04,100,40.0,,0.4,40.0
2021-10-05,84,40.0,,0.4,33.6
2021-10-06,73,40.0,,0.4,29.200000000000003
2021-10-07,66,40.0,,0.4,26.400000000000002
2021-10-08,64,40.0,,0.4,25.6
2021-10-09,18,40.0,,0.4,7.2
2021-10-10,13,40.0,,0.4,5.2
2021-10-11,42,40.0,,0.4,16.8
2021-10-12,75,40.0,,0.4,30.0
2021-10-13,66,40.0,,0.4,26.400000000000002
2021-10-14,74,40.0,,0.4,29.6
2021-10-15,62,40.0,,0.4,24.8
2021-10-16,28,40.0,,0.4,11.200000000000001
2021-10-17,15,40.0,,0.4,6.0
2021-10-18,75,40.0,,0.4,30.0
2021-10-19,70,40.0,,0.4,28.0
2021-10-20,81,40.0,,0.4,32.4
2021-10-21,69,40.0,,0.4,27.6
2021-10-22,54,40.0,,0.4,21.6
2021-10-23,16,40.0,,0.4,6.4
2021-10-24,20,40.0,,0.4,8.0
2021-10-25,78,40.0,,0.4,31.200000000000003
2021-10-26,81,40.0,,0.4,32.4
2021-10-27,66,40.0,,0.4,26.400000000000002
2021-10-28,63,40.0,,0.4,25.200000000000003
2021-10-29,61,40.0,,0.4,24.400000000000002
2021-10-30,22,40.0,,0.4,8.8
2021-10-31,24,40.0,,0.4,9.600000000000001
2021-11-01,67,45.0,False,0.45,30.150000000000002
2021-11-02,66,45.0,,0.45,29.7
2021-11-03,71,45.0,,0.45,31.95
2021-11-04,77,45.0,,0.45,34.65
2021-11-05,79,45.0,,0.45,35.550000000000004
2021-11-06,26,45.0,,0.45,11.700000000000001
2021-11-07,20,45.0,,0.45,9.0
2021-11-08,54,45.0,,0.45,24.3
2021-11-09,82,45.0,,0.45,36.9
2021-11-10,77,45.0,,0.45,34.65
2021-11-11,71,45.0,,0.45,31.95
2021-11-12,81,45.0,,0.45,36.45
2021-11-13,27,45.0,,0.45,12.15
2021-11-14,26,45.0,,0.45,11.700000000000001
2021-11-15,59,45.0,,0.45,26.55
2021-11-16,70,45.0,,0.45,31.5
2021-11-17,72,45.0,,0.45,32.4
2021-11-18,77,45.0,,0.45,34.65
2021-11-19,69,45.0,,0.45,31.05
2021-11-20,35,45.0,,0.45,15.75
2021-11-21,13,45.0,,0.45,5.8500000000000005
2021-11-22,67,45.0,,0.45,30.150000000000002
2021-11-23,60,45.0,,0.45,27.0
2021-11-24,67,45.0,,0.45,30.150000000000002
2021-11-25,22,45.0,,0.45,9.9
2021-11-26,82,45.0,,0.45,36.9
2021-11-27,26,45.0,,0.45,11.700000000000001
2021-11-28,25,45.0,,0.45,11.25
2021-11-29,86,45.0,,0.45,38.7
2021-11-30,100,45.0,,0.45,45.0
2021-12-01,89,50.0,False,0.5,44.5
2021-12-02,76,50.0,,0.5,38.0
2021-12-03,100,50.0,,0.5,50.0
2021-12-04,23,50.0,,0.5,11.5
2021-12-05,25,50.0,,0.5,12.5
2021-12-06,75,50.0,,0.5,37.5
2021-12-07,87,50.0,,0.5,43.5
2021-12-08,85,50.0,,0.5,42.5
2021-12-09,73,50.0,,0.5,36.5
2021-12-10,71,50.0,,0.5,35.5
2021-12-11,26,50.0,,0.5,13.0
2021-12-12,25,50.0,,0.5,12.5
2021-12-13,72,50.0,,0.5,36.0
2021-12-14,73,50.0,,0.5,36.5
2021-12-15,78,50.0,,0.5,39.0
2021-12-16,82,50.0,,0.5,41.0
2021-12-17,78,50.0,,0.5,39.0
2021-12-18,32,50.0,,0.5,16.0
2021-12-19,28,50.0,,0.5,14.0
2021-12-20,99,50.0,,0.5,49.5
2021-12-21,84,50.0,,0.5,42.0
2021-12-22,96,50.0,,0.5,48.0
2021-12-23,86,50.0,,0.5,43.0
2021-12-24,58,50.0,,0.5,29.0
2021-12-25,26,50.0,,0.5,13.0
2021-12-26,86,50.0,,0.5,43.0
2021-12-27,80,50.0,,0.5,40.0
2021-12-28,100,50.0,,0.5,50.0
2021-12-29,89,50.0,,0.5,44.5
2021-12-30,74,50.0,,0.5,37.0
2021-12-31,58,50.0,,0.5,29.0
