date,IQ_unscaled,IQ_monthly,isPartial,scale,IQ
2021-05-10,70,80.0,,0.8,56.0
2021-05-11,64,80.0,,0.8,51.2
2021-05-12,61,80.0,,0.8,48.800000000000004
2021-05-13,62,80.0,,0.8,49.6
2021-05-14,60,80.0,,0.8,48.0
2021-05-15,57,80.0,,0.8,45.6
2021-05-16,61,80.0,,0.8,48.800000000000004
2021-05-17,65,80.0,,0.8,52.0
2021-05-18,66,80.0,,0.8,52.800000000000004
2021-05-19,65,80.0,,0.8,52.0
2021-05-20,60,80.0,,0.8,48.0
2021-05-21,64,80.0,,0.8,51.2
2021-05-22,50,80.0,,0.8,40.0
2021-05-23,56,80.0,,0.8,44.800000000000004
2021-05-24,76,80.0,,0.8,60.800000000000004
2021-05-25,70,80.0,,0.8,56.0
2021-05-26,85,80.0,,0.8,68.0
2021-05-27,100,80.0,,0.8,80.0
2021-05-28,79,80.0,,0.8,63.2
2021-05-29,89,80.0,,0.8,71.2
2021-05-30,77,80.0,,0.8,61.6
2021-05-31,69,80.0,,0.8,55.2
2021-06-01,96,76.0,False,0.76,72.96000000000001
2021-06-02,95,76.0,,0.76,72.2
2021-06-03,94,76.0,,0.76,71.44
2021-06-04,95,76.0,,0.76,72.2
2021-06-05,100,76.0,,0.76,76.0
2021-06-06,97,76.0,,0.76,73.72
2021-06-07,87,76.0,,0.76,66.12
2021-06-08,99,76.0,,0.76,75.24
2021-06-09,93,76.0,,0.76,70.68
2021-06-10,92,76.0,,0.76,69.92
2021-06-11,93,76.0,,0.76,70.68
2021-06-12,85,76.0,,0.76,64.6
2021-06-13,80,76.0,,0.76,60.8
2021-06-14,87,76.0,,0.76,66.12
2021-06-15,89,76.0,,0.76,67.64
2021-06-16,82,76.0,,0.76,62.32
2021-06-17,89,76.0,,0.76,67.64
2021-06-18,80,76.0,,0.76,60.8
2021-06-19,76,76.0,,0.76,57.76
2021-06-20,76,76.0,,0.76,57.76
2021-06-21,91,76.0,,0.76,69.16
2021-06-22,90,76.0,,0.76,68.4
2021-06-23,87,76.0,,0.76,66.12
2021-06-24,78,76.0,,0.76,59.28
2021-06-25,84,76.0,,0.76,63.84
2021-06-26,78,76.0,,0.76,59.28
2021-06-27,80,76.0,,0.76,60.8
2021-06-28,77,76.0,,0.76,58.52
2021-06-29,86,76.0,,0.76,65.36
2021-06-30,81,76.0,,0.76,61.56
2021-07-01,93,69.0,False,0.69,64.17
2021-07-02,86,69.0,,0.69,59.339999999999996
2021-07-03,81,69.0,,0.69,55.88999999999999
2021-07-04,81,69.0,,0.69,55.88999999999999
2021-07-05,89,69.0,,0.69,61.41
2021-07-06,91,69.0,,0.69,62.78999999999999
2021-07-07,100,69.0,,0.69,69.0
2021-07-08,96,69.0,,0.69,66.24
2021-07-09,94,69.0,,0.69,64.86
2021-07-10,91,69.0,,0.69,62.78999999999999
2021-07-11,82,69.0,,0.69,56.58
2021-07-12,97,69.0,,0.69,66.92999999999999
2021-07-13,95,69.0,,0.69,65.55
2021-07-14,89,69.0,,0.69,61.41
2021-07-15,93,69.0,,0.69,64.17
2021-07-16,98,69.0,,0.69,67.61999999999999
2021-07-17,80,69.0,,0.69,55.199999999999996
2021-07-18,77,69.0,,0.69,53.129999999999995
2021-07-19,93,69.0,,0.69,64.17
2021-07-20,88,69.0,,0.69,60.72
2021-07-21,92,69.0,,0.69,63.48
2021-07-22,93,69.0,,0.69,64.17
2021-07-23,87,69.0,,0.69,60.029999999999994
2021-07-24,79,69.0,,0.69,54.51
2021-07-25,74,69.0,,0.69,51.059999999999995
2021-07-26,88,69.0,,0.69,60.72
2021-07-27,86,69.0,,0.69,59.339999999999996
2021-07-28,83,69.0,,0.69,57.269999999999996
2021-07-29,90,69.0,,0.69,62.099999999999994
2021-07-30,89,69.0,,0.69,61.41
2021-07-31,84,69.0,,0.69,57.959999999999994
2021-08-01,86,65.0,False,0.65,55.9
2021-08-02,87,65.0,,0.65,56.550000000000004
2021-08-03,84,65.0,,0.65,54.6
2021-08-04,89,65.0,,0.65,57.85
2021-08-05,80,65.0,,0.65,52.0
2021-08-06,84,65.0,,0.65,54.6
2021-08-07,86,65.0,,0.65,55.9
2021-08-08,83,65.0,,0.65,53.95
2021-08-09,94,65.0,,0.65,61.1
2021-08-10,83,65.0,,0.65,53.95
2021-08-11,97,65.0,,0.65,63.050000000000004
2021-08-12,97,65.0,,0.65,63.050000000000004
2021-08-13,100,65.0,,0.65,65.0
2021-08-14,88,65.0,,0.65,57.2
2021-08-15,79,65.0,,0.65,51.35
2021-08-16,93,65.0,,0.65,60.45
2021-08-17,96,65.0,,0.65,62.400000000000006
2021-08-18,90,65.0,,0.65,58.5
2021-08-19,94,65.0,,0.65,61.1
2021-08-20,92,65.0,,0.65,59.800000000000004
2021-08-21,80,65.0,,0.65,52.0
2021-08-22,80,65.0,,0.65,52.0
2021-08-23,85,65.0,,0.65,55.25
2021-08-24,99,65.0,,0.65,64.35000000000001
2021-08-25,83,65.0,,0.65,53.95
2021-08-26,89,65.0,,0.65,57.85
2021-08-27,91,65.0,,0.65,59.15
2021-08-28,90,65.0,,0.65,58.5
2021-08-29,85,65.0,,0.65,55.25
2021-08-30,82,65.0,,0.65,53.300000000000004
2021-08-31,94,65.0,,0.65,61.1
2021-09-01,81,68.0,False,0.68,55.080000000000005
2021-09-02,71,68.0,,0.68,48.28
2021-09-03,75,68.0,,0.68,51.00000000000001
2021-09-04,75,68.0,,0.68,51.00000000000001
2021-09-05,80,68.0,,0.68,54.400000000000006
2021-09-06,86,68.0,,0.68,58.480000000000004
2021-09-07,82,68.0,,0.68,55.760000000000005
2021-09-08,88,68.0,,0.68,59.84
2021-09-09,88,68.0,,0.68,59.84
2021-09-10,82,68.0,,0.68,55.760000000000005
2021-09-11,71,68.0,,0.68,48.28
2021-09-12,88,68.0,,0.68,59.84
2021-09-13,86,68.0,,0.68,58.480000000000004
2021-09-14,100,68.0,,0.68,68.0
2021-09-15,93,68.0,,0.68,63.24
2021-09-16,88,68.0,,0.68,59.84
2021-09-17,87,68.0,,0.68,59.160000000000004
2021-09-18,86,68.0,,0.68,58.480000000000004
2021-09-19,81,68.0,,0.68,55.080000000000005
2021-09-20,87,68.0,,0.68,59.160000000000004
2021-09-21,79,68.0,,0.68,53.720000000000006
2021-09-22,89,68.0,,0.68,60.52
2021-09-23,82,68.0,,0.68,55.760000000000005
2021-09-24,92,68.0,,0.68,62.56
2021-09-25,91,68.0,,0.68,61.88
2021-09-26,80,68.0,,0.68,54.400000000000006
2021-09-27,93,68.0,,0.68,63.24
2021-09-28,93,68.0,,0.68,63.24
2021-09-29,88,68.0,,0.68,59.84
2021-09-30,97,68.0,,0.68,65.96000000000001
2021-10-01,78,71.0,False,0.71,55.379999999999995
2021-10-02,70,71.0,,0.71,49.699999999999996
2021-10-03,68,71.0,,0.71,48.28
2021-10-04,79,71.0,,0.71,56.089999999999996
2021-10-05,81,71.0,,0.71,57.51
2021-10-06,81,71.0,,0.71,57.51
2021-10-07,80,71.0,,0.71,56.8
2021-10-08,76,71.0,,0.71,53.959999999999994
2021-10-09,62,71.0,,0.71,44.019999999999996
2021-10-10,64,71.0,,0.71,45.44
2021-10-11,81,71.0,,0.71,57.51
2021-10-12,78,71.0,,0.71,55.379999999999995
2021-10-13,71,71.0,,0.71,50.41
2021-10-14,77,71.0,,0.71,54.669999999999995
2021-10-15,73,71.0,,0.71,51.83
2021-10-16,73,71.0,,0.71,51.83
2021-10-17,66,71.0,,0.71,46.86
2021-10-18,73,71.0,,0.71,51.83
2021-10-19,83,71.0,,0.71,58.93
2021-10-20,73,71.0,,0.71,51.83
2021-10-21,87,71.0,,0.71,61.769999999999996
2021-10-22,100,71.0,,0.71,71.0
2021-10-23,73,71.0,,0.71,51.83
2021-10-24,73,71.0,,0.71,51.83
2021-10-25,80,71.0,,0.71,56.8
2021-10-26,82,71.0,,0.71,58.22
2021-10-27,71,71.0,,0.71,50.41
2021-10-28,80,71.0,,0.71,56.8
2021-10-29,77,71.0,,0.71,54.669999999999995
2021-10-30,72,71.0,,0.71,51.12
2021-10-31,65,71.0,,0.71,46.15
2021-11-01,91,75.0,False,0.75,68.25
2021-11-02,87,75.0,,0.75,65.25
2021-11-03,96,75.0,,0.75,72.0
2021-11-04,100,75.0,,0.75,75.0
2021-11-05,97,75.0,,0.75,72.75
2021-11-06,86,75.0,,0.75,64.5
2021-11-07,75,75.0,,0.75,56.25
2021-11-08,81,75.0,,0.75,60.75
2021-11-09,93,75.0,,0.75,69.75
2021-11-10,97,75.0,,0.75,72.75
2021-11-11,99,75.0,,0.75,74.25
2021-11-12,85,75.0,,0.75,63.75
2021-11-13,81,75.0,,0.75,60.75
2021-11-14,76,75.0,,0.75,57.0
2021-11-15,83,75.0,,0.75,62.25
2021-11-16,93,75.0,,0.75,69.75
2021-11-17,86,75.0,,0.75,64.5
2021-11-18,87,75.0,,0.75,65.25
2021-11-19,77,75.0,,0.75,57.75
2021-11-20,78,75.0,,0.75,58.5
2021-11-21,83,75.0,,0.75,62.25
2021-11-22,91,75.0,,0.75,68.25
2021-11-23,86,75.0,,0.75,64.5
2021-11-24,78,75.0,,0.75,58.5
2021-11-25,77,75.0,,0.75,57.75
2021-11-26,82,75.0,,0.75,61.5
2021-11-27,76,75.0,,0.75,57.0
2021-11-28,77,75.0,,0.75,57.75
2021-11-29,90,75.0,,0.75,67.5
2021-11-30,88,75.0,,0.75,66.0
2021-12-01,95,71.0,False,0.71,67.45
2021-12-02,100,71.0,,0.71,71.0
2021-12-03,99,71.0,,0.71,70.28999999999999
2021-12-04,84,71.0,,0.71,59.64
2021-12-05,80,71.0,,0.71,56.8
2021-12-06,87,71.0,,0.71,61.769999999999996
2021-12-07,86,71.0,,0.71,61.059999999999995
2021-12-08,97,71.0,,0.71,68.86999999999999
2021-12-09,98,71.0,,0.71,69.58
2021-12-10,82,71.0,,0.71,58.22
2021-12-11,89,71.0,,0.71,63.19
2021-12-12,89,71.0,,0.71,63.19
2021-12-13,99,71.0,,0.71,70.28999999999999
2021-12-14,97,71.0,,0.71,68.86999999999999
2021-12-15,84,71.0,,0.71,59.64
2021-12-16,93,71.0,,0.71,66.03
2021-12-17,86,71.0,,0.71,61.059999999999995
2021-12-18,92,71.0,,0.71,65.32
2021-12-19,73,71.0,,0.71,51.83
2021-12-20,85,71.0,,0.71,60.349999999999994
2021-12-21,80,71.0,,0.71,56.8
2021-12-22,89,71.0,,0.71,63.19
2021-12-23,79,71.0,,0.71,56.089999999999996
2021-12-24,81,71.0,,0.71,57.51
2021-12-25,74,71.0,,0.71,52.54
2021-12-26,85,71.0,,0.71,60.349999999999994
2021-12-27,83,71.0,,0.71,58.93
2021-12-28,80,71.0,,0.71,56.8
2021-12-29,87,71.0,,0.71,61.769999999999996
2021-12-30,84,71.0,,0.71,59.64
2021-12-31,88,71.0,,0.71,62.48
