date,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG
2021-04-12,53,7.0,,0.07,3.7100000000000004
2021-04-13,63,7.0,,0.07,4.41
2021-04-14,26,7.0,,0.07,1.8200000000000003
2021-04-15,18,7.0,,0.07,1.2600000000000002
2021-04-16,100,7.0,,0.07,7.000000000000001
2021-04-17,5,7.0,,0.07,0.35000000000000003
2021-04-18,10,7.0,,0.07,0.7000000000000001
2021-04-19,31,7.0,,0.07,2.1700000000000004
2021-04-20,35,7.0,,0.07,2.45
2021-04-21,26,7.0,,0.07,1.8200000000000003
2021-04-22,45,7.0,,0.07,3.1500000000000004
2021-04-23,23,7.0,,0.07,1.61
2021-04-24,10,7.0,,0.07,0.7000000000000001
2021-04-25,0,7.0,,0.07,0.0
2021-04-26,36,7.0,,0.07,2.5200000000000005
2021-04-27,27,7.0,,0.07,1.8900000000000001
2021-04-28,36,7.0,,0.07,2.5200000000000005
2021-04-29,35,7.0,,0.07,2.45
2021-04-30,22,7.0,,0.07,1.54
2021-05-01,0,7.0,False,0.07,0.0
2021-05-02,8,7.0,,0.07,0.56
2021-05-03,61,7.0,,0.07,4.2700000000000005
2021-05-04,59,7.0,,0.07,4.130000000000001
2021-05-05,60,7.0,,0.07,4.2
2021-05-06,54,7.0,,0.07,3.7800000000000002
2021-05-07,77,7.0,,0.07,5.390000000000001
2021-05-08,8,7.0,,0.07,0.56
2021-05-09,8,7.0,,0.07,0.56
2021-05-10,56,7.0,,0.07,3.9200000000000004
2021-05-11,75,7.0,,0.07,5.250000000000001
2021-05-12,67,7.0,,0.07,4.69
2021-05-13,34,7.0,,0.07,2.3800000000000003
2021-05-14,43,7.0,,0.07,3.0100000000000002
2021-05-15,0,7.0,,0.07,0.0
2021-05-16,16,7.0,,0.07,1.12
2021-05-17,69,7.0,,0.07,4.83
2021-05-18,97,7.0,,0.07,6.790000000000001
2021-05-19,100,7.0,,0.07,7.000000000000001
2021-05-20,63,7.0,,0.07,4.41
2021-05-21,42,7.0,,0.07,2.9400000000000004
2021-05-22,8,7.0,,0.07,0.56
2021-05-23,8,7.0,,0.07,0.56
2021-05-24,90,7.0,,0.07,6.300000000000001
2021-05-25,50,7.0,,0.07,3.5000000000000004
2021-05-26,54,7.0,,0.07,3.7800000000000002
2021-05-27,41,7.0,,0.07,2.87
2021-05-28,84,7.0,,0.07,5.880000000000001
2021-05-29,8,7.0,,0.07,0.56
2021-05-30,16,7.0,,0.07,1.12
2021-05-31,16,7.0,,0.07,1.12
2021-06-01,98,6.0,False,0.06,5.88
2021-06-02,78,6.0,,0.06,4.68
2021-06-03,88,6.0,,0.06,5.279999999999999
2021-06-04,92,6.0,,0.06,5.52
2021-06-05,10,6.0,,0.06,0.6
2021-06-06,20,6.0,,0.06,1.2
2021-06-07,78,6.0,,0.06,4.68
2021-06-08,35,6.0,,0.06,2.1
2021-06-09,53,6.0,,0.06,3.1799999999999997
2021-06-10,99,6.0,,0.06,5.9399999999999995
2021-06-11,37,6.0,,0.06,2.2199999999999998
2021-06-12,10,6.0,,0.06,0.6
2021-06-13,0,6.0,,0.06,0.0
2021-06-14,35,6.0,,0.06,2.1
2021-06-15,53,6.0,,0.06,3.1799999999999997
2021-06-16,9,6.0,,0.06,0.54
2021-06-17,73,6.0,,0.06,4.38
2021-06-18,55,6.0,,0.06,3.3
2021-06-19,20,6.0,,0.06,1.2
2021-06-20,10,6.0,,0.06,0.6
2021-06-21,62,6.0,,0.06,3.7199999999999998
2021-06-22,55,6.0,,0.06,3.3
2021-06-23,36,6.0,,0.06,2.16
2021-06-24,64,6.0,,0.06,3.84
2021-06-25,46,6.0,,0.06,2.76
2021-06-26,10,6.0,,0.06,0.6
2021-06-27,0,6.0,,0.06,0.0
2021-06-28,100,6.0,,0.06,6.0
2021-06-29,64,6.0,,0.06,3.84
2021-06-30,53,6.0,,0.06,3.1799999999999997
2021-07-01,36,6.0,False,0.06,2.16
2021-07-02,100,6.0,,0.06,6.0
2021-07-03,0,6.0,,0.06,0.0
2021-07-04,0,6.0,,0.06,0.0
2021-07-05,26,6.0,,0.06,1.56
2021-07-06,61,6.0,,0.06,3.6599999999999997
2021-07-07,44,6.0,,0.06,2.6399999999999997
2021-07-08,38,6.0,,0.06,2.28
2021-07-09,100,6.0,,0.06,6.0
2021-07-10,9,6.0,,0.06,0.54
2021-07-11,0,6.0,,0.06,0.0
2021-07-12,30,6.0,,0.06,1.7999999999999998
2021-07-13,46,6.0,,0.06,2.76
2021-07-14,67,6.0,,0.06,4.02
2021-07-15,45,6.0,,0.06,2.6999999999999997
2021-07-16,68,6.0,,0.06,4.08
2021-07-17,8,6.0,,0.06,0.48
2021-07-18,8,6.0,,0.06,0.48
2021-07-19,67,6.0,,0.06,4.02
2021-07-20,68,6.0,,0.06,4.08
2021-07-21,37,6.0,,0.06,2.2199999999999998
2021-07-22,25,6.0,,0.06,1.5
2021-07-23,36,6.0,,0.06,2.16
2021-07-24,9,6.0,,0.06,0.54
2021-07-25,0,6.0,,0.06,0.0
2021-07-26,60,6.0,,0.06,3.5999999999999996
2021-07-27,60,6.0,,0.06,3.5999999999999996
2021-07-28,75,6.0,,0.06,4.5
2021-07-29,97,6.0,,0.06,5.819999999999999
2021-07-30,52,6.0,,0.06,3.12
2021-07-31,0,6.0,,0.06,0.0
2021-08-01,14,7.0,False,0.07,0.9800000000000001
2021-08-02,37,7.0,,0.07,2.5900000000000003
2021-08-03,31,7.0,,0.07,2.1700000000000004
2021-08-04,25,7.0,,0.07,1.7500000000000002
2021-08-05,44,7.0,,0.07,3.08
2021-08-06,71,7.0,,0.07,4.970000000000001
2021-08-07,14,7.0,,0.07,0.9800000000000001
2021-08-08,7,7.0,,0.07,0.49000000000000005
2021-08-09,49,7.0,,0.07,3.43
2021-08-10,83,7.0,,0.07,5.8100000000000005
2021-08-11,92,7.0,,0.07,6.44
2021-08-12,32,7.0,,0.07,2.24
2021-08-13,45,7.0,,0.07,3.1500000000000004
2021-08-14,7,7.0,,0.07,0.49000000000000005
2021-08-15,7,7.0,,0.07,0.49000000000000005
2021-08-16,32,7.0,,0.07,2.24
2021-08-17,61,7.0,,0.07,4.2700000000000005
2021-08-18,68,7.0,,0.07,4.760000000000001
2021-08-19,73,7.0,,0.07,5.11
2021-08-20,55,7.0,,0.07,3.8500000000000005
2021-08-21,27,7.0,,0.07,1.8900000000000001
2021-08-22,7,7.0,,0.07,0.49000000000000005
2021-08-23,100,7.0,,0.07,7.000000000000001
2021-08-24,61,7.0,,0.07,4.2700000000000005
2021-08-25,97,7.0,,0.07,6.790000000000001
2021-08-26,45,7.0,,0.07,3.1500000000000004
2021-08-27,76,7.0,,0.07,5.32
2021-08-28,14,7.0,,0.07,0.9800000000000001
2021-08-29,14,7.0,,0.07,0.9800000000000001
2021-08-30,84,7.0,,0.07,5.880000000000001
2021-08-31,13,7.0,,0.07,0.9100000000000001
2021-09-01,43,5.0,False,0.05,2.15
2021-09-02,72,5.0,,0.05,3.6
2021-09-03,46,5.0,,0.05,2.3000000000000003
2021-09-04,21,5.0,,0.05,1.05
2021-09-05,21,5.0,,0.05,1.05
2021-09-06,29,5.0,,0.05,1.4500000000000002
2021-09-07,63,5.0,,0.05,3.1500000000000004
2021-09-08,44,5.0,,0.05,2.2
2021-09-09,18,5.0,,0.05,0.9
2021-09-10,37,5.0,,0.05,1.85
2021-09-11,0,5.0,,0.05,0.0
2021-09-12,10,5.0,,0.05,0.5
2021-09-13,45,5.0,,0.05,2.25
2021-09-14,35,5.0,,0.05,1.75
2021-09-15,44,5.0,,0.05,2.2
2021-09-16,71,5.0,,0.05,3.5500000000000003
2021-09-17,100,5.0,,0.05,5.0
2021-09-18,20,5.0,,0.05,1.0
2021-09-19,0,5.0,,0.05,0.0
2021-09-20,70,5.0,,0.05,3.5
2021-09-21,36,5.0,,0.05,1.8
2021-09-22,70,5.0,,0.05,3.5
2021-09-23,97,5.0,,0.05,4.8500000000000005
2021-09-24,37,5.0,,0.05,1.85
2021-09-25,20,5.0,,0.05,1.0
2021-09-26,0,5.0,,0.05,0.0
2021-09-27,87,5.0,,0.05,4.3500000000000005
2021-09-28,53,5.0,,0.05,2.6500000000000004
2021-09-29,61,5.0,,0.05,3.0500000000000003
2021-09-30,54,5.0,,0.05,2.7
2021-10-01,29,5.0,False,0.05,1.4500000000000002
2021-10-02,0,5.0,,0.05,0.0
2021-10-03,10,5.0,,0.05,0.5
2021-10-04,96,5.0,,0.05,4.800000000000001
2021-10-05,93,5.0,,0.05,4.65
2021-10-06,100,5.0,,0.05,5.0
2021-10-07,65,5.0,,0.05,3.25
2021-10-08,29,5.0,,0.05,1.4500000000000002
2021-10-09,0,5.0,,0.05,0.0
2021-10-10,10,5.0,,0.05,0.5
2021-10-11,37,5.0,,0.05,1.85
2021-10-12,56,5.0,,0.05,2.8000000000000003
2021-10-13,86,5.0,,0.05,4.3
2021-10-14,56,5.0,,0.05,2.8000000000000003
2021-10-15,76,5.0,,0.05,3.8000000000000003
2021-10-16,10,5.0,,0.05,0.5
2021-10-17,0,5.0,,0.05,0.0
2021-10-18,55,5.0,,0.05,2.75
2021-10-19,38,5.0,,0.05,1.9000000000000001
2021-10-20,56,5.0,,0.05,2.8000000000000003
2021-10-21,46,5.0,,0.05,2.3000000000000003
2021-10-22,37,5.0,,0.05,1.85
2021-10-23,0,5.0,,0.05,0.0
2021-10-24,0,5.0,,0.05,0.0
2021-10-25,74,5.0,,0.05,3.7
2021-10-26,73,5.0,,0.05,3.6500000000000004
2021-10-27,36,5.0,,0.05,1.8
2021-10-28,46,5.0,,0.05,2.3000000000000003
2021-10-29,56,5.0,,0.05,2.8000000000000003
2021-10-30,10,5.0,,0.05,0.5
2021-10-31,0,5.0,,0.05,0.0
2021-11-01,74,5.0,False,0.05,3.7
2021-11-02,20,5.0,,0.05,1.0
2021-11-03,30,5.0,,0.05,1.5
2021-11-04,73,5.0,,0.05,3.6500000000000004
2021-11-05,31,5.0,,0.05,1.55
2021-11-06,23,5.0,,0.05,1.1500000000000001
2021-11-07,0,5.0,,0.05,0.0
2021-11-08,31,5.0,,0.05,1.55
2021-11-09,41,5.0,,0.05,2.0500000000000003
2021-11-10,61,5.0,,0.05,3.0500000000000003
2021-11-11,100,5.0,,0.05,5.0
2021-11-12,94,5.0,,0.05,4.7
2021-11-13,57,5.0,,0.05,2.85
2021-11-14,0,5.0,,0.05,0.0
2021-11-15,92,5.0,,0.05,4.6000000000000005
2021-11-16,39,5.0,,0.05,1.9500000000000002
2021-11-17,59,5.0,,0.05,2.95
2021-11-18,31,5.0,,0.05,1.55
2021-11-19,62,5.0,,0.05,3.1
2021-11-20,0,5.0,,0.05,0.0
2021-11-21,23,5.0,,0.05,1.1500000000000001
2021-11-22,31,5.0,,0.05,1.55
2021-11-23,42,5.0,,0.05,2.1
2021-11-24,93,5.0,,0.05,4.65
2021-11-25,0,5.0,,0.05,0.0
2021-11-26,86,5.0,,0.05,4.3
2021-11-27,0,5.0,,0.05,0.0
2021-11-28,0,5.0,,0.05,0.0
2021-11-29,77,5.0,,0.05,3.85
2021-11-30,39,5.0,,0.05,1.9500000000000002
2021-12-01,19,4.0,False,0.04,0.76
2021-12-02,58,4.0,,0.04,2.32
2021-12-03,70,4.0,,0.04,2.8000000000000003
2021-12-04,0,4.0,,0.04,0.0
2021-12-05,0,4.0,,0.04,0.0
2021-12-06,39,4.0,,0.04,1.56
2021-12-07,49,4.0,,0.04,1.96
2021-12-08,61,4.0,,0.04,2.44
2021-12-09,50,4.0,,0.04,2.0
2021-12-10,61,4.0,,0.04,2.44
2021-12-11,22,4.0,,0.04,0.88
2021-12-12,0,4.0,,0.04,0.0
2021-12-13,31,4.0,,0.04,1.24
2021-12-14,81,4.0,,0.04,3.24
2021-12-15,100,4.0,,0.04,4.0
2021-12-16,73,4.0,,0.04,2.92
2021-12-17,64,4.0,,0.04,2.56
2021-12-18,12,4.0,,0.04,0.48
2021-12-19,0,4.0,,0.04,0.0
2021-12-20,54,4.0,,0.04,2.16
2021-12-21,21,4.0,,0.04,0.84
2021-12-22,63,4.0,,0.04,2.52
2021-12-23,43,4.0,,0.04,1.72
2021-12-24,23,4.0,,0.04,0.92
2021-12-25,13,4.0,,0.04,0.52
2021-12-26,0,4.0,,0.04,0.0
2021-12-27,62,4.0,,0.04,2.48
2021-12-28,42,4.0,,0.04,1.68
2021-12-29,10,4.0,,0.04,0.4
2021-12-30,10,4.0,,0.04,0.4
2021-12-31,20,4.0,,0.04,0.8
