date,CBOE_unscaled,CBOE_monthly,isPartial,scale,CBOE
2021-04-07,39,12.0,,0.12,4.68
2021-04-08,100,12.0,,0.12,12.0
2021-04-09,55,12.0,,0.12,6.6
2021-04-10,13,12.0,,0.12,1.56
2021-04-11,25,12.0,,0.12,3.0
2021-04-12,67,12.0,,0.12,8.04
2021-04-13,28,12.0,,0.12,3.36
2021-04-14,72,12.0,,0.12,8.64
2021-04-15,84,12.0,,0.12,10.08
2021-04-16,34,12.0,,0.12,4.08
2021-04-17,32,12.0,,0.12,3.84
2021-04-18,38,12.0,,0.12,4.56
2021-04-19,22,12.0,,0.12,2.6399999999999997
2021-04-20,44,12.0,,0.12,5.279999999999999
2021-04-21,55,12.0,,0.12,6.6
2021-04-22,86,12.0,,0.12,10.32
2021-04-23,40,12.0,,0.12,4.8
2021-04-24,13,12.0,,0.12,1.56
2021-04-25,13,12.0,,0.12,1.56
2021-04-26,23,12.0,,0.12,2.76
2021-04-27,23,12.0,,0.12,2.76
2021-04-28,34,12.0,,0.12,4.08
2021-04-29,55,12.0,,0.12,6.6
2021-04-30,71,12.0,,0.12,8.52
2021-05-01,34,12.0,False,0.12,4.08
2021-05-02,7,12.0,,0.12,0.84
2021-05-03,73,12.0,,0.12,8.76
2021-05-04,94,12.0,,0.12,11.28
2021-05-05,65,12.0,,0.12,7.8
2021-05-06,42,12.0,,0.12,5.04
2021-05-07,44,12.0,,0.12,5.279999999999999
2021-05-08,28,12.0,,0.12,3.36
2021-05-09,0,12.0,,0.12,0.0
2021-05-10,100,12.0,,0.12,12.0
2021-05-11,91,12.0,,0.12,10.92
2021-05-12,66,12.0,,0.12,7.92
2021-05-13,61,12.0,,0.12,7.319999999999999
2021-05-14,38,12.0,,0.12,4.56
2021-05-15,21,12.0,,0.12,2.52
2021-05-16,35,12.0,,0.12,4.2
2021-05-17,74,12.0,,0.12,8.879999999999999
2021-05-18,62,12.0,,0.12,7.4399999999999995
2021-05-19,77,12.0,,0.12,9.24
2021-05-20,37,12.0,,0.12,4.4399999999999995
2021-05-21,50,12.0,,0.12,6.0
2021-05-22,43,12.0,,0.12,5.16
2021-05-23,35,12.0,,0.12,4.2
2021-05-24,43,12.0,,0.12,5.16
2021-05-25,57,12.0,,0.12,6.84
2021-05-26,79,12.0,,0.12,9.48
2021-05-27,49,12.0,,0.12,5.88
2021-05-28,37,12.0,,0.12,4.4399999999999995
2021-05-29,7,12.0,,0.12,0.84
2021-05-30,14,12.0,,0.12,1.68
2021-05-31,21,12.0,,0.12,2.52
2021-06-01,52,12.0,False,0.12,6.24
2021-06-02,39,12.0,,0.12,4.68
2021-06-03,52,12.0,,0.12,6.24
2021-06-04,60,12.0,,0.12,7.199999999999999
2021-06-05,7,12.0,,0.12,0.84
2021-06-06,20,12.0,,0.12,2.4
2021-06-07,74,12.0,,0.12,8.879999999999999
2021-06-08,52,12.0,,0.12,6.24
2021-06-09,63,12.0,,0.12,7.56
2021-06-10,100,12.0,,0.12,12.0
2021-06-11,54,12.0,,0.12,6.4799999999999995
2021-06-12,20,12.0,,0.12,2.4
2021-06-13,19,12.0,,0.12,2.28
2021-06-14,23,12.0,,0.12,2.76
2021-06-15,52,12.0,,0.12,6.24
2021-06-16,52,12.0,,0.12,6.24
2021-06-17,65,12.0,,0.12,7.8
2021-06-18,54,12.0,,0.12,6.4799999999999995
2021-06-19,40,12.0,,0.12,4.8
2021-06-20,0,12.0,,0.12,0.0
2021-06-21,75,12.0,,0.12,9.0
2021-06-22,53,12.0,,0.12,6.359999999999999
2021-06-23,52,12.0,,0.12,6.24
2021-06-24,78,12.0,,0.12,9.36
2021-06-25,30,12.0,,0.12,3.5999999999999996
2021-06-26,20,12.0,,0.12,2.4
2021-06-27,7,12.0,,0.12,0.84
2021-06-28,53,12.0,,0.12,6.359999999999999
2021-06-29,83,12.0,,0.12,9.959999999999999
2021-06-30,63,12.0,,0.12,7.56
2021-07-01,68,11.0,False,0.11,7.48
2021-07-02,65,11.0,,0.11,7.15
2021-07-03,0,11.0,,0.11,0.0
2021-07-04,8,11.0,,0.11,0.88
2021-07-05,0,11.0,,0.11,0.0
2021-07-06,64,11.0,,0.11,7.04
2021-07-07,96,11.0,,0.11,10.56
2021-07-08,64,11.0,,0.11,7.04
2021-07-09,65,11.0,,0.11,7.15
2021-07-10,16,11.0,,0.11,1.76
2021-07-11,24,11.0,,0.11,2.64
2021-07-12,57,11.0,,0.11,6.2700000000000005
2021-07-13,21,11.0,,0.11,2.31
2021-07-14,97,11.0,,0.11,10.67
2021-07-15,50,11.0,,0.11,5.5
2021-07-16,64,11.0,,0.11,7.04
2021-07-17,0,11.0,,0.11,0.0
2021-07-18,16,11.0,,0.11,1.76
2021-07-19,70,11.0,,0.11,7.7
2021-07-20,78,11.0,,0.11,8.58
2021-07-21,42,11.0,,0.11,4.62
2021-07-22,100,11.0,,0.11,11.0
2021-07-23,50,11.0,,0.11,5.5
2021-07-24,16,11.0,,0.11,1.76
2021-07-25,16,11.0,,0.11,1.76
2021-07-26,91,11.0,,0.11,10.01
2021-07-27,71,11.0,,0.11,7.81
2021-07-28,49,11.0,,0.11,5.39
2021-07-29,28,11.0,,0.11,3.08
2021-07-30,63,11.0,,0.11,6.93
2021-07-31,47,11.0,,0.11,5.17
2021-08-01,26,12.0,False,0.12,3.12
2021-08-02,38,12.0,,0.12,4.56
2021-08-03,52,12.0,,0.12,6.24
2021-08-04,39,12.0,,0.12,4.68
2021-08-05,49,12.0,,0.12,5.88
2021-08-06,45,12.0,,0.12,5.3999999999999995
2021-08-07,11,12.0,,0.12,1.3199999999999998
2021-08-08,16,12.0,,0.12,1.92
2021-08-09,38,12.0,,0.12,4.56
2021-08-10,25,12.0,,0.12,3.0
2021-08-11,33,12.0,,0.12,3.96
2021-08-12,29,12.0,,0.12,3.48
2021-08-13,35,12.0,,0.12,4.2
2021-08-14,0,12.0,,0.12,0.0
2021-08-15,5,12.0,,0.12,0.6
2021-08-16,49,12.0,,0.12,5.88
2021-08-17,24,12.0,,0.12,2.88
2021-08-18,100,12.0,,0.12,12.0
2021-08-19,95,12.0,,0.12,11.4
2021-08-20,48,12.0,,0.12,5.76
2021-08-21,37,12.0,,0.12,4.4399999999999995
2021-08-22,32,12.0,,0.12,3.84
2021-08-23,34,12.0,,0.12,4.08
2021-08-24,42,12.0,,0.12,5.04
2021-08-25,52,12.0,,0.12,6.24
2021-08-26,30,12.0,,0.12,3.5999999999999996
2021-08-27,34,12.0,,0.12,4.08
2021-08-28,11,12.0,,0.12,1.3199999999999998
2021-08-29,5,12.0,,0.12,0.6
2021-08-30,42,12.0,,0.12,5.04
2021-08-31,49,12.0,,0.12,5.88
2021-09-01,61,12.0,False,0.12,7.319999999999999
2021-09-02,64,12.0,,0.12,7.68
2021-09-03,26,12.0,,0.12,3.12
2021-09-04,37,12.0,,0.12,4.4399999999999995
2021-09-05,22,12.0,,0.12,2.6399999999999997
2021-09-06,21,12.0,,0.12,2.52
2021-09-07,45,12.0,,0.12,5.3999999999999995
2021-09-08,88,12.0,,0.12,10.559999999999999
2021-09-09,45,12.0,,0.12,5.3999999999999995
2021-09-10,26,12.0,,0.12,3.12
2021-09-11,22,12.0,,0.12,2.6399999999999997
2021-09-12,28,12.0,,0.12,3.36
2021-09-13,83,12.0,,0.12,9.959999999999999
2021-09-14,25,12.0,,0.12,3.0
2021-09-15,37,12.0,,0.12,4.4399999999999995
2021-09-16,44,12.0,,0.12,5.279999999999999
2021-09-17,13,12.0,,0.12,1.56
2021-09-18,43,12.0,,0.12,5.16
2021-09-19,14,12.0,,0.12,1.68
2021-09-20,100,12.0,,0.12,12.0
2021-09-21,45,12.0,,0.12,5.3999999999999995
2021-09-22,87,12.0,,0.12,10.44
2021-09-23,19,12.0,,0.12,2.28
2021-09-24,52,12.0,,0.12,6.24
2021-09-25,7,12.0,,0.12,0.84
2021-09-26,35,12.0,,0.12,4.2
2021-09-27,56,12.0,,0.12,6.72
2021-09-28,57,12.0,,0.12,6.84
2021-09-29,80,12.0,,0.12,9.6
2021-09-30,83,12.0,,0.12,9.959999999999999
2021-10-01,68,12.0,False,0.12,8.16
2021-10-02,25,12.0,,0.12,3.0
2021-10-03,30,12.0,,0.12,3.5999999999999996
2021-10-04,68,12.0,,0.12,8.16
2021-10-05,33,12.0,,0.12,3.96
2021-10-06,81,12.0,,0.12,9.719999999999999
2021-10-07,100,12.0,,0.12,12.0
2021-10-08,51,12.0,,0.12,6.12
2021-10-09,19,12.0,,0.12,2.28
2021-10-10,30,12.0,,0.12,3.5999999999999996
2021-10-11,22,12.0,,0.12,2.6399999999999997
2021-10-12,72,12.0,,0.12,8.64
2021-10-13,46,12.0,,0.12,5.52
2021-10-14,67,12.0,,0.12,8.04
2021-10-15,23,12.0,,0.12,2.76
2021-10-16,31,12.0,,0.12,3.7199999999999998
2021-10-17,12,12.0,,0.12,1.44
2021-10-18,44,12.0,,0.12,5.279999999999999
2021-10-19,45,12.0,,0.12,5.3999999999999995
2021-10-20,66,12.0,,0.12,7.92
2021-10-21,50,12.0,,0.12,6.0
2021-10-22,11,12.0,,0.12,1.3199999999999998
2021-10-23,13,12.0,,0.12,1.56
2021-10-24,6,12.0,,0.12,0.72
2021-10-25,38,12.0,,0.12,4.56
2021-10-26,55,12.0,,0.12,6.6
2021-10-27,65,12.0,,0.12,7.8
2021-10-28,17,12.0,,0.12,2.04
2021-10-29,34,12.0,,0.12,4.08
2021-10-30,24,12.0,,0.12,2.88
2021-10-31,19,12.0,,0.12,2.28
2021-11-01,34,12.0,False,0.12,4.08
2021-11-02,98,12.0,,0.12,11.76
2021-11-03,77,12.0,,0.12,9.24
2021-11-04,47,12.0,,0.12,5.64
2021-11-05,54,12.0,,0.12,6.4799999999999995
2021-11-06,30,12.0,,0.12,3.5999999999999996
2021-11-07,22,12.0,,0.12,2.6399999999999997
2021-11-08,87,12.0,,0.12,10.44
2021-11-09,53,12.0,,0.12,6.359999999999999
2021-11-10,33,12.0,,0.12,3.96
2021-11-11,45,12.0,,0.12,5.3999999999999995
2021-11-12,60,12.0,,0.12,7.199999999999999
2021-11-13,15,12.0,,0.12,1.7999999999999998
2021-11-14,29,12.0,,0.12,3.48
2021-11-15,39,12.0,,0.12,4.68
2021-11-16,43,12.0,,0.12,5.16
2021-11-17,95,12.0,,0.12,11.4
2021-11-18,53,12.0,,0.12,6.359999999999999
2021-11-19,100,12.0,,0.12,12.0
2021-11-20,44,12.0,,0.12,5.279999999999999
2021-11-21,0,12.0,,0.12,0.0
2021-11-22,33,12.0,,0.12,3.96
2021-11-23,67,12.0,,0.12,8.04
2021-11-24,47,12.0,,0.12,5.64
2021-11-25,29,12.0,,0.12,3.48
2021-11-26,55,12.0,,0.12,6.6
2021-11-27,7,12.0,,0.12,0.84
2021-11-28,28,12.0,,0.12,3.36
2021-11-29,61,12.0,,0.12,7.319999999999999
2021-11-30,93,12.0,,0.12,11.16
2021-12-01,82,12.0,False,0.12,9.84
2021-12-02,45,12.0,,0.12,5.3999999999999995
2021-12-03,100,12.0,,0.12,12.0
2021-12-04,37,12.0,,0.12,4.4399999999999995
2021-12-05,36,12.0,,0.12,4.32
2021-12-06,65,12.0,,0.12,7.8
2021-12-07,98,12.0,,0.12,11.76
2021-12-08,81,12.0,,0.12,9.719999999999999
2021-12-09,61,12.0,,0.12,7.319999999999999
2021-12-10,68,12.0,,0.12,8.16
2021-12-11,15,12.0,,0.12,1.7999999999999998
2021-12-12,22,12.0,,0.12,2.6399999999999997
2021-12-13,61,12.0,,0.12,7.319999999999999
2021-12-14,54,12.0,,0.12,6.4799999999999995
2021-12-15,73,12.0,,0.12,8.76
2021-12-16,56,12.0,,0.12,6.72
2021-12-17,71,12.0,,0.12,8.52
2021-12-18,23,12.0,,0.12,2.76
2021-12-19,30,12.0,,0.12,3.5999999999999996
2021-12-20,43,12.0,,0.12,5.16
2021-12-21,70,12.0,,0.12,8.4
2021-12-22,77,12.0,,0.12,9.24
2021-12-23,36,12.0,,0.12,4.32
2021-12-24,24,12.0,,0.12,2.88
2021-12-25,0,12.0,,0.12,0.0
2021-12-26,8,12.0,,0.12,0.96
2021-12-27,35,12.0,,0.12,4.2
2021-12-28,56,12.0,,0.12,6.72
2021-12-29,54,12.0,,0.12,6.4799999999999995
2021-12-30,47,12.0,,0.12,5.64
2021-12-31,34,12.0,,0.12,4.08
