date,OUT_unscaled,OUT_monthly,isPartial,scale,OUT
2021-04-27,97,89.0,,0.89,86.33
2021-04-28,95,89.0,,0.89,84.55
2021-04-29,92,89.0,,0.89,81.88
2021-04-30,90,89.0,,0.89,80.1
2021-05-01,92,90.0,False,0.9,82.8
2021-05-02,97,90.0,,0.9,87.3
2021-05-03,92,90.0,,0.9,82.8
2021-05-04,93,90.0,,0.9,83.7
2021-05-05,96,90.0,,0.9,86.4
2021-05-06,93,90.0,,0.9,83.7
2021-05-07,93,90.0,,0.9,83.7
2021-05-08,94,90.0,,0.9,84.60000000000001
2021-05-09,94,90.0,,0.9,84.60000000000001
2021-05-10,95,90.0,,0.9,85.5
2021-05-11,99,90.0,,0.9,89.10000000000001
2021-05-12,96,90.0,,0.9,86.4
2021-05-13,95,90.0,,0.9,85.5
2021-05-14,94,90.0,,0.9,84.60000000000001
2021-05-15,96,90.0,,0.9,86.4
2021-05-16,98,90.0,,0.9,88.2
2021-05-17,100,90.0,,0.9,90.0
2021-05-18,91,90.0,,0.9,81.9
2021-05-19,92,90.0,,0.9,82.8
2021-05-20,92,90.0,,0.9,82.8
2021-05-21,93,90.0,,0.9,83.7
2021-05-22,94,90.0,,0.9,84.60000000000001
2021-05-23,96,90.0,,0.9,86.4
2021-05-24,95,90.0,,0.9,85.5
2021-05-25,98,90.0,,0.9,88.2
2021-05-26,94,90.0,,0.9,84.60000000000001
2021-05-27,96,90.0,,0.9,86.4
2021-05-28,91,90.0,,0.9,81.9
2021-05-29,91,90.0,,0.9,81.9
2021-05-30,99,90.0,,0.9,89.10000000000001
2021-05-31,100,90.0,,0.9,90.0
2021-06-01,87,92.0,False,0.92,80.04
2021-06-02,87,92.0,,0.92,80.04
2021-06-03,89,92.0,,0.92,81.88000000000001
2021-06-04,95,92.0,,0.92,87.4
2021-06-05,91,92.0,,0.92,83.72
2021-06-06,93,92.0,,0.92,85.56
2021-06-07,90,92.0,,0.92,82.8
2021-06-08,100,92.0,,0.92,92.0
2021-06-09,91,92.0,,0.92,83.72
2021-06-10,92,92.0,,0.92,84.64
2021-06-11,90,92.0,,0.92,82.8
2021-06-12,86,92.0,,0.92,79.12
2021-06-13,88,92.0,,0.92,80.96000000000001
2021-06-14,92,92.0,,0.92,84.64
2021-06-15,89,92.0,,0.92,81.88000000000001
2021-06-16,86,92.0,,0.92,79.12
2021-06-17,91,92.0,,0.92,83.72
2021-06-18,90,92.0,,0.92,82.8
2021-06-19,91,92.0,,0.92,83.72
2021-06-20,91,92.0,,0.92,83.72
2021-06-21,87,92.0,,0.92,80.04
2021-06-22,90,92.0,,0.92,82.8
2021-06-23,89,92.0,,0.92,81.88000000000001
2021-06-24,89,92.0,,0.92,81.88000000000001
2021-06-25,87,92.0,,0.92,80.04
2021-06-26,90,92.0,,0.92,82.8
2021-06-27,94,92.0,,0.92,86.48
2021-06-28,90,92.0,,0.92,82.8
2021-06-29,94,92.0,,0.92,86.48
2021-06-30,90,92.0,,0.92,82.8
2021-07-01,88,97.0,False,0.97,85.36
2021-07-02,91,97.0,,0.97,88.27
2021-07-03,93,97.0,,0.97,90.21
2021-07-04,91,97.0,,0.97,88.27
2021-07-05,92,97.0,,0.97,89.24
2021-07-06,90,97.0,,0.97,87.3
2021-07-07,91,97.0,,0.97,88.27
2021-07-08,93,97.0,,0.97,90.21
2021-07-09,95,97.0,,0.97,92.14999999999999
2021-07-10,100,97.0,,0.97,97.0
2021-07-11,95,97.0,,0.97,92.14999999999999
2021-07-12,97,97.0,,0.97,94.09
2021-07-13,96,97.0,,0.97,93.12
2021-07-14,98,97.0,,0.97,95.06
2021-07-15,98,97.0,,0.97,95.06
2021-07-16,96,97.0,,0.97,93.12
2021-07-17,97,97.0,,0.97,94.09
2021-07-18,94,97.0,,0.97,91.17999999999999
2021-07-19,90,97.0,,0.97,87.3
2021-07-20,93,97.0,,0.97,90.21
2021-07-21,91,97.0,,0.97,88.27
2021-07-22,92,97.0,,0.97,89.24
2021-07-23,90,97.0,,0.97,87.3
2021-07-24,95,97.0,,0.97,92.14999999999999
2021-07-25,98,97.0,,0.97,95.06
2021-07-26,92,97.0,,0.97,89.24
2021-07-27,99,97.0,,0.97,96.03
2021-07-28,95,97.0,,0.97,92.14999999999999
2021-07-29,95,97.0,,0.97,92.14999999999999
2021-07-30,94,97.0,,0.97,91.17999999999999
2021-07-31,94,97.0,,0.97,91.17999999999999
2021-08-01,99,91.0,False,0.91,90.09
2021-08-02,95,91.0,,0.91,86.45
2021-08-03,96,91.0,,0.91,87.36
2021-08-04,97,91.0,,0.91,88.27
2021-08-05,95,91.0,,0.91,86.45
2021-08-06,96,91.0,,0.91,87.36
2021-08-07,95,91.0,,0.91,86.45
2021-08-08,99,91.0,,0.91,90.09
2021-08-09,91,91.0,,0.91,82.81
2021-08-10,99,91.0,,0.91,90.09
2021-08-11,95,91.0,,0.91,86.45
2021-08-12,95,91.0,,0.91,86.45
2021-08-13,97,91.0,,0.91,88.27
2021-08-14,98,91.0,,0.91,89.18
2021-08-15,100,91.0,,0.91,91.0
2021-08-16,97,91.0,,0.91,88.27
2021-08-17,95,91.0,,0.91,86.45
2021-08-18,94,91.0,,0.91,85.54
2021-08-19,95,91.0,,0.91,86.45
2021-08-20,93,91.0,,0.91,84.63000000000001
2021-08-21,98,91.0,,0.91,89.18
2021-08-22,98,91.0,,0.91,89.18
2021-08-23,91,91.0,,0.91,82.81
2021-08-24,96,91.0,,0.91,87.36
2021-08-25,93,91.0,,0.91,84.63000000000001
2021-08-26,96,91.0,,0.91,87.36
2021-08-27,91,91.0,,0.91,82.81
2021-08-28,95,91.0,,0.91,86.45
2021-08-29,97,91.0,,0.91,88.27
2021-08-30,89,91.0,,0.91,80.99000000000001
2021-08-31,94,91.0,,0.91,85.54
2021-09-01,84,88.0,False,0.88,73.92
2021-09-02,85,88.0,,0.88,74.8
2021-09-03,84,88.0,,0.88,73.92
2021-09-04,90,88.0,,0.88,79.2
2021-09-05,92,88.0,,0.88,80.96
2021-09-06,100,88.0,,0.88,88.0
2021-09-07,88,88.0,,0.88,77.44
2021-09-08,85,88.0,,0.88,74.8
2021-09-09,87,88.0,,0.88,76.56
2021-09-10,85,88.0,,0.88,74.8
2021-09-11,89,88.0,,0.88,78.32000000000001
2021-09-12,91,88.0,,0.88,80.08
2021-09-13,84,88.0,,0.88,73.92
2021-09-14,85,88.0,,0.88,74.8
2021-09-15,89,88.0,,0.88,78.32000000000001
2021-09-16,83,88.0,,0.88,73.04
2021-09-17,86,88.0,,0.88,75.68
2021-09-18,87,88.0,,0.88,76.56
2021-09-19,88,88.0,,0.88,77.44
2021-09-20,85,88.0,,0.88,74.8
2021-09-21,88,88.0,,0.88,77.44
2021-09-22,88,88.0,,0.88,77.44
2021-09-23,86,88.0,,0.88,75.68
2021-09-24,87,88.0,,0.88,76.56
2021-09-25,92,88.0,,0.88,80.96
2021-09-26,93,88.0,,0.88,81.84
2021-09-27,88,88.0,,0.88,77.44
2021-09-28,89,88.0,,0.88,78.32000000000001
2021-09-29,87,88.0,,0.88,76.56
2021-09-30,91,88.0,,0.88,80.08
2021-10-01,98,89.0,False,0.89,87.22
2021-10-02,100,89.0,,0.89,89.0
2021-10-03,98,89.0,,0.89,87.22
2021-10-04,96,89.0,,0.89,85.44
2021-10-05,100,89.0,,0.89,89.0
2021-10-06,94,89.0,,0.89,83.66
2021-10-07,98,89.0,,0.89,87.22
2021-10-08,93,89.0,,0.89,82.77
2021-10-09,96,89.0,,0.89,85.44
2021-10-10,99,89.0,,0.89,88.11
2021-10-11,99,89.0,,0.89,88.11
2021-10-12,98,89.0,,0.89,87.22
2021-10-13,96,89.0,,0.89,85.44
2021-10-14,97,89.0,,0.89,86.33
2021-10-15,100,89.0,,0.89,89.0
2021-10-16,96,89.0,,0.89,85.44
2021-10-17,99,89.0,,0.89,88.11
2021-10-18,95,89.0,,0.89,84.55
2021-10-19,97,89.0,,0.89,86.33
2021-10-20,98,89.0,,0.89,87.22
2021-10-21,95,89.0,,0.89,84.55
2021-10-22,94,89.0,,0.89,83.66
2021-10-23,98,89.0,,0.89,87.22
2021-10-24,99,89.0,,0.89,88.11
2021-10-25,96,89.0,,0.89,85.44
2021-10-26,93,89.0,,0.89,82.77
2021-10-27,94,89.0,,0.89,83.66
2021-10-28,93,89.0,,0.89,82.77
2021-10-29,94,89.0,,0.89,83.66
2021-10-30,95,89.0,,0.89,84.55
2021-10-31,98,89.0,,0.89,87.22
2021-11-01,94,90.0,False,0.9,84.60000000000001
2021-11-02,99,90.0,,0.9,89.10000000000001
2021-11-03,92,90.0,,0.9,82.8
2021-11-04,97,90.0,,0.9,87.3
2021-11-05,96,90.0,,0.9,86.4
2021-11-06,97,90.0,,0.9,87.3
2021-11-07,99,90.0,,0.9,89.10000000000001
2021-11-08,96,90.0,,0.9,86.4
2021-11-09,94,90.0,,0.9,84.60000000000001
2021-11-10,94,90.0,,0.9,84.60000000000001
2021-11-11,100,90.0,,0.9,90.0
2021-11-12,98,90.0,,0.9,88.2
2021-11-13,98,90.0,,0.9,88.2
2021-11-14,98,90.0,,0.9,88.2
2021-11-15,99,90.0,,0.9,89.10000000000001
2021-11-16,98,90.0,,0.9,88.2
2021-11-17,97,90.0,,0.9,87.3
2021-11-18,99,90.0,,0.9,89.10000000000001
2021-11-19,96,90.0,,0.9,86.4
2021-11-20,96,90.0,,0.9,86.4
2021-11-21,99,90.0,,0.9,89.10000000000001
2021-11-22,95,90.0,,0.9,85.5
2021-11-23,94,90.0,,0.9,84.60000000000001
2021-11-24,94,90.0,,0.9,84.60000000000001
2021-11-25,97,90.0,,0.9,87.3
2021-11-26,90,90.0,,0.9,81.0
2021-11-27,93,90.0,,0.9,83.7
2021-11-28,99,90.0,,0.9,89.10000000000001
2021-11-29,92,90.0,,0.9,82.8
2021-11-30,93,90.0,,0.9,83.7
2021-12-01,95,89.0,False,0.89,84.55
2021-12-02,92,89.0,,0.89,81.88
2021-12-03,96,89.0,,0.89,85.44
2021-12-04,98,89.0,,0.89,87.22
2021-12-05,99,89.0,,0.89,88.11
2021-12-06,97,89.0,,0.89,86.33
2021-12-07,95,89.0,,0.89,84.55
2021-12-08,95,89.0,,0.89,84.55
2021-12-09,94,89.0,,0.89,83.66
2021-12-10,94,89.0,,0.89,83.66
2021-12-11,97,89.0,,0.89,86.33
2021-12-12,95,89.0,,0.89,84.55
2021-12-13,93,89.0,,0.89,82.77
2021-12-14,94,89.0,,0.89,83.66
2021-12-15,94,89.0,,0.89,83.66
2021-12-16,95,89.0,,0.89,84.55
2021-12-17,96,89.0,,0.89,85.44
2021-12-18,93,89.0,,0.89,82.77
2021-12-19,97,89.0,,0.89,86.33
2021-12-20,94,89.0,,0.89,83.66
2021-12-21,93,89.0,,0.89,82.77
2021-12-22,92,89.0,,0.89,81.88
2021-12-23,93,89.0,,0.89,82.77
2021-12-24,94,89.0,,0.89,83.66
2021-12-25,96,89.0,,0.89,85.44
2021-12-26,100,89.0,,0.89,89.0
2021-12-27,99,89.0,,0.89,88.11
2021-12-28,96,89.0,,0.89,85.44
2021-12-29,95,89.0,,0.89,84.55
2021-12-30,94,89.0,,0.89,83.66
2021-12-31,96,89.0,,0.89,85.44
