date,LMT_unscaled,LMT_monthly,isPartial,scale,LMT
2021-05-03,80,76.0,,0.76,60.8
2021-05-04,100,76.0,,0.76,76.0
2021-05-05,94,76.0,,0.76,71.44
2021-05-06,82,76.0,,0.76,62.32
2021-05-07,83,76.0,,0.76,63.08
2021-05-08,31,76.0,,0.76,23.56
2021-05-09,59,76.0,,0.76,44.84
2021-05-10,68,76.0,,0.76,51.68
2021-05-11,81,76.0,,0.76,61.56
2021-05-12,91,76.0,,0.76,69.16
2021-05-13,77,76.0,,0.76,58.52
2021-05-14,72,76.0,,0.76,54.72
2021-05-15,54,76.0,,0.76,41.04
2021-05-16,46,76.0,,0.76,34.96
2021-05-17,53,76.0,,0.76,40.28
2021-05-18,82,76.0,,0.76,62.32
2021-05-19,56,76.0,,0.76,42.56
2021-05-20,86,76.0,,0.76,65.36
2021-05-21,70,76.0,,0.76,53.2
2021-05-22,27,76.0,,0.76,20.52
2021-05-23,48,76.0,,0.76,36.480000000000004
2021-05-24,81,76.0,,0.76,61.56
2021-05-25,85,76.0,,0.76,64.6
2021-05-26,64,76.0,,0.76,48.64
2021-05-27,69,76.0,,0.76,52.44
2021-05-28,52,76.0,,0.76,39.52
2021-05-29,41,76.0,,0.76,31.16
2021-05-30,33,76.0,,0.76,25.080000000000002
2021-05-31,45,76.0,,0.76,34.2
2021-06-01,56,74.0,False,0.74,41.44
2021-06-02,76,74.0,,0.74,56.24
2021-06-03,68,74.0,,0.74,50.32
2021-06-04,82,74.0,,0.74,60.68
2021-06-05,58,74.0,,0.74,42.92
2021-06-06,46,74.0,,0.74,34.04
2021-06-07,100,74.0,,0.74,74.0
2021-06-08,66,74.0,,0.74,48.839999999999996
2021-06-09,67,74.0,,0.74,49.58
2021-06-10,73,74.0,,0.74,54.019999999999996
2021-06-11,69,74.0,,0.74,51.06
2021-06-12,48,74.0,,0.74,35.519999999999996
2021-06-13,43,74.0,,0.74,31.82
2021-06-14,66,74.0,,0.74,48.839999999999996
2021-06-15,74,74.0,,0.74,54.76
2021-06-16,67,74.0,,0.74,49.58
2021-06-17,52,74.0,,0.74,38.48
2021-06-18,58,74.0,,0.74,42.92
2021-06-19,32,74.0,,0.74,23.68
2021-06-20,51,74.0,,0.74,37.74
2021-06-21,64,74.0,,0.74,47.36
2021-06-22,57,74.0,,0.74,42.18
2021-06-23,63,74.0,,0.74,46.62
2021-06-24,59,74.0,,0.74,43.66
2021-06-25,61,74.0,,0.74,45.14
2021-06-26,50,74.0,,0.74,37.0
2021-06-27,51,74.0,,0.74,37.74
2021-06-28,60,74.0,,0.74,44.4
2021-06-29,80,74.0,,0.74,59.2
2021-06-30,56,74.0,,0.74,41.44
2021-07-01,58,73.0,False,0.73,42.339999999999996
2021-07-02,57,73.0,,0.73,41.61
2021-07-03,31,73.0,,0.73,22.63
2021-07-04,27,73.0,,0.73,19.71
2021-07-05,37,73.0,,0.73,27.009999999999998
2021-07-06,54,73.0,,0.73,39.42
2021-07-07,59,73.0,,0.73,43.07
2021-07-08,61,73.0,,0.73,44.53
2021-07-09,58,73.0,,0.73,42.339999999999996
2021-07-10,38,73.0,,0.73,27.74
2021-07-11,35,73.0,,0.73,25.55
2021-07-12,72,73.0,,0.73,52.56
2021-07-13,69,73.0,,0.73,50.37
2021-07-14,63,73.0,,0.73,45.99
2021-07-15,60,73.0,,0.73,43.8
2021-07-16,65,73.0,,0.73,47.449999999999996
2021-07-17,37,73.0,,0.73,27.009999999999998
2021-07-18,44,73.0,,0.73,32.12
2021-07-19,56,73.0,,0.73,40.879999999999995
2021-07-20,75,73.0,,0.73,54.75
2021-07-21,58,73.0,,0.73,42.339999999999996
2021-07-22,49,73.0,,0.73,35.769999999999996
2021-07-23,53,73.0,,0.73,38.69
2021-07-24,34,73.0,,0.73,24.82
2021-07-25,24,73.0,,0.73,17.52
2021-07-26,100,73.0,,0.73,73.0
2021-07-27,94,73.0,,0.73,68.62
2021-07-28,63,73.0,,0.73,45.99
2021-07-29,60,73.0,,0.73,43.8
2021-07-30,64,73.0,,0.73,46.72
2021-07-31,30,73.0,,0.73,21.9
2021-08-01,38,79.0,False,0.79,30.020000000000003
2021-08-02,77,79.0,,0.79,60.830000000000005
2021-08-03,81,79.0,,0.79,63.99
2021-08-04,93,79.0,,0.79,73.47
2021-08-05,87,79.0,,0.79,68.73
2021-08-06,83,79.0,,0.79,65.57000000000001
2021-08-07,47,79.0,,0.79,37.13
2021-08-08,38,79.0,,0.79,30.020000000000003
2021-08-09,77,79.0,,0.79,60.830000000000005
2021-08-10,82,79.0,,0.79,64.78
2021-08-11,83,79.0,,0.79,65.57000000000001
2021-08-12,86,79.0,,0.79,67.94
2021-08-13,100,79.0,,0.79,79.0
2021-08-14,60,79.0,,0.79,47.400000000000006
2021-08-15,48,79.0,,0.79,37.92
2021-08-16,85,79.0,,0.79,67.15
2021-08-17,76,79.0,,0.79,60.040000000000006
2021-08-18,76,79.0,,0.79,60.040000000000006
2021-08-19,92,79.0,,0.79,72.68
2021-08-20,65,79.0,,0.79,51.35
2021-08-21,65,79.0,,0.79,51.35
2021-08-22,41,79.0,,0.79,32.39
2021-08-23,75,79.0,,0.79,59.25
2021-08-24,79,79.0,,0.79,62.410000000000004
2021-08-25,77,79.0,,0.79,60.830000000000005
2021-08-26,95,79.0,,0.79,75.05
2021-08-27,69,79.0,,0.79,54.510000000000005
2021-08-28,45,79.0,,0.79,35.550000000000004
2021-08-29,55,79.0,,0.79,43.45
2021-08-30,78,79.0,,0.79,61.620000000000005
2021-08-31,87,79.0,,0.79,68.73
2021-09-01,75,71.0,False,0.71,53.25
2021-09-02,59,71.0,,0.71,41.89
2021-09-03,51,71.0,,0.71,36.21
2021-09-04,39,71.0,,0.71,27.689999999999998
2021-09-05,42,71.0,,0.71,29.82
2021-09-06,41,71.0,,0.71,29.11
2021-09-07,57,71.0,,0.71,40.47
2021-09-08,100,71.0,,0.71,71.0
2021-09-09,81,71.0,,0.71,57.51
2021-09-10,52,71.0,,0.71,36.92
2021-09-11,30,71.0,,0.71,21.299999999999997
2021-09-12,38,71.0,,0.71,26.979999999999997
2021-09-13,76,71.0,,0.71,53.959999999999994
2021-09-14,86,71.0,,0.71,61.059999999999995
2021-09-15,91,71.0,,0.71,64.61
2021-09-16,76,71.0,,0.71,53.959999999999994
2021-09-17,60,71.0,,0.71,42.599999999999994
2021-09-18,45,71.0,,0.71,31.95
2021-09-19,52,71.0,,0.71,36.92
2021-09-20,74,71.0,,0.71,52.54
2021-09-21,74,71.0,,0.71,52.54
2021-09-22,87,71.0,,0.71,61.769999999999996
2021-09-23,76,71.0,,0.71,53.959999999999994
2021-09-24,77,71.0,,0.71,54.669999999999995
2021-09-25,64,71.0,,0.71,45.44
2021-09-26,42,71.0,,0.71,29.82
2021-09-27,67,71.0,,0.71,47.57
2021-09-28,85,71.0,,0.71,60.349999999999994
2021-09-29,62,71.0,,0.71,44.019999999999996
2021-09-30,88,71.0,,0.71,62.48
2021-10-01,27,78.0,False,0.78,21.060000000000002
2021-10-02,17,78.0,,0.78,13.26
2021-10-03,16,78.0,,0.78,12.48
2021-10-04,22,78.0,,0.78,17.16
2021-10-05,23,78.0,,0.78,17.94
2021-10-06,22,78.0,,0.78,17.16
2021-10-07,22,78.0,,0.78,17.16
2021-10-08,23,78.0,,0.78,17.94
2021-10-09,13,78.0,,0.78,10.14
2021-10-10,18,78.0,,0.78,14.040000000000001
2021-10-11,24,78.0,,0.78,18.72
2021-10-12,20,78.0,,0.78,15.600000000000001
2021-10-13,29,78.0,,0.78,22.62
2021-10-14,28,78.0,,0.78,21.84
2021-10-15,27,78.0,,0.78,21.060000000000002
2021-10-16,18,78.0,,0.78,14.040000000000001
2021-10-17,18,78.0,,0.78,14.040000000000001
2021-10-18,20,78.0,,0.78,15.600000000000001
2021-10-19,32,78.0,,0.78,24.96
2021-10-20,27,78.0,,0.78,21.060000000000002
2021-10-21,30,78.0,,0.78,23.400000000000002
2021-10-22,24,78.0,,0.78,18.72
2021-10-23,16,78.0,,0.78,12.48
2021-10-24,13,78.0,,0.78,10.14
2021-10-25,36,78.0,,0.78,28.080000000000002
2021-10-26,100,78.0,,0.78,78.0
2021-10-27,62,78.0,,0.78,48.36
2021-10-28,50,78.0,,0.78,39.0
2021-10-29,28,78.0,,0.78,21.84
2021-10-30,11,78.0,,0.78,8.58
2021-10-31,16,78.0,,0.78,12.48
2021-11-01,82,77.0,False,0.77,63.14
2021-11-02,89,77.0,,0.77,68.53
2021-11-03,88,77.0,,0.77,67.76
2021-11-04,86,77.0,,0.77,66.22
2021-11-05,83,77.0,,0.77,63.910000000000004
2021-11-06,43,77.0,,0.77,33.11
2021-11-07,38,77.0,,0.77,29.26
2021-11-08,100,77.0,,0.77,77.0
2021-11-09,77,77.0,,0.77,59.29
2021-11-10,59,77.0,,0.77,45.43
2021-11-11,61,77.0,,0.77,46.97
2021-11-12,63,77.0,,0.77,48.51
2021-11-13,41,77.0,,0.77,31.57
2021-11-14,46,77.0,,0.77,35.42
2021-11-15,72,77.0,,0.77,55.44
2021-11-16,99,77.0,,0.77,76.23
2021-11-17,73,77.0,,0.77,56.21
2021-11-18,96,77.0,,0.77,73.92
2021-11-19,68,77.0,,0.77,52.36
2021-11-20,63,77.0,,0.77,48.51
2021-11-21,33,77.0,,0.77,25.41
2021-11-22,93,77.0,,0.77,71.61
2021-11-23,79,77.0,,0.77,60.83
2021-11-24,56,77.0,,0.77,43.120000000000005
2021-11-25,45,77.0,,0.77,34.65
2021-11-26,51,77.0,,0.77,39.27
2021-11-27,43,77.0,,0.77,33.11
2021-11-28,43,77.0,,0.77,33.11
2021-11-29,71,77.0,,0.77,54.67
2021-11-30,71,77.0,,0.77,54.67
2021-12-01,82,73.0,False,0.73,59.86
2021-12-02,82,73.0,,0.73,59.86
2021-12-03,73,73.0,,0.73,53.29
2021-12-04,53,73.0,,0.73,38.69
2021-12-05,29,73.0,,0.73,21.169999999999998
2021-12-06,67,73.0,,0.73,48.91
2021-12-07,100,73.0,,0.73,73.0
2021-12-08,73,73.0,,0.73,53.29
2021-12-09,89,73.0,,0.73,64.97
2021-12-10,75,73.0,,0.73,54.75
2021-12-11,45,73.0,,0.73,32.85
2021-12-12,43,73.0,,0.73,31.39
2021-12-13,57,73.0,,0.73,41.61
2021-12-14,73,73.0,,0.73,53.29
2021-12-15,75,73.0,,0.73,54.75
2021-12-16,64,73.0,,0.73,46.72
2021-12-17,76,73.0,,0.73,55.48
2021-12-18,33,73.0,,0.73,24.09
2021-12-19,39,73.0,,0.73,28.47
2021-12-20,89,73.0,,0.73,64.97
2021-12-21,84,73.0,,0.73,61.32
2021-12-22,53,73.0,,0.73,38.69
2021-12-23,86,73.0,,0.73,62.78
2021-12-24,70,73.0,,0.73,51.1
2021-12-25,28,73.0,,0.73,20.439999999999998
2021-12-26,32,73.0,,0.73,23.36
2021-12-27,73,73.0,,0.73,53.29
2021-12-28,56,73.0,,0.73,40.879999999999995
2021-12-29,71,73.0,,0.73,51.83
2021-12-30,46,73.0,,0.73,33.58
2021-12-31,74,73.0,,0.73,54.019999999999996
