date,UI_unscaled,UI_monthly,isPartial,scale,UI
2021-05-03,73,67.0,,0.67,48.910000000000004
2021-05-04,59,67.0,,0.67,39.53
2021-05-05,63,67.0,,0.67,42.21
2021-05-06,58,67.0,,0.67,38.86
2021-05-07,56,67.0,,0.67,37.52
2021-05-08,33,67.0,,0.67,22.110000000000003
2021-05-09,67,67.0,,0.67,44.89
2021-05-10,75,67.0,,0.67,50.25
2021-05-11,71,67.0,,0.67,47.57
2021-05-12,60,67.0,,0.67,40.2
2021-05-13,55,67.0,,0.67,36.85
2021-05-14,56,67.0,,0.67,37.52
2021-05-15,34,67.0,,0.67,22.78
2021-05-16,64,67.0,,0.67,42.88
2021-05-17,71,67.0,,0.67,47.57
2021-05-18,62,67.0,,0.67,41.54
2021-05-19,53,67.0,,0.67,35.510000000000005
2021-05-20,55,67.0,,0.67,36.85
2021-05-21,48,67.0,,0.67,32.160000000000004
2021-05-22,32,67.0,,0.67,21.44
2021-05-23,100,67.0,,0.67,67.0
2021-05-24,76,67.0,,0.67,50.92
2021-05-25,72,67.0,,0.67,48.24
2021-05-26,58,67.0,,0.67,38.86
2021-05-27,54,67.0,,0.67,36.18
2021-05-28,42,67.0,,0.67,28.14
2021-05-29,34,67.0,,0.67,22.78
2021-05-30,61,67.0,,0.67,40.870000000000005
2021-05-31,54,67.0,,0.67,36.18
2021-06-01,94,63.0,False,0.63,59.22
2021-06-02,91,63.0,,0.63,57.33
2021-06-03,83,63.0,,0.63,52.29
2021-06-04,67,63.0,,0.63,42.21
2021-06-05,50,63.0,,0.63,31.5
2021-06-06,79,63.0,,0.63,49.77
2021-06-07,91,63.0,,0.63,57.33
2021-06-08,81,63.0,,0.63,51.03
2021-06-09,73,63.0,,0.63,45.99
2021-06-10,72,63.0,,0.63,45.36
2021-06-11,63,63.0,,0.63,39.69
2021-06-12,42,63.0,,0.63,26.46
2021-06-13,80,63.0,,0.63,50.4
2021-06-14,81,63.0,,0.63,51.03
2021-06-15,71,63.0,,0.63,44.73
2021-06-16,76,63.0,,0.63,47.88
2021-06-17,68,63.0,,0.63,42.84
2021-06-18,59,63.0,,0.63,37.17
2021-06-19,38,63.0,,0.63,23.94
2021-06-20,72,63.0,,0.63,45.36
2021-06-21,92,63.0,,0.63,57.96
2021-06-22,79,63.0,,0.63,49.77
2021-06-23,75,63.0,,0.63,47.25
2021-06-24,68,63.0,,0.63,42.84
2021-06-25,59,63.0,,0.63,37.17
2021-06-26,41,63.0,,0.63,25.830000000000002
2021-06-27,86,63.0,,0.63,54.18
2021-06-28,100,63.0,,0.63,63.0
2021-06-29,88,63.0,,0.63,55.44
2021-06-30,84,63.0,,0.63,52.92
2021-07-01,95,57.0,False,0.57,54.15
2021-07-02,85,57.0,,0.57,48.449999999999996
2021-07-03,44,57.0,,0.57,25.08
2021-07-04,88,57.0,,0.57,50.16
2021-07-05,93,57.0,,0.57,53.01
2021-07-06,100,57.0,,0.57,56.99999999999999
2021-07-07,97,57.0,,0.57,55.28999999999999
2021-07-08,90,57.0,,0.57,51.3
2021-07-09,77,57.0,,0.57,43.88999999999999
2021-07-10,40,57.0,,0.57,22.799999999999997
2021-07-11,81,57.0,,0.57,46.169999999999995
2021-07-12,87,57.0,,0.57,49.589999999999996
2021-07-13,78,57.0,,0.57,44.459999999999994
2021-07-14,73,57.0,,0.57,41.61
2021-07-15,72,57.0,,0.57,41.04
2021-07-16,58,57.0,,0.57,33.059999999999995
2021-07-17,40,57.0,,0.57,22.799999999999997
2021-07-18,81,57.0,,0.57,46.169999999999995
2021-07-19,87,57.0,,0.57,49.589999999999996
2021-07-20,75,57.0,,0.57,42.74999999999999
2021-07-21,72,57.0,,0.57,41.04
2021-07-22,66,57.0,,0.57,37.62
2021-07-23,62,57.0,,0.57,35.339999999999996
2021-07-24,47,57.0,,0.57,26.79
2021-07-25,77,57.0,,0.57,43.88999999999999
2021-07-26,88,57.0,,0.57,50.16
2021-07-27,83,57.0,,0.57,47.309999999999995
2021-07-28,74,57.0,,0.57,42.18
2021-07-29,63,57.0,,0.57,35.91
2021-07-30,54,57.0,,0.57,30.779999999999998
2021-07-31,39,57.0,,0.57,22.229999999999997
2021-08-01,80,50.0,False,0.5,40.0
2021-08-02,100,50.0,,0.5,50.0
2021-08-03,86,50.0,,0.5,43.0
2021-08-04,93,50.0,,0.5,46.5
2021-08-05,87,50.0,,0.5,43.5
2021-08-06,72,50.0,,0.5,36.0
2021-08-07,49,50.0,,0.5,24.5
2021-08-08,80,50.0,,0.5,40.0
2021-08-09,99,50.0,,0.5,49.5
2021-08-10,92,50.0,,0.5,46.0
2021-08-11,81,50.0,,0.5,40.5
2021-08-12,96,50.0,,0.5,48.0
2021-08-13,70,50.0,,0.5,35.0
2021-08-14,38,50.0,,0.5,19.0
2021-08-15,81,50.0,,0.5,40.5
2021-08-16,90,50.0,,0.5,45.0
2021-08-17,80,50.0,,0.5,40.0
2021-08-18,72,50.0,,0.5,36.0
2021-08-19,75,50.0,,0.5,37.5
2021-08-20,65,50.0,,0.5,32.5
2021-08-21,46,50.0,,0.5,23.0
2021-08-22,81,50.0,,0.5,40.5
2021-08-23,90,50.0,,0.5,45.0
2021-08-24,74,50.0,,0.5,37.0
2021-08-25,70,50.0,,0.5,35.0
2021-08-26,73,50.0,,0.5,36.5
2021-08-27,61,50.0,,0.5,30.5
2021-08-28,44,50.0,,0.5,22.0
2021-08-29,69,50.0,,0.5,34.5
2021-08-30,89,50.0,,0.5,44.5
2021-08-31,75,50.0,,0.5,37.5
2021-09-01,64,46.0,False,0.46,29.44
2021-09-02,92,46.0,,0.46,42.32
2021-09-03,69,46.0,,0.46,31.740000000000002
2021-09-04,47,46.0,,0.46,21.62
2021-09-05,92,46.0,,0.46,42.32
2021-09-06,84,46.0,,0.46,38.64
2021-09-07,99,46.0,,0.46,45.54
2021-09-08,100,46.0,,0.46,46.0
2021-09-09,84,46.0,,0.46,38.64
2021-09-10,67,46.0,,0.46,30.82
2021-09-11,41,46.0,,0.46,18.86
2021-09-12,59,46.0,,0.46,27.14
2021-09-13,90,46.0,,0.46,41.4
2021-09-14,76,46.0,,0.46,34.96
2021-09-15,69,46.0,,0.46,31.740000000000002
2021-09-16,58,46.0,,0.46,26.68
2021-09-17,58,46.0,,0.46,26.68
2021-09-18,41,46.0,,0.46,18.86
2021-09-19,47,46.0,,0.46,21.62
2021-09-20,66,46.0,,0.46,30.360000000000003
2021-09-21,65,46.0,,0.46,29.900000000000002
2021-09-22,59,46.0,,0.46,27.14
2021-09-23,55,46.0,,0.46,25.3
2021-09-24,49,46.0,,0.46,22.540000000000003
2021-09-25,32,46.0,,0.46,14.72
2021-09-26,39,46.0,,0.46,17.94
2021-09-27,61,46.0,,0.46,28.060000000000002
2021-09-28,57,46.0,,0.46,26.220000000000002
2021-09-29,53,46.0,,0.46,24.380000000000003
2021-09-30,55,46.0,,0.46,25.3
2021-10-01,90,29.0,False,0.29,26.099999999999998
2021-10-02,57,29.0,,0.29,16.529999999999998
2021-10-03,62,29.0,,0.29,17.98
2021-10-04,100,29.0,,0.29,28.999999999999996
2021-10-05,92,29.0,,0.29,26.68
2021-10-06,92,29.0,,0.29,26.68
2021-10-07,86,29.0,,0.29,24.939999999999998
2021-10-08,74,29.0,,0.29,21.459999999999997
2021-10-09,60,29.0,,0.29,17.4
2021-10-10,55,29.0,,0.29,15.95
2021-10-11,87,29.0,,0.29,25.229999999999997
2021-10-12,91,29.0,,0.29,26.389999999999997
2021-10-13,81,29.0,,0.29,23.49
2021-10-14,84,29.0,,0.29,24.36
2021-10-15,86,29.0,,0.29,24.939999999999998
2021-10-16,49,29.0,,0.29,14.209999999999999
2021-10-17,65,29.0,,0.29,18.849999999999998
2021-10-18,82,29.0,,0.29,23.779999999999998
2021-10-19,87,29.0,,0.29,25.229999999999997
2021-10-20,84,29.0,,0.29,24.36
2021-10-21,78,29.0,,0.29,22.619999999999997
2021-10-22,70,29.0,,0.29,20.299999999999997
2021-10-23,53,29.0,,0.29,15.37
2021-10-24,58,29.0,,0.29,16.82
2021-10-25,81,29.0,,0.29,23.49
2021-10-26,85,29.0,,0.29,24.65
2021-10-27,81,29.0,,0.29,23.49
2021-10-28,72,29.0,,0.29,20.88
2021-10-29,69,29.0,,0.29,20.009999999999998
2021-10-30,51,29.0,,0.29,14.79
2021-10-31,55,29.0,,0.29,15.95
2021-11-01,100,26.0,False,0.26,26.0
2021-11-02,91,26.0,,0.26,23.66
2021-11-03,92,26.0,,0.26,23.92
2021-11-04,91,26.0,,0.26,23.66
2021-11-05,87,26.0,,0.26,22.62
2021-11-06,58,26.0,,0.26,15.08
2021-11-07,63,26.0,,0.26,16.38
2021-11-08,94,26.0,,0.26,24.44
2021-11-09,88,26.0,,0.26,22.880000000000003
2021-11-10,89,26.0,,0.26,23.14
2021-11-11,83,26.0,,0.26,21.580000000000002
2021-11-12,84,26.0,,0.26,21.84
2021-11-13,59,26.0,,0.26,15.34
2021-11-14,64,26.0,,0.26,16.64
2021-11-15,99,26.0,,0.26,25.740000000000002
2021-11-16,95,26.0,,0.26,24.7
2021-11-17,84,26.0,,0.26,21.84
2021-11-18,84,26.0,,0.26,21.84
2021-11-19,84,26.0,,0.26,21.84
2021-11-20,67,26.0,,0.26,17.42
2021-11-21,73,26.0,,0.26,18.98
2021-11-22,95,26.0,,0.26,24.7
2021-11-23,96,26.0,,0.26,24.96
2021-11-24,77,26.0,,0.26,20.02
2021-11-25,55,26.0,,0.26,14.3
2021-11-26,59,26.0,,0.26,15.34
2021-11-27,52,26.0,,0.26,13.52
2021-11-28,60,26.0,,0.26,15.600000000000001
2021-11-29,80,26.0,,0.26,20.8
2021-11-30,86,26.0,,0.26,22.36
2021-12-01,81,24.0,False,0.24,19.439999999999998
2021-12-02,100,24.0,,0.24,24.0
2021-12-03,89,24.0,,0.24,21.36
2021-12-04,71,24.0,,0.24,17.04
2021-12-05,77,24.0,,0.24,18.48
2021-12-06,98,24.0,,0.24,23.52
2021-12-07,91,24.0,,0.24,21.84
2021-12-08,88,24.0,,0.24,21.119999999999997
2021-12-09,87,24.0,,0.24,20.88
2021-12-10,72,24.0,,0.24,17.28
2021-12-11,57,24.0,,0.24,13.68
2021-12-12,59,24.0,,0.24,14.16
2021-12-13,81,24.0,,0.24,19.439999999999998
2021-12-14,90,24.0,,0.24,21.599999999999998
2021-12-15,83,24.0,,0.24,19.919999999999998
2021-12-16,84,24.0,,0.24,20.16
2021-12-17,76,24.0,,0.24,18.24
2021-12-18,55,24.0,,0.24,13.2
2021-12-19,59,24.0,,0.24,14.16
2021-12-20,89,24.0,,0.24,21.36
2021-12-21,81,24.0,,0.24,19.439999999999998
2021-12-22,78,24.0,,0.24,18.72
2021-12-23,67,24.0,,0.24,16.08
2021-12-24,59,24.0,,0.24,14.16
2021-12-25,47,24.0,,0.24,11.28
2021-12-26,53,24.0,,0.24,12.719999999999999
2021-12-27,84,24.0,,0.24,20.16
2021-12-28,82,24.0,,0.24,19.68
2021-12-29,80,24.0,,0.24,19.2
2021-12-30,78,24.0,,0.24,18.72
2021-12-31,58,24.0,,0.24,13.92
