date,TW_unscaled,TW_monthly,isPartial,scale,TW
2021-04-16,76,53.0,,0.53,40.28
2021-04-17,92,53.0,,0.53,48.760000000000005
2021-04-18,100,53.0,,0.53,53.0
2021-04-19,92,53.0,,0.53,48.760000000000005
2021-04-20,84,53.0,,0.53,44.52
2021-04-21,71,53.0,,0.53,37.63
2021-04-22,82,53.0,,0.53,43.46
2021-04-23,74,53.0,,0.53,39.22
2021-04-24,80,53.0,,0.53,42.400000000000006
2021-04-25,94,53.0,,0.53,49.82
2021-04-26,75,53.0,,0.53,39.75
2021-04-27,77,53.0,,0.53,40.81
2021-04-28,86,53.0,,0.53,45.580000000000005
2021-04-29,95,53.0,,0.53,50.35
2021-04-30,82,53.0,,0.53,43.46
2021-05-01,72,51.0,False,0.51,36.72
2021-05-02,67,51.0,,0.51,34.17
2021-05-03,73,51.0,,0.51,37.230000000000004
2021-05-04,100,51.0,,0.51,51.0
2021-05-05,70,51.0,,0.51,35.7
2021-05-06,75,51.0,,0.51,38.25
2021-05-07,76,51.0,,0.51,38.76
2021-05-08,87,51.0,,0.51,44.37
2021-05-09,80,51.0,,0.51,40.8
2021-05-10,76,51.0,,0.51,38.76
2021-05-11,77,51.0,,0.51,39.27
2021-05-12,78,51.0,,0.51,39.78
2021-05-13,88,51.0,,0.51,44.88
2021-05-14,85,51.0,,0.51,43.35
2021-05-15,85,51.0,,0.51,43.35
2021-05-16,84,51.0,,0.51,42.84
2021-05-17,86,51.0,,0.51,43.86
2021-05-18,80,51.0,,0.51,40.8
2021-05-19,86,51.0,,0.51,43.86
2021-05-20,79,51.0,,0.51,40.29
2021-05-21,64,51.0,,0.51,32.64
2021-05-22,91,51.0,,0.51,46.410000000000004
2021-05-23,63,51.0,,0.51,32.13
2021-05-24,82,51.0,,0.51,41.82
2021-05-25,85,51.0,,0.51,43.35
2021-05-26,80,51.0,,0.51,40.8
2021-05-27,71,51.0,,0.51,36.21
2021-05-28,74,51.0,,0.51,37.74
2021-05-29,75,51.0,,0.51,38.25
2021-05-30,66,51.0,,0.51,33.660000000000004
2021-05-31,92,51.0,,0.51,46.92
2021-06-01,82,51.0,False,0.51,41.82
2021-06-02,85,51.0,,0.51,43.35
2021-06-03,75,51.0,,0.51,38.25
2021-06-04,81,51.0,,0.51,41.31
2021-06-05,73,51.0,,0.51,37.230000000000004
2021-06-06,74,51.0,,0.51,37.74
2021-06-07,94,51.0,,0.51,47.94
2021-06-08,95,51.0,,0.51,48.45
2021-06-09,100,51.0,,0.51,51.0
2021-06-10,82,51.0,,0.51,41.82
2021-06-11,81,51.0,,0.51,41.31
2021-06-12,78,51.0,,0.51,39.78
2021-06-13,80,51.0,,0.51,40.8
2021-06-14,76,51.0,,0.51,38.76
2021-06-15,72,51.0,,0.51,36.72
2021-06-16,87,51.0,,0.51,44.37
2021-06-17,88,51.0,,0.51,44.88
2021-06-18,82,51.0,,0.51,41.82
2021-06-19,82,51.0,,0.51,41.82
2021-06-20,94,51.0,,0.51,47.94
2021-06-21,88,51.0,,0.51,44.88
2021-06-22,92,51.0,,0.51,46.92
2021-06-23,86,51.0,,0.51,43.86
2021-06-24,85,51.0,,0.51,43.35
2021-06-25,81,51.0,,0.51,41.31
2021-06-26,82,51.0,,0.51,41.82
2021-06-27,85,51.0,,0.51,43.35
2021-06-28,85,51.0,,0.51,43.35
2021-06-29,97,51.0,,0.51,49.47
2021-06-30,83,51.0,,0.51,42.33
2021-07-01,74,51.0,False,0.51,37.74
2021-07-02,89,51.0,,0.51,45.39
2021-07-03,72,51.0,,0.51,36.72
2021-07-04,78,51.0,,0.51,39.78
2021-07-05,79,51.0,,0.51,40.29
2021-07-06,89,51.0,,0.51,45.39
2021-07-07,98,51.0,,0.51,49.980000000000004
2021-07-08,100,51.0,,0.51,51.0
2021-07-09,64,51.0,,0.51,32.64
2021-07-10,89,51.0,,0.51,45.39
2021-07-11,96,51.0,,0.51,48.96
2021-07-12,89,51.0,,0.51,45.39
2021-07-13,84,51.0,,0.51,42.84
2021-07-14,78,51.0,,0.51,39.78
2021-07-15,87,51.0,,0.51,44.37
2021-07-16,85,51.0,,0.51,43.35
2021-07-17,82,51.0,,0.51,41.82
2021-07-18,89,51.0,,0.51,45.39
2021-07-19,100,51.0,,0.51,51.0
2021-07-20,90,51.0,,0.51,45.9
2021-07-21,87,51.0,,0.51,44.37
2021-07-22,84,51.0,,0.51,42.84
2021-07-23,96,51.0,,0.51,48.96
2021-07-24,85,51.0,,0.51,43.35
2021-07-25,97,51.0,,0.51,49.47
2021-07-26,89,51.0,,0.51,45.39
2021-07-27,81,51.0,,0.51,41.31
2021-07-28,96,51.0,,0.51,48.96
2021-07-29,84,51.0,,0.51,42.84
2021-07-30,99,51.0,,0.51,50.49
2021-07-31,88,51.0,,0.51,44.88
2021-08-01,76,51.0,False,0.51,38.76
2021-08-02,86,51.0,,0.51,43.86
2021-08-03,89,51.0,,0.51,45.39
2021-08-04,92,51.0,,0.51,46.92
2021-08-05,92,51.0,,0.51,46.92
2021-08-06,87,51.0,,0.51,44.37
2021-08-07,93,51.0,,0.51,47.43
2021-08-08,74,51.0,,0.51,37.74
2021-08-09,85,51.0,,0.51,43.35
2021-08-10,76,51.0,,0.51,38.76
2021-08-11,70,51.0,,0.51,35.7
2021-08-12,99,51.0,,0.51,50.49
2021-08-13,84,51.0,,0.51,42.84
2021-08-14,96,51.0,,0.51,48.96
2021-08-15,85,51.0,,0.51,43.35
2021-08-16,100,51.0,,0.51,51.0
2021-08-17,84,51.0,,0.51,42.84
2021-08-18,89,51.0,,0.51,45.39
2021-08-19,80,51.0,,0.51,40.8
2021-08-20,84,51.0,,0.51,42.84
2021-08-21,79,51.0,,0.51,40.29
2021-08-22,76,51.0,,0.51,38.76
2021-08-23,80,51.0,,0.51,40.8
2021-08-24,95,51.0,,0.51,48.45
2021-08-25,82,51.0,,0.51,41.82
2021-08-26,79,51.0,,0.51,40.29
2021-08-27,78,51.0,,0.51,39.78
2021-08-28,81,51.0,,0.51,41.31
2021-08-29,84,51.0,,0.51,42.84
2021-08-30,86,51.0,,0.51,43.86
2021-08-31,75,51.0,,0.51,38.25
2021-09-01,83,49.0,False,0.49,40.67
2021-09-02,91,49.0,,0.49,44.589999999999996
2021-09-03,84,49.0,,0.49,41.16
2021-09-04,98,49.0,,0.49,48.019999999999996
2021-09-05,90,49.0,,0.49,44.1
2021-09-06,100,49.0,,0.49,49.0
2021-09-07,94,49.0,,0.49,46.06
2021-09-08,89,49.0,,0.49,43.61
2021-09-09,80,49.0,,0.49,39.2
2021-09-10,89,49.0,,0.49,43.61
2021-09-11,80,49.0,,0.49,39.2
2021-09-12,77,49.0,,0.49,37.73
2021-09-13,85,49.0,,0.49,41.65
2021-09-14,87,49.0,,0.49,42.63
2021-09-15,95,49.0,,0.49,46.55
2021-09-16,87,49.0,,0.49,42.63
2021-09-17,78,49.0,,0.49,38.22
2021-09-18,78,49.0,,0.49,38.22
2021-09-19,86,49.0,,0.49,42.14
2021-09-20,98,49.0,,0.49,48.019999999999996
2021-09-21,84,49.0,,0.49,41.16
2021-09-22,90,49.0,,0.49,44.1
2021-09-23,85,49.0,,0.49,41.65
2021-09-24,86,49.0,,0.49,42.14
2021-09-25,87,49.0,,0.49,42.63
2021-09-26,76,49.0,,0.49,37.24
2021-09-27,75,49.0,,0.49,36.75
2021-09-28,89,49.0,,0.49,43.61
2021-09-29,86,49.0,,0.49,42.14
2021-09-30,92,49.0,,0.49,45.08
2021-10-01,74,52.0,False,0.52,38.480000000000004
2021-10-02,82,52.0,,0.52,42.64
2021-10-03,72,52.0,,0.52,37.44
2021-10-04,83,52.0,,0.52,43.160000000000004
2021-10-05,89,52.0,,0.52,46.28
2021-10-06,67,52.0,,0.52,34.84
2021-10-07,97,52.0,,0.52,50.440000000000005
2021-10-08,87,52.0,,0.52,45.24
2021-10-09,81,52.0,,0.52,42.120000000000005
2021-10-10,76,52.0,,0.52,39.52
2021-10-11,88,52.0,,0.52,45.760000000000005
2021-10-12,87,52.0,,0.52,45.24
2021-10-13,86,52.0,,0.52,44.72
2021-10-14,78,52.0,,0.52,40.56
2021-10-15,87,52.0,,0.52,45.24
2021-10-16,86,52.0,,0.52,44.72
2021-10-17,75,52.0,,0.52,39.0
2021-10-18,80,52.0,,0.52,41.6
2021-10-19,89,52.0,,0.52,46.28
2021-10-20,100,52.0,,0.52,52.0
2021-10-21,86,52.0,,0.52,44.72
2021-10-22,90,52.0,,0.52,46.800000000000004
2021-10-23,87,52.0,,0.52,45.24
2021-10-24,80,52.0,,0.52,41.6
2021-10-25,80,52.0,,0.52,41.6
2021-10-26,79,52.0,,0.52,41.08
2021-10-27,81,52.0,,0.52,42.120000000000005
2021-10-28,92,52.0,,0.52,47.84
2021-10-29,84,52.0,,0.52,43.68
2021-10-30,76,52.0,,0.52,39.52
2021-10-31,86,52.0,,0.52,44.72
2021-11-01,48,62.0,False,0.62,29.759999999999998
2021-11-02,49,62.0,,0.62,30.38
2021-11-03,46,62.0,,0.62,28.52
2021-11-04,55,62.0,,0.62,34.1
2021-11-05,48,62.0,,0.62,29.759999999999998
2021-11-06,50,62.0,,0.62,31.0
2021-11-07,49,62.0,,0.62,30.38
2021-11-08,56,62.0,,0.62,34.72
2021-11-09,50,62.0,,0.62,31.0
2021-11-10,49,62.0,,0.62,30.38
2021-11-11,51,62.0,,0.62,31.62
2021-11-12,49,62.0,,0.62,30.38
2021-11-13,42,62.0,,0.62,26.04
2021-11-14,54,62.0,,0.62,33.48
2021-11-15,48,62.0,,0.62,29.759999999999998
2021-11-16,58,62.0,,0.62,35.96
2021-11-17,59,62.0,,0.62,36.58
2021-11-18,58,62.0,,0.62,35.96
2021-11-19,57,62.0,,0.62,35.339999999999996
2021-11-20,46,62.0,,0.62,28.52
2021-11-21,47,62.0,,0.62,29.14
2021-11-22,57,62.0,,0.62,35.339999999999996
2021-11-23,52,62.0,,0.62,32.24
2021-11-24,61,62.0,,0.62,37.82
2021-11-25,63,62.0,,0.62,39.06
2021-11-26,73,62.0,,0.62,45.26
2021-11-27,78,62.0,,0.62,48.36
2021-11-28,83,62.0,,0.62,51.46
2021-11-29,100,62.0,,0.62,62.0
2021-11-30,99,62.0,,0.62,61.38
2021-12-01,76,100.0,False,1.0,76.0
2021-12-02,87,100.0,,1.0,87.0
2021-12-03,98,100.0,,1.0,98.0
2021-12-04,92,100.0,,1.0,92.0
2021-12-05,80,100.0,,1.0,80.0
2021-12-06,51,100.0,,1.0,51.0
2021-12-07,59,100.0,,1.0,59.0
2021-12-08,49,100.0,,1.0,49.0
2021-12-09,52,100.0,,1.0,52.0
2021-12-10,50,100.0,,1.0,50.0
2021-12-11,57,100.0,,1.0,57.0
2021-12-12,49,100.0,,1.0,49.0
2021-12-13,58,100.0,,1.0,58.0
2021-12-14,54,100.0,,1.0,54.0
2021-12-15,50,100.0,,1.0,50.0
2021-12-16,49,100.0,,1.0,49.0
2021-12-17,60,100.0,,1.0,60.0
2021-12-18,71,100.0,,1.0,71.0
2021-12-19,83,100.0,,1.0,83.0
2021-12-20,80,100.0,,1.0,80.0
2021-12-21,86,100.0,,1.0,86.0
2021-12-22,96,100.0,,1.0,96.0
2021-12-23,94,100.0,,1.0,94.0
2021-12-24,81,100.0,,1.0,81.0
2021-12-25,80,100.0,,1.0,80.0
2021-12-26,77,100.0,,1.0,77.0
2021-12-27,83,100.0,,1.0,83.0
2021-12-28,91,100.0,,1.0,91.0
2021-12-29,100,100.0,,1.0,100.0
2021-12-30,97,100.0,,1.0,97.0
2021-12-31,87,100.0,,1.0,87.0
