date,MAX_unscaled,MAX_monthly,isPartial,scale,MAX
2021-04-26,79,91.0,,0.91,71.89
2021-04-27,70,91.0,,0.91,63.7
2021-04-28,69,91.0,,0.91,62.79
2021-04-29,66,91.0,,0.91,60.06
2021-04-30,65,91.0,,0.91,59.15
2021-05-01,82,84.0,False,0.84,68.88
2021-05-02,86,84.0,,0.84,72.24
2021-05-03,74,84.0,,0.84,62.16
2021-05-04,69,84.0,,0.84,57.96
2021-05-05,65,84.0,,0.84,54.6
2021-05-06,67,84.0,,0.84,56.28
2021-05-07,70,84.0,,0.84,58.8
2021-05-08,79,84.0,,0.84,66.36
2021-05-09,81,84.0,,0.84,68.03999999999999
2021-05-10,73,84.0,,0.84,61.32
2021-05-11,68,84.0,,0.84,57.12
2021-05-12,68,84.0,,0.84,57.12
2021-05-13,66,84.0,,0.84,55.44
2021-05-14,72,84.0,,0.84,60.48
2021-05-15,82,84.0,,0.84,68.88
2021-05-16,81,84.0,,0.84,68.03999999999999
2021-05-17,76,84.0,,0.84,63.839999999999996
2021-05-18,69,84.0,,0.84,57.96
2021-05-19,67,84.0,,0.84,56.28
2021-05-20,71,84.0,,0.84,59.64
2021-05-21,69,84.0,,0.84,57.96
2021-05-22,78,84.0,,0.84,65.52
2021-05-23,81,84.0,,0.84,68.03999999999999
2021-05-24,72,84.0,,0.84,60.48
2021-05-25,76,84.0,,0.84,63.839999999999996
2021-05-26,71,84.0,,0.84,59.64
2021-05-27,85,84.0,,0.84,71.39999999999999
2021-05-28,91,84.0,,0.84,76.44
2021-05-29,93,84.0,,0.84,78.11999999999999
2021-05-30,92,84.0,,0.84,77.28
2021-05-31,100,84.0,,0.84,84.0
2021-06-01,78,87.0,False,0.87,67.86
2021-06-02,76,87.0,,0.87,66.12
2021-06-03,79,87.0,,0.87,68.73
2021-06-04,84,87.0,,0.87,73.08
2021-06-05,100,87.0,,0.87,87.0
2021-06-06,97,87.0,,0.87,84.39
2021-06-07,82,87.0,,0.87,71.34
2021-06-08,82,87.0,,0.87,71.34
2021-06-09,79,87.0,,0.87,68.73
2021-06-10,82,87.0,,0.87,71.34
2021-06-11,83,87.0,,0.87,72.21
2021-06-12,91,87.0,,0.87,79.17
2021-06-13,88,87.0,,0.87,76.56
2021-06-14,78,87.0,,0.87,67.86
2021-06-15,77,87.0,,0.87,66.99
2021-06-16,74,87.0,,0.87,64.38
2021-06-17,72,87.0,,0.87,62.64
2021-06-18,81,87.0,,0.87,70.47
2021-06-19,81,87.0,,0.87,70.47
2021-06-20,85,87.0,,0.87,73.95
2021-06-21,75,87.0,,0.87,65.25
2021-06-22,78,87.0,,0.87,67.86
2021-06-23,78,87.0,,0.87,67.86
2021-06-24,73,87.0,,0.87,63.51
2021-06-25,81,87.0,,0.87,70.47
2021-06-26,89,87.0,,0.87,77.42999999999999
2021-06-27,90,87.0,,0.87,78.3
2021-06-28,80,87.0,,0.87,69.6
2021-06-29,76,87.0,,0.87,66.12
2021-06-30,75,87.0,,0.87,65.25
2021-07-01,78,83.0,False,0.83,64.74
2021-07-02,80,83.0,,0.83,66.39999999999999
2021-07-03,84,83.0,,0.83,69.72
2021-07-04,82,83.0,,0.83,68.06
2021-07-05,87,83.0,,0.83,72.21
2021-07-06,79,83.0,,0.83,65.57
2021-07-07,76,83.0,,0.83,63.08
2021-07-08,77,83.0,,0.83,63.91
2021-07-09,82,83.0,,0.83,68.06
2021-07-10,82,83.0,,0.83,68.06
2021-07-11,87,83.0,,0.83,72.21
2021-07-12,82,83.0,,0.83,68.06
2021-07-13,82,83.0,,0.83,68.06
2021-07-14,77,83.0,,0.83,63.91
2021-07-15,79,83.0,,0.83,65.57
2021-07-16,88,83.0,,0.83,73.03999999999999
2021-07-17,100,83.0,,0.83,83.0
2021-07-18,100,83.0,,0.83,83.0
2021-07-19,84,83.0,,0.83,69.72
2021-07-20,78,83.0,,0.83,64.74
2021-07-21,76,83.0,,0.83,63.08
2021-07-22,74,83.0,,0.83,61.419999999999995
2021-07-23,73,83.0,,0.83,60.589999999999996
2021-07-24,80,83.0,,0.83,66.39999999999999
2021-07-25,82,83.0,,0.83,68.06
2021-07-26,78,83.0,,0.83,64.74
2021-07-27,77,83.0,,0.83,63.91
2021-07-28,77,83.0,,0.83,63.91
2021-07-29,86,83.0,,0.83,71.38
2021-07-30,96,83.0,,0.83,79.67999999999999
2021-07-31,84,83.0,,0.83,69.72
2021-08-01,97,83.0,False,0.83,80.50999999999999
2021-08-02,85,83.0,,0.83,70.55
2021-08-03,84,83.0,,0.83,69.72
2021-08-04,91,83.0,,0.83,75.53
2021-08-05,98,83.0,,0.83,81.33999999999999
2021-08-06,92,83.0,,0.83,76.36
2021-08-07,99,83.0,,0.83,82.17
2021-08-08,100,83.0,,0.83,83.0
2021-08-09,89,83.0,,0.83,73.86999999999999
2021-08-10,90,83.0,,0.83,74.7
2021-08-11,86,83.0,,0.83,71.38
2021-08-12,86,83.0,,0.83,71.38
2021-08-13,87,83.0,,0.83,72.21
2021-08-14,93,83.0,,0.83,77.19
2021-08-15,97,83.0,,0.83,80.50999999999999
2021-08-16,91,83.0,,0.83,75.53
2021-08-17,85,83.0,,0.83,70.55
2021-08-18,86,83.0,,0.83,71.38
2021-08-19,92,83.0,,0.83,76.36
2021-08-20,95,83.0,,0.83,78.85
2021-08-21,96,83.0,,0.83,79.67999999999999
2021-08-22,96,83.0,,0.83,79.67999999999999
2021-08-23,85,83.0,,0.83,70.55
2021-08-24,81,83.0,,0.83,67.22999999999999
2021-08-25,90,83.0,,0.83,74.7
2021-08-26,95,83.0,,0.83,78.85
2021-08-27,90,83.0,,0.83,74.7
2021-08-28,97,83.0,,0.83,80.50999999999999
2021-08-29,93,83.0,,0.83,77.19
2021-08-30,81,83.0,,0.83,67.22999999999999
2021-08-31,77,83.0,,0.83,63.91
2021-09-01,61,89.0,False,0.89,54.29
2021-09-02,63,89.0,,0.89,56.07
2021-09-03,61,89.0,,0.89,54.29
2021-09-04,65,89.0,,0.89,57.85
2021-09-05,67,89.0,,0.89,59.63
2021-09-06,70,89.0,,0.89,62.300000000000004
2021-09-07,62,89.0,,0.89,55.18
2021-09-08,59,89.0,,0.89,52.51
2021-09-09,59,89.0,,0.89,52.51
2021-09-10,60,89.0,,0.89,53.4
2021-09-11,66,89.0,,0.89,58.74
2021-09-12,68,89.0,,0.89,60.52
2021-09-13,62,89.0,,0.89,55.18
2021-09-14,75,89.0,,0.89,66.75
2021-09-15,86,89.0,,0.89,76.54
2021-09-16,80,89.0,,0.89,71.2
2021-09-17,95,89.0,,0.89,84.55
2021-09-18,95,89.0,,0.89,84.55
2021-09-19,87,89.0,,0.89,77.43
2021-09-20,75,89.0,,0.89,66.75
2021-09-21,72,89.0,,0.89,64.08
2021-09-22,71,89.0,,0.89,63.19
2021-09-23,72,89.0,,0.89,64.08
2021-09-24,86,89.0,,0.89,76.54
2021-09-25,100,89.0,,0.89,89.0
2021-09-26,86,89.0,,0.89,76.54
2021-09-27,74,89.0,,0.89,65.86
2021-09-28,74,89.0,,0.89,65.86
2021-09-29,75,89.0,,0.89,66.75
2021-09-30,72,89.0,,0.89,64.08
2021-10-01,93,87.0,False,0.87,80.91
2021-10-02,100,87.0,,0.87,87.0
2021-10-03,94,87.0,,0.87,81.78
2021-10-04,83,87.0,,0.87,72.21
2021-10-05,86,87.0,,0.87,74.82
2021-10-06,81,87.0,,0.87,70.47
2021-10-07,90,87.0,,0.87,78.3
2021-10-08,83,87.0,,0.87,72.21
2021-10-09,89,87.0,,0.87,77.42999999999999
2021-10-10,85,87.0,,0.87,73.95
2021-10-11,82,87.0,,0.87,71.34
2021-10-12,78,87.0,,0.87,67.86
2021-10-13,78,87.0,,0.87,67.86
2021-10-14,75,87.0,,0.87,65.25
2021-10-15,86,87.0,,0.87,74.82
2021-10-16,85,87.0,,0.87,73.95
2021-10-17,89,87.0,,0.87,77.42999999999999
2021-10-18,85,87.0,,0.87,73.95
2021-10-19,80,87.0,,0.87,69.6
2021-10-20,78,87.0,,0.87,67.86
2021-10-21,80,87.0,,0.87,69.6
2021-10-22,85,87.0,,0.87,73.95
2021-10-23,93,87.0,,0.87,80.91
2021-10-24,91,87.0,,0.87,79.17
2021-10-25,82,87.0,,0.87,71.34
2021-10-26,77,87.0,,0.87,66.99
2021-10-27,75,87.0,,0.87,65.25
2021-10-28,80,87.0,,0.87,69.6
2021-10-29,73,87.0,,0.87,63.51
2021-10-30,84,87.0,,0.87,73.08
2021-10-31,77,87.0,,0.87,66.99
2021-11-01,68,90.0,False,0.9,61.2
2021-11-02,68,90.0,,0.9,61.2
2021-11-03,76,90.0,,0.9,68.4
2021-11-04,67,90.0,,0.9,60.300000000000004
2021-11-05,71,90.0,,0.9,63.9
2021-11-06,75,90.0,,0.9,67.5
2021-11-07,72,90.0,,0.9,64.8
2021-11-08,68,90.0,,0.9,61.2
2021-11-09,68,90.0,,0.9,61.2
2021-11-10,67,90.0,,0.9,60.300000000000004
2021-11-11,70,90.0,,0.9,63.0
2021-11-12,73,90.0,,0.9,65.7
2021-11-13,87,90.0,,0.9,78.3
2021-11-14,89,90.0,,0.9,80.10000000000001
2021-11-15,73,90.0,,0.9,65.7
2021-11-16,72,90.0,,0.9,64.8
2021-11-17,69,90.0,,0.9,62.1
2021-11-18,70,90.0,,0.9,63.0
2021-11-19,70,90.0,,0.9,63.0
2021-11-20,77,90.0,,0.9,69.3
2021-11-21,79,90.0,,0.9,71.10000000000001
2021-11-22,72,90.0,,0.9,64.8
2021-11-23,74,90.0,,0.9,66.60000000000001
2021-11-24,74,90.0,,0.9,66.60000000000001
2021-11-25,78,90.0,,0.9,70.2
2021-11-26,100,90.0,,0.9,90.0
2021-11-27,90,90.0,,0.9,81.0
2021-11-28,85,90.0,,0.9,76.5
2021-11-29,97,90.0,,0.9,87.3
2021-11-30,77,90.0,,0.9,69.3
2021-12-01,76,94.0,False,0.94,71.44
2021-12-02,78,94.0,,0.94,73.32
2021-12-03,77,94.0,,0.94,72.38
2021-12-04,83,94.0,,0.94,78.02
2021-12-05,87,94.0,,0.94,81.78
2021-12-06,80,94.0,,0.94,75.19999999999999
2021-12-07,76,94.0,,0.94,71.44
2021-12-08,81,94.0,,0.94,76.14
2021-12-09,79,94.0,,0.94,74.25999999999999
2021-12-10,79,94.0,,0.94,74.25999999999999
2021-12-11,89,94.0,,0.94,83.66
2021-12-12,98,94.0,,0.94,92.11999999999999
2021-12-13,83,94.0,,0.94,78.02
2021-12-14,78,94.0,,0.94,73.32
2021-12-15,77,94.0,,0.94,72.38
2021-12-16,83,94.0,,0.94,78.02
2021-12-17,81,94.0,,0.94,76.14
2021-12-18,89,94.0,,0.94,83.66
2021-12-19,87,94.0,,0.94,81.78
2021-12-20,83,94.0,,0.94,78.02
2021-12-21,87,94.0,,0.94,81.78
2021-12-22,96,94.0,,0.94,90.24
2021-12-23,93,94.0,,0.94,87.42
2021-12-24,89,94.0,,0.94,83.66
2021-12-25,100,94.0,,0.94,94.0
2021-12-26,100,94.0,,0.94,94.0
2021-12-27,92,94.0,,0.94,86.47999999999999
2021-12-28,87,94.0,,0.94,81.78
2021-12-29,88,94.0,,0.94,82.72
2021-12-30,84,94.0,,0.94,78.96
2021-12-31,78,94.0,,0.94,73.32
