date,EST_unscaled,EST_monthly,isPartial,scale,EST
2021-04-10,61,90.0,,0.9,54.9
2021-04-11,57,90.0,,0.9,51.300000000000004
2021-04-12,82,90.0,,0.9,73.8
2021-04-13,82,90.0,,0.9,73.8
2021-04-14,81,90.0,,0.9,72.9
2021-04-15,89,90.0,,0.9,80.10000000000001
2021-04-16,84,90.0,,0.9,75.60000000000001
2021-04-17,74,90.0,,0.9,66.60000000000001
2021-04-18,72,90.0,,0.9,64.8
2021-04-19,80,90.0,,0.9,72.0
2021-04-20,98,90.0,,0.9,88.2
2021-04-21,93,90.0,,0.9,83.7
2021-04-22,92,90.0,,0.9,82.8
2021-04-23,95,90.0,,0.9,85.5
2021-04-24,60,90.0,,0.9,54.0
2021-04-25,63,90.0,,0.9,56.7
2021-04-26,85,90.0,,0.9,76.5
2021-04-27,100,90.0,,0.9,90.0
2021-04-28,85,90.0,,0.9,76.5
2021-04-29,97,90.0,,0.9,87.3
2021-04-30,80,90.0,,0.9,72.0
2021-05-01,65,86.0,False,0.86,55.9
2021-05-02,59,86.0,,0.86,50.74
2021-05-03,81,86.0,,0.86,69.66
2021-05-04,93,86.0,,0.86,79.98
2021-05-05,78,86.0,,0.86,67.08
2021-05-06,95,86.0,,0.86,81.7
2021-05-07,94,86.0,,0.86,80.84
2021-05-08,85,86.0,,0.86,73.1
2021-05-09,67,86.0,,0.86,57.62
2021-05-10,94,86.0,,0.86,80.84
2021-05-11,100,86.0,,0.86,86.0
2021-05-12,85,86.0,,0.86,73.1
2021-05-13,88,86.0,,0.86,75.67999999999999
2021-05-14,89,86.0,,0.86,76.53999999999999
2021-05-15,63,86.0,,0.86,54.18
2021-05-16,67,86.0,,0.86,57.62
2021-05-17,81,86.0,,0.86,69.66
2021-05-18,91,86.0,,0.86,78.26
2021-05-19,86,86.0,,0.86,73.96
2021-05-20,95,86.0,,0.86,81.7
2021-05-21,96,86.0,,0.86,82.56
2021-05-22,68,86.0,,0.86,58.48
2021-05-23,62,86.0,,0.86,53.32
2021-05-24,83,86.0,,0.86,71.38
2021-05-25,99,86.0,,0.86,85.14
2021-05-26,98,86.0,,0.86,84.28
2021-05-27,88,86.0,,0.86,75.67999999999999
2021-05-28,80,86.0,,0.86,68.8
2021-05-29,65,86.0,,0.86,55.9
2021-05-30,57,86.0,,0.86,49.019999999999996
2021-05-31,62,86.0,,0.86,53.32
2021-06-01,64,95.0,False,0.95,60.8
2021-06-02,70,95.0,,0.95,66.5
2021-06-03,72,95.0,,0.95,68.39999999999999
2021-06-04,64,95.0,,0.95,60.8
2021-06-05,48,95.0,,0.95,45.599999999999994
2021-06-06,74,95.0,,0.95,70.3
2021-06-07,94,95.0,,0.95,89.3
2021-06-08,100,95.0,,0.95,95.0
2021-06-09,67,95.0,,0.95,63.65
2021-06-10,75,95.0,,0.95,71.25
2021-06-11,68,95.0,,0.95,64.6
2021-06-12,75,95.0,,0.95,71.25
2021-06-13,57,95.0,,0.95,54.15
2021-06-14,71,95.0,,0.95,67.45
2021-06-15,78,95.0,,0.95,74.1
2021-06-16,65,95.0,,0.95,61.75
2021-06-17,68,95.0,,0.95,64.6
2021-06-18,64,95.0,,0.95,60.8
2021-06-19,45,95.0,,0.95,42.75
2021-06-20,47,95.0,,0.95,44.65
2021-06-21,65,95.0,,0.95,61.75
2021-06-22,77,95.0,,0.95,73.14999999999999
2021-06-23,77,95.0,,0.95,73.14999999999999
2021-06-24,67,95.0,,0.95,63.65
2021-06-25,63,95.0,,0.95,59.849999999999994
2021-06-26,50,95.0,,0.95,47.5
2021-06-27,45,95.0,,0.95,42.75
2021-06-28,62,95.0,,0.95,58.9
2021-06-29,76,95.0,,0.95,72.2
2021-06-30,68,95.0,,0.95,64.6
2021-07-01,80,86.0,False,0.86,68.8
2021-07-02,73,86.0,,0.86,62.78
2021-07-03,56,86.0,,0.86,48.16
2021-07-04,52,86.0,,0.86,44.72
2021-07-05,61,86.0,,0.86,52.46
2021-07-06,90,86.0,,0.86,77.4
2021-07-07,89,86.0,,0.86,76.53999999999999
2021-07-08,96,86.0,,0.86,82.56
2021-07-09,89,86.0,,0.86,76.53999999999999
2021-07-10,68,86.0,,0.86,58.48
2021-07-11,66,86.0,,0.86,56.76
2021-07-12,87,86.0,,0.86,74.82
2021-07-13,84,86.0,,0.86,72.24
2021-07-14,93,86.0,,0.86,79.98
2021-07-15,93,86.0,,0.86,79.98
2021-07-16,89,86.0,,0.86,76.53999999999999
2021-07-17,63,86.0,,0.86,54.18
2021-07-18,58,86.0,,0.86,49.88
2021-07-19,87,86.0,,0.86,74.82
2021-07-20,100,86.0,,0.86,86.0
2021-07-21,91,86.0,,0.86,78.26
2021-07-22,95,86.0,,0.86,81.7
2021-07-23,98,86.0,,0.86,84.28
2021-07-24,78,86.0,,0.86,67.08
2021-07-25,75,86.0,,0.86,64.5
2021-07-26,88,86.0,,0.86,75.67999999999999
2021-07-27,94,86.0,,0.86,80.84
2021-07-28,92,86.0,,0.86,79.12
2021-07-29,89,86.0,,0.86,76.53999999999999
2021-07-30,82,86.0,,0.86,70.52
2021-07-31,64,86.0,,0.86,55.04
2021-08-01,59,84.0,False,0.84,49.559999999999995
2021-08-02,82,84.0,,0.84,68.88
2021-08-03,88,84.0,,0.84,73.92
2021-08-04,77,84.0,,0.84,64.67999999999999
2021-08-05,87,84.0,,0.84,73.08
2021-08-06,78,84.0,,0.84,65.52
2021-08-07,59,84.0,,0.84,49.559999999999995
2021-08-08,61,84.0,,0.84,51.239999999999995
2021-08-09,72,84.0,,0.84,60.48
2021-08-10,79,84.0,,0.84,66.36
2021-08-11,81,84.0,,0.84,68.03999999999999
2021-08-12,83,84.0,,0.84,69.72
2021-08-13,82,84.0,,0.84,68.88
2021-08-14,55,84.0,,0.84,46.199999999999996
2021-08-15,60,84.0,,0.84,50.4
2021-08-16,77,84.0,,0.84,64.67999999999999
2021-08-17,81,84.0,,0.84,68.03999999999999
2021-08-18,80,84.0,,0.84,67.2
2021-08-19,77,84.0,,0.84,64.67999999999999
2021-08-20,74,84.0,,0.84,62.16
2021-08-21,58,84.0,,0.84,48.72
2021-08-22,59,84.0,,0.84,49.559999999999995
2021-08-23,82,84.0,,0.84,68.88
2021-08-24,90,84.0,,0.84,75.6
2021-08-25,79,84.0,,0.84,66.36
2021-08-26,100,84.0,,0.84,84.0
2021-08-27,83,84.0,,0.84,69.72
2021-08-28,64,84.0,,0.84,53.76
2021-08-29,70,84.0,,0.84,58.8
2021-08-30,77,84.0,,0.84,64.67999999999999
2021-08-31,82,84.0,,0.84,68.88
2021-09-01,69,84.0,False,0.84,57.96
2021-09-02,65,84.0,,0.84,54.6
2021-09-03,100,84.0,,0.84,84.0
2021-09-04,53,84.0,,0.84,44.519999999999996
2021-09-05,47,84.0,,0.84,39.48
2021-09-06,50,84.0,,0.84,42.0
2021-09-07,68,84.0,,0.84,57.12
2021-09-08,70,84.0,,0.84,58.8
2021-09-09,77,84.0,,0.84,64.67999999999999
2021-09-10,65,84.0,,0.84,54.6
2021-09-11,50,84.0,,0.84,42.0
2021-09-12,56,84.0,,0.84,47.04
2021-09-13,71,84.0,,0.84,59.64
2021-09-14,85,84.0,,0.84,71.39999999999999
2021-09-15,73,84.0,,0.84,61.32
2021-09-16,78,84.0,,0.84,65.52
2021-09-17,80,84.0,,0.84,67.2
2021-09-18,55,84.0,,0.84,46.199999999999996
2021-09-19,52,84.0,,0.84,43.68
2021-09-20,65,84.0,,0.84,54.6
2021-09-21,74,84.0,,0.84,62.16
2021-09-22,74,84.0,,0.84,62.16
2021-09-23,72,84.0,,0.84,60.48
2021-09-24,69,84.0,,0.84,57.96
2021-09-25,54,84.0,,0.84,45.36
2021-09-26,46,84.0,,0.84,38.64
2021-09-27,71,84.0,,0.84,59.64
2021-09-28,70,84.0,,0.84,58.8
2021-09-29,68,84.0,,0.84,57.12
2021-09-30,66,84.0,,0.84,55.44
2021-10-01,82,85.0,False,0.85,69.7
2021-10-02,56,85.0,,0.85,47.6
2021-10-03,57,85.0,,0.85,48.449999999999996
2021-10-04,77,85.0,,0.85,65.45
2021-10-05,89,85.0,,0.85,75.64999999999999
2021-10-06,89,85.0,,0.85,75.64999999999999
2021-10-07,77,85.0,,0.85,65.45
2021-10-08,79,85.0,,0.85,67.14999999999999
2021-10-09,62,85.0,,0.85,52.699999999999996
2021-10-10,53,85.0,,0.85,45.05
2021-10-11,77,85.0,,0.85,65.45
2021-10-12,89,85.0,,0.85,75.64999999999999
2021-10-13,86,85.0,,0.85,73.1
2021-10-14,87,85.0,,0.85,73.95
2021-10-15,82,85.0,,0.85,69.7
2021-10-16,61,85.0,,0.85,51.85
2021-10-17,52,85.0,,0.85,44.199999999999996
2021-10-18,84,85.0,,0.85,71.39999999999999
2021-10-19,98,85.0,,0.85,83.3
2021-10-20,98,85.0,,0.85,83.3
2021-10-21,100,85.0,,0.85,85.0
2021-10-22,81,85.0,,0.85,68.85
2021-10-23,62,85.0,,0.85,52.699999999999996
2021-10-24,55,85.0,,0.85,46.75
2021-10-25,83,85.0,,0.85,70.55
2021-10-26,91,85.0,,0.85,77.35
2021-10-27,88,85.0,,0.85,74.8
2021-10-28,89,85.0,,0.85,75.64999999999999
2021-10-29,82,85.0,,0.85,69.7
2021-10-30,65,85.0,,0.85,55.25
2021-10-31,60,85.0,,0.85,51.0
2021-11-01,80,95.0,False,0.95,76.0
2021-11-02,84,95.0,,0.95,79.8
2021-11-03,81,95.0,,0.95,76.95
2021-11-04,82,95.0,,0.95,77.89999999999999
2021-11-05,86,95.0,,0.95,81.7
2021-11-06,73,95.0,,0.95,69.35
2021-11-07,90,95.0,,0.95,85.5
2021-11-08,95,95.0,,0.95,90.25
2021-11-09,99,95.0,,0.95,94.05
2021-11-10,86,95.0,,0.95,81.7
2021-11-11,95,95.0,,0.95,90.25
2021-11-12,91,95.0,,0.95,86.45
2021-11-13,67,95.0,,0.95,63.65
2021-11-14,63,95.0,,0.95,59.849999999999994
2021-11-15,83,95.0,,0.95,78.85
2021-11-16,82,95.0,,0.95,77.89999999999999
2021-11-17,93,95.0,,0.95,88.35
2021-11-18,95,95.0,,0.95,90.25
2021-11-19,100,95.0,,0.95,95.0
2021-11-20,58,95.0,,0.95,55.099999999999994
2021-11-21,61,95.0,,0.95,57.949999999999996
2021-11-22,97,95.0,,0.95,92.14999999999999
2021-11-23,82,95.0,,0.95,77.89999999999999
2021-11-24,80,95.0,,0.95,76.0
2021-11-25,76,95.0,,0.95,72.2
2021-11-26,78,95.0,,0.95,74.1
2021-11-27,61,95.0,,0.95,57.949999999999996
2021-11-28,59,95.0,,0.95,56.05
2021-11-29,93,95.0,,0.95,88.35
2021-11-30,84,95.0,,0.95,79.8
2021-12-01,85,84.0,False,0.84,71.39999999999999
2021-12-02,80,84.0,,0.84,67.2
2021-12-03,85,84.0,,0.84,71.39999999999999
2021-12-04,86,84.0,,0.84,72.24
2021-12-05,79,84.0,,0.84,66.36
2021-12-06,87,84.0,,0.84,73.08
2021-12-07,100,84.0,,0.84,84.0
2021-12-08,100,84.0,,0.84,84.0
2021-12-09,85,84.0,,0.84,71.39999999999999
2021-12-10,89,84.0,,0.84,74.75999999999999
2021-12-11,64,84.0,,0.84,53.76
2021-12-12,59,84.0,,0.84,49.559999999999995
2021-12-13,89,84.0,,0.84,74.75999999999999
2021-12-14,84,84.0,,0.84,70.56
2021-12-15,84,84.0,,0.84,70.56
2021-12-16,85,84.0,,0.84,71.39999999999999
2021-12-17,84,84.0,,0.84,70.56
2021-12-18,63,84.0,,0.84,52.919999999999995
2021-12-19,60,84.0,,0.84,50.4
2021-12-20,77,84.0,,0.84,64.67999999999999
2021-12-21,78,84.0,,0.84,65.52
2021-12-22,62,84.0,,0.84,52.08
2021-12-23,61,84.0,,0.84,51.239999999999995
2021-12-24,54,84.0,,0.84,45.36
2021-12-25,53,84.0,,0.84,44.519999999999996
2021-12-26,55,84.0,,0.84,46.199999999999996
2021-12-27,57,84.0,,0.84,47.879999999999995
2021-12-28,67,84.0,,0.84,56.28
2021-12-29,62,84.0,,0.84,52.08
2021-12-30,66,84.0,,0.84,55.44
2021-12-31,53,84.0,,0.84,44.519999999999996
