date,SJW_unscaled,SJW_monthly,isPartial,scale,SJW
2021-04-23,22,19.0,,0.19,4.18
2021-04-24,27,19.0,,0.19,5.13
2021-04-25,48,19.0,,0.19,9.120000000000001
2021-04-26,49,19.0,,0.19,9.31
2021-04-27,49,19.0,,0.19,9.31
2021-04-28,51,19.0,,0.19,9.69
2021-04-29,44,19.0,,0.19,8.36
2021-04-30,53,19.0,,0.19,10.07
2021-05-01,69,22.0,False,0.22,15.18
2021-05-02,69,22.0,,0.22,15.18
2021-05-03,80,22.0,,0.22,17.6
2021-05-04,56,22.0,,0.22,12.32
2021-05-05,84,22.0,,0.22,18.48
2021-05-06,76,22.0,,0.22,16.72
2021-05-07,76,22.0,,0.22,16.72
2021-05-08,44,22.0,,0.22,9.68
2021-05-09,37,22.0,,0.22,8.14
2021-05-10,79,22.0,,0.22,17.38
2021-05-11,64,22.0,,0.22,14.08
2021-05-12,50,22.0,,0.22,11.0
2021-05-13,68,22.0,,0.22,14.96
2021-05-14,61,22.0,,0.22,13.42
2021-05-15,37,22.0,,0.22,8.14
2021-05-16,70,22.0,,0.22,15.4
2021-05-17,68,22.0,,0.22,14.96
2021-05-18,65,22.0,,0.22,14.3
2021-05-19,100,22.0,,0.22,22.0
2021-05-20,81,22.0,,0.22,17.82
2021-05-21,49,22.0,,0.22,10.78
2021-05-22,56,22.0,,0.22,12.32
2021-05-23,70,22.0,,0.22,15.4
2021-05-24,45,22.0,,0.22,9.9
2021-05-25,73,22.0,,0.22,16.06
2021-05-26,51,22.0,,0.22,11.22
2021-05-27,55,22.0,,0.22,12.1
2021-05-28,46,22.0,,0.22,10.12
2021-05-29,36,22.0,,0.22,7.92
2021-05-30,52,22.0,,0.22,11.44
2021-05-31,63,22.0,,0.22,13.86
2021-06-01,73,19.0,False,0.19,13.870000000000001
2021-06-02,49,19.0,,0.19,9.31
2021-06-03,61,19.0,,0.19,11.59
2021-06-04,63,19.0,,0.19,11.97
2021-06-05,80,19.0,,0.19,15.2
2021-06-06,65,19.0,,0.19,12.35
2021-06-07,49,19.0,,0.19,9.31
2021-06-08,92,19.0,,0.19,17.48
2021-06-09,80,19.0,,0.19,15.2
2021-06-10,55,19.0,,0.19,10.45
2021-06-11,64,19.0,,0.19,12.16
2021-06-12,65,19.0,,0.19,12.35
2021-06-13,46,19.0,,0.19,8.74
2021-06-14,61,19.0,,0.19,11.59
2021-06-15,88,19.0,,0.19,16.72
2021-06-16,61,19.0,,0.19,11.59
2021-06-17,75,19.0,,0.19,14.25
2021-06-18,100,19.0,,0.19,19.0
2021-06-19,61,19.0,,0.19,11.59
2021-06-20,40,19.0,,0.19,7.6
2021-06-21,35,19.0,,0.19,6.65
2021-06-22,63,19.0,,0.19,11.97
2021-06-23,66,19.0,,0.19,12.540000000000001
2021-06-24,64,19.0,,0.19,12.16
2021-06-25,63,19.0,,0.19,11.97
2021-06-26,62,19.0,,0.19,11.78
2021-06-27,54,19.0,,0.19,10.26
2021-06-28,63,19.0,,0.19,11.97
2021-06-29,63,19.0,,0.19,11.97
2021-06-30,61,19.0,,0.19,11.59
2021-07-01,55,17.0,False,0.17,9.350000000000001
2021-07-02,55,17.0,,0.17,9.350000000000001
2021-07-03,52,17.0,,0.17,8.84
2021-07-04,47,17.0,,0.17,7.99
2021-07-05,37,17.0,,0.17,6.29
2021-07-06,51,17.0,,0.17,8.67
2021-07-07,83,17.0,,0.17,14.110000000000001
2021-07-08,47,17.0,,0.17,7.99
2021-07-09,62,17.0,,0.17,10.540000000000001
2021-07-10,32,17.0,,0.17,5.44
2021-07-11,68,17.0,,0.17,11.56
2021-07-12,43,17.0,,0.17,7.3100000000000005
2021-07-13,61,17.0,,0.17,10.370000000000001
2021-07-14,46,17.0,,0.17,7.82
2021-07-15,47,17.0,,0.17,7.99
2021-07-16,61,17.0,,0.17,10.370000000000001
2021-07-17,28,17.0,,0.17,4.760000000000001
2021-07-18,52,17.0,,0.17,8.84
2021-07-19,46,17.0,,0.17,7.82
2021-07-20,46,17.0,,0.17,7.82
2021-07-21,56,17.0,,0.17,9.520000000000001
2021-07-22,70,17.0,,0.17,11.9
2021-07-23,46,17.0,,0.17,7.82
2021-07-24,57,17.0,,0.17,9.690000000000001
2021-07-25,65,17.0,,0.17,11.05
2021-07-26,53,17.0,,0.17,9.01
2021-07-27,100,17.0,,0.17,17.0
2021-07-28,61,17.0,,0.17,10.370000000000001
2021-07-29,46,17.0,,0.17,7.82
2021-07-30,53,17.0,,0.17,9.01
2021-07-31,63,17.0,,0.17,10.71
2021-08-01,61,15.0,False,0.15,9.15
2021-08-02,55,15.0,,0.15,8.25
2021-08-03,29,15.0,,0.15,4.35
2021-08-04,43,15.0,,0.15,6.45
2021-08-05,47,15.0,,0.15,7.05
2021-08-06,62,15.0,,0.15,9.299999999999999
2021-08-07,38,15.0,,0.15,5.7
2021-08-08,100,15.0,,0.15,15.0
2021-08-09,89,15.0,,0.15,13.35
2021-08-10,87,15.0,,0.15,13.049999999999999
2021-08-11,63,15.0,,0.15,9.45
2021-08-12,52,15.0,,0.15,7.8
2021-08-13,44,15.0,,0.15,6.6
2021-08-14,62,15.0,,0.15,9.299999999999999
2021-08-15,57,15.0,,0.15,8.549999999999999
2021-08-16,44,15.0,,0.15,6.6
2021-08-17,42,15.0,,0.15,6.3
2021-08-18,84,15.0,,0.15,12.6
2021-08-19,42,15.0,,0.15,6.3
2021-08-20,84,15.0,,0.15,12.6
2021-08-21,42,15.0,,0.15,6.3
2021-08-22,52,15.0,,0.15,7.8
2021-08-23,30,15.0,,0.15,4.5
2021-08-24,42,15.0,,0.15,6.3
2021-08-25,58,15.0,,0.15,8.7
2021-08-26,70,15.0,,0.15,10.5
2021-08-27,47,15.0,,0.15,7.05
2021-08-28,52,15.0,,0.15,7.8
2021-08-29,70,15.0,,0.15,10.5
2021-08-30,41,15.0,,0.15,6.1499999999999995
2021-08-31,39,15.0,,0.15,5.85
2021-09-01,55,14.0,False,0.14,7.700000000000001
2021-09-02,48,14.0,,0.14,6.720000000000001
2021-09-03,50,14.0,,0.14,7.000000000000001
2021-09-04,34,14.0,,0.14,4.760000000000001
2021-09-05,39,14.0,,0.14,5.460000000000001
2021-09-06,42,14.0,,0.14,5.880000000000001
2021-09-07,44,14.0,,0.14,6.16
2021-09-08,33,14.0,,0.14,4.62
2021-09-09,58,14.0,,0.14,8.120000000000001
2021-09-10,100,14.0,,0.14,14.000000000000002
2021-09-11,44,14.0,,0.14,6.16
2021-09-12,85,14.0,,0.14,11.9
2021-09-13,68,14.0,,0.14,9.520000000000001
2021-09-14,38,14.0,,0.14,5.32
2021-09-15,43,14.0,,0.14,6.0200000000000005
2021-09-16,72,14.0,,0.14,10.080000000000002
2021-09-17,34,14.0,,0.14,4.760000000000001
2021-09-18,76,14.0,,0.14,10.64
2021-09-19,59,14.0,,0.14,8.260000000000002
2021-09-20,43,14.0,,0.14,6.0200000000000005
2021-09-21,49,14.0,,0.14,6.86
2021-09-22,66,14.0,,0.14,9.24
2021-09-23,53,14.0,,0.14,7.420000000000001
2021-09-24,94,14.0,,0.14,13.160000000000002
2021-09-25,49,14.0,,0.14,6.86
2021-09-26,38,14.0,,0.14,5.32
2021-09-27,33,14.0,,0.14,4.62
2021-09-28,72,14.0,,0.14,10.080000000000002
2021-09-29,52,14.0,,0.14,7.280000000000001
2021-09-30,58,14.0,,0.14,8.120000000000001
2021-10-01,60,14.0,False,0.14,8.4
2021-10-02,37,14.0,,0.14,5.180000000000001
2021-10-03,44,14.0,,0.14,6.16
2021-10-04,47,14.0,,0.14,6.580000000000001
2021-10-05,37,14.0,,0.14,5.180000000000001
2021-10-06,37,14.0,,0.14,5.180000000000001
2021-10-07,38,14.0,,0.14,5.32
2021-10-08,69,14.0,,0.14,9.66
2021-10-09,33,14.0,,0.14,4.62
2021-10-10,27,14.0,,0.14,3.7800000000000002
2021-10-11,50,14.0,,0.14,7.000000000000001
2021-10-12,54,14.0,,0.14,7.5600000000000005
2021-10-13,60,14.0,,0.14,8.4
2021-10-14,71,14.0,,0.14,9.940000000000001
2021-10-15,34,14.0,,0.14,4.760000000000001
2021-10-16,47,14.0,,0.14,6.580000000000001
2021-10-17,33,14.0,,0.14,4.62
2021-10-18,46,14.0,,0.14,6.44
2021-10-19,60,14.0,,0.14,8.4
2021-10-20,37,14.0,,0.14,5.180000000000001
2021-10-21,50,14.0,,0.14,7.000000000000001
2021-10-22,46,14.0,,0.14,6.44
2021-10-23,52,14.0,,0.14,7.280000000000001
2021-10-24,14,14.0,,0.14,1.9600000000000002
2021-10-25,62,14.0,,0.14,8.680000000000001
2021-10-26,45,14.0,,0.14,6.300000000000001
2021-10-27,37,14.0,,0.14,5.180000000000001
2021-10-28,100,14.0,,0.14,14.000000000000002
2021-10-29,17,14.0,,0.14,2.3800000000000003
2021-10-30,73,14.0,,0.14,10.22
2021-10-31,47,14.0,,0.14,6.580000000000001
2021-11-01,100,12.0,False,0.12,12.0
2021-11-02,51,12.0,,0.12,6.12
2021-11-03,81,12.0,,0.12,9.719999999999999
2021-11-04,24,12.0,,0.12,2.88
2021-11-05,43,12.0,,0.12,5.16
2021-11-06,42,12.0,,0.12,5.04
2021-11-07,41,12.0,,0.12,4.92
2021-11-08,33,12.0,,0.12,3.96
2021-11-09,24,12.0,,0.12,2.88
2021-11-10,64,12.0,,0.12,7.68
2021-11-11,82,12.0,,0.12,9.84
2021-11-12,38,12.0,,0.12,4.56
2021-11-13,52,12.0,,0.12,6.24
2021-11-14,36,12.0,,0.12,4.32
2021-11-15,51,12.0,,0.12,6.12
2021-11-16,61,12.0,,0.12,7.319999999999999
2021-11-17,54,12.0,,0.12,6.4799999999999995
2021-11-18,38,12.0,,0.12,4.56
2021-11-19,47,12.0,,0.12,5.64
2021-11-20,68,12.0,,0.12,8.16
2021-11-21,36,12.0,,0.12,4.32
2021-11-22,56,12.0,,0.12,6.72
2021-11-23,29,12.0,,0.12,3.48
2021-11-24,33,12.0,,0.12,3.96
2021-11-25,20,12.0,,0.12,2.4
2021-11-26,19,12.0,,0.12,2.28
2021-11-27,45,12.0,,0.12,5.3999999999999995
2021-11-28,49,12.0,,0.12,5.88
2021-11-29,48,12.0,,0.12,5.76
2021-11-30,39,12.0,,0.12,4.68
2021-12-01,93,12.0,False,0.12,11.16
2021-12-02,48,12.0,,0.12,5.76
2021-12-03,99,12.0,,0.12,11.879999999999999
2021-12-04,75,12.0,,0.12,9.0
2021-12-05,27,12.0,,0.12,3.2399999999999998
2021-12-06,18,12.0,,0.12,2.16
2021-12-07,79,12.0,,0.12,9.48
2021-12-08,75,12.0,,0.12,9.0
2021-12-09,37,12.0,,0.12,4.4399999999999995
2021-12-10,19,12.0,,0.12,2.28
2021-12-11,76,12.0,,0.12,9.12
2021-12-12,27,12.0,,0.12,3.2399999999999998
2021-12-13,76,12.0,,0.12,9.12
2021-12-14,100,12.0,,0.12,12.0
2021-12-15,80,12.0,,0.12,9.6
2021-12-16,26,12.0,,0.12,3.12
2021-12-17,65,12.0,,0.12,7.8
2021-12-18,29,12.0,,0.12,3.48
2021-12-19,84,12.0,,0.12,10.08
2021-12-20,60,12.0,,0.12,7.199999999999999
2021-12-21,52,12.0,,0.12,6.24
2021-12-22,78,12.0,,0.12,9.36
2021-12-23,81,12.0,,0.12,9.719999999999999
2021-12-24,87,12.0,,0.12,10.44
2021-12-25,16,12.0,,0.12,1.92
2021-12-26,51,12.0,,0.12,6.12
2021-12-27,90,12.0,,0.12,10.799999999999999
2021-12-28,52,12.0,,0.12,6.24
2021-12-29,88,12.0,,0.12,10.559999999999999
2021-12-30,88,12.0,,0.12,10.559999999999999
2021-12-31,82,12.0,,0.12,9.84
