date,ANY_unscaled,ANY_monthly,isPartial,scale,ANY
2021-04-25,93,75.0,,0.75,69.75
2021-04-26,98,75.0,,0.75,73.5
2021-04-27,100,75.0,,0.75,75.0
2021-04-28,97,75.0,,0.75,72.75
2021-04-29,95,75.0,,0.75,71.25
2021-04-30,93,75.0,,0.75,69.75
2021-05-01,97,72.0,False,0.72,69.84
2021-05-02,93,72.0,,0.72,66.96
2021-05-03,97,72.0,,0.72,69.84
2021-05-04,95,72.0,,0.72,68.39999999999999
2021-05-05,93,72.0,,0.72,66.96
2021-05-06,92,72.0,,0.72,66.24
2021-05-07,93,72.0,,0.72,66.96
2021-05-08,85,72.0,,0.72,61.199999999999996
2021-05-09,85,72.0,,0.72,61.199999999999996
2021-05-10,100,72.0,,0.72,72.0
2021-05-11,98,72.0,,0.72,70.56
2021-05-12,95,72.0,,0.72,68.39999999999999
2021-05-13,92,72.0,,0.72,66.24
2021-05-14,93,72.0,,0.72,66.96
2021-05-15,90,72.0,,0.72,64.8
2021-05-16,93,72.0,,0.72,66.96
2021-05-17,95,72.0,,0.72,68.39999999999999
2021-05-18,93,72.0,,0.72,66.96
2021-05-19,88,72.0,,0.72,63.36
2021-05-20,92,72.0,,0.72,66.24
2021-05-21,90,72.0,,0.72,64.8
2021-05-22,93,72.0,,0.72,66.96
2021-05-23,88,72.0,,0.72,63.36
2021-05-24,92,72.0,,0.72,66.24
2021-05-25,95,72.0,,0.72,68.39999999999999
2021-05-26,90,72.0,,0.72,64.8
2021-05-27,86,72.0,,0.72,61.919999999999995
2021-05-28,88,72.0,,0.72,63.36
2021-05-29,87,72.0,,0.72,62.64
2021-05-30,92,72.0,,0.72,66.24
2021-05-31,92,72.0,,0.72,66.24
2021-06-01,89,69.0,False,0.69,61.41
2021-06-02,88,69.0,,0.69,60.72
2021-06-03,89,69.0,,0.69,61.41
2021-06-04,88,69.0,,0.69,60.72
2021-06-05,92,69.0,,0.69,63.48
2021-06-06,92,69.0,,0.69,63.48
2021-06-07,90,69.0,,0.69,62.099999999999994
2021-06-08,95,69.0,,0.69,65.55
2021-06-09,92,69.0,,0.69,63.48
2021-06-10,95,69.0,,0.69,65.55
2021-06-11,91,69.0,,0.69,62.78999999999999
2021-06-12,89,69.0,,0.69,61.41
2021-06-13,92,69.0,,0.69,63.48
2021-06-14,91,69.0,,0.69,62.78999999999999
2021-06-15,92,69.0,,0.69,63.48
2021-06-16,88,69.0,,0.69,60.72
2021-06-17,92,69.0,,0.69,63.48
2021-06-18,90,69.0,,0.69,62.099999999999994
2021-06-19,93,69.0,,0.69,64.17
2021-06-20,92,69.0,,0.69,63.48
2021-06-21,94,69.0,,0.69,64.86
2021-06-22,94,69.0,,0.69,64.86
2021-06-23,92,69.0,,0.69,63.48
2021-06-24,94,69.0,,0.69,64.86
2021-06-25,94,69.0,,0.69,64.86
2021-06-26,99,69.0,,0.69,68.30999999999999
2021-06-27,100,69.0,,0.69,69.0
2021-06-28,99,69.0,,0.69,68.30999999999999
2021-06-29,97,69.0,,0.69,66.92999999999999
2021-06-30,91,69.0,,0.69,62.78999999999999
2021-07-01,85,71.0,False,0.71,60.349999999999994
2021-07-02,90,71.0,,0.71,63.9
2021-07-03,90,71.0,,0.71,63.9
2021-07-04,98,71.0,,0.71,69.58
2021-07-05,100,71.0,,0.71,71.0
2021-07-06,93,71.0,,0.71,66.03
2021-07-07,89,71.0,,0.71,63.19
2021-07-08,92,71.0,,0.71,65.32
2021-07-09,92,71.0,,0.71,65.32
2021-07-10,93,71.0,,0.71,66.03
2021-07-11,95,71.0,,0.71,67.45
2021-07-12,93,71.0,,0.71,66.03
2021-07-13,92,71.0,,0.71,65.32
2021-07-14,91,71.0,,0.71,64.61
2021-07-15,90,71.0,,0.71,63.9
2021-07-16,90,71.0,,0.71,63.9
2021-07-17,94,71.0,,0.71,66.74
2021-07-18,97,71.0,,0.71,68.86999999999999
2021-07-19,94,71.0,,0.71,66.74
2021-07-20,88,71.0,,0.71,62.48
2021-07-21,89,71.0,,0.71,63.19
2021-07-22,91,71.0,,0.71,64.61
2021-07-23,90,71.0,,0.71,63.9
2021-07-24,97,71.0,,0.71,68.86999999999999
2021-07-25,97,71.0,,0.71,68.86999999999999
2021-07-26,95,71.0,,0.71,67.45
2021-07-27,93,71.0,,0.71,66.03
2021-07-28,90,71.0,,0.71,63.9
2021-07-29,92,71.0,,0.71,65.32
2021-07-30,89,71.0,,0.71,63.19
2021-07-31,93,71.0,,0.71,66.03
2021-08-01,95,73.0,False,0.73,69.35
2021-08-02,91,73.0,,0.73,66.42999999999999
2021-08-03,90,73.0,,0.73,65.7
2021-08-04,91,73.0,,0.73,66.42999999999999
2021-08-05,92,73.0,,0.73,67.16
2021-08-06,96,73.0,,0.73,70.08
2021-08-07,95,73.0,,0.73,69.35
2021-08-08,98,73.0,,0.73,71.53999999999999
2021-08-09,93,73.0,,0.73,67.89
2021-08-10,93,73.0,,0.73,67.89
2021-08-11,87,73.0,,0.73,63.51
2021-08-12,92,73.0,,0.73,67.16
2021-08-13,93,73.0,,0.73,67.89
2021-08-14,95,73.0,,0.73,69.35
2021-08-15,94,73.0,,0.73,68.62
2021-08-16,91,73.0,,0.73,66.42999999999999
2021-08-17,91,73.0,,0.73,66.42999999999999
2021-08-18,91,73.0,,0.73,66.42999999999999
2021-08-19,92,73.0,,0.73,67.16
2021-08-20,93,73.0,,0.73,67.89
2021-08-21,93,73.0,,0.73,67.89
2021-08-22,96,73.0,,0.73,70.08
2021-08-23,91,73.0,,0.73,66.42999999999999
2021-08-24,95,73.0,,0.73,69.35
2021-08-25,93,73.0,,0.73,67.89
2021-08-26,97,73.0,,0.73,70.81
2021-08-27,90,73.0,,0.73,65.7
2021-08-28,89,73.0,,0.73,64.97
2021-08-29,94,73.0,,0.73,68.62
2021-08-30,100,73.0,,0.73,73.0
2021-08-31,100,73.0,,0.73,73.0
2021-09-01,92,77.0,False,0.77,70.84
2021-09-02,99,77.0,,0.77,76.23
2021-09-03,95,77.0,,0.77,73.15
2021-09-04,94,77.0,,0.77,72.38
2021-09-05,94,77.0,,0.77,72.38
2021-09-06,99,77.0,,0.77,76.23
2021-09-07,98,77.0,,0.77,75.46000000000001
2021-09-08,93,77.0,,0.77,71.61
2021-09-09,96,77.0,,0.77,73.92
2021-09-10,97,77.0,,0.77,74.69
2021-09-11,100,77.0,,0.77,77.0
2021-09-12,99,77.0,,0.77,76.23
2021-09-13,99,77.0,,0.77,76.23
2021-09-14,97,77.0,,0.77,74.69
2021-09-15,99,77.0,,0.77,76.23
2021-09-16,99,77.0,,0.77,76.23
2021-09-17,97,77.0,,0.77,74.69
2021-09-18,88,77.0,,0.77,67.76
2021-09-19,93,77.0,,0.77,71.61
2021-09-20,97,77.0,,0.77,74.69
2021-09-21,100,77.0,,0.77,77.0
2021-09-22,94,77.0,,0.77,72.38
2021-09-23,95,77.0,,0.77,73.15
2021-09-24,94,77.0,,0.77,72.38
2021-09-25,89,77.0,,0.77,68.53
2021-09-26,93,77.0,,0.77,71.61
2021-09-27,96,77.0,,0.77,73.92
2021-09-28,96,77.0,,0.77,73.92
2021-09-29,95,77.0,,0.77,73.15
2021-09-30,95,77.0,,0.77,73.15
2021-10-01,93,75.0,False,0.75,69.75
2021-10-02,83,75.0,,0.75,62.25
2021-10-03,89,75.0,,0.75,66.75
2021-10-04,97,75.0,,0.75,72.75
2021-10-05,97,75.0,,0.75,72.75
2021-10-06,90,75.0,,0.75,67.5
2021-10-07,94,75.0,,0.75,70.5
2021-10-08,93,75.0,,0.75,69.75
2021-10-09,87,75.0,,0.75,65.25
2021-10-10,89,75.0,,0.75,66.75
2021-10-11,100,75.0,,0.75,75.0
2021-10-12,95,75.0,,0.75,71.25
2021-10-13,99,75.0,,0.75,74.25
2021-10-14,97,75.0,,0.75,72.75
2021-10-15,94,75.0,,0.75,70.5
2021-10-16,83,75.0,,0.75,62.25
2021-10-17,89,75.0,,0.75,66.75
2021-10-18,93,75.0,,0.75,69.75
2021-10-19,95,75.0,,0.75,71.25
2021-10-20,94,75.0,,0.75,70.5
2021-10-21,91,75.0,,0.75,68.25
2021-10-22,92,75.0,,0.75,69.0
2021-10-23,84,75.0,,0.75,63.0
2021-10-24,90,75.0,,0.75,67.5
2021-10-25,96,75.0,,0.75,72.0
2021-10-26,96,75.0,,0.75,72.0
2021-10-27,94,75.0,,0.75,70.5
2021-10-28,92,75.0,,0.75,69.0
2021-10-29,89,75.0,,0.75,66.75
2021-10-30,88,75.0,,0.75,66.0
2021-10-31,88,75.0,,0.75,66.0
2021-11-01,89,74.0,False,0.74,65.86
2021-11-02,91,74.0,,0.74,67.34
2021-11-03,90,74.0,,0.74,66.6
2021-11-04,89,74.0,,0.74,65.86
2021-11-05,86,74.0,,0.74,63.64
2021-11-06,82,74.0,,0.74,60.68
2021-11-07,83,74.0,,0.74,61.42
2021-11-08,93,74.0,,0.74,68.82
2021-11-09,91,74.0,,0.74,67.34
2021-11-10,87,74.0,,0.74,64.38
2021-11-11,93,74.0,,0.74,68.82
2021-11-12,87,74.0,,0.74,64.38
2021-11-13,84,74.0,,0.74,62.16
2021-11-14,89,74.0,,0.74,65.86
2021-11-15,92,74.0,,0.74,68.08
2021-11-16,92,74.0,,0.74,68.08
2021-11-17,89,74.0,,0.74,65.86
2021-11-18,88,74.0,,0.74,65.12
2021-11-19,86,74.0,,0.74,63.64
2021-11-20,85,74.0,,0.74,62.9
2021-11-21,87,74.0,,0.74,64.38
2021-11-22,90,74.0,,0.74,66.6
2021-11-23,83,74.0,,0.74,61.42
2021-11-24,79,74.0,,0.74,58.46
2021-11-25,100,74.0,,0.74,74.0
2021-11-26,85,74.0,,0.74,62.9
2021-11-27,81,74.0,,0.74,59.94
2021-11-28,83,74.0,,0.74,61.42
2021-11-29,88,74.0,,0.74,65.12
2021-11-30,87,74.0,,0.74,64.38
2021-12-01,60,75.0,False,0.75,45.0
2021-12-02,60,75.0,,0.75,45.0
2021-12-03,61,75.0,,0.75,45.75
2021-12-04,56,75.0,,0.75,42.0
2021-12-05,57,75.0,,0.75,42.75
2021-12-06,62,75.0,,0.75,46.5
2021-12-07,63,75.0,,0.75,47.25
2021-12-08,63,75.0,,0.75,47.25
2021-12-09,60,75.0,,0.75,45.0
2021-12-10,60,75.0,,0.75,45.0
2021-12-11,59,75.0,,0.75,44.25
2021-12-12,58,75.0,,0.75,43.5
2021-12-13,60,75.0,,0.75,45.0
2021-12-14,60,75.0,,0.75,45.0
2021-12-15,61,75.0,,0.75,45.75
2021-12-16,61,75.0,,0.75,45.75
2021-12-17,62,75.0,,0.75,46.5
2021-12-18,59,75.0,,0.75,44.25
2021-12-19,55,75.0,,0.75,41.25
2021-12-20,55,75.0,,0.75,41.25
2021-12-21,56,75.0,,0.75,42.0
2021-12-22,55,75.0,,0.75,41.25
2021-12-23,56,75.0,,0.75,42.0
2021-12-24,59,75.0,,0.75,44.25
2021-12-25,100,75.0,,0.75,75.0
2021-12-26,62,75.0,,0.75,46.5
2021-12-27,56,75.0,,0.75,42.0
2021-12-28,58,75.0,,0.75,43.5
2021-12-29,56,75.0,,0.75,42.0
2021-12-30,58,75.0,,0.75,43.5
2021-12-31,59,75.0,,0.75,44.25
