date,PLUG_unscaled,PLUG_monthly,isPartial,scale,PLUG
2021-04-19,90,95.0,,0.95,85.5
2021-04-20,85,95.0,,0.95,80.75
2021-04-21,88,95.0,,0.95,83.6
2021-04-22,88,95.0,,0.95,83.6
2021-04-23,91,95.0,,0.95,86.45
2021-04-24,93,95.0,,0.95,88.35
2021-04-25,96,95.0,,0.95,91.19999999999999
2021-04-26,91,95.0,,0.95,86.45
2021-04-27,87,95.0,,0.95,82.64999999999999
2021-04-28,87,95.0,,0.95,82.64999999999999
2021-04-29,85,95.0,,0.95,80.75
2021-04-30,85,95.0,,0.95,80.75
2021-05-01,93,93.0,False,0.93,86.49000000000001
2021-05-02,93,93.0,,0.93,86.49000000000001
2021-05-03,82,93.0,,0.93,76.26
2021-05-04,93,93.0,,0.93,86.49000000000001
2021-05-05,88,93.0,,0.93,81.84
2021-05-06,92,93.0,,0.93,85.56
2021-05-07,84,93.0,,0.93,78.12
2021-05-08,93,93.0,,0.93,86.49000000000001
2021-05-09,79,93.0,,0.93,73.47
2021-05-10,89,93.0,,0.93,82.77000000000001
2021-05-11,93,93.0,,0.93,86.49000000000001
2021-05-12,85,93.0,,0.93,79.05
2021-05-13,85,93.0,,0.93,79.05
2021-05-14,90,93.0,,0.93,83.7
2021-05-15,97,93.0,,0.93,90.21000000000001
2021-05-16,100,93.0,,0.93,93.0
2021-05-17,89,93.0,,0.93,82.77000000000001
2021-05-18,91,93.0,,0.93,84.63000000000001
2021-05-19,94,93.0,,0.93,87.42
2021-05-20,89,93.0,,0.93,82.77000000000001
2021-05-21,90,93.0,,0.93,83.7
2021-05-22,95,93.0,,0.93,88.35000000000001
2021-05-23,97,93.0,,0.93,90.21000000000001
2021-05-24,90,93.0,,0.93,83.7
2021-05-25,90,93.0,,0.93,83.7
2021-05-26,87,93.0,,0.93,80.91000000000001
2021-05-27,88,93.0,,0.93,81.84
2021-05-28,85,93.0,,0.93,79.05
2021-05-29,93,93.0,,0.93,86.49000000000001
2021-05-30,85,93.0,,0.93,79.05
2021-05-31,89,93.0,,0.93,82.77000000000001
2021-06-01,86,95.0,False,0.95,81.7
2021-06-02,88,95.0,,0.95,83.6
2021-06-03,84,95.0,,0.95,79.8
2021-06-04,87,95.0,,0.95,82.64999999999999
2021-06-05,89,95.0,,0.95,84.55
2021-06-06,88,95.0,,0.95,83.6
2021-06-07,89,95.0,,0.95,84.55
2021-06-08,85,95.0,,0.95,80.75
2021-06-09,93,95.0,,0.95,88.35
2021-06-10,84,95.0,,0.95,79.8
2021-06-11,86,95.0,,0.95,81.7
2021-06-12,100,95.0,,0.95,95.0
2021-06-13,89,95.0,,0.95,84.55
2021-06-14,85,95.0,,0.95,80.75
2021-06-15,86,95.0,,0.95,81.7
2021-06-16,87,95.0,,0.95,82.64999999999999
2021-06-17,83,95.0,,0.95,78.85
2021-06-18,82,95.0,,0.95,77.89999999999999
2021-06-19,90,95.0,,0.95,85.5
2021-06-20,78,95.0,,0.95,74.1
2021-06-21,84,95.0,,0.95,79.8
2021-06-22,99,95.0,,0.95,94.05
2021-06-23,93,95.0,,0.95,88.35
2021-06-24,84,95.0,,0.95,79.8
2021-06-25,85,95.0,,0.95,80.75
2021-06-26,89,95.0,,0.95,84.55
2021-06-27,92,95.0,,0.95,87.39999999999999
2021-06-28,88,95.0,,0.95,83.6
2021-06-29,87,95.0,,0.95,82.64999999999999
2021-06-30,85,95.0,,0.95,80.75
2021-07-01,93,89.0,False,0.89,82.77
2021-07-02,93,89.0,,0.89,82.77
2021-07-03,97,89.0,,0.89,86.33
2021-07-04,90,89.0,,0.89,80.1
2021-07-05,90,89.0,,0.89,80.1
2021-07-06,97,89.0,,0.89,86.33
2021-07-07,92,89.0,,0.89,81.88
2021-07-08,93,89.0,,0.89,82.77
2021-07-09,93,89.0,,0.89,82.77
2021-07-10,100,89.0,,0.89,89.0
2021-07-11,91,89.0,,0.89,80.99
2021-07-12,95,89.0,,0.89,84.55
2021-07-13,95,89.0,,0.89,84.55
2021-07-14,94,89.0,,0.89,83.66
2021-07-15,93,89.0,,0.89,82.77
2021-07-16,92,89.0,,0.89,81.88
2021-07-17,99,89.0,,0.89,88.11
2021-07-18,100,89.0,,0.89,89.0
2021-07-19,94,89.0,,0.89,83.66
2021-07-20,84,89.0,,0.89,74.76
2021-07-21,92,89.0,,0.89,81.88
2021-07-22,91,89.0,,0.89,80.99
2021-07-23,85,89.0,,0.89,75.65
2021-07-24,97,89.0,,0.89,86.33
2021-07-25,95,89.0,,0.89,84.55
2021-07-26,89,89.0,,0.89,79.21000000000001
2021-07-27,90,89.0,,0.89,80.1
2021-07-28,91,89.0,,0.89,80.99
2021-07-29,87,89.0,,0.89,77.43
2021-07-30,86,89.0,,0.89,76.54
2021-07-31,96,89.0,,0.89,85.44
2021-08-01,96,89.0,False,0.89,85.44
2021-08-02,89,89.0,,0.89,79.21000000000001
2021-08-03,89,89.0,,0.89,79.21000000000001
2021-08-04,92,89.0,,0.89,81.88
2021-08-05,89,89.0,,0.89,79.21000000000001
2021-08-06,94,89.0,,0.89,83.66
2021-08-07,94,89.0,,0.89,83.66
2021-08-08,96,89.0,,0.89,85.44
2021-08-09,92,89.0,,0.89,81.88
2021-08-10,94,89.0,,0.89,83.66
2021-08-11,93,89.0,,0.89,82.77
2021-08-12,89,89.0,,0.89,79.21000000000001
2021-08-13,93,89.0,,0.89,82.77
2021-08-14,95,89.0,,0.89,84.55
2021-08-15,98,89.0,,0.89,87.22
2021-08-16,91,89.0,,0.89,80.99
2021-08-17,85,89.0,,0.89,75.65
2021-08-18,93,89.0,,0.89,82.77
2021-08-19,91,89.0,,0.89,80.99
2021-08-20,90,89.0,,0.89,80.1
2021-08-21,100,89.0,,0.89,89.0
2021-08-22,96,89.0,,0.89,85.44
2021-08-23,91,89.0,,0.89,80.99
2021-08-24,90,89.0,,0.89,80.1
2021-08-25,83,89.0,,0.89,73.87
2021-08-26,89,89.0,,0.89,79.21000000000001
2021-08-27,85,89.0,,0.89,75.65
2021-08-28,97,89.0,,0.89,86.33
2021-08-29,90,89.0,,0.89,80.1
2021-08-30,84,89.0,,0.89,74.76
2021-08-31,91,89.0,,0.89,80.99
2021-09-01,87,81.0,False,0.81,70.47
2021-09-02,94,81.0,,0.81,76.14
2021-09-03,87,81.0,,0.81,70.47
2021-09-04,100,81.0,,0.81,81.0
2021-09-05,93,81.0,,0.81,75.33
2021-09-06,95,81.0,,0.81,76.95
2021-09-07,86,81.0,,0.81,69.66000000000001
2021-09-08,93,81.0,,0.81,75.33
2021-09-09,87,81.0,,0.81,70.47
2021-09-10,83,81.0,,0.81,67.23
2021-09-11,92,81.0,,0.81,74.52000000000001
2021-09-12,93,81.0,,0.81,75.33
2021-09-13,82,81.0,,0.81,66.42
2021-09-14,89,81.0,,0.81,72.09
2021-09-15,88,81.0,,0.81,71.28
2021-09-16,88,81.0,,0.81,71.28
2021-09-17,89,81.0,,0.81,72.09
2021-09-18,95,81.0,,0.81,76.95
2021-09-19,88,81.0,,0.81,71.28
2021-09-20,84,81.0,,0.81,68.04
2021-09-21,91,81.0,,0.81,73.71000000000001
2021-09-22,86,81.0,,0.81,69.66000000000001
2021-09-23,85,81.0,,0.81,68.85000000000001
2021-09-24,91,81.0,,0.81,73.71000000000001
2021-09-25,97,81.0,,0.81,78.57000000000001
2021-09-26,92,81.0,,0.81,74.52000000000001
2021-09-27,86,81.0,,0.81,69.66000000000001
2021-09-28,87,81.0,,0.81,70.47
2021-09-29,91,81.0,,0.81,73.71000000000001
2021-09-30,85,81.0,,0.81,68.85000000000001
2021-10-01,82,86.0,False,0.86,70.52
2021-10-02,93,86.0,,0.86,79.98
2021-10-03,89,86.0,,0.86,76.53999999999999
2021-10-04,82,86.0,,0.86,70.52
2021-10-05,87,86.0,,0.86,74.82
2021-10-06,87,86.0,,0.86,74.82
2021-10-07,92,86.0,,0.86,79.12
2021-10-08,91,86.0,,0.86,78.26
2021-10-09,94,86.0,,0.86,80.84
2021-10-10,88,86.0,,0.86,75.67999999999999
2021-10-11,97,86.0,,0.86,83.42
2021-10-12,92,86.0,,0.86,79.12
2021-10-13,99,86.0,,0.86,85.14
2021-10-14,100,86.0,,0.86,86.0
2021-10-15,89,86.0,,0.86,76.53999999999999
2021-10-16,98,86.0,,0.86,84.28
2021-10-17,92,86.0,,0.86,79.12
2021-10-18,91,86.0,,0.86,78.26
2021-10-19,94,86.0,,0.86,80.84
2021-10-20,90,86.0,,0.86,77.4
2021-10-21,95,86.0,,0.86,81.7
2021-10-22,88,86.0,,0.86,75.67999999999999
2021-10-23,95,86.0,,0.86,81.7
2021-10-24,89,86.0,,0.86,76.53999999999999
2021-10-25,92,86.0,,0.86,79.12
2021-10-26,88,86.0,,0.86,75.67999999999999
2021-10-27,92,86.0,,0.86,79.12
2021-10-28,94,86.0,,0.86,80.84
2021-10-29,96,86.0,,0.86,82.56
2021-10-30,98,86.0,,0.86,84.28
2021-10-31,90,86.0,,0.86,77.4
2021-11-01,86,95.0,False,0.95,81.7
2021-11-02,82,95.0,,0.95,77.89999999999999
2021-11-03,78,95.0,,0.95,74.1
2021-11-04,78,95.0,,0.95,74.1
2021-11-05,77,95.0,,0.95,73.14999999999999
2021-11-06,84,95.0,,0.95,79.8
2021-11-07,83,95.0,,0.95,78.85
2021-11-08,87,95.0,,0.95,82.64999999999999
2021-11-09,83,95.0,,0.95,78.85
2021-11-10,83,95.0,,0.95,78.85
2021-11-11,81,95.0,,0.95,76.95
2021-11-12,80,95.0,,0.95,76.0
2021-11-13,82,95.0,,0.95,77.89999999999999
2021-11-14,81,95.0,,0.95,76.95
2021-11-15,85,95.0,,0.95,80.75
2021-11-16,79,95.0,,0.95,75.05
2021-11-17,79,95.0,,0.95,75.05
2021-11-18,80,95.0,,0.95,76.0
2021-11-19,81,95.0,,0.95,76.95
2021-11-20,89,95.0,,0.95,84.55
2021-11-21,86,95.0,,0.95,81.7
2021-11-22,86,95.0,,0.95,81.7
2021-11-23,87,95.0,,0.95,82.64999999999999
2021-11-24,85,95.0,,0.95,80.75
2021-11-25,67,95.0,,0.95,63.65
2021-11-26,88,95.0,,0.95,83.6
2021-11-27,99,95.0,,0.95,94.05
2021-11-28,100,95.0,,0.95,95.0
2021-11-29,89,95.0,,0.95,84.55
2021-11-30,91,95.0,,0.95,86.45
2021-12-01,89,93.0,False,0.93,82.77000000000001
2021-12-02,84,93.0,,0.93,78.12
2021-12-03,91,93.0,,0.93,84.63000000000001
2021-12-04,100,93.0,,0.93,93.0
2021-12-05,94,93.0,,0.93,87.42
2021-12-06,88,93.0,,0.93,81.84
2021-12-07,88,93.0,,0.93,81.84
2021-12-08,86,93.0,,0.93,79.98
2021-12-09,81,93.0,,0.93,75.33
2021-12-10,82,93.0,,0.93,76.26
2021-12-11,91,93.0,,0.93,84.63000000000001
2021-12-12,90,93.0,,0.93,83.7
2021-12-13,86,93.0,,0.93,79.98
2021-12-14,81,93.0,,0.93,75.33
2021-12-15,85,93.0,,0.93,79.05
2021-12-16,88,93.0,,0.93,81.84
2021-12-17,76,93.0,,0.93,70.68
2021-12-18,83,93.0,,0.93,77.19
2021-12-19,83,93.0,,0.93,77.19
2021-12-20,82,93.0,,0.93,76.26
2021-12-21,81,93.0,,0.93,75.33
2021-12-22,76,93.0,,0.93,70.68
2021-12-23,84,93.0,,0.93,78.12
2021-12-24,73,93.0,,0.93,67.89
2021-12-25,72,93.0,,0.93,66.96000000000001
2021-12-26,83,93.0,,0.93,77.19
2021-12-27,89,93.0,,0.93,82.77000000000001
2021-12-28,84,93.0,,0.93,78.12
2021-12-29,98,93.0,,0.93,91.14
2021-12-30,88,93.0,,0.93,81.84
2021-12-31,79,93.0,,0.93,73.47
