date,CVS_unscaled,CVS_monthly,isPartial,scale,CVS
2021-04-27,60,64.0,,0.64,38.4
2021-04-28,58,64.0,,0.64,37.12
2021-04-29,54,64.0,,0.64,34.56
2021-04-30,53,64.0,,0.64,33.92
2021-05-01,73,54.0,False,0.54,39.42
2021-05-02,73,54.0,,0.54,39.42
2021-05-03,92,54.0,,0.54,49.68000000000001
2021-05-04,93,54.0,,0.54,50.220000000000006
2021-05-05,86,54.0,,0.54,46.440000000000005
2021-05-06,86,54.0,,0.54,46.440000000000005
2021-05-07,89,54.0,,0.54,48.06
2021-05-08,74,54.0,,0.54,39.96
2021-05-09,72,54.0,,0.54,38.88
2021-05-10,93,54.0,,0.54,50.220000000000006
2021-05-11,92,54.0,,0.54,49.68000000000001
2021-05-12,92,54.0,,0.54,49.68000000000001
2021-05-13,98,54.0,,0.54,52.92
2021-05-14,100,54.0,,0.54,54.0
2021-05-15,78,54.0,,0.54,42.120000000000005
2021-05-16,76,54.0,,0.54,41.040000000000006
2021-05-17,100,54.0,,0.54,54.0
2021-05-18,98,54.0,,0.54,52.92
2021-05-19,90,54.0,,0.54,48.6
2021-05-20,86,54.0,,0.54,46.440000000000005
2021-05-21,89,54.0,,0.54,48.06
2021-05-22,72,54.0,,0.54,38.88
2021-05-23,68,54.0,,0.54,36.72
2021-05-24,91,54.0,,0.54,49.14
2021-05-25,89,54.0,,0.54,48.06
2021-05-26,84,54.0,,0.54,45.36
2021-05-27,81,54.0,,0.54,43.74
2021-05-28,82,54.0,,0.54,44.28
2021-05-29,67,54.0,,0.54,36.18
2021-05-30,71,54.0,,0.54,38.34
2021-05-31,70,54.0,,0.54,37.800000000000004
2021-06-01,100,51.0,False,0.51,51.0
2021-06-02,95,51.0,,0.51,48.45
2021-06-03,94,51.0,,0.51,47.94
2021-06-04,93,51.0,,0.51,47.43
2021-06-05,79,51.0,,0.51,40.29
2021-06-06,76,51.0,,0.51,38.76
2021-06-07,94,51.0,,0.51,47.94
2021-06-08,91,51.0,,0.51,46.410000000000004
2021-06-09,88,51.0,,0.51,44.88
2021-06-10,85,51.0,,0.51,43.35
2021-06-11,89,51.0,,0.51,45.39
2021-06-12,70,51.0,,0.51,35.7
2021-06-13,72,51.0,,0.51,36.72
2021-06-14,93,51.0,,0.51,47.43
2021-06-15,94,51.0,,0.51,47.94
2021-06-16,92,51.0,,0.51,46.92
2021-06-17,93,51.0,,0.51,47.43
2021-06-18,93,51.0,,0.51,47.43
2021-06-19,76,51.0,,0.51,38.76
2021-06-20,75,51.0,,0.51,38.25
2021-06-21,94,51.0,,0.51,47.94
2021-06-22,93,51.0,,0.51,47.43
2021-06-23,90,51.0,,0.51,45.9
2021-06-24,86,51.0,,0.51,43.86
2021-06-25,85,51.0,,0.51,43.35
2021-06-26,74,51.0,,0.51,37.74
2021-06-27,73,51.0,,0.51,37.230000000000004
2021-06-28,96,51.0,,0.51,48.96
2021-06-29,92,51.0,,0.51,46.92
2021-06-30,88,51.0,,0.51,44.88
2021-07-01,74,53.0,False,0.53,39.22
2021-07-02,75,53.0,,0.53,39.75
2021-07-03,65,53.0,,0.53,34.45
2021-07-04,66,53.0,,0.53,34.980000000000004
2021-07-05,69,53.0,,0.53,36.57
2021-07-06,81,53.0,,0.53,42.93
2021-07-07,80,53.0,,0.53,42.400000000000006
2021-07-08,79,53.0,,0.53,41.870000000000005
2021-07-09,78,53.0,,0.53,41.34
2021-07-10,65,53.0,,0.53,34.45
2021-07-11,65,53.0,,0.53,34.45
2021-07-12,85,53.0,,0.53,45.050000000000004
2021-07-13,80,53.0,,0.53,42.400000000000006
2021-07-14,81,53.0,,0.53,42.93
2021-07-15,80,53.0,,0.53,42.400000000000006
2021-07-16,82,53.0,,0.53,43.46
2021-07-17,67,53.0,,0.53,35.510000000000005
2021-07-18,66,53.0,,0.53,34.980000000000004
2021-07-19,90,53.0,,0.53,47.7
2021-07-20,85,53.0,,0.53,45.050000000000004
2021-07-21,84,53.0,,0.53,44.52
2021-07-22,89,53.0,,0.53,47.17
2021-07-23,88,53.0,,0.53,46.64
2021-07-24,76,53.0,,0.53,40.28
2021-07-25,80,53.0,,0.53,42.400000000000006
2021-07-26,99,53.0,,0.53,52.470000000000006
2021-07-27,97,53.0,,0.53,51.410000000000004
2021-07-28,100,53.0,,0.53,53.0
2021-07-29,98,53.0,,0.53,51.940000000000005
2021-07-30,97,53.0,,0.53,51.410000000000004
2021-07-31,84,53.0,,0.53,44.52
2021-08-01,68,71.0,False,0.71,48.28
2021-08-02,85,71.0,,0.71,60.349999999999994
2021-08-03,86,71.0,,0.71,61.059999999999995
2021-08-04,88,71.0,,0.71,62.48
2021-08-05,89,71.0,,0.71,63.19
2021-08-06,85,71.0,,0.71,60.349999999999994
2021-08-07,75,71.0,,0.71,53.25
2021-08-08,73,71.0,,0.71,51.83
2021-08-09,94,71.0,,0.71,66.74
2021-08-10,93,71.0,,0.71,66.03
2021-08-11,86,71.0,,0.71,61.059999999999995
2021-08-12,86,71.0,,0.71,61.059999999999995
2021-08-13,88,71.0,,0.71,62.48
2021-08-14,79,71.0,,0.71,56.089999999999996
2021-08-15,77,71.0,,0.71,54.669999999999995
2021-08-16,100,71.0,,0.71,71.0
2021-08-17,98,71.0,,0.71,69.58
2021-08-18,93,71.0,,0.71,66.03
2021-08-19,91,71.0,,0.71,64.61
2021-08-20,91,71.0,,0.71,64.61
2021-08-21,80,71.0,,0.71,56.8
2021-08-22,78,71.0,,0.71,55.379999999999995
2021-08-23,99,71.0,,0.71,70.28999999999999
2021-08-24,100,71.0,,0.71,71.0
2021-08-25,93,71.0,,0.71,66.03
2021-08-26,93,71.0,,0.71,66.03
2021-08-27,91,71.0,,0.71,64.61
2021-08-28,80,71.0,,0.71,56.8
2021-08-29,78,71.0,,0.71,55.379999999999995
2021-08-30,97,71.0,,0.71,68.86999999999999
2021-08-31,97,71.0,,0.71,68.86999999999999
2021-09-01,98,65.0,False,0.65,63.7
2021-09-02,95,65.0,,0.65,61.75
2021-09-03,96,65.0,,0.65,62.400000000000006
2021-09-04,85,65.0,,0.65,55.25
2021-09-05,82,65.0,,0.65,53.300000000000004
2021-09-06,86,65.0,,0.65,55.9
2021-09-07,100,65.0,,0.65,65.0
2021-09-08,100,65.0,,0.65,65.0
2021-09-09,97,65.0,,0.65,63.050000000000004
2021-09-10,93,65.0,,0.65,60.45
2021-09-11,75,65.0,,0.65,48.75
2021-09-12,77,65.0,,0.65,50.050000000000004
2021-09-13,94,65.0,,0.65,61.1
2021-09-14,90,65.0,,0.65,58.5
2021-09-15,91,65.0,,0.65,59.15
2021-09-16,91,65.0,,0.65,59.15
2021-09-17,88,65.0,,0.65,57.2
2021-09-18,76,65.0,,0.65,49.4
2021-09-19,71,65.0,,0.65,46.15
2021-09-20,90,65.0,,0.65,58.5
2021-09-21,92,65.0,,0.65,59.800000000000004
2021-09-22,85,65.0,,0.65,55.25
2021-09-23,92,65.0,,0.65,59.800000000000004
2021-09-24,97,65.0,,0.65,63.050000000000004
2021-09-25,81,65.0,,0.65,52.65
2021-09-26,77,65.0,,0.65,50.050000000000004
2021-09-27,99,65.0,,0.65,64.35000000000001
2021-09-28,96,65.0,,0.65,62.400000000000006
2021-09-29,91,65.0,,0.65,59.15
2021-09-30,89,65.0,,0.65,57.85
2021-10-01,86,64.0,False,0.64,55.04
2021-10-02,73,64.0,,0.64,46.72
2021-10-03,73,64.0,,0.64,46.72
2021-10-04,93,64.0,,0.64,59.52
2021-10-05,92,64.0,,0.64,58.88
2021-10-06,91,64.0,,0.64,58.24
2021-10-07,88,64.0,,0.64,56.32
2021-10-08,88,64.0,,0.64,56.32
2021-10-09,71,64.0,,0.64,45.44
2021-10-10,66,64.0,,0.64,42.24
2021-10-11,88,64.0,,0.64,56.32
2021-10-12,88,64.0,,0.64,56.32
2021-10-13,86,64.0,,0.64,55.04
2021-10-14,86,64.0,,0.64,55.04
2021-10-15,85,64.0,,0.64,54.4
2021-10-16,67,64.0,,0.64,42.88
2021-10-17,64,64.0,,0.64,40.96
2021-10-18,85,64.0,,0.64,54.4
2021-10-19,86,64.0,,0.64,55.04
2021-10-20,87,64.0,,0.64,55.68
2021-10-21,89,64.0,,0.64,56.96
2021-10-22,100,64.0,,0.64,64.0
2021-10-23,80,64.0,,0.64,51.2
2021-10-24,75,64.0,,0.64,48.0
2021-10-25,100,64.0,,0.64,64.0
2021-10-26,99,64.0,,0.64,63.36
2021-10-27,90,64.0,,0.64,57.6
2021-10-28,92,64.0,,0.64,58.88
2021-10-29,93,64.0,,0.64,59.52
2021-10-30,76,64.0,,0.64,48.64
2021-10-31,71,64.0,,0.64,45.44
2021-11-01,76,73.0,False,0.73,55.48
2021-11-02,75,73.0,,0.73,54.75
2021-11-03,87,73.0,,0.73,63.51
2021-11-04,82,73.0,,0.73,59.86
2021-11-05,77,73.0,,0.73,56.21
2021-11-06,64,73.0,,0.73,46.72
2021-11-07,61,73.0,,0.73,44.53
2021-11-08,79,73.0,,0.73,57.67
2021-11-09,79,73.0,,0.73,57.67
2021-11-10,74,73.0,,0.73,54.019999999999996
2021-11-11,75,73.0,,0.73,54.75
2021-11-12,74,73.0,,0.73,54.019999999999996
2021-11-13,66,73.0,,0.73,48.18
2021-11-14,62,73.0,,0.73,45.26
2021-11-15,79,73.0,,0.73,57.67
2021-11-16,86,73.0,,0.73,62.78
2021-11-17,82,73.0,,0.73,59.86
2021-11-18,91,73.0,,0.73,66.42999999999999
2021-11-19,100,73.0,,0.73,73.0
2021-11-20,81,73.0,,0.73,59.129999999999995
2021-11-21,76,73.0,,0.73,55.48
2021-11-22,90,73.0,,0.73,65.7
2021-11-23,87,73.0,,0.73,63.51
2021-11-24,83,73.0,,0.73,60.589999999999996
2021-11-25,88,73.0,,0.73,64.24
2021-11-26,78,73.0,,0.73,56.94
2021-11-27,71,73.0,,0.73,51.83
2021-11-28,72,73.0,,0.73,52.56
2021-11-29,96,73.0,,0.73,70.08
2021-11-30,97,73.0,,0.73,70.81
2021-12-01,55,100.0,False,1.0,55.0
2021-12-02,54,100.0,,1.0,54.0
2021-12-03,54,100.0,,1.0,54.0
2021-12-04,47,100.0,,1.0,47.0
2021-12-05,45,100.0,,1.0,45.0
2021-12-06,52,100.0,,1.0,52.0
2021-12-07,50,100.0,,1.0,50.0
2021-12-08,52,100.0,,1.0,52.0
2021-12-09,53,100.0,,1.0,53.0
2021-12-10,53,100.0,,1.0,53.0
2021-12-11,46,100.0,,1.0,46.0
2021-12-12,44,100.0,,1.0,44.0
2021-12-13,56,100.0,,1.0,56.0
2021-12-14,54,100.0,,1.0,54.0
2021-12-15,56,100.0,,1.0,56.0
2021-12-16,61,100.0,,1.0,61.0
2021-12-17,65,100.0,,1.0,65.0
2021-12-18,63,100.0,,1.0,63.0
2021-12-19,63,100.0,,1.0,63.0
2021-12-20,83,100.0,,1.0,83.0
2021-12-21,89,100.0,,1.0,89.0
2021-12-22,95,100.0,,1.0,95.0
2021-12-23,95,100.0,,1.0,95.0
2021-12-24,92,100.0,,1.0,92.0
2021-12-25,100,100.0,,1.0,100.0
2021-12-26,81,100.0,,1.0,81.0
2021-12-27,98,100.0,,1.0,98.0
2021-12-28,100,100.0,,1.0,100.0
2021-12-29,94,100.0,,1.0,94.0
2021-12-30,89,100.0,,1.0,89.0
2021-12-31,75,100.0,,1.0,75.0
