date,X_unscaled,X_monthly,isPartial,scale,X
2021-04-23,81,81.0,,0.81,65.61
2021-04-24,80,81.0,,0.81,64.80000000000001
2021-04-25,84,81.0,,0.81,68.04
2021-04-26,79,81.0,,0.81,63.99
2021-04-27,81,81.0,,0.81,65.61
2021-04-28,80,81.0,,0.81,64.80000000000001
2021-04-29,81,81.0,,0.81,65.61
2021-04-30,75,81.0,,0.81,60.75000000000001
2021-05-01,81,77.0,False,0.77,62.370000000000005
2021-05-02,87,77.0,,0.77,66.99
2021-05-03,84,77.0,,0.77,64.68
2021-05-04,85,77.0,,0.77,65.45
2021-05-05,84,77.0,,0.77,64.68
2021-05-06,84,77.0,,0.77,64.68
2021-05-07,82,77.0,,0.77,63.14
2021-05-08,82,77.0,,0.77,63.14
2021-05-09,83,77.0,,0.77,63.910000000000004
2021-05-10,87,77.0,,0.77,66.99
2021-05-11,88,77.0,,0.77,67.76
2021-05-12,83,77.0,,0.77,63.910000000000004
2021-05-13,85,77.0,,0.77,65.45
2021-05-14,87,77.0,,0.77,66.99
2021-05-15,83,77.0,,0.77,63.910000000000004
2021-05-16,83,77.0,,0.77,63.910000000000004
2021-05-17,83,77.0,,0.77,63.910000000000004
2021-05-18,85,77.0,,0.77,65.45
2021-05-19,84,77.0,,0.77,64.68
2021-05-20,87,77.0,,0.77,66.99
2021-05-21,84,77.0,,0.77,64.68
2021-05-22,84,77.0,,0.77,64.68
2021-05-23,100,77.0,,0.77,77.0
2021-05-24,95,77.0,,0.77,73.15
2021-05-25,91,77.0,,0.77,70.07000000000001
2021-05-26,83,77.0,,0.77,63.910000000000004
2021-05-27,82,77.0,,0.77,63.14
2021-05-28,80,77.0,,0.77,61.6
2021-05-29,80,77.0,,0.77,61.6
2021-05-30,81,77.0,,0.77,62.370000000000005
2021-05-31,85,77.0,,0.77,65.45
2021-06-01,96,71.0,False,0.71,68.16
2021-06-02,94,71.0,,0.71,66.74
2021-06-03,94,71.0,,0.71,66.74
2021-06-04,92,71.0,,0.71,65.32
2021-06-05,94,71.0,,0.71,66.74
2021-06-06,95,71.0,,0.71,67.45
2021-06-07,92,71.0,,0.71,65.32
2021-06-08,93,71.0,,0.71,66.03
2021-06-09,91,71.0,,0.71,64.61
2021-06-10,92,71.0,,0.71,65.32
2021-06-11,92,71.0,,0.71,65.32
2021-06-12,90,71.0,,0.71,63.9
2021-06-13,97,71.0,,0.71,68.86999999999999
2021-06-14,95,71.0,,0.71,67.45
2021-06-15,93,71.0,,0.71,66.03
2021-06-16,95,71.0,,0.71,67.45
2021-06-17,96,71.0,,0.71,68.16
2021-06-18,97,71.0,,0.71,68.86999999999999
2021-06-19,95,71.0,,0.71,67.45
2021-06-20,96,71.0,,0.71,68.16
2021-06-21,92,71.0,,0.71,65.32
2021-06-22,98,71.0,,0.71,69.58
2021-06-23,93,71.0,,0.71,66.03
2021-06-24,94,71.0,,0.71,66.74
2021-06-25,91,71.0,,0.71,64.61
2021-06-26,94,71.0,,0.71,66.74
2021-06-27,93,71.0,,0.71,66.03
2021-06-28,100,71.0,,0.71,71.0
2021-06-29,96,71.0,,0.71,68.16
2021-06-30,96,71.0,,0.71,68.16
2021-07-01,89,74.0,False,0.74,65.86
2021-07-02,91,74.0,,0.74,67.34
2021-07-03,90,74.0,,0.74,66.6
2021-07-04,91,74.0,,0.74,67.34
2021-07-05,90,74.0,,0.74,66.6
2021-07-06,88,74.0,,0.74,65.12
2021-07-07,89,74.0,,0.74,65.86
2021-07-08,92,74.0,,0.74,68.08
2021-07-09,89,74.0,,0.74,65.86
2021-07-10,93,74.0,,0.74,68.82
2021-07-11,95,74.0,,0.74,70.3
2021-07-12,90,74.0,,0.74,66.6
2021-07-13,90,74.0,,0.74,66.6
2021-07-14,88,74.0,,0.74,65.12
2021-07-15,91,74.0,,0.74,67.34
2021-07-16,90,74.0,,0.74,66.6
2021-07-17,93,74.0,,0.74,68.82
2021-07-18,93,74.0,,0.74,68.82
2021-07-19,94,74.0,,0.74,69.56
2021-07-20,93,74.0,,0.74,68.82
2021-07-21,86,74.0,,0.74,63.64
2021-07-22,90,74.0,,0.74,66.6
2021-07-23,95,74.0,,0.74,70.3
2021-07-24,97,74.0,,0.74,71.78
2021-07-25,100,74.0,,0.74,74.0
2021-07-26,90,74.0,,0.74,66.6
2021-07-27,95,74.0,,0.74,70.3
2021-07-28,95,74.0,,0.74,70.3
2021-07-29,95,74.0,,0.74,70.3
2021-07-30,91,74.0,,0.74,67.34
2021-07-31,89,74.0,,0.74,65.86
2021-08-01,94,74.0,False,0.74,69.56
2021-08-02,92,74.0,,0.74,68.08
2021-08-03,93,74.0,,0.74,68.82
2021-08-04,91,74.0,,0.74,67.34
2021-08-05,92,74.0,,0.74,68.08
2021-08-06,92,74.0,,0.74,68.08
2021-08-07,93,74.0,,0.74,68.82
2021-08-08,92,74.0,,0.74,68.08
2021-08-09,89,74.0,,0.74,65.86
2021-08-10,89,74.0,,0.74,65.86
2021-08-11,86,74.0,,0.74,63.64
2021-08-12,88,74.0,,0.74,65.12
2021-08-13,93,74.0,,0.74,68.82
2021-08-14,92,74.0,,0.74,68.08
2021-08-15,92,74.0,,0.74,68.08
2021-08-16,89,74.0,,0.74,65.86
2021-08-17,88,74.0,,0.74,65.12
2021-08-18,90,74.0,,0.74,66.6
2021-08-19,87,74.0,,0.74,64.38
2021-08-20,88,74.0,,0.74,65.12
2021-08-21,93,74.0,,0.74,68.82
2021-08-22,94,74.0,,0.74,69.56
2021-08-23,90,74.0,,0.74,66.6
2021-08-24,91,74.0,,0.74,67.34
2021-08-25,95,74.0,,0.74,70.3
2021-08-26,100,74.0,,0.74,74.0
2021-08-27,89,74.0,,0.74,65.86
2021-08-28,94,74.0,,0.74,69.56
2021-08-29,97,74.0,,0.74,71.78
2021-08-30,86,74.0,,0.74,63.64
2021-08-31,91,74.0,,0.74,67.34
2021-09-01,78,78.0,False,0.78,60.84
2021-09-02,86,78.0,,0.78,67.08
2021-09-03,94,78.0,,0.78,73.32000000000001
2021-09-04,97,78.0,,0.78,75.66
2021-09-05,91,78.0,,0.78,70.98
2021-09-06,88,78.0,,0.78,68.64
2021-09-07,86,78.0,,0.78,67.08
2021-09-08,83,78.0,,0.78,64.74000000000001
2021-09-09,82,78.0,,0.78,63.96
2021-09-10,82,78.0,,0.78,63.96
2021-09-11,85,78.0,,0.78,66.3
2021-09-12,87,78.0,,0.78,67.86
2021-09-13,93,78.0,,0.78,72.54
2021-09-14,90,78.0,,0.78,70.2
2021-09-15,91,78.0,,0.78,70.98
2021-09-16,94,78.0,,0.78,73.32000000000001
2021-09-17,99,78.0,,0.78,77.22
2021-09-18,100,78.0,,0.78,78.0
2021-09-19,89,78.0,,0.78,69.42
2021-09-20,86,78.0,,0.78,67.08
2021-09-21,90,78.0,,0.78,70.2
2021-09-22,85,78.0,,0.78,66.3
2021-09-23,86,78.0,,0.78,67.08
2021-09-24,88,78.0,,0.78,68.64
2021-09-25,86,78.0,,0.78,67.08
2021-09-26,85,78.0,,0.78,66.3
2021-09-27,82,78.0,,0.78,63.96
2021-09-28,85,78.0,,0.78,66.3
2021-09-29,82,78.0,,0.78,63.96
2021-09-30,83,78.0,,0.78,64.74000000000001
2021-10-01,100,74.0,False,0.74,74.0
2021-10-02,96,74.0,,0.74,71.03999999999999
2021-10-03,97,74.0,,0.74,71.78
2021-10-04,94,74.0,,0.74,69.56
2021-10-05,95,74.0,,0.74,70.3
2021-10-06,93,74.0,,0.74,68.82
2021-10-07,99,74.0,,0.74,73.26
2021-10-08,95,74.0,,0.74,70.3
2021-10-09,100,74.0,,0.74,74.0
2021-10-10,95,74.0,,0.74,70.3
2021-10-11,95,74.0,,0.74,70.3
2021-10-12,95,74.0,,0.74,70.3
2021-10-13,97,74.0,,0.74,71.78
2021-10-14,95,74.0,,0.74,70.3
2021-10-15,96,74.0,,0.74,71.03999999999999
2021-10-16,96,74.0,,0.74,71.03999999999999
2021-10-17,96,74.0,,0.74,71.03999999999999
2021-10-18,93,74.0,,0.74,68.82
2021-10-19,98,74.0,,0.74,72.52
2021-10-20,93,74.0,,0.74,68.82
2021-10-21,91,74.0,,0.74,67.34
2021-10-22,87,74.0,,0.74,64.38
2021-10-23,93,74.0,,0.74,68.82
2021-10-24,96,74.0,,0.74,71.03999999999999
2021-10-25,94,74.0,,0.74,69.56
2021-10-26,91,74.0,,0.74,67.34
2021-10-27,92,74.0,,0.74,68.08
2021-10-28,90,74.0,,0.74,66.6
2021-10-29,90,74.0,,0.74,66.6
2021-10-30,90,74.0,,0.74,66.6
2021-10-31,91,74.0,,0.74,67.34
2021-11-01,74,82.0,False,0.82,60.68
2021-11-02,80,82.0,,0.82,65.6
2021-11-03,75,82.0,,0.82,61.49999999999999
2021-11-04,75,82.0,,0.82,61.49999999999999
2021-11-05,77,82.0,,0.82,63.13999999999999
2021-11-06,79,82.0,,0.82,64.78
2021-11-07,78,82.0,,0.82,63.959999999999994
2021-11-08,78,82.0,,0.82,63.959999999999994
2021-11-09,83,82.0,,0.82,68.06
2021-11-10,77,82.0,,0.82,63.13999999999999
2021-11-11,82,82.0,,0.82,67.24
2021-11-12,79,82.0,,0.82,64.78
2021-11-13,85,82.0,,0.82,69.7
2021-11-14,83,82.0,,0.82,68.06
2021-11-15,87,82.0,,0.82,71.33999999999999
2021-11-16,84,82.0,,0.82,68.88
2021-11-17,83,82.0,,0.82,68.06
2021-11-18,90,82.0,,0.82,73.8
2021-11-19,81,82.0,,0.82,66.42
2021-11-20,83,82.0,,0.82,68.06
2021-11-21,84,82.0,,0.82,68.88
2021-11-22,86,82.0,,0.82,70.52
2021-11-23,100,82.0,,0.82,82.0
2021-11-24,85,82.0,,0.82,69.7
2021-11-25,86,82.0,,0.82,70.52
2021-11-26,100,82.0,,0.82,82.0
2021-11-27,92,82.0,,0.82,75.44
2021-11-28,84,82.0,,0.82,68.88
2021-11-29,89,82.0,,0.82,72.97999999999999
2021-11-30,81,82.0,,0.82,66.42
2021-12-01,95,76.0,False,0.76,72.2
2021-12-02,97,76.0,,0.76,73.72
2021-12-03,95,76.0,,0.76,72.2
2021-12-04,98,76.0,,0.76,74.48
2021-12-05,95,76.0,,0.76,72.2
2021-12-06,96,76.0,,0.76,72.96000000000001
2021-12-07,95,76.0,,0.76,72.2
2021-12-08,96,76.0,,0.76,72.96000000000001
2021-12-09,93,76.0,,0.76,70.68
2021-12-10,92,76.0,,0.76,69.92
2021-12-11,96,76.0,,0.76,72.96000000000001
2021-12-12,97,76.0,,0.76,73.72
2021-12-13,93,76.0,,0.76,70.68
2021-12-14,91,76.0,,0.76,69.16
2021-12-15,89,76.0,,0.76,67.64
2021-12-16,93,76.0,,0.76,70.68
2021-12-17,89,76.0,,0.76,67.64
2021-12-18,96,76.0,,0.76,72.96000000000001
2021-12-19,93,76.0,,0.76,70.68
2021-12-20,94,76.0,,0.76,71.44
2021-12-21,88,76.0,,0.76,66.88
2021-12-22,88,76.0,,0.76,66.88
2021-12-23,90,76.0,,0.76,68.4
2021-12-24,92,76.0,,0.76,69.92
2021-12-25,99,76.0,,0.76,75.24
2021-12-26,100,76.0,,0.76,76.0
2021-12-27,96,76.0,,0.76,72.96000000000001
2021-12-28,94,76.0,,0.76,71.44
2021-12-29,92,76.0,,0.76,69.92
2021-12-30,88,76.0,,0.76,66.88
2021-12-31,86,76.0,,0.76,65.36
