date,IWM_unscaled,IWM_monthly,isPartial,scale,IWM
2021-05-04,53,60.0,,0.6,31.799999999999997
2021-05-05,74,60.0,,0.6,44.4
2021-05-06,61,60.0,,0.6,36.6
2021-05-07,67,60.0,,0.6,40.199999999999996
2021-05-08,21,60.0,,0.6,12.6
2021-05-09,29,60.0,,0.6,17.4
2021-05-10,52,60.0,,0.6,31.2
2021-05-11,87,60.0,,0.6,52.199999999999996
2021-05-12,100,60.0,,0.6,60.0
2021-05-13,81,60.0,,0.6,48.6
2021-05-14,80,60.0,,0.6,48.0
2021-05-15,17,60.0,,0.6,10.2
2021-05-16,13,60.0,,0.6,7.8
2021-05-17,92,60.0,,0.6,55.199999999999996
2021-05-18,70,60.0,,0.6,42.0
2021-05-19,46,60.0,,0.6,27.599999999999998
2021-05-20,70,60.0,,0.6,42.0
2021-05-21,56,60.0,,0.6,33.6
2021-05-22,9,60.0,,0.6,5.3999999999999995
2021-05-23,13,60.0,,0.6,7.8
2021-05-24,41,60.0,,0.6,24.599999999999998
2021-05-25,61,60.0,,0.6,36.6
2021-05-26,25,60.0,,0.6,15.0
2021-05-27,77,60.0,,0.6,46.199999999999996
2021-05-28,26,60.0,,0.6,15.6
2021-05-29,21,60.0,,0.6,12.6
2021-05-30,17,60.0,,0.6,10.2
2021-05-31,8,60.0,,0.6,4.8
2021-06-01,75,69.0,False,0.69,51.74999999999999
2021-06-02,84,69.0,,0.69,57.959999999999994
2021-06-03,58,69.0,,0.69,40.019999999999996
2021-06-04,40,69.0,,0.69,27.599999999999998
2021-06-05,5,69.0,,0.69,3.4499999999999997
2021-06-06,18,69.0,,0.69,12.419999999999998
2021-06-07,100,69.0,,0.69,69.0
2021-06-08,58,69.0,,0.69,40.019999999999996
2021-06-09,74,69.0,,0.69,51.059999999999995
2021-06-10,100,69.0,,0.69,69.0
2021-06-11,89,69.0,,0.69,61.41
2021-06-12,18,69.0,,0.69,12.419999999999998
2021-06-13,9,69.0,,0.69,6.209999999999999
2021-06-14,89,69.0,,0.69,61.41
2021-06-15,70,69.0,,0.69,48.3
2021-06-16,55,69.0,,0.69,37.949999999999996
2021-06-17,84,69.0,,0.69,57.959999999999994
2021-06-18,90,69.0,,0.69,62.099999999999994
2021-06-19,13,69.0,,0.69,8.969999999999999
2021-06-20,14,69.0,,0.69,9.66
2021-06-21,63,69.0,,0.69,43.47
2021-06-22,56,69.0,,0.69,38.64
2021-06-23,79,69.0,,0.69,54.51
2021-06-24,93,69.0,,0.69,64.17
2021-06-25,81,69.0,,0.69,55.88999999999999
2021-06-26,23,69.0,,0.69,15.87
2021-06-27,0,69.0,,0.69,0.0
2021-06-28,80,69.0,,0.69,55.199999999999996
2021-06-29,64,69.0,,0.69,44.16
2021-06-30,66,69.0,,0.69,45.54
2021-07-01,43,86.0,False,0.86,36.98
2021-07-02,23,86.0,,0.86,19.78
2021-07-03,13,86.0,,0.86,11.18
2021-07-04,0,86.0,,0.86,0.0
2021-07-05,5,86.0,,0.86,4.3
2021-07-06,34,86.0,,0.86,29.24
2021-07-07,43,86.0,,0.86,36.98
2021-07-08,54,86.0,,0.86,46.44
2021-07-09,41,86.0,,0.86,35.26
2021-07-10,10,86.0,,0.86,8.6
2021-07-11,15,86.0,,0.86,12.9
2021-07-12,38,86.0,,0.86,32.68
2021-07-13,39,86.0,,0.86,33.54
2021-07-14,81,86.0,,0.86,69.66
2021-07-15,74,86.0,,0.86,63.64
2021-07-16,77,86.0,,0.86,66.22
2021-07-17,20,86.0,,0.86,17.2
2021-07-18,15,86.0,,0.86,12.9
2021-07-19,100,86.0,,0.86,86.0
2021-07-20,69,86.0,,0.86,59.339999999999996
2021-07-21,62,86.0,,0.86,53.32
2021-07-22,93,86.0,,0.86,79.98
2021-07-23,71,86.0,,0.86,61.06
2021-07-24,18,86.0,,0.86,15.48
2021-07-25,8,86.0,,0.86,6.88
2021-07-26,58,86.0,,0.86,49.88
2021-07-27,69,86.0,,0.86,59.339999999999996
2021-07-28,56,86.0,,0.86,48.16
2021-07-29,38,86.0,,0.86,32.68
2021-07-30,64,86.0,,0.86,55.04
2021-07-31,7,86.0,,0.86,6.02
2021-08-01,0,84.0,False,0.84,0.0
2021-08-02,61,84.0,,0.84,51.239999999999995
2021-08-03,66,84.0,,0.84,55.44
2021-08-04,59,84.0,,0.84,49.559999999999995
2021-08-05,65,84.0,,0.84,54.6
2021-08-06,66,84.0,,0.84,55.44
2021-08-07,16,84.0,,0.84,13.44
2021-08-08,12,84.0,,0.84,10.08
2021-08-09,47,84.0,,0.84,39.48
2021-08-10,63,84.0,,0.84,52.919999999999995
2021-08-11,49,84.0,,0.84,41.16
2021-08-12,37,84.0,,0.84,31.08
2021-08-13,49,84.0,,0.84,41.16
2021-08-14,16,84.0,,0.84,13.44
2021-08-15,6,84.0,,0.84,5.04
2021-08-16,63,84.0,,0.84,52.919999999999995
2021-08-17,52,84.0,,0.84,43.68
2021-08-18,94,84.0,,0.84,78.96
2021-08-19,82,84.0,,0.84,68.88
2021-08-20,96,84.0,,0.84,80.64
2021-08-21,12,84.0,,0.84,10.08
2021-08-22,6,84.0,,0.84,5.04
2021-08-23,45,84.0,,0.84,37.8
2021-08-24,100,84.0,,0.84,84.0
2021-08-25,74,84.0,,0.84,62.16
2021-08-26,60,84.0,,0.84,50.4
2021-08-27,90,84.0,,0.84,75.6
2021-08-28,16,84.0,,0.84,13.44
2021-08-29,3,84.0,,0.84,2.52
2021-08-30,65,84.0,,0.84,54.6
2021-08-31,59,84.0,,0.84,49.559999999999995
2021-09-01,94,66.0,False,0.66,62.040000000000006
2021-09-02,62,66.0,,0.66,40.92
2021-09-03,52,66.0,,0.66,34.32
2021-09-04,17,66.0,,0.66,11.22
2021-09-05,4,66.0,,0.66,2.64
2021-09-06,4,66.0,,0.66,2.64
2021-09-07,59,66.0,,0.66,38.940000000000005
2021-09-08,72,66.0,,0.66,47.52
2021-09-09,58,66.0,,0.66,38.28
2021-09-10,41,66.0,,0.66,27.060000000000002
2021-09-11,20,66.0,,0.66,13.200000000000001
2021-09-12,20,66.0,,0.66,13.200000000000001
2021-09-13,73,66.0,,0.66,48.18
2021-09-14,65,66.0,,0.66,42.9
2021-09-15,71,66.0,,0.66,46.86
2021-09-16,62,66.0,,0.66,40.92
2021-09-17,70,66.0,,0.66,46.2
2021-09-18,28,66.0,,0.66,18.48
2021-09-19,8,66.0,,0.66,5.28
2021-09-20,100,66.0,,0.66,66.0
2021-09-21,63,66.0,,0.66,41.580000000000005
2021-09-22,78,66.0,,0.66,51.480000000000004
2021-09-23,40,66.0,,0.66,26.400000000000002
2021-09-24,45,66.0,,0.66,29.700000000000003
2021-09-25,8,66.0,,0.66,5.28
2021-09-26,8,66.0,,0.66,5.28
2021-09-27,53,66.0,,0.66,34.980000000000004
2021-09-28,61,66.0,,0.66,40.260000000000005
2021-09-29,78,66.0,,0.66,51.480000000000004
2021-09-30,58,66.0,,0.66,38.28
2021-10-01,66,59.0,False,0.59,38.94
2021-10-02,18,59.0,,0.59,10.62
2021-10-03,17,59.0,,0.59,10.03
2021-10-04,65,59.0,,0.59,38.35
2021-10-05,88,59.0,,0.59,51.919999999999995
2021-10-06,63,59.0,,0.59,37.169999999999995
2021-10-07,40,59.0,,0.59,23.599999999999998
2021-10-08,62,59.0,,0.59,36.58
2021-10-09,14,59.0,,0.59,8.26
2021-10-10,9,59.0,,0.59,5.31
2021-10-11,44,59.0,,0.59,25.959999999999997
2021-10-12,52,59.0,,0.59,30.68
2021-10-13,62,59.0,,0.59,36.58
2021-10-14,68,59.0,,0.59,40.12
2021-10-15,45,59.0,,0.59,26.549999999999997
2021-10-16,18,59.0,,0.59,10.62
2021-10-17,0,59.0,,0.59,0.0
2021-10-18,68,59.0,,0.59,40.12
2021-10-19,62,59.0,,0.59,36.58
2021-10-20,76,59.0,,0.59,44.839999999999996
2021-10-21,100,59.0,,0.59,59.0
2021-10-22,57,59.0,,0.59,33.629999999999995
2021-10-23,14,59.0,,0.59,8.26
2021-10-24,9,59.0,,0.59,5.31
2021-10-25,56,59.0,,0.59,33.04
2021-10-26,67,59.0,,0.59,39.53
2021-10-27,55,59.0,,0.59,32.449999999999996
2021-10-28,88,59.0,,0.59,51.919999999999995
2021-10-29,57,59.0,,0.59,33.629999999999995
2021-10-30,22,59.0,,0.59,12.979999999999999
2021-10-31,5,59.0,,0.59,2.9499999999999997
2021-11-01,73,93.0,False,0.93,67.89
2021-11-02,100,93.0,,0.93,93.0
2021-11-03,65,93.0,,0.93,60.45
2021-11-04,61,93.0,,0.93,56.730000000000004
2021-11-05,64,93.0,,0.93,59.52
2021-11-06,13,93.0,,0.93,12.09
2021-11-07,11,93.0,,0.93,10.23
2021-11-08,34,93.0,,0.93,31.62
2021-11-09,43,93.0,,0.93,39.99
2021-11-10,54,93.0,,0.93,50.220000000000006
2021-11-11,42,93.0,,0.93,39.06
2021-11-12,51,93.0,,0.93,47.43
2021-11-13,5,93.0,,0.93,4.65
2021-11-14,5,93.0,,0.93,4.65
2021-11-15,48,93.0,,0.93,44.64
2021-11-16,56,93.0,,0.93,52.080000000000005
2021-11-17,28,93.0,,0.93,26.040000000000003
2021-11-18,46,93.0,,0.93,42.78
2021-11-19,70,93.0,,0.93,65.10000000000001
2021-11-20,11,93.0,,0.93,10.23
2021-11-21,3,93.0,,0.93,2.79
2021-11-22,75,93.0,,0.93,69.75
2021-11-23,59,93.0,,0.93,54.870000000000005
2021-11-24,53,93.0,,0.93,49.29
2021-11-25,10,93.0,,0.93,9.3
2021-11-26,80,93.0,,0.93,74.4
2021-11-27,13,93.0,,0.93,12.09
2021-11-28,23,93.0,,0.93,21.39
2021-11-29,80,93.0,,0.93,74.4
2021-11-30,97,93.0,,0.93,90.21000000000001
2021-12-01,100,97.0,False,0.97,97.0
2021-12-02,80,97.0,,0.97,77.6
2021-12-03,57,97.0,,0.97,55.29
2021-12-04,26,97.0,,0.97,25.22
2021-12-05,8,97.0,,0.97,7.76
2021-12-06,63,97.0,,0.97,61.11
2021-12-07,84,97.0,,0.97,81.48
2021-12-08,52,97.0,,0.97,50.44
2021-12-09,63,97.0,,0.97,61.11
2021-12-10,79,97.0,,0.97,76.63
2021-12-11,14,97.0,,0.97,13.58
2021-12-12,3,97.0,,0.97,2.91
2021-12-13,71,97.0,,0.97,68.87
2021-12-14,63,97.0,,0.97,61.11
2021-12-15,67,97.0,,0.97,64.99
2021-12-16,81,97.0,,0.97,78.57
2021-12-17,79,97.0,,0.97,76.63
2021-12-18,30,97.0,,0.97,29.099999999999998
2021-12-19,15,97.0,,0.97,14.549999999999999
2021-12-20,94,97.0,,0.97,91.17999999999999
2021-12-21,76,97.0,,0.97,73.72
2021-12-22,73,97.0,,0.97,70.81
2021-12-23,62,97.0,,0.97,60.14
2021-12-24,6,97.0,,0.97,5.82
2021-12-25,10,97.0,,0.97,9.7
2021-12-26,9,97.0,,0.97,8.73
2021-12-27,67,97.0,,0.97,64.99
2021-12-28,51,97.0,,0.97,49.47
2021-12-29,37,97.0,,0.97,35.89
2021-12-30,58,97.0,,0.97,56.26
2021-12-31,37,97.0,,0.97,35.89
