date,LUV_unscaled,LUV_monthly,isPartial,scale,LUV
2021-05-01,84,51.0,False,0.51,42.84
2021-05-02,81,51.0,,0.51,41.31
2021-05-03,78,51.0,,0.51,39.78
2021-05-04,86,51.0,,0.51,43.86
2021-05-05,82,51.0,,0.51,41.82
2021-05-06,77,51.0,,0.51,39.27
2021-05-07,82,51.0,,0.51,41.82
2021-05-08,86,51.0,,0.51,43.86
2021-05-09,89,51.0,,0.51,45.39
2021-05-10,83,51.0,,0.51,42.33
2021-05-11,82,51.0,,0.51,41.82
2021-05-12,84,51.0,,0.51,42.84
2021-05-13,92,51.0,,0.51,46.92
2021-05-14,74,51.0,,0.51,37.74
2021-05-15,92,51.0,,0.51,46.92
2021-05-16,88,51.0,,0.51,44.88
2021-05-17,80,51.0,,0.51,40.8
2021-05-18,100,51.0,,0.51,51.0
2021-05-19,80,51.0,,0.51,40.8
2021-05-20,91,51.0,,0.51,46.410000000000004
2021-05-21,82,51.0,,0.51,41.82
2021-05-22,81,51.0,,0.51,41.31
2021-05-23,73,51.0,,0.51,37.230000000000004
2021-05-24,82,51.0,,0.51,41.82
2021-05-25,85,51.0,,0.51,43.35
2021-05-26,88,51.0,,0.51,44.88
2021-05-27,91,51.0,,0.51,46.410000000000004
2021-05-28,83,51.0,,0.51,42.33
2021-05-29,73,51.0,,0.51,37.230000000000004
2021-05-30,76,51.0,,0.51,38.76
2021-05-31,76,51.0,,0.51,38.76
2021-06-01,68,49.0,False,0.49,33.32
2021-06-02,79,49.0,,0.49,38.71
2021-06-03,96,49.0,,0.49,47.04
2021-06-04,88,49.0,,0.49,43.12
2021-06-05,86,49.0,,0.49,42.14
2021-06-06,72,49.0,,0.49,35.28
2021-06-07,76,49.0,,0.49,37.24
2021-06-08,80,49.0,,0.49,39.2
2021-06-09,89,49.0,,0.49,43.61
2021-06-10,98,49.0,,0.49,48.019999999999996
2021-06-11,96,49.0,,0.49,47.04
2021-06-12,84,49.0,,0.49,41.16
2021-06-13,85,49.0,,0.49,41.65
2021-06-14,87,49.0,,0.49,42.63
2021-06-15,100,49.0,,0.49,49.0
2021-06-16,98,49.0,,0.49,48.019999999999996
2021-06-17,87,49.0,,0.49,42.63
2021-06-18,86,49.0,,0.49,42.14
2021-06-19,86,49.0,,0.49,42.14
2021-06-20,78,49.0,,0.49,38.22
2021-06-21,72,49.0,,0.49,35.28
2021-06-22,83,49.0,,0.49,40.67
2021-06-23,88,49.0,,0.49,43.12
2021-06-24,88,49.0,,0.49,43.12
2021-06-25,94,49.0,,0.49,46.06
2021-06-26,70,49.0,,0.49,34.3
2021-06-27,82,49.0,,0.49,40.18
2021-06-28,74,49.0,,0.49,36.26
2021-06-29,89,49.0,,0.49,43.61
2021-06-30,88,49.0,,0.49,43.12
2021-07-01,83,55.0,False,0.55,45.650000000000006
2021-07-02,89,55.0,,0.55,48.95
2021-07-03,75,55.0,,0.55,41.25
2021-07-04,74,55.0,,0.55,40.7
2021-07-05,74,55.0,,0.55,40.7
2021-07-06,98,55.0,,0.55,53.900000000000006
2021-07-07,75,55.0,,0.55,41.25
2021-07-08,100,55.0,,0.55,55.00000000000001
2021-07-09,78,55.0,,0.55,42.900000000000006
2021-07-10,79,55.0,,0.55,43.45
2021-07-11,79,55.0,,0.55,43.45
2021-07-12,79,55.0,,0.55,43.45
2021-07-13,75,55.0,,0.55,41.25
2021-07-14,80,55.0,,0.55,44.0
2021-07-15,94,55.0,,0.55,51.7
2021-07-16,83,55.0,,0.55,45.650000000000006
2021-07-17,82,55.0,,0.55,45.1
2021-07-18,69,55.0,,0.55,37.95
2021-07-19,82,55.0,,0.55,45.1
2021-07-20,71,55.0,,0.55,39.050000000000004
2021-07-21,77,55.0,,0.55,42.35
2021-07-22,97,55.0,,0.55,53.35
2021-07-23,89,55.0,,0.55,48.95
2021-07-24,88,55.0,,0.55,48.400000000000006
2021-07-25,73,55.0,,0.55,40.150000000000006
2021-07-26,74,55.0,,0.55,40.7
2021-07-27,98,55.0,,0.55,53.900000000000006
2021-07-28,83,55.0,,0.55,45.650000000000006
2021-07-29,87,55.0,,0.55,47.85
2021-07-30,84,55.0,,0.55,46.2
2021-07-31,84,55.0,,0.55,46.2
2021-08-01,73,50.0,False,0.5,36.5
2021-08-02,81,50.0,,0.5,40.5
2021-08-03,97,50.0,,0.5,48.5
2021-08-04,83,50.0,,0.5,41.5
2021-08-05,85,50.0,,0.5,42.5
2021-08-06,97,50.0,,0.5,48.5
2021-08-07,75,50.0,,0.5,37.5
2021-08-08,77,50.0,,0.5,38.5
2021-08-09,74,50.0,,0.5,37.0
2021-08-10,83,50.0,,0.5,41.5
2021-08-11,81,50.0,,0.5,40.5
2021-08-12,81,50.0,,0.5,40.5
2021-08-13,100,50.0,,0.5,50.0
2021-08-14,84,50.0,,0.5,42.0
2021-08-15,75,50.0,,0.5,37.5
2021-08-16,75,50.0,,0.5,37.5
2021-08-17,81,50.0,,0.5,40.5
2021-08-18,71,50.0,,0.5,35.5
2021-08-19,76,50.0,,0.5,38.0
2021-08-20,86,50.0,,0.5,43.0
2021-08-21,82,50.0,,0.5,41.0
2021-08-22,72,50.0,,0.5,36.0
2021-08-23,84,50.0,,0.5,42.0
2021-08-24,79,50.0,,0.5,39.5
2021-08-25,80,50.0,,0.5,40.0
2021-08-26,75,50.0,,0.5,37.5
2021-08-27,82,50.0,,0.5,41.0
2021-08-28,71,50.0,,0.5,35.5
2021-08-29,75,50.0,,0.5,37.5
2021-08-30,72,50.0,,0.5,36.0
2021-08-31,71,50.0,,0.5,35.5
2021-09-01,80,45.0,False,0.45,36.0
2021-09-02,82,45.0,,0.45,36.9
2021-09-03,95,45.0,,0.45,42.75
2021-09-04,82,45.0,,0.45,36.9
2021-09-05,83,45.0,,0.45,37.35
2021-09-06,94,45.0,,0.45,42.300000000000004
2021-09-07,100,45.0,,0.45,45.0
2021-09-08,83,45.0,,0.45,37.35
2021-09-09,83,45.0,,0.45,37.35
2021-09-10,79,45.0,,0.45,35.550000000000004
2021-09-11,88,45.0,,0.45,39.6
2021-09-12,78,45.0,,0.45,35.1
2021-09-13,83,45.0,,0.45,37.35
2021-09-14,83,45.0,,0.45,37.35
2021-09-15,73,45.0,,0.45,32.85
2021-09-16,76,45.0,,0.45,34.2
2021-09-17,95,45.0,,0.45,42.75
2021-09-18,87,45.0,,0.45,39.15
2021-09-19,66,45.0,,0.45,29.7
2021-09-20,78,45.0,,0.45,35.1
2021-09-21,80,45.0,,0.45,36.0
2021-09-22,86,45.0,,0.45,38.7
2021-09-23,89,45.0,,0.45,40.050000000000004
2021-09-24,89,45.0,,0.45,40.050000000000004
2021-09-25,92,45.0,,0.45,41.4
2021-09-26,81,45.0,,0.45,36.45
2021-09-27,84,45.0,,0.45,37.800000000000004
2021-09-28,91,45.0,,0.45,40.95
2021-09-29,77,45.0,,0.45,34.65
2021-09-30,76,45.0,,0.45,34.2
2021-10-01,56,50.0,False,0.5,28.0
2021-10-02,58,50.0,,0.5,29.0
2021-10-03,50,50.0,,0.5,25.0
2021-10-04,53,50.0,,0.5,26.5
2021-10-05,58,50.0,,0.5,29.0
2021-10-06,58,50.0,,0.5,29.0
2021-10-07,58,50.0,,0.5,29.0
2021-10-08,64,50.0,,0.5,32.0
2021-10-09,60,50.0,,0.5,30.0
2021-10-10,58,50.0,,0.5,29.0
2021-10-11,100,50.0,,0.5,50.0
2021-10-12,70,50.0,,0.5,35.0
2021-10-13,75,50.0,,0.5,37.5
2021-10-14,68,50.0,,0.5,34.0
2021-10-15,59,50.0,,0.5,29.5
2021-10-16,68,50.0,,0.5,34.0
2021-10-17,57,50.0,,0.5,28.5
2021-10-18,59,50.0,,0.5,29.5
2021-10-19,57,50.0,,0.5,28.5
2021-10-20,61,50.0,,0.5,30.5
2021-10-21,71,50.0,,0.5,35.5
2021-10-22,72,50.0,,0.5,36.0
2021-10-23,57,50.0,,0.5,28.5
2021-10-24,57,50.0,,0.5,28.5
2021-10-25,64,50.0,,0.5,32.0
2021-10-26,63,50.0,,0.5,31.5
2021-10-27,55,50.0,,0.5,27.5
2021-10-28,63,50.0,,0.5,31.5
2021-10-29,68,50.0,,0.5,34.0
2021-10-30,58,50.0,,0.5,29.0
2021-10-31,65,50.0,,0.5,32.5
2021-11-01,89,55.0,False,0.55,48.95
2021-11-02,84,55.0,,0.55,46.2
2021-11-03,79,55.0,,0.55,43.45
2021-11-04,89,55.0,,0.55,48.95
2021-11-05,84,55.0,,0.55,46.2
2021-11-06,81,55.0,,0.55,44.550000000000004
2021-11-07,81,55.0,,0.55,44.550000000000004
2021-11-08,96,55.0,,0.55,52.800000000000004
2021-11-09,78,55.0,,0.55,42.900000000000006
2021-11-10,79,55.0,,0.55,43.45
2021-11-11,87,55.0,,0.55,47.85
2021-11-12,91,55.0,,0.55,50.050000000000004
2021-11-13,94,55.0,,0.55,51.7
2021-11-14,82,55.0,,0.55,45.1
2021-11-15,77,55.0,,0.55,42.35
2021-11-16,84,55.0,,0.55,46.2
2021-11-17,84,55.0,,0.55,46.2
2021-11-18,80,55.0,,0.55,44.0
2021-11-19,73,55.0,,0.55,40.150000000000006
2021-11-20,94,55.0,,0.55,51.7
2021-11-21,85,55.0,,0.55,46.75000000000001
2021-11-22,73,55.0,,0.55,40.150000000000006
2021-11-23,76,55.0,,0.55,41.800000000000004
2021-11-24,89,55.0,,0.55,48.95
2021-11-25,64,55.0,,0.55,35.2
2021-11-26,100,55.0,,0.55,55.00000000000001
2021-11-27,93,55.0,,0.55,51.150000000000006
2021-11-28,72,55.0,,0.55,39.6
2021-11-29,73,55.0,,0.55,40.150000000000006
2021-11-30,73,55.0,,0.55,40.150000000000006
2021-12-01,81,48.0,False,0.48,38.879999999999995
2021-12-02,88,48.0,,0.48,42.239999999999995
2021-12-03,92,48.0,,0.48,44.16
2021-12-04,93,48.0,,0.48,44.64
2021-12-05,97,48.0,,0.48,46.559999999999995
2021-12-06,92,48.0,,0.48,44.16
2021-12-07,89,48.0,,0.48,42.72
2021-12-08,77,48.0,,0.48,36.96
2021-12-09,89,48.0,,0.48,42.72
2021-12-10,87,48.0,,0.48,41.76
2021-12-11,93,48.0,,0.48,44.64
2021-12-12,92,48.0,,0.48,44.16
2021-12-13,78,48.0,,0.48,37.44
2021-12-14,74,48.0,,0.48,35.519999999999996
2021-12-15,81,48.0,,0.48,38.879999999999995
2021-12-16,95,48.0,,0.48,45.6
2021-12-17,88,48.0,,0.48,42.239999999999995
2021-12-18,76,48.0,,0.48,36.48
2021-12-19,83,48.0,,0.48,39.839999999999996
2021-12-20,69,48.0,,0.48,33.12
2021-12-21,87,48.0,,0.48,41.76
2021-12-22,84,48.0,,0.48,40.32
2021-12-23,100,48.0,,0.48,48.0
2021-12-24,82,48.0,,0.48,39.36
2021-12-25,79,48.0,,0.48,37.92
2021-12-26,88,48.0,,0.48,42.239999999999995
2021-12-27,100,48.0,,0.48,48.0
2021-12-28,95,48.0,,0.48,45.6
2021-12-29,88,48.0,,0.48,42.239999999999995
2021-12-30,90,48.0,,0.48,43.199999999999996
2021-12-31,88,48.0,,0.48,42.239999999999995
