date,PSM_unscaled,PSM_monthly,isPartial,scale,PSM
2018-01-01,25,87.0,False,0.87,21.75
2018-01-02,55,87.0,,0.87,47.85
2018-01-03,47,87.0,,0.87,40.89
2018-01-04,72,87.0,,0.87,62.64
2018-01-05,43,87.0,,0.87,37.41
2018-01-06,39,87.0,,0.87,33.93
2018-01-07,38,87.0,,0.87,33.06
2018-01-08,44,87.0,,0.87,38.28
2018-01-09,32,87.0,,0.87,27.84
2018-01-10,42,87.0,,0.87,36.54
2018-01-11,53,87.0,,0.87,46.11
2018-01-12,83,87.0,,0.87,72.21
2018-01-13,34,87.0,,0.87,29.58
2018-01-14,33,87.0,,0.87,28.71
2018-01-15,43,87.0,,0.87,37.41
2018-01-16,53,87.0,,0.87,46.11
2018-01-17,56,87.0,,0.87,48.72
2018-01-18,61,87.0,,0.87,53.07
2018-01-19,62,87.0,,0.87,53.94
2018-01-20,49,87.0,,0.87,42.63
2018-01-21,89,87.0,,0.87,77.42999999999999
2018-01-22,72,87.0,,0.87,62.64
2018-01-23,100,87.0,,0.87,87.0
2018-01-24,57,87.0,,0.87,49.589999999999996
2018-01-25,69,87.0,,0.87,60.03
2018-01-26,79,87.0,,0.87,68.73
2018-01-27,54,87.0,,0.87,46.98
2018-01-28,39,87.0,,0.87,33.93
2018-01-29,59,87.0,,0.87,51.33
2018-01-30,55,87.0,,0.87,47.85
2018-01-31,61,87.0,,0.87,53.07
2018-02-01,62,85.0,False,0.85,52.699999999999996
2018-02-02,41,85.0,,0.85,34.85
2018-02-03,43,85.0,,0.85,36.55
2018-02-04,89,85.0,,0.85,75.64999999999999
2018-02-05,69,85.0,,0.85,58.65
2018-02-06,57,85.0,,0.85,48.449999999999996
2018-02-07,100,85.0,,0.85,85.0
2018-02-08,76,85.0,,0.85,64.6
2018-02-09,50,85.0,,0.85,42.5
2018-02-10,32,85.0,,0.85,27.2
2018-02-11,37,85.0,,0.85,31.45
2018-02-12,66,85.0,,0.85,56.1
2018-02-13,97,85.0,,0.85,82.45
2018-02-14,67,85.0,,0.85,56.949999999999996
2018-02-15,46,85.0,,0.85,39.1
2018-02-16,69,85.0,,0.85,58.65
2018-02-17,44,85.0,,0.85,37.4
2018-02-18,48,85.0,,0.85,40.8
2018-02-19,32,85.0,,0.85,27.2
2018-02-20,80,85.0,,0.85,68.0
2018-02-21,63,85.0,,0.85,53.55
2018-02-22,49,85.0,,0.85,41.65
2018-02-23,50,85.0,,0.85,42.5
2018-02-24,42,85.0,,0.85,35.699999999999996
2018-02-25,43,85.0,,0.85,36.55
2018-02-26,52,85.0,,0.85,44.199999999999996
2018-02-27,71,85.0,,0.85,60.35
2018-02-28,76,85.0,,0.85,64.6
2018-03-01,58,91.0,False,0.91,52.78
2018-03-02,91,91.0,,0.91,82.81
2018-03-03,26,91.0,,0.91,23.66
2018-03-04,31,91.0,,0.91,28.21
2018-03-05,77,91.0,,0.91,70.07000000000001
2018-03-06,47,91.0,,0.91,42.77
2018-03-07,64,91.0,,0.91,58.24
2018-03-08,90,91.0,,0.91,81.9
2018-03-09,49,91.0,,0.91,44.59
2018-03-10,26,91.0,,0.91,23.66
2018-03-11,66,91.0,,0.91,60.06
2018-03-12,56,91.0,,0.91,50.96
2018-03-13,100,91.0,,0.91,91.0
2018-03-14,87,91.0,,0.91,79.17
2018-03-15,57,91.0,,0.91,51.870000000000005
2018-03-16,89,91.0,,0.91,80.99000000000001
2018-03-17,36,91.0,,0.91,32.76
2018-03-18,48,91.0,,0.91,43.68
2018-03-19,56,91.0,,0.91,50.96
2018-03-20,68,91.0,,0.91,61.88
2018-03-21,61,91.0,,0.91,55.510000000000005
2018-03-22,80,91.0,,0.91,72.8
2018-03-23,55,91.0,,0.91,50.050000000000004
2018-03-24,58,91.0,,0.91,52.78
2018-03-25,53,91.0,,0.91,48.230000000000004
2018-03-26,49,91.0,,0.91,44.59
2018-03-27,71,91.0,,0.91,64.61
2018-03-28,72,91.0,,0.91,65.52
2018-03-29,27,91.0,,0.91,24.57
2018-03-30,72,91.0,,0.91,65.52
2018-03-31,54,91.0,,0.91,49.14
2018-04-01,24,86.0,False,0.86,20.64
2018-04-02,56,86.0,,0.86,48.16
2018-04-03,57,86.0,,0.86,49.019999999999996
2018-04-04,54,86.0,,0.86,46.44
2018-04-05,64,86.0,,0.86,55.04
2018-04-06,44,86.0,,0.86,37.839999999999996
2018-04-07,32,86.0,,0.86,27.52
2018-04-08,46,86.0,,0.86,39.56
2018-04-09,74,86.0,,0.86,63.64
2018-04-10,58,86.0,,0.86,49.88
2018-04-11,69,86.0,,0.86,59.339999999999996
2018-04-12,39,86.0,,0.86,33.54
2018-04-13,40,86.0,,0.86,34.4
2018-04-14,66,86.0,,0.86,56.76
2018-04-15,32,86.0,,0.86,27.52
2018-04-16,76,86.0,,0.86,65.36
2018-04-17,100,86.0,,0.86,86.0
2018-04-18,58,86.0,,0.86,49.88
2018-04-19,62,86.0,,0.86,53.32
2018-04-20,44,86.0,,0.86,37.839999999999996
2018-04-21,34,86.0,,0.86,29.24
2018-04-22,47,86.0,,0.86,40.42
2018-04-23,68,86.0,,0.86,58.48
2018-04-24,46,86.0,,0.86,39.56
2018-04-25,41,86.0,,0.86,35.26
2018-04-26,73,86.0,,0.86,62.78
2018-04-27,63,86.0,,0.86,54.18
2018-04-28,19,86.0,,0.86,16.34
2018-04-29,42,86.0,,0.86,36.12
2018-04-30,46,86.0,,0.86,39.56
2018-05-01,44,83.0,False,0.83,36.519999999999996
2018-05-02,36,83.0,,0.83,29.88
2018-05-03,57,83.0,,0.83,47.309999999999995
2018-05-04,54,83.0,,0.83,44.82
2018-05-05,40,83.0,,0.83,33.199999999999996
2018-05-06,25,83.0,,0.83,20.75
2018-05-07,85,83.0,,0.83,70.55
2018-05-08,40,83.0,,0.83,33.199999999999996
2018-05-09,60,83.0,,0.83,49.8
2018-05-10,49,83.0,,0.83,40.669999999999995
2018-05-11,43,83.0,,0.83,35.69
2018-05-12,10,83.0,,0.83,8.299999999999999
2018-05-13,20,83.0,,0.83,16.599999999999998
2018-05-14,96,83.0,,0.83,79.67999999999999
2018-05-15,41,83.0,,0.83,34.03
2018-05-16,57,83.0,,0.83,47.309999999999995
2018-05-17,45,83.0,,0.83,37.35
2018-05-18,51,83.0,,0.83,42.33
2018-05-19,49,83.0,,0.83,40.669999999999995
2018-05-20,35,83.0,,0.83,29.049999999999997
2018-05-21,58,83.0,,0.83,48.14
2018-05-22,37,83.0,,0.83,30.709999999999997
2018-05-23,72,83.0,,0.83,59.76
2018-05-24,100,83.0,,0.83,83.0
2018-05-25,67,83.0,,0.83,55.61
2018-05-26,52,83.0,,0.83,43.16
2018-05-27,62,83.0,,0.83,51.46
2018-05-28,29,83.0,,0.83,24.07
2018-05-29,71,83.0,,0.83,58.93
2018-05-30,70,83.0,,0.83,58.099999999999994
2018-05-31,59,83.0,,0.83,48.97
2018-06-01,32,83.0,False,0.83,26.56
2018-06-02,71,83.0,,0.83,58.93
2018-06-03,51,83.0,,0.83,42.33
2018-06-04,73,83.0,,0.83,60.589999999999996
2018-06-05,100,83.0,,0.83,83.0
2018-06-06,96,83.0,,0.83,79.67999999999999
2018-06-07,48,83.0,,0.83,39.839999999999996
2018-06-08,77,83.0,,0.83,63.91
2018-06-09,50,83.0,,0.83,41.5
2018-06-10,50,83.0,,0.83,41.5
2018-06-11,82,83.0,,0.83,68.06
2018-06-12,83,83.0,,0.83,68.89
2018-06-13,71,83.0,,0.83,58.93
2018-06-14,74,83.0,,0.83,61.419999999999995
2018-06-15,72,83.0,,0.83,59.76
2018-06-16,19,83.0,,0.83,15.77
2018-06-17,32,83.0,,0.83,26.56
2018-06-18,32,83.0,,0.83,26.56
2018-06-19,100,83.0,,0.83,83.0
2018-06-20,82,83.0,,0.83,68.06
2018-06-21,43,83.0,,0.83,35.69
2018-06-22,81,83.0,,0.83,67.22999999999999
2018-06-23,31,83.0,,0.83,25.73
2018-06-24,58,83.0,,0.83,48.14
2018-06-25,85,83.0,,0.83,70.55
2018-06-26,70,83.0,,0.83,58.099999999999994
2018-06-27,64,83.0,,0.83,53.12
2018-06-28,71,83.0,,0.83,58.93
2018-06-29,51,83.0,,0.83,42.33
2018-06-30,50,83.0,,0.83,41.5
2018-07-01,45,82.0,False,0.82,36.9
2018-07-02,49,82.0,,0.82,40.18
2018-07-03,77,82.0,,0.82,63.13999999999999
2018-07-04,38,82.0,,0.82,31.159999999999997
2018-07-05,100,82.0,,0.82,82.0
2018-07-06,44,82.0,,0.82,36.08
2018-07-07,38,82.0,,0.82,31.159999999999997
2018-07-08,31,82.0,,0.82,25.419999999999998
2018-07-09,96,82.0,,0.82,78.72
2018-07-10,63,82.0,,0.82,51.66
2018-07-11,86,82.0,,0.82,70.52
2018-07-12,61,82.0,,0.82,50.019999999999996
2018-07-13,97,82.0,,0.82,79.53999999999999
2018-07-14,58,82.0,,0.82,47.559999999999995
2018-07-15,37,82.0,,0.82,30.34
2018-07-16,93,82.0,,0.82,76.25999999999999
2018-07-17,54,82.0,,0.82,44.279999999999994
2018-07-18,71,82.0,,0.82,58.22
2018-07-19,79,82.0,,0.82,64.78
2018-07-20,45,82.0,,0.82,36.9
2018-07-21,57,82.0,,0.82,46.739999999999995
2018-07-22,50,82.0,,0.82,41.0
2018-07-23,87,82.0,,0.82,71.33999999999999
2018-07-24,81,82.0,,0.82,66.42
2018-07-25,91,82.0,,0.82,74.61999999999999
2018-07-26,89,82.0,,0.82,72.97999999999999
2018-07-27,73,82.0,,0.82,59.86
2018-07-28,45,82.0,,0.82,36.9
2018-07-29,59,82.0,,0.82,48.379999999999995
2018-07-30,55,82.0,,0.82,45.099999999999994
2018-07-31,96,82.0,,0.82,78.72
2018-08-01,27,91.0,False,0.91,24.57
2018-08-02,37,91.0,,0.91,33.67
2018-08-03,48,91.0,,0.91,43.68
2018-08-04,50,91.0,,0.91,45.5
2018-08-05,27,91.0,,0.91,24.57
2018-08-06,39,91.0,,0.91,35.49
2018-08-07,76,91.0,,0.91,69.16
2018-08-08,77,91.0,,0.91,70.07000000000001
2018-08-09,58,91.0,,0.91,52.78
2018-08-10,47,91.0,,0.91,42.77
2018-08-11,22,91.0,,0.91,20.02
2018-08-12,23,91.0,,0.91,20.93
2018-08-13,43,91.0,,0.91,39.13
2018-08-14,62,91.0,,0.91,56.42
2018-08-15,62,91.0,,0.91,56.42
2018-08-16,67,91.0,,0.91,60.97
2018-08-17,51,91.0,,0.91,46.410000000000004
2018-08-18,51,91.0,,0.91,46.410000000000004
2018-08-19,14,91.0,,0.91,12.74
2018-08-20,47,91.0,,0.91,42.77
2018-08-21,100,91.0,,0.91,91.0
2018-08-22,88,91.0,,0.91,80.08
2018-08-23,79,91.0,,0.91,71.89
2018-08-24,47,91.0,,0.91,42.77
2018-08-25,46,91.0,,0.91,41.86
2018-08-26,40,91.0,,0.91,36.4
2018-08-27,46,91.0,,0.91,41.86
2018-08-28,72,91.0,,0.91,65.52
2018-08-29,54,91.0,,0.91,49.14
2018-08-30,61,91.0,,0.91,55.510000000000005
2018-08-31,47,91.0,,0.91,42.77
2018-09-01,25,87.0,False,0.87,21.75
2018-09-02,38,87.0,,0.87,33.06
2018-09-03,84,87.0,,0.87,73.08
2018-09-04,73,87.0,,0.87,63.51
2018-09-05,41,87.0,,0.87,35.67
2018-09-06,85,87.0,,0.87,73.95
2018-09-07,66,87.0,,0.87,57.42
2018-09-08,42,87.0,,0.87,36.54
2018-09-09,53,87.0,,0.87,46.11
2018-09-10,86,87.0,,0.87,74.82
2018-09-11,91,87.0,,0.87,79.17
2018-09-12,51,87.0,,0.87,44.37
2018-09-13,67,87.0,,0.87,58.29
2018-09-14,42,87.0,,0.87,36.54
2018-09-15,67,87.0,,0.87,58.29
2018-09-16,24,87.0,,0.87,20.88
2018-09-17,72,87.0,,0.87,62.64
2018-09-18,91,87.0,,0.87,79.17
2018-09-19,89,87.0,,0.87,77.42999999999999
2018-09-20,72,87.0,,0.87,62.64
2018-09-21,68,87.0,,0.87,59.16
2018-09-22,44,87.0,,0.87,38.28
2018-09-23,79,87.0,,0.87,68.73
2018-09-24,82,87.0,,0.87,71.34
2018-09-25,98,87.0,,0.87,85.26
2018-09-26,85,87.0,,0.87,73.95
2018-09-27,98,87.0,,0.87,85.26
2018-09-28,100,87.0,,0.87,87.0
2018-09-29,63,87.0,,0.87,54.81
2018-09-30,37,87.0,,0.87,32.19
2018-10-01,69,86.0,False,0.86,59.339999999999996
2018-10-02,69,86.0,,0.86,59.339999999999996
2018-10-03,72,86.0,,0.86,61.92
2018-10-04,96,86.0,,0.86,82.56
2018-10-05,44,86.0,,0.86,37.839999999999996
2018-10-06,21,86.0,,0.86,18.06
2018-10-07,5,86.0,,0.86,4.3
2018-10-08,62,86.0,,0.86,53.32
2018-10-09,100,86.0,,0.86,86.0
