date,AG_unscaled,AG_monthly,isPartial,scale,AG
2021-05-03,100,88.0,,0.88,88.0
2021-05-04,94,88.0,,0.88,82.72
2021-05-05,92,88.0,,0.88,80.96
2021-05-06,90,88.0,,0.88,79.2
2021-05-07,88,88.0,,0.88,77.44
2021-05-08,73,88.0,,0.88,64.24
2021-05-09,62,88.0,,0.88,54.56
2021-05-10,90,88.0,,0.88,79.2
2021-05-11,89,88.0,,0.88,78.32000000000001
2021-05-12,90,88.0,,0.88,79.2
2021-05-13,88,88.0,,0.88,77.44
2021-05-14,87,88.0,,0.88,76.56
2021-05-15,71,88.0,,0.88,62.48
2021-05-16,60,88.0,,0.88,52.8
2021-05-17,90,88.0,,0.88,79.2
2021-05-18,90,88.0,,0.88,79.2
2021-05-19,100,88.0,,0.88,88.0
2021-05-20,93,88.0,,0.88,81.84
2021-05-21,92,88.0,,0.88,80.96
2021-05-22,64,88.0,,0.88,56.32
2021-05-23,66,88.0,,0.88,58.08
2021-05-24,90,88.0,,0.88,79.2
2021-05-25,92,88.0,,0.88,80.96
2021-05-26,94,88.0,,0.88,82.72
2021-05-27,80,88.0,,0.88,70.4
2021-05-28,78,88.0,,0.88,68.64
2021-05-29,67,88.0,,0.88,58.96
2021-05-30,56,88.0,,0.88,49.28
2021-05-31,66,88.0,,0.88,58.08
2021-06-01,99,88.0,False,0.88,87.12
2021-06-02,94,88.0,,0.88,82.72
2021-06-03,88,88.0,,0.88,77.44
2021-06-04,87,88.0,,0.88,76.56
2021-06-05,64,88.0,,0.88,56.32
2021-06-06,66,88.0,,0.88,58.08
2021-06-07,91,88.0,,0.88,80.08
2021-06-08,88,88.0,,0.88,77.44
2021-06-09,100,88.0,,0.88,88.0
2021-06-10,92,88.0,,0.88,80.96
2021-06-11,98,88.0,,0.88,86.24
2021-06-12,75,88.0,,0.88,66.0
2021-06-13,69,88.0,,0.88,60.72
2021-06-14,95,88.0,,0.88,83.6
2021-06-15,92,88.0,,0.88,80.96
2021-06-16,99,88.0,,0.88,87.12
2021-06-17,99,88.0,,0.88,87.12
2021-06-18,95,88.0,,0.88,83.6
2021-06-19,75,88.0,,0.88,66.0
2021-06-20,65,88.0,,0.88,57.2
2021-06-21,89,88.0,,0.88,78.32000000000001
2021-06-22,93,88.0,,0.88,81.84
2021-06-23,90,88.0,,0.88,79.2
2021-06-24,98,88.0,,0.88,86.24
2021-06-25,88,88.0,,0.88,77.44
2021-06-26,74,88.0,,0.88,65.12
2021-06-27,62,88.0,,0.88,54.56
2021-06-28,95,88.0,,0.88,83.6
2021-06-29,97,88.0,,0.88,85.36
2021-06-30,97,88.0,,0.88,85.36
2021-07-01,91,86.0,False,0.86,78.26
2021-07-02,81,86.0,,0.86,69.66
2021-07-03,61,86.0,,0.86,52.46
2021-07-04,58,86.0,,0.86,49.88
2021-07-05,67,86.0,,0.86,57.62
2021-07-06,78,86.0,,0.86,67.08
2021-07-07,85,86.0,,0.86,73.1
2021-07-08,90,86.0,,0.86,77.4
2021-07-09,89,86.0,,0.86,76.53999999999999
2021-07-10,72,86.0,,0.86,61.92
2021-07-11,64,86.0,,0.86,55.04
2021-07-12,94,86.0,,0.86,80.84
2021-07-13,89,86.0,,0.86,76.53999999999999
2021-07-14,93,86.0,,0.86,79.98
2021-07-15,81,86.0,,0.86,69.66
2021-07-16,83,86.0,,0.86,71.38
2021-07-17,75,86.0,,0.86,64.5
2021-07-18,67,86.0,,0.86,57.62
2021-07-19,91,86.0,,0.86,78.26
2021-07-20,84,86.0,,0.86,72.24
2021-07-21,90,86.0,,0.86,77.4
2021-07-22,87,86.0,,0.86,74.82
2021-07-23,86,86.0,,0.86,73.96
2021-07-24,62,86.0,,0.86,53.32
2021-07-25,54,86.0,,0.86,46.44
2021-07-26,93,86.0,,0.86,79.98
2021-07-27,100,86.0,,0.86,86.0
2021-07-28,99,86.0,,0.86,85.14
2021-07-29,93,86.0,,0.86,79.98
2021-07-30,84,86.0,,0.86,72.24
2021-07-31,66,86.0,,0.86,56.76
2021-08-01,49,92.0,False,0.92,45.080000000000005
2021-08-02,80,92.0,,0.92,73.60000000000001
2021-08-03,99,92.0,,0.92,91.08
2021-08-04,100,92.0,,0.92,92.0
2021-08-05,88,92.0,,0.92,80.96000000000001
2021-08-06,71,92.0,,0.92,65.32000000000001
2021-08-07,73,92.0,,0.92,67.16
2021-08-08,51,92.0,,0.92,46.92
2021-08-09,88,92.0,,0.92,80.96000000000001
2021-08-10,88,92.0,,0.92,80.96000000000001
2021-08-11,79,92.0,,0.92,72.68
2021-08-12,80,92.0,,0.92,73.60000000000001
2021-08-13,78,92.0,,0.92,71.76
2021-08-14,60,92.0,,0.92,55.2
2021-08-15,61,92.0,,0.92,56.120000000000005
2021-08-16,89,92.0,,0.92,81.88000000000001
2021-08-17,80,92.0,,0.92,73.60000000000001
2021-08-18,79,92.0,,0.92,72.68
2021-08-19,84,92.0,,0.92,77.28
2021-08-20,80,92.0,,0.92,73.60000000000001
2021-08-21,61,92.0,,0.92,56.120000000000005
2021-08-22,60,92.0,,0.92,55.2
2021-08-23,81,92.0,,0.92,74.52000000000001
2021-08-24,82,92.0,,0.92,75.44
2021-08-25,81,92.0,,0.92,74.52000000000001
2021-08-26,83,92.0,,0.92,76.36
2021-08-27,73,92.0,,0.92,67.16
2021-08-28,62,92.0,,0.92,57.04
2021-08-29,58,92.0,,0.92,53.36
2021-08-30,74,92.0,,0.92,68.08
2021-08-31,88,92.0,,0.92,80.96000000000001
2021-09-01,88,97.0,False,0.97,85.36
2021-09-02,94,97.0,,0.97,91.17999999999999
2021-09-03,83,97.0,,0.97,80.50999999999999
2021-09-04,68,97.0,,0.97,65.96
2021-09-05,63,97.0,,0.97,61.11
2021-09-06,61,97.0,,0.97,59.17
2021-09-07,92,97.0,,0.97,89.24
2021-09-08,98,97.0,,0.97,95.06
2021-09-09,96,97.0,,0.97,93.12
2021-09-10,81,97.0,,0.97,78.57
2021-09-11,71,97.0,,0.97,68.87
2021-09-12,75,97.0,,0.97,72.75
2021-09-13,98,97.0,,0.97,95.06
2021-09-14,97,97.0,,0.97,94.09
2021-09-15,95,97.0,,0.97,92.14999999999999
2021-09-16,91,97.0,,0.97,88.27
2021-09-17,85,97.0,,0.97,82.45
2021-09-18,69,97.0,,0.97,66.92999999999999
2021-09-19,66,97.0,,0.97,64.02
2021-09-20,96,97.0,,0.97,93.12
2021-09-21,91,97.0,,0.97,88.27
2021-09-22,94,97.0,,0.97,91.17999999999999
2021-09-23,94,97.0,,0.97,91.17999999999999
2021-09-24,86,97.0,,0.97,83.42
2021-09-25,67,97.0,,0.97,64.99
2021-09-26,73,97.0,,0.97,70.81
2021-09-27,86,97.0,,0.97,83.42
2021-09-28,100,97.0,,0.97,97.0
2021-09-29,98,97.0,,0.97,95.06
2021-09-30,100,97.0,,0.97,97.0
2021-10-01,85,98.0,False,0.98,83.3
2021-10-02,64,98.0,,0.98,62.72
2021-10-03,70,98.0,,0.98,68.6
2021-10-04,85,98.0,,0.98,83.3
2021-10-05,91,98.0,,0.98,89.17999999999999
2021-10-06,93,98.0,,0.98,91.14
2021-10-07,89,98.0,,0.98,87.22
2021-10-08,84,98.0,,0.98,82.32
2021-10-09,71,98.0,,0.98,69.58
2021-10-10,67,98.0,,0.98,65.66
2021-10-11,78,98.0,,0.98,76.44
2021-10-12,87,98.0,,0.98,85.26
2021-10-13,95,98.0,,0.98,93.1
2021-10-14,88,98.0,,0.98,86.24
2021-10-15,89,98.0,,0.98,87.22
2021-10-16,59,98.0,,0.98,57.82
2021-10-17,72,98.0,,0.98,70.56
2021-10-18,95,98.0,,0.98,93.1
2021-10-19,95,98.0,,0.98,93.1
2021-10-20,98,98.0,,0.98,96.03999999999999
2021-10-21,100,98.0,,0.98,98.0
2021-10-22,81,98.0,,0.98,79.38
2021-10-23,75,98.0,,0.98,73.5
2021-10-24,65,98.0,,0.98,63.699999999999996
2021-10-25,90,98.0,,0.98,88.2
2021-10-26,90,98.0,,0.98,88.2
2021-10-27,96,98.0,,0.98,94.08
2021-10-28,93,98.0,,0.98,91.14
2021-10-29,82,98.0,,0.98,80.36
2021-10-30,68,98.0,,0.98,66.64
2021-10-31,62,98.0,,0.98,60.76
2021-11-01,88,97.0,False,0.97,85.36
2021-11-02,84,97.0,,0.97,81.48
2021-11-03,94,97.0,,0.97,91.17999999999999
2021-11-04,89,97.0,,0.97,86.33
2021-11-05,88,97.0,,0.97,85.36
2021-11-06,73,97.0,,0.97,70.81
2021-11-07,71,97.0,,0.97,68.87
2021-11-08,89,97.0,,0.97,86.33
2021-11-09,100,97.0,,0.97,97.0
2021-11-10,96,97.0,,0.97,93.12
2021-11-11,92,97.0,,0.97,89.24
2021-11-12,94,97.0,,0.97,91.17999999999999
2021-11-13,71,97.0,,0.97,68.87
2021-11-14,70,97.0,,0.97,67.89999999999999
2021-11-15,88,97.0,,0.97,85.36
2021-11-16,94,97.0,,0.97,91.17999999999999
2021-11-17,90,97.0,,0.97,87.3
2021-11-18,90,97.0,,0.97,87.3
2021-11-19,85,97.0,,0.97,82.45
2021-11-20,73,97.0,,0.97,70.81
2021-11-21,65,97.0,,0.97,63.05
2021-11-22,82,97.0,,0.97,79.53999999999999
2021-11-23,89,97.0,,0.97,86.33
2021-11-24,79,97.0,,0.97,76.63
2021-11-25,70,97.0,,0.97,67.89999999999999
2021-11-26,71,97.0,,0.97,68.87
2021-11-27,62,97.0,,0.97,60.14
2021-11-28,62,97.0,,0.97,60.14
2021-11-29,83,97.0,,0.97,80.50999999999999
2021-11-30,92,97.0,,0.97,89.24
2021-12-01,91,92.0,False,0.92,83.72
2021-12-02,93,92.0,,0.92,85.56
2021-12-03,90,92.0,,0.92,82.8
2021-12-04,70,92.0,,0.92,64.4
2021-12-05,72,92.0,,0.92,66.24000000000001
2021-12-06,98,92.0,,0.92,90.16000000000001
2021-12-07,96,92.0,,0.92,88.32000000000001
2021-12-08,91,92.0,,0.92,83.72
2021-12-09,90,92.0,,0.92,82.8
2021-12-10,92,92.0,,0.92,84.64
2021-12-11,70,92.0,,0.92,64.4
2021-12-12,66,92.0,,0.92,60.720000000000006
2021-12-13,89,92.0,,0.92,81.88000000000001
2021-12-14,92,92.0,,0.92,84.64
2021-12-15,90,92.0,,0.92,82.8
2021-12-16,89,92.0,,0.92,81.88000000000001
2021-12-17,86,92.0,,0.92,79.12
2021-12-18,77,92.0,,0.92,70.84
2021-12-19,67,92.0,,0.92,61.64
2021-12-20,84,92.0,,0.92,77.28
2021-12-21,92,92.0,,0.92,84.64
2021-12-22,88,92.0,,0.92,80.96000000000001
2021-12-23,77,92.0,,0.92,70.84
2021-12-24,77,92.0,,0.92,70.84
2021-12-25,63,92.0,,0.92,57.96
2021-12-26,66,92.0,,0.92,60.720000000000006
2021-12-27,86,92.0,,0.92,79.12
2021-12-28,100,92.0,,0.92,92.0
2021-12-29,85,92.0,,0.92,78.2
2021-12-30,96,92.0,,0.92,88.32000000000001
2021-12-31,79,92.0,,0.92,72.68
