date,OPEN_unscaled,OPEN_monthly,isPartial,scale,OPEN
2021-05-05,37,53.0,,0.53,19.61
2021-05-06,37,53.0,,0.53,19.61
2021-05-07,39,53.0,,0.53,20.67
2021-05-08,49,53.0,,0.53,25.970000000000002
2021-05-09,52,53.0,,0.53,27.560000000000002
2021-05-10,39,53.0,,0.53,20.67
2021-05-11,36,53.0,,0.53,19.080000000000002
2021-05-12,37,53.0,,0.53,19.61
2021-05-13,39,53.0,,0.53,20.67
2021-05-14,42,53.0,,0.53,22.26
2021-05-15,53,53.0,,0.53,28.09
2021-05-16,53,53.0,,0.53,28.09
2021-05-17,39,53.0,,0.53,20.67
2021-05-18,38,53.0,,0.53,20.14
2021-05-19,36,53.0,,0.53,19.080000000000002
2021-05-20,36,53.0,,0.53,19.080000000000002
2021-05-21,39,53.0,,0.53,20.67
2021-05-22,50,53.0,,0.53,26.5
2021-05-23,52,53.0,,0.53,27.560000000000002
2021-05-24,41,53.0,,0.53,21.73
2021-05-25,39,53.0,,0.53,20.67
2021-05-26,39,53.0,,0.53,20.67
2021-05-27,38,53.0,,0.53,20.14
2021-05-28,43,53.0,,0.53,22.790000000000003
2021-05-29,51,53.0,,0.53,27.03
2021-05-30,70,53.0,,0.53,37.1
2021-05-31,100,53.0,,0.53,53.0
2021-06-01,51,66.0,False,0.66,33.660000000000004
2021-06-02,48,66.0,,0.66,31.68
2021-06-03,50,66.0,,0.66,33.0
2021-06-04,54,66.0,,0.66,35.64
2021-06-05,70,66.0,,0.66,46.2
2021-06-06,75,66.0,,0.66,49.5
2021-06-07,56,66.0,,0.66,36.96
2021-06-08,51,66.0,,0.66,33.660000000000004
2021-06-09,55,66.0,,0.66,36.300000000000004
2021-06-10,51,66.0,,0.66,33.660000000000004
2021-06-11,66,66.0,,0.66,43.56
2021-06-12,62,66.0,,0.66,40.92
2021-06-13,74,66.0,,0.66,48.84
2021-06-14,46,66.0,,0.66,30.360000000000003
2021-06-15,44,66.0,,0.66,29.040000000000003
2021-06-16,45,66.0,,0.66,29.700000000000003
2021-06-17,66,66.0,,0.66,43.56
2021-06-18,77,66.0,,0.66,50.82
2021-06-19,85,66.0,,0.66,56.1
2021-06-20,100,66.0,,0.66,66.0
2021-06-21,59,66.0,,0.66,38.940000000000005
2021-06-22,38,66.0,,0.66,25.080000000000002
2021-06-23,37,66.0,,0.66,24.42
2021-06-24,39,66.0,,0.66,25.740000000000002
2021-06-25,40,66.0,,0.66,26.400000000000002
2021-06-26,47,66.0,,0.66,31.020000000000003
2021-06-27,51,66.0,,0.66,33.660000000000004
2021-06-28,40,66.0,,0.66,26.400000000000002
2021-06-29,39,66.0,,0.66,25.740000000000002
2021-06-30,37,66.0,,0.66,24.42
2021-07-01,38,60.0,False,0.6,22.8
2021-07-02,41,60.0,,0.6,24.599999999999998
2021-07-03,54,60.0,,0.6,32.4
2021-07-04,100,60.0,,0.6,60.0
2021-07-05,83,60.0,,0.6,49.8
2021-07-06,39,60.0,,0.6,23.4
2021-07-07,36,60.0,,0.6,21.599999999999998
2021-07-08,39,60.0,,0.6,23.4
2021-07-09,42,60.0,,0.6,25.2
2021-07-10,49,60.0,,0.6,29.4
2021-07-11,55,60.0,,0.6,33.0
2021-07-12,43,60.0,,0.6,25.8
2021-07-13,41,60.0,,0.6,24.599999999999998
2021-07-14,43,60.0,,0.6,25.8
2021-07-15,61,60.0,,0.6,36.6
2021-07-16,65,60.0,,0.6,39.0
2021-07-17,74,60.0,,0.6,44.4
2021-07-18,82,60.0,,0.6,49.199999999999996
2021-07-19,42,60.0,,0.6,25.2
2021-07-20,37,60.0,,0.6,22.2
2021-07-21,35,60.0,,0.6,21.0
2021-07-22,38,60.0,,0.6,22.8
2021-07-23,39,60.0,,0.6,23.4
2021-07-24,46,60.0,,0.6,27.599999999999998
2021-07-25,50,60.0,,0.6,30.0
2021-07-26,37,60.0,,0.6,22.2
2021-07-27,35,60.0,,0.6,21.0
2021-07-28,35,60.0,,0.6,21.0
2021-07-29,41,60.0,,0.6,24.599999999999998
2021-07-30,39,60.0,,0.6,23.4
2021-07-31,44,60.0,,0.6,26.4
2021-08-01,95,49.0,False,0.49,46.55
2021-08-02,73,49.0,,0.49,35.769999999999996
2021-08-03,71,49.0,,0.49,34.79
2021-08-04,72,49.0,,0.49,35.28
2021-08-05,73,49.0,,0.49,35.769999999999996
2021-08-06,74,49.0,,0.49,36.26
2021-08-07,89,49.0,,0.49,43.61
2021-08-08,93,49.0,,0.49,45.57
2021-08-09,74,49.0,,0.49,36.26
2021-08-10,70,49.0,,0.49,34.3
2021-08-11,71,49.0,,0.49,34.79
2021-08-12,71,49.0,,0.49,34.79
2021-08-13,75,49.0,,0.49,36.75
2021-08-14,90,49.0,,0.49,44.1
2021-08-15,96,49.0,,0.49,47.04
2021-08-16,76,49.0,,0.49,37.24
2021-08-17,71,49.0,,0.49,34.79
2021-08-18,75,49.0,,0.49,36.75
2021-08-19,74,49.0,,0.49,36.26
2021-08-20,77,49.0,,0.49,37.73
2021-08-21,96,49.0,,0.49,47.04
2021-08-22,100,49.0,,0.49,49.0
2021-08-23,71,49.0,,0.49,34.79
2021-08-24,67,49.0,,0.49,32.83
2021-08-25,69,49.0,,0.49,33.81
2021-08-26,68,49.0,,0.49,33.32
2021-08-27,70,49.0,,0.49,34.3
2021-08-28,86,49.0,,0.49,42.14
2021-08-29,92,49.0,,0.49,45.08
2021-08-30,88,49.0,,0.49,43.12
2021-08-31,98,49.0,,0.49,48.019999999999996
2021-09-01,41,61.0,False,0.61,25.009999999999998
2021-09-02,44,61.0,,0.61,26.84
2021-09-03,46,61.0,,0.61,28.06
2021-09-04,64,61.0,,0.61,39.04
2021-09-05,74,61.0,,0.61,45.14
2021-09-06,100,61.0,,0.61,61.0
2021-09-07,60,61.0,,0.61,36.6
2021-09-08,50,61.0,,0.61,30.5
2021-09-09,54,61.0,,0.61,32.94
2021-09-10,60,61.0,,0.61,36.6
2021-09-11,80,61.0,,0.61,48.8
2021-09-12,68,61.0,,0.61,41.48
2021-09-13,36,61.0,,0.61,21.96
2021-09-14,28,61.0,,0.61,17.08
2021-09-15,27,61.0,,0.61,16.47
2021-09-16,28,61.0,,0.61,17.08
2021-09-17,29,61.0,,0.61,17.69
2021-09-18,35,61.0,,0.61,21.349999999999998
2021-09-19,37,61.0,,0.61,22.57
2021-09-20,28,61.0,,0.61,17.08
2021-09-21,28,61.0,,0.61,17.08
2021-09-22,27,61.0,,0.61,16.47
2021-09-23,27,61.0,,0.61,16.47
2021-09-24,28,61.0,,0.61,17.08
2021-09-25,35,61.0,,0.61,21.349999999999998
2021-09-26,36,61.0,,0.61,21.96
2021-09-27,27,61.0,,0.61,16.47
2021-09-28,26,61.0,,0.61,15.86
2021-09-29,25,61.0,,0.61,15.25
2021-09-30,27,61.0,,0.61,16.47
2021-10-01,64,44.0,False,0.44,28.16
2021-10-02,77,44.0,,0.44,33.88
2021-10-03,79,44.0,,0.44,34.76
2021-10-04,61,44.0,,0.44,26.84
2021-10-05,61,44.0,,0.44,26.84
2021-10-06,60,44.0,,0.44,26.4
2021-10-07,64,44.0,,0.44,28.16
2021-10-08,69,44.0,,0.44,30.36
2021-10-09,81,44.0,,0.44,35.64
2021-10-10,93,44.0,,0.44,40.92
2021-10-11,100,44.0,,0.44,44.0
2021-10-12,61,44.0,,0.44,26.84
2021-10-13,61,44.0,,0.44,26.84
2021-10-14,63,44.0,,0.44,27.72
2021-10-15,64,44.0,,0.44,28.16
2021-10-16,78,44.0,,0.44,34.32
2021-10-17,80,44.0,,0.44,35.2
2021-10-18,62,44.0,,0.44,27.28
2021-10-19,60,44.0,,0.44,26.4
2021-10-20,57,44.0,,0.44,25.080000000000002
2021-10-21,61,44.0,,0.44,26.84
2021-10-22,62,44.0,,0.44,27.28
2021-10-23,74,44.0,,0.44,32.56
2021-10-24,78,44.0,,0.44,34.32
2021-10-25,60,44.0,,0.44,26.4
2021-10-26,59,44.0,,0.44,25.96
2021-10-27,61,44.0,,0.44,26.84
2021-10-28,59,44.0,,0.44,25.96
2021-10-29,64,44.0,,0.44,28.16
2021-10-30,74,44.0,,0.44,32.56
2021-10-31,82,44.0,,0.44,36.08
2021-11-01,16,54.0,False,0.54,8.64
2021-11-02,16,54.0,,0.54,8.64
2021-11-03,14,54.0,,0.54,7.5600000000000005
2021-11-04,15,54.0,,0.54,8.100000000000001
2021-11-05,15,54.0,,0.54,8.100000000000001
2021-11-06,18,54.0,,0.54,9.72
2021-11-07,19,54.0,,0.54,10.260000000000002
2021-11-08,16,54.0,,0.54,8.64
2021-11-09,15,54.0,,0.54,8.100000000000001
2021-11-10,17,54.0,,0.54,9.18
2021-11-11,23,54.0,,0.54,12.420000000000002
2021-11-12,17,54.0,,0.54,9.18
2021-11-13,19,54.0,,0.54,10.260000000000002
2021-11-14,20,54.0,,0.54,10.8
2021-11-15,16,54.0,,0.54,8.64
2021-11-16,14,54.0,,0.54,7.5600000000000005
2021-11-17,15,54.0,,0.54,8.100000000000001
2021-11-18,15,54.0,,0.54,8.100000000000001
2021-11-19,15,54.0,,0.54,8.100000000000001
2021-11-20,19,54.0,,0.54,10.260000000000002
2021-11-21,20,54.0,,0.54,10.8
2021-11-22,17,54.0,,0.54,9.18
2021-11-23,18,54.0,,0.54,9.72
2021-11-24,25,54.0,,0.54,13.5
2021-11-25,100,54.0,,0.54,54.0
2021-11-26,40,54.0,,0.54,21.6
2021-11-27,18,54.0,,0.54,9.72
2021-11-28,18,54.0,,0.54,9.72
2021-11-29,14,54.0,,0.54,7.5600000000000005
2021-11-30,13,54.0,,0.54,7.0200000000000005
2021-12-01,9,62.0,False,0.62,5.58
2021-12-02,9,62.0,,0.62,5.58
2021-12-03,10,62.0,,0.62,6.2
2021-12-04,12,62.0,,0.62,7.4399999999999995
2021-12-05,12,62.0,,0.62,7.4399999999999995
2021-12-06,10,62.0,,0.62,6.2
2021-12-07,9,62.0,,0.62,5.58
2021-12-08,9,62.0,,0.62,5.58
2021-12-09,9,62.0,,0.62,5.58
2021-12-10,10,62.0,,0.62,6.2
2021-12-11,12,62.0,,0.62,7.4399999999999995
2021-12-12,12,62.0,,0.62,7.4399999999999995
2021-12-13,9,62.0,,0.62,5.58
2021-12-14,9,62.0,,0.62,5.58
2021-12-15,9,62.0,,0.62,5.58
2021-12-16,10,62.0,,0.62,6.2
2021-12-17,11,62.0,,0.62,6.82
2021-12-18,13,62.0,,0.62,8.06
2021-12-19,13,62.0,,0.62,8.06
2021-12-20,11,62.0,,0.62,6.82
2021-12-21,11,62.0,,0.62,6.82
2021-12-22,12,62.0,,0.62,7.4399999999999995
2021-12-23,17,62.0,,0.62,10.54
2021-12-24,32,62.0,,0.62,19.84
2021-12-25,100,62.0,,0.62,62.0
2021-12-26,32,62.0,,0.62,19.84
2021-12-27,13,62.0,,0.62,8.06
2021-12-28,12,62.0,,0.62,7.4399999999999995
2021-12-29,11,62.0,,0.62,6.82
2021-12-30,14,62.0,,0.62,8.68
2021-12-31,20,62.0,,0.62,12.4
