date,CIA_unscaled,CIA_monthly,isPartial,scale,CIA
2021-04-27,99,37.0,,0.37,36.63
2021-04-28,89,37.0,,0.37,32.93
2021-04-29,85,37.0,,0.37,31.45
2021-04-30,83,37.0,,0.37,30.71
2021-05-01,36,43.0,False,0.43,15.48
2021-05-02,41,43.0,,0.43,17.63
2021-05-03,63,43.0,,0.43,27.09
2021-05-04,100,43.0,,0.43,43.0
2021-05-05,70,43.0,,0.43,30.099999999999998
2021-05-06,44,43.0,,0.43,18.919999999999998
2021-05-07,41,43.0,,0.43,17.63
2021-05-08,37,43.0,,0.43,15.91
2021-05-09,44,43.0,,0.43,18.919999999999998
2021-05-10,45,43.0,,0.43,19.35
2021-05-11,47,43.0,,0.43,20.21
2021-05-12,36,43.0,,0.43,15.48
2021-05-13,38,43.0,,0.43,16.34
2021-05-14,34,43.0,,0.43,14.62
2021-05-15,36,43.0,,0.43,15.48
2021-05-16,37,43.0,,0.43,15.91
2021-05-17,43,43.0,,0.43,18.49
2021-05-18,43,43.0,,0.43,18.49
2021-05-19,36,43.0,,0.43,15.48
2021-05-20,35,43.0,,0.43,15.049999999999999
2021-05-21,35,43.0,,0.43,15.049999999999999
2021-05-22,36,43.0,,0.43,15.48
2021-05-23,31,43.0,,0.43,13.33
2021-05-24,35,43.0,,0.43,15.049999999999999
2021-05-25,35,43.0,,0.43,15.049999999999999
2021-05-26,36,43.0,,0.43,15.48
2021-05-27,39,43.0,,0.43,16.77
2021-05-28,36,43.0,,0.43,15.48
2021-05-29,35,43.0,,0.43,15.049999999999999
2021-05-30,41,43.0,,0.43,17.63
2021-05-31,39,43.0,,0.43,16.77
2021-06-01,100,31.0,False,0.31,31.0
2021-06-02,77,31.0,,0.31,23.87
2021-06-03,84,31.0,,0.31,26.04
2021-06-04,77,31.0,,0.31,23.87
2021-06-05,83,31.0,,0.31,25.73
2021-06-06,87,31.0,,0.31,26.97
2021-06-07,80,31.0,,0.31,24.8
2021-06-08,82,31.0,,0.31,25.419999999999998
2021-06-09,83,31.0,,0.31,25.73
2021-06-10,65,31.0,,0.31,20.15
2021-06-11,69,31.0,,0.31,21.39
2021-06-12,65,31.0,,0.31,20.15
2021-06-13,71,31.0,,0.31,22.01
2021-06-14,76,31.0,,0.31,23.56
2021-06-15,67,31.0,,0.31,20.77
2021-06-16,71,31.0,,0.31,22.01
2021-06-17,70,31.0,,0.31,21.7
2021-06-18,75,31.0,,0.31,23.25
2021-06-19,69,31.0,,0.31,21.39
2021-06-20,63,31.0,,0.31,19.53
2021-06-21,57,31.0,,0.31,17.669999999999998
2021-06-22,78,31.0,,0.31,24.18
2021-06-23,56,31.0,,0.31,17.36
2021-06-24,71,31.0,,0.31,22.01
2021-06-25,63,31.0,,0.31,19.53
2021-06-26,80,31.0,,0.31,24.8
2021-06-27,64,31.0,,0.31,19.84
2021-06-28,60,31.0,,0.31,18.6
2021-06-29,68,31.0,,0.31,21.08
2021-06-30,61,31.0,,0.31,18.91
2021-07-01,88,32.0,False,0.32,28.16
2021-07-02,82,32.0,,0.32,26.240000000000002
2021-07-03,72,32.0,,0.32,23.04
2021-07-04,81,32.0,,0.32,25.92
2021-07-05,93,32.0,,0.32,29.76
2021-07-06,94,32.0,,0.32,30.080000000000002
2021-07-07,74,32.0,,0.32,23.68
2021-07-08,93,32.0,,0.32,29.76
2021-07-09,88,32.0,,0.32,28.16
2021-07-10,91,32.0,,0.32,29.12
2021-07-11,84,32.0,,0.32,26.88
2021-07-12,95,32.0,,0.32,30.400000000000002
2021-07-13,100,32.0,,0.32,32.0
2021-07-14,93,32.0,,0.32,29.76
2021-07-15,96,32.0,,0.32,30.72
2021-07-16,84,32.0,,0.32,26.88
2021-07-17,90,32.0,,0.32,28.8
2021-07-18,95,32.0,,0.32,30.400000000000002
2021-07-19,82,32.0,,0.32,26.240000000000002
2021-07-20,92,32.0,,0.32,29.44
2021-07-21,89,32.0,,0.32,28.48
2021-07-22,86,32.0,,0.32,27.52
2021-07-23,82,32.0,,0.32,26.240000000000002
2021-07-24,96,32.0,,0.32,30.72
2021-07-25,93,32.0,,0.32,29.76
2021-07-26,89,32.0,,0.32,28.48
2021-07-27,88,32.0,,0.32,28.16
2021-07-28,86,32.0,,0.32,27.52
2021-07-29,72,32.0,,0.32,23.04
2021-07-30,77,32.0,,0.32,24.64
2021-07-31,77,32.0,,0.32,24.64
2021-08-01,37,38.0,False,0.38,14.06
2021-08-02,44,38.0,,0.38,16.72
2021-08-03,44,38.0,,0.38,16.72
2021-08-04,41,38.0,,0.38,15.58
2021-08-05,46,38.0,,0.38,17.48
2021-08-06,42,38.0,,0.38,15.96
2021-08-07,45,38.0,,0.38,17.1
2021-08-08,44,38.0,,0.38,16.72
2021-08-09,45,38.0,,0.38,17.1
2021-08-10,43,38.0,,0.38,16.34
2021-08-11,50,38.0,,0.38,19.0
2021-08-12,43,38.0,,0.38,16.34
2021-08-13,45,38.0,,0.38,17.1
2021-08-14,41,38.0,,0.38,15.58
2021-08-15,54,38.0,,0.38,20.52
2021-08-16,63,38.0,,0.38,23.94
2021-08-17,68,38.0,,0.38,25.84
2021-08-18,60,38.0,,0.38,22.8
2021-08-19,54,38.0,,0.38,20.52
2021-08-20,51,38.0,,0.38,19.38
2021-08-21,48,38.0,,0.38,18.240000000000002
2021-08-22,48,38.0,,0.38,18.240000000000002
2021-08-23,47,38.0,,0.38,17.86
2021-08-24,100,38.0,,0.38,38.0
2021-08-25,66,38.0,,0.38,25.080000000000002
2021-08-26,65,38.0,,0.38,24.7
2021-08-27,55,38.0,,0.38,20.9
2021-08-28,50,38.0,,0.38,19.0
2021-08-29,60,38.0,,0.38,22.8
2021-08-30,54,38.0,,0.38,20.52
2021-08-31,52,38.0,,0.38,19.76
2021-09-01,56,41.0,False,0.41,22.959999999999997
2021-09-02,61,41.0,,0.41,25.009999999999998
2021-09-03,54,41.0,,0.41,22.139999999999997
2021-09-04,52,41.0,,0.41,21.32
2021-09-05,78,41.0,,0.41,31.979999999999997
2021-09-06,65,41.0,,0.41,26.65
2021-09-07,64,41.0,,0.41,26.24
2021-09-08,70,41.0,,0.41,28.7
2021-09-09,74,41.0,,0.41,30.34
2021-09-10,68,41.0,,0.41,27.88
2021-09-11,100,41.0,,0.41,41.0
2021-09-12,71,41.0,,0.41,29.11
2021-09-13,79,41.0,,0.41,32.39
2021-09-14,63,41.0,,0.41,25.83
2021-09-15,69,41.0,,0.41,28.29
2021-09-16,60,41.0,,0.41,24.599999999999998
2021-09-17,61,41.0,,0.41,25.009999999999998
2021-09-18,64,41.0,,0.41,26.24
2021-09-19,67,41.0,,0.41,27.47
2021-09-20,61,41.0,,0.41,25.009999999999998
2021-09-21,79,41.0,,0.41,32.39
2021-09-22,64,41.0,,0.41,26.24
2021-09-23,60,41.0,,0.41,24.599999999999998
2021-09-24,60,41.0,,0.41,24.599999999999998
2021-09-25,56,41.0,,0.41,22.959999999999997
2021-09-26,61,41.0,,0.41,25.009999999999998
2021-09-27,56,41.0,,0.41,22.959999999999997
2021-09-28,66,41.0,,0.41,27.06
2021-09-29,54,41.0,,0.41,22.139999999999997
2021-09-30,56,41.0,,0.41,22.959999999999997
2021-10-01,73,32.0,False,0.32,23.36
2021-10-02,73,32.0,,0.32,23.36
2021-10-03,75,32.0,,0.32,24.0
2021-10-04,81,32.0,,0.32,25.92
2021-10-05,85,32.0,,0.32,27.2
2021-10-06,91,32.0,,0.32,29.12
2021-10-07,100,32.0,,0.32,32.0
2021-10-08,83,32.0,,0.32,26.560000000000002
2021-10-09,70,32.0,,0.32,22.400000000000002
2021-10-10,68,32.0,,0.32,21.76
2021-10-11,74,32.0,,0.32,23.68
2021-10-12,81,32.0,,0.32,25.92
2021-10-13,78,32.0,,0.32,24.96
2021-10-14,92,32.0,,0.32,29.44
2021-10-15,70,32.0,,0.32,22.400000000000002
2021-10-16,74,32.0,,0.32,23.68
2021-10-17,74,32.0,,0.32,23.68
2021-10-18,79,32.0,,0.32,25.28
2021-10-19,70,32.0,,0.32,22.400000000000002
2021-10-20,84,32.0,,0.32,26.88
2021-10-21,82,32.0,,0.32,26.240000000000002
2021-10-22,94,32.0,,0.32,30.080000000000002
2021-10-23,78,32.0,,0.32,24.96
2021-10-24,72,32.0,,0.32,23.04
2021-10-25,90,32.0,,0.32,28.8
2021-10-26,81,32.0,,0.32,25.92
2021-10-27,79,32.0,,0.32,25.28
2021-10-28,86,32.0,,0.32,27.52
2021-10-29,93,32.0,,0.32,29.76
2021-10-30,68,32.0,,0.32,21.76
2021-10-31,73,32.0,,0.32,23.36
2021-11-01,75,31.0,False,0.31,23.25
2021-11-02,84,31.0,,0.31,26.04
2021-11-03,77,31.0,,0.31,23.87
2021-11-04,86,31.0,,0.31,26.66
2021-11-05,74,31.0,,0.31,22.94
2021-11-06,70,31.0,,0.31,21.7
2021-11-07,73,31.0,,0.31,22.63
2021-11-08,76,31.0,,0.31,23.56
2021-11-09,87,31.0,,0.31,26.97
2021-11-10,86,31.0,,0.31,26.66
2021-11-11,88,31.0,,0.31,27.28
2021-11-12,79,31.0,,0.31,24.49
2021-11-13,76,31.0,,0.31,23.56
2021-11-14,88,31.0,,0.31,27.28
2021-11-15,94,31.0,,0.31,29.14
2021-11-16,77,31.0,,0.31,23.87
2021-11-17,87,31.0,,0.31,26.97
2021-11-18,78,31.0,,0.31,24.18
2021-11-19,66,31.0,,0.31,20.46
2021-11-20,64,31.0,,0.31,19.84
2021-11-21,55,31.0,,0.31,17.05
2021-11-22,82,31.0,,0.31,25.419999999999998
2021-11-23,100,31.0,,0.31,31.0
2021-11-24,81,31.0,,0.31,25.11
2021-11-25,80,31.0,,0.31,24.8
2021-11-26,65,31.0,,0.31,20.15
2021-11-27,76,31.0,,0.31,23.56
2021-11-28,72,31.0,,0.31,22.32
2021-11-29,79,31.0,,0.31,24.49
2021-11-30,90,31.0,,0.31,27.9
2021-12-01,69,33.0,False,0.33,22.77
2021-12-02,83,33.0,,0.33,27.39
2021-12-03,72,33.0,,0.33,23.76
2021-12-04,62,33.0,,0.33,20.46
2021-12-05,65,33.0,,0.33,21.45
2021-12-06,75,33.0,,0.33,24.75
2021-12-07,78,33.0,,0.33,25.740000000000002
2021-12-08,87,33.0,,0.33,28.71
2021-12-09,100,33.0,,0.33,33.0
2021-12-10,86,33.0,,0.33,28.380000000000003
2021-12-11,76,33.0,,0.33,25.080000000000002
2021-12-12,72,33.0,,0.33,23.76
2021-12-13,76,33.0,,0.33,25.080000000000002
2021-12-14,74,33.0,,0.33,24.42
2021-12-15,73,33.0,,0.33,24.09
2021-12-16,84,33.0,,0.33,27.720000000000002
2021-12-17,71,33.0,,0.33,23.43
2021-12-18,65,33.0,,0.33,21.45
2021-12-19,58,33.0,,0.33,19.14
2021-12-20,67,33.0,,0.33,22.11
2021-12-21,65,33.0,,0.33,21.45
2021-12-22,57,33.0,,0.33,18.810000000000002
2021-12-23,72,33.0,,0.33,23.76
2021-12-24,59,33.0,,0.33,19.470000000000002
2021-12-25,67,33.0,,0.33,22.11
2021-12-26,69,33.0,,0.33,22.77
2021-12-27,71,33.0,,0.33,23.43
2021-12-28,73,33.0,,0.33,24.09
2021-12-29,75,33.0,,0.33,24.75
2021-12-30,87,33.0,,0.33,28.71
2021-12-31,76,33.0,,0.33,25.080000000000002
