date,YOU_unscaled,YOU_monthly,isPartial,scale,YOU
2021-04-10,95,80.0,,0.8,76.0
2021-04-11,100,80.0,,0.8,80.0
2021-04-12,97,80.0,,0.8,77.60000000000001
2021-04-13,100,80.0,,0.8,80.0
2021-04-14,97,80.0,,0.8,77.60000000000001
2021-04-15,97,80.0,,0.8,77.60000000000001
2021-04-16,95,80.0,,0.8,76.0
2021-04-17,95,80.0,,0.8,76.0
2021-04-18,98,80.0,,0.8,78.4
2021-04-19,93,80.0,,0.8,74.4
2021-04-20,96,80.0,,0.8,76.80000000000001
2021-04-21,92,80.0,,0.8,73.60000000000001
2021-04-22,98,80.0,,0.8,78.4
2021-04-23,95,80.0,,0.8,76.0
2021-04-24,93,80.0,,0.8,74.4
2021-04-25,97,80.0,,0.8,77.60000000000001
2021-04-26,99,80.0,,0.8,79.2
2021-04-27,97,80.0,,0.8,77.60000000000001
2021-04-28,97,80.0,,0.8,77.60000000000001
2021-04-29,97,80.0,,0.8,77.60000000000001
2021-04-30,92,80.0,,0.8,73.60000000000001
2021-05-01,93,79.0,False,0.79,73.47
2021-05-02,96,79.0,,0.79,75.84
2021-05-03,98,79.0,,0.79,77.42
2021-05-04,99,79.0,,0.79,78.21000000000001
2021-05-05,95,79.0,,0.79,75.05
2021-05-06,98,79.0,,0.79,77.42
2021-05-07,97,79.0,,0.79,76.63000000000001
2021-05-08,92,79.0,,0.79,72.68
2021-05-09,97,79.0,,0.79,76.63000000000001
2021-05-10,95,79.0,,0.79,75.05
2021-05-11,96,79.0,,0.79,75.84
2021-05-12,96,79.0,,0.79,75.84
2021-05-13,97,79.0,,0.79,76.63000000000001
2021-05-14,98,79.0,,0.79,77.42
2021-05-15,99,79.0,,0.79,78.21000000000001
2021-05-16,97,79.0,,0.79,76.63000000000001
2021-05-17,98,79.0,,0.79,77.42
2021-05-18,99,79.0,,0.79,78.21000000000001
2021-05-19,96,79.0,,0.79,75.84
2021-05-20,97,79.0,,0.79,76.63000000000001
2021-05-21,96,79.0,,0.79,75.84
2021-05-22,97,79.0,,0.79,76.63000000000001
2021-05-23,96,79.0,,0.79,75.84
2021-05-24,93,79.0,,0.79,73.47
2021-05-25,100,79.0,,0.79,79.0
2021-05-26,97,79.0,,0.79,76.63000000000001
2021-05-27,95,79.0,,0.79,75.05
2021-05-28,91,79.0,,0.79,71.89
2021-05-29,92,79.0,,0.79,72.68
2021-05-30,96,79.0,,0.79,75.84
2021-05-31,96,79.0,,0.79,75.84
2021-06-01,94,77.0,False,0.77,72.38
2021-06-02,94,77.0,,0.77,72.38
2021-06-03,97,77.0,,0.77,74.69
2021-06-04,96,77.0,,0.77,73.92
2021-06-05,98,77.0,,0.77,75.46000000000001
2021-06-06,97,77.0,,0.77,74.69
2021-06-07,93,77.0,,0.77,71.61
2021-06-08,96,77.0,,0.77,73.92
2021-06-09,97,77.0,,0.77,74.69
2021-06-10,99,77.0,,0.77,76.23
2021-06-11,95,77.0,,0.77,73.15
2021-06-12,95,77.0,,0.77,73.15
2021-06-13,97,77.0,,0.77,74.69
2021-06-14,92,77.0,,0.77,70.84
2021-06-15,94,77.0,,0.77,72.38
2021-06-16,94,77.0,,0.77,72.38
2021-06-17,95,77.0,,0.77,73.15
2021-06-18,94,77.0,,0.77,72.38
2021-06-19,92,77.0,,0.77,70.84
2021-06-20,98,77.0,,0.77,75.46000000000001
2021-06-21,96,77.0,,0.77,73.92
2021-06-22,99,77.0,,0.77,76.23
2021-06-23,90,77.0,,0.77,69.3
2021-06-24,98,77.0,,0.77,75.46000000000001
2021-06-25,95,77.0,,0.77,73.15
2021-06-26,99,77.0,,0.77,76.23
2021-06-27,100,77.0,,0.77,77.0
2021-06-28,95,77.0,,0.77,73.15
2021-06-29,97,77.0,,0.77,74.69
2021-06-30,94,77.0,,0.77,72.38
2021-07-01,91,76.0,False,0.76,69.16
2021-07-02,89,76.0,,0.76,67.64
2021-07-03,93,76.0,,0.76,70.68
2021-07-04,97,76.0,,0.76,73.72
2021-07-05,95,76.0,,0.76,72.2
2021-07-06,95,76.0,,0.76,72.2
2021-07-07,92,76.0,,0.76,69.92
2021-07-08,96,76.0,,0.76,72.96000000000001
2021-07-09,92,76.0,,0.76,69.92
2021-07-10,98,76.0,,0.76,74.48
2021-07-11,100,76.0,,0.76,76.0
2021-07-12,97,76.0,,0.76,73.72
2021-07-13,97,76.0,,0.76,73.72
2021-07-14,96,76.0,,0.76,72.96000000000001
2021-07-15,94,76.0,,0.76,71.44
2021-07-16,95,76.0,,0.76,72.2
2021-07-17,98,76.0,,0.76,74.48
2021-07-18,99,76.0,,0.76,75.24
2021-07-19,94,76.0,,0.76,71.44
2021-07-20,93,76.0,,0.76,70.68
2021-07-21,91,76.0,,0.76,69.16
2021-07-22,96,76.0,,0.76,72.96000000000001
2021-07-23,95,76.0,,0.76,72.2
2021-07-24,95,76.0,,0.76,72.2
2021-07-25,99,76.0,,0.76,75.24
2021-07-26,96,76.0,,0.76,72.96000000000001
2021-07-27,96,76.0,,0.76,72.96000000000001
2021-07-28,95,76.0,,0.76,72.2
2021-07-29,95,76.0,,0.76,72.2
2021-07-30,90,76.0,,0.76,68.4
2021-07-31,95,76.0,,0.76,72.2
2021-08-01,97,80.0,False,0.8,77.60000000000001
2021-08-02,95,80.0,,0.8,76.0
2021-08-03,92,80.0,,0.8,73.60000000000001
2021-08-04,97,80.0,,0.8,77.60000000000001
2021-08-05,99,80.0,,0.8,79.2
2021-08-06,97,80.0,,0.8,77.60000000000001
2021-08-07,96,80.0,,0.8,76.80000000000001
2021-08-08,98,80.0,,0.8,78.4
2021-08-09,94,80.0,,0.8,75.2
2021-08-10,99,80.0,,0.8,79.2
2021-08-11,93,80.0,,0.8,74.4
2021-08-12,95,80.0,,0.8,76.0
2021-08-13,97,80.0,,0.8,77.60000000000001
2021-08-14,97,80.0,,0.8,77.60000000000001
2021-08-15,99,80.0,,0.8,79.2
2021-08-16,97,80.0,,0.8,77.60000000000001
2021-08-17,95,80.0,,0.8,76.0
2021-08-18,95,80.0,,0.8,76.0
2021-08-19,94,80.0,,0.8,75.2
2021-08-20,97,80.0,,0.8,77.60000000000001
2021-08-21,97,80.0,,0.8,77.60000000000001
2021-08-22,95,80.0,,0.8,76.0
2021-08-23,95,80.0,,0.8,76.0
2021-08-24,100,80.0,,0.8,80.0
2021-08-25,93,80.0,,0.8,74.4
2021-08-26,96,80.0,,0.8,76.80000000000001
2021-08-27,92,80.0,,0.8,73.60000000000001
2021-08-28,97,80.0,,0.8,77.60000000000001
2021-08-29,96,80.0,,0.8,76.80000000000001
2021-08-30,91,80.0,,0.8,72.8
2021-08-31,97,80.0,,0.8,77.60000000000001
2021-09-01,92,77.0,False,0.77,70.84
2021-09-02,95,77.0,,0.77,73.15
2021-09-03,94,77.0,,0.77,72.38
2021-09-04,100,77.0,,0.77,77.0
2021-09-05,99,77.0,,0.77,76.23
2021-09-06,99,77.0,,0.77,76.23
2021-09-07,96,77.0,,0.77,73.92
2021-09-08,94,77.0,,0.77,72.38
2021-09-09,97,77.0,,0.77,74.69
2021-09-10,97,77.0,,0.77,74.69
2021-09-11,97,77.0,,0.77,74.69
2021-09-12,98,77.0,,0.77,75.46000000000001
2021-09-13,93,77.0,,0.77,71.61
2021-09-14,95,77.0,,0.77,73.15
2021-09-15,97,77.0,,0.77,74.69
2021-09-16,99,77.0,,0.77,76.23
2021-09-17,97,77.0,,0.77,74.69
2021-09-18,93,77.0,,0.77,71.61
2021-09-19,98,77.0,,0.77,75.46000000000001
2021-09-20,97,77.0,,0.77,74.69
2021-09-21,99,77.0,,0.77,76.23
2021-09-22,96,77.0,,0.77,73.92
2021-09-23,96,77.0,,0.77,73.92
2021-09-24,93,77.0,,0.77,71.61
2021-09-25,96,77.0,,0.77,73.92
2021-09-26,97,77.0,,0.77,74.69
2021-09-27,95,77.0,,0.77,73.15
2021-09-28,98,77.0,,0.77,75.46000000000001
2021-09-29,94,77.0,,0.77,72.38
2021-09-30,96,77.0,,0.77,73.92
2021-10-01,91,78.0,False,0.78,70.98
2021-10-02,90,78.0,,0.78,70.2
2021-10-03,92,78.0,,0.78,71.76
2021-10-04,86,78.0,,0.78,67.08
2021-10-05,96,78.0,,0.78,74.88
2021-10-06,91,78.0,,0.78,70.98
2021-10-07,93,78.0,,0.78,72.54
2021-10-08,91,78.0,,0.78,70.98
2021-10-09,91,78.0,,0.78,70.98
2021-10-10,93,78.0,,0.78,72.54
2021-10-11,92,78.0,,0.78,71.76
2021-10-12,91,78.0,,0.78,70.98
2021-10-13,93,78.0,,0.78,72.54
2021-10-14,94,78.0,,0.78,73.32000000000001
2021-10-15,96,78.0,,0.78,74.88
2021-10-16,95,78.0,,0.78,74.10000000000001
2021-10-17,98,78.0,,0.78,76.44
2021-10-18,99,78.0,,0.78,77.22
2021-10-19,100,78.0,,0.78,78.0
2021-10-20,98,78.0,,0.78,76.44
2021-10-21,96,78.0,,0.78,74.88
2021-10-22,97,78.0,,0.78,75.66
2021-10-23,92,78.0,,0.78,71.76
2021-10-24,97,78.0,,0.78,75.66
2021-10-25,94,78.0,,0.78,73.32000000000001
2021-10-26,94,78.0,,0.78,73.32000000000001
2021-10-27,96,78.0,,0.78,74.88
2021-10-28,94,78.0,,0.78,73.32000000000001
2021-10-29,93,78.0,,0.78,72.54
2021-10-30,91,78.0,,0.78,70.98
2021-10-31,94,78.0,,0.78,73.32000000000001
2021-11-01,87,78.0,False,0.78,67.86
2021-11-02,92,78.0,,0.78,71.76
2021-11-03,89,78.0,,0.78,69.42
2021-11-04,93,78.0,,0.78,72.54
2021-11-05,88,78.0,,0.78,68.64
2021-11-06,89,78.0,,0.78,69.42
2021-11-07,91,78.0,,0.78,70.98
2021-11-08,90,78.0,,0.78,70.2
2021-11-09,95,78.0,,0.78,74.10000000000001
2021-11-10,90,78.0,,0.78,70.2
2021-11-11,96,78.0,,0.78,74.88
2021-11-12,92,78.0,,0.78,71.76
2021-11-13,96,78.0,,0.78,74.88
2021-11-14,94,78.0,,0.78,73.32000000000001
2021-11-15,93,78.0,,0.78,72.54
2021-11-16,93,78.0,,0.78,72.54
2021-11-17,94,78.0,,0.78,73.32000000000001
2021-11-18,95,78.0,,0.78,74.10000000000001
2021-11-19,89,78.0,,0.78,69.42
2021-11-20,93,78.0,,0.78,72.54
2021-11-21,91,78.0,,0.78,70.98
2021-11-22,91,78.0,,0.78,70.98
2021-11-23,93,78.0,,0.78,72.54
2021-11-24,92,78.0,,0.78,71.76
2021-11-25,100,78.0,,0.78,78.0
2021-11-26,83,78.0,,0.78,64.74000000000001
2021-11-27,88,78.0,,0.78,68.64
2021-11-28,92,78.0,,0.78,71.76
2021-11-29,87,78.0,,0.78,67.86
2021-11-30,89,78.0,,0.78,69.42
2021-12-01,88,78.0,False,0.78,68.64
2021-12-02,92,78.0,,0.78,71.76
2021-12-03,90,78.0,,0.78,70.2
2021-12-04,89,78.0,,0.78,69.42
2021-12-05,93,78.0,,0.78,72.54
2021-12-06,88,78.0,,0.78,68.64
2021-12-07,89,78.0,,0.78,69.42
2021-12-08,91,78.0,,0.78,70.98
2021-12-09,90,78.0,,0.78,70.2
2021-12-10,88,78.0,,0.78,68.64
2021-12-11,91,78.0,,0.78,70.98
2021-12-12,92,78.0,,0.78,71.76
2021-12-13,88,78.0,,0.78,68.64
2021-12-14,89,78.0,,0.78,69.42
2021-12-15,90,78.0,,0.78,70.2
2021-12-16,92,78.0,,0.78,71.76
2021-12-17,88,78.0,,0.78,68.64
2021-12-18,91,78.0,,0.78,70.98
2021-12-19,89,78.0,,0.78,69.42
2021-12-20,90,78.0,,0.78,70.2
2021-12-21,96,78.0,,0.78,74.88
2021-12-22,93,78.0,,0.78,72.54
2021-12-23,95,78.0,,0.78,74.10000000000001
2021-12-24,96,78.0,,0.78,74.88
2021-12-25,100,78.0,,0.78,78.0
2021-12-26,97,78.0,,0.78,75.66
2021-12-27,98,78.0,,0.78,76.44
2021-12-28,96,78.0,,0.78,74.88
2021-12-29,96,78.0,,0.78,74.88
2021-12-30,94,78.0,,0.78,73.32000000000001
2021-12-31,93,78.0,,0.78,72.54
