date,DM_unscaled,DM_monthly,isPartial,scale,DM
2021-04-23,45,83.0,,0.83,37.35
2021-04-24,35,83.0,,0.83,29.049999999999997
2021-04-25,37,83.0,,0.83,30.709999999999997
2021-04-26,39,83.0,,0.83,32.37
2021-04-27,40,83.0,,0.83,33.199999999999996
2021-04-28,47,83.0,,0.83,39.01
2021-04-29,46,83.0,,0.83,38.18
2021-04-30,43,83.0,,0.83,35.69
2021-05-01,69,67.0,False,0.67,46.230000000000004
2021-05-02,72,67.0,,0.67,48.24
2021-05-03,86,67.0,,0.67,57.620000000000005
2021-05-04,88,67.0,,0.67,58.96
2021-05-05,80,67.0,,0.67,53.6
2021-05-06,75,67.0,,0.67,50.25
2021-05-07,77,67.0,,0.67,51.59
2021-05-08,68,67.0,,0.67,45.56
2021-05-09,61,67.0,,0.67,40.870000000000005
2021-05-10,81,67.0,,0.67,54.27
2021-05-11,88,67.0,,0.67,58.96
2021-05-12,78,67.0,,0.67,52.260000000000005
2021-05-13,85,67.0,,0.67,56.95
2021-05-14,79,67.0,,0.67,52.93
2021-05-15,71,67.0,,0.67,47.57
2021-05-16,65,67.0,,0.67,43.550000000000004
2021-05-17,86,67.0,,0.67,57.620000000000005
2021-05-18,100,67.0,,0.67,67.0
2021-05-19,75,67.0,,0.67,50.25
2021-05-20,75,67.0,,0.67,50.25
2021-05-21,81,67.0,,0.67,54.27
2021-05-22,72,67.0,,0.67,48.24
2021-05-23,71,67.0,,0.67,47.57
2021-05-24,77,67.0,,0.67,51.59
2021-05-25,83,67.0,,0.67,55.61000000000001
2021-05-26,75,67.0,,0.67,50.25
2021-05-27,73,67.0,,0.67,48.910000000000004
2021-05-28,75,67.0,,0.67,50.25
2021-05-29,66,67.0,,0.67,44.220000000000006
2021-05-30,65,67.0,,0.67,43.550000000000004
2021-05-31,71,67.0,,0.67,47.57
2021-06-01,82,68.0,False,0.68,55.760000000000005
2021-06-02,83,68.0,,0.68,56.440000000000005
2021-06-03,95,68.0,,0.68,64.60000000000001
2021-06-04,90,68.0,,0.68,61.2
2021-06-05,69,68.0,,0.68,46.92
2021-06-06,80,68.0,,0.68,54.400000000000006
2021-06-07,73,68.0,,0.68,49.64
2021-06-08,90,68.0,,0.68,61.2
2021-06-09,99,68.0,,0.68,67.32000000000001
2021-06-10,87,68.0,,0.68,59.160000000000004
2021-06-11,86,68.0,,0.68,58.480000000000004
2021-06-12,76,68.0,,0.68,51.68000000000001
2021-06-13,69,68.0,,0.68,46.92
2021-06-14,100,68.0,,0.68,68.0
2021-06-15,86,68.0,,0.68,58.480000000000004
2021-06-16,91,68.0,,0.68,61.88
2021-06-17,93,68.0,,0.68,63.24
2021-06-18,89,68.0,,0.68,60.52
2021-06-19,74,68.0,,0.68,50.32
2021-06-20,77,68.0,,0.68,52.36000000000001
2021-06-21,79,68.0,,0.68,53.720000000000006
2021-06-22,94,68.0,,0.68,63.92
2021-06-23,94,68.0,,0.68,63.92
2021-06-24,83,68.0,,0.68,56.440000000000005
2021-06-25,88,68.0,,0.68,59.84
2021-06-26,77,68.0,,0.68,52.36000000000001
2021-06-27,70,68.0,,0.68,47.6
2021-06-28,89,68.0,,0.68,60.52
2021-06-29,86,68.0,,0.68,58.480000000000004
2021-06-30,90,68.0,,0.68,61.2
2021-07-01,54,76.0,False,0.76,41.04
2021-07-02,51,76.0,,0.76,38.76
2021-07-03,46,76.0,,0.76,34.96
2021-07-04,46,76.0,,0.76,34.96
2021-07-05,50,76.0,,0.76,38.0
2021-07-06,59,76.0,,0.76,44.84
2021-07-07,59,76.0,,0.76,44.84
2021-07-08,58,76.0,,0.76,44.08
2021-07-09,63,76.0,,0.76,47.88
2021-07-10,57,76.0,,0.76,43.32
2021-07-11,100,76.0,,0.76,76.0
2021-07-12,77,76.0,,0.76,58.52
2021-07-13,75,76.0,,0.76,57.0
2021-07-14,68,76.0,,0.76,51.68
2021-07-15,64,76.0,,0.76,48.64
2021-07-16,65,76.0,,0.76,49.4
2021-07-17,50,76.0,,0.76,38.0
2021-07-18,51,76.0,,0.76,38.76
2021-07-19,66,76.0,,0.76,50.160000000000004
2021-07-20,62,76.0,,0.76,47.12
2021-07-21,52,76.0,,0.76,39.52
2021-07-22,61,76.0,,0.76,46.36
2021-07-23,60,76.0,,0.76,45.6
2021-07-24,52,76.0,,0.76,39.52
2021-07-25,57,76.0,,0.76,43.32
2021-07-26,55,76.0,,0.76,41.8
2021-07-27,69,76.0,,0.76,52.44
2021-07-28,59,76.0,,0.76,44.84
2021-07-29,59,76.0,,0.76,44.84
2021-07-30,60,76.0,,0.76,45.6
2021-07-31,47,76.0,,0.76,35.72
2021-08-01,73,78.0,False,0.78,56.940000000000005
2021-08-02,85,78.0,,0.78,66.3
2021-08-03,83,78.0,,0.78,64.74000000000001
2021-08-04,90,78.0,,0.78,70.2
2021-08-05,77,78.0,,0.78,60.06
2021-08-06,77,78.0,,0.78,60.06
2021-08-07,66,78.0,,0.78,51.480000000000004
2021-08-08,67,78.0,,0.78,52.260000000000005
2021-08-09,87,78.0,,0.78,67.86
2021-08-10,87,78.0,,0.78,67.86
2021-08-11,97,78.0,,0.78,75.66
2021-08-12,91,78.0,,0.78,70.98
2021-08-13,94,78.0,,0.78,73.32000000000001
2021-08-14,84,78.0,,0.78,65.52
2021-08-15,79,78.0,,0.78,61.620000000000005
2021-08-16,94,78.0,,0.78,73.32000000000001
2021-08-17,83,78.0,,0.78,64.74000000000001
2021-08-18,94,78.0,,0.78,73.32000000000001
2021-08-19,79,78.0,,0.78,61.620000000000005
2021-08-20,89,78.0,,0.78,69.42
2021-08-21,77,78.0,,0.78,60.06
2021-08-22,74,78.0,,0.78,57.72
2021-08-23,94,78.0,,0.78,73.32000000000001
2021-08-24,100,78.0,,0.78,78.0
2021-08-25,90,78.0,,0.78,70.2
2021-08-26,96,78.0,,0.78,74.88
2021-08-27,91,78.0,,0.78,70.98
2021-08-28,86,78.0,,0.78,67.08
2021-08-29,71,78.0,,0.78,55.38
2021-08-30,90,78.0,,0.78,70.2
2021-08-31,94,78.0,,0.78,73.32000000000001
2021-09-01,96,76.0,False,0.76,72.96000000000001
2021-09-02,99,76.0,,0.76,75.24
2021-09-03,79,76.0,,0.76,60.04
2021-09-04,71,76.0,,0.76,53.96
2021-09-05,73,76.0,,0.76,55.480000000000004
2021-09-06,78,76.0,,0.76,59.28
2021-09-07,93,76.0,,0.76,70.68
2021-09-08,90,76.0,,0.76,68.4
2021-09-09,91,76.0,,0.76,69.16
2021-09-10,89,76.0,,0.76,67.64
2021-09-11,69,76.0,,0.76,52.44
2021-09-12,68,76.0,,0.76,51.68
2021-09-13,82,76.0,,0.76,62.32
2021-09-14,83,76.0,,0.76,63.08
2021-09-15,87,76.0,,0.76,66.12
2021-09-16,78,76.0,,0.76,59.28
2021-09-17,85,76.0,,0.76,64.6
2021-09-18,69,76.0,,0.76,52.44
2021-09-19,66,76.0,,0.76,50.160000000000004
2021-09-20,85,76.0,,0.76,64.6
2021-09-21,86,76.0,,0.76,65.36
2021-09-22,87,76.0,,0.76,66.12
2021-09-23,83,76.0,,0.76,63.08
2021-09-24,74,76.0,,0.76,56.24
2021-09-25,64,76.0,,0.76,48.64
2021-09-26,61,76.0,,0.76,46.36
2021-09-27,74,76.0,,0.76,56.24
2021-09-28,100,76.0,,0.76,76.0
2021-09-29,85,76.0,,0.76,64.6
2021-09-30,78,76.0,,0.76,59.28
2021-10-01,73,74.0,False,0.74,54.019999999999996
2021-10-02,69,74.0,,0.74,51.06
2021-10-03,71,74.0,,0.74,52.54
2021-10-04,75,74.0,,0.74,55.5
2021-10-05,84,74.0,,0.74,62.16
2021-10-06,92,74.0,,0.74,68.08
2021-10-07,89,74.0,,0.74,65.86
2021-10-08,85,74.0,,0.74,62.9
2021-10-09,61,74.0,,0.74,45.14
2021-10-10,78,74.0,,0.74,57.72
2021-10-11,81,74.0,,0.74,59.94
2021-10-12,85,74.0,,0.74,62.9
2021-10-13,88,74.0,,0.74,65.12
2021-10-14,87,74.0,,0.74,64.38
2021-10-15,81,74.0,,0.74,59.94
2021-10-16,70,74.0,,0.74,51.8
2021-10-17,74,74.0,,0.74,54.76
2021-10-18,83,74.0,,0.74,61.42
2021-10-19,88,74.0,,0.74,65.12
2021-10-20,100,74.0,,0.74,74.0
2021-10-21,95,74.0,,0.74,70.3
2021-10-22,89,74.0,,0.74,65.86
2021-10-23,77,74.0,,0.74,56.98
2021-10-24,66,74.0,,0.74,48.839999999999996
2021-10-25,86,74.0,,0.74,63.64
2021-10-26,95,74.0,,0.74,70.3
2021-10-27,89,74.0,,0.74,65.86
2021-10-28,91,74.0,,0.74,67.34
2021-10-29,84,74.0,,0.74,62.16
2021-10-30,81,74.0,,0.74,59.94
2021-10-31,64,74.0,,0.74,47.36
2021-11-01,86,84.0,False,0.84,72.24
2021-11-02,92,84.0,,0.84,77.28
2021-11-03,95,84.0,,0.84,79.8
2021-11-04,94,84.0,,0.84,78.96
2021-11-05,83,84.0,,0.84,69.72
2021-11-06,77,84.0,,0.84,64.67999999999999
2021-11-07,88,84.0,,0.84,73.92
2021-11-08,81,84.0,,0.84,68.03999999999999
2021-11-09,95,84.0,,0.84,79.8
2021-11-10,85,84.0,,0.84,71.39999999999999
2021-11-11,99,84.0,,0.84,83.16
2021-11-12,89,84.0,,0.84,74.75999999999999
2021-11-13,81,84.0,,0.84,68.03999999999999
2021-11-14,66,84.0,,0.84,55.44
2021-11-15,95,84.0,,0.84,79.8
2021-11-16,94,84.0,,0.84,78.96
2021-11-17,92,84.0,,0.84,77.28
2021-11-18,97,84.0,,0.84,81.48
2021-11-19,88,84.0,,0.84,73.92
2021-11-20,80,84.0,,0.84,67.2
2021-11-21,84,84.0,,0.84,70.56
2021-11-22,80,84.0,,0.84,67.2
2021-11-23,92,84.0,,0.84,77.28
2021-11-24,92,84.0,,0.84,77.28
2021-11-25,80,84.0,,0.84,67.2
2021-11-26,83,84.0,,0.84,69.72
2021-11-27,87,84.0,,0.84,73.08
2021-11-28,73,84.0,,0.84,61.32
2021-11-29,92,84.0,,0.84,77.28
2021-11-30,100,84.0,,0.84,84.0
2021-12-01,76,92.0,False,0.92,69.92
2021-12-02,74,92.0,,0.92,68.08
2021-12-03,72,92.0,,0.92,66.24000000000001
2021-12-04,66,92.0,,0.92,60.720000000000006
2021-12-05,61,92.0,,0.92,56.120000000000005
2021-12-06,64,92.0,,0.92,58.88
2021-12-07,70,92.0,,0.92,64.4
2021-12-08,68,92.0,,0.92,62.56
2021-12-09,70,92.0,,0.92,64.4
2021-12-10,70,92.0,,0.92,64.4
2021-12-11,61,92.0,,0.92,56.120000000000005
2021-12-12,53,92.0,,0.92,48.760000000000005
2021-12-13,68,92.0,,0.92,62.56
2021-12-14,70,92.0,,0.92,64.4
2021-12-15,71,92.0,,0.92,65.32000000000001
2021-12-16,72,92.0,,0.92,66.24000000000001
2021-12-17,67,92.0,,0.92,61.64
2021-12-18,59,92.0,,0.92,54.28
2021-12-19,69,92.0,,0.92,63.480000000000004
2021-12-20,67,92.0,,0.92,61.64
2021-12-21,66,92.0,,0.92,60.720000000000006
2021-12-22,83,92.0,,0.92,76.36
2021-12-23,77,92.0,,0.92,70.84
2021-12-24,70,92.0,,0.92,64.4
2021-12-25,61,92.0,,0.92,56.120000000000005
2021-12-26,75,92.0,,0.92,69.0
2021-12-27,86,92.0,,0.92,79.12
2021-12-28,95,92.0,,0.92,87.4
2021-12-29,100,92.0,,0.92,92.0
2021-12-30,98,92.0,,0.92,90.16000000000001
2021-12-31,88,92.0,,0.92,80.96000000000001
