date,HLNE_unscaled,HLNE_monthly,isPartial,scale,HLNE
2021-11-22,0,17.0,,0.17,0.0
2021-11-23,0,17.0,,0.17,0.0
2021-11-24,0,17.0,,0.17,0.0
2021-11-25,0,17.0,,0.17,0.0
2021-11-26,53,17.0,,0.17,9.01
2021-11-27,0,17.0,,0.17,0.0
2021-11-28,0,17.0,,0.17,0.0
2021-11-29,0,17.0,,0.17,0.0
2021-11-30,0,17.0,,0.17,0.0
2021-12-01,0,14.0,False,0.14,0.0
2021-12-02,0,14.0,,0.14,0.0
2021-12-03,51,14.0,,0.14,7.140000000000001
2021-12-04,0,14.0,,0.14,0.0
2021-12-05,0,14.0,,0.14,0.0
2021-12-06,50,14.0,,0.14,7.000000000000001
2021-12-07,100,14.0,,0.14,14.000000000000002
2021-12-08,0,14.0,,0.14,0.0
2021-12-09,0,14.0,,0.14,0.0
2021-12-10,0,14.0,,0.14,0.0
2021-12-11,0,14.0,,0.14,0.0
2021-12-12,0,14.0,,0.14,0.0
2021-12-13,52,14.0,,0.14,7.280000000000001
2021-12-14,0,14.0,,0.14,0.0
2021-12-15,0,14.0,,0.14,0.0
2021-12-16,0,14.0,,0.14,0.0
2021-12-17,0,14.0,,0.14,0.0
2021-12-18,0,14.0,,0.14,0.0
2021-12-19,0,14.0,,0.14,0.0
2021-12-20,0,14.0,,0.14,0.0
2021-12-21,0,14.0,,0.14,0.0
2021-12-22,0,14.0,,0.14,0.0
2021-12-23,0,14.0,,0.14,0.0
2021-12-24,0,14.0,,0.14,0.0
2021-12-25,0,14.0,,0.14,0.0
2021-12-26,0,14.0,,0.14,0.0
2021-12-27,0,14.0,,0.14,0.0
2021-12-28,0,14.0,,0.14,0.0
2021-12-29,0,14.0,,0.14,0.0
2021-12-30,52,14.0,,0.14,7.280000000000001
2021-12-31,0,14.0,,0.14,0.0
