date,INTC_unscaled,INTC_monthly,isPartial,scale,INTC
2021-04-10,12,68.0,,0.68,8.16
2021-04-11,12,68.0,,0.68,8.16
2021-04-12,61,68.0,,0.68,41.480000000000004
2021-04-13,62,68.0,,0.68,42.160000000000004
2021-04-14,48,68.0,,0.68,32.64
2021-04-15,45,68.0,,0.68,30.6
2021-04-16,42,68.0,,0.68,28.560000000000002
2021-04-17,10,68.0,,0.68,6.800000000000001
2021-04-18,5,68.0,,0.68,3.4000000000000004
2021-04-19,32,68.0,,0.68,21.76
2021-04-20,36,68.0,,0.68,24.48
2021-04-21,40,68.0,,0.68,27.200000000000003
2021-04-22,87,68.0,,0.68,59.160000000000004
2021-04-23,100,68.0,,0.68,68.0
2021-04-24,27,68.0,,0.68,18.360000000000003
2021-04-25,14,68.0,,0.68,9.520000000000001
2021-04-26,44,68.0,,0.68,29.92
2021-04-27,56,68.0,,0.68,38.080000000000005
2021-04-28,52,68.0,,0.68,35.36
2021-04-29,50,68.0,,0.68,34.0
2021-04-30,39,68.0,,0.68,26.520000000000003
2021-05-01,29,50.0,False,0.5,14.5
2021-05-02,18,50.0,,0.5,9.0
2021-05-03,84,50.0,,0.5,42.0
2021-05-04,75,50.0,,0.5,37.5
2021-05-05,100,50.0,,0.5,50.0
2021-05-06,90,50.0,,0.5,45.0
2021-05-07,100,50.0,,0.5,50.0
2021-05-08,21,50.0,,0.5,10.5
2021-05-09,16,50.0,,0.5,8.0
2021-05-10,90,50.0,,0.5,45.0
2021-05-11,96,50.0,,0.5,48.0
2021-05-12,91,50.0,,0.5,45.5
2021-05-13,82,50.0,,0.5,41.0
2021-05-14,87,50.0,,0.5,43.5
2021-05-15,21,50.0,,0.5,10.5
2021-05-16,13,50.0,,0.5,6.5
2021-05-17,90,50.0,,0.5,45.0
2021-05-18,74,50.0,,0.5,37.0
2021-05-19,66,50.0,,0.5,33.0
2021-05-20,87,50.0,,0.5,43.5
2021-05-21,69,50.0,,0.5,34.5
2021-05-22,23,50.0,,0.5,11.5
2021-05-23,18,50.0,,0.5,9.0
2021-05-24,71,50.0,,0.5,35.5
2021-05-25,81,50.0,,0.5,40.5
2021-05-26,84,50.0,,0.5,42.0
2021-05-27,83,50.0,,0.5,41.5
2021-05-28,70,50.0,,0.5,35.0
2021-05-29,27,50.0,,0.5,13.5
2021-05-30,8,50.0,,0.5,4.0
2021-05-31,13,50.0,,0.5,6.5
2021-06-01,72,46.0,False,0.46,33.120000000000005
2021-06-02,66,46.0,,0.46,30.360000000000003
2021-06-03,69,46.0,,0.46,31.740000000000002
2021-06-04,93,46.0,,0.46,42.78
2021-06-05,14,46.0,,0.46,6.44
2021-06-06,14,46.0,,0.46,6.44
2021-06-07,43,46.0,,0.46,19.78
2021-06-08,58,46.0,,0.46,26.68
2021-06-09,77,46.0,,0.46,35.42
2021-06-10,76,46.0,,0.46,34.96
2021-06-11,62,46.0,,0.46,28.52
2021-06-12,14,46.0,,0.46,6.44
2021-06-13,5,46.0,,0.46,2.3000000000000003
2021-06-14,51,46.0,,0.46,23.46
2021-06-15,77,46.0,,0.46,35.42
2021-06-16,69,46.0,,0.46,31.740000000000002
2021-06-17,62,46.0,,0.46,28.52
2021-06-18,91,46.0,,0.46,41.86
2021-06-19,14,46.0,,0.46,6.44
2021-06-20,10,46.0,,0.46,4.6000000000000005
2021-06-21,75,46.0,,0.46,34.5
2021-06-22,69,46.0,,0.46,31.740000000000002
2021-06-23,79,46.0,,0.46,36.34
2021-06-24,60,46.0,,0.46,27.6
2021-06-25,69,46.0,,0.46,31.740000000000002
2021-06-26,14,46.0,,0.46,6.44
2021-06-27,13,46.0,,0.46,5.98
2021-06-28,71,46.0,,0.46,32.660000000000004
2021-06-29,70,46.0,,0.46,32.2
2021-06-30,100,46.0,,0.46,46.0
2021-07-01,24,55.0,False,0.55,13.200000000000001
2021-07-02,30,55.0,,0.55,16.5
2021-07-03,10,55.0,,0.55,5.5
2021-07-04,12,55.0,,0.55,6.6000000000000005
2021-07-05,16,55.0,,0.55,8.8
2021-07-06,39,55.0,,0.55,21.450000000000003
2021-07-07,30,55.0,,0.55,16.5
2021-07-08,20,55.0,,0.55,11.0
2021-07-09,31,55.0,,0.55,17.05
2021-07-10,13,55.0,,0.55,7.15
2021-07-11,5,55.0,,0.55,2.75
2021-07-12,22,55.0,,0.55,12.100000000000001
2021-07-13,30,55.0,,0.55,16.5
2021-07-14,33,55.0,,0.55,18.150000000000002
2021-07-15,25,55.0,,0.55,13.750000000000002
2021-07-16,48,55.0,,0.55,26.400000000000002
2021-07-17,9,55.0,,0.55,4.95
2021-07-18,4,55.0,,0.55,2.2
2021-07-19,36,55.0,,0.55,19.8
2021-07-20,27,55.0,,0.55,14.850000000000001
2021-07-21,36,55.0,,0.55,19.8
2021-07-22,78,55.0,,0.55,42.900000000000006
2021-07-23,100,55.0,,0.55,55.00000000000001
2021-07-24,14,55.0,,0.55,7.700000000000001
2021-07-25,9,55.0,,0.55,4.95
2021-07-26,60,55.0,,0.55,33.0
2021-07-27,64,55.0,,0.55,35.2
2021-07-28,46,55.0,,0.55,25.3
2021-07-29,46,55.0,,0.55,25.3
2021-07-30,27,55.0,,0.55,14.850000000000001
2021-07-31,8,55.0,,0.55,4.4
2021-08-01,20,44.0,False,0.44,8.8
2021-08-02,78,44.0,,0.44,34.32
2021-08-03,93,44.0,,0.44,40.92
2021-08-04,99,44.0,,0.44,43.56
2021-08-05,94,44.0,,0.44,41.36
2021-08-06,88,44.0,,0.44,38.72
2021-08-07,24,44.0,,0.44,10.56
2021-08-08,8,44.0,,0.44,3.52
2021-08-09,58,44.0,,0.44,25.52
2021-08-10,95,44.0,,0.44,41.8
2021-08-11,78,44.0,,0.44,34.32
2021-08-12,91,44.0,,0.44,40.04
2021-08-13,74,44.0,,0.44,32.56
2021-08-14,18,44.0,,0.44,7.92
2021-08-15,18,44.0,,0.44,7.92
2021-08-16,78,44.0,,0.44,34.32
2021-08-17,95,44.0,,0.44,41.8
2021-08-18,86,44.0,,0.44,37.84
2021-08-19,100,44.0,,0.44,44.0
2021-08-20,88,44.0,,0.44,38.72
2021-08-21,22,44.0,,0.44,9.68
2021-08-22,24,44.0,,0.44,10.56
2021-08-23,95,44.0,,0.44,41.8
2021-08-24,79,44.0,,0.44,34.76
2021-08-25,93,44.0,,0.44,40.92
2021-08-26,90,44.0,,0.44,39.6
2021-08-27,92,44.0,,0.44,40.48
2021-08-28,26,44.0,,0.44,11.44
2021-08-29,21,44.0,,0.44,9.24
2021-08-30,76,44.0,,0.44,33.44
2021-08-31,94,44.0,,0.44,41.36
2021-09-01,83,38.0,False,0.38,31.54
2021-09-02,69,38.0,,0.38,26.22
2021-09-03,59,38.0,,0.38,22.42
2021-09-04,17,38.0,,0.38,6.46
2021-09-05,2,38.0,,0.38,0.76
2021-09-06,5,38.0,,0.38,1.9
2021-09-07,57,38.0,,0.38,21.66
2021-09-08,60,38.0,,0.38,22.8
2021-09-09,58,38.0,,0.38,22.04
2021-09-10,80,38.0,,0.38,30.4
2021-09-11,27,38.0,,0.38,10.26
2021-09-12,12,38.0,,0.38,4.5600000000000005
2021-09-13,100,38.0,,0.38,38.0
2021-09-14,67,38.0,,0.38,25.46
2021-09-15,71,38.0,,0.38,26.98
2021-09-16,72,38.0,,0.38,27.36
2021-09-17,55,38.0,,0.38,20.9
2021-09-18,18,38.0,,0.38,6.84
2021-09-19,11,38.0,,0.38,4.18
2021-09-20,77,38.0,,0.38,29.26
2021-09-21,57,38.0,,0.38,21.66
2021-09-22,74,38.0,,0.38,28.12
2021-09-23,72,38.0,,0.38,27.36
2021-09-24,48,38.0,,0.38,18.240000000000002
2021-09-25,18,38.0,,0.38,6.84
2021-09-26,5,38.0,,0.38,1.9
2021-09-27,55,38.0,,0.38,20.9
2021-09-28,56,38.0,,0.38,21.28
2021-09-29,51,38.0,,0.38,19.38
2021-09-30,64,38.0,,0.38,24.32
2021-10-01,15,59.0,False,0.59,8.85
2021-10-02,5,59.0,,0.59,2.9499999999999997
2021-10-03,1,59.0,,0.59,0.59
2021-10-04,15,59.0,,0.59,8.85
2021-10-05,20,59.0,,0.59,11.799999999999999
2021-10-06,13,59.0,,0.59,7.67
2021-10-07,17,59.0,,0.59,10.03
2021-10-08,16,59.0,,0.59,9.44
2021-10-09,7,59.0,,0.59,4.13
2021-10-10,1,59.0,,0.59,0.59
2021-10-11,12,59.0,,0.59,7.08
2021-10-12,19,59.0,,0.59,11.209999999999999
2021-10-13,14,59.0,,0.59,8.26
2021-10-14,18,59.0,,0.59,10.62
2021-10-15,14,59.0,,0.59,8.26
2021-10-16,4,59.0,,0.59,2.36
2021-10-17,4,59.0,,0.59,2.36
2021-10-18,16,59.0,,0.59,9.44
2021-10-19,25,59.0,,0.59,14.75
2021-10-20,20,59.0,,0.59,11.799999999999999
2021-10-21,60,59.0,,0.59,35.4
2021-10-22,100,59.0,,0.59,59.0
2021-10-23,17,59.0,,0.59,10.03
2021-10-24,12,59.0,,0.59,7.08
2021-10-25,35,59.0,,0.59,20.65
2021-10-26,43,59.0,,0.59,25.369999999999997
2021-10-27,43,59.0,,0.59,25.369999999999997
2021-10-28,38,59.0,,0.59,22.419999999999998
2021-10-29,32,59.0,,0.59,18.88
2021-10-30,10,59.0,,0.59,5.8999999999999995
2021-10-31,8,59.0,,0.59,4.72
2021-11-01,86,55.0,False,0.55,47.300000000000004
2021-11-02,93,55.0,,0.55,51.150000000000006
2021-11-03,74,55.0,,0.55,40.7
2021-11-04,73,55.0,,0.55,40.150000000000006
2021-11-05,95,55.0,,0.55,52.25000000000001
2021-11-06,21,55.0,,0.55,11.55
2021-11-07,13,55.0,,0.55,7.15
2021-11-08,65,55.0,,0.55,35.75
2021-11-09,100,55.0,,0.55,55.00000000000001
2021-11-10,51,55.0,,0.55,28.05
2021-11-11,60,55.0,,0.55,33.0
2021-11-12,65,55.0,,0.55,35.75
2021-11-13,20,55.0,,0.55,11.0
2021-11-14,8,55.0,,0.55,4.4
2021-11-15,51,55.0,,0.55,28.05
2021-11-16,68,55.0,,0.55,37.400000000000006
2021-11-17,49,55.0,,0.55,26.950000000000003
2021-11-18,59,55.0,,0.55,32.45
2021-11-19,52,55.0,,0.55,28.6
2021-11-20,11,55.0,,0.55,6.050000000000001
2021-11-21,6,55.0,,0.55,3.3000000000000003
2021-11-22,51,55.0,,0.55,28.05
2021-11-23,49,55.0,,0.55,26.950000000000003
2021-11-24,57,55.0,,0.55,31.35
2021-11-25,17,55.0,,0.55,9.350000000000001
2021-11-26,38,55.0,,0.55,20.900000000000002
2021-11-27,11,55.0,,0.55,6.050000000000001
2021-11-28,16,55.0,,0.55,8.8
2021-11-29,61,55.0,,0.55,33.550000000000004
2021-11-30,51,55.0,,0.55,28.05
2021-12-01,33,53.0,False,0.53,17.490000000000002
2021-12-02,28,53.0,,0.53,14.84
2021-12-03,29,53.0,,0.53,15.370000000000001
2021-12-04,9,53.0,,0.53,4.7700000000000005
2021-12-05,6,53.0,,0.53,3.18
2021-12-06,33,53.0,,0.53,17.490000000000002
2021-12-07,100,53.0,,0.53,53.0
2021-12-08,59,53.0,,0.53,31.270000000000003
2021-12-09,39,53.0,,0.53,20.67
2021-12-10,41,53.0,,0.53,21.73
2021-12-11,9,53.0,,0.53,4.7700000000000005
2021-12-12,8,53.0,,0.53,4.24
2021-12-13,33,53.0,,0.53,17.490000000000002
2021-12-14,28,53.0,,0.53,14.84
2021-12-15,34,53.0,,0.53,18.02
2021-12-16,30,53.0,,0.53,15.9
2021-12-17,34,53.0,,0.53,18.02
2021-12-18,7,53.0,,0.53,3.71
2021-12-19,10,53.0,,0.53,5.300000000000001
2021-12-20,25,53.0,,0.53,13.25
2021-12-21,32,53.0,,0.53,16.96
2021-12-22,43,53.0,,0.53,22.790000000000003
2021-12-23,32,53.0,,0.53,16.96
2021-12-24,10,53.0,,0.53,5.300000000000001
2021-12-25,4,53.0,,0.53,2.12
2021-12-26,5,53.0,,0.53,2.6500000000000004
2021-12-27,32,53.0,,0.53,16.96
2021-12-28,29,53.0,,0.53,15.370000000000001
2021-12-29,22,53.0,,0.53,11.66
2021-12-30,23,53.0,,0.53,12.190000000000001
2021-12-31,20,53.0,,0.53,10.600000000000001
