date,FREE_unscaled,FREE_monthly,isPartial,scale,FREE
2021-05-13,90,67.0,,0.67,60.300000000000004
2021-05-14,90,67.0,,0.67,60.300000000000004
2021-05-15,94,67.0,,0.67,62.980000000000004
2021-05-16,95,67.0,,0.67,63.650000000000006
2021-05-17,90,67.0,,0.67,60.300000000000004
2021-05-18,89,67.0,,0.67,59.63
2021-05-19,85,67.0,,0.67,56.95
2021-05-20,89,67.0,,0.67,59.63
2021-05-21,86,67.0,,0.67,57.620000000000005
2021-05-22,90,67.0,,0.67,60.300000000000004
2021-05-23,90,67.0,,0.67,60.300000000000004
2021-05-24,87,67.0,,0.67,58.290000000000006
2021-05-25,90,67.0,,0.67,60.300000000000004
2021-05-26,90,67.0,,0.67,60.300000000000004
2021-05-27,87,67.0,,0.67,58.290000000000006
2021-05-28,88,67.0,,0.67,58.96
2021-05-29,94,67.0,,0.67,62.980000000000004
2021-05-30,92,67.0,,0.67,61.64
2021-05-31,94,67.0,,0.67,62.980000000000004
2021-06-01,86,67.0,False,0.67,57.620000000000005
2021-06-02,87,67.0,,0.67,58.290000000000006
2021-06-03,93,67.0,,0.67,62.31
2021-06-04,90,67.0,,0.67,60.300000000000004
2021-06-05,93,67.0,,0.67,62.31
2021-06-06,97,67.0,,0.67,64.99000000000001
2021-06-07,100,67.0,,0.67,67.0
2021-06-08,87,67.0,,0.67,58.290000000000006
2021-06-09,87,67.0,,0.67,58.290000000000006
2021-06-10,89,67.0,,0.67,59.63
2021-06-11,89,67.0,,0.67,59.63
2021-06-12,92,67.0,,0.67,61.64
2021-06-13,92,67.0,,0.67,61.64
2021-06-14,87,67.0,,0.67,58.290000000000006
2021-06-15,85,67.0,,0.67,56.95
2021-06-16,88,67.0,,0.67,58.96
2021-06-17,87,67.0,,0.67,58.290000000000006
2021-06-18,90,67.0,,0.67,60.300000000000004
2021-06-19,90,67.0,,0.67,60.300000000000004
2021-06-20,92,67.0,,0.67,61.64
2021-06-21,86,67.0,,0.67,57.620000000000005
2021-06-22,88,67.0,,0.67,58.96
2021-06-23,91,67.0,,0.67,60.970000000000006
2021-06-24,91,67.0,,0.67,60.970000000000006
2021-06-25,89,67.0,,0.67,59.63
2021-06-26,91,67.0,,0.67,60.970000000000006
2021-06-27,93,67.0,,0.67,62.31
2021-06-28,88,67.0,,0.67,58.96
2021-06-29,89,67.0,,0.67,59.63
2021-06-30,89,67.0,,0.67,59.63
2021-07-01,87,67.0,False,0.67,58.290000000000006
2021-07-02,94,67.0,,0.67,62.980000000000004
2021-07-03,90,67.0,,0.67,60.300000000000004
2021-07-04,92,67.0,,0.67,61.64
2021-07-05,91,67.0,,0.67,60.970000000000006
2021-07-06,86,67.0,,0.67,57.620000000000005
2021-07-07,89,67.0,,0.67,59.63
2021-07-08,86,67.0,,0.67,57.620000000000005
2021-07-09,89,67.0,,0.67,59.63
2021-07-10,87,67.0,,0.67,58.290000000000006
2021-07-11,100,67.0,,0.67,67.0
2021-07-12,91,67.0,,0.67,60.970000000000006
2021-07-13,91,67.0,,0.67,60.970000000000006
2021-07-14,87,67.0,,0.67,58.290000000000006
2021-07-15,87,67.0,,0.67,58.290000000000006
2021-07-16,88,67.0,,0.67,58.96
2021-07-17,93,67.0,,0.67,62.31
2021-07-18,93,67.0,,0.67,62.31
2021-07-19,86,67.0,,0.67,57.620000000000005
2021-07-20,88,67.0,,0.67,58.96
2021-07-21,90,67.0,,0.67,60.300000000000004
2021-07-22,88,67.0,,0.67,58.96
2021-07-23,86,67.0,,0.67,57.620000000000005
2021-07-24,97,67.0,,0.67,64.99000000000001
2021-07-25,98,67.0,,0.67,65.66000000000001
2021-07-26,91,67.0,,0.67,60.970000000000006
2021-07-27,90,67.0,,0.67,60.300000000000004
2021-07-28,93,67.0,,0.67,62.31
2021-07-29,89,67.0,,0.67,59.63
2021-07-30,95,67.0,,0.67,63.650000000000006
2021-07-31,100,67.0,,0.67,67.0
2021-08-01,91,72.0,False,0.72,65.52
2021-08-02,91,72.0,,0.72,65.52
2021-08-03,94,72.0,,0.72,67.67999999999999
2021-08-04,92,72.0,,0.72,66.24
2021-08-05,89,72.0,,0.72,64.08
2021-08-06,90,72.0,,0.72,64.8
2021-08-07,91,72.0,,0.72,65.52
2021-08-08,92,72.0,,0.72,66.24
2021-08-09,84,72.0,,0.72,60.48
2021-08-10,85,72.0,,0.72,61.199999999999996
2021-08-11,83,72.0,,0.72,59.76
2021-08-12,88,72.0,,0.72,63.36
2021-08-13,94,72.0,,0.72,67.67999999999999
2021-08-14,99,72.0,,0.72,71.28
2021-08-15,100,72.0,,0.72,72.0
2021-08-16,90,72.0,,0.72,64.8
2021-08-17,91,72.0,,0.72,65.52
2021-08-18,90,72.0,,0.72,64.8
2021-08-19,86,72.0,,0.72,61.919999999999995
2021-08-20,85,72.0,,0.72,61.199999999999996
2021-08-21,92,72.0,,0.72,66.24
2021-08-22,93,72.0,,0.72,66.96
2021-08-23,86,72.0,,0.72,61.919999999999995
2021-08-24,87,72.0,,0.72,62.64
2021-08-25,84,72.0,,0.72,60.48
2021-08-26,85,72.0,,0.72,61.199999999999996
2021-08-27,83,72.0,,0.72,59.76
2021-08-28,92,72.0,,0.72,66.24
2021-08-29,88,72.0,,0.72,63.36
2021-08-30,91,72.0,,0.72,65.52
2021-08-31,85,72.0,,0.72,61.199999999999996
2021-09-01,91,68.0,False,0.68,61.88
2021-09-02,93,68.0,,0.68,63.24
2021-09-03,93,68.0,,0.68,63.24
2021-09-04,98,68.0,,0.68,66.64
2021-09-05,98,68.0,,0.68,66.64
2021-09-06,99,68.0,,0.68,67.32000000000001
2021-09-07,93,68.0,,0.68,63.24
2021-09-08,90,68.0,,0.68,61.2
2021-09-09,92,68.0,,0.68,62.56
2021-09-10,92,68.0,,0.68,62.56
2021-09-11,97,68.0,,0.68,65.96000000000001
2021-09-12,100,68.0,,0.68,68.0
2021-09-13,92,68.0,,0.68,62.56
2021-09-14,89,68.0,,0.68,60.52
2021-09-15,89,68.0,,0.68,60.52
2021-09-16,90,68.0,,0.68,61.2
2021-09-17,92,68.0,,0.68,62.56
2021-09-18,97,68.0,,0.68,65.96000000000001
2021-09-19,96,68.0,,0.68,65.28
2021-09-20,85,68.0,,0.68,57.800000000000004
2021-09-21,93,68.0,,0.68,63.24
2021-09-22,90,68.0,,0.68,61.2
2021-09-23,89,68.0,,0.68,60.52
2021-09-24,90,68.0,,0.68,61.2
2021-09-25,97,68.0,,0.68,65.96000000000001
2021-09-26,98,68.0,,0.68,66.64
2021-09-27,91,68.0,,0.68,61.88
2021-09-28,90,68.0,,0.68,61.2
2021-09-29,95,68.0,,0.68,64.60000000000001
2021-09-30,92,68.0,,0.68,62.56
2021-10-01,94,68.0,False,0.68,63.92
2021-10-02,99,68.0,,0.68,67.32000000000001
2021-10-03,96,68.0,,0.68,65.28
2021-10-04,90,68.0,,0.68,61.2
2021-10-05,91,68.0,,0.68,61.88
2021-10-06,94,68.0,,0.68,63.92
2021-10-07,95,68.0,,0.68,64.60000000000001
2021-10-08,90,68.0,,0.68,61.2
2021-10-09,95,68.0,,0.68,64.60000000000001
2021-10-10,100,68.0,,0.68,68.0
2021-10-11,93,68.0,,0.68,63.24
2021-10-12,91,68.0,,0.68,61.88
2021-10-13,90,68.0,,0.68,61.2
2021-10-14,93,68.0,,0.68,63.24
2021-10-15,94,68.0,,0.68,63.92
2021-10-16,99,68.0,,0.68,67.32000000000001
2021-10-17,100,68.0,,0.68,68.0
2021-10-18,91,68.0,,0.68,61.88
2021-10-19,93,68.0,,0.68,63.24
2021-10-20,91,68.0,,0.68,61.88
2021-10-21,90,68.0,,0.68,61.2
2021-10-22,92,68.0,,0.68,62.56
2021-10-23,97,68.0,,0.68,65.96000000000001
2021-10-24,95,68.0,,0.68,64.60000000000001
2021-10-25,94,68.0,,0.68,63.92
2021-10-26,92,68.0,,0.68,62.56
2021-10-27,94,68.0,,0.68,63.92
2021-10-28,89,68.0,,0.68,60.52
2021-10-29,91,68.0,,0.68,61.88
2021-10-30,95,68.0,,0.68,64.60000000000001
2021-10-31,96,68.0,,0.68,65.28
2021-11-01,83,71.0,False,0.71,58.93
2021-11-02,78,71.0,,0.71,55.379999999999995
2021-11-03,81,71.0,,0.71,57.51
2021-11-04,82,71.0,,0.71,58.22
2021-11-05,80,71.0,,0.71,56.8
2021-11-06,85,71.0,,0.71,60.349999999999994
2021-11-07,89,71.0,,0.71,63.19
2021-11-08,81,71.0,,0.71,57.51
2021-11-09,84,71.0,,0.71,59.64
2021-11-10,86,71.0,,0.71,61.059999999999995
2021-11-11,100,71.0,,0.71,71.0
2021-11-12,81,71.0,,0.71,57.51
2021-11-13,86,71.0,,0.71,61.059999999999995
2021-11-14,89,71.0,,0.71,63.19
2021-11-15,83,71.0,,0.71,58.93
2021-11-16,83,71.0,,0.71,58.93
2021-11-17,85,71.0,,0.71,60.349999999999994
2021-11-18,87,71.0,,0.71,61.769999999999996
2021-11-19,82,71.0,,0.71,58.22
2021-11-20,86,71.0,,0.71,61.059999999999995
2021-11-21,86,71.0,,0.71,61.059999999999995
2021-11-22,81,71.0,,0.71,57.51
2021-11-23,82,71.0,,0.71,58.22
2021-11-24,81,71.0,,0.71,57.51
2021-11-25,82,71.0,,0.71,58.22
2021-11-26,82,71.0,,0.71,58.22
2021-11-27,85,71.0,,0.71,60.349999999999994
2021-11-28,86,71.0,,0.71,61.059999999999995
2021-11-29,84,71.0,,0.71,59.64
2021-11-30,85,71.0,,0.71,60.349999999999994
2021-12-01,89,71.0,False,0.71,63.19
2021-12-02,87,71.0,,0.71,61.769999999999996
2021-12-03,87,71.0,,0.71,61.769999999999996
2021-12-04,89,71.0,,0.71,63.19
2021-12-05,90,71.0,,0.71,63.9
2021-12-06,87,71.0,,0.71,61.769999999999996
2021-12-07,85,71.0,,0.71,60.349999999999994
2021-12-08,86,71.0,,0.71,61.059999999999995
2021-12-09,84,71.0,,0.71,59.64
2021-12-10,85,71.0,,0.71,60.349999999999994
2021-12-11,90,71.0,,0.71,63.9
2021-12-12,92,71.0,,0.71,65.32
2021-12-13,89,71.0,,0.71,63.19
2021-12-14,86,71.0,,0.71,61.059999999999995
2021-12-15,87,71.0,,0.71,61.769999999999996
2021-12-16,93,71.0,,0.71,66.03
2021-12-17,86,71.0,,0.71,61.059999999999995
2021-12-18,95,71.0,,0.71,67.45
2021-12-19,95,71.0,,0.71,67.45
2021-12-20,91,71.0,,0.71,64.61
2021-12-21,95,71.0,,0.71,67.45
2021-12-22,96,71.0,,0.71,68.16
2021-12-23,97,71.0,,0.71,68.86999999999999
2021-12-24,92,71.0,,0.71,65.32
2021-12-25,94,71.0,,0.71,66.74
2021-12-26,99,71.0,,0.71,70.28999999999999
2021-12-27,100,71.0,,0.71,71.0
2021-12-28,98,71.0,,0.71,69.58
2021-12-29,98,71.0,,0.71,69.58
2021-12-30,97,71.0,,0.71,68.86999999999999
2021-12-31,95,71.0,,0.71,67.45
