date,FDX_unscaled,FDX_monthly,isPartial,scale,FDX
2021-04-16,61,47.0,,0.47,28.669999999999998
2021-04-17,36,47.0,,0.47,16.919999999999998
2021-04-18,11,47.0,,0.47,5.17
2021-04-19,50,47.0,,0.47,23.5
2021-04-20,56,47.0,,0.47,26.32
2021-04-21,71,47.0,,0.47,33.37
2021-04-22,29,47.0,,0.47,13.629999999999999
2021-04-23,52,47.0,,0.47,24.439999999999998
2021-04-24,7,47.0,,0.47,3.29
2021-04-25,11,47.0,,0.47,5.17
2021-04-26,54,47.0,,0.47,25.38
2021-04-27,100,47.0,,0.47,47.0
2021-04-28,82,47.0,,0.47,38.54
2021-04-29,56,47.0,,0.47,26.32
2021-04-30,58,47.0,,0.47,27.259999999999998
2021-05-01,8,45.0,False,0.45,3.6
2021-05-02,12,45.0,,0.45,5.4
2021-05-03,86,45.0,,0.45,38.7
2021-05-04,97,45.0,,0.45,43.65
2021-05-05,80,45.0,,0.45,36.0
2021-05-06,81,45.0,,0.45,36.45
2021-05-07,66,45.0,,0.45,29.7
2021-05-08,29,45.0,,0.45,13.05
2021-05-09,12,45.0,,0.45,5.4
2021-05-10,77,45.0,,0.45,34.65
2021-05-11,79,45.0,,0.45,35.550000000000004
2021-05-12,67,45.0,,0.45,30.150000000000002
2021-05-13,43,45.0,,0.45,19.35
2021-05-14,76,45.0,,0.45,34.2
2021-05-15,13,45.0,,0.45,5.8500000000000005
2021-05-16,12,45.0,,0.45,5.4
2021-05-17,69,45.0,,0.45,31.05
2021-05-18,65,45.0,,0.45,29.25
2021-05-19,66,45.0,,0.45,29.7
2021-05-20,47,45.0,,0.45,21.150000000000002
2021-05-21,84,45.0,,0.45,37.800000000000004
2021-05-22,17,45.0,,0.45,7.65
2021-05-23,12,45.0,,0.45,5.4
2021-05-24,55,45.0,,0.45,24.75
2021-05-25,60,45.0,,0.45,27.0
2021-05-26,100,45.0,,0.45,45.0
2021-05-27,29,45.0,,0.45,13.05
2021-05-28,92,45.0,,0.45,41.4
2021-05-29,20,45.0,,0.45,9.0
2021-05-30,17,45.0,,0.45,7.65
2021-05-31,8,45.0,,0.45,3.6
2021-06-01,10,65.0,False,0.65,6.5
2021-06-02,22,65.0,,0.65,14.3
2021-06-03,17,65.0,,0.65,11.05
2021-06-04,25,65.0,,0.65,16.25
2021-06-05,11,65.0,,0.65,7.15
2021-06-06,1,65.0,,0.65,0.65
2021-06-07,12,65.0,,0.65,7.800000000000001
2021-06-08,23,65.0,,0.65,14.950000000000001
2021-06-09,31,65.0,,0.65,20.150000000000002
2021-06-10,28,65.0,,0.65,18.2
2021-06-11,25,65.0,,0.65,16.25
2021-06-12,5,65.0,,0.65,3.25
2021-06-13,3,65.0,,0.65,1.9500000000000002
2021-06-14,18,65.0,,0.65,11.700000000000001
2021-06-15,24,65.0,,0.65,15.600000000000001
2021-06-16,21,65.0,,0.65,13.65
2021-06-17,17,65.0,,0.65,11.05
2021-06-18,18,65.0,,0.65,11.700000000000001
2021-06-19,7,65.0,,0.65,4.55
2021-06-20,8,65.0,,0.65,5.2
2021-06-21,21,65.0,,0.65,13.65
2021-06-22,30,65.0,,0.65,19.5
2021-06-23,36,65.0,,0.65,23.400000000000002
2021-06-24,90,65.0,,0.65,58.5
2021-06-25,100,65.0,,0.65,65.0
2021-06-26,13,65.0,,0.65,8.450000000000001
2021-06-27,16,65.0,,0.65,10.4
2021-06-28,37,65.0,,0.65,24.05
2021-06-29,34,65.0,,0.65,22.1
2021-06-30,26,65.0,,0.65,16.900000000000002
2021-07-01,56,50.0,False,0.5,28.0
2021-07-02,49,50.0,,0.5,24.5
2021-07-03,19,50.0,,0.5,9.5
2021-07-04,9,50.0,,0.5,4.5
2021-07-05,8,50.0,,0.5,4.0
2021-07-06,36,50.0,,0.5,18.0
2021-07-07,63,50.0,,0.5,31.5
2021-07-08,41,50.0,,0.5,20.5
2021-07-09,47,50.0,,0.5,23.5
2021-07-10,11,50.0,,0.5,5.5
2021-07-11,3,50.0,,0.5,1.5
2021-07-12,53,50.0,,0.5,26.5
2021-07-13,41,50.0,,0.5,20.5
2021-07-14,50,50.0,,0.5,25.0
2021-07-15,24,50.0,,0.5,12.0
2021-07-16,29,50.0,,0.5,14.5
2021-07-17,16,50.0,,0.5,8.0
2021-07-18,3,50.0,,0.5,1.5
2021-07-19,100,50.0,,0.5,50.0
2021-07-20,46,50.0,,0.5,23.0
2021-07-21,38,50.0,,0.5,19.0
2021-07-22,52,50.0,,0.5,26.0
2021-07-23,40,50.0,,0.5,20.0
2021-07-24,14,50.0,,0.5,7.0
2021-07-25,3,50.0,,0.5,1.5
2021-07-26,31,50.0,,0.5,15.5
2021-07-27,82,50.0,,0.5,41.0
2021-07-28,65,50.0,,0.5,32.5
2021-07-29,31,50.0,,0.5,15.5
2021-07-30,45,50.0,,0.5,22.5
2021-07-31,5,50.0,,0.5,2.5
2021-08-01,9,40.0,False,0.4,3.6
2021-08-02,100,40.0,,0.4,40.0
2021-08-03,70,40.0,,0.4,28.0
2021-08-04,80,40.0,,0.4,32.0
2021-08-05,55,40.0,,0.4,22.0
2021-08-06,74,40.0,,0.4,29.6
2021-08-07,24,40.0,,0.4,9.600000000000001
2021-08-08,9,40.0,,0.4,3.6
2021-08-09,71,40.0,,0.4,28.400000000000002
2021-08-10,52,40.0,,0.4,20.8
2021-08-11,82,40.0,,0.4,32.800000000000004
2021-08-12,55,40.0,,0.4,22.0
2021-08-13,69,40.0,,0.4,27.6
2021-08-14,14,40.0,,0.4,5.6000000000000005
2021-08-15,5,40.0,,0.4,2.0
2021-08-16,77,40.0,,0.4,30.8
2021-08-17,66,40.0,,0.4,26.400000000000002
2021-08-18,37,40.0,,0.4,14.8
2021-08-19,54,40.0,,0.4,21.6
2021-08-20,41,40.0,,0.4,16.400000000000002
2021-08-21,32,40.0,,0.4,12.8
2021-08-22,19,40.0,,0.4,7.6000000000000005
2021-08-23,51,40.0,,0.4,20.400000000000002
2021-08-24,64,40.0,,0.4,25.6
2021-08-25,53,40.0,,0.4,21.200000000000003
2021-08-26,52,40.0,,0.4,20.8
2021-08-27,55,40.0,,0.4,22.0
2021-08-28,19,40.0,,0.4,7.6000000000000005
2021-08-29,14,40.0,,0.4,5.6000000000000005
2021-08-30,53,40.0,,0.4,21.200000000000003
2021-08-31,38,40.0,,0.4,15.200000000000001
2021-09-01,25,72.0,False,0.72,18.0
2021-09-02,27,72.0,,0.72,19.439999999999998
2021-09-03,8,72.0,,0.72,5.76
2021-09-04,6,72.0,,0.72,4.32
2021-09-05,4,72.0,,0.72,2.88
2021-09-06,10,72.0,,0.72,7.199999999999999
2021-09-07,30,72.0,,0.72,21.599999999999998
2021-09-08,24,72.0,,0.72,17.28
2021-09-09,26,72.0,,0.72,18.72
2021-09-10,28,72.0,,0.72,20.16
2021-09-11,5,72.0,,0.72,3.5999999999999996
2021-09-12,0,72.0,,0.72,0.0
2021-09-13,15,72.0,,0.72,10.799999999999999
2021-09-14,14,72.0,,0.72,10.08
2021-09-15,30,72.0,,0.72,21.599999999999998
2021-09-16,19,72.0,,0.72,13.68
2021-09-17,18,72.0,,0.72,12.959999999999999
2021-09-18,4,72.0,,0.72,2.88
2021-09-19,7,72.0,,0.72,5.04
2021-09-20,37,72.0,,0.72,26.64
2021-09-21,72,72.0,,0.72,51.839999999999996
2021-09-22,100,72.0,,0.72,72.0
2021-09-23,68,72.0,,0.72,48.96
2021-09-24,41,72.0,,0.72,29.52
2021-09-25,8,72.0,,0.72,5.76
2021-09-26,12,72.0,,0.72,8.64
2021-09-27,33,72.0,,0.72,23.759999999999998
2021-09-28,26,72.0,,0.72,18.72
2021-09-29,32,72.0,,0.72,23.04
2021-09-30,46,72.0,,0.72,33.12
2021-10-01,58,59.0,False,0.59,34.22
2021-10-02,19,59.0,,0.59,11.209999999999999
2021-10-03,15,59.0,,0.59,8.85
2021-10-04,62,59.0,,0.59,36.58
2021-10-05,93,59.0,,0.59,54.87
2021-10-06,100,59.0,,0.59,59.0
2021-10-07,48,59.0,,0.59,28.32
2021-10-08,56,59.0,,0.59,33.04
2021-10-09,19,59.0,,0.59,11.209999999999999
2021-10-10,6,59.0,,0.59,3.54
2021-10-11,37,59.0,,0.59,21.83
2021-10-12,63,59.0,,0.59,37.169999999999995
2021-10-13,55,59.0,,0.59,32.449999999999996
2021-10-14,97,59.0,,0.59,57.23
2021-10-15,75,59.0,,0.59,44.25
2021-10-16,19,59.0,,0.59,11.209999999999999
2021-10-17,13,59.0,,0.59,7.67
2021-10-18,54,59.0,,0.59,31.86
2021-10-19,58,59.0,,0.59,34.22
2021-10-20,62,59.0,,0.59,36.58
2021-10-21,73,59.0,,0.59,43.07
2021-10-22,52,59.0,,0.59,30.68
2021-10-23,19,59.0,,0.59,11.209999999999999
2021-10-24,9,59.0,,0.59,5.31
2021-10-25,62,59.0,,0.59,36.58
2021-10-26,95,59.0,,0.59,56.05
2021-10-27,72,59.0,,0.59,42.48
2021-10-28,68,59.0,,0.59,40.12
2021-10-29,52,59.0,,0.59,30.68
2021-10-30,22,59.0,,0.59,12.979999999999999
2021-10-31,6,59.0,,0.59,3.54
2021-11-01,81,48.0,False,0.48,38.879999999999995
2021-11-02,55,48.0,,0.48,26.4
2021-11-03,61,48.0,,0.48,29.279999999999998
2021-11-04,97,48.0,,0.48,46.559999999999995
2021-11-05,85,48.0,,0.48,40.8
2021-11-06,36,48.0,,0.48,17.28
2021-11-07,22,48.0,,0.48,10.559999999999999
2021-11-08,73,48.0,,0.48,35.04
2021-11-09,80,48.0,,0.48,38.4
2021-11-10,90,48.0,,0.48,43.199999999999996
2021-11-11,85,48.0,,0.48,40.8
2021-11-12,68,48.0,,0.48,32.64
2021-11-13,31,48.0,,0.48,14.879999999999999
2021-11-14,13,48.0,,0.48,6.24
2021-11-15,59,48.0,,0.48,28.32
2021-11-16,86,48.0,,0.48,41.28
2021-11-17,50,48.0,,0.48,24.0
2021-11-18,68,48.0,,0.48,32.64
2021-11-19,76,48.0,,0.48,36.48
2021-11-20,27,48.0,,0.48,12.959999999999999
2021-11-21,22,48.0,,0.48,10.559999999999999
2021-11-22,64,48.0,,0.48,30.72
2021-11-23,93,48.0,,0.48,44.64
2021-11-24,100,48.0,,0.48,48.0
2021-11-25,17,48.0,,0.48,8.16
2021-11-26,46,48.0,,0.48,22.08
2021-11-27,17,48.0,,0.48,8.16
2021-11-28,13,48.0,,0.48,6.24
2021-11-29,52,48.0,,0.48,24.96
2021-11-30,37,48.0,,0.48,17.759999999999998
2021-12-01,21,56.0,False,0.56,11.760000000000002
2021-12-02,26,56.0,,0.56,14.560000000000002
2021-12-03,33,56.0,,0.56,18.48
2021-12-04,10,56.0,,0.56,5.6000000000000005
2021-12-05,7,56.0,,0.56,3.9200000000000004
2021-12-06,22,56.0,,0.56,12.32
2021-12-07,32,56.0,,0.56,17.92
2021-12-08,23,56.0,,0.56,12.88
2021-12-09,26,56.0,,0.56,14.560000000000002
2021-12-10,23,56.0,,0.56,12.88
2021-12-11,15,56.0,,0.56,8.4
2021-12-12,7,56.0,,0.56,3.9200000000000004
2021-12-13,31,56.0,,0.56,17.360000000000003
2021-12-14,42,56.0,,0.56,23.520000000000003
2021-12-15,31,56.0,,0.56,17.360000000000003
2021-12-16,77,56.0,,0.56,43.120000000000005
2021-12-17,100,56.0,,0.56,56.00000000000001
2021-12-18,24,56.0,,0.56,13.440000000000001
2021-12-19,5,56.0,,0.56,2.8000000000000003
2021-12-20,40,56.0,,0.56,22.400000000000002
2021-12-21,30,56.0,,0.56,16.8
2021-12-22,20,56.0,,0.56,11.200000000000001
2021-12-23,36,56.0,,0.56,20.160000000000004
2021-12-24,5,56.0,,0.56,2.8000000000000003
2021-12-25,0,56.0,,0.56,0.0
2021-12-26,4,56.0,,0.56,2.24
2021-12-27,23,56.0,,0.56,12.88
2021-12-28,30,56.0,,0.56,16.8
2021-12-29,41,56.0,,0.56,22.96
2021-12-30,20,56.0,,0.56,11.200000000000001
2021-12-31,20,56.0,,0.56,11.200000000000001
