,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NFLX_unscaled,NFLX_monthly,isPartial,scale,NFLX,Stock_Price_Change,Stock_Price_Change_Percent
978,2020-11-06,4,0.004115264797507788,-0.15913430935709738,NFLX,515.0,515.2100219726562,502.510009765625,514.72998046875,514.72998046875,4236300,38,16.0,,0.16,6.08,-3.51995849609375,-0.006785724034907181
979,2020-11-09,39,0.03137383177570093,3.86286817962337,NFLX,485.5400085449219,495.8500061035156,467.260009765625,470.5,470.5,10419700,100,16.0,,0.16,16.0,-19.360015869140625,-0.03757693958478181
980,2020-11-10,18,0.015018691588785046,-0.5212987786714328,NFLX,470.9500122070313,484.6000061035156,463.4100036621094,480.239990234375,480.239990234375,8306100,66,16.0,,0.16,10.56,-11.25,-0.022688312718607495
981,2020-11-11,16,0.013461059190031151,-0.10371292263015974,NFLX,483.0,491.6799926757813,478.260009765625,490.760009765625,490.760009765625,5460500,53,16.0,,0.16,8.48,7.079986572265682,0.014609959725739863
982,2020-11-12,20,0.01657632398753894,0.23142791020597087,NFLX,491.0,496.5199890136719,480.4299926757813,486.7699890136719,486.7699890136719,5063700,52,16.0,,0.16,8.32,4.839996337890568,0.009843793544558777
983,2020-11-13,12,0.010345794392523363,-0.3758691975192634,NFLX,486.7699890136719,488.9400024414063,477.7999877929688,482.8399963378906,482.8399963378906,3002700,35,16.0,,0.16,5.6000000000000005,-7.579986572265568,-0.015266226415824868
984,2020-11-16,8,0.007230529595015576,1.1671335200746964,NFLX,480.0,485.5799865722656,477.2999877929688,479.1000061035156,479.1000061035156,3953600,54,16.0,,0.16,8.64,-3.360015869140682,-0.006872041257338757
985,2020-11-17,6,0.005672897196261682,-0.21542438604049985,NFLX,480.1199951171875,487.510009765625,478.8500061035156,480.6300048828125,480.6300048828125,3698100,38,16.0,,0.16,6.08,1.930023193359375,0.003974676153734258
986,2020-11-18,6,0.005672897196261682,0.0,NFLX,481.9500122070313,488.6099853515625,477.7200012207031,481.7900085449219,481.7900085449219,3629200,51,16.0,,0.16,8.16,1.0999755859375,0.002256313847722513
987,2020-11-19,7,0.006451713395638629,0.13728720483250956,NFLX,482.0,487.7999877929688,480.4700012207031,484.6700134277344,484.6700134277344,2254700,36,16.0,,0.16,5.76,-0.8099975585936932,-0.001657758913811147
988,2020-11-20,18,0.015018691588785046,1.3278609367455334,NFLX,485.2200012207031,494.760009765625,481.5700073242188,488.239990234375,488.239990234375,4253400,43,16.0,,0.16,6.88,6.960021972656193,0.014268188082878996
989,2020-11-23,12,0.010345794392523363,0.4308487720809995,NFLX,490.4599914550781,491.1499938964844,475.8399963378906,476.6199951171875,476.6199951171875,5416600,45,16.0,,0.16,7.2,-3.610015869140625,-0.0072964989042884065
990,2020-11-24,22,0.018133956386292834,0.7527853056308342,NFLX,478.8399963378906,484.0499877929688,475.8900146484375,482.8800048828125,482.8800048828125,3550500,69,16.0,,0.16,11.04,-7.100006103515568,-0.01445588148579302
991,2020-11-25,16,0.013461059190031151,-0.25768768252877516,NFLX,485.1300048828125,486.8999938964844,478.9200134277344,485.0,485.0,3598600,58,16.0,,0.16,9.28,2.850006103515568,0.0058878342637920245
992,2020-11-27,7,0.006451713395638629,0.5677517032551098,NFLX,486.5799865722656,493.25,481.8500061035156,491.3599853515625,491.3599853515625,2805800,30,16.0,,0.16,4.8,6.350006103515625,0.013041705038233431
993,2020-11-30,11,0.009566978193146416,0.6864360241625478,NFLX,490.0799865722656,492.5499877929688,481.2699890136719,490.7000122070313,490.7000122070313,3530900,43,16.0,,0.16,6.88,-0.7000122070311932,-0.0014191833898250517
994,2020-12-01,24,0.01969158878504673,1.0582872028655164,NFLX,492.3399963378906,509.4700012207031,491.9800109863281,504.5799865722656,504.5799865722656,5052700,80,14.0,False,0.14,11.2,16.920013427734318,0.034351870565564324
995,2020-12-02,7,0.006451713395638629,-0.6723619680430312,NFLX,501.6199951171875,506.7999877929688,493.5,503.3800048828125,503.3800048828125,3028400,86,14.0,,0.14,12.04,-2.670013427734318,-0.005240766720978507
996,2020-12-03,11,0.009566978193146416,0.48285852245292116,NFLX,502.989990234375,508.7699890136719,496.0400085449219,497.5199890136719,497.5199890136719,2826100,94,14.0,,0.14,13.160000000000002,1.9700012207030682,0.003887137466759061
997,2020-12-04,10,0.00878816199376947,-0.08140670791273186,NFLX,497.5,504.5,493.6400146484375,498.30999755859375,498.30999755859375,3666200,77,14.0,,0.14,10.78,-4.269989013671875,-0.00839276904274544
998,2020-12-07,13,0.01112461059190031,1.273074474856779,NFLX,500.010009765625,517.760009765625,497.7699890136719,515.780029296875,515.780029296875,4289300,100,14.0,,0.14,14.000000000000002,13.260009765625,0.02628346831640238
999,2020-12-08,15,0.012682242990654204,0.140016802016242,NFLX,517.9000244140625,521.489990234375,505.5499877929688,512.6599731445312,512.6599731445312,4229000,72,14.0,,0.14,10.080000000000002,3.72998046875,0.007204072153889296
1000,2020-12-09,12,0.010345794392523363,-0.18422991893883567,NFLX,510.5299987792969,514.5,491.2900085449219,493.6000061035156,493.6000061035156,4178800,60,14.0,,0.14,8.4,-6.989990234375,-0.01340388188703956
1001,2020-12-10,6,0.005672897196261682,-0.45167118337850043,NFLX,494.55999755859375,503.7699890136719,492.9100036621094,501.0899963378906,501.0899963378906,3018200,57,14.0,,0.14,7.98,-10.730010986328125,-0.02085522057595357
1002,2020-12-11,19,0.015797507788161993,1.784733662822625,NFLX,495.0,503.3399963378906,494.8500061035156,503.2200012207031,503.2200012207031,3210900,59,14.0,,0.14,8.260000000000002,-0.42999267578125,-0.0008535496062858083
1003,2020-12-14,9,0.008009345794392523,0.6365372374283897,NFLX,505.4400024414063,524.1599731445312,501.1799926757813,522.4199829101562,522.4199829101562,5770400,47,14.0,,0.14,6.580000000000001,20.819976806640625,0.04136364476917942
1004,2020-12-15,8,0.007230529595015576,-0.09723842862699339,NFLX,518.5,524.7000122070312,513.5599975585938,519.780029296875,519.780029296875,3394900,78,14.0,,0.14,10.920000000000002,0.5400390625,0.0010302943570075218
1005,2020-12-16,10,0.00878816199376947,0.21542438604049985,NFLX,520.1099853515625,527.3800048828125,517.6900024414062,524.8300170898438,524.8300170898438,3682400,57,14.0,,0.14,7.98,2.67999267578125,0.005107666501680486
1006,2020-12-17,7,0.006451713395638629,-0.26586316908897556,NFLX,529.0,535.489990234375,526.4400024414062,532.9000244140625,532.9000244140625,3193400,52,14.0,,0.14,7.280000000000001,8.1099853515625,0.015377877956075814
1007,2020-12-18,6,0.005672897196261682,-0.12071463061323029,NFLX,533.2000122070312,536.3699951171875,526.02001953125,534.4500122070312,534.4500122070312,4502700,63,14.0,,0.14,8.82,0.8800048828125,0.00164336383286523
1008,2020-12-21,4,0.004115264797507788,-0.15913430935709738,NFLX,530.0499877929688,532.6199951171875,521.1500244140625,528.9099731445312,528.9099731445312,3894000,46,14.0,,0.14,6.44,-3.75,-0.006991442538057502
1009,2020-12-23,9,0.008009345794392523,0.9462528387585165,NFLX,524.760009765625,526.3200073242188,514.2000122070312,514.47998046875,514.47998046875,2393200,50,14.0,,0.14,7.000000000000001,-6.29998779296875,-0.011828297568104995
1010,2020-12-24,4,0.004115264797507788,-0.48619214313496695,NFLX,515.1199951171875,519.3499755859375,512.2100219726562,513.969970703125,513.969970703125,1144000,37,14.0,,0.14,5.180000000000001,-6.97003173828125,-0.013242954174811805
1011,2020-12-28,11,0.009566978193146416,0.48285852245292116,NFLX,516.4299926757812,523.6599731445312,507.1300048828125,519.1199951171875,519.1199951171875,2891900,43,14.0,,0.14,6.0200000000000005,4.30999755859375,0.00829883077154503
1012,2020-12-29,13,0.01112461059190031,0.16281341582546416,NFLX,519.9000244140625,536.5499877929688,515.47998046875,530.8699951171875,530.8699951171875,4022400,59,14.0,,0.14,8.260000000000002,12.8900146484375,0.024615237576846027
1013,2020-12-30,3,0.003336448598130841,-0.7000840100812098,NFLX,530.1300048828125,533.260009765625,523.6900024414062,524.5900268554688,524.5900268554688,1876300,74,14.0,,0.14,10.36,-3.28997802734375,-0.0061317269633658356
1014,2020-12-31,24,0.01969158878504673,4.901960784313726,NFLX,525.530029296875,545.5,523.1500244140625,540.72998046875,540.72998046875,5392300,65,14.0,,0.14,9.1,12.239990234375,0.022953137325550932
1015,2021-01-04,13,0.01112461059190031,1.273074474856779,NFLX,539.0,540.7999877929688,515.0900268554688,522.8599853515625,522.8599853515625,4444400,10,25.0,,0.25,2.5,-4.70001220703125,-0.00861597104863654
1016,2021-01-05,12,0.010345794392523363,-0.070008401008121,NFLX,521.5499877929688,526.780029296875,515.8900146484375,520.7999877929688,520.7999877929688,3133900,12,25.0,,0.25,3.0,-14.01995849609375,-0.02592448005280079
1017,2021-01-06,10,0.00878816199376947,-0.15055706112616674,NFLX,511.9700012207031,513.0999755859375,499.5,500.489990234375,500.489990234375,5346200,12,25.0,,0.25,3.0,-13.6800537109375,-0.02596919577455714
1018,2021-01-07,19,0.015797507788161993,0.7975895072669266,NFLX,508.2799987792969,516.4400024414062,506.4200134277344,508.8900146484375,508.8900146484375,3686400,14,25.0,,0.25,3.5,3.34002685546875,0.006509504997840976
1019,2021-01-08,12,0.010345794392523363,-0.34509958588049705,NFLX,511.30999755859375,513.239990234375,504.510009765625,510.3999938964844,510.3999938964844,2973900,10,25.0,,0.25,2.5,-3.20001220703125,-0.006196290356873191
1020,2021-01-11,15,0.012682242990654204,2.081756245268736,NFLX,507.8399963378906,510.7300109863281,497.9500122070313,499.1000061035156,499.1000061035156,3806200,10,25.0,,0.25,2.5,-2.509979248046875,-0.004890459231169153
1021,2021-01-12,24,0.01969158878504673,0.5526897568165072,NFLX,500.0,501.0899963378906,485.6700134277344,494.25,494.25,5990400,13,25.0,,0.25,3.25,-9.6400146484375,-0.018874971983378397
1022,2021-01-13,18,0.015018691588785046,-0.23730422401518747,NFLX,495.5,512.3499755859375,493.010009765625,507.7900085449219,507.7900085449219,5032100,12,25.0,,0.25,3.0,11.259979248046875,0.022470971941842777
1023,2021-01-14,14,0.011903426791277257,-0.20742584526031949,NFLX,507.3500061035156,514.5,499.5799865722656,500.8599853515625,500.8599853515625,4177400,15,25.0,,0.25,3.75,2.1500244140625,0.004196398002368706
1024,2021-01-15,15,0.012682242990654204,0.06542789845590158,NFLX,500.0,506.3200073242188,495.1000061035156,497.9800109863281,497.9800109863281,5895800,14,25.0,,0.25,3.5,-8.179992675781193,-0.0158989167653667
1025,2021-01-19,264,0.20660747663551401,14.348530432770193,NFLX,501.0,509.25,493.5400085449219,501.7699890136719,501.7699890136719,12315800,66,25.0,,0.25,16.5,2.929992675781193,0.005786839614072337
1026,2021-01-20,220,0.17233956386292834,-0.16585998401712887,NFLX,565.4199829101562,593.2899780273438,556.8599853515625,586.3400268554688,586.3400268554688,32637500,100,25.0,,0.25,25.0,84.03997802734375,0.16502695734382677
1027,2021-01-21,77,0.06096884735202492,-0.6462283762043347,NFLX,582.4500122070312,588.75,570.4000244140625,579.8400268554688,579.8400268554688,11802100,40,25.0,,0.25,10.0,-4.53997802734375,-0.007652207513160647
1028,2021-01-22,69,0.054738317757009346,-0.10219201880333151,NFLX,582.0999755859375,583.989990234375,564.3499755859375,565.1699829101562,565.1699829101562,7550800,21,25.0,,0.25,5.25,-4.760009765625,-0.008084942277070017
1029,2021-01-25,18,0.015018691588785046,0.8751458576429403,NFLX,567.0,569.75,548.6500244140625,556.780029296875,556.780029296875,7207300,17,25.0,,0.25,4.25,-14.239990234375,-0.0243839628632333
1030,2021-01-26,25,0.020470404984423676,0.36299522920555916,NFLX,554.72998046875,567.989990234375,554.0599975585938,561.9299926757812,561.9299926757812,5023800,10,25.0,,0.25,2.5,-1.760009765625,-0.003089091295524371
1031,2021-01-27,25,0.020470404984423676,0.0,NFLX,550.7100219726562,556.4199829101562,515.72998046875,523.280029296875,523.280029296875,8670300,18,25.0,,0.25,4.5,-11.57000732421875,-0.02037009018318181
1032,2021-01-28,17,0.014239875389408099,-0.3043676761527926,NFLX,535.8800048828125,553.1500244140625,530.739990234375,538.5999755859375,538.5999755859375,5969000,15,25.0,,0.25,3.75,-3.26995849609375,-0.005876781202198034
1033,2021-01-29,5,0.004894080996884735,-0.656311529205863,NFLX,538.0,541.0,530.1799926757812,532.3900146484375,532.3900146484375,4325300,17,25.0,,0.25,4.25,-12.1500244140625,-0.021965152088590623
1034,2021-02-01,16,0.013461059190031151,0.210025203024363,NFLX,536.7899780273438,545.0599975585938,531.72998046875,539.0399780273438,539.0399780273438,3547500,88,13.0,False,0.13,11.44,4.05999755859375,0.007504616559323107
1035,2021-02-02,12,0.010345794392523363,-0.23142791020597087,NFLX,542.010009765625,555.47998046875,538.9299926757812,548.1599731445312,548.1599731445312,3767600,69,13.0,,0.13,8.97,10.41998291015625,0.01911713014499128
1036,2021-02-03,11,0.009566978193146416,-0.07527853056308342,NFLX,550.1699829101562,550.47998046875,538.239990234375,539.4500122070312,539.4500122070312,3172300,86,13.0,,0.13,11.18,-5.0,-0.00900122448297902
1037,2021-02-04,16,0.013461059190031151,0.4070335395636602,NFLX,539.8099975585938,559.47998046875,537.510009765625,552.1599731445312,552.1599731445312,5164500,100,13.0,,0.13,13.0,9.0,0.016349368404526166
1038,2021-02-05,9,0.008009345794392523,-0.40499884286044896,NFLX,552.260009765625,554.4400024414062,545.47998046875,550.7899780273438,550.7899780273438,2376200,76,13.0,,0.13,9.88,-5.03997802734375,-0.009008325951397
1039,2021-02-08,15,0.012682242990654204,0.3256268316509281,NFLX,555.0,555.0,543.7000122070312,547.9199829101562,547.9199829101562,2791700,73,13.0,,0.13,9.49,0.55999755859375,0.0010100237286774227
1040,2021-02-09,13,0.01112461059190031,-0.12281994595922385,NFLX,546.0,566.0,543.0,559.0700073242188,559.0700073242188,3703500,72,13.0,,0.13,9.36,11.0,0.01981981981981984
1041,2021-02-10,20,0.01657632398753894,0.490058807056847,NFLX,562.5,566.6500244140625,553.4600219726562,563.5900268554688,563.5900268554688,3991300,62,13.0,,0.13,8.06,0.6500244140625,0.0011484530283789596
1042,2021-02-11,17,0.014239875389408099,-0.14095094906972372,NFLX,564.4400024414062,565.9299926757812,554.219970703125,557.5900268554688,557.5900268554688,2730600,63,13.0,,0.13,8.19,-0.72003173828125,-0.001270681562267284
1043,2021-02-12,17,0.014239875389408099,0.0,NFLX,556.9400024414062,561.25,550.8499755859375,556.52001953125,556.52001953125,2197100,73,13.0,,0.13,9.49,-4.67999267578125,-0.008269561140687554
1044,2021-02-16,5,0.004894080996884735,0.4668534080298785,NFLX,557.2899780273438,563.6300048828125,552.72998046875,557.280029296875,557.280029296875,2624100,61,13.0,,0.13,7.930000000000001,2.3800048828125,0.004240543221046833
1045,2021-02-17,1,0.0017788161993769471,-0.6365372374283895,NFLX,550.989990234375,555.25,543.030029296875,551.3400268554688,551.3400268554688,2069600,46,13.0,,0.13,5.98,-8.3800048828125,-0.014867918333330787
1046,2021-02-18,1,0.0017788161993769471,0.0,NFLX,549.0,550.0,538.22998046875,548.219970703125,548.219970703125,2456200,56,13.0,,0.13,7.28,-5.25,-0.00945520036019809
1047,2021-02-19,1,0.0017788161993769471,0.0,NFLX,548.0,548.989990234375,538.8099975585938,540.219970703125,540.219970703125,2841500,52,13.0,,0.13,6.76,-1.010009765625,-0.0018363813920454497
1048,2021-02-22,6,0.005672897196261682,2.1891418563922938,NFLX,534.989990234375,541.7899780273438,530.7899780273438,533.780029296875,533.780029296875,3078600,40,13.0,,0.13,5.2,-7.20001220703125,-0.01311501545585092
1049,2021-02-23,8,0.007230529595015576,0.27457440966501934,NFLX,525.0,548.5399780273438,518.280029296875,546.1500244140625,546.1500244140625,4136500,74,13.0,,0.13,9.62,6.75,0.012458702216266104
1050,2021-02-24,4,0.004115264797507788,-0.4308487720809996,NFLX,539.7999877929688,556.8499755859375,539.0700073242188,553.4099731445312,553.4099731445312,3245000,54,13.0,,0.13,7.0200000000000005,8.30999755859375,0.015149301585051456
1051,2021-02-25,7,0.006451713395638629,0.5677517032551098,NFLX,550.27001953125,556.47998046875,535.75,546.7000122070312,546.7000122070312,4252900,48,13.0,,0.13,6.24,-0.3699951171875,-0.0006644430877422725
1052,2021-02-26,7,0.006451713395638629,0.0,NFLX,546.510009765625,553.0900268554688,538.0,538.8499755859375,538.8499755859375,3755600,52,13.0,,0.13,6.76,-3.38995361328125,-0.006091779996156732
1053,2021-03-01,5,0.004894080996884735,0.9135200974421434,NFLX,545.5700073242188,552.1400146484375,542.0,550.6400146484375,550.6400146484375,3041400,71,10.0,False,0.1,7.1000000000000005,-0.95001220703125,-0.0017176447972356845
1054,2021-03-02,8,0.007230529595015576,0.47740292807129237,NFLX,553.3400268554688,556.989990234375,546.02001953125,547.8200073242188,547.8200073242188,3042200,71,10.0,,0.1,7.1000000000000005,4.8499755859375,0.008783959606741387
1055,2021-03-03,7,0.006451713395638629,-0.10771219302024992,NFLX,545.9299926757812,548.010009765625,517.8099975585938,520.7000122070312,520.7000122070312,5362400,68,10.0,,0.1,6.800000000000001,-8.97998046875,-0.016122337252364893
1056,2021-03-04,7,0.006451713395638629,0.0,NFLX,521.5,531.5,507.6799926757813,511.2900085449219,511.2900085449219,5034800,78,10.0,,0.1,7.800000000000001,-16.510009765625,-0.030127204743369718
1057,2021-03-05,6,0.005672897196261682,-0.12071463061323029,NFLX,511.9800109863281,517.760009765625,498.7900085449219,516.3900146484375,516.3900146484375,5070000,100,10.0,,0.1,10.0,-13.739990234375,-0.025851345690263372
1058,2021-03-08,7,0.006451713395638629,0.9337068160597572,NFLX,514.4600219726562,518.8400268554688,492.8500061035156,493.3299865722656,493.3299865722656,3981800,54,10.0,,0.1,5.4,1.08001708984375,0.002085941496973831
1059,2021-03-09,6,0.005672897196261682,-0.12071463061323029,NFLX,507.30999755859375,513.1099853515625,503.8200073242188,506.4400024414063,506.4400024414063,3470000,65,10.0,,0.1,6.5,-5.73004150390625,-0.011043946510130076
1060,2021-03-10,2,0.0025576323987538943,-0.5491488193300385,NFLX,513.5,518.969970703125,504.25,504.5400085449219,504.5400085449219,3771500,56,10.0,,0.1,5.6000000000000005,5.8599853515625,0.011420524875475735
1061,2021-03-11,8,0.007230529595015576,1.8270401948842871,NFLX,512.2000122070312,530.239990234375,510.7099914550781,523.0599975585938,523.0599975585938,4714500,58,10.0,,0.1,5.800000000000001,11.27001953125,0.02171613034947062
1062,2021-03-12,4,0.004115264797507788,-0.4308487720809996,NFLX,512.5,526.510009765625,506.5899963378906,518.02001953125,518.02001953125,3981700,93,10.0,,0.1,9.3,-3.72998046875,-0.007034513687097177
1063,2021-03-15,3,0.003336448598130841,0.30450669914738104,NFLX,516.3200073242188,520.72998046875,508.0299987792969,520.25,520.25,3484300,90,10.0,,0.1,9.0,-5.780029296875,-0.0109780045766803
1064,2021-03-16,3,0.003336448598130841,0.0,NFLX,524.469970703125,533.4199829101562,523.2100219726562,524.030029296875,524.030029296875,3238900,47,10.0,,0.1,4.7,12.69000244140625,0.024369640538044246
1065,2021-03-17,6,0.005672897196261682,0.7002801120448179,NFLX,522.0,528.3699951171875,514.2999877929688,524.4400024414062,524.4400024414062,2817400,80,10.0,,0.1,8.0,-5.04998779296875,-0.009467188996965858
1066,2021-03-18,2,0.0025576323987538943,-0.5491488193300385,NFLX,516.4000244140625,517.9000244140625,503.8500061035156,504.7900085449219,504.7900085449219,4094500,63,10.0,,0.1,6.300000000000001,-10.469970703125,-0.019815604216516625
1067,2021-03-19,11,0.009566978193146416,2.74056029232643,NFLX,504.9599914550781,513.1900024414062,501.6300048828125,512.1799926757812,512.1799926757812,4386400,56,10.0,,0.1,5.6000000000000005,-4.71002197265625,-0.009094461769885043
1068,2021-03-22,3,0.003336448598130841,0.8756567425569175,NFLX,509.1300048828125,529.3099975585938,509.1300048828125,523.1099853515625,523.1099853515625,3360600,62,10.0,,0.1,6.2,16.1199951171875,0.03141135844521448
1069,2021-03-23,10,0.00878816199376947,1.6339869281045751,NFLX,529.8699951171875,543.1199951171875,529.4000244140625,535.0900268554688,535.0900268554688,5583500,88,10.0,,0.1,8.8,13.80999755859375,0.026090566250952074
1070,2021-03-24,2,0.0025576323987538943,-0.7089684509039347,NFLX,533.780029296875,534.4199829101562,520.0,520.8099975585938,520.8099975585938,4102200,71,10.0,,0.1,7.1000000000000005,-8.70001220703125,-0.016018582054144526
1071,2021-03-25,3,0.003336448598130841,0.30450669914738104,NFLX,516.989990234375,518.530029296875,497.0,502.8599853515625,502.8599853515625,4926800,64,10.0,,0.1,6.4,-15.88995361328125,-0.029733082821404522
1072,2021-03-26,6,0.005672897196261682,0.7002801120448179,NFLX,502.8200073242188,508.7200012207031,496.6799926757813,508.0499877929688,508.0499877929688,3467800,77,10.0,,0.1,7.7,-9.810028076171875,-0.018918919873308515
1073,2021-03-29,27,0.02202803738317757,11.383537653239928,NFLX,505.6600036621094,518.0,504.3999938964844,513.9500122070312,513.9500122070312,3330000,72,10.0,,0.1,7.2,9.279998779296875,0.01824185948464563
1074,2021-03-30,21,0.017355140186915887,-0.21213406873143825,NFLX,510.510009765625,514.4099731445312,506.9100036621094,513.3900146484375,513.3900146484375,2418100,54,10.0,,0.1,5.4,-3.59002685546875,-0.006930553775036152
1075,2021-03-31,8,0.007230529595015576,-0.5833782085801471,NFLX,515.6699829101562,528.1300048828125,515.4400024414062,521.6599731445312,521.6599731445312,3503100,63,10.0,,0.1,6.300000000000001,13.72003173828125,0.026671395296658407
1076,2021-04-01,2,0.0025576323987538943,-0.6462731581214993,NFLX,529.9299926757812,540.5,527.030029296875,539.4199829101562,539.4199829101562,3938600,7,21.0,False,0.21,1.47,12.3699951171875,0.023422253995836195
1077,2021-04-05,5,0.004894080996884735,1.751313485113835,NFLX,540.010009765625,542.8499755859375,529.22998046875,540.6699829101562,540.6699829101562,3355900,10,21.0,,0.21,2.1,2.3499755859375,0.004347780917553168
1078,2021-04-06,4,0.004115264797507788,-0.15913430935709738,NFLX,544.8099975585938,554.1699829101562,543.2999877929688,544.530029296875,544.530029296875,3474200,8,21.0,,0.21,1.68,11.32000732421875,0.02085292038928488
1079,2021-04-07,4,0.004115264797507788,0.0,NFLX,543.5,549.6400146484375,541.4500122070312,546.989990234375,546.989990234375,2151300,9,21.0,,0.21,1.89,-4.52996826171875,-0.008174329901324051
1080,2021-04-08,9,0.008009345794392523,0.9462528387585165,NFLX,551.1300048828125,556.9000244140625,547.5700073242188,554.5800170898438,554.5800170898438,4309800,11,21.0,,0.21,2.31,7.260009765625,0.013208663074264493
1081,2021-04-09,5,0.004894080996884735,-0.38895371450797356,NFLX,552.6900024414062,556.9000244140625,547.1099853515625,555.3099975585938,555.3099975585938,2894000,10,21.0,,0.21,2.1,0.0,0.0
1082,2021-04-12,4,0.004115264797507788,-0.15913430935709738,NFLX,551.0499877929688,557.97998046875,549.5800170898438,552.780029296875,552.780029296875,2944100,8,21.0,,0.21,1.68,1.0799560546875,0.0019392278817436104
1083,2021-04-13,9,0.008009345794392523,0.9462528387585165,NFLX,557.0,559.75,550.2999877929688,553.72998046875,553.72998046875,2720300,11,21.0,,0.21,2.31,1.77001953125,0.0031721918226583767
1084,2021-04-14,6,0.005672897196261682,-0.29171528588098017,NFLX,554.8699951171875,554.8699951171875,538.530029296875,540.02001953125,540.02001953125,3740300,15,21.0,,0.21,3.15,-4.8800048828125,-0.008718186481129986
1085,2021-04-15,11,0.009566978193146416,0.6864360241625478,NFLX,544.1699829101562,553.489990234375,542.6599731445312,549.219970703125,549.219970703125,3139100,11,21.0,,0.21,2.31,-1.3800048828125,-0.0024870778650070147
1086,2021-04-16,3,0.003336448598130841,-0.651253663301856,NFLX,550.5399780273438,551.97998046875,539.510009765625,546.5399780273438,546.5399780273438,3209100,11,21.0,,0.21,2.31,-1.510009765625,-0.0027281609284127706
1087,2021-04-19,10,0.00878816199376947,-0.08140670791273186,NFLX,546.9000244140625,556.4400024414062,545.530029296875,554.4400024414062,554.4400024414062,4288700,17,21.0,,0.21,3.57,4.46002197265625,0.00808004299153886
1088,2021-04-20,215,0.1684454828660436,18.16731655441333,NFLX,554.4199829101562,563.5599975585938,546.2999877929688,549.5700073242188,549.5700073242188,11257600,84,21.0,,0.21,17.64,7.1199951171875,0.012795620526828033
1089,2021-04-21,151,0.118601246105919,-0.2959072330824286,NFLX,508.0,515.4600219726562,503.6000061035156,508.8999938964844,508.8999938964844,22897400,100,21.0,,0.21,21.0,-48.0999755859375,-0.08535023031143463
1090,2021-04-22,36,0.029037383177570094,-0.7551679756244911,NFLX,513.8200073242188,513.9600219726562,500.5499877929688,508.7799987792969,508.7799987792969,9061100,36,21.0,,0.21,7.56,-1.5,-0.0029100219921217585
1091,2021-04-23,38,0.030595015576323988,0.053642313056539104,NFLX,509.010009765625,509.7000122070313,500.7000122070313,505.5499877929688,505.5499877929688,7307700,22,21.0,,0.21,4.62,-4.260009765624943,-0.008288601415484376
1092,2021-04-26,27,0.02202803738317757,2.4142926122646067,NFLX,506.760009765625,510.4800109863281,503.0,510.2999877929688,510.2999877929688,4388800,15,21.0,,0.21,3.15,0.7799987792968182,0.001530309516610373
1093,2021-04-27,12,0.010345794392523363,-0.5303351718285958,NFLX,512.6199951171875,512.989990234375,504.5799865722656,505.5499877929688,505.5499877929688,3761300,20,21.0,,0.21,4.2,2.509979248046875,0.004916900160688353
1094,2021-04-28,15,0.012682242990654204,0.22583559168925027,NFLX,505.2000122070313,508.3999938964844,503.3399963378906,506.5199890136719,506.5199890136719,3193000,12,21.0,,0.21,2.52,-4.589996337890625,-0.00894753586866981
1095,2021-04-29,10,0.00878816199376947,-0.3070498648980594,NFLX,507.6000061035156,509.2900085449219,499.0,509.0,509.0,5127800,11,21.0,,0.21,2.31,0.8900146484375,0.0017506189203824185
1096,2021-04-30,10,0.00878816199376947,0.0,NFLX,505.0,514.5499877929688,505.0,513.469970703125,513.469970703125,4413200,16,21.0,,0.21,3.36,5.259979248046875,0.01032806291070787
1097,2021-05-03,5,0.004894080996884735,1.751313485113835,NFLX,512.6500244140625,518.9500122070312,505.2000122070313,509.1099853515625,509.1099853515625,4091900,67,9.0,,0.09,6.029999999999999,4.4000244140625,0.008551208859095105
1098,2021-05-04,9,0.008009345794392523,0.6365372374283897,NFLX,510.7799987792969,511.6300048828125,496.7900085449219,503.1799926757813,503.1799926757813,4349500,67,9.0,,0.09,6.029999999999999,-7.32000732421875,-0.01410541892674333
1099,2021-05-05,10,0.00878816199376947,0.09723842862699339,NFLX,504.989990234375,507.7799987792969,494.6300048828125,496.0799865722656,496.0799865722656,3129400,100,9.0,,0.09,9.0,-3.850006103515625,-0.007524981073769199
1100,2021-05-06,14,0.011903426791277257,0.35448422545196734,NFLX,495.989990234375,499.5499877929688,491.3699951171875,499.5499877929688,499.5499877929688,3783700,63,9.0,,0.09,5.67,-8.230010986328068,-0.016207828205350716
1101,2021-05-07,5,0.004894080996884735,-0.5888510861031144,NFLX,504.6199951171875,508.5499877929688,501.1199951171875,503.8399963378906,503.8399963378906,3132800,51,9.0,,0.09,4.59,9.0,0.018016215033379135
1102,2021-05-10,6,0.005672897196261682,0.15913430935709738,NFLX,502.0,503.1499938964844,486.1099853515625,486.6900024414063,486.6900024414063,5131600,80,9.0,,0.09,7.199999999999999,-5.399993896484432,-0.010618413186714637
1103,2021-05-11,15,0.012682242990654204,1.2355848434925862,NFLX,479.75,497.989990234375,478.6300048828125,495.0799865722656,495.0799865722656,4401000,94,9.0,,0.09,8.459999999999999,-5.160003662109375,-0.010255398439239505
1104,2021-05-12,11,0.009566978193146416,-0.2456398919184476,NFLX,486.8299865722656,493.5400085449219,482.7000122070313,484.9800109863281,484.9800109863281,4121500,63,9.0,,0.09,5.67,-4.449981689453125,-0.008935885814409184
