,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SJW_unscaled,SJW_monthly,isPartial,scale,SJW,Stock_Price_Change,Stock_Price_Change_Percent
380,2020-06-29,86,0.26318487394957985,0.9924295438641135,SJW,57.68999862670898,60.150001525878906,57.15999984741211,60.0099983215332,57.92636489868164,140000,83,59.0,,0.59,48.97,0.5300025939941406,0.008889678018942249
381,2020-06-30,47,0.19763865546218487,-0.24905009738497408,SJW,59.84999847412109,62.290000915527344,59.84999847412109,62.11000061035156,59.95345306396485,168500,51,59.0,,0.59,30.09,2.1399993896484375,0.0355777113110749
382,2020-07-01,4,0.12536974789915967,-0.36566180534886683,SJW,62.43000030517578,62.630001068115234,61.52000045776367,62.5,60.32991409301758,162900,77,46.0,False,0.46,35.42,0.3400001525878906,0.005458342391886806
383,2020-07-02,1,0.12032773109243698,-0.04021717273275682,SJW,62.9900016784668,63.84000015258789,62.75,63.43999862670898,61.237266540527344,120600,82,46.0,,0.46,37.72,1.2099990844726562,0.01931979983772769
384,2020-07-06,2,0.12200840336134454,-0.08794522268986749,SJW,64.16000366210938,64.83000183105469,62.040000915527344,62.119998931884766,59.96310806274414,86200,94,46.0,,0.46,43.24,0.9900016784667969,0.015507545051700156
385,2020-07-07,3,0.1236890756302521,0.013775053378331847,SJW,61.09999847412109,61.54999923706055,60.9900016784668,61.27999877929688,59.15227127075195,148700,76,46.0,,0.46,34.96,-3.2800025939941406,-0.05059389945016113
386,2020-07-08,1,0.12032773109243698,-0.027175759222773155,SJW,61.31999969482422,61.79999923706055,60.84999847412109,61.63999938964844,59.49977111816406,88900,56,46.0,,0.46,25.76,0.25,0.004061738474392618
387,2020-07-10,1,0.12032773109243698,0.0,SJW,61.08000183105469,62.13999938964844,60.63999938964844,62.02999877929688,59.87622833251953,88400,54,46.0,,0.46,24.84,0.3400001525878906,0.005501620659956297
388,2020-07-14,2,0.12200840336134454,-0.026811448488504586,SJW,62.40999984741211,63.720001220703125,62.11000061035156,62.70000076293945,60.5229721069336,105700,76,46.0,,0.46,34.96,1.5800018310546875,0.025426486105146084
389,2020-07-15,1,0.12032773109243698,-0.013775053378331847,SJW,63.7599983215332,64.06999969482422,62.54999923706055,62.630001068115234,60.45539474487305,101500,50,46.0,,0.46,23.0,0.34999847412109375,0.005492756864658999
390,2020-07-16,26,0.16234453781512606,0.3491863956980237,SJW,62.310001373291016,63.380001068115234,62.290000915527344,63.02000045776367,60.83185577392578,75600,76,46.0,,0.46,34.96,-0.6899986267089844,-0.01076944950828096
391,2020-07-20,2,0.12200840336134454,-0.0396851643627224,SJW,64.68000030517578,64.68000030517578,63.11000061035156,63.83000183105469,61.613731384277344,94400,81,46.0,,0.46,37.260000000000005,1.2999992370605469,0.020511189888801296
392,2020-07-21,2,0.12200840336134454,0.0,SJW,63.900001525878906,65.33999633789062,63.900001525878906,64.75,62.50178909301758,97000,62,46.0,,0.46,28.52,0.6599960327148438,0.010204020247384316
393,2020-07-22,5,0.12705042016806722,0.04132516013499554,SJW,64.16999816894531,65.69000244140625,64.05999755859375,65.61000061035156,63.33193206787109,84400,83,46.0,,0.46,38.18,0.350006103515625,0.005356689977539242
394,2020-07-23,2,0.12200840336134454,-0.0396851643627224,SJW,65.13999938964844,66.13999938964844,65.13999938964844,65.91000366210938,63.62152099609375,64300,76,46.0,,0.46,34.96,0.4499969482421875,0.006850311029346967
395,2020-07-28,9,0.13377310924369748,-0.07009755242712767,SJW,63.75,64.93000030517578,63.75,64.69000244140625,62.44386672973633,70100,52,46.0,,0.46,23.92,-1.2099990844726562,-0.01829451308797614
396,2020-07-30,27,0.16402521008403362,0.22614485834537357,SJW,64.6500015258789,64.6500015258789,63.290000915527344,63.56999969482422,61.36275863647461,69800,100,46.0,,0.46,46.0,-0.279998779296875,-0.004312317541673494
397,2020-08-03,1,0.12032773109243698,0.014165309157872397,SJW,62.630001068115234,62.70000076293945,60.93000030517578,62.65999984741211,60.48435592651367,75300,43,45.0,,0.45,19.35,-1.9500007629394531,-0.0301624240822157
398,2020-08-04,2,0.12200840336134454,0.013967455827920805,SJW,62.5099983215332,63.38999938964844,61.93999862670898,63.22999954223633,61.03456497192383,74600,36,45.0,,0.45,16.2,0.6899986267089844,0.011004762652520261
399,2020-08-05,6,0.12873109243697478,0.05510021351332739,SJW,63.43999862670898,64.0199966430664,63.08000183105469,63.959999084472656,61.73921585083008,63900,43,45.0,,0.45,19.35,0.6299972534179688,0.009938432867706348
400,2020-08-06,-7,0.10688235294117647,-0.16972387231542518,SJW,64.0999984741211,64.91000366210938,63.52000045776367,64.76000213623047,62.51144409179688,60000,58,45.0,,0.45,26.1,0.8900070190429688,0.013902016021729358
401,2020-08-07,1,0.12032773109243698,0.12579605314883247,SJW,64.75,70.16000366210938,64.08000183105469,70.04000091552734,67.94383239746094,123900,29,45.0,,0.45,13.05,5.25,0.0808812155878007
402,2020-08-10,2,0.12200840336134454,-0.0396851643627224,SJW,70.55000305175781,71.44999694824219,70.01000213623047,71.05999755859375,68.93331146240234,109900,36,45.0,,0.45,16.2,1.2899932861328125,0.01838644838653969
403,2020-08-11,3,0.1236890756302521,0.013775053378331847,SJW,70.41999816894531,70.69999694824219,66.19000244140625,66.43000030517578,64.44187927246094,121300,35,45.0,,0.45,15.75,-0.75,-0.010496851393056006
404,2020-08-12,1,0.12032773109243698,-0.027175759222773155,SJW,67.29000091552734,69.2300033569336,67.29000091552734,68.48999786376953,66.44023895263672,85000,49,45.0,,0.45,22.05,-1.4699935913085938,-0.020791989459133076
405,2020-08-13,12,0.13881512605042018,0.1536420141071304,SJW,68.04000091552734,69.05999755859375,67.55999755859375,68.63999938964844,66.58575439453125,94400,35,45.0,,0.45,15.75,-0.17000579833984375,-0.0024556664754634694
406,2020-08-14,43,0.19091596638655461,0.3753253828924268,SJW,68.44000244140625,69.58999633789062,68.12000274658203,69.05000305175781,66.98347473144531,143500,37,45.0,,0.45,16.650000000000002,0.529998779296875,0.007674468549570879
407,2020-08-18,0,0.11864705882352941,-0.06614194060453737,SJW,67.37000274658203,67.37000274658203,65.81999969482422,66.19999694824219,64.21876525878906,84500,34,45.0,,0.45,15.3,-2.2199935913085938,-0.031901044807209455
408,2020-08-19,1,0.12032773109243698,0.014165309157872397,SJW,66.4800033569336,66.4800033569336,64.79000091552734,64.81999969482422,62.880069732666016,99900,52,45.0,,0.45,23.4,-0.8899993896484375,-0.01321061827763681
409,2020-08-20,8,0.13209243697478992,0.09777219079544652,SJW,64.4800033569336,65.05000305175781,63.88999938964844,64.5999984741211,62.66665649414063,87100,47,45.0,,0.45,21.15,-1.4300003051757812,-0.021510232144515085
410,2020-08-21,3,0.1236890756302521,-0.06361727845282783,SJW,64.08999633789062,64.5,63.15999984741211,63.83000183105469,61.919700622558594,68600,41,45.0,,0.45,18.45,-0.5500030517578125,-0.008455081106148343
411,2020-08-25,3,0.1236890756302521,0.0,SJW,64.48999786376953,64.48999786376953,63.5,63.83000183105469,61.919700622558594,49600,34,45.0,,0.45,15.3,-0.01000213623046875,-0.00015507187954211243
412,2020-08-27,1,0.12032773109243698,-0.027175759222773155,SJW,63.34000015258789,64.08999633789062,63.02000045776367,63.470001220703125,61.57047653198242,142000,100,45.0,,0.45,45.0,-0.40000152587890625,-0.00620253588353159
413,2020-08-28,5,0.12705042016806722,0.055869823311683664,SJW,63.29999923706055,63.5099983215332,62.04999923706055,63.400001525878906,61.50257110595703,89500,98,45.0,,0.45,44.1,-0.5799980163574219,-0.009049743321868808
414,2020-08-31,1,0.12032773109243698,0.0,SJW,63.34999847412109,63.86000061035156,62.52999877929688,62.52999877929688,60.658599853515625,73600,48,45.0,,0.45,21.6,0.3500022888183594,0.005510979342912226
415,2020-09-03,49,0.201,0.6704378797402053,SJW,63.459999084472656,63.560001373291016,62.25,62.79999923706055,60.9205207824707,60500,68,34.0,,0.34,23.12,-0.2999992370605469,-0.004697764393881254
416,2020-09-04,33,0.174109243697479,-0.1337848572264727,SJW,63.4900016784668,63.4900016784668,61.4900016784668,62.40999984741211,60.54219436645508,69800,76,34.0,,0.34,25.840000000000003,-0.06999969482421875,-0.0011013167607266672
417,2020-09-09,5,0.12705042016806722,-0.013055682485801912,SJW,61.2400016784668,62.34999847412109,60.38999938964844,61.08000183105469,59.25200653076172,104800,92,34.0,,0.34,31.28,-1.1400032043457102,-0.017955633551862915
418,2020-09-11,3,0.1236890756302521,-0.026456776241814972,SJW,60.16999816894531,60.52000045776367,59.560001373291016,59.720001220703125,57.93270111083984,116800,61,34.0,,0.34,20.74,-1.8299980163574148,-0.029350409962190627
419,2020-09-15,8,0.13209243697478992,0.08265032026999108,SJW,60.79999923706055,61.13999938964844,59.709999084472656,60.08000183105469,58.28192901611328,60000,59,34.0,,0.34,20.06,0.6199989318847656,0.010244529530654134
420,2020-09-16,8,0.13209243697478992,0.0,SJW,60.08000183105469,61.29999923706055,60.08000183105469,60.84000015258789,59.01918411254883,105500,55,34.0,,0.34,18.700000000000003,0.15999984741210938,0.002616942247454457
421,2020-09-21,1,0.12032773109243698,-0.08906418983395892,SJW,59.11000061035156,60.83000183105469,59.11000061035156,60.619998931884766,58.805763244628906,106000,51,34.0,,0.34,17.34,-0.4699974060058594,-0.00766716821950153
422,2020-09-22,1,0.12032773109243698,0.0,SJW,60.560001373291016,61.150001525878906,59.81999969482422,60.65999984741211,58.84457015991211,70600,58,34.0,,0.34,19.72,0.31999969482421875,0.0052605570473753804
423,2020-09-23,3,0.1236890756302521,0.027934911655841832,SJW,60.77999877929688,60.77999877929688,58.43000030517578,58.560001373291016,56.80742263793945,81200,50,34.0,,0.34,17.0,-0.37000274658202414,-0.0060507397767674
424,2020-09-24,0,0.11864705882352941,-0.0407636388341599,SJW,58.65999984741211,60.130001068115234,58.47999954223633,59.810001373291016,58.0200080871582,79500,31,34.0,,0.34,10.54,-0.6499977111816477,-0.010694269895297426
425,2020-09-25,0,0.11864705882352941,0.0,SJW,59.40999984741211,60.84999847412109,59.119998931884766,60.810001373291016,58.99008560180664,69300,47,34.0,,0.34,15.98,0.7199974060058523,0.011974012859075733
426,2020-09-29,12,0.13881512605042018,0.050893822762262175,SJW,61.18000030517578,61.81999969482422,60.27000045776367,61.09999847412109,59.27140426635742,52700,50,34.0,,0.34,17.0,0.9700012207031321,0.015940858587131457
427,2020-09-30,1,0.12032773109243698,-0.13317997457473219,SJW,61.08000183105469,61.47999954223633,60.34000015258789,60.86000061035156,59.03858184814453,106900,65,34.0,,0.34,22.1,-0.3400001525878906,-0.005499840735462724
428,2020-10-02,3,0.1236890756302521,0.027934911655841832,SJW,60.630001068115234,62.41999816894531,60.619998931884766,61.560001373291016,59.7176399230957,91800,81,31.0,,0.31,25.11,0.9399986267089844,0.015289502825438506
429,2020-10-05,4,0.12536974789915967,0.04190236748376286,SJW,61.90999984741211,62.0,61.290000915527344,61.93000030517578,60.07656097412109,52400,72,31.0,,0.31,22.32,-0.4199981689453125,-0.006728583487115025
430,2020-10-06,1,0.12032773109243698,-0.04021717273275682,SJW,62.400001525878906,62.400001525878906,59.720001220703125,60.11000061035156,58.31102752685547,207200,65,31.0,,0.31,20.15,0.40000152587890625,0.006451637514175879
431,2020-10-07,2,0.12200840336134454,0.013967455827920805,SJW,60.619998931884766,62.11000061035156,60.20000076293945,61.27000045776367,59.43631362915039,137100,75,31.0,,0.31,23.25,-0.29000091552734375,-0.004647450455703472
432,2020-10-09,5,0.12705042016806722,0.04132516013499554,SJW,61.7599983215332,61.86000061035156,60.84999847412109,61.27999877929688,59.44601440429688,68300,78,31.0,,0.31,24.18,-0.25,-0.004025116688830543
433,2020-10-13,3,0.1236890756302521,-0.2610572819920679,SJW,62.22999954223633,62.630001068115234,61.41999816894531,62.2400016784668,60.37728500366211,85800,57,31.0,,0.31,17.669999999999998,0.7700004577636719,0.01244746928817242
434,2020-10-14,2,0.12200840336134454,-0.013587879611386633,SJW,61.90999984741211,62.88999938964844,61.13999938964844,61.29999923706055,59.46541595458984,62500,58,31.0,,0.31,17.98,0.2599983215332031,0.004151338289942519
435,2020-10-15,6,0.12873109243697478,0.05510021351332739,SJW,60.63999938964844,61.7599983215332,60.63999938964844,61.4900016784668,59.64973068237305,72300,73,31.0,,0.31,22.63,-1.1300010681152344,-0.017967897584384884
436,2020-10-19,19,0.1505798319327731,-0.011038136762514417,SJW,61.650001525878906,62.20000076293945,60.79999923706055,61.02999877929688,59.203495025634766,49100,33,31.0,,0.31,10.23,0.44000244140625,0.007124392055769091
437,2020-10-21,4,0.12536974789915967,-0.16742005692281936,SJW,60.65999984741211,62.20000076293945,60.65999984741211,61.56999969482422,59.727333068847656,51700,61,31.0,,0.31,18.91,0.0,0.0
438,2020-10-22,7,0.13041176470588237,0.040217172732756934,SJW,61.959999084472656,62.97999954223633,61.68000030517578,62.880001068115234,60.99812698364258,58400,80,31.0,,0.31,24.8,0.779998779296875,0.012540173146776246
439,2020-10-28,18,0.14889915966386555,0.1876801394195322,SJW,62.869998931884766,63.95000076293945,61.7599983215332,61.84000015258789,59.98925018310547,65100,71,31.0,,0.31,22.01,0.970001220703125,0.015401734324443916
440,2020-10-30,2,0.12200840336134454,-0.18059709915909472,SJW,61.09000015258789,62.36000061035156,60.2400016784668,60.68999862670898,58.87367248535156,78200,69,31.0,,0.31,21.39,-1.5900001525878906,-0.024863176444390844
441,2020-11-03,5,0.12705042016806722,-0.03817036707169674,SJW,63.20000076293945,64.69999694824219,62.869998931884766,64.06999969482422,62.15251541137695,76300,69,26.0,,0.26,17.94,2.339996337890625,0.037523994788130066
442,2020-11-04,9,0.13377310924369748,0.052913552483629944,SJW,63.52999877929688,64.19999694824219,61.209999084472656,61.540000915527344,59.698238372802734,58500,54,26.0,,0.26,14.04,-0.5,-0.007727975634990836
443,2020-11-05,1,0.12032773109243698,-0.10050882593127708,SJW,61.95000076293945,64.68000030517578,61.61000061035156,63.02000045776367,61.13393783569336,51400,50,26.0,,0.26,13.0,0.48000335693359375,0.007476688158109646
444,2020-11-06,6,0.12873109243697478,0.06983727913960469,SJW,63.11000061035156,63.11000061035156,61.27999877929688,61.720001220703125,60.17841339111328,47700,47,26.0,,0.26,12.22,-1.5699996948242188,-0.02427334086914945
445,2020-11-11,1,0.12032773109243698,0.0,SJW,67.47000122070312,68.20999908447266,66.0199966430664,68.1500015258789,66.44780731201172,65800,65,26.0,,0.26,16.900000000000002,5.099998474121094,0.0808112569291366
446,2020-11-17,40,0.18587394957983194,0.48260607279308276,SJW,67.4000015258789,68.2300033569336,66.27999877929688,67.08000183105469,65.40454864501953,58400,100,26.0,,0.26,26.0,0.0200042724609375,0.00029327477978946526
447,2020-11-18,12,0.13881512605042018,-0.25317600253176,SJW,67.41999816894531,67.69000244140625,64.66000366210938,64.73999786376953,63.122989654541016,51000,86,26.0,,0.26,22.36,-0.5400009155273438,-0.007914420181139636
448,2020-11-19,8,0.13209243697478992,-0.048429081663538986,SJW,64.52999877929688,65.20999908447266,63.720001220703125,64.97000122070312,63.34724426269531,41100,76,26.0,,0.26,19.76,-2.4800033569335938,-0.03663766091721343
449,2020-11-23,4,0.12536974789915967,0.0,SJW,65.73999786376953,65.91999816894531,65.06999969482422,65.1500015258789,63.52274703979492,60900,66,26.0,,0.26,17.16,0.7099990844726562,0.010887886741923314
450,2020-11-24,3,0.1236890756302521,-0.013405724244252348,SJW,65.95999908447266,67.55999755859375,65.62000274658203,67.16000366210938,65.4825439453125,65700,73,26.0,,0.26,18.98,1.6399993896484375,0.02487863220877684
451,2020-11-25,1,0.12032773109243698,-0.027175759222773155,SJW,67.08999633789062,67.7300033569336,66.30999755859375,67.4000015258789,65.71654510498047,53400,35,26.0,,0.26,9.1,0.17000579833984375,0.002516367739539893
452,2020-11-30,8,0.13209243697478992,-0.10274559050174092,SJW,66.56999969482422,67.12000274658203,65.4000015258789,65.5999984741211,63.96151351928711,70500,48,26.0,,0.26,12.48,-0.6100006103515625,-0.00900635730278787
453,2020-12-01,2,0.12200840336134454,-0.07634073414339337,SJW,66.2699966430664,66.8499984741211,65.33000183105469,65.73999786376953,64.09801483154297,54600,70,25.0,False,0.25,17.5,-0.2700042724609375,-0.004022709496606658
454,2020-12-02,1,0.12032773109243698,-0.013775053378331847,SJW,65.62999725341797,66.22000122070312,64.04000091552734,65.81999969482422,64.17601776123047,57500,71,25.0,,0.25,17.75,-0.6299972534179688,-0.009424042898996565
455,2020-12-09,-3,0.11360504201680673,-0.0938400697097661,SJW,67.19000244140625,68.72000122070312,67.19000244140625,68.5,66.78907775878906,65500,58,25.0,,0.25,14.5,2.5,0.03775294403374896
456,2020-12-10,3,0.1236890756302521,0.08876396183149637,SJW,67.93000030517578,68.83999633789062,67.47000122070312,68.48999786376953,66.77932739257812,62600,37,25.0,,0.25,9.25,0.1199951171875,0.001746145446099856
457,2020-12-14,52,0.20604201680672268,0.7123402472239679,SJW,69.4800033569336,69.80000305175781,67.98999786376953,67.98999786376953,66.29181671142578,73700,56,25.0,,0.25,14.0,0.9600067138671875,0.013945478863118144
458,2020-12-15,86,0.26318487394957985,0.2773359435539786,SJW,68.29000091552734,70.44000244140625,67.55999755859375,70.20999908447266,68.45636749267578,78000,45,25.0,,0.25,11.25,0.6399993896484375,0.009169045296085088
459,2020-12-16,6,0.12873109243697478,-0.5108719946358441,SJW,70.66000366210938,70.93000030517578,68.87999725341797,69.29000091552734,67.55934143066406,57500,76,25.0,,0.25,19.0,0.48999786376953125,0.006956244275788004
460,2020-12-17,-23,0.07999159663865546,-0.37861479208825644,SJW,69.76000213623047,70.4800033569336,68.45999908447266,70.33999633789062,68.58311462402344,62000,70,25.0,,0.25,17.5,-0.4499969482421875,-0.00634424004379075
461,2020-12-18,4,0.12536974789915967,0.5672864796722346,SJW,70.55000305175781,70.91999816894531,67.47000122070312,67.94000244140625,66.24307250976562,388500,60,25.0,,0.25,15.0,0.43999481201171875,0.006242831882164346
462,2020-12-21,1,0.12032773109243698,-0.04021717273275682,SJW,66.9000015258789,66.9000015258789,64.62000274658203,66.41999816894531,64.76101684570312,118200,46,25.0,,0.25,11.5,-4.019996643066406,-0.05668354126984021
463,2020-12-22,1,0.12032773109243698,0.0,SJW,66.12000274658203,66.7699966430664,65.70999908447266,66.51000213623047,64.84878540039062,46400,90,25.0,,0.25,22.5,-0.1300048828125,-0.0019432717465964755
464,2020-12-23,40,0.18587394957983194,0.5447307772889167,SJW,66.79000091552734,67.56999969482422,66.31999969482422,66.55000305175781,64.88777923583984,38400,40,25.0,,0.25,10.0,0.8000030517578125,0.011981475093287841
465,2020-12-24,1,0.12032773109243698,-0.3526380035263801,SJW,67.08999633789062,67.41999816894531,65.97000122070312,67.12999725341797,65.45328521728516,31000,100,25.0,,0.25,25.0,-0.15000152587890625,-0.0022199426750980633
466,2020-12-28,19,0.1505798319327731,0.08475089291119309,SJW,67.66999816894531,69.2300033569336,67.01000213623047,69.04000091552734,67.31558227539062,60300,64,25.0,,0.25,16.0,1.8100051879882812,0.026846710725987544
467,2020-12-29,9,0.13377310924369748,-0.11161337128187954,SJW,69.5,69.73999786376953,67.5999984741211,68.52999877929688,66.81832885742188,49300,64,25.0,,0.25,16.0,0.5099945068359375,0.0073666688156366344
468,2020-12-30,5,0.12705042016806722,-0.050254412965638595,SJW,68.56999969482422,69.62000274658203,68.30000305175781,68.77999877929688,67.06208038330078,56000,64,25.0,,0.25,16.0,-0.1199951171875,-0.0017206068377274564
469,2021-01-04,5,0.12705042016806722,0.027175759222773266,SJW,69.0199966430664,69.29000091552734,67.29000091552734,68.29000091552734,66.58432006835938,101900,61,24.0,,0.24,14.64,-0.3300018310546875,-0.004740043350126011
470,2021-01-05,1,0.12032773109243698,-0.05291355248362983,SJW,68.56999969482422,69.13999938964844,67.63999938964844,68.76000213623047,67.0425796508789,65200,77,24.0,,0.24,18.48,-0.15000152587890625,-0.0021648365405821934
471,2021-01-06,2,0.12200840336134454,0.013967455827920805,SJW,67.83000183105469,71.27999877929688,67.83000183105469,70.37000274658203,68.61237335205078,112900,58,24.0,,0.24,13.92,2.1399993896484375,0.03095168366415746
472,2021-01-07,4,0.12536974789915967,0.027550106756663695,SJW,70.83999633789062,71.0,68.91000366210938,69.36000061035156,67.62760162353516,56600,67,24.0,,0.24,16.08,-0.279998779296875,-0.003928153536643997
473,2021-01-08,15,0.14385714285714285,0.14746296668677528,SJW,69.20999908447266,69.62000274658203,68.19999694824219,69.61000061035156,67.87135314941406,64700,57,24.0,,0.24,13.68,-1.3799972534179688,-0.019436581034055878
474,2021-01-11,8,0.13209243697478992,-0.5338236602508971,SJW,68.93000030517578,69.73999786376953,67.93000030517578,69.33000183105469,67.59834289550781,50900,56,24.0,,0.24,13.44,0.1199951171875,0.0017235724282327336
475,2021-01-12,11,0.1371344537815126,0.03817036707169663,SJW,69.36000061035156,69.55999755859375,68.30000305175781,69.19999694824219,67.47159576416016,61500,64,24.0,,0.24,15.36,-0.18000030517578125,-0.0025810196542792596
476,2021-01-13,100,0.2867142857142857,1.0907531098719283,SJW,69.26000213623047,69.93000030517578,68.20999908447266,68.66000366210938,66.94507598876953,70100,34,24.0,,0.24,8.16,0.37000274658203125,0.0053191886079404505
477,2021-01-14,14,0.1421764705882353,-0.5041179401506493,SJW,68.95999908447266,68.95999908447266,67.4000015258789,67.55999755859375,65.87255096435547,95200,37,24.0,,0.24,8.879999999999999,-0.970001220703125,-0.013871031266552536
478,2021-01-15,3,0.1236890756302521,-0.13003132572847098,SJW,66.94999694824219,68.2699966430664,65.37000274658203,66.2699966430664,64.61476135253906,181000,42,24.0,,0.24,10.08,-0.69000244140625,-0.010005836000099522
479,2021-01-19,12,0.13881512605042018,0.13775053378331847,SJW,67.04000091552734,67.04000091552734,65.56999969482422,66.66000366210938,64.99503326416016,140500,44,24.0,,0.24,10.56,-1.2299957275390625,-0.01801663670748077
480,2021-01-21,43,0.19091596638655461,0.3753253828924268,SJW,67.08999633789062,67.6500015258789,65.80999755859375,66.80999755859375,65.14128112792969,92900,70,24.0,,0.24,16.8,0.6100006103515625,0.009099054326090927
481,2021-01-26,15,0.14385714285714285,0.03632181124765399,SJW,68.31999969482422,68.48999786376953,67.37999725341797,67.81999969482422,66.12606811523438,59400,86,24.0,,0.24,20.64,0.839996337890625,0.012416797027998472
482,2021-01-27,48,0.19931932773109243,0.38553653834920265,SJW,66.7300033569336,67.56999969482422,64.37000274658203,64.91999816894531,63.29848861694336,96300,51,24.0,,0.24,12.24,-0.9199981689453125,-0.013432591584763065
483,2021-01-28,96,0.27999159663865547,0.4047388169821664,SJW,65.41000366210938,67.0,65.0,65.86000061035156,64.21501922607422,99200,72,24.0,,0.24,17.28,-0.5699996948242188,-0.008435691836592984
484,2021-01-29,1,0.12032773109243698,-0.5702452054383385,SJW,66.0999984741211,67.41999816894531,64.86000061035156,66.16999816894531,64.51728057861328,80200,50,24.0,,0.24,12.0,0.4199981689453125,0.006268629387243374
485,2021-02-01,304,0.6295714285714286,1.2087620507680064,SJW,66.55000305175781,67.95999908447266,65.44999694824219,67.5,65.81405639648438,79800,58,30.0,False,0.3,17.4,0.5400009155273438,0.008009506529118804
486,2021-02-02,117,0.3152857142857143,-0.4992058089403222,SJW,68.16999816894531,69.3499984741211,67.56999969482422,68.12000274658203,66.41856384277344,65200,86,30.0,,0.3,25.8,1.3899993896484375,0.0204531990637713
487,2021-02-03,82,0.25646218487394956,-0.1865721367840295,SJW,67.79000091552734,68.12000274658203,66.31999969482422,67.01000213623047,65.33628845214844,83200,70,30.0,,0.3,21.0,-1.2299957275390625,-0.017736059907745405
488,2021-02-04,1,0.12032773109243698,-0.5308168681804777,SJW,66.77999877929688,67.86000061035156,66.73999786376953,67.86000061035156,66.1650619506836,63800,52,30.0,,0.3,15.6,-0.26000213623046875,-0.003816825099049459
489,2021-02-05,47,0.19763865546218487,0.6425029680843632,SJW,67.62000274658203,68.8499984741211,67.62000274658203,68.8499984741211,67.46836853027344,83900,61,30.0,,0.3,18.3,0.9899978637695312,0.014588827805263938
490,2021-02-08,2,0.12200840336134454,-0.5211253669316269,SJW,68.93000030517578,69.6500015258789,68.45999908447266,69.6500015258789,68.2523193359375,64100,83,30.0,,0.3,24.9,0.8000030517578125,0.011619507182102806
491,2021-02-09,22,0.1556218487394958,0.27550106756663695,SJW,69.48999786376953,70.25,69.20999908447266,70.23999786376953,68.83047485351562,60700,100,30.0,,0.3,30.0,0.5999984741210938,0.008614478980279117
492,2021-02-10,27,0.16402521008403362,0.05399859603650303,SJW,70.4800033569336,71.44999694824219,70.30000305175781,71.19999694824219,69.77120208740234,58100,67,30.0,,0.3,20.1,1.1999969482421875,0.01708180709241547
493,2021-02-11,9,0.13377310924369748,-0.18443567805727756,SJW,71.43000030517578,71.69000244140625,69.52999877929688,70.30000305175781,68.8892822265625,48100,74,30.0,,0.3,22.2,0.2400054931640625,0.0033590693270137972
494,2021-02-12,-10,0.10184033613445378,-0.23870846158678305,SJW,69.83999633789062,69.86000061035156,67.98999786376953,68.62000274658203,67.24298858642578,54000,76,30.0,,0.3,22.8,-1.8300018310546875,-0.025526597415732932
495,2021-02-17,28,0.16570588235294118,0.088305094100116,SJW,68.51000213623047,69.37000274658203,68.3499984741211,69.22000122070312,67.83094787597656,46400,57,30.0,,0.3,17.099999999999998,-0.48999786376953125,-0.007013997416096873
496,2021-02-18,7,0.13041176470588237,-0.21299254526091582,SJW,69.16999816894531,69.79000091552734,68.37000274658203,68.37000274658203,66.99800872802734,69100,99,30.0,,0.3,29.7,0.4199981689453125,0.006054463778524255
497,2021-02-19,34,0.17578991596638655,0.34796056446935997,SJW,67.83999633789062,70.70999908447266,66.63999938964844,67.76000213623047,66.40025329589844,72100,76,30.0,,0.3,22.8,0.9199981689453125,0.013182377946360235
498,2021-02-22,16,0.14553781512605043,0.13055682485801956,SJW,67.5199966430664,67.5199966430664,64.72000122070312,66.4800033569336,65.14594268798828,73800,68,30.0,,0.3,20.4,-3.19000244140625,-0.0451138803947001
499,2021-02-23,11,0.1371344537815126,-0.05774005427565121,SJW,66.48999786376953,69.04000091552734,66.41999816894531,66.55000305175781,65.21453094482422,98100,50,30.0,,0.3,15.0,1.5200042724609375,0.0225119127374398
500,2021-02-24,1,0.12032773109243698,-0.12255652919909299,SJW,66.83999633789062,67.20999908447266,64.9000015258789,65.02999877929688,63.72502899169922,107200,72,30.0,,0.3,21.6,-1.8300018310546875,-0.026506399287186455
501,2021-02-25,5,0.12705042016806722,0.055869823311683664,SJW,64.48999786376953,65.33000183105469,63.34999847412109,63.34999847412109,62.078739166259766,64500,60,30.0,,0.3,18.0,-1.8799972534179688,-0.027971987487384165
502,2021-02-26,-14,0.09511764705882353,-0.25133937429724185,SJW,63.400001525878906,64.2699966430664,62.540000915527344,62.68000030517578,61.42219161987305,92900,50,30.0,,0.3,15.0,-1.0600051879882812,-0.01622539657551958
503,2021-03-01,0,0.11864705882352941,-0.013967455827921027,SJW,63.63999938964844,63.869998931884766,62.61000061035156,63.22999954223633,61.96114730834961,62700,67,24.0,False,0.24,16.08,-0.3999977111816406,-0.006223708294293084
504,2021-03-02,-11,0.10015966386554621,-0.15581840073659614,SJW,63.13999938964844,63.25,61.810001373291016,61.84999847412109,60.60884094238281,81300,77,24.0,,0.24,18.48,-0.6199989318847656,-0.009707201225194528
505,2021-03-03,7,0.13041176470588237,0.30203876164107757,SJW,61.79999923706055,62.16999816894531,60.52000045776367,61.68999862670898,60.45204925537109,79300,100,24.0,,0.24,24.0,-1.0800018310546875,-0.01707512776371045
