,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DOW_unscaled,DOW_monthly,isPartial,scale,DOW,Stock_Price_Change,Stock_Price_Change_Percent
255,2020-04-16,45,0.151,0.7224334600760456,DOW,32.689998626708984,32.689998626708984,30.649999618530277,31.6299991607666,28.572900772094727,6918500,79,54.0,,0.54,42.66,-1.1599998474121094,-0.034268830124141614
256,2020-04-17,45,0.151,0.0,DOW,33.040000915527344,34.060001373291016,32.599998474121094,33.41999816894531,30.18989562988281,6544100,75,54.0,,0.54,40.5,1.3700027465820312,0.04190892640364585
257,2020-04-20,25,0.08433333333333333,0.04115226337448541,DOW,32.18000030517578,32.83000183105469,31.5,31.530000686645508,28.48257064819336,7140700,77,54.0,,0.54,41.580000000000005,-1.2299995422363281,-0.03611272732363602
258,2020-04-21,30,0.101,0.1976284584980239,DOW,30.399999618530277,31.15999984741211,29.6200008392334,30.8799991607666,27.8953914642334,7315100,79,54.0,,0.54,42.66,-1.6700019836425781,-0.05086816602193678
259,2020-04-22,19,0.06433333333333334,-0.363036303630363,DOW,31.799999237060547,32.025001525878906,30.8799991607666,31.84000015258789,28.76260757446289,5331100,69,54.0,,0.54,37.260000000000005,0.8650016784667969,0.027760002654128257
260,2020-04-23,36,0.121,0.8808290155440412,DOW,32.099998474121094,33.33000183105469,32.0099983215332,32.560001373291016,29.41301918029785,7724700,68,54.0,,0.54,36.72,1.3050003051757812,0.040749422107637656
261,2020-04-24,27,0.091,-0.2479338842975206,DOW,33.040000915527344,33.349998474121094,32.2400016784668,33.119998931884766,29.91889190673828,4979100,59,54.0,,0.54,31.860000000000003,0.01999664306640625,0.0005999592549610355
262,2020-04-27,21,0.07100000000000001,0.3067484662576687,DOW,33.310001373291016,34.744998931884766,32.810001373291016,34.439998626708984,31.111312866210938,4885900,60,54.0,,0.54,32.400000000000006,1.3950004577636719,0.04182910109714588
263,2020-04-28,24,0.081,0.14084507042253502,DOW,35.47999954223633,36.18999862670898,34.709999084472656,35.869998931884766,32.403099060058594,5868600,62,54.0,,0.54,33.480000000000004,1.4449996948242116,0.04158871029632305
264,2020-04-29,31,0.10433333333333333,0.2880658436213992,DOW,37.0,38.09000015258789,36.900001525878906,37.470001220703125,33.84846496582031,6887300,64,54.0,,0.54,34.56,1.9000015258789134,0.05250073495379115
265,2020-04-30,19,0.06433333333333334,-0.38338658146964855,DOW,37.27000045776367,37.34999847412109,36.04999923706055,36.68999862670898,33.14384078979492,10990200,64,54.0,,0.54,34.56,-0.740001678466804,-0.01942771529278997
266,2020-05-01,31,0.10433333333333333,0.6217616580310878,DOW,34.72999954223633,35.09000015258789,33.540000915527344,33.93000030517578,30.65060043334961,8709300,91,36.0,False,0.36,32.76,-2.259998321533196,-0.060508659005678256
267,2020-05-04,8,0.02766666666666667,-0.5202312138728323,DOW,32.099998474121094,33.13999938964844,31.76000022888184,33.060001373291016,29.864696502685547,6248300,91,36.0,,0.36,32.76,-1.9500007629394531,-0.055571409360499535
268,2020-05-05,15,0.051000000000000004,0.8433734939759037,DOW,33.630001068115234,34.54999923706055,33.22999954223633,33.369998931884766,30.144725799560547,5041600,87,36.0,,0.36,31.32,1.4099998474121094,0.042546767452643186
269,2020-05-06,22,0.07433333333333333,0.457516339869281,DOW,32.709999084472656,33.375,31.8799991607666,31.959999084472656,28.87100601196289,4601500,87,36.0,,0.36,31.32,-1.1749992370605469,-0.034008661736819046
270,2020-05-07,17,0.057666666666666665,-0.2242152466367714,DOW,32.529998779296875,33.79999923706055,32.5099983215332,32.849998474121094,29.67498588562012,5056200,83,36.0,,0.36,29.88,0.4249992370605469,0.012734059537394593
271,2020-05-08,14,0.04766666666666667,-0.17341040462427737,DOW,33.779998779296875,34.369998931884766,33.369998931884766,34.33000183105469,31.011951446533203,4175700,83,36.0,,0.36,29.88,0.5699996948242188,0.016863896677229206
272,2020-05-11,19,0.06433333333333334,0.5691056910569106,DOW,34.20000076293945,34.2400016784668,33.08000183105469,33.900001525878906,30.623506546020508,4321000,86,36.0,,0.36,30.96,-0.12999725341796875,-0.0037822885498367542
273,2020-05-12,29,0.09766666666666667,0.5181347150259066,DOW,34.25,35.40999984741211,33.75,33.790000915527344,30.52413558959961,5675400,84,36.0,,0.36,30.24,1.1699981689453125,0.034170505595539025
274,2020-05-13,35,0.11766666666666667,0.20477815699658697,DOW,33.5,33.5629997253418,31.790000915527344,32.349998474121094,29.22331428527832,5865200,91,36.0,,0.36,32.76,-1.8470001220703125,-0.05216041033689234
275,2020-05-14,33,0.111,-0.056657223796033995,DOW,31.190000534057617,33.54999923706055,30.899999618530277,33.5099983215332,30.27119827270508,6187900,96,36.0,,0.36,34.56,-0.01300048828125,-0.0003873458387998463
276,2020-05-15,21,0.07100000000000001,-0.36036036036036034,DOW,33.209999084472656,33.97999954223633,32.83000183105469,33.560001373291016,30.316368103027344,4829200,87,36.0,,0.36,31.32,0.43000030517578125,0.012816700892821054
277,2020-05-18,37,0.12433333333333334,1.15606936416185,DOW,35.880001068115234,38.0099983215332,35.709999084472656,36.7400016784668,33.18901443481445,8544900,98,36.0,,0.36,35.28,4.029998779296875,0.11859914165942476
278,2020-05-19,17,0.057666666666666665,-0.5361930294906166,DOW,36.630001068115234,36.68000030517578,35.58000183105469,35.63999938964844,32.19533157348633,4415500,100,36.0,,0.36,36.0,-1.3299980163574219,-0.03499074125462298
279,2020-05-20,78,0.261,3.526011560693642,DOW,36.34000015258789,37.0,35.7599983215332,36.18000030517578,32.68313980102539,5656200,89,36.0,,0.36,32.04,0.31999969482421875,0.008724091934619427
280,2020-05-21,28,0.09433333333333334,-0.6385696040868454,DOW,36.0,36.7599983215332,35.65999984741211,35.81999969482422,32.35793685913086,3941800,88,36.0,,0.36,31.68,-0.24000167846679688,-0.006486531850454003
281,2020-05-22,14,0.04766666666666667,-0.4946996466431095,DOW,35.68000030517578,36.18000030517578,35.369998931884766,36.119998931884766,32.628936767578125,3040600,78,36.0,,0.36,28.08,-0.5799980163574219,-0.015777966344945993
282,2020-05-26,47,0.15766666666666668,2.0915032679738563,DOW,38.36000061035156,38.95000076293945,37.91999816894531,38.790000915527344,35.04087448120117,6188600,87,36.0,,0.36,31.32,2.770000457763672,0.07656164826973222
283,2020-05-27,35,0.11766666666666667,-0.2536997885835095,DOW,39.95000076293945,40.665000915527344,39.02999877929688,39.81999969482422,35.97132110595703,6895200,90,36.0,,0.36,32.4,1.7150001525878906,0.04403081178421164
284,2020-05-28,44,0.14766666666666667,0.25495750708215303,DOW,39.56999969482422,39.68999862670898,38.34999847412109,38.709999084472656,35.594329833984375,5266800,88,36.0,,0.36,31.68,-0.9750022888183665,-0.02397644822002387
285,2020-05-29,27,0.091,-0.38374717832957117,DOW,38.13999938964844,38.9900016784668,37.720001220703125,38.59999847412109,35.4931755065918,5254200,82,36.0,,0.36,29.52,-0.6999969482421804,-0.01763660802374345
286,2020-06-01,29,0.09766666666666667,0.11406844106463865,DOW,38.61000061035156,39.0099983215332,38.18000030517578,38.61000061035156,35.50236892700195,3014400,61,44.0,False,0.44,26.84,0.01999664306640625,0.0005128659196096397
287,2020-06-02,9,0.031,-0.68259385665529,DOW,39.20000076293945,41.22999954223633,39.09000015258789,40.59999847412109,37.33220672607422,6083400,59,44.0,,0.44,25.96,2.220001220703125,0.05690851874448044
288,2020-06-03,31,0.10433333333333333,2.3655913978494625,DOW,41.4900016784668,42.29999923706055,41.459999084472656,41.630001068115234,38.27930068969727,5160600,60,44.0,,0.44,26.4,1.0699996948242188,0.025951969602330482
289,2020-06-04,20,0.06766666666666667,-0.3514376996805112,DOW,41.5,42.7599983215332,41.31999969482422,42.709999084472656,39.272369384765625,3901500,62,44.0,,0.44,27.28,0.45999908447265625,0.010874683044193478
290,2020-06-05,38,0.12766666666666668,0.8866995073891628,DOW,44.709999084472656,45.72999954223633,43.83700180053711,43.970001220703125,40.430965423583984,7656600,80,44.0,,0.44,35.2,2.970001220703125,0.06945746813108467
291,2020-06-08,33,0.111,0.37037037037037024,DOW,44.08000183105469,45.93000030517578,44.08000183105469,45.900001525878906,42.20561981201172,5727300,67,44.0,,0.44,29.48,0.20000076293945312,0.004373513337885271
292,2020-06-09,24,0.081,-0.2702702702702703,DOW,44.470001220703125,44.81999969482422,43.91899871826172,44.40999984741211,40.83554458618164,5535400,74,44.0,,0.44,32.56,-1.1100006103515625,-0.024167224101378393
293,2020-06-10,37,0.12433333333333334,0.5349794238683128,DOW,44.38999938964844,44.5,43.400001525878906,43.58000183105469,40.07235336303711,4267700,70,44.0,,0.44,30.8,-0.31999969482421875,-0.007139663029965937
294,2020-06-11,137,0.45766666666666667,2.680965147453083,DOW,41.22499847412109,42.040000915527344,38.95000076293945,39.2599983215332,36.10005187988281,9225100,100,44.0,,0.44,44.0,-2.4599990844726562,-0.0552808783027563
295,2020-06-12,59,0.19766666666666666,-0.5680990531682447,DOW,41.81999969482422,41.915000915527344,39.98500061035156,41.22999954223633,37.9114990234375,5034900,97,44.0,,0.44,42.68,-0.125,-0.00297335864124193
296,2020-06-15,101,0.33766666666666667,2.136222910216718,DOW,39.47999954223633,42.45000076293945,39.290000915527344,41.97999954223633,38.60112762451172,5665300,81,44.0,,0.44,35.64,0.5349998474121094,0.012763923075900907
297,2020-06-16,25,0.08433333333333333,-0.7502467917077986,DOW,44.15999984741211,44.5,41.43999862670898,42.25,38.84939193725586,5592400,84,44.0,,0.44,36.96,2.049999237060547,0.04829208952218145
298,2020-06-17,23,0.07766666666666666,-0.07905138339920947,DOW,42.70000076293945,42.79600143432617,41.02999877929688,41.16999816894531,37.8563232421875,3525100,75,44.0,,0.44,33.0,-1.7039985656738281,-0.03829210259941185
299,2020-06-18,23,0.07766666666666666,0.0,DOW,40.650001525878906,41.9900016784668,40.380001068115234,41.58000183105469,38.23332977294922,4106800,70,44.0,,0.44,30.8,-0.805999755859375,-0.018833529508504365
300,2020-06-19,17,0.057666666666666665,-0.2575107296137339,DOW,42.630001068115234,43.0,41.470001220703125,41.650001525878906,38.29769134521485,7494400,67,44.0,,0.44,29.48,1.0099983215332031,0.02405330510027448
301,2020-06-22,21,0.07100000000000001,-0.04484304932735417,DOW,41.459999084472656,42.130001068115234,40.66999816894531,41.7400016784668,38.38045501708984,3316000,64,44.0,,0.44,28.16,-0.8699989318847656,-0.020232533299645694
302,2020-06-23,27,0.091,0.28169014084507027,DOW,42.47999954223633,42.47999954223633,41.33000183105469,41.34999847412109,38.02183532714844,3603900,67,44.0,,0.44,29.48,0.34999847412109375,0.008307582844710115
303,2020-06-24,29,0.09766666666666667,0.07326007326007322,DOW,40.59999847412109,40.720001220703125,38.31999969482422,38.45000076293945,35.355255126953125,7707200,70,44.0,,0.44,30.8,-1.7599983215332031,-0.041431222704776616
304,2020-06-25,28,0.09433333333333334,-0.03412969283276446,DOW,38.0,40.02999877929688,37.68000030517578,39.97999954223633,36.76210784912109,5986900,73,44.0,,0.44,32.12,-0.6900024414062429,-0.016945049624788044
305,2020-06-26,57,0.191,1.0247349823321552,DOW,39.560001373291016,40.0,38.72999954223633,39.79999923706055,36.59659194946289,8333800,72,44.0,,0.44,31.68,-0.029998779296882105,-0.0007494074497048642
306,2020-06-29,21,0.07100000000000001,0.3067484662576687,DOW,40.36000061035156,41.19499969482422,40.18999862670898,40.97999954223633,37.681617736816406,7756700,64,44.0,,0.44,28.16,1.1949996948242188,0.029874992370605424
307,2020-06-30,22,0.07433333333333333,0.04694835680751175,DOW,40.59000015258789,40.95000076293945,39.7599983215332,40.7599983215332,37.47932434082031,4835300,65,44.0,,0.44,28.6,-0.24499893188476562,-0.005947297820117381
308,2020-07-01,31,0.10433333333333333,0.4035874439461884,DOW,40.75,41.29999923706055,40.33000183105469,40.75,37.47012710571289,4023600,100,34.0,False,0.34,34.0,0.34999847412109375,0.008546971125769742
309,2020-07-02,23,0.07766666666666666,-0.25559105431309914,DOW,41.65999984741211,42.25,40.90999984741211,41.59000015258789,38.24251937866211,4017500,96,34.0,,0.34,32.64,0.9500007629394531,0.023002440205542873
310,2020-07-06,20,0.06766666666666667,2.222222222222222,DOW,42.630001068115234,42.77999877929688,41.560001373291016,42.45000076293945,39.033302307128906,4679000,85,34.0,,0.34,28.9,0.5299987792968821,0.012544349805843291
311,2020-07-07,18,0.061,-0.09852216748768472,DOW,41.7400016784668,42.06999969482422,41.16999816894531,41.68999862670898,38.334468841552734,4535900,86,34.0,,0.34,29.24,-0.7099990844726634,-0.016596519512203978
312,2020-07-08,11,0.03766666666666667,-0.3825136612021858,DOW,41.4900016784668,41.77999877929688,39.6349983215332,40.34999847412109,37.10232162475586,4824200,88,34.0,,0.34,29.92,-0.29000091552733664,-0.006893294928238758
313,2020-07-09,27,0.091,1.415929203539823,DOW,40.38999938964844,40.52000045776367,39.16999816894531,39.43999862670898,36.265567779541016,3671900,86,34.0,,0.34,29.24,-1.2599983215332102,-0.03015793102793418
314,2020-07-10,21,0.07100000000000001,-0.21978021978021967,DOW,39.43999862670898,40.81999969482422,39.42300033569336,40.7599983215332,37.47932434082031,3007800,84,34.0,,0.34,28.56,0.2999992370605469,0.007403732321603851
315,2020-07-13,47,0.15766666666666668,2.0915032679738563,DOW,41.09999847412109,41.84000015258789,40.5,41.2400016784668,37.920692443847656,3089000,87,34.0,,0.34,29.58,1.0200004577636719,0.02498776250341339
316,2020-07-14,49,0.16433333333333333,0.0422832980972514,DOW,41.31999969482422,42.68000030517578,41.2400016784668,42.43999862670898,39.02410507202149,4350800,91,34.0,,0.34,30.94,0.8400001525878906,0.020076485409284528
317,2020-07-15,39,0.131,-0.20283975659229203,DOW,43.650001525878906,44.09999847412109,42.55500030517578,43.33000183105469,39.842472076416016,3788300,87,34.0,,0.34,29.58,1.4199981689453054,0.033270809718647154
318,2020-07-16,20,0.06766666666666667,-0.48346055979643765,DOW,43.18999862670898,44.26499938964844,42.84000015258789,43.83000183105469,40.30223083496094,4259800,86,34.0,,0.34,29.24,0.16500091552735086,0.0037415174883550506
319,2020-07-17,16,0.05433333333333334,-0.19704433497536944,DOW,44.06999969482422,44.150001525878906,42.959999084472656,43.66999816894531,40.15510559082031,4610600,83,34.0,,0.34,28.22,-0.11499786376953125,-0.0025979411579167833
320,2020-07-20,19,0.06433333333333334,0.7079646017699117,DOW,43.34000015258789,43.67499923706055,42.119998931884766,42.29999923706055,38.89537811279297,3580900,82,34.0,,0.34,27.880000000000003,-0.4750022888183594,-0.010758828366969175
321,2020-07-21,28,0.09433333333333334,0.46632124352331594,DOW,42.5,43.43000030517578,42.45000076293945,43.040000915527344,39.5758171081543,3399600,83,34.0,,0.34,28.22,-0.24499893188476562,-0.00560959212740797
322,2020-07-22,17,0.057666666666666665,-0.38869257950530045,DOW,42.93999862670898,44.5,42.8849983215332,44.34000015258789,40.77117538452149,5792500,80,34.0,,0.34,27.200000000000003,1.0699996948242188,0.024637340255710294
323,2020-07-23,17,0.057666666666666665,0.0,DOW,43.0,43.20000076293945,41.880001068115234,42.81999969482422,39.37351989746094,6574300,81,34.0,,0.34,27.540000000000003,-1.2999992370605469,-0.029213466001360655
324,2020-07-24,15,0.051000000000000004,-0.11560693641618491,DOW,42.81999969482422,43.47999954223633,42.29999923706055,42.61000061035156,39.1804313659668,2999600,78,34.0,,0.34,26.520000000000003,0.279998779296875,0.006481453109998148
325,2020-07-27,10,0.034333333333333334,-0.2797202797202798,DOW,42.810001373291016,44.47999954223633,42.43000030517578,44.0,40.45854568481445,4733600,77,34.0,,0.34,26.180000000000003,1.0,0.022999080278936157
326,2020-07-28,6,0.021,-0.38834951456310673,DOW,43.7400016784668,44.02000045776367,42.59000015258789,42.619998931884766,39.18961715698242,3395400,73,34.0,,0.34,24.82,-0.45999908447265625,-0.010341706142237284
327,2020-07-29,9,0.031,0.47619047619047605,DOW,42.79999923706055,43.63600158691406,42.7400016784668,43.52000045776367,40.01717758178711,3186900,73,34.0,,0.34,24.82,-0.3839988708496094,-0.008723281845897546
328,2020-07-30,23,0.07766666666666666,1.5053763440860215,DOW,42.65999984741211,42.83000183105469,41.34000015258789,41.72999954223633,38.37125015258789,4118700,89,34.0,,0.34,30.26,-0.805999755859375,-0.01847098099155553
329,2020-07-31,29,0.09766666666666667,0.257510729613734,DOW,41.4900016784668,41.91999816894531,40.59000015258789,41.060001373291016,37.75518035888672,7462100,78,34.0,,0.34,26.520000000000003,-0.910003662109375,-0.021246874228465717
330,2020-08-03,22,0.07433333333333333,-0.15209125475285168,DOW,41.220001220703125,41.2400016784668,40.08000183105469,40.09000015258789,36.86325454711914,5079900,82,27.0,,0.27,22.14,-0.6799964904785156,-0.016221291034842267
331,2020-08-04,15,0.051000000000000004,-0.3139013452914797,DOW,40.040000915527344,41.8650016784668,39.900001525878906,41.31999969482422,37.9942512512207,5408800,83,27.0,,0.27,22.41,0.625,0.015155188519944796
332,2020-08-05,19,0.06433333333333334,0.261437908496732,DOW,41.900001525878906,42.47999954223633,41.75,41.9900016784668,38.61032485961914,3563600,84,27.0,,0.27,22.68,0.6149978637695312,0.014690023626246607
333,2020-08-06,19,0.06433333333333334,0.0,DOW,41.68999862670898,42.31700134277344,41.055999755859375,42.04999923706055,38.66550064086914,3724900,90,27.0,,0.27,24.3,-0.16299819946289062,-0.003837057467498961
334,2020-08-07,16,0.05433333333333334,-0.15544041450777202,DOW,41.58000183105469,42.665000915527344,41.44400024414063,42.630001068115234,39.19881439208984,2913100,92,27.0,,0.27,24.840000000000003,0.34799957275390625,0.008223634986209483
335,2020-08-10,32,0.10766666666666667,3.4246575342465757,DOW,42.810001373291016,44.88999938964844,42.810001373291016,44.79999923706055,41.19415283203125,4245900,87,27.0,,0.27,23.49,2.2249984741210938,0.05215043774466044
336,2020-08-11,38,0.12766666666666668,0.18575851393188847,DOW,45.540000915527344,46.06999969482422,44.34000015258789,44.5,40.918304443359375,4373800,100,27.0,,0.27,27.0,1.1800003051757812,0.026286485213182775
337,2020-08-12,22,0.07433333333333333,-0.4177545691906006,DOW,45.220001220703125,45.380001068115234,43.93000030517578,44.27999877929688,40.71601104736328,2577300,96,27.0,,0.27,25.92,-0.6899986267089844,-0.014977178886035558
338,2020-08-13,15,0.051000000000000004,-0.3139013452914797,DOW,43.86000061035156,44.869998931884766,43.709999084472656,44.43000030517578,40.85393142700195,2767100,90,27.0,,0.27,24.3,-0.5100021362304688,-0.011238477836634675
339,2020-08-14,16,0.05433333333333334,0.065359477124183,DOW,43.95000076293945,45.13999938964844,43.83000183105469,44.869998931884766,41.258522033691406,1998300,85,27.0,,0.27,22.950000000000003,0.2700004577636719,0.006017393897725487
340,2020-08-17,8,0.02766666666666667,1.5151515151515156,DOW,45.09999847412109,45.43999862670898,44.209999084472656,44.459999084472656,40.88152313232422,3257300,78,27.0,,0.27,21.06,0.29999923706053977,0.006645973440782438
341,2020-08-18,10,0.034333333333333334,0.24096385542168663,DOW,44.40999984741211,45.02999877929688,44.310001373291016,44.709999084472656,41.11139678955078,2447100,81,27.0,,0.27,21.87,-0.40999984741209516,-0.009022884238625517
342,2020-08-19,14,0.04766666666666667,0.38834951456310685,DOW,44.68999862670898,45.09999847412109,44.25,44.63999938964844,41.04703140258789,3453400,79,27.0,,0.27,21.33,0.06999969482420454,0.0015545124743905347
343,2020-08-20,17,0.057666666666666665,0.20979020979020957,DOW,44.02000045776367,44.13999938964844,43.52999877929688,43.68999862670898,40.17349624633789,3324000,74,27.0,,0.27,19.98,-0.9599990844726491,-0.021286011462361976
344,2020-08-21,13,0.044333333333333336,-0.23121387283236983,DOW,43.5,43.869998931884766,43.25,43.59000015258789,40.08154678344727,2511600,71,27.0,,0.27,19.17,-0.2700004577636719,-0.00611691122558089
345,2020-08-24,45,0.151,2.6829268292682924,DOW,44.29999923706055,46.150001525878906,44.02000045776367,46.119998931884766,42.40790939331055,4609000,74,27.0,,0.27,19.98,2.2800025939941406,0.05197179506510152
346,2020-08-25,74,0.24766666666666667,0.6401766004415013,DOW,46.40999984741211,46.65999984741211,45.47299957275391,45.59000015258789,41.92056655883789,4188000,84,27.0,,0.27,22.68,0.5099983215332031,0.01105088417488398
347,2020-08-26,41,0.13766666666666666,-0.44414535666218036,DOW,45.68000030517578,46.65999984741211,45.27999877929688,46.34000015258789,42.610198974609375,3928500,76,27.0,,0.27,20.520000000000003,0.0,0.0
348,2020-08-27,8,0.02766666666666667,-0.7990314769975787,DOW,46.68000030517578,46.95000076293945,45.810001373291016,46.15999984741211,42.4446907043457,3702300,77,27.0,,0.27,20.790000000000003,0.29000091552734375,0.006215193237799177
349,2020-08-28,14,0.04766666666666667,0.7228915662650601,DOW,45.40999984741211,46.209999084472656,44.970001220703125,46.04999923706055,42.99555969238281,3772900,76,27.0,,0.27,20.520000000000003,-0.7400016784667969,-0.01576148384327447
350,2020-08-31,22,0.07433333333333333,2.5396825396825395,DOW,45.9900016784668,46.11000061035156,45.09000015258789,45.119998931884766,42.12724304199219,3916800,71,27.0,,0.27,19.17,-0.09999847412109375,-0.0021640007812658846
351,2020-09-01,15,0.051000000000000004,-0.3139013452914797,DOW,44.790000915527344,47.27999877929688,44.470001220703125,47.27000045776367,44.13463973999024,5428300,62,28.0,False,0.28,17.360000000000003,1.1699981689453196,0.025374065353680697
352,2020-09-02,39,0.131,1.568627450980392,DOW,47.68000030517578,49.27999877929688,47.41999816894531,49.220001220703125,45.95529556274414,7305900,68,28.0,,0.28,19.040000000000003,2.0,0.04230118552532125
353,2020-09-03,56,0.18766666666666668,0.43256997455470736,DOW,49.27999877929688,49.79999923706055,47.91999816894531,48.38999938964844,45.18034744262695,6726900,96,28.0,,0.28,26.880000000000003,0.5200004577636648,0.010551957602363382
354,2020-09-04,56,0.18766666666666668,0.0,DOW,49.290000915527344,49.70000076293945,48.08000183105469,48.59999847412109,45.37641906738281,5325900,100,28.0,,0.28,28.000000000000004,-0.09999847412109375,-0.0020080015191380474
355,2020-09-08,32,0.10766666666666667,-0.03003003003003002,DOW,47.68999862670898,48.415000915527344,47.435001373291016,47.93000030517578,44.75086212158203,4280800,83,28.0,,0.28,23.24,-1.2849998474121094,-0.025855127317630067
356,2020-09-09,15,0.051000000000000004,-0.5263157894736843,DOW,48.56999969482422,49.880001068115234,48.5,49.22999954223633,45.964637756347656,4168100,83,28.0,,0.28,23.24,1.4650001525878906,0.030259219764220857
357,2020-09-10,12,0.041,-0.196078431372549,DOW,49.29999923706055,49.75,48.65999984741211,48.70000076293945,45.46979522705078,4211300,73,28.0,,0.28,20.44,-0.13000106811523438,-0.0026062763699163938
358,2020-09-11,15,0.051000000000000004,0.24390243902439024,DOW,49.209999084472656,50.41999816894531,49.040000915527344,49.84999847412109,46.54350662231445,6225700,69,28.0,,0.28,19.32,0.6699981689453125,0.013467299878297645
359,2020-09-14,10,0.034333333333333334,-0.16260162601626016,DOW,50.06999969482422,50.5099983215332,49.69499969482422,50.09000015258789,46.76759338378906,5298900,63,28.0,,0.28,17.64,0.09000015258789062,0.0017850090411808406
360,2020-09-15,6,0.021,-0.38834951456310673,DOW,50.61000061035156,51.560001373291016,50.38999938964844,51.06999969482422,47.68259048461914,4771700,65,28.0,,0.28,18.200000000000003,1.0500030517578125,0.020788023889325213
361,2020-09-16,10,0.034333333333333334,0.6349206349206349,DOW,50.18999862670898,51.09999847412109,49.43000030517578,49.70000076293945,46.40346145629883,5863500,64,28.0,,0.28,17.92,-0.460002899169929,-0.008921700677227307
362,2020-09-17,19,0.06433333333333334,0.8737864077669903,DOW,49.369998931884766,51.25,48.84999847412109,50.970001220703125,47.5892219543457,5253700,64,28.0,,0.28,17.92,0.15000152587891336,0.002935450691938568
363,2020-09-18,12,0.041,-0.3626943005181348,DOW,50.52999877929688,51.22999954223633,50.25,50.369998931884766,47.02901458740234,6271100,59,28.0,,0.28,16.520000000000003,-0.020000457763671875,-0.000390252834413074
364,2020-09-21,37,0.12433333333333334,1.0382513661202188,DOW,49.040000915527344,49.33000183105469,47.18000030517578,47.90999984741211,44.7321891784668,6468800,81,28.0,,0.28,22.680000000000003,-1.8999977111816406,-0.037087599612707356
365,2020-09-22,17,0.057666666666666665,-0.5361930294906166,DOW,47.97999954223633,48.15499877929688,47.20000076293945,47.79999923706055,44.62948989868164,4181900,77,28.0,,0.28,21.56,-1.1750030517578054,-0.023819237951418604
366,2020-09-23,23,0.07766666666666666,0.34682080924855496,DOW,47.68000030517578,48.119998931884766,46.470001220703125,46.7400016784668,43.63980102539063,4018000,73,28.0,,0.28,20.44,-0.03499984741211648,-0.0007268164946390154
367,2020-09-24,11,0.03766666666666667,-0.5150214592274678,DOW,46.66999816894531,46.9900016784668,45.68999862670898,46.40999984741211,43.33168029785156,4648700,73,28.0,,0.28,20.44,-1.1299972534179688,-0.023482902711978726
368,2020-09-25,8,0.02766666666666667,-0.2654867256637168,DOW,45.77000045776367,46.400001525878906,45.630001068115234,46.040000915527344,42.98622512817383,4090200,65,28.0,,0.28,18.200000000000003,-0.5900001525878906,-0.012555865748314243
369,2020-09-28,10,0.034333333333333334,6.923076923076923,DOW,46.5,48.27999877929688,46.5,47.47999954223633,44.330711364746094,3993100,63,28.0,,0.28,17.64,1.8799972534179759,0.040517180853311796
370,2020-09-29,9,0.031,-0.09708737864077677,DOW,47.22999954223633,47.77999877929688,46.2599983215332,46.56999969482422,43.4810676574707,2716800,67,28.0,,0.28,18.76,-0.5,-0.010356255439973316
371,2020-09-30,7,0.024333333333333335,-0.21505376344086014,DOW,47.18999862670898,48.119998931884766,46.61000061035156,47.04999923706055,43.929229736328125,4663200,73,28.0,,0.28,20.44,0.3400001525878835,0.007115951470790138
372,2020-10-01,11,0.03766666666666667,0.547945205479452,DOW,47.209999084472656,47.5,45.93000030517578,46.11000061035156,43.05157852172852,3407600,63,31.0,False,0.31,19.53,-0.6199989318847656,-0.012884433616933144
373,2020-10-02,21,0.07100000000000001,0.8849557522123894,DOW,45.369998931884766,47.470001220703125,45.130001068115234,47.310001373291016,44.1719856262207,4559000,99,31.0,,0.31,30.69,-0.029998779296875,-0.0006315532483552877
374,2020-10-05,12,0.041,0.0,DOW,47.900001525878906,48.882999420166016,47.70000076293945,48.58000183105469,45.35774993896485,3913400,66,31.0,,0.31,20.46,1.4129981994628906,0.029766129410728537
375,2020-10-06,15,0.051000000000000004,0.24390243902439024,DOW,49.119998931884766,49.790000915527344,47.86000061035156,47.880001068115234,44.70417785644531,4474700,82,31.0,,0.31,25.42,0.9070014953613281,0.018554538512773
376,2020-10-07,6,0.021,-0.5882352941176471,DOW,48.45000076293945,49.060001373291016,48.0,48.29999923706055,45.09632110595703,4506400,83,31.0,,0.31,25.73,-0.7299995422363281,-0.014661569166765642
377,2020-10-08,4,0.014333333333333333,-0.31746031746031755,DOW,48.619998931884766,49.40999984741211,48.47600173950195,49.380001068115234,46.10468673706055,2962000,68,31.0,,0.31,21.08,0.34999847412109375,0.007134090181897923
378,2020-10-09,1,0.004333333333333333,-0.6976744186046512,DOW,49.79999923706055,50.09000015258789,48.70000076293945,49.36000061035156,46.08600997924805,4472800,70,31.0,,0.31,21.7,0.6800003051757812,0.013762402494955639
379,2020-10-12,7,0.024333333333333335,0.15873015873015883,DOW,49.400001525878906,49.5,48.262001037597656,48.58000183105469,45.35774993896485,3005700,67,31.0,,0.31,20.77,-0.5900001525878906,-0.011778801173699116
380,2020-10-13,7,0.024333333333333335,0.0,DOW,48.47999954223633,48.97999954223633,47.79999923706055,47.880001068115234,44.70417785644531,6832200,69,31.0,,0.31,21.39,-0.5200004577636719,-0.010505059752801471
381,2020-10-14,1,0.004333333333333333,-0.821917808219178,DOW,47.84000015258789,48.970001220703125,47.41999816894531,48.83000183105469,45.59117126464844,5322100,66,31.0,,0.31,20.46,-0.009998321533203125,-0.00020413069878821855
