,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ABC_unscaled,ABC_monthly,isPartial,scale,ABC,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-12-27,2,0.05781818181818182,-0.3066230580539656,ABC,72.2300033569336,73.52999877929688,70.38999938964844,73.52999877929688,69.58003997802734,1213200,58,71.0,,0.71,41.18,0.40000152587890625,0.00546973254344274
126,2018-12-28,1,0.05687121212121212,-0.01637840670859536,ABC,73.9000015258789,75.08000183105469,72.80999755859375,73.95999908447266,69.98693084716797,1543000,60,71.0,,0.71,42.6,1.5500030517578125,0.021079873214879363
127,2018-12-31,2,0.05781818181818182,0.016651125616091722,ABC,74.08999633789062,75.08000183105469,73.36000061035156,74.4000015258789,70.40331268310547,1028400,93,71.0,,0.71,66.03,0.0,0.0
128,2019-01-03,54,0.10706060606060606,0.8516771488469603,ABC,74.08999633789062,74.70999908447266,72.91000366210938,73.37000274658203,69.42861938476562,1499400,52,76.0,,0.76,39.52,-0.37000274658203125,-0.004928113180053151
129,2019-01-04,1,0.05687121212121212,-0.4687942258703651,ABC,73.66000366210938,74.36000061035156,72.55000305175781,74.22000122070312,70.23296356201172,2417700,53,76.0,,0.76,40.28,-0.34999847412109375,-0.004684760787178721
130,2019-01-07,3,0.05876515151515151,0.03330225123218322,ABC,74.43000030517578,76.23999786376953,73.81999969482422,74.75,70.7344970703125,1608300,54,76.0,,0.76,41.04,1.8799972534179688,0.025282372753991922
131,2019-01-09,3,0.05876515151515151,0.0,ABC,75.91999816894531,76.9000015258789,75.58999633789062,76.31999969482422,72.22015380859375,1151400,61,76.0,,0.76,46.36,0.660003662109375,0.008656921309057708
132,2019-01-10,8,0.0635,0.08057238623179064,ABC,75.94999694824219,76.33000183105469,74.77999877929688,76.0,71.91734313964844,1623100,57,76.0,,0.76,43.32,-0.5699996948242188,-0.00741221955154836
133,2019-01-11,6,0.06160606060606061,-0.02982581722739197,ABC,75.63999938964844,76.62000274658203,74.87999725341797,76.55999755859375,72.447265625,978600,58,76.0,,0.76,44.08,0.29000091552734375,0.0037993044487174554
134,2019-01-15,11,0.06634090909090909,0.12891581797086493,ABC,76.98999786376953,77.73999786376953,76.38999938964844,77.26000213623047,73.10967254638672,1667400,63,76.0,,0.76,47.88,1.1199951171875,0.014617529066030421
135,2019-01-16,1,0.05687121212121212,-0.14274294849834412,ABC,77.25,77.7699966430664,76.66999816894531,77.30000305175781,73.14751434326172,988900,62,76.0,,0.76,47.12,0.029998779296875,0.0003858860319168045
136,2019-01-18,1,0.05687121212121212,0.0,ABC,76.81999969482422,79.94999694824219,76.5,79.86000061035156,75.56997680664062,2245600,64,76.0,,0.76,48.64,2.1800003051757812,0.028031379700080405
137,2019-01-22,18,0.07296969696969698,-0.45372050816696907,ABC,79.25,79.91000366210938,78.22000122070312,79.70999908447266,75.42803955078125,1400200,61,76.0,,0.76,46.36,-0.0399932861328125,-0.0005002287387040338
138,2019-01-24,3,0.05876515151515151,-0.19466362126245862,ABC,79.30000305175781,79.94999694824219,78.30000305175781,78.69999694824219,74.47229766845703,670000,57,76.0,,0.76,43.32,0.0399932861328125,0.0005004790927294334
139,2019-01-25,31,0.08528030303030303,0.4512053628980275,ABC,79.20999908447266,80.52999877929688,78.97000122070312,79.66000366210938,75.3807373046875,924200,63,76.0,,0.76,47.88,0.5800018310546875,0.007254557263212558
140,2019-01-29,2,0.05781818181818182,-0.3220218530692014,ABC,80.04000091552734,80.11000061035156,78.5199966430664,79.54000091552734,75.26717376708984,1040900,68,76.0,,0.76,51.68,-0.4199981689453125,-0.005215425000767437
141,2019-01-31,2,0.05781818181818182,0.0,ABC,80.4800033569336,85.86000061035156,80.4800033569336,83.37000274658203,78.89144134521484,4542200,58,76.0,,0.76,44.08,5.75,0.07177630703022375
142,2019-02-04,7,0.0625530303030303,0.08189203354297692,ABC,83.75,85.0,83.2699966430664,84.44999694824219,79.9134292602539,1872000,59,73.0,,0.73,43.07,-0.8600006103515625,-0.010016312651270565
143,2019-02-06,2,0.05781818181818182,-0.07569335109603981,ABC,85.41999816894531,87.2699966430664,85.19000244140625,86.63999938964844,81.98578643798828,1132700,74,73.0,,0.73,54.02,2.2699966430664062,0.026705842859604756
144,2019-02-27,6,0.06160606060606061,0.06551362683438167,ABC,83.66999816894531,83.87000274658203,82.44999694824219,82.79000091552734,78.70675659179688,1896300,71,73.0,,0.73,51.83,-3.399993896484375,-0.03895948237961233
145,2019-03-04,31,0.08528030303030303,0.49953376848274944,ABC,83.01000213623047,83.44000244140625,79.83000183105469,80.4800033569336,76.51069641113281,1260600,96,68.0,,0.68,65.28,-0.43000030517578125,-0.00512698570518777
146,2019-03-05,6,0.06160606060606061,-0.27760504574931144,ABC,80.69999694824219,80.69999694824219,79.43000030517578,79.66000366210938,75.73114013671875,2123500,94,68.0,,0.68,63.92,-2.7400054931640625,-0.03283803227460558
147,2019-03-06,16,0.07107575757575757,0.15371372356123936,ABC,79.62999725341797,79.62999725341797,76.52999877929688,76.62999725341797,72.85057830810547,3413200,94,68.0,,0.68,63.92,-1.0699996948242188,-0.013258980610748705
148,2019-03-07,2,0.05781818181818182,-0.18652739287998288,ABC,77.0199966430664,77.51000213623047,76.0199966430664,76.33000183105469,72.56537628173828,2734200,86,68.0,,0.68,58.48,-2.1199951171875,-0.026623071584954805
149,2019-03-08,4,0.059712121212121216,0.032756813417190944,ABC,75.80999755859375,76.94000244140625,75.52999877929688,76.41000366210938,72.64143371582031,1426200,87,68.0,,0.68,59.16,-0.5699996948242188,-0.0073538856807460196
150,2019-03-13,2,0.05781818181818182,-0.03171783811215434,ABC,79.04000091552734,80.26000213623047,78.68000030517578,79.79000091552734,75.8547134399414,1050000,95,68.0,,0.68,64.60000000000001,3.3199996948242188,0.043150501552850384
151,2019-03-14,5,0.06065909090909091,0.049135220125786194,ABC,79.62000274658203,80.26000213623047,79.06999969482422,79.51000213623047,75.58853912353516,1288400,91,68.0,,0.68,61.88,0.0,0.0
152,2019-03-15,1,0.05687121212121212,-0.062445360309729026,ABC,79.48999786376953,80.58999633789062,79.48999786376953,80.18000030517578,76.22549438476562,2009300,88,68.0,,0.68,59.84,0.32999420166015625,0.00411156482527919
153,2019-03-18,1,0.05687121212121212,0.0,ABC,80.48999786376953,81.30000305175781,80.19999694824219,80.38999938964844,76.4251480102539,830100,84,68.0,,0.68,57.120000000000005,0.7100067138671875,0.008810109767102281
154,2019-03-19,11,0.06634090909090909,0.16651125616091655,ABC,80.48999786376953,81.69999694824219,80.37999725341797,81.06999969482422,77.07160186767578,871200,87,68.0,,0.68,59.16,0.399993896484375,0.004919973941817979
155,2019-03-21,1,0.05687121212121212,-0.14274294849834412,ABC,79.0,80.43000030517578,79.0,80.36000061035156,76.39662170410156,919600,87,68.0,,0.68,59.16,-1.2699966430664062,-0.015544635134698503
156,2019-03-22,6,0.06160606060606061,0.08325562808045839,ABC,80.13999938964844,80.37999725341797,78.66999816894531,78.7699966430664,74.8850326538086,978800,88,68.0,,0.68,59.84,-0.0500030517578125,-0.0006216965257750395
157,2019-03-28,2,0.05781818181818182,-0.06148548942449583,ABC,77.05000305175781,77.93000030517578,76.69000244140625,77.88999938964844,74.04843139648438,1111500,79,68.0,,0.68,53.720000000000006,-2.4499969482421875,-0.03048018203481595
158,2019-03-29,28,0.08243939393939394,0.42583857442348005,ABC,78.30999755859375,79.63999938964844,78.01000213623047,79.5199966430664,75.59805297851562,1249800,86,68.0,,0.68,58.48,1.7099990844726562,0.021942757317801265
159,2019-04-04,1,0.05687121212121212,-0.01637840670859536,ABC,75.2699966430664,76.12000274658203,74.27999877929688,75.97000122070312,72.22315216064453,1523100,90,67.0,,0.67,60.3,-3.5199966430664062,-0.04419885321500805
160,2019-04-05,1,0.05687121212121212,0.0,ABC,76.37000274658203,78.16999816894531,76.16000366210938,77.2699966430664,73.45901489257812,1383900,95,67.0,,0.67,63.650000000000006,2.0499954223632812,0.026931100215381143
161,2019-04-10,2,0.05781818181818182,0.016651125616091722,ABC,75.3499984741211,75.44999694824219,72.1500015258789,74.0,70.35029602050781,3073600,86,67.0,,0.67,57.620000000000005,-2.720001220703125,-0.034795973959529936
162,2019-04-15,6,0.06160606060606061,0.08325562808045839,ABC,75.05999755859375,76.16000366210938,74.5999984741211,76.11000061035156,72.35623168945312,871000,98,67.0,,0.67,65.66000000000001,0.7100067138671875,0.009410294799007568
163,2019-04-17,4,0.059712121212121216,-0.030742744712247916,ABC,75.58999633789062,75.79000091552734,71.62999725341797,72.30000305175781,68.73414611816406,1587300,84,67.0,,0.67,56.28,-0.37000274658203125,-0.004858229107020273
164,2019-04-23,1,0.05687121212121212,-0.04757675716823151,ABC,71.19999694824219,73.98999786376953,70.91000366210938,73.43000030517578,69.80841064453125,1908800,86,67.0,,0.67,57.620000000000005,-1.8000030517578125,-0.023749875049665525
165,2019-04-24,7,0.0625530303030303,0.09990675369654989,ABC,73.61000061035156,74.66000366210938,73.33999633789062,74.08999633789062,70.43585205078125,1207700,94,67.0,,0.67,62.98,0.6700057983398438,0.009055356368214307
166,2019-04-29,26,0.08054545454545455,0.37063297666623707,ABC,74.02999877929688,74.77999877929688,73.75,74.51000213623047,70.83514404296875,719000,91,67.0,,0.67,60.970000000000006,0.1199951171875,0.0016072208853694647
167,2019-04-30,6,0.06160606060606061,-0.23513920240782538,ABC,74.80000305175781,75.05999755859375,73.61000061035156,74.76000213623047,71.07279968261719,1052500,89,67.0,,0.67,59.63,0.279998779296875,0.0037443003994055424
168,2019-05-01,2,0.05781818181818182,-0.06148548942449583,ABC,75.12999725341797,75.25,73.04000091552734,73.38999938964844,69.77037048339844,2035500,78,69.0,False,0.69,53.81999999999999,0.19000244140625,0.0025313408951010974
169,2019-05-02,1,0.05687121212121212,-0.01637840670859536,ABC,75.5199966430664,78.7699966430664,75.30000305175781,77.05999755859375,73.25936126708984,3064500,73,69.0,,0.69,50.37,3.5199966430664062,0.046777364027460466
170,2019-05-10,-2,0.05403030303030303,-0.049953376848274944,ABC,78.9000015258789,79.51000213623047,76.12999725341797,77.47000122070312,73.6491470336914,1336100,83,69.0,,0.69,57.27,0.7400054931640625,0.009394509644544913
171,2019-05-13,1,0.05687121212121212,0.0,ABC,76.04000091552734,76.2699966430664,74.66999816894531,75.68000030517578,71.94743347167969,1087000,80,69.0,,0.69,55.2,-3.2400054931640625,-0.040749659239257885
172,2019-05-20,11,0.06634090909090909,0.16651125616091655,ABC,77.08000183105469,79.66999816894531,77.05000305175781,79.2300033569336,75.71267700195312,1605900,79,69.0,,0.69,54.51,3.4000015258789062,0.04457849318901208
173,2019-05-21,2,0.05781818181818182,-0.1284686536485098,ABC,79.77999877929688,81.26000213623047,79.47000122070312,80.56999969482422,76.9931869506836,1910900,75,69.0,,0.69,51.74999999999999,1.5900039672851562,0.01995737421649557
174,2019-05-24,-2,0.05403030303030303,-0.06551362683438144,ABC,80.44000244140625,81.29000091552734,79.94000244140625,80.68000030517578,77.09830474853516,809300,81,69.0,,0.69,55.88999999999999,0.029998779296875,0.0003691702991415191
175,2019-06-03,1,0.05687121212121212,0.052579921480650604,ABC,78.12000274658203,81.06999969482422,78.12000274658203,80.37000274658203,76.80207061767578,1357500,89,65.0,,0.65,57.85,-0.220001220703125,-0.002706374932037958
176,2019-06-04,1,0.05687121212121212,0.0,ABC,81.29000091552734,82.87999725341797,81.0,82.20999908447266,78.56037139892578,1891500,75,65.0,,0.65,48.75,1.80999755859375,0.022326354575147533
177,2019-06-06,260,0.30213636363636365,4.312641534567737,ABC,81.55000305175781,82.45999908447266,81.54000091552734,81.75,78.12078857421875,1412900,90,65.0,,0.65,58.5,-0.4199981689453125,-0.005067545642660987
178,2019-06-10,3,0.05876515151515151,-0.8055012286244421,ABC,83.62999725341797,85.4800033569336,83.58000183105469,84.7699966430664,81.00672912597656,1418000,81,65.0,,0.65,52.65,3.0200042724609375,0.03662386982768728
179,2019-06-12,4,0.059712121212121216,0.016114477246358172,ABC,84.66999816894531,85.41000366210938,84.2699966430664,85.37999725341797,81.58964538574219,1136000,78,65.0,,0.65,50.7,-0.06999969482421875,-0.0008189014047171872
180,2019-06-13,1,0.05687121212121212,-0.04757675716823151,ABC,85.5999984741211,86.68000030517578,85.30999755859375,86.44000244140625,82.60260772705078,1022700,82,65.0,,0.65,53.3,1.2699966430664062,0.014869413284310795
181,2019-06-17,1,0.05687121212121212,0.0,ABC,85.45999908447266,85.61000061035156,84.38999938964844,85.33999633789062,81.5514144897461,1058800,82,65.0,,0.65,53.3,-1.0699996948242188,-0.012344251165863573
182,2019-06-18,7,0.0625530303030303,0.09990675369654989,ABC,85.94000244140625,87.0999984741211,85.13999938964844,85.44999694824219,81.65654754638672,915500,85,65.0,,0.65,55.25,1.4899978637695312,0.017404483741930488
183,2019-06-20,11,0.06634090909090909,0.0605546808768318,ABC,86.97000122070312,86.97000122070312,84.36000061035156,85.55999755859375,81.76165008544922,1880400,73,65.0,,0.65,47.45,-0.12999725341796875,-0.001492505805916755
184,2019-06-25,4,0.059712121212121216,-0.09992006394884079,ABC,83.87000274658203,85.1500015258789,83.12000274658203,84.27999877929688,80.5384750366211,1699400,72,65.0,,0.65,46.8,-1.8199996948242188,-0.02092675255006171
185,2019-06-26,19,0.07391666666666667,0.2378837858411571,ABC,84.3499984741211,84.83999633789062,83.25,83.77999877929688,80.06067657470703,1067600,66,65.0,,0.65,42.9,-0.31000518798828125,-0.003640695037381292
186,2019-06-27,6,0.06160606060606061,-0.16654709439376858,ABC,84.38999938964844,86.52999877929688,83.9000015258789,85.62999725341797,81.82854461669922,1137500,66,65.0,,0.65,42.9,1.69000244140625,0.019919878764203425
187,2019-07-11,7,0.0625530303030303,0.06445790898543247,ABC,91.76000213623048,94.1999969482422,89.79000091552734,90.52999877929688,86.51102447509766,2191200,76,65.0,,0.65,49.4,7.669998168945327,0.08863975820118064
188,2019-07-18,4,0.059712121212121216,-0.045416010657623795,ABC,85.4800033569336,87.0,84.55000305175781,86.76000213623047,82.90838623046875,1189500,72,65.0,,0.65,46.8,-7.199996948242202,-0.07643309109869945
189,2019-07-19,15,0.07012878787878787,0.17444810961684842,ABC,86.63999938964844,86.63999938964844,85.08999633789062,85.5199966430664,81.72343444824219,928300,72,65.0,,0.65,46.8,-0.3600006103515625,-0.004137938050017942
190,2019-07-22,2,0.05781818181818182,-0.175542832451118,ABC,85.8499984741211,86.18000030517578,84.93000030517578,85.05000305175781,81.27429962158203,840300,79,65.0,,0.65,51.35,-0.45999908447265625,-0.005309315416819116
191,2019-07-23,0,0.055924242424242425,-0.03275681341719072,ABC,85.2699966430664,86.16000366210938,84.7699966430664,85.80999755859375,82.00057220458984,812500,81,65.0,,0.65,52.65,-0.01999664306640625,-0.00023203345318634216
192,2019-07-30,2,0.05781818181818182,0.03386616093199679,ABC,86.5,89.01000213623047,85.4800033569336,88.72000122070312,84.7813720703125,1414300,92,65.0,,0.65,59.8,2.8499984741210938,0.03307797531320711
193,2019-07-31,4,0.059712121212121216,0.032756813417190944,ABC,88.72000122070312,88.7300033569336,85.52999877929688,87.1500015258789,83.28107452392578,1503100,90,65.0,,0.65,58.5,-0.279998779296875,-0.003145700175002042
194,2019-08-01,2,0.05781818181818182,-0.03171783811215434,ABC,90.87999725341795,94.75,90.58000183105467,91.6999969482422,87.62908172607422,3230300,71,63.0,False,0.63,44.73,6.019996643066406,0.06784623481698526
195,2019-08-02,2,0.05781818181818182,0.0,ABC,91.9499969482422,92.88999938964844,88.69999694824219,90.44000244140624,86.42501831054688,1252700,74,63.0,,0.63,46.62,-1.8600006103515625,-0.019630613301863442
196,2019-08-06,2,0.05781818181818182,0.0,ABC,89.30000305175781,90.98999786376952,82.6500015258789,84.11000061035156,80.37602233886719,4485000,86,63.0,,0.63,54.18,-1.9000015258789205,-0.020454317347004425
197,2019-08-09,1,0.05687121212121212,-0.01637840670859536,ABC,87.94000244140625,88.16999816894531,86.54000091552734,87.44999694824219,83.5677490234375,898800,77,63.0,,0.63,48.51,-2.8199996948242045,-0.030992414122773315
198,2019-08-13,3,0.05876515151515151,-0.11419435879867534,ABC,87.61000061035156,89.95999908447266,86.94999694824219,89.26000213623047,85.29739379882812,1411500,85,63.0,,0.63,53.55,1.7900009155273438,0.020301700722477722
199,2019-08-16,4,0.059712121212121216,0.016114477246358172,ABC,86.1500015258789,87.9000015258789,85.33999633789062,87.33999633789062,83.852783203125,811800,79,63.0,,0.63,49.77,-2.05999755859375,-0.022899039345914307
200,2019-08-26,7,0.0625530303030303,0.0,ABC,84.41000366210938,85.91999816894531,84.0999984741211,85.9000015258789,82.47028350830078,1183900,86,63.0,,0.63,54.18,-1.9800033569335938,-0.022525635068966987
201,2019-08-28,1,0.05687121212121212,-0.0908320213152477,ABC,81.02999877929688,82.02999877929688,80.41000366210938,81.01000213623047,77.77552032470703,1918000,88,63.0,,0.63,55.44,-3.8899993896484375,-0.04527466797659252
202,2019-09-04,5,0.06065909090909091,0.06660450246436667,ABC,84.36000061035156,85.44999694824219,84.33999633789062,85.18000030517578,81.77902221679688,848400,74,72.0,,0.72,53.28,3.4199981689453125,0.04169204217772671
203,2019-09-05,7,0.0625530303030303,0.031222680154864513,ABC,86.29000091552734,87.16999816894531,85.79000091552734,86.04000091552734,82.60468292236328,935200,73,72.0,,0.72,52.56,1.720001220703125,0.02012874525606989
204,2019-09-06,7,0.0625530303030303,0.0,ABC,86.12000274658203,86.61000061035156,85.55999755859375,86.31999969482422,82.8735122680664,963900,69,72.0,,0.72,49.68,-0.55999755859375,-0.006424200646516165
205,2019-09-09,2,0.05781818181818182,-0.07569335109603981,ABC,86.30999755859375,87.56999969482422,86.16000366210938,87.12999725341797,83.65116882324219,1231500,69,72.0,,0.72,49.68,0.9599990844726562,0.011084159770320179
206,2019-09-10,15,0.07012878787878787,0.21291928721174003,ABC,86.45999908447266,86.81999969482422,84.2300033569336,85.87999725341797,82.45108032226562,1895200,76,72.0,,0.72,54.72,-0.75,-0.008564576939747659
207,2019-09-12,1,0.05687121212121212,-0.1890461272550502,ABC,87.87999725341797,88.2300033569336,84.5199966430664,84.63999938964844,81.2605972290039,1118900,83,72.0,,0.72,59.76,1.410003662109375,0.016240539818769717
208,2019-09-13,4,0.059712121212121216,0.049953376848274944,ABC,85.19000244140625,86.33000183105469,82.94999694824219,83.41999816894531,80.08930206298828,1262200,100,72.0,,0.72,72.0,-1.9000015258789062,-0.02153464188584997
209,2019-09-16,11,0.06634090909090909,0.07685686178061979,ABC,82.68000030517578,83.88999938964844,82.37000274658203,83.79000091552734,80.44454193115234,1120900,72,72.0,,0.72,51.84,-2.44000244140625,-0.028263667203219378
210,2019-09-17,3,0.05876515151515151,-0.11419435879867534,ABC,84.16999816894531,84.55999755859375,83.1500015258789,83.18000030517578,79.85889434814453,1049900,83,72.0,,0.72,59.76,0.6699981689453125,0.007986627414709346
211,2019-09-19,2,0.05781818181818182,-0.01611447724635806,ABC,83.25,85.19999694824219,82.8499984741211,84.62999725341797,81.25098419189453,1315100,76,72.0,,0.72,54.72,0.6399993896484375,0.007568583350596292
212,2019-10-04,4,0.059712121212121216,0.032756813417190944,ABC,81.30000305175781,81.87999725341797,80.2699966430664,81.8499984741211,78.58197784423828,767300,88,68.0,,0.68,59.84,-3.3199996948242188,-0.038967133964113554
213,2019-10-07,1,0.05687121212121212,-0.47802809066889174,ABC,81.38999938964844,82.69000244140625,80.73999786376953,81.86000061035156,78.59159088134766,1212300,80,68.0,,0.68,54.400000000000006,0.8100051879882812,0.009892589339998592
214,2019-10-08,0,0.055924242424242425,-0.01665112561609161,ABC,81.26000213623047,81.87000274658203,80.12999725341797,80.16999816894531,76.96907043457031,1345000,87,68.0,,0.68,59.16,-0.8199996948242188,-0.009916551827474751
215,2019-10-09,8,0.0635,0.13546464372798694,ABC,80.83000183105469,81.18000030517578,80.29000091552734,80.37000274658203,77.16107940673828,657500,87,68.0,,0.68,59.16,-0.69000244140625,-0.008428025140564177
216,2019-10-10,3,0.05876515151515151,-0.07456454306848015,ABC,80.55000305175781,81.56999969482422,79.83999633789062,80.81999969482422,77.59310913085938,741800,87,68.0,,0.68,59.16,0.3899993896484375,0.004804131413923773
217,2019-10-11,11,0.06634090909090909,0.12891581797086493,ABC,81.80000305175781,83.1500015258789,81.16000366210938,81.95999908447266,78.68759155273438,958100,95,68.0,,0.68,64.60000000000001,1.5800018310546875,0.019369888892557308
218,2019-10-17,2,0.05781818181818182,-0.1284686536485098,ABC,86.11000061035156,89.83000183105469,86.11000061035156,89.5,85.9265365600586,3243000,91,68.0,,0.68,61.88,6.680000305175781,0.08033674302575644
219,2019-10-25,1,0.05687121212121212,-0.01637840670859536,ABC,85.91000366210938,87.22000122070312,85.30999755859375,86.80000305175781,83.3343505859375,416400,91,68.0,,0.68,61.88,-2.6100006103515625,-0.029054887645001415
220,2019-10-29,11,0.06634090909090909,0.16651125616091655,ABC,87.41999816894531,88.87999725341797,87.12999725341797,88.87000274658203,85.32170104980469,927500,87,68.0,,0.68,59.16,1.6599960327148438,0.019032286281610578
221,2019-10-30,5,0.06065909090909091,-0.08564576909900645,ABC,88.0,88.0,84.83000183105469,85.8499984741211,82.42227935791016,1382200,90,68.0,,0.68,61.2,-0.8799972534179688,-0.009900959502832651
222,2019-11-01,1,0.05687121212121212,-0.062445360309729026,ABC,85.91999816894531,87.41999816894531,85.54000091552734,86.87000274658203,83.40155792236328,1232000,71,70.0,False,0.7,49.7,-0.5800018310546875,-0.006590929898348752
223,2019-11-06,5,0.06065909090909091,-0.015371372356123958,ABC,86.63999938964844,86.94999694824219,84.58000183105469,84.70999908447266,81.32779693603516,1454000,100,70.0,,0.7,70.0,-0.470001220703125,-0.005376358162291539
224,2019-11-07,22,0.07675757575757576,0.26539278131634814,ABC,86.33999633789062,87.7699966430664,83.86000061035156,84.08000183105469,80.72296142578125,1941700,79,70.0,,0.7,55.3,0.8199996948242188,0.009430704124260503
225,2019-11-14,2,0.05781818181818182,-0.2467429924990131,ABC,86.83999633789062,87.12000274658203,85.79000091552734,86.12999725341797,82.69109344482422,1002400,78,70.0,,0.7,54.6,-0.649993896484375,-0.007405650237491734
226,2019-11-15,11,0.06634090909090909,0.14740566037735858,ABC,86.0,87.73999786376953,85.44999694824219,87.30000305175781,84.20545959472656,1100000,70,70.0,,0.7,49.0,0.6199951171875,0.007116564481649101
227,2019-11-19,4,0.059712121212121216,0.032756813417190944,ABC,87.56999969482422,88.13999938964844,87.0,87.80999755859375,84.6973648071289,640900,68,70.0,,0.7,47.6,0.40000152587890625,0.004558941595826926
228,2019-11-21,2,0.05781818181818182,-0.03171783811215434,ABC,87.56999969482422,88.70999908447266,87.01000213623047,88.30999755859375,85.17963409423828,992800,69,70.0,,0.7,48.3,0.5699996948242188,0.00646698092547493
229,2019-11-22,3,0.05876515151515151,0.016378406708595472,ABC,89.0999984741211,90.5199966430664,88.66999816894531,90.26000213623048,87.0605239868164,1194300,71,70.0,,0.7,49.7,1.80999755859375,0.020403534858231875
230,2019-11-27,2,0.05781818181818182,-0.07569335109603981,ABC,87.5,88.55000305175781,86.87999725341797,88.51000213623047,85.37256622314453,629700,74,70.0,,0.7,51.8,-1.9699935913085938,-0.021763076274478488
231,2019-12-02,42,0.0956969696969697,0.6551362683438156,ABC,87.87000274658203,88.5999984741211,86.94000244140625,87.83000183105469,84.71665954589844,1109600,63,67.0,,0.67,42.21,0.04999542236328125,0.0005646010236053378
232,2019-12-04,6,0.06160606060606061,-0.3562381253958201,ABC,87.63999938964844,88.97000122070312,87.55999755859375,88.36000061035156,85.22786712646484,743000,65,67.0,,0.67,43.55,0.37000274658203125,0.004176103306481549
233,2019-12-09,12,0.06728787878787879,0.20319696559198053,ABC,88.23999786376953,88.23999786376953,86.27999877929688,86.38999938964844,83.32769775390625,1076200,59,67.0,,0.67,39.53,-0.7300033569335938,-0.008205050544202175
234,2019-12-11,4,0.059712121212121216,-0.11258725512272005,ABC,86.43000030517578,87.04000091552734,85.93000030517578,86.66000366210938,83.58812713623047,984400,64,67.0,,0.67,42.88,-1.1999969482421875,-0.013599240449833405
235,2019-12-12,15,0.07012878787878787,0.17444810961684842,ABC,87.0999984741211,87.80999755859375,86.12999725341797,86.79000091552734,83.7135238647461,507500,64,67.0,,0.67,42.88,0.7699966430664062,0.008846468692178533
236,2019-12-16,1,0.05687121212121212,-0.1890461272550502,ABC,85.43000030517578,86.66000366210938,85.04000091552734,85.95999908447266,82.91294860839844,970800,64,67.0,,0.67,42.88,-1.149993896484375,-0.013096389118072871
237,2019-12-18,2,0.05781818181818182,0.016651125616091722,ABC,82.66999816894531,84.8499984741211,82.56999969482422,83.55000305175781,80.58837127685547,1527600,68,67.0,,0.67,45.56,-1.8100051879882812,-0.020886281000466633
238,2019-12-31,14,0.06918181818181818,0.0,ABC,83.37999725341797,85.02999877929688,83.22000122070312,85.0199966430664,82.00625610351562,1002000,90,67.0,,0.67,60.3,0.18000030517578125,0.0021213943242519573
239,2020-01-03,4,0.059712121212121216,0.032756813417190944,ABC,83.80999755859375,85.06999969482422,83.2699966430664,84.01000213623047,81.0320816040039,801500,35,76.0,,0.76,26.6,0.04000091552734375,0.0004704329777913685
240,2020-01-06,37,0.09096212121212122,0.5478922263761765,ABC,83.68000030517578,85.30999755859375,83.01000213623047,85.23999786376953,82.21846771240234,765000,35,76.0,,0.76,26.6,0.23999786376953125,0.00282118096427042
241,2020-01-07,4,0.059712121212121216,-0.34354959606895974,ABC,84.76000213623047,85.25,84.19000244140625,84.62999725341797,81.63009643554688,845300,46,76.0,,0.76,34.96,-0.05999755859375,-0.0007032887153999301
242,2020-01-09,3,0.05876515151515151,-0.01585891905607728,ABC,85.62000274658203,86.7300033569336,84.81999969482422,86.66000366210938,83.58812713623047,795400,38,76.0,,0.76,28.88,1.4800033569335938,0.017360743189836825
243,2020-01-10,1,0.05687121212121212,-0.03222895449271623,ABC,87.04000091552734,87.38999938964844,86.5999984741211,87.04000091552734,83.95466613769531,965100,39,76.0,,0.76,29.64,0.6599960327148438,0.007609777552972652
244,2020-01-13,1,0.05687121212121212,0.0,ABC,86.97000122070312,87.25,85.5,86.1500015258789,83.0962142944336,1026200,34,76.0,,0.76,25.84,-0.1399993896484375,-0.0016020069873695642
245,2020-01-22,1,0.05687121212121212,0.0,ABC,91.56999969482422,92.41999816894533,91.16999816894533,92.02999877929688,88.76777648925781,1551600,36,76.0,,0.76,27.36,5.169998168945327,0.05925499334034767
246,2020-01-23,3,0.05876515151515151,0.03330225123218322,ABC,92.19000244140624,92.19000244140624,90.66999816894533,91.16000366210938,87.92861938476562,1552900,37,76.0,,0.76,28.12,-0.22999572753909092,-0.0024885926433222405
247,2020-01-24,268,0.3097121212121212,4.270336470284904,ABC,91.54000091552734,91.54000091552734,86.08000183105469,88.91999816894531,85.76802062988281,2306800,41,76.0,,0.76,31.16,-0.650001525878892,-0.007050672618129306
248,2020-01-28,1,0.05687121212121212,-0.062445360309729026,ABC,88.29000091552734,89.69999694824219,87.83000183105469,89.11000061035156,85.95128631591797,1144800,42,76.0,,0.76,31.92,-1.8400039672851562,-0.020100545650890922
249,2020-01-29,10,0.0653939393939394,0.14986013054482483,ABC,89.48999786376953,90.8499984741211,89.19999694824219,89.86000061035156,86.6747055053711,1691200,38,76.0,,0.76,28.88,1.1500015258789062,0.01282053026760388
250,2020-01-30,1,0.05687121212121212,-0.13032900834105654,ABC,89.33000183105469,92.36000061035156,86.9000015258789,88.87999725341797,85.72943878173828,2138300,38,76.0,,0.76,28.88,1.5100021362304688,0.01662082731526504
