,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TWO_unscaled,TWO_monthly,isPartial,scale,TWO,Stock_Price_Change,Stock_Price_Change_Percent
374,2020-12-01,15,0.013414383561643834,-0.05999520038396933,TWO,6.329999923706055,6.610000133514404,6.329999923706055,6.360000133514404,5.60877799987793,3516300,94,80.0,False,0.8,75.2,0.15000009536743164,0.02321982886713081
375,2020-12-02,1,0.007421232876712328,-0.44677048761807503,TWO,6.349999904632568,6.510000228881836,6.320000171661377,6.46999979019165,5.705784797668457,3333700,97,80.0,,0.8,77.60000000000001,-0.09999990463256836,-0.015128578307516682
376,2020-12-03,6,0.009561643835616439,0.28841716658975547,TWO,6.480000019073486,6.610000133514404,6.429999828338623,6.489999771118164,5.723422527313232,2554300,100,80.0,,0.8,80.0,0.09999990463256836,0.015360967913474965
377,2020-12-04,3,0.008277397260273971,-0.1343123209169056,TWO,6.5,6.739999771118164,6.480000019073486,6.699999809265137,5.908617973327637,3840100,100,80.0,,0.8,80.0,0.12999963760375977,0.019667115730395812
378,2020-12-07,6,0.009561643835616439,0.28841716658975547,TWO,6.710000038146973,6.730000019073486,6.46999979019165,6.519999980926514,5.749879360198975,3276300,98,80.0,,0.8,78.4,-0.009999752044677734,-0.0014836427869816537
379,2020-12-08,17,0.014270547945205478,0.49247851002865306,TWO,6.46999979019165,6.78000020980835,6.460000038146973,6.710000038146973,5.917437076568604,2962300,99,80.0,,0.8,79.2,0.05000019073486328,0.0074294488251349655
380,2020-12-09,56,0.030965753424657533,1.1699064074874013,TWO,6.760000228881836,6.769999980926514,6.559999942779541,6.659999847412109,5.873342990875244,2921000,97,80.0,,0.8,77.60000000000001,-0.010000228881835938,-0.001474959966427325
381,2020-12-10,12,0.01213013698630137,-0.608272506082725,TWO,6.5,6.599999904632568,6.46999979019165,6.599999904632568,5.820429801940918,3223900,96,80.0,,0.8,76.80000000000001,-0.1700000762939453,-0.025110794205745357
382,2020-12-11,13,0.01255821917808219,0.03529079616036124,TWO,6.550000190734863,6.650000095367432,6.489999771118164,6.610000133514404,5.829248428344727,2354000,96,80.0,,0.8,76.80000000000001,0.05000019073486328,0.0075757865844463534
383,2020-12-14,1,0.007421232876712328,-0.28763971071663386,TWO,6.690000057220459,6.75,6.510000228881836,6.519999980926514,5.749879360198975,2661700,92,80.0,,0.8,73.60000000000001,0.09999990463256836,0.015037579428341719
384,2020-12-15,55,0.030537671232876713,3.114905399169359,TWO,6.590000152587891,6.659999847412109,6.519999980926514,6.639999866485596,5.855705261230469,2879800,95,80.0,,0.8,76.0,-0.09000015258789062,-0.0133333559389468
385,2020-12-16,66,0.03524657534246575,0.15419984299652345,TWO,6.630000114440918,6.670000076293945,6.519999980926514,6.579999923706055,5.802792072296143,2893200,96,80.0,,0.8,76.80000000000001,0.010000228881835938,0.0015015359025454256
386,2020-12-17,2,0.007849315068493151,-0.7773027594247959,TWO,6.619999885559082,6.699999809265137,6.559999942779541,6.690000057220459,5.899799346923828,2852900,94,80.0,,0.8,75.2,0.029999732971191406,0.004497711038687235
387,2020-12-18,14,0.012986301369863014,0.6544502617801047,TWO,6.690000057220459,6.760000228881836,6.489999771118164,6.510000228881836,5.741060256958008,8800500,86,80.0,,0.8,68.8,0.06000041961669922,0.008955286764893211
388,2020-12-22,5,0.009133561643835615,0.163612565445026,TWO,6.5,6.5,6.349999904632568,6.389999866485596,5.635233879089356,3355200,71,80.0,,0.8,56.8,-0.26000022888183594,-0.03846157101755632
389,2020-12-23,20,0.015554794520547945,0.7030371203599552,TWO,6.400000095367432,6.71999979019165,6.400000095367432,6.630000114440918,5.846887111663818,5032000,64,80.0,,0.8,51.2,0.2199997901916504,0.0338461215679462
390,2020-12-24,13,0.01255821917808219,-0.1926464112725672,TWO,6.650000095367432,6.679999828338623,6.449999809265137,6.539999961853027,5.76751708984375,2644100,54,80.0,,0.8,43.2,-0.039999961853027344,-0.005952375461590109
391,2020-12-28,4,0.008705479452054795,-0.08954154727793695,TWO,6.599999904632568,6.670000076293945,6.489999771118164,6.510000228881836,5.741060256958008,7207300,64,80.0,,0.8,51.2,-0.009999752044677734,-0.001496968907432561
392,2020-12-29,13,0.01255821917808219,0.4425649095200628,TWO,6.389999866485596,6.480000019073486,6.210000038146973,6.21999979019165,5.632396697998047,5104100,66,80.0,,0.8,52.8,-0.19000005722045898,-0.02848576537438796
393,2020-12-30,1,0.007421232876712328,-0.4090537223888737,TWO,6.199999809265137,6.420000076293945,6.139999866485596,6.329999923706055,5.7320051193237305,3527000,63,80.0,,0.8,50.400000000000006,-0.059999942779541016,-0.009259250401687513
394,2020-12-31,1,0.007421232876712328,0.0,TWO,6.349999904632568,6.429999828338623,6.300000190734863,6.369999885559082,5.768226146697998,2964100,64,80.0,,0.8,51.2,0.009999752044677734,0.0015575937579195287
395,2021-01-04,5,0.009133561643835615,-0.08570449091532395,TWO,6.409999847412109,6.409999847412109,6.079999923706055,6.179999828338623,5.596175670623779,4345400,74,84.0,,0.84,62.16,-0.019999980926513672,-0.0031104170233984263
396,2021-01-06,4,0.008705479452054795,-0.04686914135733011,TWO,6.199999809265137,6.519999980926514,6.199999809265137,6.349999904632568,5.750115394592285,5695100,82,84.0,,0.84,68.88,0.1100001335144043,0.017160707665042185
397,2021-01-07,70,0.03695890410958904,3.245476003147128,TWO,6.400000095367432,6.480000019073486,6.329999923706055,6.360000133514404,5.759171485900879,3231400,85,84.0,,0.84,71.39999999999999,-0.039999961853027344,-0.006134963492337775
398,2021-01-08,13,0.01255821917808219,-0.6602112676056338,TWO,6.369999885559082,6.46999979019165,6.269999980926514,6.449999809265137,5.840668201446533,3092100,88,84.0,,0.84,73.92,-0.010000228881835938,-0.0015432451932717584
399,2021-01-11,7,0.009989726027397259,0.14752163650668737,TWO,6.369999885559082,6.440000057220459,6.309999942779541,6.340000152587891,5.741060256958008,1773600,86,84.0,,0.84,72.24,-0.029999732971191406,-0.004636744040806606
400,2021-01-12,7,0.009989726027397259,0.0,TWO,6.360000133514404,6.420000076293945,6.289999961853027,6.360000133514404,5.759171485900879,2029000,90,84.0,,0.84,75.6,-0.019999980926513672,-0.003105587072796623
401,2021-01-13,13,0.01255821917808219,0.25711347274597185,TWO,6.340000152587891,6.380000114440918,6.300000190734863,6.340000152587891,5.741060256958008,1728000,92,84.0,,0.84,77.28,-0.039999961853027344,-0.006230523579077274
402,2021-01-14,38,0.02326027397260274,0.8521952549768206,TWO,6.380000114440918,6.449999809265137,6.309999942779541,6.400000095367432,5.7953925132751465,1971600,97,84.0,,0.84,81.48,0.06999969482421875,0.010971738803856157
403,2021-01-15,246,0.1123013698630137,3.8280329799764434,TWO,6.389999866485596,6.389999866485596,6.300000190734863,6.340000152587891,5.741060256958008,1743600,95,84.0,,0.84,79.8,-0.059999942779541016,-0.009302316985087988
404,2021-01-19,19,0.015126712328767122,0.3417375455650058,TWO,6.360000133514404,6.369999885559082,6.28000020980835,6.300000190734863,5.70483922958374,2199700,92,84.0,,0.84,77.28,-0.019999980926513672,-0.003129887534334741
405,2021-01-20,46,0.026684931506849315,0.7640932759791716,TWO,6.329999923706055,6.380000114440918,6.25,6.380000114440918,5.777281761169434,2672100,93,84.0,,0.84,78.11999999999999,0.010000228881835938,0.0015698946721343088
406,2021-01-21,1,0.007421232876712328,-0.721894250513347,TWO,6.349999904632568,6.559999942779541,6.320000171661377,6.480000019073486,5.867834568023682,3352500,93,84.0,,0.84,78.11999999999999,0.17999982833862305,0.028213138731957077
407,2021-01-22,3,0.008277397260273971,0.11536686663590201,TWO,6.420000076293945,6.539999961853027,6.349999904632568,6.519999980926514,5.904055595397949,2710100,97,84.0,,0.84,81.48,-0.019999980926513672,-0.0030487776068546246
408,2021-01-25,2,0.007849315068493151,-0.7825839499146272,TWO,6.46999979019165,6.570000171661377,6.400000095367432,6.449999809265137,5.840668201446533,2715200,96,84.0,,0.84,80.64,0.03000020980834961,0.004587188070846571
409,2021-01-26,5,0.009133561643835615,0.163612565445026,TWO,6.510000228881836,6.579999923706055,6.429999828338623,6.480000019073486,5.867834568023682,2570600,100,84.0,,0.84,84.0,0.009999752044677734,0.0015220322349167592
410,2021-01-27,8,0.010417808219178083,0.14060742407199123,TWO,6.380000114440918,6.400000095367432,6.110000133514404,6.150000095367432,5.569009304046631,10120900,98,84.0,,0.84,82.32,-0.17999982833862305,-0.027355597329132175
411,2021-01-28,7,0.009989726027397259,-0.041091387245233535,TWO,6.170000076293945,6.269999980926514,6.079999923706055,6.239999771118164,5.65050745010376,6847600,98,84.0,,0.84,82.32,-0.13000011444091797,-0.02031251757871333
412,2021-01-29,7,0.009989726027397259,0.0,TWO,6.260000228881836,6.260000228881836,5.940000057220459,6.070000171661377,5.496567726135254,9471400,97,84.0,,0.84,81.48,-0.009999752044677734,-0.0015948567902865918
413,2021-02-01,1,0.007421232876712328,-0.8142624496442958,TWO,6.119999885559082,6.170000076293945,6.0,6.119999885559082,5.541843891143799,7058700,90,91.0,False,0.91,81.9,-0.09000015258789062,-0.014377020654513073
414,2021-02-02,10,0.011273972602739726,0.5191508998615599,TWO,6.150000095367432,6.309999942779541,6.130000114440918,6.289999961853027,5.695784091949463,5519600,90,91.0,,0.91,81.9,0.1399998664855957,0.02269041568143515
415,2021-02-03,1120,0.4864452054794521,42.14763061968409,TWO,6.25,6.309999942779541,6.150000095367432,6.190000057220459,5.605231285095215,4016500,95,91.0,,0.91,86.45,0.0,0.0
416,2021-02-04,5,0.009133561643835615,-0.9812238633643571,TWO,6.199999809265137,6.300000190734863,6.170000076293945,6.269999980926514,5.67767333984375,3459400,99,91.0,,0.91,90.09,-0.009999752044677734,-0.0015847467726398667
417,2021-02-05,2,0.007849315068493151,-0.14060742407199078,TWO,6.269999980926514,6.460000038146973,6.269999980926514,6.449999809265137,5.840668201446533,5545100,95,91.0,,0.91,86.45,0.15999984741210938,0.025396800407627707
418,2021-02-08,123,0.0596472602739726,7.037378864790032,TWO,6.489999771118164,6.550000190734863,6.409999847412109,6.440000057220459,5.831613063812256,3657300,91,91.0,,0.91,82.81,0.09000015258789062,0.013931912083038789
419,2021-02-09,1029,0.4474897260273973,6.502267899178964,TWO,6.409999847412109,6.429999828338623,6.329999923706055,6.420000076293945,5.813502788543701,3061600,94,91.0,,0.91,85.54,-0.12000036239624023,-0.018320665481198595
420,2021-02-10,1,0.007421232876712328,-0.9834158586330137,TWO,6.570000171661377,6.739999771118164,6.510000228881836,6.679999828338623,6.048940181732178,5819800,96,91.0,,0.91,87.36,0.309999942779541,0.048211500941771845
421,2021-02-11,38,0.02326027397260274,2.13428703276419,TWO,6.679999828338623,6.769999980926514,6.53000020980835,6.619999885559082,5.994608879089356,3521000,95,91.0,,0.91,86.45,0.03000020980834961,0.004451069855655687
422,2021-02-12,1,0.007421232876712328,-0.6809481743227326,TWO,6.619999885559082,6.699999809265137,6.53000020980835,6.659999847412109,6.030829906463623,2639200,87,91.0,,0.91,79.17,-0.07000017166137695,-0.010339759506439061
423,2021-02-16,673,0.2950924657534247,16.089845299484335,TWO,6.739999771118164,6.769999980926514,6.659999847412109,6.71999979019165,6.085161685943604,2250500,88,91.0,,0.91,80.08,0.07000017166137695,0.01044778711255745
424,2021-02-17,4,0.008705479452054795,-0.970499147005234,TWO,6.730000019073486,6.739999771118164,6.550000190734863,6.599999904632568,5.976498126983643,3451600,87,91.0,,0.91,79.17,-0.03000020980834961,-0.004431345626716543
425,2021-02-18,14,0.012986301369863014,0.49173878835562546,TWO,6.570000171661377,6.639999866485596,6.489999771118164,6.599999904632568,5.976498126983643,4098400,89,91.0,,0.91,80.99000000000001,-0.09999990463256836,-0.014836781606593186
426,2021-02-19,1,0.007421232876712328,-0.42853375527426163,TWO,6.789999961853027,7.050000190734863,6.710000038146973,6.940000057220459,6.284379005432129,8458400,90,91.0,,0.91,81.9,0.4100003242492676,0.06174703802611248
427,2021-02-22,5,0.009133561643835615,-0.12327416173570038,TWO,6.929999828338623,7.300000190734863,6.909999847412109,7.179999828338623,6.501705169677734,6854100,95,91.0,,0.91,86.45,0.25,0.035460991948418785
428,2021-02-23,2,0.007849315068493151,-0.14060742407199078,TWO,7.170000076293945,7.190000057220459,6.900000095367432,7.019999980926514,6.356821060180664,4994900,99,91.0,,0.91,90.09,-0.1100001335144043,-0.015068511046618327
429,2021-02-24,3,0.008277397260273971,0.054537521815008594,TWO,7.050000190734863,7.369999885559082,7.050000190734863,7.329999923706055,6.637535095214844,4672900,94,91.0,,0.91,85.54,0.17999982833862305,0.025034746440350863
430,2021-02-25,5,0.009133561643835615,0.1034340091021928,TWO,7.389999866485596,7.460000038146973,7.050000190734863,7.050000190734863,6.383986949920654,4404900,100,91.0,,0.91,91.0,0.09000015258789062,0.012211689821629346
431,2021-02-26,6,0.009561643835616439,0.04686914135733056,TWO,7.050000190734863,7.28000020980835,7.03000020980835,7.21999979019165,6.537926197052002,3853600,94,91.0,,0.91,85.54,-0.17999982833862305,-0.024128663192786504
432,2021-03-01,37,0.02283219178082192,2.0766035994462393,TWO,7.380000114440918,7.409999847412109,7.179999828338623,7.190000057220459,6.510760307312012,3222400,100,90.0,False,0.9,90.0,0.12999963760375977,0.017857092562801213
433,2021-03-02,4,0.008705479452054795,-0.6187190640467977,TWO,7.159999847412109,7.28000020980835,7.119999885559082,7.21999979019165,6.537926197052002,3795800,99,90.0,,0.9,89.10000000000001,-0.12999963760375977,-0.017543811104012486
434,2021-03-03,4,0.008705479452054795,0.0,TWO,7.25,7.389999866485596,7.210000038146973,7.269999980926514,6.583203315734863,2825900,98,90.0,,0.9,88.2,0.1099996566772461,0.015109842514708038
435,2021-03-04,578,0.2544246575342466,28.225806451612904,TWO,7.289999961853027,7.369999885559082,7.099999904632568,7.25,6.56509256362915,4096400,100,90.0,,0.9,90.0,-0.019999980926513672,-0.0027063574137823343
436,2021-03-05,34,0.021547945205479452,-0.9153071663166963,TWO,7.309999942779541,7.380000114440918,6.909999847412109,7.269999980926514,6.583203315734863,4554400,98,90.0,,0.9,88.2,0.010000228881835938,0.001356883180070323
437,2021-03-08,66,0.03524657534246575,1.4698824094072478,TWO,7.300000190734863,7.550000190734863,7.300000190734863,7.46999979019165,6.764309406280518,3892700,95,90.0,,0.9,85.5,0.1700000762939453,0.023035240333031393
438,2021-03-09,46,0.026684931506849315,-0.24290711232024875,TWO,7.539999961853027,7.539999961853027,7.380000114440918,7.409999847412109,6.709977149963379,3994500,98,90.0,,0.9,88.2,-0.010000228881835938,-0.0013245335932716706
439,2021-03-10,1,0.007421232876712328,-0.721894250513347,TWO,7.420000076293945,7.550000190734863,7.400000095367432,7.5,6.791475296020508,2790900,93,90.0,,0.9,83.7,0.010000228881835938,0.0013262903093407274
440,2021-03-11,1,0.007421232876712328,0.0,TWO,7.579999923706055,7.639999866485596,7.480000019073486,7.570000171661377,6.854862689971924,3334100,94,90.0,,0.9,84.60000000000001,0.08999967575073242,0.011920486553255616
441,2021-03-12,4,0.008705479452054795,0.17305029995385346,TWO,7.659999847412109,7.75,7.599999904632568,7.679999828338623,6.954470634460449,3168300,95,90.0,,0.9,85.5,0.1100001335144043,0.0143979234864835
442,2021-03-15,1,0.007421232876712328,0.0,TWO,7.71999979019165,7.849999904632568,7.670000076293945,7.710000038146973,6.981637001037598,4046200,89,90.0,,0.9,80.10000000000001,0.09999990463256836,0.012903213500976562
443,2021-03-16,519,0.2291678082191781,29.880018458698665,TWO,7.699999809265137,7.710000038146973,7.579999923706055,7.630000114440918,6.909193515777588,3136100,96,90.0,,0.9,86.4,-0.1399998664855957,-0.017834378112919103
444,2021-03-17,36,0.022404109589041096,-0.9022370996906616,TWO,7.610000133514404,7.71999979019165,7.550000190734863,7.71999979019165,6.990692138671875,3067200,87,90.0,,0.9,78.3,0.009999752044677734,0.001296984694578729
445,2021-03-18,47,0.027113013698630138,0.21018037297462566,TWO,7.730000019073486,7.75,7.46999979019165,7.5,6.791475296020508,3831400,89,90.0,,0.9,80.10000000000001,0.03000020980834961,0.0038860376455533974
446,2021-03-19,229,0.10502397260273973,2.8735632183908044,TWO,7.489999771118164,7.699999809265137,7.340000152587891,7.519999980926514,6.809585571289063,7956000,90,90.0,,0.9,81.0,-0.05000019073486328,-0.006451637514175879
447,2021-03-22,43,0.02540068493150685,2.4227041993539458,TWO,7.510000228881836,7.539999961853027,7.380000114440918,7.489999771118164,6.782419681549072,3180400,91,90.0,,0.9,81.9,-0.15999984741210938,-0.020779201477328257
448,2021-03-23,253,0.11529794520547945,3.5391667790211674,TWO,7.46999979019165,7.570000171661377,7.349999904632568,7.360000133514404,6.664700984954834,2845400,95,90.0,,0.9,85.5,0.03000020980834961,0.0039788076870197475
449,2021-03-24,82,0.0420958904109589,-0.6348947040128315,TWO,7.400000095367432,7.639999866485596,7.320000171661377,7.320000171661377,6.628480434417725,3537000,94,90.0,,0.9,84.60000000000001,0.06999969482421875,0.009246987217552016
450,2021-03-25,1305,0.5656404109589042,12.436950862349498,TWO,7.269999980926514,7.489999771118164,7.159999847412109,7.420000076293945,6.719033241271973,4991900,95,90.0,,0.9,85.5,-0.15000009536743164,-0.01963352067916091
451,2021-03-26,183,0.08533219178082192,-0.8491405668202486,TWO,7.300000190734863,7.369999885559082,7.199999809265137,7.309999942779541,6.774638652801514,3798400,94,90.0,,0.9,84.60000000000001,-0.11999988555908203,-0.016021347026178523
452,2021-03-29,6,0.009561643835616439,0.21815008726003482,TWO,7.25,7.340000152587891,7.179999828338623,7.239999771118164,6.709765434265137,2767200,91,90.0,,0.9,81.9,-0.029999732971191406,-0.004070520140708966
453,2021-03-31,42,0.024972602739726027,1.6117478510028653,TWO,7.409999847412109,7.440000057220459,7.329999923706055,7.329999923706055,6.793173789978027,2993900,87,90.0,,0.9,78.3,0.09999990463256836,0.013623964925574494
454,2021-04-01,15,0.013414383561643834,-0.4628359846407022,TWO,7.349999904632568,7.380000114440918,7.300000190734863,7.380000114440918,6.839512348175049,2561500,81,89.0,False,0.89,72.09,-0.059999942779541016,-0.008064508376086854
455,2021-04-05,6,0.009561643835616439,-0.18290898448931803,TWO,7.420000076293945,7.449999809265137,7.300000190734863,7.389999866485596,6.848779201507568,2048500,82,89.0,,0.89,72.98,0.06999969482421875,0.0094850533521329
456,2021-04-06,9,0.010845890410958903,0.13431232091690526,TWO,7.389999866485596,7.440000057220459,7.329999923706055,7.360000133514404,6.820976734161377,2213200,84,89.0,,0.89,74.76,-0.009999752044677734,-0.0013422486309653259
457,2021-04-07,6,0.009561643835616439,-0.11840858856962411,TWO,7.380000114440918,7.380000114440918,7.300000190734863,7.349999904632568,6.811709403991699,1716900,86,89.0,,0.89,76.54,-0.059999942779541016,-0.008064508376086854
458,2021-04-08,24,0.017267123287671233,0.8058739255014327,TWO,7.340000152587891,7.460000038146973,7.300000190734863,7.440000057220459,6.89511775970459,3001500,86,89.0,,0.89,76.54,0.07999992370605469,0.01084009789505469
459,2021-04-09,4,0.008705479452054795,-0.49583498611662036,TWO,7.440000057220459,7.53000020980835,7.409999847412109,7.409999847412109,6.86731481552124,3502500,84,89.0,,0.89,74.76,0.07000017166137695,0.009383400979011913
460,2021-04-12,37,0.02283219178082192,1.9088132635253054,TWO,7.429999828338623,7.46999979019165,7.389999866485596,7.420000076293945,6.876582622528076,3318800,88,89.0,,0.89,78.32000000000001,-0.06000041961669922,-0.007968182994011697
461,2021-04-13,13,0.01255821917808219,-0.44997750112494384,TWO,7.429999828338623,7.449999809265137,7.360000133514404,7.429999828338623,6.885850429534912,1470900,88,89.0,,0.89,78.32000000000001,-0.019999980926513672,-0.0026773736932059755
462,2021-04-14,230,0.10545205479452055,7.397054813198801,TWO,7.400000095367432,7.510000228881836,7.400000095367432,7.429999828338623,6.885850429534912,1851700,89,89.0,,0.89,79.21000000000001,0.06000041961669922,0.008053747805748968
463,2021-04-15,2,0.007849315068493151,-0.9255650818394388,TWO,7.440000057220459,7.46999979019165,7.389999866485596,7.440000057220459,6.89511775970459,1794900,90,89.0,,0.89,80.1,-0.04000043869018555,-0.005326289942888751
464,2021-04-16,0,0.0069931506849315065,-0.10907504363001752,TWO,7.46999979019165,7.570000171661377,7.460000038146973,7.559999942779541,7.006329536437988,3332500,89,89.0,,0.89,79.21000000000001,0.10000038146972656,0.013386932299654264
465,2021-04-19,0,0.0069931506849315065,-0.057683433317951116,TWO,7.559999942779541,7.579999923706055,7.349999904632568,7.360000133514404,6.820976734161377,3086800,89,89.0,,0.89,79.21000000000001,0.009999752044677734,0.0013209711780604039
466,2021-04-20,1,0.007421232876712328,0.061214495592556206,TWO,7.360000133514404,7.360000133514404,7.210000038146973,7.329999923706055,6.793173789978027,3080900,84,89.0,,0.89,74.76,-0.2199997901916504,-0.029023719314773655
467,2021-04-21,43,0.02540068493150685,2.4227041993539458,TWO,7.309999942779541,7.460000038146973,7.25,7.449999809265137,6.904385566711426,1600000,87,89.0,,0.89,77.43,0.09999990463256836,0.013586943317733136
468,2021-04-22,4,0.008705479452054795,-0.6572738303896455,TWO,7.46999979019165,7.519999980926514,7.389999866485596,7.400000095367432,6.858047962188721,2083800,91,89.0,,0.89,80.99,0.059999942779541016,0.008042887730928872
469,2021-04-23,8,0.010417808219178083,0.19669551534225027,TWO,7.420000076293945,7.53000020980835,7.389999866485596,7.489999771118164,6.941455841064453,1876300,87,89.0,,0.89,77.43,0.010000228881835938,0.0013298176738298917
470,2021-04-26,2,0.007849315068493151,-0.14060742407199078,TWO,7.519999980926514,7.570000171661377,7.440000057220459,7.46999979019165,6.92292070388794,1862500,100,89.0,,0.89,89.0,0.039999961853027344,0.005312079779350443
471,2021-04-27,7,0.009989726027397259,0.2726876090750434,TWO,7.53000020980835,7.679999828338623,7.489999771118164,7.659999847412109,7.099005699157715,3335600,90,89.0,,0.89,80.1,0.1099996566772461,0.014530997910546128
472,2021-04-28,2,0.007849315068493151,-0.21426122728830976,TWO,7.679999828338623,7.800000190734863,7.670000076293945,7.800000190734863,7.228753089904785,5083600,88,89.0,,0.89,78.32000000000001,0.12000036239624023,0.015625047536257375
473,2021-04-29,6,0.009561643835616439,0.21815008726003482,TWO,7.880000114440918,7.880000114440918,7.699999809265137,7.760000228881836,7.1916823387146,3101900,91,89.0,,0.89,80.99,0.07999992370605469,0.010256400224333495
474,2021-04-30,1,0.007421232876712328,-0.22385386819484243,TWO,7.739999771118164,7.829999923706055,7.71999979019165,7.800000190734863,7.228753089904785,3108900,86,89.0,,0.89,76.54,-0.05000019073486328,-0.006345201777755438
475,2021-05-03,-1,0.006565068493150685,-0.24586939417781284,TWO,7.800000190734863,7.880000114440918,7.789999961853027,7.809999942779541,7.238020420074463,2134000,100,82.0,,0.82,82.0,0.05000019073486328,0.006385720462586786
476,2021-05-04,7,0.009989726027397259,0.5216484089723525,TWO,7.789999961853027,7.849999904632568,7.650000095367432,7.75,7.182414531707764,3472400,100,82.0,,0.82,82.0,-0.03000020980834961,-0.003807133169118959
477,2021-05-05,8,0.010417808219178083,0.042852245457662086,TWO,7.769999980926514,7.889999866485596,7.690000057220459,7.849999904632568,7.27509069442749,3672900,98,82.0,,0.82,80.36,0.039999961853027344,0.005095536603691109
478,2021-05-06,4,0.008705479452054795,-0.16436554898093358,TWO,7.300000190734863,7.329999923706055,6.849999904632568,6.860000133514404,6.357595443725586,13611700,97,82.0,,0.82,79.53999999999999,-0.559999942779541,-0.07097591283344074
479,2021-05-07,1,0.007421232876712328,-0.1475216365066877,TWO,6.949999809265137,7.150000095367432,6.889999866485596,7.119999885559082,6.598553657531738,5958700,92,82.0,,0.82,75.44,-0.17999982833862305,-0.024556593480510536
480,2021-05-11,1,0.007421232876712328,0.0,TWO,6.949999809265137,7.010000228881836,6.869999885559082,6.940000057220459,6.431736946105957,3447000,97,82.0,,0.82,79.53999999999999,-0.1399998664855957,-0.019580400645910934
481,2021-05-12,16,0.013842465753424658,0.8652514997692664,TWO,6.889999866485596,6.929999828338623,6.75,6.849999904632568,6.34832763671875,7167600,95,82.0,,0.82,77.89999999999999,-0.08000040054321289,-0.011412324954513386
482,2021-05-13,2,0.007849315068493151,-0.43295398317664524,TWO,6.889999866485596,7.070000171661377,6.860000133514404,7.019999980926514,6.5058770179748535,3857600,96,82.0,,0.82,78.72,0.1400003433227539,0.02020207024396381
483,2021-05-14,5,0.009133561643835615,0.163612565445026,TWO,7.099999904632568,7.199999809265137,7.059999942779541,7.179999828338623,6.6541595458984375,2747500,93,82.0,,0.82,76.25999999999999,0.12999963760375977,0.018387501336256884
484,2021-05-17,26,0.018123287671232877,0.9842519685039373,TWO,7.199999809265137,7.25,7.130000114440918,7.21999979019165,6.691229820251465,2655400,93,82.0,,0.82,76.25999999999999,0.05000019073486328,0.00694447111936336
485,2021-05-18,1,0.007421232876712328,-0.5905139833711263,TWO,7.210000038146973,7.289999961853027,7.179999828338623,7.199999809265137,6.672694683074951,1909800,94,82.0,,0.82,77.08,0.039999961853027344,0.005517236117658975
486,2021-05-19,4,0.008705479452054795,0.17305029995385346,TWO,7.130000114440918,7.170000076293945,7.059999942779541,7.150000095367432,6.626357078552246,1959000,91,82.0,,0.82,74.61999999999999,-0.11999988555908203,-0.016460889737587858
487,2021-05-21,1,0.007421232876712328,-0.1475216365066877,TWO,7.199999809265137,7.25,7.130000114440918,7.139999866485596,6.617088794708252,1496600,90,82.0,,0.82,73.8,0.07999992370605469,0.011157590356317693
488,2021-05-24,13,0.01255821917808219,0.5999127399650956,TWO,7.139999866485596,7.170000076293945,7.039999961853027,7.150000095367432,6.626357078552246,2740000,90,82.0,,0.82,73.8,-0.07999992370605469,-0.011034472235317838
489,2021-05-26,1,0.007421232876712328,-0.4090537223888737,TWO,7.090000152587891,7.179999828338623,7.050000190734863,7.119999885559082,6.598553657531738,2689400,87,82.0,,0.82,71.33999999999999,0.009999752044677734,0.0013946655422976129
490,2021-05-27,2,0.007849315068493151,0.05768343331795123,TWO,7.159999847412109,7.239999771118164,7.139999866485596,7.159999847412109,6.635624408721924,3328600,86,82.0,,0.82,70.52,0.059999942779541016,0.008356538191369944
491,2021-05-28,3,0.008277397260273971,0.054537521815008594,TWO,7.179999828338623,7.21999979019165,7.159999847412109,7.190000057220459,6.663427352905273,2273000,81,82.0,,0.82,66.42,-0.019999980926513672,-0.0027624283920971715
492,2021-06-01,139,0.06649657534246575,7.96031379787725,TWO,7.230000019073486,7.329999923706055,7.210000038146973,7.28000020980835,6.746836185455322,2456300,96,73.0,False,0.73,70.08,0.1100001335144043,0.015235475998744308
493,2021-06-02,1,0.007421232876712328,-0.8883967657207602,TWO,7.320000171661377,7.389999866485596,7.28000020980835,7.369999885559082,6.830244541168213,3228600,97,73.0,,0.73,70.81,0.059999942779541016,0.008185531160170179
494,2021-06-03,59,0.03225,3.345639132441163,TWO,7.340000152587891,7.360000133514404,7.289999961853027,7.309999942779541,6.774638652801514,1708100,95,73.0,,0.73,69.35,-0.029999732971191406,-0.004059503858348301
495,2021-06-04,12,0.01213013698630137,-0.6238717213549962,TWO,7.349999904632568,7.400000095367432,7.300000190734863,7.369999885559082,6.830244541168213,1548300,95,73.0,,0.73,69.35,0.039999961853027344,0.005434777327093299
496,2021-06-07,3,0.008277397260273971,0.054537521815008594,TWO,7.389999866485596,7.539999961853027,7.369999885559082,7.539999961853027,6.987793922424316,3362800,94,73.0,,0.73,68.62,0.1399998664855957,0.0189189006326147
497,2021-06-08,1,0.007421232876712328,-0.10343400910219269,TWO,7.539999961853027,7.630000114440918,7.510000228881836,7.599999904632568,7.043400287628174,4102500,100,73.0,,0.73,73.0,0.09000015258789062,0.011936359820056586
