,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,FANG_unscaled,FANG_monthly,isPartial,scale,FANG,Stock_Price_Change,Stock_Price_Change_Percent
422,2020-03-10,7,0.031588235294117646,-0.182648401826484,FANG,30.0,31.8799991607666,25.989999771118164,29.68000030517578,28.516069412231445,11259800,95,42.0,,0.42,39.9,2.3799991607666016,0.08067793765310505
423,2020-03-11,3,0.022176470588235294,-0.297951582867784,FANG,28.309999465942383,28.309999465942383,25.01000022888184,26.200000762939453,25.17254066467285,7510100,85,42.0,,0.42,35.7,-3.5699996948242188,-0.11198242750325005
424,2020-03-12,9,0.036294117647058824,0.636604774535809,FANG,23.65999984741211,26.489999771118164,22.559999465942383,25.6200008392334,24.61528968811035,7646900,81,42.0,,0.42,34.02,-1.8199996948242188,-0.06428822780493948
425,2020-03-13,20,0.0621764705882353,0.7131280388978931,FANG,27.8700008392334,28.18000030517578,25.350000381469727,27.190000534057617,26.12371826171875,6709900,73,42.0,,0.42,30.66,1.6900005340576172,0.06379768020610599
426,2020-03-17,3,0.022176470588235294,0.11869436201780426,FANG,23.68000030517578,24.0,19.920000076293945,20.229999542236328,19.43666076660156,6335400,79,42.0,,0.42,33.18,-4.180000305175781,-0.14833215968447122
427,2020-03-18,3,0.022176470588235294,0.0,FANG,18.3799991607666,18.90999984741211,14.550000190734863,15.5600004196167,14.949800491333008,7658200,78,42.0,,0.42,32.76,-5.090000152587891,-0.2120833396911621
428,2020-03-19,1,0.01747058823529412,-0.2122015915119363,FANG,15.880000114440918,19.36000061035156,15.270000457763672,18.690000534057617,17.957054138183594,7577400,92,42.0,,0.42,38.64,0.4500007629394496,0.023796973377608666
429,2020-03-20,16,0.05276470588235294,2.02020202020202,FANG,19.34000015258789,20.809999465942383,17.510000228881836,18.59000015258789,17.86097526550293,8186000,73,42.0,,0.42,30.66,1.4499988555908239,0.07489663274160896
430,2020-03-23,6,0.02923529411764706,0.4747774480712168,FANG,18.690000534057617,21.489999771118164,17.489999771118164,20.3700008392334,19.5711727142334,6731200,69,42.0,,0.42,28.98,0.6800003051757812,0.03267661329298299
431,2020-03-25,4,0.024529411764705883,-0.16096579476861173,FANG,24.600000381469727,25.96999931335449,22.170000076293945,24.170000076293945,23.222148895263672,5472600,78,42.0,,0.42,32.76,4.479999542236325,0.20846903629367608
432,2020-03-26,9,0.036294117647058824,0.47961630695443636,FANG,24.15999984741211,26.81999969482422,23.96999931335449,25.950000762939453,24.93234634399414,5156700,86,42.0,,0.42,36.12,0.8500003814697301,0.03273008871558325
433,2020-03-27,5,0.026882352941176472,-0.25931928687196104,FANG,24.780000686645508,24.82999992370605,23.299999237060547,23.8700008392334,22.933916091918945,3532600,84,42.0,,0.42,35.28,-1.9899997711181676,-0.07419835174353873
434,2020-03-30,64,0.16570588235294118,3.5656401944894647,FANG,22.76000022888184,23.88999938964844,22.0,23.59000015258789,22.664894104003903,4627000,90,42.0,,0.42,37.8,-0.9400005340576101,-0.03785745215247305
435,2020-03-31,7,0.031588235294117646,-0.8093716719914803,FANG,24.6299991607666,27.280000686645508,24.32999992370605,26.200000762939453,25.17254066467285,5978800,94,42.0,,0.42,39.48,3.3900012969970668,0.14190043464237
436,2020-04-01,2,0.019823529411764705,-0.37243947858473003,FANG,25.190000534057617,25.6200008392334,23.700000762939453,25.06999969482422,24.086854934692383,5043300,80,55.0,False,0.55,44.0,-1.6599998474121094,-0.06085043275767721
437,2020-04-02,8,0.03394117647058824,0.7121661721068251,FANG,26.59000015258789,33.18000030517578,26.440000534057617,29.049999237060547,27.910776138305664,10438900,80,55.0,,0.55,44.0,7.559999465942383,0.2950819367017863
438,2020-04-03,15,0.05041176470588235,0.4852686308492198,FANG,31.21999931335449,32.880001068115234,27.790000915527344,31.59000015258789,30.351167678833008,9649600,67,55.0,,0.55,36.85,-0.2999992370605469,-0.009041568242955988
439,2020-04-06,13,0.04570588235294118,1.616161616161616,FANG,32.20000076293945,32.4900016784668,29.6299991607666,32.099998474121094,30.84116554260254,5645200,74,55.0,,0.55,40.7,-0.3899993896484375,-0.011861294920292198
440,2020-04-07,7,0.031588235294117646,-0.30888030888030893,FANG,33.650001525878906,38.09999847412109,32.47999954223633,33.0099983215332,31.715478897094727,6543400,87,55.0,,0.55,47.85,5.60999679565429,0.17266840584290866
441,2020-04-08,1,0.01747058823529412,-0.44692737430167595,FANG,34.25,37.65999984741211,33.66999816894531,37.47999954223633,36.01018524169922,5067400,77,55.0,,0.55,42.35,-0.43999862670897727,-0.011548520848572719
442,2020-04-09,5,0.026882352941176472,0.5387205387205387,FANG,40.380001068115234,41.0,33.22999954223633,34.86000061035156,33.4929313659668,8914200,83,55.0,,0.55,45.650000000000006,3.3400001525878906,0.08868826782051631
443,2020-04-13,20,0.0621764705882353,0.23337222870478436,FANG,36.95000076293945,37.18999862670898,32.720001220703125,33.08000183105469,31.782737731933597,5231200,98,55.0,,0.55,53.900000000000006,-3.8100013732910227,-0.09292686276319573
444,2020-04-14,3,0.022176470588235294,-0.6433301797540208,FANG,32.790000915527344,33.869998931884766,31.100000381469727,31.649999618530277,30.408815383911133,5110200,100,55.0,,0.55,55.00000000000001,-3.3199996948242116,-0.0892713045824064
445,2020-04-15,105,0.2621764705882353,10.822281167108754,FANG,29.479999542236328,30.479999542236328,28.600000381469727,30.229999542236328,29.04450416564941,5506700,79,55.0,,0.55,43.45,-3.3899993896484375,-0.10008855909520376
446,2020-04-16,16,0.05276470588235294,-0.7987435494727395,FANG,30.489999771118164,30.5,27.459999084472656,28.030000686645508,26.93077850341797,5225200,87,55.0,,0.55,47.85,0.020000457763671875,0.000656183007350597
447,2020-04-17,1,0.01747058823529412,-0.6688963210702341,FANG,28.3799991607666,31.57999992370605,28.270000457763672,31.520000457763672,30.283912658691406,5523300,87,55.0,,0.55,47.85,1.0799999237060511,0.03540983356413285
448,2020-04-20,50,0.13276470588235295,3.541247484909457,FANG,29.0,32.47999954223633,28.549999237060547,30.86000061035156,29.64979553222656,4717700,97,55.0,,0.55,53.35,0.899999618530277,0.028499038021044365
449,2020-04-21,22,0.06688235294117648,-0.4962339388568897,FANG,29.46999931335449,31.540000915527344,29.149999618530277,31.399999618530277,30.16861915588379,4822500,89,55.0,,0.55,48.95,-0.9399986267089844,-0.028940844826263912
450,2020-04-22,16,0.05276470588235294,-0.21108179419525075,FANG,33.20000076293945,34.650001525878906,32.97999954223633,34.2400016784668,32.89724349975586,4612900,91,55.0,,0.55,50.05,3.1100006103515625,0.09860496258960127
451,2020-04-23,22,0.06688235294117648,0.2675585284280937,FANG,35.45000076293945,37.83000183105469,34.849998474121094,37.09999847412109,35.64508819580078,5175800,86,55.0,,0.55,47.3,3.1800003051757812,0.09177489654079074
452,2020-04-24,68,0.17511764705882352,1.6182937554969214,FANG,37.880001068115234,39.4900016784668,35.15999984741211,35.779998779296875,34.376853942871094,5357000,76,55.0,,0.55,41.8,1.6599998474121094,0.04388051194989395
453,2020-04-27,30,0.08570588235294117,2.1881838074398248,FANG,34.81999969482422,36.75,33.119998931884766,36.220001220703125,34.799598693847656,3587000,74,55.0,,0.55,40.7,-2.740001678466797,-0.06938469389736368
454,2020-04-28,17,0.05511764705882353,-0.3568977350720659,FANG,37.63999938964844,38.290000915527344,35.79999923706055,38.0,36.50979232788086,4282800,84,55.0,,0.55,46.2,1.5400009155273438,0.04190478681707055
455,2020-04-29,30,0.08570588235294117,0.5549626467449307,FANG,40.040000915527344,44.25,39.630001068115234,44.18999862670898,42.4570426940918,5239400,94,55.0,,0.55,51.7,5.959999084472656,0.15565419017934157
456,2020-04-30,1,0.01747058823529412,-0.7961564859299931,FANG,44.18999862670898,44.650001525878906,40.83000183105469,43.540000915527344,41.83253479003906,5484800,93,55.0,,0.55,51.150000000000006,0.40000152587890625,0.009039582505737886
457,2020-05-01,14,0.048058823529411765,1.7508417508417504,FANG,42.11000061035156,42.72999954223633,38.959999084472656,40.27999877929688,38.700382232666016,3825500,97,47.0,False,0.47,45.59,-1.9200019836425781,-0.043001162777782986
458,2020-05-04,1,0.01747058823529412,0.15564202334630362,FANG,38.84000015258789,42.54999923706055,38.27999877929688,42.52000045776367,40.852535247802734,3596000,90,47.0,,0.47,42.3,-0.18000030517578125,-0.004212504261739136
459,2020-05-05,14,0.048058823529411765,1.7508417508417504,FANG,45.540000915527344,45.880001068115234,39.83000183105469,40.33000183105469,38.7484245300293,5252200,90,47.0,,0.47,42.3,3.3300018310546875,0.07826091400148116
460,2020-05-06,19,0.059823529411764706,0.24479804161566698,FANG,40.54999923706055,41.77000045776367,38.900001525878906,38.91999816894531,37.39371490478516,2879900,89,47.0,,0.47,41.83,-4.1100006103515625,-0.08958152821857379
461,2020-05-07,14,0.048058823529411765,-0.19665683382497545,FANG,40.2400016784668,41.65999984741211,39.7599983215332,40.369998931884766,38.7868537902832,2376700,89,47.0,,0.47,41.83,-0.1100006103515625,-0.0026334835802261924
462,2020-05-08,34,0.09511764705882353,0.9791921664626684,FANG,41.560001373291016,42.4900016784668,40.70000076293945,42.08000183105469,40.42979049682617,2804900,77,47.0,,0.47,36.19,0.8300018310546875,0.019923231735351266
463,2020-05-11,5,0.026882352941176472,1.1059907834101383,FANG,41.88999938964844,42.5,40.91999816894531,41.02000045776367,39.41135787963867,2340700,84,47.0,,0.47,39.48,0.009998321533203125,0.00023530998207199616
464,2020-05-12,2,0.019823529411764705,-0.262582056892779,FANG,41.619998931884766,41.900001525878906,40.040000915527344,40.869998931884766,39.26723861694336,2651300,88,47.0,,0.47,41.36,-0.5999984741210938,-0.014117611155790466
465,2020-05-13,1,0.01747058823529412,-0.11869436201780403,FANG,40.13999938964844,40.13999938964844,37.209999084472656,37.790000915527344,36.64425277709961,3626200,90,47.0,,0.47,42.3,-1.7600021362304688,-0.04200482272401418
466,2020-05-14,9,0.036294117647058824,1.0774410774410774,FANG,37.2599983215332,39.52000045776367,35.810001373291016,38.18000030517578,37.02243041992188,2732800,90,47.0,,0.47,42.3,-0.6199989318847656,-0.015445912837872555
467,2020-05-15,3,0.022176470588235294,-0.3889789303079416,FANG,38.380001068115234,39.77999877929688,38.0099983215332,38.77999877929688,37.6042366027832,2701900,82,47.0,,0.47,38.54,0.25999832153321023,0.006578904820891296
468,2020-05-18,7,0.031588235294117646,-0.7283763277693476,FANG,41.709999084472656,43.650001525878906,41.40999984741211,43.43999862670898,42.122955322265625,2908600,96,47.0,,0.47,45.12,3.870002746582024,0.09728513990292353
469,2020-05-20,1,0.01747058823529412,-0.44692737430167595,FANG,42.790000915527344,44.02999877929688,42.68000030517578,43.65999984741211,42.33628463745117,2104300,93,47.0,,0.47,43.71,0.37999725341797586,0.008705549602161744
470,2020-05-21,15,0.05041176470588235,1.885521885521885,FANG,43.630001068115234,44.2400016784668,42.060001373291016,42.88999938964844,41.589630126953125,1616800,92,47.0,,0.47,43.24,0.21000289916991477,0.0047695413352739635
471,2020-05-22,3,0.022176470588235294,-0.5600933488914819,FANG,42.56999969482422,43.0,41.380001068115234,42.93999862670898,41.63811492919922,1773800,87,47.0,,0.47,40.89,-1.2400016784667969,-0.02802896996883142
472,2020-05-26,14,0.048058823529411765,1.7508417508417504,FANG,44.4900016784668,45.43999862670898,43.77999877929688,44.900001525878906,43.53868865966797,2680900,88,47.0,,0.47,41.36,2.4399986267089773,0.05674415410951106
473,2020-05-27,9,0.036294117647058824,-0.2447980416156671,FANG,45.41999816894531,46.18000030517578,42.79999923706055,44.29999923706055,42.956878662109375,2796200,89,47.0,,0.47,41.83,0.740001678466804,0.016285248697869514
474,2020-05-28,10,0.03864705882352941,0.06482982171799012,FANG,44.59999847412109,44.720001220703125,42.5,43.02000045776367,41.7156867980957,1983000,100,47.0,,0.47,47.0,-1.4599990844726562,-0.0316153978957211
475,2020-05-29,0,0.01511764705882353,-0.60882800608828,FANG,42.59000015258789,43.27000045776367,41.5099983215332,42.58000183105469,41.28902816772461,4327500,98,47.0,,0.47,46.06,-1.4500007629394531,-0.032423987552759215
476,2020-06-01,1,0.01747058823529412,-0.44692737430167595,FANG,42.29999923706055,44.060001373291016,41.380001068115234,43.72999954223633,42.4041633605957,2103300,67,47.0,False,0.47,31.49,0.7900009155273438,0.01825747416615986
477,2020-06-02,3,0.022176470588235294,0.26936026936026924,FANG,44.25,45.709999084472656,44.18000030517578,45.61000061035156,44.22716522216797,1941800,74,47.0,,0.47,34.78,1.6499977111816406,0.03744888015781722
478,2020-06-03,10,0.03864705882352941,0.7427055702917771,FANG,46.58000183105469,47.81999969482422,45.630001068115234,47.58000183105469,46.13743591308594,2014500,76,47.0,,0.47,35.72,2.1100006103515625,0.04616059183139032
479,2020-06-04,24,0.07158823529411765,0.8523592085235923,FANG,47.29999923706055,48.380001068115234,46.20000076293945,47.68000030517578,46.234405517578125,1697800,80,47.0,,0.47,37.6,0.5600013732910156,0.011710610139372912
480,2020-06-05,10,0.03864705882352941,-0.4601479046836483,FANG,51.58000183105469,53.40999984741211,50.59000015258789,52.209999084472656,50.62705993652344,4400900,80,47.0,,0.47,37.6,5.029998779296875,0.10396855453175857
481,2020-06-08,61,0.15864705882352942,4.022346368715084,FANG,55.290000915527344,59.88999938964844,54.08000183105469,59.81999969482422,58.00632858276367,4506800,71,47.0,,0.47,33.37,6.479999542236328,0.12132558623383538
482,2020-06-09,2,0.019823529411764705,-0.875046347793845,FANG,57.25,57.27000045776367,53.29999923706055,53.91999816894531,52.28521347045898,4396800,84,47.0,,0.47,39.48,-2.6199989318847656,-0.043746851871526604
483,2020-06-10,64,0.16570588235294118,7.359050445103858,FANG,52.43999862670898,53.31999969482422,50.15999984741211,50.16999816894531,48.64890670776367,2612300,100,47.0,,0.47,47.0,-3.950000762939453,-0.06897155109772624
484,2020-06-11,14,0.048058823529411765,-0.7099751508697196,FANG,44.900001525878906,47.77999877929688,44.22999954223633,44.36000061035156,43.01506423950195,3623300,78,47.0,,0.47,36.66,-5.540000915527337,-0.10390099300891609
485,2020-06-12,4,0.024529411764705883,-0.4895960832313342,FANG,47.7599983215332,48.72999954223633,44.400001525878906,46.959999084472656,45.53623580932617,2637300,85,47.0,,0.47,39.95,0.950000762939446,0.019882812624747892
486,2020-06-15,8,0.03394117647058824,0.0,FANG,43.880001068115234,49.06999969482422,43.15999984741211,48.119998931884766,46.66106033325195,2998500,86,47.0,,0.47,40.42,0.3400001525878906,0.006977224621009803
487,2020-06-16,5,0.026882352941176472,-0.2079722703639515,FANG,51.52000045776367,51.86000061035156,48.040000915527344,49.970001220703125,48.45497131347656,2151500,86,47.0,,0.47,40.42,2.7900009155273438,0.05685756944933562
488,2020-06-17,3,0.022176470588235294,-0.17505470459518602,FANG,49.810001373291016,49.84999847412109,46.5,46.54999923706055,45.1386604309082,2263800,95,47.0,,0.47,44.65,-2.010002136230476,-0.03875823587686711
489,2020-06-18,9,0.036294117647058824,0.636604774535809,FANG,46.43000030517578,47.970001220703125,45.75,46.59000015258789,45.17744827270508,2401200,78,47.0,,0.47,36.66,-1.8799972534179616,-0.037713085475698405
490,2020-06-19,74,0.18923529411764706,4.213938411669368,FANG,47.68000030517578,48.20000076293945,45.68999862670898,46.72999954223633,45.31320571899414,5432500,73,47.0,,0.47,34.309999999999995,0.22999954223632812,0.004794653666530646
491,2020-06-22,6,0.02923529411764706,-0.42007001166861135,FANG,46.84999847412109,46.959999084472656,45.04999923706055,46.09000015258789,44.69261169433594,2671400,69,47.0,,0.47,32.43,-1.2400016784667969,-0.025726175494590886
492,2020-06-23,10,0.03864705882352941,0.32193158953722323,FANG,47.150001525878906,47.650001525878906,45.959999084472656,46.310001373291016,44.90594100952149,2740100,95,47.0,,0.47,44.65,0.69000244140625,0.01469340832322108
493,2020-06-24,30,0.08570588235294117,1.21765601217656,FANG,45.5,45.5,41.75,41.900001525878906,40.62964630126953,4372000,78,47.0,,0.47,36.66,-2.1500015258789062,-0.045120702141241975
494,2020-06-25,13,0.04570588235294118,-0.4667124227865477,FANG,41.77000045776367,43.650001525878906,40.83000183105469,43.619998931884766,42.2974967956543,3468600,74,47.0,,0.47,34.78,-1.8499984741210938,-0.04065930712354049
495,2020-06-26,9,0.036294117647058824,-0.205920205920206,FANG,42.84999847412109,42.97999954223633,40.45000076293945,41.130001068115234,39.88299179077149,3699000,77,47.0,,0.47,36.19,-0.6700019836425781,-0.015349414896248081
496,2020-06-29,16,0.05276470588235294,2.02020202020202,FANG,40.400001525878906,41.88999938964844,39.91999816894531,41.43000030517578,40.17389297485352,2680100,82,47.0,,0.47,38.54,-1.0900001525878906,-0.02536063667280286
497,2020-06-30,8,0.03394117647058824,-0.35674470457079144,FANG,40.790000915527344,42.15999984741211,39.84000015258789,41.81999969482422,40.55207061767578,2632400,78,47.0,,0.47,36.66,0.2700004577636719,0.006445463396936413
498,2020-07-01,51,0.13511764705882354,2.9809358752166375,FANG,42.36000061035156,42.84999847412109,39.52000045776367,39.59999847412109,38.39937973022461,4343000,77,42.0,False,0.42,32.34,0.6899986267089773,0.016366191394835417
499,2020-07-02,34,0.09511764705882353,-0.29603831084022647,FANG,40.93000030517578,42.540000915527344,40.31999969482422,41.560001373291016,40.29995727539063,3305900,76,42.0,,0.42,31.92,-0.3099975585937429,-0.007234482371824669
500,2020-07-06,5,0.026882352941176472,-0.9001529386060738,FANG,42.66999816894531,43.130001068115234,41.29999923706055,42.880001068115234,41.57993698120117,2497900,90,42.0,,0.42,37.8,0.5900001525878906,0.013869302771277958
501,2020-07-07,12,0.04335294117647059,0.6126914660831508,FANG,41.9900016784668,42.43999862670898,40.11000061035156,40.119998931884766,38.90361022949219,2133100,91,42.0,,0.42,38.22,-0.6900024414062571,-0.015998201352152464
502,2020-07-08,6,0.02923529411764706,-0.3256445047489823,FANG,40.27000045776367,41.06999969482422,39.84000015258789,40.22999954223633,39.0102767944336,2738300,84,42.0,,0.42,35.28,-1.3699989318847585,-0.032280842983405944
503,2020-07-09,13,0.04570588235294118,0.5633802816901408,FANG,40.04999923706055,40.43999862670898,37.369998931884766,37.5,36.36304473876953,3235300,83,42.0,,0.42,34.86,-0.6300010681152415,-0.015339690109484883
504,2020-07-10,6,0.02923529411764706,-0.36036036036036034,FANG,37.369998931884766,39.0,36.90999984741211,38.93000030517578,37.74969100952149,2557200,85,42.0,,0.42,35.7,-1.4399986267089773,-0.03560827585582349
505,2020-07-13,34,0.09511764705882353,1.802426343154246,FANG,39.11000061035156,39.68999862670898,36.900001525878906,37.09999847412109,35.97517395019531,3915700,90,42.0,,0.42,37.8,0.6899986267089773,0.017692272479717275
506,2020-07-14,9,0.036294117647058824,-0.6184291898577613,FANG,37.150001525878906,39.41999816894531,36.79999923706055,39.27999877929688,38.08907699584961,2776800,84,42.0,,0.42,35.28,-0.27000045776366477,-0.00680273285728894
507,2020-07-15,5,0.026882352941176472,-0.25931928687196104,FANG,39.880001068115234,40.20000076293945,38.13999938964844,39.900001525878906,38.69028091430664,3706300,100,42.0,,0.42,42.0,0.7800025939941406,0.019786976920983745
508,2020-07-16,1,0.01747058823529412,-0.3501094091903719,FANG,39.08000183105469,40.52999877929688,38.16999816894531,39.5099983215332,38.31210708618164,1651600,82,42.0,,0.42,34.44,0.329998016357429,0.008208905723744442
509,2020-07-17,8,0.03394117647058824,0.9427609427609427,FANG,39.59000015258789,40.33000183105469,38.68999862670898,39.02000045776367,37.83695983886719,1904100,81,42.0,,0.42,34.02,-0.1999969482421946,-0.004934541185931507
510,2020-07-20,6,0.02923529411764706,0.4747774480712168,FANG,39.04999923706055,40.11000061035156,38.560001373291016,38.58000183105469,37.41030502319336,1623700,83,42.0,,0.42,34.86,-0.220001220703125,-0.005455026300884569
511,2020-07-21,13,0.04570588235294118,0.5633802816901408,FANG,40.22999954223633,42.81999969482422,40.15999984741211,42.11000061035156,40.83327865600586,3450300,83,42.0,,0.42,34.86,2.7099990844726562,0.06756417460071695
512,2020-07-22,1,0.01747058823529412,-0.6177606177606177,FANG,41.36000061035156,41.88999938964844,40.369998931884766,41.70000076293945,40.43570709228516,1267800,87,42.0,,0.42,36.54,-0.9300003051757812,-0.02171883026164978
513,2020-07-23,18,0.05747058823529412,2.2895622895622894,FANG,41.18999862670898,41.88999938964844,40.61000061035156,41.06999969482422,39.824806213378906,1257200,81,42.0,,0.42,34.02,0.0,0.0
514,2020-07-24,4,0.024529411764705883,-0.5731832139201638,FANG,41.380001068115234,41.869998931884766,40.31999969482422,40.72999954223633,39.4951171875,1026000,81,42.0,,0.42,34.02,-0.020000457763671875,-0.0004774518513985804
515,2020-07-27,8,0.03394117647058824,-0.2574002574002574,FANG,41.0,41.09999847412109,39.68999862670898,40.04999923706055,38.835731506347656,1231600,80,42.0,,0.42,33.6,-0.770000457763679,-0.018390266955017998
516,2020-07-28,6,0.02923529411764706,-0.13864818024263437,FANG,39.63999938964844,40.27999877929688,38.7599983215332,38.880001068115234,37.701210021972656,1534200,87,42.0,,0.42,36.54,-0.8199996948242045,-0.019951331515024817
517,2020-07-29,1,0.01747058823529412,-0.40241448692152915,FANG,39.040000915527344,40.81999969482422,38.65999984741211,40.7599983215332,39.524208068847656,1644400,79,42.0,,0.42,33.18,0.5400009155273366,0.013406180037048188
518,2020-07-30,165,0.4033529411764706,22.087542087542083,FANG,39.369998931884766,39.95000076293945,38.4900016784668,39.5099983215332,38.31210708618164,1717900,91,42.0,,0.42,38.22,-0.8699989318847656,-0.02131305581550691
519,2020-07-31,14,0.048058823529411765,-0.8808516844100919,FANG,39.41999816894531,40.06999969482422,39.119998931884766,39.86000061035156,38.65149688720703,2380400,90,42.0,,0.42,37.8,0.11999893188476562,0.0030037278997021577
520,2020-08-03,29,0.08335294117647059,3.2047477744807127,FANG,39.869998931884766,40.63999938964844,38.83000183105469,40.0099983215332,38.79694747924805,2151000,96,43.0,,0.43,41.28,0.5699996948242188,0.014225098556660098
521,2020-08-04,9,0.036294117647058824,-0.5645730416372619,FANG,39.77000045776367,41.45000076293945,39.27000045776367,41.06999969482422,39.824806213378906,2728200,81,43.0,,0.43,34.83,0.8100013732910156,0.019931136453150033
522,2020-08-05,4,0.024529411764705883,-0.3241491085899514,FANG,42.150001525878906,43.2599983215332,41.02999877929688,41.630001068115234,40.36782836914063,1973900,82,43.0,,0.43,35.26,1.80999755859375,0.04366700905376275
523,2020-08-06,8,0.03394117647058824,0.3836930455635492,FANG,41.09999847412109,41.70000076293945,40.34999847412109,40.72999954223633,39.4951171875,1706300,82,43.0,,0.43,35.26,-1.55999755859375,-0.036060971315785784
524,2020-08-07,1,0.01747058823529412,-0.4852686308492201,FANG,40.290000915527344,42.20000076293945,39.900001525878906,42.0099983215332,40.73630905151367,1584200,88,43.0,,0.43,37.84,0.5,0.01199040745448543
525,2020-08-10,0,0.01511764705882353,-0.6512890094979646,FANG,42.2599983215332,44.880001068115234,42.2599983215332,44.66999816894531,43.31565856933594,2869300,83,43.0,,0.43,35.69,2.6800003051757812,0.06350711508823936
526,2020-08-11,34,0.09511764705882353,5.291828793774318,FANG,45.68999862670898,46.95000076293945,44.20000076293945,44.45000076293945,43.102333068847656,2717200,86,43.0,,0.43,36.98,2.0699996948242188,0.046122986754892015
527,2020-08-12,3,0.022176470588235294,-0.766852195423624,FANG,45.11000061035156,45.7599983215332,44.09999847412109,44.56999969482422,43.58640670776367,1702400,79,43.0,,0.43,33.97,-1.19000244140625,-0.025346164474305932
528,2020-08-13,2,0.019823529411764705,-0.1061007957559682,FANG,44.45000076293945,45.0,43.880001068115234,44.58000183105469,43.59619140625,1508000,81,43.0,,0.43,34.83,-0.7599983215332031,-0.016608355537801045
529,2020-08-18,17,0.05511764705882353,1.7804154302670625,FANG,44.63999938964844,45.33000183105469,44.33000183105469,44.4900016784668,43.50817489624024,1604500,83,43.0,,0.43,35.69,0.3300018310546875,0.007333374023437589
530,2020-08-19,1,0.01747058823529412,-0.6830309498399145,FANG,44.45000076293945,44.77999877929688,43.20000076293945,43.29999923706055,42.34443283081055,1057500,81,43.0,,0.43,34.83,-0.5500030517578054,-0.01213331192457634
531,2020-08-20,10,0.03864705882352941,1.212121212121212,FANG,42.41999816894531,42.810001373291016,40.619998931884766,40.630001068115234,39.73335647583008,2567000,78,43.0,,0.43,33.54,-1.9699974060058665,-0.04399279722438609
532,2020-08-21,43,0.11629411764705883,2.0091324200913245,FANG,40.0099983215332,40.380001068115234,39.060001373291016,39.209999084472656,38.34469223022461,2582500,80,43.0,,0.43,34.4,-2.4300003051757812,-0.05676244399029262
533,2020-08-24,12,0.04335294117647059,1.481481481481481,FANG,39.63999938964844,40.88999938964844,39.150001525878906,40.04999923706055,39.16615295410156,1722200,95,43.0,,0.43,40.85,0.5099983215332031,0.012629972957972635
534,2020-08-25,40,0.10923529411764706,1.5196743554952512,FANG,40.52999877929688,41.2599983215332,40.060001373291016,41.060001373291016,40.15387344360352,1653300,84,43.0,,0.43,36.12,0.3699989318847656,0.009048641169176364
535,2020-08-26,1,0.01747058823529412,-0.840064620355412,FANG,40.97999954223633,41.36000061035156,39.33000183105469,39.38999938964844,38.52072525024414,1318800,75,43.0,,0.43,32.25,0.10000228881835938,0.0024237104432009993
536,2020-08-27,1,0.01747058823529412,0.0,FANG,39.7400016784668,40.119998931884766,39.15999984741211,39.77000045776367,38.892337799072266,1690400,74,43.0,,0.43,31.82,-1.2400016784667969,-0.029980697779691257
537,2020-08-28,304,0.7304117647058823,40.8080808080808,FANG,39.959999084472656,40.58000183105469,39.619998931884766,40.13999938964844,39.254173278808594,1239000,77,43.0,,0.43,33.11,0.4600028991699219,0.01146567575814017
538,2020-08-31,4,0.024529411764705883,-0.6457094307561597,FANG,40.15999984741211,40.20000076293945,38.95000076293945,38.959999084472656,38.1002082824707,1819300,74,43.0,,0.43,31.82,-0.3800010681152344,-0.00936424472569719
539,2020-09-01,8,0.03394117647058824,0.3836930455635492,FANG,38.79999923706055,39.16999816894531,38.18000030517578,38.47999954223633,37.630802154541016,2169400,74,41.0,False,0.41,30.34,-1.0300025939941406,-0.02562195458821248
540,2020-09-02,6,0.02923529411764706,-0.13864818024263437,FANG,38.130001068115234,38.2400016784668,36.25,36.31999969482422,35.51847076416016,4058600,87,41.0,,0.41,35.669999999999995,-0.9299964904785156,-0.02374257171183214
541,2020-09-03,3,0.022176470588235294,-0.24144869215291753,FANG,36.36000061035156,36.93000030517578,35.47999954223633,35.77000045776367,34.98060989379883,3410700,79,41.0,,0.41,32.39,-1.3100013732910156,-0.034257356584497356
542,2020-09-04,2,0.019823529411764705,-0.1061007957559682,FANG,36.22999954223633,36.43999862670898,34.97999954223633,35.529998779296875,34.745906829833984,2883800,80,41.0,,0.41,32.8,-0.490001678466804,-0.01326839085885767
543,2020-09-08,52,0.13747058823529412,6.868686868686868,FANG,34.70000076293945,34.84000015258789,31.920000076293945,31.989999771118164,31.284029006958008,3869100,92,41.0,,0.41,37.72,-1.5999984741210866,-0.04390775341435815
544,2020-09-09,3,0.022176470588235294,-0.8386820710312366,FANG,32.61000061035156,32.61000061035156,31.549999237060547,32.189998626708984,31.4796142578125,4372900,100,41.0,,0.41,41.0,-2.229999542236328,-0.06400687521439885
545,2020-09-10,25,0.07394117647058823,2.3342175066313,FANG,32.22999954223633,32.22999954223633,30.07999992370605,30.07999992370605,29.41618156433105,2852300,77,41.0,,0.41,31.57,-0.3800010681152344,-0.011652899754764467
546,2020-09-11,9,0.036294117647058824,-0.5091487669053301,FANG,30.149999618530277,30.489999771118164,29.1200008392334,29.6200008392334,28.966333389282227,3425800,77,41.0,,0.41,31.57,-1.739999771118164,-0.05398696232799982
547,2020-09-14,3,0.022176470588235294,0.0,FANG,30.25,31.479999542236328,29.75,31.059999465942383,30.37455177307129,3083900,91,41.0,,0.41,37.31,0.9899997711181641,0.03246965492128173
