,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RE_unscaled,RE_monthly,isPartial,scale,RE,Stock_Price_Change,Stock_Price_Change_Percent
486,2020-01-10,9,0.03710771113831089,0.011117163789174045,RE,275.9800109863281,277.2699890136719,273.57000732421875,274.8299865722656,260.9959716796875,220700,93,75.0,,0.75,69.75,0.399993896484375,0.0014446993301497901
487,2020-01-13,17,0.03873969808241534,-0.1630659932481865,RE,274.5599975585937,276.69000244140625,274.5599975585937,275.9599914550781,262.069091796875,158700,91,75.0,,0.75,68.25,-0.579986572265625,-0.0020917755085171352
488,2020-01-14,1,0.03547572419420645,-0.08425398363366365,RE,273.489990234375,276.3500061035156,273.489990234375,274.6499938964844,260.8249816894531,203400,89,75.0,,0.75,66.75,-0.339996337890625,-0.0012287987816351764
489,2020-01-15,8,0.03690371277029784,0.040252556037308374,RE,274.32000732421875,276.5799865722656,273.0299987792969,275.5400085449219,261.6702880859375,206700,94,75.0,,0.75,70.5,0.22998046875,0.000832207214295666
490,2020-01-16,2,0.035679722562219504,-0.03316712916385667,RE,276.9700012207031,278.4100036621094,276.3900146484375,277.42999267578125,263.4651184082031,264200,93,75.0,,0.75,69.75,1.83001708984375,0.0066165925905328216
491,2020-01-17,2,0.035679722562219504,0.0,RE,278.6499938964844,281.45001220703125,278.6499938964844,279.9700012207031,265.8772888183594,205900,92,75.0,,0.75,69.0,3.040008544921875,0.010919178567345478
492,2020-01-21,5,0.03629171766625867,-0.14839494116858631,RE,280.0,280.95001220703125,278.6499938964844,280.0,265.9057006835937,398400,99,75.0,,0.75,74.25,-0.5,-0.0017765144015421397
493,2020-01-22,7,0.03669971440228478,0.011242144551494748,RE,280.19000244140625,281.0899963378906,278.8900146484375,281.0,266.8554077148437,561600,90,75.0,,0.75,67.5,0.139984130859375,0.0004982528021968413
494,2020-01-23,1,0.03547572419420645,-0.033351491367522246,RE,278.989990234375,281.1400146484375,276.3299865722656,280.9200134277344,266.7794494628906,336400,100,75.0,,0.75,75.0,0.050018310546875,0.00017794411469118643
495,2020-01-24,3,0.03588372093023256,0.011500730296373662,RE,280.8699951171875,281.9800109863281,275.4800109863281,277.3500061035156,263.3891296386719,258800,95,75.0,,0.75,71.25,0.839996337890625,0.002987822060623424
496,2020-01-27,1,0.03547572419420645,-0.054376787636893575,RE,274.42999267578125,275.6300048828125,272.6300048828125,272.67999267578125,258.95416259765625,173900,91,75.0,,0.75,68.25,-6.350006103515625,-0.022519348379710147
497,2020-01-28,15,0.03833170134638923,0.08050511207461675,RE,273.8900146484375,276.8599853515625,273.8900146484375,275.1400146484375,261.2904052734375,214900,95,75.0,,0.75,71.25,1.22998046875,0.004462433142113698
498,2020-01-29,16,0.03853569971440229,0.0053219231301422365,RE,275.1600036621094,276.3699951171875,273.6199951171875,274.6199951171875,260.7965393066406,192500,96,75.0,,0.75,72.0,-0.489990234375,-0.001769812397240389
499,2020-01-30,6,0.03649571603427173,-0.05293750198515634,RE,273.07000732421875,277.1000061035156,271.94000244140625,276.8800048828125,262.9427795410156,214100,95,75.0,,0.75,71.25,0.730010986328125,0.002641426345933784
500,2020-01-31,9,0.03710771113831089,0.016768957306234622,RE,276.0,278.8699951171875,275.8599853515625,276.57000732421875,262.6483764648437,454200,83,75.0,,0.75,62.25,1.769989013671875,0.006387545920914395
501,2020-02-03,1,0.03547572419420645,0.0057836230928505206,RE,277.1099853515625,281.1400146484375,276.6600036621094,279.5899963378906,265.516357421875,288100,84,78.0,,0.78,65.52,2.27001953125,0.008140063725020186
502,2020-02-04,5,0.03629171766625867,0.023001460592747547,RE,281.489990234375,282.3299865722656,277.5899963378906,277.5899963378906,263.6170654296875,236400,85,78.0,,0.78,66.3,1.189971923828125,0.0042326665071714675
503,2020-02-05,1,0.03547572419420645,-0.022484289102989163,RE,278.989990234375,283.3099975585937,278.6400146484375,283.29998779296875,269.0396423339844,344900,96,78.0,,0.78,74.88,0.9800109863280682,0.0034711544396195393
504,2020-02-06,26,0.040575683394532845,0.14375912870467267,RE,283.94000244140625,284.2699890136719,280.260009765625,280.45001220703125,266.33306884765625,374300,100,78.0,,0.78,78.0,0.9599914550781818,0.0033884842164091378
505,2020-02-07,1,0.03547572419420645,-0.12569003831032366,RE,279.510009765625,285.8500061035156,279.510009765625,282.5799865722656,268.3558654785156,229100,93,78.0,,0.78,72.54,1.58001708984375,0.0055581565093307805
506,2020-02-10,5,0.03629171766625867,-0.027337043881422995,RE,282.0799865722656,285.9599914550781,281.7799987792969,285.8800048828125,271.48974609375,215100,94,78.0,,0.78,73.32000000000001,0.1099853515625,0.00038476595841907546
507,2020-02-11,45,0.04445165238678091,0.22484289102989297,RE,287.6300048828125,294.3099975585937,284.260009765625,291.6400146484375,276.9598388671875,411900,95,78.0,,0.78,74.10000000000001,8.350006103515568,0.029199910312723842
508,2020-02-12,21,0.039555691554467566,-0.11014125616102655,RE,291.9599914550781,291.9599914550781,284.9100036621094,287.67999267578125,273.1991577148437,243300,94,78.0,,0.78,73.32000000000001,-2.350006103515568,-0.007984798759844036
509,2020-02-13,42,0.04383965728274174,0.10830213200482719,RE,287.0299987792969,291.79998779296875,287.0299987792969,291.7799987792969,277.0928039550781,233900,87,78.0,,0.78,67.86,-0.160003662109375,-0.0005480328359784847
510,2020-02-14,23,0.039963688290493675,-0.08841239262547584,RE,292.0599975585937,293.8999938964844,289.6600036621094,291.3699951171875,276.7033996582031,209700,83,78.0,,0.78,64.74000000000001,2.100006103515625,0.007196731293236391
511,2020-02-18,35,0.04241166870665035,0.08905092665346626,RE,290.5,290.6000061035156,287.17999267578125,289.7900085449219,275.2029724121094,205900,90,78.0,,0.78,70.2,-3.29998779296875,-0.011228267647161116
512,2020-02-19,28,0.040983680130558954,-0.03366970976710193,RE,291.239990234375,291.8399963378906,289.5299987792969,290.5799865722656,275.95318603515625,243700,95,78.0,,0.78,74.10000000000001,1.239990234375,0.00426700002866931
513,2020-02-20,1,0.03547572419420645,-0.13439388358503135,RE,289.0,290.0599975585937,285.239990234375,287.92999267578125,273.4365539550781,160500,93,78.0,,0.78,72.54,-1.7799987792969318,-0.006099228349893737
514,2020-02-21,10,0.03731170950632395,0.05175328633368226,RE,287.3999938964844,289.95001220703125,286.9700012207031,289.8500061035156,275.2599182128906,235000,91,78.0,,0.78,70.98,-0.10998535156244316,-0.00037918138484516195
515,2020-02-24,1,0.03547572419420645,-0.005717487507289731,RE,285.5599975585937,287.44000244140625,281.1700134277344,283.0400085449219,268.7926940917969,593100,92,78.0,,0.78,71.76,-2.510009765625,-0.008656698258156292
516,2020-02-25,45,0.04445165238678091,0.2530160665202239,RE,282.44000244140625,283.6199951171875,277.6700134277344,278.54998779296875,264.5287475585937,438500,96,78.0,,0.78,74.88,-3.82000732421875,-0.013289755398598224
517,2020-02-26,2,0.035679722562219504,-0.19733641728850582,RE,280.1099853515625,281.0599975585937,273.2300109863281,273.2300109863281,259.4765014648437,349000,89,78.0,,0.78,69.42,-2.559997558593807,-0.009026153313119067
518,2020-02-27,140,0.06383149734802121,0.7890132760059916,RE,270.489990234375,274.3599853515625,261.79998779296875,261.8099975585937,248.63137817382807,354000,97,78.0,,0.78,75.66,-6.700012207031193,-0.023838369975202278
519,2020-02-28,1,0.03547572419420645,-0.4442285444004831,RE,256.8399963378906,257.8399963378906,242.22999572753903,247.8800048828125,235.40255737304688,676700,92,78.0,,0.78,71.76,-16.519989013671875,-0.060212822188714266
520,2020-03-02,1,0.03547572419420645,0.0,RE,248.00999450683597,260.1000061035156,247.7400054931641,258.1600036621094,245.1650848388672,771700,89,80.0,,0.8,71.2,2.260009765625,0.008765163658563502
521,2020-03-03,1,0.03547572419420645,0.0,RE,258.1499938964844,262.0,251.25,253.44000244140625,240.6826629638672,439400,84,80.0,,0.8,67.2,1.899993896484375,0.007304859099957817
522,2020-03-04,77,0.0509796001631987,0.43702775126220517,RE,256.9800109863281,269.5899963378906,255.50999450683597,269.3900146484375,255.829833984375,302700,85,80.0,,0.8,68.0,7.589996337890625,0.028969451671338353
523,2020-03-05,18,0.038943696450428396,-0.23609254827892545,RE,263.1199951171875,263.9200134277344,254.1999969482422,257.17999267578125,244.23443603515625,304400,84,80.0,,0.8,67.2,-5.66998291015625,-0.02103187428011899
524,2020-03-06,103,0.05628355773153815,0.44525463326733083,RE,249.33999633789065,255.0,246.52999877929688,253.50999450683597,240.7491455078125,334200,81,80.0,,0.8,64.8,-8.920013427734375,-0.03379816980108186
525,2020-03-09,60,0.047511627906976744,0.1828320687448579,RE,223.13999938964844,243.22999572753903,223.13999938964844,234.7700042724609,222.95245361328125,513300,91,80.0,,0.8,72.8,-11.770004272460966,-0.046156879499846926
526,2020-03-10,59,0.04730762953896369,-0.004293651407029531,RE,240.8699951171875,241.2899932861328,229.2899932861328,240.4499969482422,229.86415100097656,397600,92,80.0,,0.8,73.60000000000001,-1.9400024414062216,-0.007975999981430615
527,2020-03-11,50,0.045471644226846186,-0.038809497115160685,RE,233.25,237.72999572753903,223.88999938964844,227.9499969482422,217.9144744873047,497200,85,80.0,,0.8,68.0,-3.5599975585937784,-0.014754020712214766
528,2020-03-12,1,0.03547572419420645,-0.2198275475320992,RE,211.75999450683597,211.8699951171875,200.82000732421875,200.82000732421875,191.9788818359375,625900,82,80.0,,0.8,65.60000000000001,-25.860000610351534,-0.10877887130402142
529,2020-03-13,1,0.03547572419420645,0.0,RE,210.8699951171875,214.25999450683597,200.77999877929688,213.08999633789065,203.7086944580078,704200,83,80.0,,0.8,66.4,2.389999389648466,0.011280499573932179
530,2020-03-16,1,0.03547572419420645,-0.14712950338888287,RE,182.9600067138672,205.97999572753903,170.5,182.6100006103516,174.57058715820312,803600,90,80.0,,0.8,72.0,-8.279998779296932,-0.03864463264994977
531,2020-03-17,1,0.03547572419420645,0.0,RE,186.7400054931641,199.0399932861328,180.3999938964844,198.02999877929688,189.3117218017578,605600,83,80.0,,0.8,66.4,-6.940002441406222,-0.033692604065232334
532,2020-03-18,1,0.03547572419420645,0.0,RE,183.5800018310547,190.91000366210935,172.14999389648438,188.7100067138672,180.4020233154297,625400,85,80.0,,0.8,68.0,-8.129989624023466,-0.040846010340927275
533,2020-03-19,474,0.13196695226438188,2.719922715092408,RE,186.9499969482422,197.82000732421875,176.7899932861328,187.2400054931641,178.9967498779297,624600,88,80.0,,0.8,70.4,6.910003662109403,0.03619508422586071
534,2020-03-20,113,0.058323541411668706,-0.5580443405647223,RE,189.0,202.0399932861328,179.99000549316406,194.6499938964844,186.0805206298828,654800,88,80.0,,0.8,70.4,4.2199859619140625,0.021332452763474397
535,2020-03-23,52,0.045879640962872295,-0.5571941043744659,RE,190.0,190.0,168.16000366210938,171.9600067138672,164.3894500732422,796000,90,80.0,,0.8,72.0,-12.039993286132812,-0.059592128718206516
536,2020-03-24,100,0.055671562627498984,0.21342629234066401,RE,181.8600006103516,189.7899932861328,178.1300048828125,185.5800018310547,177.40982055664062,398100,100,80.0,,0.8,80.0,-0.2100067138671875,-0.001105298494037843
537,2020-03-25,2,0.035679722562219504,-0.35910326783973734,RE,186.5,188.4900054931641,174.07000732421875,174.8300018310547,167.1331024169922,708500,88,80.0,,0.8,70.4,-1.2999877929687216,-0.006849611881322049
538,2020-03-26,2,0.035679722562219504,0.0,RE,178.89999389648438,196.19000244140625,172.86000061035156,195.3300018310547,186.73057556152344,693900,94,80.0,,0.8,75.2,7.699996948242159,0.04085095614537182
539,2020-03-27,67,0.04893961648306814,0.37163668797383687,RE,186.3699951171875,194.94000244140625,183.44000244140625,189.2899932861328,180.9564971923828,418400,90,80.0,,0.8,72.0,-1.25,-0.006371374608516667
540,2020-03-30,1,0.03547572419420645,-0.17150860877933505,RE,188.9600067138672,200.75,185.19000244140625,198.4900054931641,189.75146484375,341000,94,80.0,,0.8,75.2,5.80999755859375,0.029804029372268337
541,2020-03-31,143,0.06444349245206038,0.8165518510425409,RE,196.1199951171875,197.72999572753903,189.8699951171875,192.4199981689453,183.9486846923828,353300,88,80.0,,0.8,70.4,-3.020004272460966,-0.01504360783293135
542,2020-04-01,14,0.03812770297837617,-0.4083544896835094,RE,179.52000427246094,185.8999938964844,176.72000122070312,181.2400054931641,173.26089477539062,438100,86,99.0,False,0.99,85.14,-11.83000183105463,-0.05982907038219798
543,2020-04-02,75,0.05057160342717258,0.3263742496067459,RE,180.72999572753903,189.6699981689453,177.64999389648438,187.6699981689453,179.4077911376953,524400,88,99.0,,0.99,87.12,3.770004272460909,0.020279743928126148
544,2020-04-03,151,0.06607547939616483,0.3065727585900879,RE,185.1699981689453,188.4499969482422,176.6699981689453,178.02000427246094,170.18264770507812,384800,93,99.0,,0.99,92.07,-1.220001220703125,-0.006432230887757129
545,2020-04-06,2,0.035679722562219504,-0.0168632168272419,RE,186.88999938964844,191.1000061035156,184.4900054931641,189.92999267578125,181.5682830810547,340500,89,99.0,,0.99,88.11,2.650009155273409,0.014062134243500335
546,2020-04-07,1,0.03547572419420645,-0.005717487507289731,RE,198.3600006103516,201.94000244140625,190.66000366210935,191.25,182.83018493652344,374900,92,99.0,,0.99,91.08,10.839996337890653,0.05672420717777893
547,2020-04-08,17,0.03873969808241534,0.09200584237099041,RE,193.1199951171875,199.75,189.07000732421875,197.8000030517578,189.09182739257807,302900,89,99.0,,0.99,88.11,-2.19000244140625,-0.010844817346388314
548,2020-04-09,112,0.05811954304365565,0.500258027824878,RE,200.38999938964844,212.8000030517578,200.00999450683597,212.3000030517578,202.95347595214844,330900,84,99.0,,0.99,83.16,13.050003051757812,0.06533167985861232
549,2020-04-13,1,0.03547572419420645,-0.19824621257526442,RE,210.17999267578125,210.17999267578125,201.8600006103516,202.13999938964844,193.2407684326172,230000,94,99.0,,0.99,93.06,-2.6200103759765625,-0.012312078657909176
550,2020-04-14,16,0.03853569971440229,0.08625547722280369,RE,207.6499938964844,208.9600067138672,200.2700042724609,203.1199951171875,194.17762756347656,322800,97,99.0,,0.99,96.03,-1.2199859619140625,-0.0058044818937451614
551,2020-04-15,1,0.03547572419420645,-0.0794062529777344,RE,196.6199951171875,198.4900054931641,190.57000732421875,191.02999877929688,182.61985778808597,258200,90,99.0,,0.99,89.1,-10.470001220703097,-0.0501052875397342
552,2020-04-16,1,0.03547572419420645,0.0,RE,189.8999938964844,191.2100067138672,185.69000244140625,187.1499938964844,178.91070556640625,378300,82,99.0,,0.99,81.17999999999999,-7.279998779296903,-0.03667690351062847
553,2020-04-17,1,0.03547572419420645,0.0,RE,193.4499969482422,197.9199981689453,192.08999633789065,196.3500061035156,187.7056579589844,498100,100,99.0,,0.99,99.0,6.709991455078125,0.035092260966860245
554,2020-04-20,129,0.061587515299877604,0.5255126274620772,RE,192.5800018310547,195.08999633789065,188.2400054931641,190.5200042724609,182.13233947753903,293500,94,99.0,,0.99,93.06,-2.830001831054659,-0.014298715931873485
555,2020-04-21,13,0.03792370461036312,-0.3842306443812893,RE,184.8800048828125,187.1199951171875,178.5,179.60000610351562,171.69309997558594,489700,98,99.0,,0.99,97.02,-7.970001220703153,-0.04085294669286543
556,2020-04-22,1,0.03547572419420645,-0.06455013932071729,RE,183.30999755859372,184.69000244140625,176.41000366210938,179.3800048828125,171.48277282714844,547300,95,99.0,,0.99,94.05,-2.42999267578125,-0.012986280136761508
557,2020-04-23,1,0.03547572419420645,0.0,RE,180.82000732421875,181.5800018310547,176.82000732421875,177.08999633789062,169.29359436035156,340000,96,99.0,,0.99,95.04,-3.1100006103515625,-0.016839030641835784
558,2020-04-24,30,0.04139167686658507,0.16676058929742044,RE,178.0399932861328,178.0399932861328,169.5500030517578,170.80999755859375,163.29006958007812,512800,89,99.0,,0.99,88.11,-3.540008544921875,-0.019495586018418276
559,2020-04-27,28,0.040983680130558954,-0.15552622508427838,RE,170.77999877929688,176.7100067138672,170.77999877929688,175.72000122070312,167.98390197753906,432600,91,99.0,,0.99,90.09,-1.329986572265625,-0.007470156270609207
560,2020-04-28,14,0.03812770297837617,-0.06968571741446083,RE,180.0399932861328,183.4199981689453,176.74000549316406,179.64999389648438,171.74087524414062,348200,95,99.0,,0.99,94.05,6.709991455078125,0.03797176843495387
561,2020-04-29,-9,0.03343574051407589,-0.12305914329434664,RE,184.7400054931641,186.8600006103516,181.6000061035156,184.4499969482422,176.32957458496094,238900,93,99.0,,0.99,92.07,3.4400024414062784,0.018754783969835875
562,2020-04-30,1,0.03547572419420645,0.061012068187087376,RE,181.17999267578125,181.17999267578125,173.05999755859375,173.1300048828125,165.5079345703125,285600,99,99.0,,0.99,98.01,-5.680007934570341,-0.030397131092889884
563,2020-05-01,46,0.04465565075479396,0.25876643166841085,RE,169.4199981689453,169.4199981689453,164.2100067138672,165.00999450683594,157.74539184570312,322800,98,94.0,False,0.94,92.12,-11.759994506835938,-0.0649077987759954
564,2020-05-04,4,0.03608771929824561,-0.11946122985336138,RE,162.8300018310547,163.9199981689453,159.72999572753906,162.82000732421875,155.65184020996094,312100,97,94.0,,0.94,91.18,-5.5,-0.032463700032126175
565,2020-05-05,128,0.06138351693186454,0.70095307006139,RE,164.52000427246094,171.8699951171875,163.35000610351562,167.7100067138672,160.32655334472656,748200,98,94.0,,0.94,92.12,7.9499969482421875,0.048499249859974114
566,2020-05-06,1,0.03547572419420645,-0.4220643265913818,RE,169.1199951171875,169.1199951171875,163.5800018310547,164.47000122070312,157.22918701171875,360600,94,94.0,,0.94,88.36,-2.75,-0.016000465922658247
567,2020-05-07,1,0.03547572419420645,0.0,RE,166.52999877929688,178.1199951171875,165.75999450683594,173.8300018310547,166.17709350585938,618700,98,94.0,,0.94,92.12,9.0,0.05321665243523488
568,2020-05-08,9,0.03710771113831089,0.046002921185495094,RE,177.02000427246094,178.05999755859375,172.6699981689453,176.8000030517578,169.01638793945312,312100,86,94.0,,0.94,80.83999999999999,-0.05999755859375,-0.00033683786345417577
569,2020-05-11,5,0.03629171766625867,-0.4277875343355785,RE,175.0,179.69000244140625,171.80999755859375,178.99000549316406,171.10995483398438,473000,97,94.0,,0.94,91.18,1.6300048828125,0.009154245227236402
570,2020-05-12,44,0.04424765401876785,0.2192218187541457,RE,178.72999572753906,179.67999267578125,172.0,172.00999450683594,164.43724060058594,375700,98,94.0,,0.94,92.12,-0.010009765625,-5.5705745945822116e-05
571,2020-05-13,20,0.03935169318645451,-0.11064904887921734,RE,170.25,170.25,162.8300018310547,164.22000122070312,156.9901885986328,491100,91,94.0,,0.94,85.53999999999999,-9.42999267578125,-0.052482151937733756
572,2020-05-14,57,0.046899632802937574,0.19180723890887585,RE,160.8800048828125,164.0,157.32000732421875,161.72000122070312,154.60023498535156,470700,100,94.0,,0.94,94.0,-6.25,-0.03671071953010274
573,2020-05-15,1,0.03547572419420645,-0.24358204800306205,RE,159.89999389648438,169.80999755859375,157.35000610351562,168.94000244140625,161.50241088867188,1087600,92,94.0,,0.94,86.47999999999999,5.80999755859375,0.03542681438166917
574,2020-05-18,57,0.046899632802937574,0.44681627669884594,RE,175.6199951171875,181.66000366210935,174.89999389648438,180.3600006103516,172.41964721679688,741700,95,94.0,,0.94,89.3,11.850006103515597,0.06978391304332177
575,2020-05-19,21,0.039555691554467566,-0.1565884594305399,RE,180.32000732421875,189.1300048828125,179.36000061035156,186.3600006103516,178.15548706054688,675000,98,94.0,,0.94,92.12,7.470001220703153,0.04112078096506866
576,2020-05-20,3,0.03588372093023256,-0.09283039886128042,RE,188.8000030517578,201.0200042724609,188.32000732421875,199.22999572753903,190.45887756347656,760300,89,94.0,,0.94,83.66,11.889999389648409,0.06286680633787123
577,2020-05-21,18,0.038943696450428396,0.08527475526145234,RE,198.3000030517578,206.3800048828125,198.1000061035156,206.00999450683597,196.9403839111328,571100,87,94.0,,0.94,81.78,5.360000610351591,0.02666401600055024
578,2020-05-22,19,0.03914769481844145,0.005238289803145113,RE,205.25999450683597,206.0800018310547,201.0,205.67999267578125,196.62489318847656,376000,88,94.0,,0.94,82.72,-0.3000030517578125,-0.0014536439803272128
579,2020-05-26,143,0.06444349245206038,0.2846662491561678,RE,213.4900054931641,213.4900054931641,202.8500061035156,203.32000732421875,195.8447113037109,540000,93,94.0,,0.94,87.42,7.410003662109403,0.035956927388733906
580,2020-05-27,31,0.041595675234598124,-0.35454033212831826,RE,210.30999755859372,210.30999755859372,199.19000244140625,203.05999755859372,195.59425354003903,637400,87,94.0,,0.94,81.78,-3.1800079345703693,-0.014895348038539424
581,2020-05-28,40,0.04343166054671563,0.044138851016664926,RE,205.58999633789065,207.25,202.1499938964844,204.50999450683597,196.99093627929688,342400,85,94.0,,0.94,79.89999999999999,-3.0599975585937216,-0.014549938633997561
582,2020-05-29,7,0.03669971440228478,-0.15500089242938064,RE,202.17999267578125,202.17999267578125,196.05999755859372,198.41000366210935,191.11524963378903,535400,85,94.0,,0.94,79.89999999999999,-5.07000732421875,-0.024463244025180964
583,2020-06-01,1,0.03547572419420645,-0.15541374051733337,RE,198.5399932861328,199.17999267578125,193.4900054931641,193.7700042724609,186.64581298828125,439700,91,89.0,False,0.89,80.99,-3.0,-0.014838263471553481
584,2020-06-02,1,0.03547572419420645,0.0,RE,194.7100067138672,207.75,192.08999633789065,206.0500030517578,198.4743194580078,539100,91,89.0,,0.89,80.99,8.57000732421875,0.04302644662794375
585,2020-06-03,21,0.039555691554467566,0.11500730296373818,RE,209.83999633789065,215.97000122070312,209.0200042724609,213.25999450683597,205.4192352294922,564600,99,89.0,,0.89,88.11,8.220001220703125,0.03956679287943743
586,2020-06-04,38,0.04302366381068951,0.08767315448009816,RE,212.8800048828125,217.69000244140625,209.2899932861328,217.1300048828125,209.14697265625,533400,86,89.0,,0.89,76.54,1.720001220703125,0.007964074690842926
587,2020-06-05,8,0.03690371277029784,-0.14224616172440274,RE,229.55999755859372,230.1699981689453,221.2400054931641,226.1499938964844,217.8353271484375,455200,92,89.0,,0.89,81.88,12.479995727539062,0.05732920936917263
588,2020-06-08,18,0.038943696450428396,0.021401590138147242,RE,228.3699951171875,231.25999450683597,225.8999938964844,231.07000732421875,222.574462890625,342200,89,89.0,,0.89,79.21000000000001,1.0899963378906534,0.004735614313602143
589,2020-06-09,151,0.06607547939616483,0.6966925438182943,RE,226.08999633789065,229.4499969482422,224.3699951171875,227.4600067138672,219.09716796875,346500,98,89.0,,0.89,87.22,-1.8099975585937784,-0.007826678204561954
590,2020-06-10,1,0.03547572419420645,-0.46310303733845415,RE,225.27999877929688,226.6699981689453,220.4600067138672,221.69000244140625,213.5393218994141,426800,94,89.0,,0.89,83.66,-2.779998779296875,-0.012115924237401376
591,2020-06-11,2,0.035679722562219504,0.005750365148186942,RE,212.5399932861328,218.5200042724609,209.25999450683597,211.0,203.24234008789065,658600,91,89.0,,0.89,80.99,-8.149993896484403,-0.03595532696131187
592,2020-06-12,50,0.045471644226846186,0.2744394003499102,RE,219.77999877929688,219.8000030517578,209.30999755859372,214.9499969482422,207.04710388183597,477400,100,89.0,,0.89,89.0,1.2799987792969034,0.00585758170543027
593,2020-06-15,57,0.046899632802937574,0.2569682124853745,RE,206.5200042724609,217.7100067138672,205.66000366210935,216.8800048828125,208.9061737060547,339800,95,89.0,,0.89,84.55,-2.089996337890625,-0.009508627428901684
594,2020-06-16,29,0.041187678498572015,-0.12179102400153097,RE,226.97000122070312,226.97000122070312,218.5399932861328,220.5800018310547,212.47010803222656,429400,98,89.0,,0.89,87.22,9.259994506835938,0.04253361913219811
595,2020-06-17,50,0.045471644226846186,0.10401085675228572,RE,220.0399932861328,221.22999572753903,215.9199981689453,215.9199981689453,207.9814453125,430900,90,89.0,,0.89,80.1,-5.740005493164091,-0.02528970992771229
596,2020-06-18,61,0.0477156262749898,0.04934904128271622,RE,214.0,218.75,210.8300018310547,215.5,207.57688903808597,429500,88,89.0,,0.89,78.32000000000001,-2.479995727539034,-0.01121003379032437
597,2020-06-19,147,0.06525948592411261,0.36767535121546646,RE,220.27999877929688,220.27999877929688,212.3999938964844,215.72999572753903,207.7984313964844,682900,87,89.0,,0.89,77.43,1.529998779296875,0.006994280133928665
598,2020-06-22,51,0.04567564259485924,0.1979647087778622,RE,212.92999267578125,215.7100067138672,210.52999877929688,213.3699951171875,205.5251922607422,332300,91,89.0,,0.89,80.99,-4.5699920654296875,-0.020746286956395243
599,2020-06-23,21,0.039555691554467566,-0.13398719082455712,RE,216.77999877929688,217.7100067138672,211.2899932861328,213.00999450683597,205.17843627929688,418100,93,89.0,,0.89,82.77,2.0,0.009271707096337733
600,2020-06-24,22,0.03975968992248062,0.005157244381182258,RE,211.6000061035156,211.6000061035156,204.6300048828125,206.0,198.42616271972656,647500,95,89.0,,0.89,84.55,-6.110000610351591,-0.02806485885778265
601,2020-06-25,43,0.0440436556507548,0.10774645719387199,RE,205.7400054931641,207.8500061035156,202.6999969482422,207.2700042724609,199.6494903564453,484300,90,89.0,,0.89,80.1,-3.75,-0.017722116691081258
602,2020-06-26,31,0.041595675234598124,-0.055580772758010655,RE,204.8800048828125,206.1499938964844,198.67999267578125,200.8699951171875,193.4847717285156,621300,95,89.0,,0.89,84.55,-1.7000122070311932,-0.008179033712342187
603,2020-06-29,27,0.0407796817625459,0.12366359006644112,RE,203.5800018310547,206.07000732421875,200.5500030517578,202.52999877929688,195.083740234375,328200,99,89.0,,0.89,88.11,-0.07998657226565342,-0.00038800181728759764
604,2020-06-30,1,0.03547572419420645,-0.13006373122830184,RE,202.1699981689453,207.08999633789065,202.1499938964844,206.1999969482422,198.6188201904297,336600,95,89.0,,0.89,84.55,1.0199890136719034,0.004949720859023898
605,2020-07-01,14,0.03812770297837617,0.07475474692642958,RE,206.6300048828125,207.88999938964844,203.80999755859372,203.88999938964844,196.3937530517578,266200,86,89.0,False,0.89,76.54,0.8000030517577841,0.0038630695152097605
606,2020-07-02,2,0.035679722562219504,-0.06420477041444173,RE,208.1100006103516,208.1999969482422,200.44000244140625,200.9499969482422,193.56182861328125,258100,82,89.0,,0.89,72.98,0.30999755859375,0.0014911614772421533
607,2020-07-06,3,0.03588372093023256,-0.016768957306234733,RE,206.0800018310547,208.5200042724609,204.1100006103516,205.9900054931641,198.41656494140625,302600,84,89.0,,0.89,74.76,0.3200073242187216,0.0015370188708421217
608,2020-07-07,1,0.03547572419420645,-0.011369967368193623,RE,204.9600067138672,205.30999755859372,202.47000122070312,203.72000122070312,196.22998046875,405100,87,89.0,,0.89,77.43,-3.2100067138671875,-0.015394238673009375
609,2020-07-08,11,0.03751570787433701,0.05750365148186898,RE,203.4900054931641,205.8600006103516,201.27999877929688,204.41000366210935,196.8946228027344,317900,100,89.0,,0.89,89.0,0.5500030517578693,0.002678890742283002
610,2020-07-09,18,0.038943696450428396,0.038063751345825514,RE,204.1199951171875,204.1199951171875,195.69000244140625,198.05999755859372,190.778076171875,285900,95,89.0,,0.89,84.55,-1.740005493164091,-0.008452372913655748
611,2020-07-10,5,0.03629171766625867,-0.06809776744088591,RE,197.9499969482422,207.0200042724609,197.3699951171875,206.7899932861328,199.1870880126953,326400,89,89.0,,0.89,79.21000000000001,2.900009155273409,0.014207374214409985
612,2020-07-13,22,0.03975968992248062,-0.3888341873051909,RE,207.8999938964844,211.07000732421875,203.4900054931641,207.67999267578125,200.0443878173828,328000,91,89.0,,0.89,80.99,4.050003051757841,0.019563341552382596
613,2020-07-14,1,0.03547572419420645,-0.10774645719387177,RE,207.6000061035156,211.8699951171875,207.1999969482422,211.44000244140625,203.66616821289065,209200,90,89.0,,0.89,80.1,0.79998779296875,0.0037901538125211243
614,2020-07-15,1,0.03547572419420645,0.0,RE,215.6999969482422,219.3000030517578,213.50999450683597,218.2899932861328,210.2642974853516,240300,93,89.0,,0.89,82.77,7.4300079345703125,0.03506871244538745
