,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GDX_unscaled,GDX_monthly,isPartial,scale,GDX,Stock_Price_Change,Stock_Price_Change_Percent
379,2020-01-24,1,0.02372727272727273,-0.4892367906066536,GDX,28.61000061035156,29.299999237060547,28.61000061035156,29.21999931335449,29.068227767944336,44497000,57,78.0,,0.78,44.46,0.3099994659423828,0.010693324194201104
380,2020-01-27,5,0.11463636363636363,1.467710371819961,GDX,29.63999938964844,29.65999984741211,28.90999984741211,29.07999992370605,28.928956985473636,38199300,57,78.0,,0.78,44.46,0.3600006103515625,0.012286710570838855
381,2020-01-28,1,0.02372727272727273,-0.7930214115781126,GDX,28.799999237060547,28.96999931335449,28.280000686645508,28.309999465942383,28.16295623779297,55735200,37,78.0,,0.78,28.86,-0.6900005340576207,-0.023263672879547337
382,2020-01-31,3,0.06918181818181818,1.9157088122605361,GDX,28.799999237060547,29.239999771118164,28.76000022888184,28.989999771118164,28.83942413330078,41986200,51,78.0,,0.78,39.78,0.2700004577636754,0.009320002214815881
383,2020-02-04,1,0.02372727272727273,-0.6570302233902758,GDX,28.200000762939453,28.280000686645508,27.770000457763672,28.049999237060547,27.904306411743164,62983500,54,80.0,,0.8,43.2,-0.9599990844726562,-0.032831706292313134
384,2020-02-05,1,0.02372727272727273,0.0,GDX,28.020000457763672,28.350000381469727,27.90999984741211,28.049999237060547,27.904306411743164,41433700,38,80.0,,0.8,30.4,0.06999969482421875,0.0024752366734301923
385,2020-02-10,1,0.02372727272727273,0.0,GDX,28.190000534057617,28.51000022888184,28.020000457763672,28.38999938964844,28.24254035949707,34717200,42,80.0,,0.8,33.6,0.15999984741211293,0.005643733518843064
386,2020-02-12,1,0.02372727272727273,0.0,GDX,28.34000015258789,28.40999984741211,28.07999992370605,28.1200008392334,27.97394371032715,33312700,49,80.0,,0.8,39.2,-0.10000038146973012,-0.0035075545656582108
387,2020-02-18,1,0.02372727272727273,-0.4892367906066536,GDX,28.59000015258789,29.25,28.3799991607666,29.229999542236328,29.07817649841309,64678400,46,80.0,,0.8,36.8,0.8400001525878906,0.02956705938400095
388,2020-02-19,5,0.11463636363636363,3.8314176245210723,GDX,29.3700008392334,29.790000915527344,29.200000762939453,29.75,29.59547615051269,45467500,60,80.0,,0.8,48.0,0.5400009155273438,0.018461569761618613
389,2020-02-20,1,0.02372727272727273,-0.7930214115781126,GDX,29.65999984741211,30.100000381469727,29.5,29.75,29.59547615051269,52313900,40,80.0,,0.8,32.0,0.3099994659423828,0.010406158322096681
390,2020-02-21,12,0.2737272727272727,10.53639846743295,GDX,30.270000457763672,30.709999084472656,30.18000030517578,30.649999618530277,30.490800857543945,76564200,67,80.0,,0.8,53.6,0.6099987030029297,0.02026573738445725
391,2020-02-24,16,0.36463636363636365,2.18080888183981,GDX,31.76000022888184,31.84000015258789,30.65999984741211,31.049999237060547,30.88872337341309,87112400,100,80.0,,0.8,80.0,1.1300010681152344,0.03679586785421218
392,2020-02-25,9,0.20554545454545456,-0.43630017452006975,GDX,30.479999542236328,31.15999984741211,29.90999984741211,29.96999931335449,29.814332962036133,91165500,75,80.0,,0.8,60.0,-0.6800003051757812,-0.021356793401915652
393,2020-02-27,9,0.20554545454545456,0.0,GDX,30.31999969482422,30.399999618530277,28.13999938964844,28.149999618530277,28.003786087036133,125123900,89,80.0,,0.8,71.2,-0.7600002288818324,-0.02439025136724937
394,2020-02-28,10,0.22827272727272727,0.11057054400707633,GDX,26.799999237060547,27.040000915527344,25.43000030517578,26.21999931335449,26.08381080627441,166814200,84,80.0,,0.8,67.2,-3.3599987030029332,-0.11052627451201846
395,2020-03-02,8,0.18281818181818182,6.704980842911877,GDX,27.09000015258789,27.46999931335449,26.700000762939453,27.290000915527344,27.14825439453125,83762400,52,100.0,,1.0,52.0,0.4299983978271449,0.015902307073526245
396,2020-03-03,15,0.3419090909090909,0.8702138239681749,GDX,27.81999969482422,29.61000061035156,27.459999084472656,28.68000030517578,28.53103446960449,130291500,68,100.0,,1.0,68.0,2.1400012969970703,0.07790321625369367
397,2020-03-04,4,0.09190909090909091,-0.7311885136931666,GDX,29.030000686645508,29.18000030517578,28.280000686645508,29.1299991607666,28.97869682312012,55030300,60,100.0,,1.0,60.0,-0.4300003051757777,-0.014522130912265174
398,2020-03-05,10,0.22827272727272727,1.4836795252225516,GDX,29.46999931335449,29.84000015258789,28.959999084472656,29.81999969482422,29.66511344909668,68343800,58,100.0,,1.0,58.0,0.6599998474121094,0.022618226199779823
399,2020-03-06,19,0.4328181818181818,0.8960573476702509,GDX,29.90999984741211,29.96999931335449,28.450000762939453,29.40999984741211,29.25724220275879,81228000,69,100.0,,1.0,69.0,0.129999160766598,0.004356540217890226
400,2020-03-09,14,0.3191818181818182,-0.22168033695411227,GDX,28.3799991607666,28.71999931335449,27.26000022888184,27.309999465942383,27.16814994812012,87651700,77,100.0,,1.0,77.0,-1.25,-0.041708375997292935
401,2020-03-10,7,0.1600909090909091,-0.49843349473084586,GDX,27.739999771118164,28.030000686645508,26.5,27.489999771118164,27.34721565246582,82748700,53,100.0,,1.0,53.0,-0.6899986267089808,-0.024025022395740114
402,2020-03-11,2,0.04645454545454546,-0.7098239636570131,GDX,27.049999237060547,27.25,25.040000915527344,25.170000076293945,25.03926467895508,119428500,55,100.0,,1.0,55.0,-0.7800006866455078,-0.027827351678129886
403,2020-03-12,8,0.18281818181818182,2.935420743639922,GDX,22.989999771118164,24.88999938964844,22.0,22.309999465942383,22.19412040710449,106328100,65,100.0,,1.0,65.0,-2.360000610351559,-0.08660552698537827
404,2020-03-13,16,0.36463636363636365,0.9945300845350571,GDX,23.290000915527344,23.399999618530277,16.5,19.0,18.90131187438965,195650900,89,100.0,,1.0,89.0,-1.489999771118164,-0.05986339122763673
405,2020-03-16,22,0.501,6.241787122207622,GDX,16.75,22.950000762939453,16.18000030517578,22.489999771118164,22.373186111450195,199906300,78,100.0,,1.0,78.0,-0.44999885559082387,-0.01923072063789577
406,2020-03-17,32,0.7282727272727273,0.45363817818907637,GDX,22.11000061035156,25.5,22.020000457763672,25.5,25.367551803588867,119759900,100,100.0,,1.0,100.0,2.549999237060547,0.11111107417383548
407,2020-03-18,10,0.22827272727272727,-0.6865559855199102,GDX,24.1200008392334,25.040000915527344,19.68000030517578,19.68000030517578,19.577781677246094,198033900,72,100.0,,1.0,72.0,-0.45999908447265625,-0.018039179783241432
408,2020-03-19,17,0.38736363636363635,0.6969334926324173,GDX,20.649999618530277,24.979999542236328,19.290000915527344,21.270000457763672,21.159523010253903,103179000,74,100.0,,1.0,74.0,-0.060001373291015625,-0.0023962208904636517
409,2020-03-20,11,0.251,-0.35203003989673787,GDX,22.850000381469727,22.850000381469727,20.34000015258789,20.549999237060547,20.443260192871094,68320700,64,100.0,,1.0,64.0,-2.1299991607666016,-0.0852681825380015
410,2020-03-23,15,0.3419090909090909,6.360078277886497,GDX,21.6299991607666,23.290000915527344,21.1200008392334,21.93000030517578,21.81609344482422,93812100,64,100.0,,1.0,64.0,0.4400005340576172,0.019256040556324683
411,2020-03-24,13,0.29645454545454547,-0.1329433661260302,GDX,24.93000030517578,26.06999969482422,23.790000915527344,25.149999618530277,25.01936912536621,127861300,80,100.0,,1.0,80.0,2.779998779296875,0.11936447702943043
412,2020-03-25,8,0.18281818181818182,-0.3833180006133088,GDX,25.38999938964844,27.0,24.549999237060547,26.309999465942383,26.173343658447266,102594400,70,100.0,,1.0,70.0,0.9300003051757812,0.035673199695526625
413,2020-03-26,1,0.02372727272727273,-0.870213823968175,GDX,26.690000534057617,27.209999084472656,25.21999931335449,25.850000381469727,25.715734481811523,47458000,63,100.0,,1.0,63.0,0.20999908447265625,0.0077777438693575895
414,2020-03-27,2,0.04645454545454546,0.9578544061302681,GDX,25.149999618530277,25.670000076293945,23.729999542236328,24.3700008392334,24.24342155456543,94471000,65,100.0,,1.0,65.0,-1.539999008178711,-0.056596804850960414
415,2020-03-30,12,0.2737272727272727,4.892367906066536,GDX,24.38999938964844,25.32999992370605,23.13999938964844,23.93000030517578,23.80570602416992,63038600,50,100.0,,1.0,50.0,-0.3400001525878942,-0.013245039017428017
416,2020-03-31,5,0.11463636363636363,-0.5812022583859182,GDX,23.600000381469727,24.43000030517578,23.030000686645508,23.040000915527344,22.920330047607425,45113700,47,100.0,,1.0,47.0,-0.8999996185302699,-0.03553097596687993
417,2020-04-01,5,0.11463636363636363,0.0,GDX,23.0,24.26000022888184,23.0,24.030000686645508,23.905187606811523,33900200,56,75.0,False,0.75,42.0,-0.17000007629394176,-0.006958660424491447
418,2020-04-02,3,0.06918181818181818,-0.39651070578905634,GDX,24.59000015258789,25.71999931335449,24.3700008392334,25.040000915527344,24.90994071960449,39859300,42,75.0,,0.75,31.5,1.4599990844726491,0.06018133020190586
419,2020-04-03,3,0.06918181818181818,0.0,GDX,25.15999984741211,25.8799991607666,24.739999771118164,24.950000762939453,24.82040786743164,33775700,52,75.0,,0.75,39.0,0.15999984741211293,0.006220834046797075
420,2020-04-06,5,0.11463636363636363,1.467710371819961,GDX,26.01000022888184,26.700000762939453,25.540000915527344,26.34000015258789,26.203187942504883,62383700,56,75.0,,0.75,42.0,0.8200016021728516,0.03168476154419486
421,2020-04-07,4,0.09190909090909091,-0.19825535289452811,GDX,26.61000061035156,26.76000022888184,25.780000686645508,26.09000015258789,25.954486846923828,31203200,57,75.0,,0.75,42.75,0.059999465942386365,0.0022471709448663724
422,2020-04-09,16,0.36463636363636365,2.9673590504451037,GDX,27.200000762939453,28.96999931335449,27.09000015258789,28.950000762939453,28.799633026123047,68549100,62,75.0,,0.75,46.5,2.209999084472649,0.08258591425897732
423,2020-04-13,17,0.38736363636363635,15.325670498084289,GDX,28.649999618530277,31.06999969482422,27.90999984741211,30.780000686645508,30.620126724243164,59888600,75,75.0,,0.75,56.25,2.10000038146973,0.07248879638397776
424,2020-04-14,23,0.5237272727272727,0.35203003989673776,GDX,31.1200008392334,32.27000045776367,30.030000686645508,30.75,30.590282440185547,59359900,90,75.0,,0.75,67.5,1.2000007629394531,0.03862249033556808
425,2020-04-15,9,0.20554545454545456,-0.6075334143377885,GDX,29.65999984741211,30.850000381469727,29.3700008392334,30.149999618530277,29.99339866638184,31917300,55,75.0,,0.75,41.25,-1.4200000762939453,-0.044003720364135135
426,2020-04-16,6,0.13736363636363635,-0.33171163202122966,GDX,30.420000076293945,31.1299991607666,30.040000915527344,30.920000076293945,30.7593994140625,37982800,58,75.0,,0.75,43.5,0.279998779296875,0.009076135359306514
427,2020-04-17,7,0.1600909090909091,0.16545334215751173,GDX,29.76000022888184,30.420000076293945,29.670000076293945,29.940000534057617,29.78449058532715,29249500,53,75.0,,0.75,39.75,-0.7099990844726562,-0.02280755231652798
428,2020-04-20,2,0.04645454545454546,0.9578544061302681,GDX,29.979999542236328,31.1299991607666,29.979999542236328,30.739999771118164,30.5803337097168,25488800,33,75.0,,0.75,24.75,0.7099990844726562,0.02333987780052471
429,2020-04-21,4,0.09190909090909091,0.9784735812133072,GDX,29.68000030517578,30.8700008392334,29.549999237060547,30.559999465942383,30.401268005371094,22464500,57,75.0,,0.75,42.75,-0.2599983215332031,-0.008352018263491634
430,2020-04-22,13,0.29645454545454547,2.225519287833828,GDX,31.540000915527344,32.63999938964844,31.5,32.5099983215332,32.34114074707031,40919900,75,75.0,,0.75,56.25,1.769998550415039,0.05733717208603073
431,2020-04-23,22,0.501,0.6899724011039559,GDX,33.209999084472656,34.7400016784668,33.0099983215332,33.41999816894531,33.24641418457031,56325900,100,75.0,,0.75,75.0,2.1000022888183594,0.06433830662032314
432,2020-04-24,10,0.22827272727272727,-0.5443658138268916,GDX,34.02000045776367,34.310001373291016,32.959999084472656,33.93000030517578,33.75376510620117,40571500,95,75.0,,0.75,71.25,-0.43000030517578125,-0.012377670823266351
433,2020-04-27,5,0.11463636363636363,0.6570302233902761,GDX,33.95000076293945,34.209999084472656,32.93000030517578,33.790000915527344,33.61449432373047,30455600,68,75.0,,0.75,51.0,-0.10000228881835938,-0.0029146687500923862
434,2020-04-29,4,0.09190909090909091,-0.19825535289452811,GDX,33.45000076293945,34.06999969482422,32.81999969482422,34.029998779296875,33.85324478149414,36914000,67,75.0,,0.75,50.25,-0.1399993896484375,-0.0040923529200554976
435,2020-04-30,6,0.13736363636363635,0.49455984174085055,GDX,33.18000030517578,33.84000015258789,32.150001525878906,32.2599983215332,32.092437744140625,52248800,60,75.0,,0.75,45.0,-0.22999954223632812,-0.006750793786219789
436,2020-05-01,4,0.09190909090909091,-0.3309066843150231,GDX,31.479999542236328,33.38999938964844,31.309999465942383,33.290000915527344,33.11709213256836,34003000,57,82.0,False,0.82,46.74,-0.4500007629394531,-0.013297894825956114
437,2020-05-04,7,0.1600909090909091,5.747126436781609,GDX,33.7599983215332,34.25,33.52000045776367,33.9900016784668,33.813453674316406,34391400,79,82.0,,0.82,64.78,0.8600006103515625,0.02575623318574194
438,2020-05-05,3,0.06918181818181818,-0.5678591709256104,GDX,33.90999984741211,34.90999984741211,33.369998931884766,34.790000915527344,34.60929870605469,30289700,72,82.0,,0.82,59.04,0.6599998474121094,0.019270068537579732
439,2020-05-06,7,0.1600909090909091,1.3140604467805521,GDX,34.150001525878906,34.5099983215332,33.619998931884766,33.70000076293945,33.524959564208984,29078400,60,82.0,,0.82,49.2,-0.40000152587890625,-0.011458078706023223
440,2020-05-07,7,0.1600909090909091,0.0,GDX,34.09000015258789,35.4900016784668,33.880001068115234,35.029998779296875,34.84804916381836,35053600,63,82.0,,0.82,51.66,0.9800033569335938,0.02839766457832882
441,2020-05-08,11,0.251,0.5678591709256104,GDX,34.9900016784668,35.560001373291016,34.58000183105469,34.86000061035156,34.67893600463867,28612000,76,82.0,,0.82,62.31999999999999,0.06999969482421875,0.0019723778955662574
442,2020-05-11,7,0.1600909090909091,0.7418397626112758,GDX,34.91999816894531,35.04999923706055,33.54999923706055,33.88999938964844,33.71397399902344,28732700,64,82.0,,0.82,52.48,-0.5100021362304688,-0.014342016775441668
443,2020-05-12,2,0.04645454545454546,-0.7098239636570131,GDX,34.34000015258789,34.95000076293945,33.689998626708984,33.84000015258789,33.66423416137695,20999600,67,82.0,,0.82,54.94,-0.09999847412109375,-0.0028530235748296384
444,2020-05-13,1,0.02372727272727273,-0.4892367906066536,GDX,34.34000015258789,34.689998626708984,33.41999816894531,34.08000183105469,33.90298843383789,33290200,69,82.0,,0.82,56.58,-0.26000213623046875,-0.007439259815586907
445,2020-05-14,5,0.11463636363636363,3.8314176245210723,GDX,34.060001373291016,35.45000076293945,34.0,35.15999984741211,34.97737503051758,33736200,78,82.0,,0.82,63.96,0.7600021362304688,0.0219083933789872
446,2020-05-15,17,0.38736363636363635,2.379064234734338,GDX,35.959999084472656,36.68000030517578,35.61000061035156,36.56999969482422,36.38005447387695,38465800,85,82.0,,0.82,69.7,1.2299995422363281,0.034696742334691555
447,2020-05-18,16,0.36463636363636365,4.270696452036794,GDX,37.150001525878906,37.20000076293945,35.720001220703125,35.93000030517578,35.743377685546875,33131200,100,82.0,,0.82,82.0,0.5200004577636719,0.014176675393601235
448,2020-05-19,14,0.3191818181818182,-0.12465719272001996,GDX,36.5099983215332,37.4900016784668,36.380001068115234,37.209999084472656,37.016727447509766,36737200,89,82.0,,0.82,72.97999999999999,0.29000091552734375,0.007795723375797925
449,2020-05-20,7,0.1600909090909091,-0.49843349473084586,GDX,37.36000061035156,37.4900016784668,36.45000076293945,36.61000061035156,36.41984558105469,30058100,64,82.0,,0.82,52.48,0.0,0.0
450,2020-05-21,4,0.09190909090909091,-0.42589437819420783,GDX,36.08000183105469,36.220001220703125,34.7599983215332,35.65999984741211,35.47478103637695,33179400,64,82.0,,0.82,52.48,-1.2700004577636719,-0.03387571088035257
451,2020-05-22,2,0.04645454545454546,-0.49455984174085066,GDX,35.97999954223633,36.43999862670898,35.470001220703125,35.54999923706055,35.36534881591797,17987000,56,82.0,,0.82,45.92,0.21999740600585227,0.006073920447029257
452,2020-05-26,10,0.22827272727272727,8.620689655172413,GDX,35.380001068115234,35.380001068115234,33.95000076293945,34.08000183105469,33.90298843383789,36174200,62,82.0,,0.82,50.84,-1.059997558593743,-0.029088847380384086
453,2020-05-27,10,0.22827272727272727,0.0,GDX,33.09000015258789,33.7599983215332,32.540000915527344,33.709999084472656,33.534908294677734,43849100,71,82.0,,0.82,58.22,-1.6200027465820312,-0.04578865736784821
454,2020-05-28,1,0.02372727272727273,-0.8960573476702509,GDX,34.38999938964844,34.68000030517578,33.560001373291016,34.0,33.82340240478516,29917600,56,82.0,,0.82,45.92,0.9200019836425781,0.0272512449461757
455,2020-05-29,5,0.11463636363636363,3.8314176245210723,GDX,34.66999816894531,34.869998931884766,34.11000061035156,34.31999969482422,34.14173889160156,32726200,51,82.0,,0.82,41.82,0.18999862670898438,0.005478622405912459
456,2020-06-01,5,0.11463636363636363,-0.2839295854628052,GDX,34.599998474121094,35.43000030517578,34.47999954223633,35.380001068115234,35.19623565673828,24163900,64,80.0,False,0.8,51.2,0.5600013732910156,0.016059690004147198
457,2020-06-02,3,0.06918181818181818,-0.39651070578905634,GDX,35.560001373291016,35.58000183105469,33.939998626708984,34.09000015258789,33.912933349609375,39294200,55,80.0,,0.8,44.0,0.15000152587890625,0.004233743284980829
458,2020-06-03,5,0.11463636363636363,0.6570302233902761,GDX,33.310001373291016,33.59000015258789,32.43000030517578,32.83000183105469,32.659481048583984,40447600,70,80.0,,0.8,56.0,-1.9900016784667969,-0.055930342216281126
459,2020-06-04,4,0.09190909090909091,-0.19825535289452811,GDX,33.47999954223633,33.58000183105469,32.84000015258789,33.11000061035156,32.938026428222656,25889300,74,80.0,,0.8,59.2,-0.009998321533203125,-0.00029765768049372365
460,2020-06-05,3,0.06918181818181818,-0.24727992087042538,GDX,32.040000915527344,32.459999084472656,31.21999931335449,32.459999084472656,32.29140090942383,50291100,75,80.0,,0.8,60.0,-1.1200027465820312,-0.03335326639399572
461,2020-06-08,1,0.02372727272727273,-0.6570302233902758,GDX,32.56999969482422,32.810001373291016,32.09000015258789,32.779998779296875,32.609737396240234,21180400,59,80.0,,0.8,47.2,0.3500022888183594,0.010782572356441644
462,2020-06-10,14,0.3191818181818182,12.452107279693486,GDX,33.4900016784668,34.529998779296875,32.439998626708984,34.529998779296875,34.35064697265625,46916400,76,80.0,,0.8,60.8,1.7199974060058594,0.05242296050027062
463,2020-06-11,14,0.3191818181818182,0.0,GDX,34.41999816894531,34.91999816894531,32.38999938964844,32.83000183105469,32.659481048583984,50214100,100,80.0,,0.8,80.0,0.3899993896484375,0.011294509222000482
464,2020-06-12,6,0.13736363636363635,-0.5696382796923953,GDX,33.459999084472656,33.779998779296875,32.5,32.63999938964844,32.47046661376953,29829000,64,80.0,,0.8,51.2,-1.1399993896484375,-0.03264603234321617
465,2020-06-15,4,0.09190909090909091,2.8735632183908044,GDX,31.799999237060547,33.65999984741211,31.31999969482422,33.5099983215332,33.33594512939453,32180400,51,80.0,,0.8,40.8,-0.11999893188476562,-0.0035523663771802605
466,2020-06-16,8,0.18281818181818182,0.9891196834817013,GDX,33.459999084472656,33.68000030517578,32.45000076293945,32.63999938964844,32.47046661376953,39596100,60,80.0,,0.8,48.0,0.020000457763671875,0.0005941906670925423
467,2020-06-17,2,0.04645454545454546,-0.7458975634012929,GDX,32.779998779296875,33.189998626708984,32.5,32.849998474121094,32.67937469482422,23882500,62,80.0,,0.8,49.6,-0.4900016784667969,-0.014548743290584087
468,2020-06-18,1,0.02372727272727273,-0.4892367906066536,GDX,32.66999816894531,33.029998779296875,32.29999923706055,32.43000030517578,32.261558532714844,20130800,45,80.0,,0.8,36.0,-0.15999984741210938,-0.004820724737341631
469,2020-06-19,4,0.09190909090909091,2.8735632183908044,GDX,32.880001068115234,33.84000015258789,32.689998626708984,33.54999923706055,33.37574005126953,37405000,55,80.0,,0.8,44.0,0.8100013732910156,0.02452320324633872
470,2020-06-22,10,0.22827272727272727,8.620689655172413,GDX,34.400001525878906,35.34000015258789,34.27000045776367,34.869998931884766,34.68888092041016,46110300,98,80.0,,0.8,78.4,1.5,0.04432624093488036
471,2020-06-23,12,0.2737272727272727,0.19912385503783359,GDX,35.380001068115234,35.84000015258789,35.119998931884766,35.369998931884766,35.186283111572266,28979200,87,80.0,,0.8,69.60000000000001,0.5,0.014148273849494686
472,2020-06-24,9,0.20554545454545456,-0.24908668216539342,GDX,35.13999938964844,35.68000030517578,34.29999923706055,34.7400016784668,34.5595588684082,37585800,93,80.0,,0.8,74.4,-0.15999984741210938,-0.004464281437804529
473,2020-06-25,4,0.09190909090909091,-0.5528527200353825,GDX,34.75,34.959999084472656,34.18000030517578,34.959999084472656,34.77841567993164,17938800,67,80.0,,0.8,53.6,-0.720001220703125,-0.02017940623724379
474,2020-06-26,2,0.04645454545454546,-0.49455984174085066,GDX,34.59000015258789,35.33000183105469,34.08000183105469,35.189998626708984,35.00722122192383,29048400,70,80.0,,0.8,56.0,0.37000274658203125,0.010583602868180941
475,2020-06-29,16,0.36463636363636365,14.367816091954023,GDX,35.369998931884766,35.560001373291016,34.970001220703125,35.560001373291016,35.375301361083984,24259500,54,80.0,,0.8,43.2,0.22999954223632812,0.00651003482355228
476,2020-06-30,4,0.09190909090909091,-0.7479431563201197,GDX,35.439998626708984,36.720001220703125,35.220001220703125,36.68000030517578,36.48948287963867,35818600,47,80.0,,0.8,37.6,1.1599998474121094,0.032620916833917324
477,2020-07-01,11,0.251,1.7309594460929771,GDX,36.56999969482422,36.63999938964844,35.52000045776367,36.560001373291016,36.3701057434082,30673800,54,83.0,False,0.83,44.82,-0.0800018310546875,-0.0021786990303688247
478,2020-07-02,4,0.09190909090909091,-0.633828323071351,GDX,36.34000015258789,37.08000183105469,36.11000061035156,36.16999816894531,35.98212814331055,28388800,47,83.0,,0.83,39.01,0.44000244140625,0.012008800456764224
479,2020-07-06,6,0.13736363636363635,1.956947162426614,GDX,36.900001525878906,37.130001068115234,36.310001373291016,36.84000015258789,36.64865112304688,23654600,45,83.0,,0.83,37.35,0.049999237060546875,0.0013484151723712756
480,2020-07-07,6,0.13736363636363635,0.0,GDX,36.68999862670898,37.97999954223633,36.65999984741211,37.72999954223633,37.534027099609375,30150000,48,83.0,,0.83,39.84,0.8499984741210938,0.022892497971162662
481,2020-07-08,10,0.22827272727272727,0.6618133686300465,GDX,38.40999984741211,39.13999938964844,38.18999862670898,38.959999084472656,38.75763702392578,34212500,56,83.0,,0.83,46.48,1.1599998474121094,0.03054238708249879
482,2020-07-09,21,0.4782727272727273,1.0951812027080847,GDX,39.27000045776367,39.43999862670898,37.81999969482422,38.790000915527344,38.588523864746094,37060300,48,83.0,,0.83,39.84,0.29999923706053977,0.007664773677535708
483,2020-07-13,4,0.09190909090909091,0.9784735812133072,GDX,39.060001373291016,39.18000030517578,37.08000183105469,37.130001068115234,36.9371452331543,34817400,44,83.0,,0.83,36.52,-0.259998321533196,-0.0065922497613152276
484,2020-07-14,4,0.09190909090909091,0.0,GDX,37.0,38.59999847412109,36.869998931884766,38.59000015258789,38.38956069946289,30430700,28,83.0,,0.83,23.24,-0.5800018310546946,-0.01480351777787181
485,2020-07-15,5,0.11463636363636363,0.24727992087042527,GDX,38.369998931884766,38.7599983215332,37.70000076293945,38.66999816894531,38.46914291381836,21291000,32,83.0,,0.83,26.56,0.15999984741211648,0.004145073931010268
486,2020-07-16,2,0.04645454545454546,-0.5947660586835845,GDX,38.34999847412109,38.709999084472656,37.709999084472656,38.08000183105469,37.8822135925293,21296600,47,83.0,,0.83,39.01,-0.049999237060546875,-0.0012899700522631674
487,2020-07-17,5,0.11463636363636363,1.467710371819961,GDX,38.560001373291016,39.34000015258789,38.34000015258789,39.310001373291016,39.1058235168457,27743600,43,83.0,,0.83,35.69,0.6300010681152344,0.016274892353793424
488,2020-07-20,7,0.1600909090909091,5.747126436781609,GDX,39.77999877929688,40.4900016784668,39.630001068115234,40.380001068115234,40.17026519775391,28356300,48,83.0,,0.83,39.84,1.1500015258789062,0.02923237217637009
489,2020-07-21,19,0.4328181818181818,1.7035775127768313,GDX,41.27000045776367,41.619998931884766,40.52999877929688,40.90999984741211,40.697509765625,34661400,45,83.0,,0.83,37.35,1.1299972534179688,0.027908056472591314
490,2020-07-22,25,0.5691818181818182,0.31505986137366104,GDX,41.470001220703125,41.93999862670898,41.09999847412109,41.75,41.533145904541016,39311500,80,83.0,,0.83,66.39999999999999,0.31999969482421164,0.007688604109479247
491,2020-07-23,17,0.38736363636363635,-0.31943778949049684,GDX,41.70000076293945,42.2400016784668,40.209999084472656,40.959999084472656,40.74724960327149,43686700,68,83.0,,0.83,56.44,0.3000030517578196,0.007153148821678057
492,2020-07-24,13,0.29645454545454547,-0.23468669326449187,GDX,41.459999084472656,41.90999984741211,41.119998931884766,41.83000183105469,41.612735748291016,34918700,69,83.0,,0.83,57.27,-0.3300018310546875,-0.007812543038389963
493,2020-07-27,31,0.7055454545454546,4.13633355393779,GDX,43.43000030517578,44.459999084472656,43.310001373291016,43.84000015258789,43.6122932434082,57601200,100,83.0,,0.83,83.0,2.549999237060547,0.060844649161171604
494,2020-07-28,8,0.18281818181818182,-0.7408839067130524,GDX,43.20000076293945,44.04999923706055,42.72999954223633,43.560001373291016,43.33374786376953,37241900,84,83.0,,0.83,69.72,-0.4099998474121094,-0.009221769137536917
495,2020-07-29,11,0.251,0.3729487817006465,GDX,43.72999954223633,43.7400016784668,42.220001220703125,43.130001068115234,42.90597915649414,39586600,80,83.0,,0.83,66.39999999999999,-0.30999755859375,-0.0070374021330955605
496,2020-07-30,8,0.18281818181818182,-0.2716407098877218,GDX,41.900001525878906,42.68000030517578,40.959999084472656,41.630001068115234,41.41377258300781,38073500,64,83.0,,0.83,53.12,-1.0600013732910156,-0.024234141120594743
497,2020-07-31,6,0.13736363636363635,-0.24863252113376433,GDX,42.36000061035156,43.02999877929688,41.93000030517578,42.93999862670898,42.71696472167969,29531000,67,83.0,,0.83,55.61,0.34999847412110086,0.008200526514023032
498,2020-08-03,3,0.06918181818181818,0.0,GDX,42.59999847412109,42.900001525878906,41.77000045776367,42.540000915527344,42.31904602050781,26243100,48,81.0,,0.81,38.88,-0.12999725341797586,-0.0030210842924894843
499,2020-08-04,7,0.1600909090909091,1.3140604467805521,GDX,42.5,44.47999954223633,42.119998931884766,44.47999954223633,44.248966217041016,42405300,63,81.0,,0.81,51.03,1.5799980163574219,0.036829789281110026
500,2020-08-05,15,0.3419090909090909,1.135718341851221,GDX,45.400001525878906,45.77999877929688,44.02000045776367,44.52999877929688,44.2987060546875,37958400,100,81.0,,0.81,81.0,1.299999237060554,0.02922660185340442
501,2020-08-06,22,0.501,0.46530178144110623,GDX,45.18000030517578,45.36000061035156,43.58000183105469,44.22999954223633,44.000267028808594,29579900,62,81.0,,0.81,50.220000000000006,-0.4199981689453196,-0.009174272174407694
502,2020-08-07,15,0.3419090909090909,-0.31754672473235357,GDX,43.2400016784668,43.540000915527344,42.25,42.7400016784668,42.51800537109375,33217600,53,81.0,,0.81,42.93,-1.8199996948242188,-0.040123449522372345
503,2020-08-10,5,0.11463636363636363,-0.2839295854628052,GDX,43.22999954223633,44.18000030517578,42.290000915527344,42.38999938964844,42.16982269287109,28792700,62,81.0,,0.81,50.220000000000006,0.6399993896484375,0.014699112912057721
504,2020-08-11,6,0.13736363636363635,0.19825535289452811,GDX,40.2400016784668,40.75,38.88999938964844,39.04999923706055,38.84717178344727,71304400,71,81.0,,0.81,57.510000000000005,-3.4300003051757812,-0.07763694616303451
