,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SD_unscaled,SD_monthly,isPartial,scale,SD,Stock_Price_Change,Stock_Price_Change_Percent
258,2020-05-20,1,0.007802721088435374,0.0,SD,1.399999976158142,1.5299999713897705,1.399999976158142,1.5099999904632568,1.5099999904632568,491600,94,72.0,,0.72,67.67999999999999,-0.05000007152557373,-0.031645614030057834
259,2020-05-21,20,0.1370544217687075,16.56495204882302,SD,1.5,1.590000033378601,1.465000033378601,1.5099999904632568,1.5099999904632568,383200,96,72.0,,0.72,69.12,0.060000061988830566,0.039215727523399746
260,2020-05-22,2,0.014605442176870747,-0.8934332654985854,SD,1.5,1.5,1.3700000047683716,1.4700000286102295,1.4700000286102295,961200,92,72.0,,0.72,66.24,-0.09000003337860107,-0.05660379338946264
261,2020-05-27,2,0.014605442176870747,-0.48227634434530986,SD,1.6100000143051147,1.6399999856948853,1.4299999475479126,1.600000023841858,1.600000023841858,239300,93,72.0,,0.72,66.96,0.13999998569488525,0.0933333237965901
262,2020-05-28,2,0.014605442176870747,0.0,SD,1.6200000047683716,1.6699999570846558,1.559999942779541,1.6200000047683716,1.6200000047683716,158000,92,72.0,,0.72,66.24,0.029999971389770508,0.018292665641127526
263,2020-05-29,2,0.014605442176870747,0.0,SD,1.6100000143051147,1.6200000047683716,1.5099999904632568,1.5800000429153442,1.5800000429153442,478300,92,72.0,,0.72,66.24,-0.04999995231628418,-0.029940091976750627
264,2020-06-01,1,0.007802721088435374,-0.46576618537494174,SD,1.5499999523162842,1.590000033378601,1.5099999904632568,1.5199999809265137,1.5199999809265137,227500,88,84.0,False,0.84,73.92,-0.029999971389770508,-0.018518500803374915
265,2020-06-08,113,0.7697074829931972,20.98309694967942,SD,1.9800000190734863,2.180000066757202,1.909999966621399,2.150000095367432,2.150000095367432,1451800,88,84.0,,0.84,73.92,0.5900000333786011,0.371069195592975
266,2020-06-09,2,0.014605442176870747,-0.9810246847022016,SD,2.009999990463257,2.190000057220459,1.870000004768372,2.130000114440918,2.130000114440918,582800,91,84.0,,0.84,76.44,0.009999990463256836,0.0045871514481794495
267,2020-06-10,3,0.02140816326530612,0.46576618537494197,SD,2.059999942779541,2.059999942779541,1.7200000286102295,1.7699999809265137,1.7699999809265137,631300,87,84.0,,0.84,73.08,-0.13000011444091797,-0.059360781298752
268,2020-06-11,4,0.028210884353741496,0.3177629488401652,SD,1.590000033378601,1.7000000476837158,1.559999942779541,1.5800000429153442,1.5800000429153442,543600,86,84.0,,0.84,72.24,-0.3599998950958252,-0.1747572354832594
269,2020-06-12,3,0.02140816326530612,-0.24113817217265499,SD,1.6299999952316284,1.75,1.5399999618530271,1.659999966621399,1.659999966621399,353500,87,84.0,,0.84,73.08,0.04999995231628418,0.02941173583166079
270,2020-06-15,1,0.007802721088435374,-0.6355258976803304,SD,1.5800000429153442,1.7000000476837158,1.4900000095367432,1.690000057220459,1.690000057220459,457200,92,84.0,,0.84,77.28,-0.04999995231628418,-0.028571401323590928
271,2020-06-16,1,0.007802721088435374,0.0,SD,1.7899999618530271,1.950000047683716,1.5700000524520874,1.5800000429153442,1.5800000429153442,719200,92,84.0,,0.84,77.28,0.2500000000000002,0.14705881940452303
272,2020-06-17,1,0.007802721088435374,0.0,SD,1.6200000047683716,1.6200000047683716,1.409999966621399,1.4299999475479126,1.4299999475479126,589800,97,84.0,,0.84,81.48,-0.33000004291534446,-0.16923078710040595
273,2020-06-18,2,0.014605442176870747,0.8718395815170008,SD,1.4199999570846558,1.5299999713897705,1.4199999570846558,1.4800000190734863,1.4800000190734863,324500,92,84.0,,0.84,77.28,-0.09000003337860107,-0.05555557599610583
274,2020-06-19,43,0.2935170068027211,19.096413600372614,SD,1.4800000190734863,1.4900000095367432,1.350000023841858,1.350000023841858,1.350000023841858,697700,91,84.0,,0.84,76.44,-0.039999961853027344,-0.02614376640588656
275,2020-06-22,2,0.014605442176870747,0.8718395815170008,SD,1.350000023841858,1.3600000143051147,1.2999999523162842,1.3300000429153442,1.3300000429153442,412500,93,84.0,,0.84,78.11999999999999,-0.12999999523162842,-0.08724831838896885
276,2020-06-23,1,0.007802721088435374,-0.46576618537494174,SD,1.3300000429153442,1.340000033378601,1.25,1.340000033378601,1.340000033378601,606400,90,84.0,,0.84,75.6,-0.019999980926513672,-0.014705868173635728
277,2020-06-24,4,0.028210884353741496,2.615518744551003,SD,1.3200000524520874,1.3300000429153442,1.2200000286102295,1.25,1.25,644000,91,84.0,,0.84,76.44,-0.009999990463256836,-0.0074626792643007756
278,2020-06-26,2,0.014605442176870747,-0.48227634434530986,SD,1.2400000095367432,1.350000023841858,1.2400000095367432,1.309999942779541,1.309999942779541,3725500,95,84.0,,0.84,79.8,0.019999980926513672,0.015037579158775127
279,2020-06-30,2,0.014605442176870747,0.8718395815170008,SD,1.25,1.309999942779541,1.2400000095367432,1.2899999618530271,1.2899999618530271,197900,100,84.0,,0.84,84.0,-0.040000081062316895,-0.029629689152511185
280,2020-07-01,1,0.007802721088435374,-0.46576618537494174,SD,1.2999999523162842,1.340000033378601,1.2899999618530271,1.2999999523162842,1.2999999523162842,148000,93,85.0,False,0.85,79.05,0.03000009059906006,0.022900833518668895
281,2020-07-02,3,0.02140816326530612,1.7436791630340016,SD,1.340000033378601,1.3600000143051147,1.2949999570846558,1.2999999523162842,1.2999999523162842,217400,91,85.0,,0.85,77.35,0.019999980926513672,0.014925358528601551
282,2020-07-07,1,0.007802721088435374,-0.7771517388770157,SD,1.2999999523162842,1.3200000524520874,1.2000000476837158,1.2400000095367432,1.2400000095367432,288500,91,85.0,,0.85,77.35,-0.039999961853027344,-0.029411736347271344
283,2020-07-08,4,0.028210884353741496,2.615518744551003,SD,1.2400000095367432,1.2979999780654907,1.2300000190734863,1.2599999904632568,1.2599999904632568,243700,92,85.0,,0.85,78.2,-0.02200007438659668,-0.01666672235787292
284,2020-07-09,1,0.007802721088435374,-0.7234145165179648,SD,1.2799999713897705,1.284999966621399,1.215000033378601,1.2300000190734863,1.2300000190734863,241400,85,85.0,,0.85,72.25,-0.013000011444091797,-0.010015417306452279
285,2020-07-10,6,0.04181632653061224,4.3591979075850045,SD,1.25,1.3899999856948853,1.2400000095367432,1.309999942779541,1.309999942779541,396300,90,85.0,,0.85,76.5,0.10500001907348633,0.08171207922250678
286,2020-07-13,4,0.028210884353741496,0.9315323707498837,SD,1.340000033378601,1.350000023841858,1.2400000095367432,1.2400000095367432,1.2400000095367432,296800,94,85.0,,0.85,79.89999999999999,-0.039999961853027344,-0.028776951269557483
287,2020-07-14,1,0.007802721088435374,-0.7234145165179648,SD,1.2300000190734863,1.309999942779541,1.2300000190734863,1.2899999618530271,1.2899999618530271,259900,92,85.0,,0.85,78.2,-0.040000081062316895,-0.029629689152511185
288,2020-07-15,1,0.007802721088435374,0.0,SD,1.3300000429153442,1.3880000114440918,1.2999999523162842,1.3700000047683716,1.3700000047683716,302000,90,85.0,,0.85,76.5,0.07800006866455078,0.05954203974929295
289,2020-07-16,3,0.02140816326530612,1.7436791630340016,SD,1.3799999952316284,1.3899999856948853,1.309999942779541,1.3200000524520874,1.3200000524520874,114900,87,85.0,,0.85,73.95,0.001999974250793457,0.0014409036270199849
290,2020-07-17,1,0.007802721088435374,-0.6355258976803304,SD,1.340000033378601,1.3700000047683716,1.2899999618530271,1.2899999618530271,1.2899999618530271,144600,91,85.0,,0.85,77.35,-0.019999980926513672,-0.014388475634778741
291,2020-07-21,3,0.02140816326530612,1.7436791630340016,SD,1.2699999809265137,1.409999966621399,1.2699999809265137,1.3600000143051147,1.3600000143051147,622700,95,85.0,,0.85,80.75,0.039999961853027344,0.029197052345843133
292,2020-07-22,3,0.02140816326530612,0.0,SD,1.2899999618530271,1.440000057220459,1.2899999618530271,1.3600000143051147,1.3600000143051147,324300,95,85.0,,0.85,80.75,0.03000009059906006,0.021276660503010802
293,2020-07-23,1,0.007802721088435374,-0.6355258976803304,SD,1.3899999856948853,1.4199999570846558,1.340000033378601,1.350000023841858,1.350000023841858,130200,90,85.0,,0.85,76.5,-0.020000100135803223,-0.013888957875743513
294,2020-07-24,3,0.02140816326530612,1.7436791630340016,SD,1.350000023841858,1.4299999475479126,1.350000023841858,1.3600000143051147,1.3600000143051147,136500,93,85.0,,0.85,79.05,0.009999990463256836,0.00704224701794165
295,2020-07-27,5,0.035013605442176875,3.487358326068004,SD,1.399999976158142,1.399999976158142,1.2999999523162842,1.3200000524520874,1.3200000524520874,179700,95,85.0,,0.85,80.75,-0.029999971389770508,-0.020979001741372683
296,2020-07-28,1,0.007802721088435374,-0.7771517388770157,SD,1.3200000524520874,1.340000033378601,1.25,1.2599999904632568,1.2599999904632568,208900,91,85.0,,0.85,77.35,-0.059999942779541016,-0.04285710271523857
297,2020-07-29,7,0.04861904761904762,5.231037489102005,SD,1.25,1.340000033378601,1.25,1.3200000524520874,1.3200000524520874,240300,92,85.0,,0.85,78.2,0.0,0.0
298,2020-07-30,2,0.014605442176870747,-0.6995942353435007,SD,1.2699999809265137,1.2899999618530271,1.2599999904632568,1.2599999904632568,1.2599999904632568,89800,88,85.0,,0.85,74.8,-0.05000007152557395,-0.03731348528365819
299,2020-07-31,7,0.04861904761904762,2.328830926874709,SD,1.2999999523162842,1.3300000429153442,1.2450000047683716,1.2999999523162842,1.2999999523162842,278800,90,85.0,,0.85,76.5,0.04000008106231712,0.031007815693931295
300,2020-08-03,1,0.007802721088435374,-0.46576618537494174,SD,1.3300000429153442,1.8799999952316284,1.309999942779541,1.600000023841858,1.600000023841858,2128500,95,83.0,,0.83,78.85,0.5499999523162842,0.4135337853904808
301,2020-08-05,3,0.02140816326530612,1.7436791630340016,SD,1.6799999475479126,1.8899999856948853,1.659999966621399,1.7699999809265137,1.7699999809265137,569000,94,83.0,,0.83,78.02,0.009999990463256836,0.00531914387692578
302,2020-08-06,5,0.035013605442176875,0.6355258976803306,SD,1.7999999523162842,1.8799999952316284,1.5499999523162842,1.5700000524520874,1.5700000524520874,525600,94,83.0,,0.83,78.02,-0.009999990463256836,-0.005291000285156167
303,2020-08-07,4,0.028210884353741496,-0.19428793471925399,SD,1.5199999809265137,1.7300000190734863,1.5199999809265137,1.7000000476837158,1.7000000476837158,185400,99,83.0,,0.83,82.17,-0.1499999761581421,-0.0797872215630836
304,2020-08-10,1,0.007802721088435374,0.0,SD,1.690000057220459,1.7999999523162842,1.6399999856948853,1.75,1.75,334700,100,83.0,,0.83,83.0,0.06999993324279785,0.040462388711583364
305,2020-08-12,3,0.02140816326530612,1.7436791630340016,SD,1.6799999475479126,1.7200000286102295,1.6100000143051147,1.7000000476837158,1.7000000476837158,144700,93,83.0,,0.83,77.19,-0.07999992370605469,-0.04444440323629384
306,2020-08-13,1,0.007802721088435374,-0.6355258976803304,SD,1.6699999570846558,1.75,1.6299999952316284,1.659999966621399,1.659999966621399,234200,90,83.0,,0.83,74.7,0.029999971389770508,0.01744184354113676
307,2020-08-14,7,0.04861904761904762,5.231037489102005,SD,1.6399999856948853,1.8799999952316284,1.6299999952316284,1.8600000143051147,1.8600000143051147,649500,94,83.0,,0.83,78.02,0.12999999523162842,0.07428571156093056
308,2020-08-17,1,0.007802721088435374,-0.7234145165179648,SD,1.8899999856948853,1.9900000095367432,1.8600000143051147,1.8799999952316284,1.8799999952316284,600800,95,83.0,,0.83,78.85,0.11000001430511475,0.058510646055380366
309,2020-08-19,2,0.014605442176870747,0.8718395815170008,SD,1.850000023841858,1.8899999856948853,1.7999999523162842,1.840000033378601,1.840000033378601,213800,88,83.0,,0.83,73.03999999999999,-0.10000002384185791,-0.050251268021419326
310,2020-08-20,1,0.007802721088435374,-0.46576618537494174,SD,1.830000042915344,1.870000004768372,1.6799999475479126,1.6799999475479126,1.6799999475479126,306900,88,83.0,,0.83,73.03999999999999,-0.019999980926513228,-0.010582000570312111
311,2020-08-21,5,0.035013605442176875,3.487358326068004,SD,1.7200000286102295,1.7200000286102295,1.5499999523162842,1.5800000429153442,1.5800000429153442,321800,89,83.0,,0.83,73.86999999999999,-0.14999997615814253,-0.08021389078911922
312,2020-08-24,3,0.02140816326530612,0.46576618537494197,SD,1.590000033378601,1.7200000286102295,1.590000033378601,1.659999966621399,1.659999966621399,237200,83,83.0,,0.83,68.89,0.0,0.0
313,2020-08-25,2,0.014605442176870747,-0.3177629488401653,SD,1.7200000286102295,1.7400000095367432,1.5700000524520874,1.7200000286102295,1.7200000286102295,269500,83,83.0,,0.83,68.89,0.019999980926513672,0.011627895694091173
314,2020-08-26,3,0.02140816326530612,0.46576618537494197,SD,1.6799999475479126,1.7200000286102295,1.6100000143051147,1.6200000047683716,1.6200000047683716,170400,84,83.0,,0.83,69.72,-0.019999980926513672,-0.011494241848790776
315,2020-08-27,2,0.014605442176870747,-0.3177629488401653,SD,1.6299999952316284,1.659999966621399,1.5499999523162842,1.600000023841858,1.600000023841858,277500,88,83.0,,0.83,73.03999999999999,-0.060000061988830566,-0.034883756389998966
316,2020-08-28,2,0.014605442176870747,0.0,SD,1.590000033378601,1.649999976158142,1.559999942779541,1.600000023841858,1.600000023841858,90100,88,83.0,,0.83,73.03999999999999,-0.009999990463256836,-0.006024090761646117
317,2020-08-31,2,0.014605442176870747,0.8718395815170008,SD,1.5800000429153442,1.625,1.5499999523162842,1.5800000429153442,1.5800000429153442,98800,91,83.0,,0.83,75.53,-0.02499997615814209,-0.015151500920837613
318,2020-09-01,4,0.028210884353741496,0.9315323707498837,SD,1.590000033378601,1.75,1.590000033378601,1.7000000476837158,1.7000000476837158,302000,89,74.0,False,0.74,65.86,0.125,0.07692307692307687
319,2020-09-02,1,0.007802721088435374,-0.7234145165179648,SD,1.7000000476837158,1.7899999618530271,1.659999966621399,1.7100000381469729,1.7100000381469729,122200,88,74.0,,0.74,65.12,0.03999996185302712,0.02285712105887261
320,2020-09-03,3,0.02140816326530612,1.7436791630340016,SD,1.7000000476837158,1.840000033378601,1.659999966621399,1.8200000524520876,1.8200000524520876,566800,90,74.0,,0.74,66.6,0.05000007152557395,0.0279330014475605
321,2020-09-04,2,0.014605442176870747,-0.3177629488401653,SD,1.830000042915344,1.830000042915344,1.7599999904632568,1.7999999523162842,1.7999999523162842,458300,93,74.0,,0.74,68.82,-0.009999990463257058,-0.00543477732709341
322,2020-09-09,3,0.02140816326530612,0.46576618537494197,SD,1.7000000476837158,1.7000000476837158,1.600000023841858,1.6699999570846558,1.6699999570846558,185400,91,74.0,,0.74,67.34,-0.1299999952316282,-0.0710382470945341
323,2020-09-10,2,0.014605442176870747,-0.3177629488401653,SD,1.6799999475479126,1.6799999475479126,1.600000023841858,1.6200000047683716,1.6200000047683716,224400,82,74.0,,0.74,60.68,-0.020000100135803223,-0.01176476445577379
324,2020-09-11,2,0.014605442176870747,0.0,SD,1.6399999856948853,1.6399999856948853,1.5709999799728394,1.6299999952316284,1.6299999952316284,300700,86,74.0,,0.74,63.64,-0.039999961853027344,-0.023809501846360326
325,2020-09-14,1,0.007802721088435374,0.0,SD,1.6299999952316284,1.659999966621399,1.600000023841858,1.659999966621399,1.659999966621399,116600,92,74.0,,0.74,68.08,0.019999980926513672,0.012195110427418276
326,2020-09-15,2,0.014605442176870747,0.8718395815170008,SD,1.6799999475479126,1.6799999475479126,1.5800000429153442,1.6399999856948853,1.6399999856948853,145800,88,74.0,,0.74,65.12,0.019999980926513672,0.012048181523292234
327,2020-09-16,1,0.007802721088435374,-0.46576618537494174,SD,1.6399999856948853,1.7599999904632568,1.6399999856948853,1.7100000381469729,1.7100000381469729,131500,89,74.0,,0.74,65.86,0.08000004291534424,0.04761907465063331
328,2020-09-17,4,0.028210884353741496,2.615518744551003,SD,1.649999976158142,1.840000033378601,1.6430000066757202,1.840000033378601,1.840000033378601,227900,82,74.0,,0.74,60.68,0.08000004291534424,0.045454570084564105
329,2020-09-18,5,0.035013605442176875,0.2411381721726551,SD,1.830000042915344,1.9700000286102293,1.7899999618530271,1.8799999952316284,1.8799999952316284,465100,83,74.0,,0.74,61.42,0.1299999952316282,0.07065217003986834
330,2020-09-21,2,0.014605442176870747,0.8718395815170008,SD,1.830000042915344,1.840000033378601,1.659999966621399,1.7300000190734863,1.7300000190734863,177200,86,74.0,,0.74,63.64,-0.1299999952316282,-0.06598984433687494
331,2020-09-23,3,0.02140816326530612,0.46576618537494197,SD,1.7899999618530271,1.830000042915344,1.7000000476837158,1.809999942779541,1.809999942779541,335500,89,74.0,,0.74,65.86,-0.009999990463257058,-0.00543477732709341
332,2020-09-24,1,0.007802721088435374,-0.6355258976803304,SD,1.7799999713897705,1.7899999618530271,1.7100000381469729,1.7200000286102295,1.7200000286102295,134400,82,74.0,,0.74,60.68,-0.040000081062316895,-0.021857967281024404
333,2020-09-25,1,0.007802721088435374,0.0,SD,1.7200000286102295,1.75,1.6200000047683716,1.659999966621399,1.659999966621399,427700,88,74.0,,0.74,65.12,-0.03999996185302712,-0.02234634788015233
334,2020-09-28,2,0.014605442176870747,0.8718395815170008,SD,1.6799999475479126,1.75,1.6399999856948853,1.6399999856948853,1.6399999856948853,126500,87,74.0,,0.74,64.38,0.0,0.0
335,2020-09-29,2,0.014605442176870747,0.0,SD,1.659999966621399,1.7300000190734863,1.6100000143051147,1.6699999570846558,1.6699999570846558,172600,83,74.0,,0.74,61.42,-0.019999980926513672,-0.011428560529436416
336,2020-10-01,1,0.007802721088435374,-0.46576618537494174,SD,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.590000033378601,1.590000033378601,148100,95,73.0,False,0.73,69.35,-0.09000003337860107,-0.05202314010771003
337,2020-10-02,1,0.007802721088435374,0.0,SD,1.5499999523162842,1.6299999952316284,1.5479999780654907,1.6100000143051147,1.6100000143051147,104900,86,73.0,,0.73,62.78,-0.009999990463256836,-0.006097555213709138
338,2020-10-05,1,0.007802721088435374,0.0,SD,1.6100000143051147,1.7899999618530271,1.6100000143051147,1.7599999904632568,1.7599999904632568,283000,94,73.0,,0.73,68.62,0.1599999666213987,0.09815948901193838
339,2020-10-06,2,0.014605442176870747,0.8718395815170008,SD,1.7599999904632568,1.7799999713897705,1.7000000476837158,1.75,1.75,139800,89,73.0,,0.73,64.97,-0.009999990463256614,-0.005586586970037999
340,2020-10-08,6,0.04181632653061224,1.8630647414997674,SD,1.7999999523162842,2.0799999237060547,1.7610000371932983,2.0,2.0,1449400,88,73.0,,0.73,64.24,0.2999999523162842,0.16853930176305187
341,2020-10-09,1,0.007802721088435374,-0.8134049129656743,SD,2.109999895095825,2.119999885559082,1.8799999952316284,1.899999976158142,1.899999976158142,2283200,98,73.0,,0.73,71.53999999999999,0.039999961853027344,0.0192307515962582
342,2020-10-12,2,0.014605442176870747,0.8718395815170008,SD,1.9600000381469729,1.9700000286102293,1.659999966621399,1.6799999475479126,1.6799999475479126,809300,92,73.0,,0.73,67.16,-0.14999985694885276,-0.07075465332362274
343,2020-10-13,3,0.02140816326530612,0.46576618537494197,SD,1.7000000476837158,1.840000033378601,1.6950000524520874,1.7300000190734863,1.7300000190734863,183100,98,73.0,,0.73,71.53999999999999,-0.1299999952316282,-0.06598984433687494
344,2020-10-14,1,0.007802721088435374,-0.6355258976803304,SD,1.7599999904632568,1.7799999713897705,1.6399999856948853,1.6699999570846558,1.6699999570846558,323600,100,73.0,,0.73,73.0,-0.060000061988830566,-0.0326087287502157
345,2020-10-15,2,0.014605442176870747,0.8718395815170008,SD,1.75,1.75,1.6399999856948853,1.7000000476837158,1.7000000476837158,256600,100,73.0,,0.73,73.0,-0.029999971389770508,-0.016853916782002765
346,2020-10-16,5,0.035013605442176875,1.397298556124826,SD,1.7000000476837158,1.7400000095367432,1.6150000095367432,1.649999976158142,1.649999976158142,299800,97,73.0,,0.73,70.81,-0.009999990463256836,-0.005714280264718208
347,2020-10-19,1,0.007802721088435374,-0.46576618537494174,SD,1.6200000047683716,1.6699999570846558,1.5800000429153442,1.590000033378601,1.590000033378601,264300,98,73.0,,0.73,71.53999999999999,-0.0700000524520874,-0.040229914981853465
348,2020-10-20,4,0.028210884353741496,2.615518744551003,SD,1.600000023841858,1.6449999809265137,1.559999942779541,1.6399999856948853,1.6399999856948853,242800,93,73.0,,0.73,67.89,-0.02499997615814209,-0.014970045988375258
349,2020-10-21,2,0.014605442176870747,-0.48227634434530986,SD,1.649999976158142,1.75,1.6299999952316284,1.7000000476837158,1.7000000476837158,327100,93,73.0,,0.73,67.89,0.10500001907348633,0.06382979956896229
350,2020-10-27,1,0.007802721088435374,0.0,SD,1.8600000143051147,1.9299999475479128,1.830000042915344,1.8799999952316284,1.8799999952316284,113600,89,73.0,,0.73,64.97,0.17999994754791282,0.1028571128845217
351,2020-10-28,1,0.007802721088435374,0.0,SD,1.840000033378601,1.840000033378601,1.6699999570846558,1.690000057220459,1.690000057220459,425700,87,73.0,,0.73,63.51,-0.08999991416931175,-0.04663208114780404
352,2020-10-29,2,0.014605442176870747,0.8718395815170008,SD,1.649999976158142,1.7400000095367432,1.6299999952316284,1.7000000476837158,1.7000000476837158,210500,85,73.0,,0.73,62.05,-0.10000002384185791,-0.05434783805858867
353,2020-11-02,2,0.014605442176870747,0.8718395815170008,SD,1.7300000190734863,1.9600000381469729,1.7300000190734863,1.940000057220459,1.940000057220459,451200,97,65.0,,0.65,63.05,0.22000002861022971,0.12643679735887048
354,2020-11-03,5,0.035013605442176875,1.397298556124826,SD,1.9900000095367432,2.111999988555908,1.861999988555908,1.919999957084656,1.919999957084656,610700,91,65.0,,0.65,59.15,0.15199995040893532,0.07755099359724471
355,2020-11-04,4,0.028210884353741496,-0.19428793471925399,SD,1.940000057220459,1.940000057220459,1.7400000095367432,1.7999999523162842,1.7999999523162842,582300,72,65.0,,0.65,46.8,-0.17199993133544922,-0.0814393618690572
356,2020-11-05,3,0.02140816326530612,-0.24113817217265499,SD,1.9700000286102293,2.3499999046325684,1.870000004768372,2.2300000190734863,2.2300000190734863,1431600,72,65.0,,0.65,46.8,0.4099998474121094,0.21134012129852087
357,2020-11-06,5,0.035013605442176875,0.6355258976803306,SD,2.259999990463257,2.2839999198913574,2.009999990463257,2.109999895095825,2.109999895095825,732000,77,65.0,,0.65,50.05,-0.06599998474121094,-0.02808510102962336
358,2020-11-09,3,0.02140816326530612,1.7436791630340016,SD,2.2799999713897705,2.490000009536743,2.095000028610229,2.400000095367432,2.400000095367432,925300,92,65.0,,0.65,59.8,0.20600008964538574,0.09019268689605942
359,2020-11-10,1,0.007802721088435374,-0.6355258976803304,SD,2.450000047683716,2.720000028610229,2.319999933242798,2.700000047683716,2.700000047683716,596300,90,65.0,,0.65,58.5,0.23000001907348588,0.09236948521790445
360,2020-11-11,2,0.014605442176870747,0.8718395815170008,SD,2.720000028610229,2.720000028610229,2.558000087738037,2.630000114440918,2.630000114440918,495200,93,65.0,,0.65,60.45,0.0,0.0
361,2020-11-16,1,0.007802721088435374,0.0,SD,2.740000009536743,2.8499999046325684,2.569999933242798,2.6700000762939453,2.6700000762939453,752600,95,65.0,,0.65,61.75,0.1299998760223393,0.04779407156431614
362,2020-11-17,5,0.035013605442176875,3.487358326068004,SD,2.6700000762939453,2.815000057220459,2.5899999141693115,2.740000009536743,2.740000009536743,606900,93,65.0,,0.65,60.45,-0.034999847412109375,-0.01228064862571343
363,2020-11-18,3,0.02140816326530612,-0.38857586943850797,SD,2.7799999713897705,2.930000066757202,2.690000057220459,2.740000009536743,2.740000009536743,612000,92,65.0,,0.65,59.8,0.11500000953674316,0.04085257804587572
364,2020-11-19,4,0.028210884353741496,0.3177629488401652,SD,2.7699999809265137,2.809999942779541,2.5799999237060547,2.740000009536743,2.740000009536743,300500,95,65.0,,0.65,61.75,-0.12000012397766113,-0.04095567277937717
365,2020-11-20,2,0.014605442176870747,-0.48227634434530986,SD,2.700000047683716,2.809999942779541,2.650000095367432,2.680000066757202,2.680000066757202,414400,96,65.0,,0.65,62.400000000000006,0.0,0.0
366,2020-11-23,3,0.02140816326530612,0.46576618537494197,SD,2.740000009536743,2.940000057220459,2.6700000762939453,2.880000114440918,2.880000114440918,568600,96,65.0,,0.65,62.400000000000006,0.13000011444091797,0.04626338686410336
367,2020-11-24,3,0.02140816326530612,0.0,SD,2.9800000190734863,3.0899999141693115,2.819999933242798,2.9200000762939453,2.9200000762939453,672700,94,65.0,,0.65,61.1,0.14999985694885254,0.05102035851341635
368,2020-11-25,9,0.06222448979591837,1.9065776930409917,SD,2.900000095367432,3.010999917984009,2.7300000190734863,2.990000009536743,2.990000009536743,313700,96,65.0,,0.65,62.400000000000006,-0.07899999618530273,-0.02556634251769563
369,2020-11-27,11,0.07582993197278912,2.542103590721322,SD,2.9200000762939453,2.9800000190734863,2.7890000343322754,2.880000114440918,2.880000114440918,285000,99,65.0,,0.65,64.35000000000001,-0.03099989891052246,-0.010295549569884432
370,2020-11-30,5,0.035013605442176875,0.6355258976803306,SD,2.890000104904175,2.900000095367432,2.6700000762939453,2.6700000762939453,2.6700000762939453,758200,95,65.0,,0.65,61.75,-0.07999992370605424,-0.026845611810072056
371,2020-12-01,3,0.02140816326530612,-0.38857586943850797,SD,2.7300000190734863,2.950000047683716,2.6600000858306885,2.700000047683716,2.700000047683716,581800,80,69.0,False,0.69,55.2,0.049999952316283736,0.017241362300696395
372,2020-12-02,1,0.007802721088435374,-0.6355258976803304,SD,2.690000057220459,2.930000066757202,2.6600000858306885,2.880000114440918,2.880000114440918,441800,83,69.0,,0.69,57.27,-0.019999980926513672,-0.006779654441774419
373,2020-12-03,5,0.035013605442176875,3.487358326068004,SD,2.880000114440918,2.940000057220459,2.7100000381469727,2.75,2.75,434700,80,69.0,,0.69,55.2,0.009999990463256836,0.003412965950654101
374,2020-12-04,2,0.014605442176870747,-0.5828638041577618,SD,2.809999942779541,2.990000009536743,2.7709999084472656,2.940000057220459,2.940000057220459,540700,81,69.0,,0.69,55.88999999999999,0.04999995231628418,0.01700678617113871
375,2020-12-07,3,0.02140816326530612,-0.38857586943850797,SD,2.900000095367432,2.900000095367432,2.7699999809265137,2.789999961853028,2.789999961853028,353300,81,69.0,,0.69,55.88999999999999,-0.08999991416931108,-0.030100305646238223
376,2020-12-08,3,0.02140816326530612,0.0,SD,2.799999952316284,3.0899999141693115,2.799999952316284,3.009999990463257,3.009999990463257,496500,81,69.0,,0.69,55.88999999999999,0.18999981880187944,0.06551717674264634
377,2020-12-09,4,0.028210884353741496,0.3177629488401652,SD,3.039999961853028,3.109999895095825,2.900000095367432,2.990000009536743,2.990000009536743,399500,82,69.0,,0.69,56.58,0.019999980926513672,0.006472485916521498
378,2020-12-10,1,0.007802721088435374,-0.7234145165179648,SD,2.970000028610229,3.4100000858306885,2.970000028610229,3.1700000762939453,3.1700000762939453,581000,77,69.0,,0.69,53.13,0.3000001907348633,0.09646308709139673
379,2020-12-11,2,0.014605442176870747,0.8718395815170008,SD,3.150000095367432,3.2100000381469727,3.0199999809265137,3.109999895095825,3.109999895095825,209700,77,69.0,,0.69,53.13,-0.20000004768371582,-0.05865103890019263
380,2020-12-14,1,0.007802721088435374,0.0,SD,3.4200000762939453,3.828000068664551,3.25,3.440000057220459,3.440000057220459,1360900,79,69.0,,0.69,54.51,0.6180000305175781,0.19252337170510736
381,2020-12-17,4,0.028210884353741496,2.615518744551003,SD,3.319999933242798,3.450000047683716,3.200000047683716,3.3399999141693115,3.3399999141693115,320600,79,69.0,,0.69,54.51,-0.37800002098083496,-0.09874608521433625
382,2020-12-18,2,0.014605442176870747,-0.48227634434530986,SD,3.2799999713897705,3.3499999046325684,3.150000095367432,3.150000095367432,3.150000095367432,341500,84,69.0,,0.69,57.96,-0.10000014305114746,-0.028985548309857667
