,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NEW_unscaled,NEW_monthly,isPartial,scale,NEW,Stock_Price_Change,Stock_Price_Change_Percent
400,2020-11-27,2,0.028992277992277993,-0.14271035506336338,NEW,76.9000015258789,79.9000015258789,76.19999694824219,79.0,79.0,22250,85,79.0,,0.79,67.15,-1.0999984741210938,-0.013580228075569023
401,2020-11-30,3,0.02995752895752896,0.06888001102080166,NEW,79.0,83.5999984741211,77.0999984741211,79.5,79.5,144520,88,79.0,,0.79,69.52000000000001,3.6999969482421875,0.04630784577699654
402,2020-12-01,2,0.028992277992277993,-0.03222064699059157,NEW,82.4000015258789,82.4000015258789,74.5,75.19999694824219,75.19999694824219,41810,31,85.0,False,0.85,26.35,-1.1999969482421875,-0.014354030743357615
403,2020-12-02,1,0.02802702702702703,-0.03329338127580228,NEW,75.5,77.19999694824219,71.9000015258789,73.0,73.0,25500,32,85.0,,0.85,27.2,-5.200004577636719,-0.06310685050173914
404,2020-12-03,15,0.041540540540540544,0.48216007714561226,NEW,72.5,76.19999694824219,70.30000305175781,73.0,73.0,44950,32,85.0,,0.85,27.2,-1.0,-0.012953368387701336
405,2020-12-04,92,0.11586486486486487,1.7891997397527653,NEW,73.19999694824219,74.9000015258789,70.80000305175781,71.0,71.0,39430,33,85.0,,0.85,28.05,-1.2999954223632812,-0.01706030806334924
406,2020-12-07,6,0.03285328185328185,0.13317352510320934,NEW,71.0,74.0,71.0,72.5,72.5,34730,34,85.0,,0.85,28.9,-0.9000015258789062,-0.012016041489237406
407,2020-12-08,3,0.02995752895752896,-0.08814196732871071,NEW,72.5,73.0,70.0,70.30000305175781,70.30000305175781,27660,33,85.0,,0.85,28.05,-1.0,-0.013513513513513487
408,2020-12-09,4,0.030922779922779923,0.03222064699059146,NEW,71.0,73.9000015258789,70.0,70.4000015258789,70.4000015258789,35810,33,85.0,,0.85,28.05,0.9000015258789062,0.012328788025738335
409,2020-12-10,1,0.02802702702702703,-0.09364464976900977,NEW,69.9000015258789,73.5,63.0,65.69999694824219,65.69999694824219,63940,32,85.0,,0.85,27.2,-0.40000152587890625,-0.005412740427871765
410,2020-12-11,3,0.02995752895752896,0.06888001102080166,NEW,65.69999694824219,65.9000015258789,65.0999984741211,65.0999984741211,65.0999984741211,11130,36,85.0,,0.85,30.6,-7.599998474121094,-0.10340133978396049
411,2020-12-14,1,0.02802702702702703,-0.03329338127580228,NEW,65.69999694824219,66.69999694824219,59.0,60.900001525878906,60.900001525878906,57920,33,85.0,,0.85,28.05,0.7999954223632812,0.012139535718358463
412,2020-12-15,2,0.028992277992277993,0.03444000551040083,NEW,63.0,68.0,62.0,67.5999984741211,67.5999984741211,32630,32,85.0,,0.85,27.2,1.3000030517578125,0.0194903015178034
413,2020-12-16,1,0.02802702702702703,-0.03329338127580228,NEW,68.5,68.80000305175781,65.0,67.80000305175781,67.80000305175781,31320,34,85.0,,0.85,28.9,0.8000030517578125,0.01176475076114425
414,2020-12-17,1,0.02802702702702703,0.0,NEW,68.0,68.0,65.0,67.9000015258789,67.9000015258789,26560,34,85.0,,0.85,28.9,-0.8000030517578125,-0.011627950817908794
415,2020-12-18,2,0.028992277992277993,0.03444000551040083,NEW,67.80000305175781,68.5999984741211,66.19999694824219,67.30000305175781,67.30000305175781,9630,33,85.0,,0.85,28.05,0.5999984741210938,0.008823506972369
416,2020-12-21,27,0.053123552123552124,-0.20279274581377826,NEW,67.0999984741211,68.0,65.19999694824219,67.0,67.0,10340,38,85.0,,0.85,32.3,-0.5999984741210938,-0.008746333636544312
417,2020-12-22,2,0.028992277992277993,-0.45424812849771057,NEW,68.0,71.30000305175781,66.19999694824219,69.9000015258789,69.9000015258789,60890,38,85.0,,0.85,32.3,3.3000030517578125,0.04852945664349728
418,2020-12-23,4,0.030922779922779923,0.06658676255160478,NEW,70.0999984741211,71.4000015258789,68.69999694824219,71.0,71.0,35690,34,85.0,,0.85,28.9,0.09999847412109375,0.0014025030833237917
419,2020-12-24,28,0.05408880308880309,0.7491571981520788,NEW,70.0999984741211,70.0999984741211,65.0,68.5,68.5,20550,33,85.0,,0.85,28.05,-1.3000030517578125,-0.018207325265765295
420,2020-12-28,1,0.02802702702702703,-0.06444129398118315,NEW,69.69999694824219,69.9000015258789,67.4000015258789,68.5999984741211,68.5999984741211,34570,42,85.0,,0.85,35.7,-0.1999969482421875,-0.0028530235748296384
421,2020-12-29,1,0.02802702702702703,0.0,NEW,68.80000305175781,69.5999984741211,63.09999847412109,68.0999984741211,68.0999984741211,26150,43,85.0,,0.85,36.55,-0.3000030517578125,-0.004291889058782639
422,2020-12-30,6,0.03285328185328185,0.17220002755200436,NEW,68.19999694824219,69.69999694824219,66.0,67.69999694824219,67.69999694824219,21210,49,85.0,,0.85,41.65,0.09999847412109375,0.0014367597171467406
423,2020-12-31,2,0.028992277992277993,-0.11752262310494765,NEW,68.0,69.5,57.20000076293945,58.20000076293945,58.20000076293945,66150,100,85.0,,0.85,85.0,-0.1999969482421875,-0.0028693968005579773
424,2021-01-04,28,0.05408880308880309,0.9298801487808237,NEW,58.20000076293945,64.0999984741211,58.20000076293945,61.20000076293945,61.20000076293945,32330,27,87.0,,0.87,23.49,-5.400001525878906,-0.07769786368171083
425,2021-01-05,1,0.02802702702702703,-0.48183310728817186,NEW,61.0,61.79999923706055,59.09999847412109,61.59999847412109,61.59999847412109,37690,26,87.0,,0.87,22.62,-2.299999237060547,-0.03588142420922391
426,2021-01-06,1,0.02802702702702703,0.0,NEW,61.59999847412109,62.09999847412109,60.54999923706055,61.0,61.0,42710,25,87.0,,0.87,21.75,0.29999923706053977,0.004854356646668556
427,2021-01-07,1,0.02802702702702703,0.0,NEW,61.20000076293945,62.59999847412109,60.0,61.09999847412109,61.09999847412109,32540,23,87.0,,0.87,20.01,0.5,0.008051529988496897
428,2021-01-08,23,0.049262548262548264,0.7576801212288193,NEW,61.59999847412109,63.900001525878906,61.09999847412109,63.59999847412109,63.59999847412109,22780,24,87.0,,0.87,20.88,1.3000030517578196,0.02076682241925676
429,2021-01-11,2,0.028992277992277993,-0.6151007227433493,NEW,62.79999923706055,64.0999984741211,61.5,63.900001525878906,63.900001525878906,27550,24,87.0,,0.87,20.88,0.1999969482421875,0.0031298426207577723
430,2021-01-12,2,0.028992277992277993,0.0,NEW,64.0,64.08999633789062,59.29999923706055,60.70000076293945,60.70000076293945,30880,24,87.0,,0.87,20.88,-0.01000213623046875,-0.0001560395704924833
431,2021-01-13,3,0.02995752895752896,0.0332933812758025,NEW,60.70000076293945,62.0,59.5,60.20000076293945,60.20000076293945,38330,25,87.0,,0.87,21.75,-2.089996337890625,-0.0326103363600132
432,2021-01-14,1,0.02802702702702703,-0.06444129398118315,NEW,60.900001525878906,62.79999923706055,60.0,60.0,60.0,22850,25,87.0,,0.87,21.75,0.7999992370605469,0.012903213500976562
433,2021-01-15,4,0.030922779922779923,0.10332001653120249,NEW,60.09999847412109,60.84999847412109,57.09999847412109,57.400001525878906,57.400001525878906,32770,25,87.0,,0.87,21.75,-1.9500007629394602,-0.03105096793995965
434,2021-01-19,4,0.030922779922779923,0.03222064699059146,NEW,58.09999847412109,60.79999923706055,57.09999847412109,59.70000076293945,59.70000076293945,57210,24,87.0,,0.87,20.88,-0.04999923706053977,-0.0008216801695041243
435,2021-01-20,1,0.02802702702702703,-0.09364464976900977,NEW,59.79999923706055,66.69999694824219,59.29999923706055,63.59999847412109,63.59999847412109,75120,25,87.0,,0.87,21.75,5.899997711181641,0.09703943725685615
436,2021-01-21,3,0.02995752895752896,0.06888001102080166,NEW,65.0999984741211,66.44999694824219,62.0,65.4000015258789,65.4000015258789,48770,24,87.0,,0.87,20.88,-0.25,-0.003748126108521377
437,2021-01-22,9,0.03574903474903475,0.19332388194354944,NEW,65.80000305175781,71.30000305175781,65.80000305175781,69.4000015258789,69.4000015258789,84130,24,87.0,,0.87,20.88,4.850006103515625,0.07298730363062744
438,2021-01-25,19,0.045401544401544404,0.5155303518494652,NEW,70.0,72.0,66.0,66.9000015258789,66.9000015258789,45720,24,87.0,,0.87,20.88,0.6999969482421875,0.009817628587393656
439,2021-01-26,25,0.05119305019305019,0.12756186750574017,NEW,67.0,68.94999694824219,64.5999984741211,65.0,65.0,24100,24,87.0,,0.87,20.88,-3.0500030517578125,-0.04236115349663627
440,2021-01-27,94,0.1177953667953668,1.3010030922392337,NEW,64.30000305175781,69.5999984741211,64.0999984741211,66.5,66.5,28000,24,87.0,,0.87,20.88,0.6500015258789062,0.009427143649721081
441,2021-01-28,125,0.14771814671814673,0.254023402930283,NEW,66.5,66.5,61.5,61.79999923706055,61.79999923706055,33090,23,87.0,,0.87,20.01,-3.0999984741210938,-0.04454020893798938
442,2021-01-29,46,0.07146332046332046,-0.516218406126663,NEW,66.0,67.4000015258789,62.79999923706055,63.29999923706055,63.29999923706055,33740,24,87.0,,0.87,20.88,0.9000015258789062,0.013533857532013638
443,2021-02-01,41,0.06663706563706563,0.7685213648939437,NEW,63.29999923706055,67.0999984741211,63.29999923706055,66.0,66.0,15770,59,83.0,False,0.83,48.97,-0.3000030517578125,-0.004451083753204688
444,2021-02-02,69,0.09366409266409266,0.40558549162755675,NEW,67.5999984741211,70.5,65.0,68.5,68.5,50200,56,83.0,,0.83,46.48,3.4000015258789062,0.05067066472721615
445,2021-02-03,53,0.07822007722007722,-0.16488725833711193,NEW,69.0,72.05000305175781,65.0,65.5999984741211,65.5999984741211,76900,57,83.0,,0.83,47.31,1.5500030517578125,0.021985858890181786
446,2021-02-04,52,0.07725482625482626,-0.01234019448146495,NEW,67.9000015258789,70.9000015258789,66.0,68.5,68.5,33670,57,83.0,,0.83,47.31,-1.1500015258789062,-0.0159611586005457
447,2021-02-05,16,0.04250579150579151,-0.4497975910840122,NEW,72.9000015258789,72.9000015258789,68.25,70.4000015258789,70.4000015258789,90810,59,83.0,,0.83,48.97,2.0,0.028208744103764172
448,2021-02-08,9,0.03574903474903475,0.1210800339024094,NEW,70.5999984741211,73.30000305175781,69.0999984741211,69.19999694824219,69.19999694824219,66130,53,83.0,,0.83,43.99,0.40000152587890625,0.005486989266206166
449,2021-02-09,13,0.03961003861003861,0.10800302408467433,NEW,69.9000015258789,78.5999984741211,69.5,77.5999984741211,77.5999984741211,102750,57,83.0,,0.83,47.31,5.299995422363281,0.07230552799050916
450,2021-02-10,28,0.05408880308880309,0.3655327029924944,NEW,79.9000015258789,79.9000015258789,73.5,75.0999984741211,75.0999984741211,105650,58,83.0,,0.83,48.14,1.3000030517578125,0.01653947935108202
451,2021-02-11,18,0.04443629343629344,-0.17845670640302658,NEW,74.9000015258789,81.0,73.0999984741211,76.80000305175781,76.80000305175781,84520,61,83.0,,0.83,50.63,1.0999984741210938,0.013767189650988998
452,2021-02-12,11,0.03767953667953668,-0.1520549135459206,NEW,78.0999984741211,81.80000305175781,77.0,80.30000305175781,80.30000305175781,94660,100,83.0,,0.83,83.0,0.8000030517578125,0.009876580885898933
453,2021-02-16,2,0.028992277992277993,-0.06242976651267318,NEW,81.80000305175781,87.80000305175781,81.80000305175781,84.9000015258789,84.9000015258789,79580,57,83.0,,0.83,47.31,6.0,0.0733496305153385
454,2021-02-17,37,0.06277606177606178,1.1652683446530832,NEW,84.9000015258789,90.8000030517578,84.80000305175781,88.0999984741211,88.0999984741211,124510,57,83.0,,0.83,47.31,2.999999999999986,0.0341685637326401
455,2021-02-18,4,0.030922779922779923,-0.5074112799065134,NEW,88.0999984741211,88.0999984741211,82.9000015258789,84.0,84.0,70850,56,83.0,,0.83,46.48,-2.7000045776367045,-0.029735732234476342
456,2021-02-19,4,0.030922779922779923,0.0,NEW,83.19999694824219,91.6999969482422,83.19999694824219,85.0,85.0,102620,55,83.0,,0.83,45.65,3.599998474121108,0.04086263946052826
457,2021-02-22,3,0.02995752895752896,-0.03121488325633659,NEW,85.5999984741211,90.9000015258789,80.0999984741211,80.19999694824219,80.19999694824219,50070,56,83.0,,0.83,46.48,-0.7999954223632955,-0.008724050697786145
458,2021-02-23,3,0.02995752895752896,0.0,NEW,80.0999984741211,81.30000305175781,72.4000015258789,74.30000305175781,74.30000305175781,40890,55,83.0,,0.83,45.65,-9.599998474121094,-0.1056105424969438
459,2021-02-24,3,0.02995752895752896,0.0,NEW,74.30000305175781,77.75,73.0999984741211,77.0999984741211,77.0999984741211,34070,54,83.0,,0.83,44.82,-3.5500030517578125,-0.04366547255229236
460,2021-02-25,9,0.03574903474903475,0.19332388194354944,NEW,75.5999984741211,77.30000305175781,70.0,71.30000305175781,71.30000305175781,54430,55,83.0,,0.83,45.65,-0.4499969482421875,-0.005787742099577997
461,2021-02-26,12,0.03864478764478765,0.08100226806350586,NEW,71.80000305175781,74.0999984741211,66.5999984741211,70.9000015258789,70.9000015258789,108840,57,83.0,,0.83,47.31,-3.2000045776367188,-0.04139721153043274
462,2021-03-01,2,0.028992277992277993,0.03444000551040083,NEW,72.9000015258789,77.19999694824219,72.16999816894531,74.19999694824219,74.19999694824219,78020,93,79.0,False,0.79,73.47,3.0999984741210938,0.04183533789415317
463,2021-03-02,7,0.033818532818532816,0.16646690637901185,NEW,74.19999694824219,77.69999694824219,71.19999694824219,71.30000305175781,71.30000305175781,25500,92,79.0,,0.79,72.68,0.5,0.0064766841938506126
464,2021-03-03,21,0.04733204633204633,0.39958899417741756,NEW,71.5,72.30000305175781,64.0999984741211,64.69999694824219,64.69999694824219,34100,96,79.0,,0.79,75.84,-5.399993896484375,-0.06949799367535936
465,2021-03-04,6,0.03285328185328185,-0.3058977078065095,NEW,64.80000305175781,66.5999984741211,61.0,62.59999847412109,62.59999847412109,26100,97,79.0,,0.79,76.63000000000001,-5.700004577636719,-0.07883823426060199
466,2021-03-05,3,0.02995752895752896,-0.08814196732871071,NEW,63.900001525878906,65.6500015258789,59.79999923706055,65.4000015258789,65.4000015258789,34300,97,79.0,,0.79,76.63000000000001,-0.9499969482421875,-0.01426421876888373
467,2021-03-08,4,0.030922779922779923,-0.19982016185433116,NEW,66.0999984741211,66.4000015258789,59.5,62.09999847412109,62.09999847412109,46180,95,79.0,,0.79,75.05,0.75,0.011424219079482434
468,2021-03-09,6,0.03285328185328185,0.06242976651267318,NEW,62.79999923706055,65.30000305175781,59.0,61.20000076293945,61.20000076293945,53560,92,79.0,,0.79,72.68,-1.0999984741210938,-0.016566241699442985
469,2021-03-10,10,0.03671428571428571,0.11752262310494777,NEW,63.29999923706055,63.29999923706055,55.0,56.70000076293945,56.70000076293945,81320,94,79.0,,0.79,74.26,-2.0000038146972656,-0.030627928349590272
470,2021-03-11,10,0.03671428571428571,0.0,NEW,57.79999923706055,59.5,53.09999847412109,58.20000076293945,58.20000076293945,37710,95,79.0,,0.79,75.05,-3.799999237060547,-0.060031584247409286
471,2021-03-12,4,0.030922779922779923,-0.15774529393206438,NEW,57.5,60.70000076293945,57.5,59.5,59.5,22110,94,79.0,,0.79,74.26,1.2000007629394531,0.020168080049402626
472,2021-03-15,7,0.033818532818532816,0.0,NEW,57.79999923706055,62.400001525878906,57.79999923706055,62.09999847412109,62.09999847412109,26570,92,79.0,,0.79,72.68,1.7000007629394531,0.028006602002835335
473,2021-03-16,5,0.03188803088803089,-0.057084142025345286,NEW,62.900001525878906,68.0,57.5,59.0,59.0,108970,94,79.0,,0.79,74.26,5.599998474121094,0.08974356309588605
474,2021-03-17,3,0.02995752895752896,-0.0605400169512047,NEW,58.400001525878906,59.59999847412109,55.59999847412109,57.70000076293945,57.70000076293945,27830,91,79.0,,0.79,71.89,-8.400001525878913,-0.12352943420410167
475,2021-03-18,4,0.030922779922779923,0.03222064699059146,NEW,57.20000076293945,57.79999923706055,55.0,55.20000076293945,55.20000076293945,13320,91,79.0,,0.79,71.89,-1.7999992370605398,-0.03020133025409588
476,2021-03-19,3,0.02995752895752896,-0.03121488325633659,NEW,53.900001525878906,56.400001525878906,53.0099983215332,56.29999923706055,56.29999923706055,35970,90,79.0,,0.79,71.10000000000001,-1.3999977111816406,-0.024221414007977726
477,2021-03-22,3,0.02995752895752896,0.06888001102080166,NEW,57.59999847412109,57.79999923706055,54.59999847412109,55.70000076293945,55.70000076293945,45750,92,79.0,,0.79,72.68,1.3999977111816406,0.02482265378200843
478,2021-03-23,183,0.20370270270270271,5.799716458306483,NEW,56.400001525878906,56.400001525878906,51.20000076293945,51.59999847412109,51.59999847412109,33040,91,79.0,,0.79,71.89,-1.3999977111816406,-0.024221414007977726
479,2021-03-24,2,0.028992277992277993,-0.8576735722815065,NEW,51.70000076293945,52.5,46.400001525878906,47.09999847412109,47.09999847412109,33140,91,79.0,,0.79,71.89,-3.9000015258789062,-0.0691489613540065
480,2021-03-25,1,0.02802702702702703,-0.03329338127580228,NEW,47.0,47.400001525878906,45.29999923706055,45.79999923706055,45.79999923706055,33170,91,79.0,,0.79,71.89,-5.099998474121094,-0.09714282807849706
481,2021-03-26,2,0.028992277992277993,0.03444000551040083,NEW,47.20000076293945,47.20000076293945,39.5,42.0,42.0,58320,95,79.0,,0.79,75.05,-0.20000076293945312,-0.0042194252426397405
482,2021-03-29,2,0.028992277992277993,-0.3614252912662642,NEW,40.79999923706055,40.79999923706055,35.400001525878906,36.900001525878906,36.900001525878906,67610,94,79.0,,0.79,74.26,-6.400001525878906,-0.13559325047520054
483,2021-03-30,2,0.028992277992277993,0.0,NEW,38.09999847412109,39.79999923706055,37.0,37.59999847412109,37.59999847412109,69330,92,79.0,,0.79,72.68,-1.0,-0.024509804379889588
484,2021-03-31,2,0.028992277992277993,0.0,NEW,38.900001525878906,42.0,38.84999847412109,40.0,40.0,89680,94,79.0,,0.79,74.26,2.200000762939453,0.055276402138492386
485,2021-04-01,6,0.03285328185328185,0.13317352510320934,NEW,41.29999923706055,43.59999847412109,39.59999847412109,43.5,43.5,65760,100,81.0,False,0.81,81.0,1.5999984741210866,0.038095201764787756
486,2021-04-05,2,0.028992277992277993,0.0,NEW,43.900001525878906,44.0,38.59999847412109,38.79999923706055,38.79999923706055,73700,94,81.0,,0.81,76.14,0.40000152587891336,0.009174347244905068
487,2021-04-06,5,0.03188803088803089,0.09988014382740706,NEW,38.59999847412109,42.0,38.119998931884766,40.900001525878906,40.900001525878906,29610,97,81.0,,0.81,78.57000000000001,-2.0,-0.045454545454545414
488,2021-04-07,2,0.028992277992277993,-0.09081002542680716,NEW,41.0,41.900001525878906,38.59999847412109,39.09999847412109,39.09999847412109,30650,96,81.0,,0.81,77.76,-0.09999847412109375,-0.0023809160505022797
489,2021-04-08,1,0.02802702702702703,-0.03329338127580228,NEW,39.5,39.900001525878906,38.09999847412109,39.29999923706055,39.29999923706055,28080,94,81.0,,0.81,76.14,-2.0,-0.047732695159085625
490,2021-04-09,2,0.028992277992277993,0.03444000551040083,NEW,38.59999847412109,38.70000076293945,36.5,37.59999847412109,37.59999847412109,30480,92,81.0,,0.81,74.52000000000001,-1.2000007629394531,-0.030075205941060945
491,2021-04-12,3,0.02995752895752896,0.06888001102080166,NEW,37.5,37.5,33.79999923706055,35.20000076293945,35.20000076293945,34550,98,81.0,,0.81,79.38000000000001,-1.2000007629394531,-0.03100777104088892
492,2021-04-13,22,0.0482972972972973,0.6121922928212398,NEW,35.20000076293945,36.29999923706055,34.599998474121094,35.400001525878906,35.400001525878906,21800,93,81.0,,0.81,75.33,-1.2000007629394531,-0.032000020345052116
493,2021-04-14,2,0.028992277992277993,-0.39971220721080825,NEW,35.70000076293945,35.70000076293945,34.599998474121094,34.900001525878906,34.900001525878906,22610,93,81.0,,0.81,75.33,-0.5999984741210938,-0.016528883932000915
494,2021-04-15,1,0.02802702702702703,-0.03329338127580228,NEW,36.0,37.900001525878906,33.099998474121094,36.20000076293945,36.20000076293945,106600,93,81.0,,0.81,75.33,2.200000762939453,0.0616246699138252
495,2021-04-16,4,0.030922779922779923,0.10332001653120249,NEW,36.59999847412109,41.5,34.70000076293945,35.400001525878906,35.400001525878906,112270,94,81.0,,0.81,76.14,3.5999984741210938,0.09498676330297617
496,2021-04-19,2,0.028992277992277993,0.03444000551040083,NEW,36.5,38.29999923706055,34.79999923706055,38.20000076293945,38.20000076293945,49730,92,81.0,,0.81,74.52000000000001,-3.200000762939453,-0.07710845211902295
497,2021-04-20,6,0.03285328185328185,0.13317352510320934,NEW,37.400001525878906,39.79999923706055,35.0,36.09999847412109,36.09999847412109,36740,89,81.0,,0.81,72.09,1.5,0.03916449164177904
498,2021-04-21,1,0.02802702702702703,-0.1469032788811846,NEW,35.099998474121094,38.400001525878906,34.5,38.29999923706055,38.29999923706055,24150,95,81.0,,0.81,76.95,-1.3999977111816406,-0.035175822563283
499,2021-04-22,3,0.02995752895752896,0.06888001102080166,NEW,38.400001525878906,40.0,37.400001525878906,38.09999847412109,38.09999847412109,12080,98,81.0,,0.81,79.38000000000001,1.5999984741210938,0.04166662527455389
500,2021-04-23,2,0.028992277992277993,-0.03222064699059157,NEW,38.0,38.70000076293945,37.20000076293945,38.09999847412109,38.09999847412109,27310,95,81.0,,0.81,76.95,-1.2999992370605469,-0.03249998092651363
501,2021-04-26,3,0.02995752895752896,0.06888001102080166,NEW,38.900001525878906,44.0,37.400001525878906,41.29999923706055,41.29999923706055,146060,96,81.0,,0.81,77.76,5.299999237060547,0.13695088197869043
502,2021-04-27,2,0.028992277992277993,-0.03222064699059157,NEW,41.5,41.5,39.5,39.79999923706055,39.79999923706055,19280,97,81.0,,0.81,78.57000000000001,-2.5,-0.05681818181818177
503,2021-04-28,3,0.02995752895752896,0.0332933812758025,NEW,39.0,40.900001525878906,38.59999847412109,40.5,40.5,19390,96,81.0,,0.81,77.76,-0.5999984741210938,-0.014457794557134807
504,2021-04-29,3,0.02995752895752896,0.0,NEW,40.0,40.0,36.38999938964844,36.70000076293945,36.70000076293945,54110,95,81.0,,0.81,76.95,-0.9000015258789062,-0.022004926462152907
505,2021-04-30,3,0.02995752895752896,0.0,NEW,36.0,36.43999862670898,35.400001525878906,35.900001525878906,35.900001525878906,24160,96,81.0,,0.81,77.76,-3.5600013732910227,-0.08900003433227555
506,2021-05-03,1,0.02802702702702703,-0.09364464976900977,NEW,36.59999847412109,36.59999847412109,34.0,34.0,34.0,29460,98,82.0,,0.82,80.36,0.15999984741210938,0.0043907753414358375
507,2021-05-04,2,0.028992277992277993,0.03444000551040083,NEW,33.79999923706055,34.0,31.5,32.099998474121094,32.099998474121094,30170,93,82.0,,0.82,76.25999999999999,-2.5999984741210866,-0.071038212637071
508,2021-05-05,5,0.03188803088803089,0.09988014382740706,NEW,32.099998474121094,33.29999923706055,31.100000381469727,31.5,31.5,35000,94,82.0,,0.82,77.08,-0.7000007629394531,-0.02058825773351336
509,2021-05-06,3,0.02995752895752896,-0.0605400169512047,NEW,31.299999237060547,31.399999618530277,28.299999237060547,29.899999618530277,29.899999618530277,41440,92,82.0,,0.82,75.44,-1.8999996185302699,-0.05705704690874902
510,2021-05-07,4,0.030922779922779923,0.03222064699059146,NEW,30.0,32.29999923706055,30.0,32.0,32.0,36450,93,82.0,,0.82,76.25999999999999,0.8999996185302699,0.028662408581659582
511,2021-05-10,2,0.028992277992277993,0.03444000551040083,NEW,32.099998474121094,32.099998474121094,29.899999618530277,30.0,30.0,26580,95,82.0,,0.82,77.89999999999999,-0.20000076293945312,-0.006191974231069763
512,2021-05-11,5,0.03188803088803089,0.09988014382740706,NEW,29.5,31.200000762939453,28.600000381469727,31.0,31.0,38950,94,82.0,,0.82,77.08,-0.8999977111816406,-0.028037313207575854
513,2021-05-12,1,0.02802702702702703,-0.12108003390240951,NEW,30.399999618530277,30.399999618530277,27.700000762939453,28.700000762939453,28.700000762939453,58020,93,82.0,,0.82,76.25999999999999,-0.8000011444091761,-0.025641061693801204
514,2021-05-13,1,0.02802702702702703,0.0,NEW,28.100000381469727,28.5,25.799999237060547,25.899999618530277,25.899999618530277,69960,96,82.0,,0.82,78.72,-1.899999618530277,-0.062499988235925286
515,2021-05-14,2,0.028992277992277993,0.03444000551040083,NEW,26.5,28.299999237060547,26.0,27.600000381469727,27.600000381469727,52260,100,82.0,,0.82,82.0,-0.20000076293945312,-0.007017570629454517
516,2021-05-17,14,0.04057528957528957,0.39952057530962826,NEW,27.399999618530277,27.600000381469727,24.799999237060547,25.299999237060547,25.299999237060547,49090,97,82.0,,0.82,79.53999999999999,-0.6999988555908203,-0.024734942560497686
517,2021-05-18,5,0.03188803088803089,-0.2141021981159006,NEW,25.100000381469727,25.899999618530277,24.5,24.600000381469727,24.600000381469727,32190,95,82.0,,0.82,77.89999999999999,-1.7000007629394496,-0.06159422968996797
518,2021-05-19,6,0.03285328185328185,0.03027000847560224,NEW,24.200000762939453,24.200000762939453,22.450000762939453,23.0,23.0,27790,91,82.0,,0.82,74.61999999999999,-1.6999988555908239,-0.06563702241812208
519,2021-05-20,2,0.028992277992277993,-0.11752262310494765,NEW,23.5,23.600000381469727,22.299999237060547,23.5,23.5,43450,91,82.0,,0.82,74.61999999999999,-0.6000003814697266,-0.024793403411316528
520,2021-05-21,2,0.028992277992277993,0.0,NEW,23.5,26.200000762939453,23.399999618530277,25.399999618530277,25.399999618530277,37660,91,82.0,,0.82,74.61999999999999,2.6000003814697266,0.11016950590861851
521,2021-05-24,2,0.028992277992277993,0.0,NEW,24.600000381469727,24.799999237060547,19.5,19.700000762939453,19.700000762939453,142100,94,82.0,,0.82,77.08,-1.4000015258789062,-0.053435171187446784
522,2021-05-25,1,0.02802702702702703,-0.03329338127580228,NEW,20.799999237060547,20.799999237060547,18.5,19.100000381469727,19.100000381469727,114030,94,82.0,,0.82,77.08,-4.0,-0.16129032754253037
523,2021-05-26,4,0.030922779922779923,0.10332001653120249,NEW,18.899999618530277,18.899999618530277,17.100000381469727,17.700000762939453,17.700000762939453,222350,92,82.0,,0.82,75.44,-1.8999996185302699,-0.09134613885681941
524,2021-05-27,7,0.033818532818532816,0.09364464976900977,NEW,17.700000762939453,23.0,17.5,21.600000381469727,21.600000381469727,700770,91,82.0,,0.82,74.61999999999999,4.100000381469723,0.21693124149324983
525,2021-05-28,2,0.028992277992277993,-0.14271035506336338,NEW,21.200000762939453,22.5,18.899999618530277,19.299999237060547,19.299999237060547,162710,92,82.0,,0.82,75.44,-0.5,-0.021739130434782594
526,2021-06-01,53,0.07822007722007722,1.4529604068289137,NEW,20.100000381469727,20.899999618530277,19.700000762939453,20.200000762939453,20.200000762939453,95030,97,83.0,False,0.83,80.50999999999999,-1.600000381469723,-0.07111112806532105
527,2021-06-02,2,0.028992277992277993,-0.6293499185547164,NEW,20.200000762939453,20.200000762939453,19.100000381469727,19.600000381469727,19.600000381469727,82100,93,83.0,,0.83,77.19,-0.6999988555908239,-0.03349276882140195
528,2021-06-03,7,0.033818532818532816,0.16646690637901185,NEW,19.5,19.790000915527344,18.5,18.5,18.5,48390,92,83.0,,0.83,76.36,-0.4099998474121094,-0.02029702138251044
529,2021-06-04,4,0.030922779922779923,-0.08562621303801798,NEW,18.700000762939453,18.700000762939453,17.700000762939453,18.0,18.0,74110,93,83.0,,0.83,77.19,-1.0900001525878906,-0.055078327547355976
530,2021-06-07,5,0.03188803088803089,0.03121488325633659,NEW,18.5,18.899999618530277,16.799999237060547,17.600000381469727,17.600000381469727,85680,92,83.0,,0.83,76.36,0.19999885559082387,0.010695125531074323
531,2021-06-08,18,0.04443629343629344,0.3935101101828309,NEW,18.399999618530277,18.700000762939453,17.100000381469727,18.600000381469727,18.600000381469727,87300,96,83.0,,0.83,79.67999999999999,-0.19999885559082387,-0.010581950244842209
532,2021-06-09,14,0.04057528957528957,-0.08688852202624042,NEW,19.0,21.989999771118164,19.0,21.5,21.5,270810,98,83.0,,0.83,81.33999999999999,3.289999008178711,0.1759357686604477
