,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DE_unscaled,DE_monthly,isPartial,scale,DE,Stock_Price_Change,Stock_Price_Change_Percent
256,2020-01-17,6,0.00712927191679049,0.08478408320144704,DE,175.7100067138672,177.00999450683594,175.52999877929688,176.1999969482422,171.3194580078125,1653400,90,84.0,,0.84,75.6,1.4499969482421875,0.008259267306940155
257,2020-01-24,2,0.006386329866270431,0.029954469206805667,DE,172.0500030517578,172.0500030517578,169.0399932861328,170.1199951171875,165.40786743164062,1103300,91,84.0,,0.84,76.44,-4.959991455078125,-0.028020968357730602
258,2020-01-28,9,0.007686478454680535,0.07815756565235521,DE,164.8000030517578,165.6699981689453,162.39999389648438,162.97999572753906,158.4656524658203,1750700,93,84.0,,0.84,78.11999999999999,-6.3800048828125,-0.037082271256299815
259,2020-01-30,5,0.006943536404160475,-0.09665571235260006,DE,159.0,161.83999633789062,158.5399932861328,161.11000061035156,156.64743041992188,2496400,88,84.0,,0.84,73.92,-3.8300018310546875,-0.02311825842569859
260,2020-01-31,5,0.006943536404160475,0.0,DE,159.72000122070312,161.22000122070312,157.3300018310547,158.5800018310547,154.1875,1693300,87,84.0,,0.84,73.08,-0.6199951171875,-0.0038309140584326107
261,2020-02-03,1,0.006200594353640416,0.0,DE,159.44000244140625,161.42999267578125,157.27999877929688,158.2899932861328,153.90554809570312,1813400,84,85.0,,0.85,71.39999999999999,0.209991455078125,0.0013025149081264953
262,2020-02-04,78,0.02050222882615156,2.3064941289240357,DE,161.3300018310547,165.1199951171875,160.64999389648438,164.42999267578125,159.87547302246094,1412200,84,85.0,,0.85,71.39999999999999,3.69000244140625,0.022858220955366715
263,2020-02-05,7,0.007315007429420505,-0.6432091607479344,DE,167.42999267578125,168.77000427246094,166.50999450683594,168.35000610351562,163.68690490722656,1476900,89,85.0,,0.85,75.64999999999999,3.6500091552734375,0.022105191758775122
264,2020-02-10,1,0.006200594353640416,-0.1523461304082877,DE,166.4600067138672,168.2899932861328,166.1300048828125,168.24000549316406,163.5799560546875,807700,89,85.0,,0.85,75.64999999999999,-0.480010986328125,-0.0028441723895035187
265,2020-02-11,7,0.007315007429420505,0.179726815240834,DE,169.10000610351562,171.05999755859375,168.60000610351562,170.25999450683594,165.54397583007812,1315700,87,85.0,,0.85,73.95,2.7700042724609375,0.01645970873473912
266,2020-02-13,0,0.006014858841010402,-0.17773715214300223,DE,170.86000061035156,171.91000366210938,169.86000061035156,170.75999450683594,166.03012084960938,831100,86,85.0,,0.85,73.1,0.850006103515625,0.004969052470753521
267,2020-02-14,3,0.006572065378900446,0.0926383399209485,DE,170.8300018310547,172.30999755859375,167.17999267578125,168.07000732421875,163.41465759277344,1152400,100,85.0,,0.85,85.0,0.399993896484375,0.0023267633527048748
268,2020-02-18,1,0.006200594353640416,-0.02908329455560732,DE,167.39999389648438,167.44000244140625,164.2100067138672,166.3000030517578,161.69369506835938,1177400,87,85.0,,0.85,73.95,-4.8699951171875,-0.02826298639770719
269,2020-02-19,35,0.012515601783060923,1.0184519530313927,DE,166.5,167.24000549316406,164.85000610351562,164.92999267578125,160.3616180419922,1244600,87,85.0,,0.85,73.95,-0.1999969482421875,-0.001194439472802622
270,2020-02-20,11,0.008057949479940565,-0.35616763623412095,DE,164.75999450683594,166.75,164.5,165.8300018310547,161.23672485351562,2048500,85,85.0,,0.85,72.25,-0.4900054931640625,-0.0029299538212709253
271,2020-02-21,1,0.006200594353640416,-0.23049972340033198,DE,177.91000366210938,181.9900054931641,176.0,177.42999267578125,172.51536560058594,5917100,86,85.0,,0.85,73.1,15.240005493164091,0.09139433579108891
272,2020-02-24,1,0.006200594353640416,-0.23049972340033198,DE,172.50999450683594,176.36000061035156,171.5,171.86000061035156,167.0996551513672,2292900,88,85.0,,0.85,74.8,-5.630004882812528,-0.030935791597764384
273,2020-02-25,1,0.006200594353640416,0.0,DE,172.17999267578125,172.9499969482422,165.8000030517578,166.64999389648438,162.03395080566406,2358500,85,85.0,,0.85,72.25,-3.410003662109375,-0.019335470913517505
274,2020-02-27,2,0.006386329866270431,0.029954469206805667,DE,164.39999389648438,166.5500030517578,159.9600067138672,159.99000549316406,155.55845642089844,2957500,88,85.0,,0.85,74.8,-6.399993896484375,-0.03700488007756175
275,2020-02-28,1,0.006200594353640416,-0.02908329455560732,DE,155.2899932861328,158.9199981689453,152.66000366210938,156.47999572753906,152.14566040039062,3048300,84,85.0,,0.85,71.39999999999999,-7.6300048828125,-0.04581209692587862
276,2020-03-02,589,0.11541307578008915,17.613227893601724,DE,157.9199981689453,164.0,156.5500030517578,163.9199981689453,159.37960815429688,2532100,85,79.0,,0.79,67.15,5.0800018310546875,0.031965780830517154
277,2020-03-04,17,0.009172362555720653,-0.9205257940339628,DE,161.24000549316406,163.2899932861328,160.52000427246094,163.07000732421875,158.5531463623047,2513800,80,79.0,,0.79,63.2,-0.7100067138671875,-0.004329309230897471
278,2020-03-05,1,0.006200594353640416,-0.3239915762190183,DE,158.8300018310547,162.19000244140625,157.9199981689453,159.07000732421875,154.66397094726562,1878400,84,79.0,,0.79,66.36,-1.0999908447265625,-0.006736425316639316
279,2020-03-06,1,0.006200594353640416,0.0,DE,154.1999969482422,164.94000244140625,153.6699981689453,164.0399932861328,159.49627685546875,2973400,82,79.0,,0.79,64.78,2.75,0.01695542239721881
280,2020-03-09,28,0.011215453194650817,0.8646245059288535,DE,152.00999450683594,158.25,147.1300048828125,150.0,145.8451690673828,2886400,84,79.0,,0.79,66.36,-6.69000244140625,-0.0405602179118606
281,2020-03-10,8,0.00750074294205052,-0.3312135665076841,DE,155.6199951171875,156.3300018310547,148.00999450683594,154.99000549316406,150.6969451904297,2797700,82,79.0,,0.79,64.78,-1.9199981689453125,-0.012132689851155232
282,2020-03-11,2,0.006386329866270431,-0.14857369255150554,DE,150.85000610351562,151.16000366210938,143.85000610351562,145.8800048828125,141.83926391601562,2397300,85,79.0,,0.79,67.15,-5.1699981689453125,-0.033071055513275716
283,2020-03-12,6,0.00712927191679049,0.11633317822242906,DE,135.0,136.5399932861328,128.08999633789062,130.38999938964844,126.77835083007812,3288700,84,79.0,,0.79,66.36,-14.620010375976562,-0.09671877495224812
284,2020-03-13,1,0.006200594353640416,-0.13026260942059198,DE,137.92999267578125,139.2899932861328,130.52999877929688,138.9600067138672,135.1109619140625,2525500,83,79.0,,0.79,65.57000000000001,2.75,0.02014061912422327
285,2020-03-16,4,0.006757800891530461,-0.2632431556779523,DE,123.9000015258789,132.8699951171875,119.83999633789062,120.0500030517578,116.7247543334961,2617700,81,79.0,,0.79,63.99,-6.4199981689453125,-0.046090878587072615
286,2020-03-17,41,0.013630014858841012,1.0169305189094109,DE,122.8000030517578,129.4600067138672,119.06999969482422,126.70999908447266,123.20027923583984,2909600,80,79.0,,0.79,63.2,-3.4099884033203125,-0.025664096700784844
287,2020-03-18,1,0.006200594353640416,-0.5450779461462989,DE,117.81999969482422,120.5500030517578,106.13999938964844,114.20999908447266,111.04651641845705,2635000,83,79.0,,0.79,65.57000000000001,-8.91000366210939,-0.06882437200704228
288,2020-03-19,29,0.01140118870728083,0.8387251377905582,DE,112.9000015258789,120.73999786376952,106.25,119.66000366210938,116.3455581665039,2455700,85,79.0,,0.79,67.15,0.18999481201171875,0.0015760664222475018
289,2020-03-20,17,0.009172362555720653,-0.19549068161084315,DE,119.66000366210938,120.61000061035156,110.33999633789062,111.62999725341795,108.5379638671875,4155200,84,79.0,,0.79,66.36,-0.12999725341795454,-0.0010766709931917529
290,2020-03-23,21,0.009915304606240714,0.05954271197205485,DE,110.2699966430664,115.56999969482422,106.5199966430664,111.1500015258789,108.0712661743164,3130900,83,79.0,,0.79,65.57000000000001,-5.040000915527344,-0.04178758718201003
291,2020-03-24,11,0.008057949479940565,-0.1873220440581448,DE,117.37000274658205,126.66000366210938,112.6999969482422,126.0,122.50994873046876,3488000,86,79.0,,0.79,67.94,11.090003967285156,0.09595919353266047
292,2020-03-25,-1,0.0058291233283803865,-0.27659966808039826,DE,125.87999725341795,136.72999572753906,121.83999633789062,128.49000549316406,124.93097686767578,3962200,86,79.0,,0.79,67.94,10.069992065429688,0.0795041194874222
293,2020-03-26,1,0.006200594353640416,0.06372673973999476,DE,129.35000610351562,140.14999389648438,127.13999938964844,139.08999633789062,135.2373504638672,2227500,87,79.0,,0.79,68.73,3.4199981689453125,0.025012786336659598
294,2020-03-27,10,0.00787221396731055,0.269590222861251,DE,135.0,139.1699981689453,132.16000366210938,135.11000061035156,131.36758422851562,2302600,84,79.0,,0.79,66.36,-0.9799957275390625,-0.006992477846719636
295,2020-03-30,7,0.007315007429420505,-0.18601190476190477,DE,136.72000122070312,141.6999969482422,134.55999755859375,141.22999572753906,138.09487915039062,2251100,80,79.0,,0.79,63.2,2.529998779296875,0.01817919675636981
296,2020-03-31,20,0.0097295690936107,0.33008328255129005,DE,141.99000549316406,145.0,137.25,138.16000366210938,135.09300231933594,2240100,82,79.0,,0.79,64.78,3.3000030517578125,0.023288660005851503
297,2020-04-01,75,0.019945022288261515,1.0499389126450822,DE,132.17999267578125,134.72999572753906,129.67999267578125,133.6699981689453,130.70269775390625,2040600,81,80.0,False,0.8,64.8,-10.270004272460938,-0.07082761567214435
298,2020-04-03,1,0.006200594353640416,-0.6891156969380914,DE,138.47999572753906,139.35000610351562,132.1300048828125,135.52000427246094,132.51165771484375,2053100,83,80.0,,0.8,66.4,4.6200103759765625,0.03429088193040175
299,2020-04-06,38,0.013072808320950965,1.1083153606518095,DE,141.5800018310547,144.8699951171875,139.72000122070312,143.49000549316406,140.30471801757812,2079300,85,80.0,,0.8,68.0,5.519989013671875,0.03961240596983817
300,2020-04-07,1,0.006200594353640416,-0.5256876562855195,DE,148.0,151.64999389648438,142.5399932861328,142.82000732421875,139.6495819091797,2067500,84,80.0,,0.8,67.2,6.779998779296875,0.04680057298139917
301,2020-04-09,5,0.006943536404160475,0.11981787682722267,DE,147.27999877929688,150.2100067138672,144.1300048828125,145.75,142.51454162597656,1596100,85,80.0,,0.8,68.0,-1.4399871826171875,-0.009495464824087696
302,2020-04-13,10,0.00787221396731055,0.269590222861251,DE,141.77999877929688,142.75,136.8699951171875,139.8000030517578,136.69664001464844,1655900,86,80.0,,0.8,68.8,-7.4600067138671875,-0.04966384648445987
303,2020-04-14,4,0.006757800891530461,-0.14156285390713486,DE,140.30999755859375,142.22999572753906,135.16000366210938,138.1300048828125,135.06369018554688,2479800,83,80.0,,0.8,66.4,-0.5200042724609375,-0.003642761978710607
304,2020-04-15,29,0.01140118870728083,0.6871152154793312,DE,133.1199951171875,135.3300018310547,127.5500030517578,135.30999755859375,132.30628967285156,2938200,83,80.0,,0.8,66.4,-6.899993896484375,-0.04851293049113392
305,2020-04-16,1,0.006200594353640416,-0.45614492375863414,DE,134.25,135.49000549316406,128.50999450683594,129.9499969482422,127.06527709960938,3642700,84,80.0,,0.8,67.2,0.160003662109375,0.0011823221750126844
306,2020-04-17,2,0.006386329866270431,0.029954469206805667,DE,133.5399932861328,138.5500030517578,133.00999450683594,138.4600067138672,135.38638305664062,2468300,80,80.0,,0.8,64.0,3.05999755859375,0.022584673662502164
307,2020-04-21,4,0.006757800891530461,-0.21559158330458772,DE,133.99000549316406,135.19000244140625,132.5,134.05999755859375,131.08404541015625,1958500,87,80.0,,0.8,69.60000000000001,-3.3600006103515625,-0.024251176732896784
308,2020-04-22,6,0.00712927191679049,0.05496921723834647,DE,137.3699951171875,137.8800048828125,134.1199951171875,136.2100067138672,133.18630981445312,1280400,85,80.0,,0.8,68.0,2.69000244140625,0.019897939143629584
309,2020-04-23,4,0.006757800891530461,-0.05210504376823666,DE,137.67999267578125,140.08999633789062,136.9199981689453,137.11000061035156,134.0663299560547,1377000,85,80.0,,0.8,68.0,2.209991455078125,0.016028367978057734
310,2020-04-27,11,0.008057949479940565,0.13026260942059187,DE,138.6300048828125,140.77999877929688,138.11000061035156,139.6999969482422,136.59881591796875,1528900,84,80.0,,0.8,67.2,0.69000244140625,0.004925422652892308
311,2020-04-28,8,0.00750074294205052,-0.06914991702009954,DE,143.05999755859375,144.6199951171875,140.86000061035156,141.55999755859375,138.41754150390625,1752100,83,80.0,,0.8,66.4,3.839996337890625,0.027276576013547604
312,2020-04-29,1,0.006200594353640416,-0.1733359746434232,DE,145.0,148.42999267578125,143.5399932861328,147.10000610351562,143.83457946777344,1563200,84,80.0,,0.8,67.2,3.80999755859375,0.026344887894004243
313,2020-04-30,3,0.006572065378900446,0.059908938413611335,DE,144.55999755859375,145.8000030517578,142.72999572753906,145.05999755859375,141.83985900878906,2054600,87,80.0,,0.8,69.60000000000001,-2.6299896240234375,-0.017718720971496515
314,2020-05-01,25,0.010658246656760774,0.621749943477278,DE,142.89999389648438,143.0500030517578,137.13999938964844,138.19000244140625,135.1223602294922,1603100,63,85.0,False,0.85,53.55,-2.75,-0.01886145365184777
315,2020-05-04,9,0.007686478454680535,0.16956816640289385,DE,136.36000061035156,136.5,130.1999969482422,132.94000244140625,129.98892211914062,2277200,65,85.0,,0.85,55.25,-6.5500030517578125,-0.04578820630565039
316,2020-05-05,20,0.0097295690936107,0.26580320896965026,DE,135.1199951171875,138.4499969482422,134.72000122070312,135.14999389648438,132.14984130859375,1125500,100,85.0,,0.85,85.0,1.9499969482421875,0.014285691928514144
317,2020-05-06,5,0.006943536404160475,-0.28634697617593174,DE,135.61000061035156,136.02999877929688,131.38999938964844,132.1300048828125,129.19688415527344,1150800,72,85.0,,0.85,61.2,-2.4199981689453125,-0.01747922154053927
318,2020-05-07,3,0.006572065378900446,-0.05349882302589337,DE,134.66000366210938,136.97000122070312,134.05999755859375,136.0,132.98097229003906,1059000,64,85.0,,0.85,54.4,0.94000244140625,0.006910258397718305
319,2020-05-08,11,0.008057949479940565,0.22609088853719195,DE,138.0,138.9499969482422,136.72000122070312,137.0,133.9587860107422,1727400,64,85.0,,0.85,54.4,1.9799957275390625,0.014455688909198683
320,2020-05-11,4,0.006757800891530461,0.05816658911121464,DE,135.16000366210938,136.77000427246094,132.55999755859375,134.88999938964844,131.89561462402344,1356000,58,85.0,,0.85,49.3,-2.17999267578125,-0.015689044430805432
321,2020-05-12,1,0.006200594353640416,-0.08245382585751992,DE,135.8000030517578,136.82000732421875,129.94000244140625,130.0500030517578,127.1630630493164,1392500,59,85.0,,0.85,50.15,0.0500030517578125,0.0003655995481157692
322,2020-05-13,9,0.007686478454680535,0.23963575365444534,DE,130.9499969482422,131.1300048828125,124.5,125.81999969482422,123.0269775390625,2027400,61,85.0,,0.85,51.85,-5.69000244140625,-0.04158750282714718
323,2020-05-14,23,0.010286775631500742,0.33829499323410017,DE,123.0,126.95999908447266,117.8499984741211,126.8000030517578,123.98521423339844,2720600,61,85.0,,0.85,51.85,-4.170005798339844,-0.03180054635143548
324,2020-05-15,1,0.006200594353640416,-0.3972266358515094,DE,125.98999786376952,127.6999969482422,124.69000244140624,126.01000213623048,123.21275329589844,1649600,61,85.0,,0.85,51.85,0.7399978637695455,0.005828590651431709
325,2020-05-18,7,0.007315007429420505,0.179726815240834,DE,131.97999572753906,138.8699951171875,130.50999450683594,137.89999389648438,134.83877563476562,2450900,62,85.0,,0.85,52.7,11.169998168945298,0.08747062205077882
326,2020-05-19,5,0.006943536404160475,-0.05078204346942927,DE,139.08999633789062,139.44000244140625,135.44000244140625,136.14999389648438,133.1276397705078,1859400,60,85.0,,0.85,51.0,0.57000732421875,0.004104611105788081
327,2020-05-20,5,0.006943536404160475,0.0,DE,138.47999572753906,143.0800018310547,138.11000061035156,142.30999755859375,139.15089416503906,2399400,60,85.0,,0.85,51.0,3.6399993896484375,0.026104412836466917
328,2020-05-21,6,0.00712927191679049,0.02674941151294674,DE,141.07000732421875,144.5,141.07000732421875,142.80999755859375,139.63980102539062,2100200,60,85.0,,0.85,51.0,1.4199981689453125,0.009924504827879543
329,2020-05-22,7,0.007315007429420505,0.02605252188411833,DE,148.0,148.41000366210938,138.75999450683594,140.7100067138672,137.58642578125,3427600,63,85.0,,0.85,53.55,3.910003662109375,0.027058848872729246
330,2020-05-26,4,0.006757800891530461,0.0,DE,144.4600067138672,151.0,144.4600067138672,148.02999877929688,144.74391174316406,2500300,63,85.0,,0.85,53.55,2.589996337890625,0.017451629094945353
331,2020-05-27,8,0.00750074294205052,0.10993843447669294,DE,152.0,154.27000427246094,150.52999877929688,153.36000061035156,149.95559692382812,1936400,62,85.0,,0.85,52.7,3.2700042724609375,0.02165565743351605
332,2020-05-28,8,0.00750074294205052,0.0,DE,156.19000244140625,156.33999633789062,152.1300048828125,153.16000366210938,149.76007080078125,1914700,61,85.0,,0.85,51.85,2.0699920654296875,0.013417981513592414
333,2020-05-29,4,0.006757800891530461,-0.09904912836767032,DE,151.27000427246094,152.92999267578125,147.8699951171875,152.1199951171875,148.74313354492188,2249000,59,85.0,,0.85,50.15,-3.410003662109375,-0.021811460547430772
334,2020-06-02,1,0.006200594353640416,5.200594353640415,DE,150.63999938964844,154.10000610351562,150.1199951171875,152.9499969482422,149.55471801757812,1335400,88,82.0,,0.82,72.16,1.170013427734375,0.007650647248867992
335,2020-06-03,3,0.006572065378900446,0.059908938413611335,DE,155.1300048828125,158.83999633789062,155.05999755859375,158.35000610351562,154.83485412597656,1678800,91,82.0,,0.82,74.61999999999999,4.739990234375,0.0307591826517577
336,2020-06-04,64,0.017901931649331352,1.7239430250960885,DE,156.7899932861328,161.3699951171875,156.0800018310547,161.13999938964844,157.56288146972656,1469900,88,82.0,,0.82,72.16,2.529998779296875,0.015927970521448342
337,2020-06-05,1,0.006200594353640416,-0.6536354581673307,DE,167.89999389648438,170.11000061035156,165.64999389648438,166.72000122070312,163.01904296875,2061200,88,82.0,,0.82,72.16,8.740005493164062,0.05416128002493292
338,2020-06-08,0,0.006014858841010402,-0.19809825673534076,DE,167.0,170.41000366210938,166.80999755859375,168.80999755859375,165.06265258789062,1373000,90,82.0,,0.82,73.8,0.3000030517578125,0.0017635826857997916
339,2020-06-10,7,0.007315007429420505,0.21615612648221338,DE,164.4199981689453,165.08999633789062,160.9600067138672,161.0,157.42604064941406,1311700,89,82.0,,0.82,72.97999999999999,-5.32000732421875,-0.031218867495404257
340,2020-06-11,3,0.006572065378900446,-0.10156408693885843,DE,155.22999572753906,156.8800048828125,150.69000244140625,151.08999633789062,147.73599243164062,1576200,87,82.0,,0.82,71.33999999999999,-8.209991455078125,-0.04973039940151602
341,2020-06-12,1,0.006200594353640416,-0.0565227221342981,DE,156.4499969482422,157.27000427246094,150.52000427246094,154.97000122070312,151.52987670898438,1598000,93,82.0,,0.82,76.25999999999999,0.3899993896484375,0.0024859725746424477
342,2020-06-15,6,0.00712927191679049,0.11633317822242906,DE,148.3800048828125,155.61000061035156,148.1199951171875,155.47000122070312,152.01876831054688,1321200,89,82.0,,0.82,72.97999999999999,-1.660003662109375,-0.010555119329897833
343,2020-06-16,1,0.006200594353640416,-0.13026260942059198,DE,161.7100067138672,163.82000732421875,155.55999755859375,158.3000030517578,154.7859649658203,2105600,89,82.0,,0.82,72.97999999999999,8.210006713867188,0.05276014833021625
344,2020-06-17,8,0.00750074294205052,0.20968128444763967,DE,158.92999267578125,158.92999267578125,154.86000061035156,155.50999450683594,152.057861328125,1131600,90,82.0,,0.82,73.8,-4.8900146484375,-0.029849923268283063
345,2020-06-18,0,0.006014858841010402,-0.19809825673534076,DE,154.5399932861328,156.8800048828125,153.61000061035156,154.8699951171875,151.4320831298828,883800,87,82.0,,0.82,71.33999999999999,-2.04998779296875,-0.012898684247414138
346,2020-06-19,4,0.006757800891530461,0.12351778656126489,DE,158.75,158.86000061035156,153.5399932861328,154.8699951171875,151.4320831298828,2046200,87,82.0,,0.82,71.33999999999999,1.9799957275390625,0.01262108405094775
347,2020-06-22,3,0.006572065378900446,-0.6577420103691094,DE,153.0,154.72999572753906,151.75,154.55999755859375,151.1289825439453,1188500,85,82.0,,0.82,69.7,-4.1300048828125,-0.02599776449039859
348,2020-06-23,68,0.018644873699851412,1.8369884693646847,DE,156.5399932861328,156.6199951171875,153.69000244140625,153.9600067138672,150.5422821044922,940400,88,82.0,,0.82,72.16,1.8899993896484375,0.012214822218288512
349,2020-06-24,14,0.008615156017830609,-0.5379343321644884,DE,151.88999938964844,152.6699981689453,149.1199951171875,150.49000549316406,147.1493377685547,1985600,88,82.0,,0.82,72.16,-3.9499969482421875,-0.025220259681956292
350,2020-06-25,1,0.006200594353640416,-0.28026905829596416,DE,149.22000122070312,154.85000610351562,148.2899932861328,154.4499969482422,151.02139282226562,1671100,88,82.0,,0.82,72.16,2.1800079345703125,0.014279216353680013
351,2020-06-26,2,0.006386329866270431,0.029954469206805667,DE,153.17999267578125,153.8699951171875,148.19000244140625,149.0399932861328,145.73150634765625,2302800,89,82.0,,0.82,72.97999999999999,-0.980010986328125,-0.00632877589732217
352,2020-06-29,1,0.006200594353640416,-0.0565227221342981,DE,150.85000610351562,153.9600067138672,150.32000732421875,153.7100067138672,151.0681915283203,1094100,86,82.0,,0.82,70.52,0.0900115966796875,0.0005849847243522
353,2020-06-30,53,0.01585884101040119,1.5576323987538943,DE,152.83999633789062,158.25,152.1199951171875,157.14999389648438,154.4490509033203,1836600,87,82.0,,0.82,71.33999999999999,4.2899932861328125,0.027864335535563445
354,2020-07-01,1,0.006200594353640416,-0.6090133982947625,DE,159.64999389648438,160.17999267578125,155.33999633789062,156.85000610351562,154.15423583984375,1111100,80,81.0,False,0.81,64.80000000000001,1.92999267578125,0.012195846292456514
355,2020-07-06,9,0.007686478454680535,0.16956816640289385,DE,161.1199951171875,161.58999633789062,158.41000366210938,160.22000122070312,157.46627807617188,947500,83,81.0,,0.81,67.23,1.410003662109375,0.008802620343249412
356,2020-07-08,1,0.006200594353640416,-0.19331142470520013,DE,159.27000427246094,159.80999755859375,156.85000610351562,158.3800048828125,155.65794372558594,1042600,81,81.0,,0.81,65.61,-1.779998779296875,-0.011015525834748074
357,2020-07-09,14,0.008615156017830609,0.38940809968847345,DE,157.82000732421875,159.7100067138672,156.10000610351562,157.64999389648438,154.94046020507812,1283400,80,81.0,,0.81,64.80000000000001,-0.0999908447265625,-0.0006256857909650027
358,2020-07-10,1,0.006200594353640416,-0.28026905829596416,DE,158.27000427246094,159.44000244140625,157.0399932861328,159.08999633789062,156.35572814941406,982700,83,81.0,,0.81,67.23,-0.2700042724609375,-0.0016905908278163073
359,2020-07-13,10,0.00787221396731055,0.197829527470043,DE,162.66000366210938,167.32000732421875,161.66000366210938,163.8300018310547,161.01426696777344,1829700,83,81.0,,0.81,67.23,7.8800048828125,0.04942301029949103
360,2020-07-14,12,0.008243684992570579,0.04718761796904469,DE,163.49000549316406,169.82000732421875,162.3000030517578,169.55999755859375,166.645751953125,1651500,81,81.0,,0.81,65.61,2.5,0.014941428941941837
361,2020-07-15,22,0.010101040118870728,0.22530641672674845,DE,170.69000244140625,174.0,169.8300018310547,172.38999938964844,169.4271240234375,1992300,83,81.0,,0.81,67.23,4.17999267578125,0.024614253300559774
362,2020-07-16,10,0.00787221396731055,-0.22065313327449243,DE,171.9600067138672,175.27999877929688,170.89999389648438,173.4199981689453,170.43942260742188,1142400,79,81.0,,0.81,63.99,1.279998779296875,0.007356314823545151
363,2020-07-17,55,0.016230312035661217,1.0617214043035106,DE,175.0,176.92999267578125,173.36000061035156,176.50999450683594,173.476318359375,1140400,83,81.0,,0.81,67.23,1.649993896484375,0.00941347505691148
364,2020-07-20,-6,0.004900445765230312,-0.20968128444763956,DE,175.8699951171875,176.1300048828125,172.6999969482422,173.80999755859375,170.82272338867188,1314500,83,81.0,,0.81,67.23,-0.79998779296875,-0.004521493393348508
365,2020-07-21,8,0.00750074294205052,0.5306246209824137,DE,174.9499969482422,176.80999755859375,173.3699951171875,175.64999389648438,172.63108825683594,1079300,82,81.0,,0.81,66.42,0.67999267578125,0.0038607429565091778
366,2020-07-22,2,0.006386329866270431,-0.14857369255150554,DE,174.19000244140625,176.02999877929688,174.11000061035156,175.49000549316406,172.47386169433594,1246300,84,81.0,,0.81,68.04,-0.779998779296875,-0.0044115083426681245
367,2020-07-23,5,0.006943536404160475,0.08724988366682185,DE,175.6999969482422,178.39999389648438,175.41000366210938,176.72999572753906,173.69253540039062,943800,81,81.0,,0.81,65.61,2.3699951171875,0.013463586511518244
368,2020-07-24,1,0.006200594353640416,-0.10699764605178685,DE,177.11000061035156,177.77000427246094,174.80999755859375,175.35000610351562,172.3362579345703,910800,84,81.0,,0.81,68.04,-0.6299896240234375,-0.0035313320940413284
369,2020-07-27,1,0.006200594353640416,-0.02908329455560732,DE,174.69000244140625,176.69000244140625,172.91000366210938,176.0,172.97508239746094,887100,86,81.0,,0.81,69.66000000000001,-1.0800018310546875,-0.006075275947000636
370,2020-07-28,39,0.01325854383358098,1.138269829858615,DE,174.89999389648438,177.13999938964844,174.64999389648438,175.7899932861328,172.7686767578125,850000,86,81.0,,0.81,69.66000000000001,0.4499969482421875,0.0025468161300830072
371,2020-07-29,17,0.009172362555720653,-0.3081923120026897,DE,176.7100067138672,180.75999450683597,176.00999450683594,180.25,177.1520233154297,1886900,84,81.0,,0.81,68.04,3.6199951171875284,0.020435785986567367
372,2020-07-30,14,0.008615156017830609,-0.060748420541065884,DE,178.2100067138672,179.25,176.27999877929688,178.0399932861328,174.98001098632812,1235700,83,81.0,,0.81,67.23,-1.509994506835966,-0.008353587921683947
373,2020-07-31,1,0.006200594353640416,-0.28026905829596416,DE,176.80999755859375,176.9199981689453,173.36000061035156,176.30999755859375,173.2797393798828,1409600,89,81.0,,0.81,72.09,-2.3300018310546875,-0.012998615514949408
374,2020-08-03,2,0.006386329866270431,-0.20744975106029873,DE,177.3800048828125,178.8699951171875,175.8300018310547,177.6199951171875,174.5672149658203,840600,87,78.0,,0.78,67.86,1.9499969482421875,0.01102191368089489
375,2020-08-04,19,0.009543833580980682,0.4944160074453232,DE,176.9199981689453,178.8800048828125,176.6300048828125,178.11000061035156,175.048828125,672800,87,78.0,,0.78,67.86,0.010009765625,5.596112203409831e-05
376,2020-08-05,38,0.013072808320950965,0.36976490736416023,DE,180.0,183.58999633789065,179.9499969482422,182.82000732421875,179.67787170410156,1366100,86,78.0,,0.78,67.08,4.709991455078153,0.026330452406705618
377,2020-08-06,57,0.01660178306092125,0.2699477153898615,DE,182.0,183.2400054931641,180.25,181.25999450683597,178.14468383789062,968100,87,78.0,,0.78,67.86,-0.3499908447265625,-0.001906372088392061
378,2020-08-07,121,0.0284888558692422,0.7160118141949341,DE,181.41000366210935,183.7100067138672,179.86000061035156,183.5,180.3461761474609,1254600,87,78.0,,0.78,67.86,0.4700012207030966,0.0025649487372485513
379,2020-08-10,14,0.008615156017830609,0.38940809968847345,DE,185.0,191.3500061035156,184.3999938964844,189.91000366210935,186.64602661132807,2631100,85,78.0,,0.78,66.3,7.639999389648409,0.04158727946457419
380,2020-08-11,16,0.00898662704309064,0.0431183166609177,DE,192.3000030517578,195.8500061035156,192.2100067138672,193.22000122070312,189.89913940429688,1909900,88,78.0,,0.78,68.64,4.5,0.02351711448373628
381,2020-08-12,1,0.006200594353640416,-0.3100198412698413,DE,191.2899932861328,192.82000732421875,189.58999633789065,192.30999755859372,189.0047607421875,1629000,86,78.0,,0.78,67.08,-3.0299987792968466,-0.015471017027670397
382,2020-08-13,10,0.00787221396731055,0.269590222861251,DE,188.5500030517578,191.1699981689453,188.4499969482422,189.5,186.2430725097656,1324700,88,78.0,,0.78,68.64,-1.6500091552734375,-0.008557250765471758
