,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AN_unscaled,AN_monthly,isPartial,scale,AN,Stock_Price_Change,Stock_Price_Change_Percent
380,2020-06-22,-4,0.0015848808305307794,-0.23520003763200603,AN,37.72999954223633,38.59000015258789,37.20000076293945,38.220001220703125,38.220001220703125,576000,93,75.0,,0.75,69.75,-1.3400001525878906,-0.03355873133850684
381,2020-06-23,5,0.002023541453428864,0.27677830058123454,AN,38.77000045776367,38.84000015258789,37.95000076293945,38.52000045776367,38.52000045776367,519100,94,75.0,,0.75,70.5,0.25,0.006478362244402236
382,2020-06-24,9,0.002218501730272457,0.0963460751017653,AN,37.83000183105469,37.90999984741211,35.900001525878906,36.16999816894531,36.16999816894531,710300,93,75.0,,0.75,69.75,-0.9300003051757812,-0.023944394992846507
383,2020-06-25,4,0.0019748013842179656,-0.10984906738141798,AN,36.02999877929688,36.56999969482422,35.66999816894531,36.31999969482422,36.31999969482422,609400,96,75.0,,0.75,72.0,-1.3400001525878906,-0.03534687834295425
384,2020-06-26,-9,0.001341180484476288,-0.3208529752943209,AN,36.0099983215332,36.650001525878906,35.720001220703125,35.779998779296875,35.779998779296875,932100,90,75.0,,0.75,67.5,0.0800018310546875,0.00218763554067003
385,2020-06-29,1,0.0018285811765852708,-0.39013605995090783,AN,36.16999816894531,37.90999984741211,35.63999938964844,37.66999816894531,37.66999816894531,494800,90,75.0,,0.75,67.5,1.2599983215332031,0.034379216072979
386,2020-06-30,6,0.0020722815226397622,0.133272916277954,AN,37.59999847412109,38.27000045776367,37.209999084472656,37.58000183105469,37.58000183105469,481600,88,75.0,,0.75,66.0,0.3600006103515625,0.009496191289912082
387,2020-07-01,3,0.0019260613150070675,-0.07056001128960177,AN,37.5099983215332,38.09000015258789,36.86000061035156,36.97999954223633,36.97999954223633,453700,94,73.0,False,0.73,68.62,-0.18000030517578125,-0.004703430964795419
388,2020-07-02,6,0.0020722815226397622,0.0759166940810283,AN,37.970001220703125,38.560001373291016,36.95000076293945,37.08000183105469,37.08000183105469,612600,94,73.0,,0.73,68.62,0.470001220703125,0.012339228637970878
389,2020-07-06,4,0.0019748013842179656,0.07996374976677245,AN,37.79999923706055,38.04999923706055,37.16999816894531,37.77000045776367,37.77000045776367,752000,95,73.0,,0.73,69.35,-0.5100021362304688,-0.013226196007962931
390,2020-07-07,3,0.0019260613150070675,-0.024680998099563034,AN,37.470001220703125,39.09999847412109,37.13999938964844,38.970001220703125,38.970001220703125,780900,98,73.0,,0.73,71.53999999999999,1.0499992370605398,0.02759524988473183
391,2020-07-08,2,0.001877321245796169,-0.025305564693676286,AN,39.119998931884766,41.38999938964844,39.09999847412109,41.34999847412109,41.34999847412109,1457800,97,73.0,,0.73,70.81,2.290000915527351,0.058567800636693645
392,2020-07-09,2,0.001877321245796169,0.0,AN,41.31999969482422,41.72999954223633,40.15999984741211,40.68000030517578,40.68000030517578,850000,96,73.0,,0.73,70.08,0.3400001525878906,0.008214548383707498
393,2020-07-10,48,0.00411936442949749,1.19427785133837,AN,40.63999938964844,41.86000061035156,40.27999877929688,41.7400016784668,41.7400016784668,703700,93,73.0,,0.73,67.89,0.13000106811523438,0.0031152904275413285
394,2020-07-13,2,0.001877321245796169,0.02665458325559067,AN,42.150001525878906,42.7400016784668,41.02000045776367,41.06999969482422,41.06999969482422,622400,97,73.0,,0.73,70.81,0.8800010681152344,0.02102248101491
395,2020-07-14,7,0.0021210215918506603,0.12981280992808375,AN,40.95000076293945,43.56999969482422,40.65999984741211,43.54999923706055,43.54999923706055,959300,98,73.0,,0.73,71.53999999999999,0.8299980163574219,0.01941970013481753
396,2020-07-15,1,0.0018285811765852708,-0.1378771514580508,AN,44.56999969482422,45.09999847412109,43.7400016784668,44.150001525878906,44.150001525878906,1197100,98,73.0,,0.73,71.53999999999999,1.529998779296868,0.0351158776684275
397,2020-07-17,1,0.0018285811765852708,0.0,AN,43.9900016784668,45.119998931884766,43.58000183105469,44.720001220703125,44.720001220703125,795600,94,73.0,,0.73,68.62,0.02000045776367898,0.00044346914501902646
398,2020-07-20,1,0.0018285811765852708,-0.42736999557366784,AN,44.65999984741211,45.34000015258789,43.93000030517578,44.560001373291016,44.560001373291016,818200,100,73.0,,0.73,73.0,0.220001220703125,0.004875913694839529
399,2020-07-21,1,0.0018285811765852708,0.0,AN,45.0,45.459999084472656,44.459999084472656,45.15999984741211,45.15999984741211,616200,99,73.0,,0.73,72.27,0.11999893188476562,0.002646646040602496
400,2020-07-22,1,0.0018285811765852708,0.0,AN,45.52999877929688,49.150001525878906,45.52999877929688,48.84999847412109,48.84999847412109,1742700,100,73.0,,0.73,73.0,3.69000244140625,0.08117031490804871
401,2020-07-23,1,0.0018285811765852708,0.0,AN,52.2599983215332,53.4900016784668,49.65999984741211,52.54999923706055,52.54999923706055,3333500,95,73.0,,0.73,69.35,4.340000152587891,0.08830111938659368
402,2020-07-24,1,0.0018285811765852708,0.0,AN,53.650001525878906,54.91999816894531,52.88999938964844,54.70000076293945,54.70000076293945,1580200,91,73.0,,0.73,66.42999999999999,1.4299964904785156,0.026733902516480557
403,2020-07-27,3,0.0019260613150070675,0.05330916651118156,AN,54.90999984741211,56.68999862670898,54.40999984741211,56.5,56.5,1614900,95,73.0,,0.73,69.35,1.7700004577636648,0.032228705695123594
404,2020-07-28,14,0.0024622020763269484,0.2783612116304375,AN,56.5,57.09000015258789,54.470001220703125,54.560001373291016,54.560001373291016,1363000,96,73.0,,0.73,70.08,0.40000152587891336,0.00705594523846842
405,2020-07-29,4,0.0019748013842179656,-0.19795316428133103,AN,54.7599983215332,55.369998931884766,53.77999877929688,54.150001525878906,54.150001525878906,1521300,97,73.0,,0.73,70.81,-1.720001220703125,-0.030127889579715794
406,2020-07-30,6,0.0020722815226397622,0.04936199619912629,AN,53.5099983215332,53.810001373291016,51.54999923706055,51.630001068115234,51.630001068115234,1466600,96,73.0,,0.73,70.08,-1.55999755859375,-0.028174057949916786
407,2020-07-31,16,0.002559682214748745,0.23520003763200603,AN,51.81999969482422,52.2400016784668,50.869998931884766,51.34000015258789,51.34000015258789,1099600,91,73.0,,0.73,66.42999999999999,-1.5699996948242188,-0.02917672653328529
408,2020-08-03,1,0.0018285811765852708,-0.02596256198561664,AN,51.84999847412109,52.970001220703125,51.52000045776367,52.90999984741211,52.90999984741211,1048100,75,76.0,,0.76,57.0,0.7299995422363281,0.013973957097655143
409,2020-08-04,13,0.00241346200711605,0.31985499906708936,AN,52.91999816894531,53.720001220703125,52.02000045776367,52.619998931884766,52.619998931884766,665600,76,76.0,,0.76,57.76,0.75,0.014158957574402775
410,2020-08-05,24,0.002949602768435931,0.22214592968071578,AN,53.290000915527344,53.63999938964844,52.310001373291016,53.310001373291016,53.310001373291016,656300,75,76.0,,0.76,57.0,-0.0800018310546875,-0.0014892373275645632
411,2020-08-06,1,0.0018285811765852708,-0.3800584959598129,AN,52.81999969482422,53.5,52.630001068115234,53.18999862670898,53.18999862670898,549900,78,76.0,,0.76,59.28,-0.1399993896484375,-0.002609981193912092
412,2020-08-10,126,0.007921089827947557,3.219357686216477,AN,53.84999847412109,55.75,53.75,54.27999877929688,54.27999877929688,793000,75,76.0,,0.76,57.0,2.25,0.0420560747663552
413,2020-08-11,11,0.0023159818686942536,-0.7076182799337916,AN,55.25,55.560001373291016,54.22999954223633,54.59000015258789,54.59000015258789,738000,78,76.0,,0.76,59.28,-0.18999862670898438,-0.003408047115856183
414,2020-08-12,13,0.00241346200711605,0.042090199297093456,AN,55.93000030517578,58.06999969482422,55.90999984741211,57.5099983215332,57.5099983215332,1220800,77,76.0,,0.76,58.52,2.509998321533203,0.04517635456250768
415,2020-08-13,1,0.0018285811765852708,-0.24234101419714427,AN,57.0,57.34999847412109,56.09000015258789,56.58000183105469,56.58000183105469,648400,77,76.0,,0.76,58.52,-0.7200012207031321,-0.012398850085878488
416,2020-08-14,609,0.03146254325681142,16.205986619399205,AN,56.310001373291016,57.09000015258789,55.7599983215332,57.02000045776367,57.02000045776367,512000,75,76.0,,0.76,57.0,-0.259998321533196,-0.004533536677433725
417,2020-08-18,14,0.0024622020763269484,0.21677866897897236,AN,58.38999938964844,59.38999938964844,57.5,58.470001220703125,58.470001220703125,887600,80,76.0,,0.76,60.8,2.299999237060547,0.04028725224931162
418,2020-08-19,3,0.0019260613150070675,-0.21774848070946407,AN,58.560001373291016,58.86000061035156,57.290000915527344,57.470001220703125,57.470001220703125,688400,83,76.0,,0.76,63.08,-0.529998779296875,-0.00892404082747389
419,2020-08-20,-3,0.0016336208997416776,-0.15183338816205694,AN,57.869998931884766,58.70000076293945,57.16999816894531,58.15999984741211,58.15999984741211,682200,85,76.0,,0.76,64.6,-0.15999984741210938,-0.0027183120243455816
420,2020-08-21,15,0.002510942145537847,0.5370409046155684,AN,57.77999877929688,58.36000061035156,57.27999877929688,58.09999847412109,58.09999847412109,510500,83,76.0,,0.76,63.08,-0.3400001525878906,-0.0057921660676119036
421,2020-08-24,2,0.001877321245796169,-0.025305564693676286,AN,58.45000076293945,58.650001525878906,57.38999938964844,58.16999816894531,58.16999816894531,631400,87,76.0,,0.76,66.12,0.29000091552734375,0.004969172592433235
422,2020-08-25,1,0.0018285811765852708,-0.02596256198561664,AN,58.27000045776367,58.47999954223633,57.5,57.93999862670898,57.93999862670898,716000,93,76.0,,0.76,70.68,-0.17000198364257812,-0.0028985844709239483
423,2020-08-26,5,0.002023541453428864,0.10661833302236334,AN,57.900001525878906,57.900001525878906,56.61000061035156,56.880001068115234,56.880001068115234,766900,94,76.0,,0.76,71.44,-0.5799980163574219,-0.009917886814252208
424,2020-08-27,18,0.0026571623531705417,0.31312474408073787,AN,57.41999816894531,58.0,56.9900016784668,57.09000015258789,57.09000015258789,610000,91,76.0,,0.76,69.16,0.09999847412109375,0.0017270893175433955
425,2020-08-28,17,0.002608422283959643,-0.018342902213988377,AN,57.70000076293945,58.880001068115234,57.27000045776367,57.58000183105469,57.58000183105469,598800,96,76.0,,0.76,72.96000000000001,0.8800010681152344,0.015172432208883313
426,2020-08-31,4,0.0019748013842179656,-0.24291346674888348,AN,57.27000045776367,57.45000076293945,56.310001373291016,56.86000061035156,56.86000061035156,632600,100,76.0,,0.76,76.0,-1.4300003051757812,-0.024286689525047533
427,2020-09-01,38,0.0036319637373885072,0.8391539353851472,AN,56.84999847412109,58.43000030517578,56.119998931884766,58.150001525878906,58.150001525878906,690400,82,100.0,False,1.0,82.0,0.9799995422363281,0.01705830338071146
428,2020-09-02,2,0.001877321245796169,-0.48311123636217246,AN,58.9900016784668,59.58000183105469,57.5,58.47999954223633,58.47999954223633,702400,84,100.0,,1.0,84.0,1.1500015258789062,0.01968169638665973
429,2020-09-03,1,0.0018285811765852708,-0.02596256198561664,AN,58.34999847412109,58.34999847412109,56.09999847412109,56.43999862670898,56.43999862670898,584900,85,100.0,,1.0,85.0,-1.2300033569336009,-0.020644567289900495
430,2020-09-04,8,0.002169761661061559,0.18658208278913557,AN,57.02999877929688,57.68000030517578,54.720001220703125,56.29999923706055,56.29999923706055,413600,82,100.0,,1.0,82.0,-0.6699981689453054,-0.011482402510129552
431,2020-09-08,6,0.0020722815226397622,-0.26079246135925027,AN,55.2599983215332,56.970001220703125,54.810001373291016,56.130001068115234,56.130001068115234,577200,83,100.0,,1.0,83.0,-0.7099990844726562,-0.012309276711445216
432,2020-09-09,41,0.003778183945021202,0.823200131712021,AN,56.40999984741211,57.0,55.560001373291016,56.75,56.75,349000,90,100.0,,1.0,90.0,0.029998779296875,0.0005265715052498177
433,2020-09-10,3,0.0019260613150070675,-0.4902150496020228,AN,57.0,57.86000061035156,56.22999954223633,56.310001373291016,56.310001373291016,710600,89,100.0,,1.0,89.0,0.8600006103515625,0.01508773000616781
434,2020-09-11,4,0.0019748013842179656,0.025305564693675953,AN,56.810001373291016,57.0,54.88999938964844,54.900001525878906,54.900001525878906,488100,87,100.0,,1.0,87.0,-0.8600006103515625,-0.014863473924639048
435,2020-09-14,43,0.0038756640834429986,0.7862165015612013,AN,55.59000015258789,56.25,55.40999984741211,56.06999969482422,56.06999969482422,494000,91,100.0,,1.0,91.0,-0.75,-0.013157894736842146
436,2020-09-16,7,0.0021210215918506603,-0.45273337776827605,AN,56.68999862670898,56.88999938964844,54.83000183105469,54.97999954223633,54.97999954223633,632700,94,100.0,,1.0,94.0,0.6399993896484375,0.011377766927083366
437,2020-09-17,23,0.0029008626992250326,0.3676724038881356,AN,54.11000061035156,54.93000030517578,53.56999969482422,54.130001068115234,54.130001068115234,546100,93,100.0,,1.0,93.0,-1.9599990844726562,-0.0344524363772325
438,2020-09-18,10,0.002267241799483355,-0.21842498781860642,AN,54.18999862670898,54.18999862670898,52.66999816894531,53.36000061035156,53.36000061035156,1027900,90,100.0,,1.0,90.0,-0.740001678466804,-0.013471721725023866
439,2020-09-21,14,0.0024622020763269484,0.08599006814712906,AN,52.150001525878906,52.25,50.52000045776367,51.470001220703125,51.470001220703125,583800,95,100.0,,1.0,95.0,-1.9399986267089773,-0.03579993865792053
440,2020-09-22,10,0.002267241799483355,-0.07918126571253248,AN,52.0099983215332,53.18999862670898,51.93000030517578,52.400001525878906,52.400001525878906,499800,94,100.0,,1.0,94.0,0.9399986267089773,0.017990404338927846
441,2020-09-23,3,0.0019260613150070675,-0.15048261925747564,AN,53.93000030517578,54.54999923706055,52.869998931884766,53.02999877929688,53.02999877929688,669100,98,100.0,,1.0,98.0,1.3600006103515696,0.025568728059125245
442,2020-09-24,1,0.0018285811765852708,-0.05061112938735235,AN,52.310001373291016,52.77000045776367,50.720001220703125,51.369998931884766,51.369998931884766,570400,100,100.0,,1.0,100.0,-1.779998779296875,-0.03263059219417119
443,2020-09-25,7,0.0021210215918506603,0.15992749953354468,AN,51.15999984741211,52.060001373291016,50.54999923706055,51.900001525878906,51.900001525878906,997600,92,100.0,,1.0,92.0,-0.7099990844726562,-0.0134545968981169
444,2020-09-28,2,0.001877321245796169,-0.48995590396864286,AN,52.86000061035156,53.81999969482422,52.34000015258789,53.77000045776367,53.77000045776367,444700,87,100.0,,1.0,87.0,1.7599983215332031,0.03380711246842494
445,2020-09-30,0,0.0017798411073743725,-0.05192512397123339,AN,52.45000076293945,53.22999954223633,52.02999877929688,52.93000030517578,52.93000030517578,739600,91,100.0,,1.0,91.0,-0.5900001525878906,-0.010962470381519318
446,2020-10-01,26,0.003047082906857728,0.7119971520113919,AN,53.36000061035156,54.650001525878906,52.5,54.54999923706055,54.54999923706055,582900,100,91.0,False,0.91,91.0,1.4200019836425781,0.026676723574191596
447,2020-10-02,5,0.002023541453428864,-0.33590863285186423,AN,53.630001068115234,57.959999084472656,53.630001068115234,57.43999862670898,57.43999862670898,884500,93,91.0,,0.91,84.63000000000001,3.30999755859375,0.06056719974703628
448,2020-10-06,1,0.0018285811765852708,-0.19347765333104017,AN,60.0,61.959999084472656,58.91999816894531,59.02999877929688,59.02999877929688,1108800,98,91.0,,0.91,89.18,4.0,0.06901311358149398
449,2020-10-07,38,0.0036319637373885072,0.9862195804568596,AN,60.09000015258789,61.150001525878906,59.900001525878906,60.15999984741211,60.15999984741211,890100,98,91.0,,0.91,89.18,-0.80999755859375,-0.013072911080735272
450,2020-10-08,1,0.0018285811765852708,-0.49653099292778824,AN,60.38999938964844,61.869998931884766,59.59000015258789,61.61000061035156,61.61000061035156,693300,98,91.0,,0.91,89.18,0.7199974060058594,0.0117742827152858
451,2020-10-09,30,0.003242043183701321,0.7729829144121332,AN,62.27000045776367,62.27000045776367,60.34999847412109,60.560001373291016,60.560001373291016,681100,86,91.0,,0.91,78.26,0.40000152587890625,0.006465193676813863
452,2020-10-12,2,0.001877321245796169,-0.4209450215734324,AN,60.5,61.11000061035156,60.13999938964844,60.45000076293945,60.45000076293945,420200,84,91.0,,0.91,76.44,-1.1599998474121094,-0.01862855048794987
453,2020-10-13,19,0.0027059024223814398,0.44136355375548475,AN,60.0,61.52000045776367,59.630001068115234,61.13999938964844,61.13999938964844,656700,87,91.0,,0.91,79.17,0.4099998474121094,0.006709210330831716
454,2020-10-16,1,0.0018285811765852708,-0.3242250121584379,AN,63.02999877929688,63.2599983215332,61.5099983215332,62.25,62.25,907200,87,91.0,,0.91,79.17,1.7399978637695312,0.02828345011089728
455,2020-10-20,1,0.0018285811765852708,-0.15724330031224032,AN,62.09999847412109,63.33000183105469,61.5,63.02999877929688,63.02999877929688,1779700,89,91.0,,0.91,80.99000000000001,0.07000350952148438,0.0011065999269503912
456,2020-10-21,20,0.002754642491592338,0.5064370818562249,AN,67.76000213623047,69.27999877929688,64.16999816894531,64.23999786376953,64.23999786376953,2395500,89,91.0,,0.91,80.99000000000001,5.9499969482421875,0.09395226237502685
457,2020-10-22,83,0.005825266851878929,1.1147088486650034,AN,64.38999938964844,64.41000366210938,60.75,62.29999923706055,62.29999923706055,1535000,87,91.0,,0.91,79.17,-4.8699951171875,-0.07029438803400812
458,2020-10-23,2,0.001877321245796169,-0.6777278546148247,AN,62.5099983215332,62.5099983215332,60.41999816894531,60.650001525878906,60.650001525878906,851600,85,91.0,,0.91,77.35000000000001,-1.9000053405761719,-0.029498606311893272
459,2020-10-26,44,0.003924404152653897,1.146147079990404,AN,59.7599983215332,61.13999938964844,59.02000045776367,61.02000045776367,61.02000045776367,1206400,86,91.0,,0.91,78.26,-1.3699989318847656,-0.021916476862435474
460,2020-10-27,0,0.0017798411073743725,-0.5464684476570165,AN,60.27999877929688,61.02999877929688,57.25,57.880001068115234,57.880001068115234,1198500,90,91.0,,0.91,81.9,-0.1100006103515554,-0.0017991594937794009
461,2020-10-28,4,0.0019748013842179656,0.10953802338636787,AN,56.650001525878906,58.25,56.2599983215332,57.09000015258789,57.09000015258789,965000,83,91.0,,0.91,75.53,-2.779998779296882,-0.04555134908899816
462,2020-10-29,2,0.001877321245796169,-0.04936199619912629,AN,57.04999923706055,57.65999984741211,56.40999984741211,57.0,57.0,576900,86,91.0,,0.91,78.26,-0.5900001525878906,-0.01012875798434143
463,2020-10-30,6,0.0020722815226397622,0.103850247942467,AN,56.54999923706055,57.540000915527344,56.06999969482422,56.72999954223633,56.72999954223633,629800,85,91.0,,0.91,77.35000000000001,-0.11999893188476562,-0.0020811469337899124
464,2020-11-02,34,0.003437003460544914,0.6585601053696168,AN,57.36000061035156,57.959999084472656,56.310001373291016,57.790000915527344,57.790000915527344,579600,98,78.0,,0.78,76.44,0.4199981689453125,0.007299238134561348
465,2020-11-03,11,0.0023159818686942536,-0.3261624856417601,AN,58.540000915527344,59.63999938964844,58.16999816894531,59.08000183105469,59.08000183105469,509000,88,78.0,,0.78,68.64,1.6800003051757812,0.02898551296951024
466,2020-11-04,15,0.002510942145537847,0.08418039859418736,AN,58.25,59.38999938964844,57.43000030517578,58.7599983215332,58.7599983215332,536400,62,78.0,,0.78,48.36,-0.25,-0.0041918176149979836
467,2020-11-05,7,0.0021210215918506603,-0.15528854552866056,AN,59.56999969482422,60.97999954223633,59.20000076293945,59.95000076293945,59.95000076293945,619500,73,78.0,,0.78,56.940000000000005,1.5900001525878906,0.026772186713728496
468,2020-11-06,23,0.0029008626992250326,0.3676724038881356,AN,60.33000183105469,60.59999847412109,58.86000061035156,58.91999816894531,58.91999816894531,530000,79,78.0,,0.78,61.620000000000005,-0.3800010681152415,-0.0062315688909122535
469,2020-11-09,12,0.002364721937905152,0.08985331446413736,AN,61.43000030517578,62.209999084472656,60.58000183105469,61.040000915527344,61.040000915527344,1067200,94,78.0,,0.78,73.32000000000001,1.6100006103515696,0.02656766750644568
470,2020-11-10,20,0.002754642491592338,0.16489065688315407,AN,61.040000915527344,63.060001373291016,60.790000915527344,62.70000076293945,62.70000076293945,1104000,96,78.0,,0.78,74.88,0.8500022888183594,0.013663435160385928
471,2020-11-11,1,0.0018285811765852708,-0.33618203372436606,AN,62.790000915527344,62.9900016784668,60.95000076293945,62.25,62.25,619400,89,78.0,,0.78,69.42,-0.06999969482421875,-0.0011100490532793827
472,2020-11-12,13,0.00241346200711605,0.31985499906708936,AN,61.81999969482422,61.88999938964844,59.02000045776367,59.650001525878906,59.650001525878906,678400,97,78.0,,0.78,75.66,-1.1000022888183594,-0.017463125250152145
473,2020-11-13,2,0.001877321245796169,-0.22214592968071567,AN,59.790000915527344,61.72999954223633,59.790000915527344,60.93000030517578,60.93000030517578,517900,97,78.0,,0.78,75.66,-0.15999984741210938,-0.0025852294230086503
474,2020-11-17,26,0.003047082906857728,0.7119971520113919,AN,61.880001068115234,62.54999923706055,61.34000015258789,61.970001220703125,61.970001220703125,799600,100,78.0,,0.78,78.0,0.8199996948242188,0.013283649779766593
475,2020-11-18,356,0.01913130574645416,5.278564230529296,AN,62.34999847412109,63.31999969482422,61.65999984741211,61.709999084472656,61.709999084472656,739300,98,78.0,,0.78,76.44,0.7700004577636719,0.012310159347011629
476,2020-11-19,87,0.006020227128722523,-0.6853206357941185,AN,61.470001220703125,61.68000030517578,59.88999938964844,60.47999954223633,60.47999954223633,653700,96,78.0,,0.78,74.88,-1.6399993896484375,-0.02590017999925054
477,2020-11-20,10,0.002267241799483355,-0.6233959697855356,AN,60.459999084472656,61.290000915527344,59.52000045776367,60.45000076293945,60.45000076293945,790300,96,78.0,,0.78,74.88,-0.3899993896484375,-0.006322947271706014
478,2020-11-23,1,0.0018285811765852708,-0.35887007194490494,AN,61.11000061035156,62.2400016784668,61.0,62.02000045776367,62.02000045776367,576400,91,78.0,,0.78,70.98,0.9500007629394531,0.015500093795867143
479,2020-11-24,1,0.0018285811765852708,0.0,AN,63.0,65.30000305175781,62.83000183105469,64.83999633789062,64.83999633789062,768500,89,78.0,,0.78,69.42,3.0600013732910156,0.049164545160185646
480,2020-11-25,32,0.0033395233221231173,0.8262920809233145,AN,64.3499984741211,64.52999877929688,62.59999847412109,63.34000015258789,63.34000015258789,389900,77,78.0,,0.78,60.06,-0.7700042724609375,-0.011791795351841272
481,2020-11-27,2,0.001877321245796169,0.02665458325559067,AN,63.0,63.4900016784668,61.77000045776367,63.0,63.0,728100,60,78.0,,0.78,46.8,-1.0399971008300781,-0.01611649032238538
482,2020-11-30,11,0.0023159818686942536,0.23366305787055075,AN,62.560001373291016,62.66999816894531,60.45000076293945,61.290000915527344,61.290000915527344,1426900,87,78.0,,0.78,67.86,-0.8200035095214844,-0.01291547468645915
483,2020-12-01,4,0.0019748013842179656,-0.14731569753982787,AN,61.869998931884766,65.45999908447266,61.47999954223633,65.0,65.0,814200,95,76.0,False,0.76,72.2,2.7900009155273438,0.044518924478122335
484,2020-12-02,1,0.0018285811765852708,-0.07404299429868944,AN,64.2300033569336,65.30000305175781,63.86000061035156,65.1500015258789,65.1500015258789,589100,95,76.0,,0.76,72.2,-0.15999603271484375,-0.0024441801856486256
485,2020-12-03,22,0.002852122630014135,0.5597462483674069,AN,65.29000091552734,67.05999755859375,65.16000366210938,66.19999694824219,66.19999694824219,747300,97,76.0,,0.76,73.72,1.7599945068359375,0.026952441417819495
486,2020-12-04,34,0.003437003460544914,0.20506861253994546,AN,66.44000244140625,67.51000213623047,66.30000305175781,67.4000015258789,67.4000015258789,537200,96,76.0,,0.76,72.96000000000001,0.45000457763671875,0.00671047709543271
487,2020-12-07,4,0.0019748013842179656,0.07996374976677245,AN,67.0,67.76000213623047,66.79000091552734,67.30000305175781,67.30000305175781,539800,97,76.0,,0.76,73.72,0.25,0.0037031549709556355
488,2020-12-08,1,0.0018285811765852708,-0.07404299429868944,AN,66.62999725341797,67.25,66.02999877929688,66.11000061035156,66.11000061035156,407600,100,76.0,,0.76,76.0,-0.5100021362304688,-0.0075265956338832485
489,2020-12-09,3,0.0019260613150070675,0.05330916651118156,AN,66.19999694824219,67.61000061035156,65.86000061035156,67.30000305175781,67.30000305175781,527700,100,76.0,,0.76,76.0,0.3600006103515625,0.005353168927160867
490,2020-12-10,1,0.0018285811765852708,-0.05061112938735235,AN,66.5199966430664,66.8499984741211,65.51000213623047,66.52999877929688,66.52999877929688,472000,99,76.0,,0.76,75.24,-0.7600021362304688,-0.011240972184137332
491,2020-12-11,38,0.0036319637373885072,0.9862195804568596,AN,66.33999633789062,67.66999816894531,65.76000213623047,66.9000015258789,66.9000015258789,426900,95,76.0,,0.76,72.2,0.8199996948242188,0.012266263478549755
492,2020-12-14,-2,0.001682360968952576,-0.42004805349732,AN,67.18000030517578,68.76000213623047,65.76000213623047,65.79000091552734,65.79000091552734,514500,92,76.0,,0.76,69.92,1.0900039672851562,0.01610763997013631
493,2020-12-15,1,0.0018285811765852708,0.08691369470116173,AN,66.48999786376953,66.69999694824219,65.79000091552734,66.0999984741211,66.0999984741211,508700,96,76.0,,0.76,72.96000000000001,-2.0600051879882812,-0.029959353170276315
494,2020-12-16,50,0.004216844567919287,1.3060745795239495,AN,66.54000091552734,66.91000366210938,65.44999694824219,65.91999816894531,65.91999816894531,807200,96,76.0,,0.76,72.96000000000001,0.2100067138671875,0.0031485265888415714
495,2020-12-17,8,0.002169761661061559,-0.48545372585734603,AN,66.08000183105469,67.33000183105469,65.91999816894531,67.33000183105469,67.33000183105469,814900,90,76.0,,0.76,68.4,0.4199981689453125,0.006277060917023292
496,2020-12-18,1,0.0018285811765852708,-0.15724330031224032,AN,69.22000122070312,70.4800033569336,67.80000305175781,68.66999816894531,68.66999816894531,2105300,85,76.0,,0.76,64.6,3.1500015258789062,0.04678451567226949
497,2020-12-21,19,0.0027059024223814398,0.2757543029161018,AN,67.88999938964844,68.29000091552734,66.91000366210938,68.02999877929688,68.02999877929688,1262000,71,76.0,,0.76,53.96,-2.19000244140625,-0.031072677881630706
498,2020-12-22,1,0.0018285811765852708,-0.3242250121584379,AN,68.02999877929688,68.25,66.55999755859375,66.56999969482422,66.56999969482422,642700,71,76.0,,0.76,53.96,-0.04000091552734375,-0.0005857506954323188
499,2020-12-23,18,0.0026571623531705417,0.4531279153450436,AN,66.43000030517578,68.16999816894531,66.36000061035156,67.9800033569336,67.9800033569336,420300,64,76.0,,0.76,48.64,-0.0800018310546875,-0.001172188000801322
500,2020-12-24,4,0.0019748013842179656,-0.25680063099583617,AN,68.12000274658203,68.12999725341797,67.38999938964844,68.05000305175781,68.05000305175781,188000,57,76.0,,0.76,43.32,-0.04000091552734375,-0.0005867818190079532
501,2020-12-28,18,0.0026571623531705417,0.37958347040514195,AN,68.47000122070312,69.29000091552734,68.0,68.61000061035156,68.61000061035156,540800,68,76.0,,0.76,51.68,1.160003662109375,0.017026327739227742
502,2020-12-29,312,0.016986742701174635,5.392813250912559,AN,69.0,69.0999984741211,67.27999877929688,68.72000122070312,68.72000122070312,750500,70,76.0,,0.76,53.2,-0.19000244140625,-0.0027421336252814177
503,2020-12-30,4,0.0019748013842179656,-0.8837445519156885,AN,68.81999969482422,70.87999725341797,68.81999969482422,69.73999786376953,69.73999786376953,596600,68,76.0,,0.76,51.68,1.779998779296875,0.025759751354603955
504,2020-12-31,1,0.0018285811765852708,-0.07404299429868944,AN,69.58000183105469,70.33000183105469,68.77999877929688,69.79000091552734,69.79000091552734,529600,65,76.0,,0.76,49.4,-0.5499954223632812,-0.007759529397227238
505,2021-01-04,30,0.003242043183701321,0.82153517539776,AN,69.9800033569336,70.27999877929688,66.86000061035156,68.08999633789062,68.08999633789062,805000,79,79.0,,0.79,62.41,-0.0500030517578125,-0.0007109775409636088
506,2021-01-05,1,0.0018285811765852708,-0.43597877234391214,AN,67.93000030517578,69.70999908447266,67.12999725341797,69.33000183105469,69.33000183105469,639900,84,79.0,,0.79,66.36,-0.5699996948242188,-0.008110411279519392
