,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,USD_unscaled,USD_monthly,isPartial,scale,USD,Stock_Price_Change,Stock_Price_Change_Percent
650,2019-05-20,3,0.0019526644834772255,-0.13229263130043656,USD,9.154999732971191,9.164999961853027,8.774999618530273,8.864999771118164,8.766189575195312,288000,93,69.0,,0.69,64.17,-0.8675003051757812,-0.08646900394578283
651,2019-05-21,14,0.002607621315867818,0.3354169842963868,USD,9.260000228881836,9.3125,9.107500076293944,9.22249984741211,9.119704246520996,139200,94,69.0,,0.69,64.86,0.14750003814697266,0.016093839472002713
652,2019-05-22,2,0.0018931229532598987,-0.2740038817216578,USD,8.9375,8.982500076293945,8.817500114440918,8.852499961853027,8.753828048706055,159600,95,69.0,,0.69,65.55,-0.3299999237060547,-0.03543623341809987
653,2019-05-23,21,0.0030244120273891038,0.5975782355716308,USD,8.545000076293945,8.6225004196167,8.302499771118164,8.602499961853027,8.506614685058594,114000,90,69.0,,0.69,62.1,-0.3599996566772461,-0.04007789074528756
654,2019-05-24,16,0.002726704376302471,-0.09843488532335853,USD,8.720000267028809,8.765000343322754,8.477499961853027,8.477499961853027,8.38300895690918,55600,93,69.0,,0.69,64.17,0.1424999237060547,0.016526519776312032
655,2019-05-28,2,0.0018931229532598987,0.0,USD,8.539999961853027,8.539999961853027,8.22249984741211,8.265000343322754,8.172876358032227,162000,98,69.0,,0.69,67.61999999999999,-0.22500038146972656,-0.025670322037252835
656,2019-05-29,73,0.006120571598690086,2.2330555118729363,USD,8.125,8.414999961853027,8.112500190734863,8.34749984741211,8.254457473754883,166000,95,69.0,,0.69,65.55,-0.125,-0.014637002407301813
657,2019-05-30,1,0.0018335814230425723,-0.7004231723332847,USD,8.382499694824219,8.574999809265137,8.3725004196167,8.457500457763672,8.36323070526123,99600,92,69.0,,0.69,63.48,0.15999984741210938,0.019013648025837382
658,2019-05-31,1,0.0018335814230425723,0.0,USD,8.229999542236328,8.452500343322754,8.199999809265137,8.204999923706055,8.113546371459961,56000,93,69.0,,0.69,64.17,-0.12249946594238281,-0.014285652322700293
659,2019-06-03,21,0.0030244120273891038,1.566052033341753,USD,8.34749984741211,8.5,8.09000015258789,8.177499771118164,8.086353302001953,100800,88,66.0,,0.66,58.080000000000005,0.047499656677246094,0.005619598313860941
660,2019-06-04,22,0.0030839535576064306,0.019686977064671707,USD,8.427499771118164,8.892499923706055,8.34749984741211,8.892499923706055,8.79338264465332,185200,92,66.0,,0.66,60.720000000000006,0.3924999237060547,0.04617646161247713
661,2019-06-05,28,0.00344120273891039,0.11584129742253113,USD,9.077500343322754,9.077500343322754,8.617500305175781,8.789999961853027,8.692025184631348,73200,91,66.0,,0.66,60.06,0.18500041961669922,0.020804095721554727
662,2019-06-06,31,0.00361982732956237,0.05190760446405407,USD,8.862500190734863,9.079999923706056,8.774999618530273,9.017499923706056,8.916988372802734,87600,88,66.0,,0.66,58.080000000000005,0.0024995803833025576,0.00027535998774608217
663,2019-06-07,16,0.002726704376302471,-0.24673081667900332,USD,9.074999809265137,9.282500267028809,9.074999809265137,9.25,9.14689826965332,116000,85,66.0,,0.66,56.1,0.20250034332275213,0.02230180011280214
664,2019-06-10,26,0.0033221196784757366,0.5163745074058976,USD,9.494999885559082,9.90250015258789,9.494999885559082,9.702500343322754,9.594354629516602,154400,88,66.0,,0.66,58.080000000000005,0.619999885559082,0.06679233694840869
665,2019-06-11,7,0.0021908306043465315,-0.3405323057621651,USD,9.97249984741211,10.037500381469728,9.65250015258789,9.774999618530272,9.666046142578123,84400,89,66.0,,0.66,58.74,0.1350002288818377,0.013632943883020943
666,2019-06-12,1,0.0018335814230425723,-0.16306563391765172,USD,9.487500190734863,9.522500038146973,9.324999809265137,9.324999809265137,9.221061706542969,50400,87,66.0,,0.66,57.42,-0.5150003433227557,-0.05130762876716799
667,2019-06-13,3,0.0019526644834772255,0.06494560805325533,USD,9.475000381469728,9.539999961853027,9.345000267028809,9.432499885559082,9.327363967895508,55200,91,66.0,,0.66,60.06,0.017499923706054688,0.0018377446716670853
668,2019-06-14,15,0.0026671628460851445,0.36590943741424,USD,9.0,9.06999969482422,8.802499771118164,8.992500305175781,8.892268180847168,129200,82,66.0,,0.66,54.120000000000005,-0.4700002670288068,-0.04926627556689367
669,2019-06-17,2,0.0018931229532598987,-0.13588802826470991,USD,8.942500114440918,9.077500343322754,8.914999961853027,8.925000190734863,8.825521469116211,59200,90,66.0,,0.66,59.400000000000006,0.00750064849853338,0.0008269734014227925
670,2019-06-18,78,0.006418279249776719,2.3903129422865232,USD,9.13249969482422,9.827500343322754,9.13249969482422,9.662500381469728,9.554800033569336,138400,93,66.0,,0.66,61.38,0.75,0.08262186412933459
671,2019-06-19,63,0.0055251562965168205,-0.13915302193979306,USD,9.762499809265137,9.78499984741211,9.56999969482422,9.657500267028809,9.54985523223877,62800,89,66.0,,0.66,58.74,-0.04250049591064453,-0.004324649649035228
672,2019-06-20,42,0.004274784161952962,-0.22630529662158527,USD,10.024999618530272,10.0625,9.707500457763672,9.792499542236328,9.683351516723633,73600,91,66.0,,0.66,60.06,0.2775001525878906,0.02835975032347937
673,2019-06-21,10,0.0023694551949985116,-0.4457134897973396,USD,9.71500015258789,9.8725004196167,9.662500381469728,9.704999923706056,9.596827507019045,129200,88,66.0,,0.66,58.080000000000005,-0.18999958038330078,-0.018881945876601303
674,2019-06-24,75,0.00623965465912474,2.2959584840383713,USD,9.734999656677246,9.807499885559082,9.682499885559082,9.74250030517578,9.633907318115234,77600,92,66.0,,0.66,60.720000000000006,-0.06500053405761719,-0.0065839991182437
675,2019-06-25,2,0.0018931229532598987,-0.6965981201393197,USD,9.7475004196167,9.822500228881836,9.454999923706056,9.454999923706056,9.380183219909668,53200,97,66.0,,0.66,64.02,0.015000343322753906,0.0015294767777505047
676,2019-06-26,15,0.0026671628460851445,0.40886931907532653,USD,9.869999885559082,10.18000030517578,9.869999885559082,10.077500343322754,9.997757911682127,176800,100,66.0,,0.66,66.0,0.35750007629394354,0.03639603644322231
677,2019-06-27,772,0.04774010122060137,16.899207500837147,USD,10.207500457763672,10.404999732971191,10.207500457763672,10.289999961853027,10.208576202392578,81200,95,66.0,,0.66,62.7,0.22499942779541193,0.022102104228918007
678,2019-07-01,1,0.0018335814230425723,-0.13968431345159937,USD,11.204999923706056,11.342499732971191,10.65999984741211,10.765000343322754,10.679816246032717,838400,99,68.0,False,0.68,67.32000000000001,0.9375,0.09010091533489084
679,2019-07-02,3,0.0019526644834772255,0.06494560805325533,USD,10.765000343322754,10.765000343322754,10.457500457763672,10.550000190734863,10.466519355773926,90000,91,68.0,,0.68,61.88,-0.5774993896484375,-0.050914648732123924
680,2019-07-03,1,0.0018335814230425723,-0.06098490623570674,USD,10.52750015258789,10.52750015258789,10.322500228881836,10.477499961853027,10.39459228515625,78400,88,68.0,,0.68,59.84,-0.23750019073486328,-0.022062255751081228
681,2019-07-05,28,0.00344120273891039,0.8767657087189478,USD,10.25,10.362500190734863,10.137499809265137,10.322500228881836,10.240818977355955,73200,83,68.0,,0.68,56.440000000000005,-0.16499996185302734,-0.015673232910138335
682,2019-07-08,5,0.0020717475439118787,0.060984906235706626,USD,10.149999618530272,10.229999542236328,10.100000381469728,10.175000190734863,10.094487190246582,102400,91,68.0,,0.68,61.88,-0.13250064849853516,-0.012786552092612147
683,2019-07-09,160,0.011300684727597498,4.45466302629688,USD,10.0649995803833,10.3125,10.0649995803833,10.300000190734863,10.218496322631836,68400,98,68.0,,0.68,66.64,0.08250045776367188,0.008064561237080659
684,2019-07-10,159,0.011241143197380173,-0.005268842698701093,USD,10.479999542236328,10.699999809265137,10.40250015258789,10.427499771118164,10.34498691558838,208400,94,68.0,,0.68,63.92,0.3874998092651367,0.03757573908025558
685,2019-07-11,55,0.0050488240547782075,-0.5508620461346965,USD,10.520000457763672,10.607500076293944,10.4375,10.539999961853027,10.456597328186035,111600,91,68.0,,0.68,61.88,-0.09249973297119318,-0.008644835011221041
686,2019-07-12,4,0.002012206013694552,-0.6014505572262515,USD,10.625,10.979999542236328,10.625,10.979999542236328,10.893115043640137,92800,90,68.0,,0.68,61.2,0.3724994659423846,0.03511661213888284
687,2019-07-15,1,0.0018335814230425723,-0.29683753853179595,USD,11.03499984741211,11.204999923706056,11.03499984741211,11.109999656677246,11.022087097167969,120800,92,68.0,,0.68,62.56,0.22500038146972834,0.020491838875241086
688,2019-07-16,1,0.0018335814230425723,0.0,USD,11.03499984741211,11.03499984741211,10.8100004196167,10.8774995803833,10.791425704956056,28800,91,68.0,,0.68,61.88,-0.1700000762939471,-0.015171805216551926
689,2019-07-17,14,0.002607621315867818,0.4221464523461602,USD,11.017499923706056,11.017499923706056,10.927499771118164,10.927499771118164,10.841029167175291,11600,88,68.0,,0.68,59.84,-0.01749992370605291,-0.0015858562707780077
690,2019-07-18,2,0.0018931229532598987,-0.2740038817216578,USD,10.90250015258789,11.199999809265137,10.88249969482422,11.147500038146973,11.059290885925291,42800,89,68.0,,0.68,60.52,0.18249988555908025,0.016564546115076517
691,2019-07-22,2,0.0018931229532598987,-0.18043562314731298,USD,11.229999542236328,11.630000114440918,11.229999542236328,11.592499732971191,11.50076675415039,127600,89,68.0,,0.68,60.52,0.43000030517578125,0.03839288504452165
692,2019-07-23,38,0.004036618041083656,1.132253498977827,USD,11.765000343322754,11.859999656677246,11.642499923706056,11.859999656677246,11.766151428222656,94800,92,68.0,,0.68,62.56,0.22999954223632812,0.01977640068556319
693,2019-07-24,1,0.0018335814230425723,-0.5457629618703445,USD,12.005000114440918,12.600000381469728,11.9975004196167,12.55500030517578,12.455653190612791,343600,93,68.0,,0.68,63.24,0.7400007247924822,0.06239466662849846
694,2019-07-25,3,0.0019526644834772255,0.06494560805325533,USD,12.322500228881836,12.362500190734863,12.09749984741211,12.140000343322754,12.043935775756836,228400,90,68.0,,0.68,61.2,-0.23750019073486506,-0.01884922091622676
695,2019-07-26,2,0.0018931229532598987,-0.030492453117853424,USD,12.302499771118164,12.350000381469728,12.109999656677246,12.140000343322754,12.043935775756836,219200,86,68.0,,0.68,58.48,-0.012499809265134942,-0.001011106901701253
696,2019-07-29,249,0.016599880916939567,8.05325539860367,USD,12.082500457763672,12.255000114440918,11.949999809265137,12.227499961853027,12.130743026733398,36800,93,68.0,,0.68,63.24,-0.09500026702881037,-0.007692329076471216
697,2019-07-30,1,0.0018335814230425723,-0.8895424953819114,USD,12.0,12.202500343322754,11.9375,12.114999771118164,12.019132614135742,34800,100,68.0,,0.68,68.0,-0.05249977111816406,-0.004283947011661016
698,2019-07-31,12,0.0024885382554331644,0.35720084429290444,USD,12.0649995803833,12.0649995803833,11.220000267028809,11.375,11.284989356994627,154800,100,68.0,,0.68,68.0,-0.13750076293945312,-0.011268244955608187
699,2019-08-01,36,0.003917534980649003,0.574231367388444,USD,11.297499656677246,11.842499732971191,10.774999618530272,10.925000190734863,10.838550567626951,220000,77,72.0,False,0.72,55.44,-0.22249984741210938,-0.018441761719898975
700,2019-08-02,3,0.0019526644834772255,-0.5015578691389924,USD,10.90250015258789,10.90250015258789,10.4399995803833,10.600000381469728,10.516122817993164,738000,77,72.0,,0.72,55.44,-0.9399995803833008,-0.07937509829670586
701,2019-08-05,1,0.0018335814230425723,-0.28040658955485454,USD,10.272500038146973,10.272500038146973,9.510000228881836,9.727499961853027,9.650527000427246,460400,100,72.0,,0.72,72.0,-0.630000114440918,-0.057784921405516054
702,2019-08-06,145,0.0104075617743376,4.676083779834388,USD,10.005000114440918,10.092499732971191,9.69499969482422,9.854999542236328,9.777016639709473,339200,95,72.0,,0.72,68.39999999999999,-0.18000030517578125,-0.017522541202954378
703,2019-08-07,54,0.004989282524560881,-0.5206098572613633,USD,9.65999984741211,10.020000457763672,9.579999923706056,9.982500076293944,9.903508186340332,757200,87,72.0,,0.72,62.64,-0.07249927520751953,-0.007183480517782059
704,2019-08-08,1,0.0018335814230425723,-0.6324959723133838,USD,10.15250015258789,10.470000267028809,9.927499771118164,10.467499732971191,10.384671211242676,261200,82,72.0,,0.72,59.04,0.4499998092651367,0.04491015855358249
705,2019-08-09,90,0.0071327776123846385,2.890079558369865,USD,10.3125,10.34749984741211,9.979999542236328,10.102499961853027,10.02255916595459,178400,77,72.0,,0.72,55.44,-0.12250041961669922,-0.011700135290585112
706,2019-08-12,414,0.026424233402798453,13.41126806299724,USD,9.962499618530272,10.05500030517578,9.807499885559082,9.890000343322754,9.81174087524414,107200,81,72.0,,0.72,58.32,-0.2924995422363299,-0.02826765368926132
707,2019-08-13,468,0.02963947603453409,0.12167780168771625,USD,9.887499809265137,10.600000381469728,9.77750015258789,10.457500457763672,10.374750137329102,172400,82,72.0,,0.72,59.04,0.5450000762939489,0.05420189554976074
708,2019-08-14,58,0.005227448645430188,-0.8236322180817405,USD,10.225000381469728,10.225000381469728,9.727499961853027,9.854999542236328,9.777016639709473,213200,85,72.0,,0.72,61.2,-0.375,-0.03537735721741597
709,2019-08-15,27,0.0033816612086930635,-0.3530952787744177,USD,9.942500114440918,9.942500114440918,9.625,9.787500381469728,9.71005153656006,92400,80,72.0,,0.72,57.6,-0.28250026702881037,-0.027628386942730288
710,2019-08-16,2,0.0018931229532598987,-0.44017959327405587,USD,10.047499656677246,10.337499618530272,10.047499656677246,10.302499771118164,10.220976829528809,87200,74,72.0,,0.72,53.28,0.3949995040893537,0.03972838818635149
711,2019-08-19,53,0.004929740994343555,1.6885858093846404,USD,10.88249969482422,10.88249969482422,10.604999542236328,10.727499961853027,10.64261245727539,204800,76,72.0,,0.72,54.72,0.5450000762939489,0.05272068647209616
712,2019-08-20,2,0.0018931229532598987,-0.6159792257986594,USD,10.737500190734863,10.739999771118164,10.512499809265137,10.604999542236328,10.521082878112791,107600,79,72.0,,0.72,56.88,-0.14249992370605646,-0.013094410999508699
713,2019-08-21,1,0.0018335814230425723,-0.031451486082717306,USD,10.8125,10.914999961853027,10.755000114440918,10.832500457763672,10.746783256530762,62800,77,72.0,,0.72,55.44,0.17500019073486328,0.016294245294629528
714,2019-08-22,3,0.0019526644834772255,0.06494560805325533,USD,10.862500190734863,10.9375,10.625,10.792499542236328,10.70709991455078,83200,76,72.0,,0.72,54.72,0.022500038146972656,0.002061386919432806
715,2019-08-23,2,0.0018931229532598987,-0.030492453117853424,USD,10.517499923706056,10.664999961853027,9.787500381469728,9.845000267028809,9.767097473144531,210800,76,72.0,,0.72,54.72,-0.27250003814697266,-0.024914289202008888
716,2019-08-26,30,0.003560285799345043,0.9417113167722031,USD,10.11750030517578,10.125,9.982500076293944,10.045000076293944,9.96551513671875,60000,80,72.0,,0.72,57.6,-0.5399999618530273,-0.05063290799667319
717,2019-08-27,1,0.0018335814230425723,-0.4849903838113554,USD,10.18000030517578,10.227499961853027,9.869999885559082,9.994999885559082,9.915910720825195,64000,80,72.0,,0.72,57.6,0.10249996185302734,0.010123453022521156
718,2019-08-28,8,0.0022503721345638584,0.227309628186394,USD,9.90250015258789,10.09000015258789,9.850000381469728,10.087499618530272,10.007678985595703,39200,78,72.0,,0.72,56.16,-0.13749980926513672,-0.013444127086579272
719,2019-08-29,1,0.0018335814230425723,-0.1852096838206112,USD,10.407500267028809,10.65250015258789,10.407500267028809,10.537500381469728,10.454116821289062,157600,76,72.0,,0.72,54.72,0.5625,0.055748264766450895
720,2019-08-30,1,0.0018335814230425723,0.0,USD,10.717499732971191,10.857500076293944,10.609999656677246,10.6899995803833,10.605408668518066,73200,68,72.0,,0.72,48.96,0.2049999237060529,0.019244301409960585
721,2019-09-03,174,0.012134266150640071,0.5007548142420559,USD,10.447500228881836,10.475000381469728,10.199999809265137,10.327500343322754,10.245779037475586,74800,100,65.0,,0.65,65.0,-0.3824996948242152,-0.03522907595085889
722,2019-09-04,1,0.0018335814230425723,-0.8488922691920803,USD,10.619999885559082,10.93000030517578,10.619999885559082,10.922499656677246,10.83607006072998,78000,98,65.0,,0.65,63.7,0.45499992370605113,0.04343674531133623
723,2019-09-05,51,0.004810657933908901,1.6236402013313849,USD,11.34749984741211,11.854999542236328,11.25,11.579999923706056,11.48836612701416,275200,93,65.0,,0.65,60.45,0.9249992370605487,0.08462938803602094
724,2019-09-06,35,0.003857993450431676,-0.19803205643913602,USD,11.662500381469728,11.725000381469728,11.477499961853027,11.667499542236328,11.57517433166504,684800,89,65.0,,0.65,57.85,-0.1299991607665998,-0.010965766831406931
725,2019-09-09,2,0.0018931229532598987,-0.4854761712112631,USD,11.797499656677246,11.949999809265137,11.707500457763672,11.770000457763672,11.676864624023438,101600,90,65.0,,0.65,58.5,0.22499942779540838,0.019189716031992488
726,2019-09-10,61,0.005406073236082168,1.8556376788803273,USD,11.6875,11.864999771118164,11.512499809265137,11.864999771118164,11.771112442016602,30400,92,65.0,,0.65,59.8,-0.08500003814697266,-0.007112974017043028
727,2019-09-11,1,0.0018335814230425723,-0.6608293408227326,USD,11.9350004196167,12.197500228881836,11.9350004196167,12.1875,12.091060638427734,79600,90,65.0,,0.65,58.5,0.3325004577636719,0.028023637941658075
728,2019-09-12,1,0.0018335814230425723,0.0,USD,12.375,12.460000038146973,12.087499618530272,12.302499771118164,12.205150604248049,178800,90,65.0,,0.65,58.5,0.2624998092651367,0.02152078740228891
729,2019-09-13,59,0.005286990175647514,1.8834226335444062,USD,12.302499771118164,12.302499771118164,11.99250030517578,12.102499961853027,12.006732940673828,98800,85,65.0,,0.65,55.25,-0.1575002670288086,-0.012640470830386219
730,2019-09-16,2,0.0018931229532598987,0.032472804026627555,USD,11.88249969482422,12.017499923706056,11.727499961853027,11.957500457763672,11.86288070678711,84800,93,65.0,,0.65,60.45,-0.2849998474121076,-0.0231660111940164
731,2019-09-17,73,0.006120571598690086,2.2330555118729363,USD,11.942500114440918,12.012499809265137,11.824999809265137,11.994999885559082,11.900083541870115,30800,92,65.0,,0.65,59.8,-0.005000114440919745,-0.00041606943812466657
732,2019-09-18,23,0.003143495087823757,-0.4864049807870032,USD,12.010000228881836,12.010000228881836,11.699999809265137,11.994999885559082,11.900083541870115,175600,90,65.0,,0.65,58.5,-0.0024995803833007812,-0.00020808161689811477
733,2019-09-19,21,0.0030244120273891038,-0.03788237522492666,USD,12.057499885559082,12.079999923706056,11.84000015258789,11.875,11.781033515930176,136800,86,65.0,,0.65,55.9,0.06999969482422053,0.005828450748559089
734,2019-09-20,19,0.002905328966954451,-0.0393739541293433,USD,11.97249984741211,11.97249984741211,11.457500457763672,11.462499618530272,11.371795654296877,171200,85,65.0,,0.65,55.25,-0.10750007629394709,-0.0088990129944444
735,2019-09-23,1,0.0018335814230425723,-0.13968431345159937,USD,11.457500457763672,11.77750015258789,11.457500457763672,11.68000030517578,11.587575912475586,61200,90,65.0,,0.65,58.5,-0.19499969482421875,-0.016287299837917213
736,2019-09-24,1,0.0018335814230425723,0.0,USD,11.832500457763672,11.832500457763672,11.125,11.24250030517578,11.153538703918455,170000,93,65.0,,0.65,60.45,0.05500030517578125,0.004669947311670919
737,2019-09-25,31,0.00361982732956237,0.9741841207988311,USD,11.104999542236328,11.640000343322754,10.9350004196167,11.5625,11.495034217834473,65200,94,65.0,,0.65,61.1,-0.19250011444091797,-0.01626876036287095
738,2019-09-26,1,0.0018335814230425723,-0.4934616333580064,USD,11.55500030517578,11.600000381469728,11.397500038146973,11.529999732971191,11.462722778320312,41600,88,65.0,,0.65,57.2,-0.03999996185302557,-0.0034364227382494006
739,2019-09-27,22,0.0030839535576064306,0.6819288845591818,USD,11.417499542236328,11.505000114440918,10.895000457763672,11.057499885559082,10.992980003356934,95600,86,65.0,,0.65,55.9,-0.09500026702881037,-0.008189677922818661
740,2019-09-30,93,0.007311402203036618,2.7443207806067993,USD,11.154999732971191,11.279999732971191,11.087499618530272,11.2524995803833,11.18684196472168,26400,99,65.0,,0.65,64.35000000000001,-0.22500038146972656,-0.019556747434301136
741,2019-10-01,40,0.004155701101518309,-0.43161366505150855,USD,11.375,11.592499732971191,10.96500015258789,11.047499656677246,10.983038902282717,37200,99,60.0,False,0.6,59.4,0.3125,0.027703901365047745
742,2019-10-02,11,0.002428996725215838,-0.41550254316211765,USD,10.875,10.890000343322754,10.5649995803833,10.682499885559082,10.62016773223877,185600,94,60.0,,0.6,56.4,-0.7024993896484375,-0.06059947430064638
743,2019-10-03,69,0.00588240547782078,1.4217428606446867,USD,10.675000190734863,11.074999809265137,10.4399995803833,11.0625,10.997950553894045,133600,91,60.0,,0.6,54.6,0.1849994659423828,0.01698801286593299
744,2019-10-04,47,0.004572491813039595,-0.22268333417683073,USD,11.227499961853027,11.467499732971191,11.164999961853027,11.467499732971191,11.400588035583496,88800,91,60.0,,0.6,54.6,0.3924999237060547,0.03544017430841828
745,2019-10-07,212,0.014396844298898481,4.27994322524293,USD,11.414999961853027,11.529999732971191,11.282500267028809,11.282500267028809,11.216667175292969,52000,95,60.0,,0.6,57.0,0.0625,0.0054501854332118516
746,2019-10-08,38,0.004036618041083656,-0.7196178581029384,USD,11.024999618530272,11.024999618530272,10.635000228881836,10.637499809265137,10.575430870056152,132800,98,60.0,,0.6,58.8,-0.5050001144409197,-0.043798796716085
747,2019-10-09,24,0.003203036618041084,-0.20650490449148162,USD,10.912500381469728,11.119999885559082,10.899999618530272,10.970000267028809,10.905991554260254,52800,97,60.0,,0.6,58.2,0.09500026702881037,0.008616804563796876
748,2019-10-10,19,0.002905328966954451,-0.09294544102611768,USD,10.952500343322754,11.40999984741211,10.952500343322754,11.157500267028809,11.092395782470703,98800,94,60.0,,0.6,56.4,0.28999996185302734,0.026079133528556397
749,2019-10-11,4,0.002012206013694552,-0.3074085459575777,USD,11.524999618530272,11.899999618530272,11.524999618530272,11.645000457763672,11.57705307006836,160800,91,60.0,,0.6,54.6,0.4899997711181623,0.04294476579062345
750,2019-10-14,6,0.002131289074129205,-0.052917052520174646,USD,11.6225004196167,11.625,11.550000190734863,11.607500076293944,11.539772033691406,18400,96,60.0,,0.6,57.6,-0.27499961853027166,-0.023109212381994704
751,2019-10-15,51,0.004810657933908901,1.2571588210643942,USD,11.75,12.232500076293944,11.75,12.162500381469728,12.091532707214355,105200,100,60.0,,0.6,60.0,0.6075000762939435,0.05225807107904901
752,2019-10-16,21,0.0030244120273891038,-0.3713101058233801,USD,12.0625,12.130000114440918,11.845000267028809,11.885000228881836,11.815650939941406,42800,98,60.0,,0.6,58.8,-0.10249996185302557,-0.008379314221437562
753,2019-10-17,56,0.005108365584995535,0.6890441972635104,USD,12.172499656677246,12.199999809265137,11.800000190734863,11.920000076293944,11.850446701049805,42400,98,60.0,,0.6,58.8,0.06999969482421875,0.005770790945078597
754,2019-10-18,1,0.0018335814230425723,-0.6410629990092662,USD,11.869999885559082,11.912500381469728,11.4375,11.647500038146973,11.579537391662598,46000,91,60.0,,0.6,54.6,-0.2874994277954084,-0.02356552723689964
755,2019-10-21,29,0.0035007442691277167,-0.21391804264990966,USD,11.829999923706056,12.0649995803833,11.829999923706056,12.0649995803833,11.994601249694824,50000,96,60.0,,0.6,57.6,0.15249919891357244,0.012801611251218814
756,2019-10-22,2,0.0018931229532598987,-0.459222723020665,USD,12.125,12.164999961853027,11.869999885559082,11.88249969482422,11.813165664672852,30400,93,60.0,,0.6,55.8,0.10000038146972656,0.008288469535657317
757,2019-10-23,73,0.006120571598690086,2.2330555118729363,USD,11.414999961853027,11.572500228881836,11.210000038146973,11.40250015258789,11.335967063903809,56400,94,60.0,,0.6,56.4,-0.5924997329711914,-0.048705280298327214
758,2019-10-24,50,0.004751116403691575,-0.2237462911620215,USD,11.675000190734863,11.875,11.612500190734863,11.862500190734863,11.793283462524414,35200,89,60.0,,0.6,53.4,0.30249977111816406,0.026139534684406884
759,2019-10-25,57,0.005167907115212861,0.08772479478664086,USD,12.005000114440918,12.664999961853027,12.005000114440918,12.647500038146973,12.57370376586914,188400,86,60.0,,0.6,51.6,0.7899999618530273,0.06652631257709696
760,2019-10-28,105,0.008025900565644537,2.5664770472284695,USD,12.80500030517578,13.005000114440918,12.772500038146973,12.984999656677246,12.90923309326172,138800,92,60.0,,0.6,55.2,0.3400001525878906,0.026845649712749386
761,2019-10-29,54,0.004989282524560881,-0.37835231277124526,USD,13.0625,13.0625,12.6899995803833,12.702500343322754,12.62838363647461,106800,94,60.0,,0.6,56.4,0.05749988555908203,0.004421367555024647
762,2019-10-30,6,0.002131289074129205,-0.5728265409630646,USD,12.829999923706056,12.829999923706056,12.55500030517578,12.710000038146973,12.635838508605955,39200,92,60.0,,0.6,55.2,-0.23250007629394354,-0.01779904890288564
763,2019-10-31,1,0.0018335814230425723,-0.13968431345159937,USD,12.645000457763672,12.645000457763672,12.25,12.614999771118164,12.54139232635498,78400,87,60.0,,0.6,52.2,-0.1849994659423846,-0.014419288156078625
764,2019-11-01,1,0.0018335814230425723,0.0,USD,12.755000114440918,13.0024995803833,12.710000038146973,12.982500076293944,12.90674877166748,87600,87,58.0,False,0.58,50.46,0.3574991226196289,0.028271973877243672
765,2019-11-04,5,0.0020717475439118787,-0.5639451093426906,USD,13.25,13.645000457763672,13.25,13.609999656677246,13.53058624267578,174800,97,58.0,,0.58,56.26,0.6425008773803711,0.04941364338513066
766,2019-11-05,30,0.003560285799345043,0.718494036499497,USD,13.710000038146973,13.864999771118164,13.552499771118164,13.657500267028809,13.57780933380127,159600,100,58.0,,0.58,57.99999999999999,0.2199993133544922,0.016123071159687585
767,2019-11-06,3,0.0019526644834772255,-0.4515427711347102,USD,13.630000114440918,13.630000114440918,13.2475004196167,13.537500381469728,13.458510398864746,78000,99,58.0,,0.58,57.42,-0.2349996566772461,-0.016949128060338547
768,2019-11-07,18,0.002845787436737124,0.4573867967677998,USD,13.912500381469728,14.042499542236328,13.6899995803833,13.744999885559082,13.664798736572266,90800,94,58.0,,0.58,54.52,0.41249942779541016,0.030264081022154166
769,2019-11-08,8,0.0022503721345638584,-0.20922690658018617,USD,13.647500038146973,13.907500267028809,13.5,13.904999732971191,13.823864936828612,79600,91,58.0,,0.58,52.78,-0.13499927520751953,-0.00961362147824718
770,2019-11-11,29,0.0035007442691277167,0.25643765359546977,USD,13.72249984741211,13.832500457763672,13.59749984741211,13.77750015258789,13.697110176086426,61200,95,58.0,,0.58,55.1,-0.07499980926513672,-0.005392759865188834
771,2019-11-12,27,0.0033816612086930635,-0.034016498001530726,USD,13.947500228881836,14.0600004196167,13.75,13.845000267028809,13.764216423034668,92400,96,58.0,,0.58,55.67999999999999,0.22749996185302734,0.016446770599985117
772,2019-11-13,1,0.0018335814230425723,-0.457786777005018,USD,13.65999984741211,13.850000381469728,13.612500190734863,13.782500267028809,13.702081680297852,62400,97,58.0,,0.58,56.26,-0.21000003814697088,-0.014935990887594564
773,2019-11-14,2,0.0018931229532598987,0.032472804026627555,USD,13.645000457763672,13.75,13.577500343322754,13.739999771118164,13.65982723236084,66000,98,58.0,,0.58,56.84,-0.10000038146972834,-0.007220243950572081
774,2019-11-15,20,0.0029648704971717774,0.5661267494889135,USD,14.032500267028809,14.19499969482422,13.800000190734863,13.925000190734863,13.843749046325684,89600,91,58.0,,0.58,52.78,0.4449996948242205,0.032363614169034216
775,2019-11-18,2,0.0018931229532598987,-0.7819198189238314,USD,13.895000457763672,14.1274995803833,13.8125,13.989999771118164,13.908369064331056,61200,93,58.0,,0.58,53.94,-0.06750011444091975,-0.004755203655659956
776,2019-11-19,7,0.0021908306043465315,0.15725743041358697,USD,14.095000267028809,14.175000190734863,13.699999809265137,13.859999656677246,13.779128074645996,75600,95,58.0,,0.58,55.1,0.0475006103515625,0.0033622800752031168
