,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TQQQ_unscaled,TQQQ_monthly,isPartial,scale,TQQQ,Stock_Price_Change,Stock_Price_Change_Percent
821,2020-12-18,33,0.014893713094824592,0.1626942162206133,TQQQ,44.38999938964844,44.477500915527344,42.63249969482422,43.58250045776367,43.58250045776367,84378000,60,41.0,,0.41,24.6,0.30750274658203125,0.0069618012073686675
822,2020-12-21,1,0.0037787426189649182,-0.8865340689827804,TQQQ,42.39250183105469,43.65499877929688,41.16999816894531,43.41999816894531,43.41999816894531,101798400,67,41.0,,0.41,27.47,-0.8225021362304616,-0.018492543854758736
823,2020-12-22,14,0.008294199374782912,1.194962772313632,TQQQ,43.82500076293945,44.1775016784668,42.54499816894531,43.76250076293945,43.76250076293945,80165200,68,41.0,,0.41,27.88,0.5225028991699148,0.011968913384043267
824,2020-12-23,3,0.004473428273706148,-0.46065580635705017,TQQQ,43.7599983215332,43.93999862670898,43.04499816894531,43.102500915527344,43.102500915527344,59717200,62,41.0,,0.41,25.42,-0.2375030517578196,-0.0053761087144859054
825,2020-12-24,2,0.004126085446335533,-0.07764577995185973,TQQQ,43.227500915527344,43.86000061035156,43.18000030517578,43.66249847412109,43.66249847412109,38532800,58,41.0,,0.41,23.78,-0.07999801635741477,-0.001820619455112804
826,2020-12-28,2,0.004126085446335533,-0.558056475315302,TQQQ,44.790000915527344,45.18999862670898,44.00749969482422,44.97249984741211,44.97249984741211,58526400,89,41.0,,0.41,36.49,1.3299980163574148,0.0303237117612698
827,2020-12-29,12,0.007599513720041681,0.841821702163482,TQQQ,45.587501525878906,45.84999847412109,44.70249938964844,45.10499954223633,45.10499954223633,60571200,54,41.0,,0.41,22.14,0.6599998474121094,0.01460499817368932
828,2020-12-30,4,0.004820771101076763,-0.3656474244709539,TQQQ,45.61249923706055,45.75,44.817501068115234,45.09749984741211,45.09749984741211,52403600,71,41.0,,0.41,29.11,-0.09999847412108664,-0.002180991874569549
829,2020-12-31,175,0.0642163945814519,12.320772389941638,TQQQ,45.067501068115234,45.619998931884766,44.58250045776367,45.45000076293945,45.45000076293945,53354000,70,41.0,,0.41,28.7,-0.13000106811523438,-0.002841553401425889
830,2021-01-04,15,0.008641542202153525,1.0943682128125265,TQQQ,46.02000045776367,46.09749984741211,41.70750045776367,43.462501525878906,43.462501525878906,98736000,32,52.0,,0.52,16.64,0.47750091552734375,0.010466920795861867
831,2021-01-05,10,0.006904828065300452,-0.2009727079062663,TQQQ,43.06999969482422,44.63999938964844,43.06999969482422,44.5525016784668,44.5525016784668,59356400,29,52.0,,0.52,15.08,-1.4575004577636719,-0.031617776725162194
832,2021-01-06,22,0.01107294199374783,0.6036520951758138,TQQQ,42.47499847412109,44.584999084472656,42.05500030517578,42.709999084472656,42.709999084472656,105365200,39,52.0,,0.52,20.28,-0.05500030517578125,-0.0012320857062676493
833,2021-01-07,20,0.0103782563390066,-0.06273722513253244,TQQQ,43.84249877929688,46.16249847412109,43.837501525878906,45.79499816894531,45.79499816894531,61847600,39,52.0,,0.52,20.28,1.5774993896484304,0.03538184192085847
834,2021-01-08,18,0.009683570684265369,-0.066936644466013,TQQQ,46.82749938964844,47.720001220703125,45.84999847412109,47.56999969482422,47.56999969482422,76407600,39,52.0,,0.52,20.28,1.5575027465820384,0.03373956778910436
835,2021-01-11,9,0.0065574852379298365,-0.3228236306897665,TQQQ,46.20249938964844,46.73500061035156,45.20249938964844,45.46749877929688,45.46749877929688,70162800,23,52.0,,0.52,11.96,-0.9850006103515625,-0.020641252832244827
836,2021-01-12,23,0.011420284821118443,0.7415647015202076,TQQQ,45.52999877929688,46.00249862670898,44.09999847412109,45.27000045776367,45.27000045776367,73015600,29,52.0,,0.52,15.08,-0.7325019836425852,-0.015673520361104698
837,2021-01-13,1,0.0037787426189649182,-0.6691201070592172,TQQQ,45.39250183105469,46.54750061035156,45.125,46.150001525878906,46.150001525878906,54375200,25,52.0,,0.52,13.0,0.5450019836425852,0.01184722569234875
838,2021-01-14,19,0.010030913511635986,1.654563838588106,TQQQ,46.375,46.834999084472656,45.2400016784668,45.4474983215332,45.4474983215332,59118000,24,52.0,,0.52,12.48,0.28749847412109375,0.006176453522773295
839,2021-01-15,1,0.0037787426189649182,-0.6232902801343537,TQQQ,45.352500915527344,45.782501220703125,43.77000045776367,44.34249877929688,44.34249877929688,70846000,34,52.0,,0.52,17.68,-1.0524978637695312,-0.022472464702544825
840,2021-01-19,65,0.026008683570684265,4.032529067813697,TQQQ,45.36249923706055,46.51750183105469,44.900001525878906,46.26499938964844,46.26499938964844,60483600,34,52.0,,0.52,17.68,0.7350006103515625,0.01605418207293563
841,2021-01-20,33,0.014893713094824592,-0.42735613456376287,TQQQ,47.9275016784668,49.942501068115234,47.76499938964844,49.4900016784668,49.4900016784668,60868000,34,52.0,,0.52,17.68,3.424999237060547,0.07362818513985725
842,2021-01-21,11,0.007252170892671066,-0.5130716667832739,TQQQ,50.125,51.06999969482422,49.5,50.720001220703125,50.720001220703125,46084200,100,52.0,,0.52,52.0,1.1274986267089844,0.022575934376438678
843,2021-01-22,78,0.030524140326502257,3.2089659466449545,TQQQ,50.20500183105469,50.7599983215332,49.93999862670898,50.2599983215332,50.2599983215332,40939400,39,52.0,,0.52,20.28,-0.3100013732910156,-0.0060701267895725275
844,2021-01-25,1,0.0037787426189649182,0.0,TQQQ,51.880001068115234,52.53499984741211,48.400001525878906,51.65499877929688,51.65499877929688,76585200,38,52.0,,0.52,19.76,1.7750015258789062,0.03496851033436554
845,2021-01-26,20,0.0103782563390066,1.7464840518430003,TQQQ,51.86000061035156,52.290000915527344,51.09000015258789,51.709999084472656,51.709999084472656,45484400,29,52.0,,0.52,15.08,-0.24499893188476562,-0.00466353731029534
846,2021-01-27,1,0.0037787426189649182,-0.6358981224271227,TQQQ,50.630001068115234,50.650001525878906,46.5,47.540000915527344,47.540000915527344,94450400,43,52.0,,0.52,22.36,-1.6399993896484375,-0.03136353721427154
847,2021-01-28,49,0.02045119833275443,4.412170236234949,TQQQ,47.94499969482422,50.5,47.67499923706055,48.2400016784668,48.2400016784668,45010800,48,52.0,,0.52,24.96,-0.15000152587890625,-0.002961530530305456
848,2021-01-29,65,0.026008683570684265,0.271743745647854,TQQQ,47.45000076293945,47.959999084472656,44.375,45.23500061035156,45.23500061035156,92139200,46,52.0,,0.52,23.92,-2.5400009155273438,-0.05029704783222466
849,2021-02-01,51,0.02114588398749566,1.0375179892232005,TQQQ,46.775001525878906,49.01499938964844,45.869998931884766,48.560001373291016,48.560001373291016,52829800,60,62.0,False,0.62,37.2,1.0550003051757812,0.021997504697979453
850,2021-02-02,70,0.02774539770753734,0.3120944824980698,TQQQ,49.94499969482422,51.47999954223633,49.880001068115234,50.90999984741211,50.90999984741211,46373200,72,62.0,,0.62,44.64,2.4650001525878906,0.050290731067691885
851,2021-02-03,1,0.0037787426189649182,-0.8638065073423553,TQQQ,51.96500015258789,52.1150016784668,50.32500076293945,50.32500076293945,50.32500076293945,47586000,53,62.0,,0.62,32.86,0.6350021362304688,0.012334928940888723
852,2021-02-04,-7,0.001,-0.735361706039158,TQQQ,51.02000045776367,52.150001525878906,50.375,52.10499954223633,52.10499954223633,36404400,71,62.0,,0.62,44.02,0.034999847412109375,0.0006715887227259909
853,2021-02-05,55,0.02253525529697812,21.535255296978118,TQQQ,52.59999847412109,53.14500045776367,51.78499984741211,52.650001525878906,52.650001525878906,43307600,63,62.0,,0.62,39.06,0.9949989318847656,0.019079557100127875
854,2021-02-08,28,0.013156998957971518,0.8142152401934959,TQQQ,53.47999954223633,53.775001525878906,52.67499923706055,53.68000030517578,53.68000030517578,38497400,53,62.0,,0.62,32.86,0.6300010681152344,0.011854380707286394
855,2021-02-09,1,0.0037787426189649182,-0.7127960083423532,TQQQ,53.2400016784668,54.28499984741211,53.2400016784668,53.65499877929688,53.65499877929688,32884400,57,62.0,,0.62,35.34,0.5099983215332031,0.009483929466515661
856,2021-02-10,6,0.005515456755817993,0.45960106627447384,TQQQ,54.38999938964844,54.59999847412109,51.72999954223633,53.275001525878906,53.275001525878906,61774000,67,62.0,,0.62,41.54,0.31499862670897727,0.005802682648879065
857,2021-02-11,28,0.013156998957971518,1.3854776749165563,TQQQ,54.08000183105469,54.369998931884766,52.97999954223633,54.1349983215332,54.1349983215332,49430000,55,62.0,,0.62,34.1,-0.22999954223632102,-0.004212445946227161
858,2021-02-12,4,0.004820771101076763,-0.6335964518598696,TQQQ,53.790000915527344,55.150001525878906,53.220001220703125,55.05500030517578,55.05500030517578,38735800,53,62.0,,0.62,32.86,0.7800025939941406,0.014346194763978914
859,2021-02-16,20,0.0103782563390066,0.5826579797658775,TQQQ,55.47999954223633,55.93000030517578,54.040000915527344,54.595001220703125,54.595001220703125,44331800,49,62.0,,0.62,30.38,0.779998779296875,0.014143223168014973
860,2021-02-17,27,0.012809656130600904,0.23427825563104543,TQQQ,53.1150016784668,53.970001220703125,52.005001068115234,53.834999084472656,53.834999084472656,52993400,53,62.0,,0.62,32.86,-1.9599990844726562,-0.035043788195568415
861,2021-02-18,12,0.007599513720041681,-0.4067355405515335,TQQQ,52.02999877929688,53.47999954223633,51.13999938964844,53.11000061035156,53.11000061035156,55101000,56,62.0,,0.62,34.72,-0.4900016784667969,-0.009079148923176739
862,2021-02-19,29,0.013504341785342131,0.7770007770007767,TQQQ,53.81999969482422,53.84000015258789,51.93000030517578,52.40999984741211,52.40999984741211,46688600,53,62.0,,0.62,32.86,0.3600006103515625,0.006731499877206337
863,2021-02-22,1,0.0037787426189649182,-0.35547129569287284,TQQQ,50.27000045776367,50.900001525878906,48.25,48.34999847412109,48.34999847412109,66367400,55,62.0,,0.62,34.1,-2.9399986267089844,-0.054606215051573925
864,2021-02-23,1,0.0037787426189649182,0.0,TQQQ,45.88999938964844,48.68000030517578,43.209999084472656,47.91999816894531,47.91999816894531,99637400,100,62.0,,0.62,62.0,-2.220001220703125,-0.04361495391261272
865,2021-02-24,66,0.026356026398054882,5.974813861568159,TQQQ,46.619998931884766,49.23500061035156,45.45000076293945,49.07500076293945,49.07500076293945,61521000,72,62.0,,0.62,44.64,0.5550003051757812,0.011400992228769002
866,2021-02-25,37,0.01628308440430705,-0.38218742998721655,TQQQ,47.810001373291016,49.03499984741211,43.22499847412109,43.95000076293945,43.95000076293945,118896000,92,62.0,,0.62,57.04,-0.20000076293945312,-0.004062166354424801
867,2021-02-26,58,0.023577283779089964,0.447961773928625,TQQQ,45.19499969482422,46.58000183105469,43.125,44.61000061035156,44.61000061035156,104659200,98,62.0,,0.62,60.76,-2.454998016357422,-0.05006623889052564
868,2021-03-01,56,0.022882598124348733,2.0110608345902463,TQQQ,46.68000030517578,48.65499877929688,46.095001220703125,48.5,48.5,66853600,77,75.0,False,0.75,57.75,2.0749969482421946,0.044546948619027305
869,2021-03-02,31,0.014199027440083362,-0.3794835987188634,TQQQ,48.77000045776367,48.845001220703125,46.04999923706055,46.17499923706055,46.17499923706055,75846600,67,75.0,,0.75,50.25,0.1900024414062429,0.0039050960060262874
870,2021-03-03,48,0.020103855505383815,0.41586144475158404,TQQQ,45.685001373291016,46.09999847412109,42.125,42.16999816894531,42.16999816894531,115771200,63,75.0,,0.75,47.25,-2.7450027465820384,-0.056198232735810816
871,2021-03-04,1,0.0037787426189649182,-0.8120389087579261,TQQQ,41.98500061035156,43.31999969482422,38.43999862670898,40.084999084472656,40.084999084472656,216018600,96,75.0,,0.75,72.0,-2.779998779296868,-0.060303663152124876
872,2021-03-05,101,0.0385130253560264,9.192021325489476,TQQQ,41.14500045776367,42.23500061035156,37.51499938964844,41.880001068115234,41.880001068115234,168328200,100,75.0,,0.75,75.0,-1.0849990844726562,-0.025046147094093585
873,2021-03-08,116,0.04372316776658562,6.927388374582782,TQQQ,41.63999938964844,42.42499923706055,38.1349983215332,38.29999923706055,38.29999923706055,117865800,79,75.0,,0.75,59.25,0.18999862670898438,0.004498605989422311
874,2021-03-09,1,0.0037787426189649182,-0.913575735428467,TQQQ,41.23500061035156,43.57500076293945,40.96500015258789,42.810001373291016,42.810001373291016,86714600,87,75.0,,0.75,65.25,1.1500015258789062,0.027106695263634073
875,2021-03-10,3,0.004473428273706148,0.1838404265097895,TQQQ,44.630001068115234,44.75,42.15499877929688,42.44499969482422,42.44499969482422,101685600,74,75.0,,0.75,55.5,1.1749992370605469,0.026964984887846155
876,2021-03-11,2,0.004126085446335533,-0.07764577995185973,TQQQ,44.5099983215332,46.130001068115234,44.06999969482422,45.38999938964844,45.38999938964844,79467800,69,75.0,,0.75,51.75,1.3800010681152344,0.0308380126953125
877,2021-03-12,70,0.02774539770753734,5.724387574711677,TQQQ,43.584999084472656,44.334999084472656,42.53499984741211,44.2599983215332,44.2599983215332,83295000,67,75.0,,0.75,50.25,-1.7950019836425781,-0.038911813181883304
878,2021-03-15,30,0.013851684612712748,-0.27332859563767564,TQQQ,44.40499877929688,45.755001068115234,43.68999862670898,45.67499923706055,45.67499923706055,63350800,60,75.0,,0.75,45.0,1.4200019836425781,0.03202891649861117
879,2021-03-16,74,0.0291347690170198,1.1033375962285916,TQQQ,46.66999816894531,47.994998931884766,45.79999923706055,46.42499923706055,46.42499923706055,84385200,60,75.0,,0.75,45.0,2.2399978637695312,0.04895635037653823
880,2021-03-17,2,0.004126085446335533,-0.8583793321331918,TQQQ,45.060001373291016,47.8650016784668,44.30500030517578,47.0099983215332,47.0099983215332,98185400,59,75.0,,0.75,44.25,-0.12999725341796875,-0.0027085583146373438
881,2021-03-18,62,0.02496665508857242,5.050930212980892,TQQQ,44.80500030517578,45.25,42.47499847412109,42.69499969482422,42.69499969482422,114126800,75,75.0,,0.75,56.25,-2.615001678466797,-0.05463285462796119
882,2021-03-19,2872,1.001,39.09347653695794,TQQQ,42.625,43.775001525878906,41.70000076293945,43.2400016784668,43.2400016784668,96643200,59,75.0,,0.75,44.25,-1.4749984741210938,-0.03259665136179213
883,2021-03-22,53,0.02184056964223689,0.9124365096262055,TQQQ,44.14500045776367,46.435001373291016,44.14500045776367,45.54499816894531,45.54499816894531,70550600,53,75.0,,0.75,39.75,2.6599998474121094,0.06076527138073473
884,2021-03-23,44,0.018714484195901354,-0.14313204726538276,TQQQ,46.025001525878906,46.6150016784668,44.584999084472656,44.95000076293945,44.95000076293945,93890400,69,75.0,,0.75,51.75,0.18000030517578125,0.003876392803970452
885,2021-03-24,69,0.027398054880166726,0.4640026726553945,TQQQ,45.54499816894531,45.560001373291016,42.625,42.68000030517578,42.68000030517578,95241800,55,75.0,,0.75,41.25,-1.0550003051757812,-0.022632205667454164
886,2021-03-25,57,0.023229940951719347,-0.15213174609211577,TQQQ,41.90999984741211,43.09000015258789,40.82500076293945,42.45000076293945,42.45000076293945,119937200,42,75.0,,0.75,31.5,-2.470001220703125,-0.05421424816179077
887,2021-03-26,1,0.0037787426189649182,-0.8373330940953064,TQQQ,42.36000061035156,44.48500061035156,41.76499938964844,44.32500076293945,44.32500076293945,107530200,64,75.0,,0.75,48.0,1.3950004577636719,0.032374111228214764
888,2021-03-29,1,0.0037787426189649182,-0.8654904239666663,TQQQ,44.119998931884766,44.77000045776367,42.86000061035156,44.29999923706055,44.29999923706055,95294600,49,75.0,,0.75,36.75,0.2849998474121094,0.006406650410291093
889,2021-03-30,24,0.01176762764848906,2.1141649048625797,TQQQ,43.47499847412109,43.89500045776367,42.47999954223633,43.66999816894531,43.66999816894531,74174800,60,75.0,,0.75,45.0,-0.875,-0.019544337526319233
890,2021-03-31,95,0.03642896839180271,2.0956934974467956,TQQQ,44.39500045776367,46.29999923706055,44.255001068115234,45.630001068115234,45.630001068115234,80984400,51,75.0,,0.75,38.25,2.404998779296875,0.054789811008453926
891,2021-04-01,2,0.004126085446335533,-0.8867361435559074,TQQQ,47.31999969482422,48.01499938964844,47.209999084472656,47.95000076293945,47.95000076293945,72543600,96,54.0,False,0.54,51.84,1.7150001525878906,0.037041040623066124
892,2021-04-05,32,0.014546370267453979,1.4811303987203037,TQQQ,49.10499954223633,51.18999862670898,48.98500061035156,50.83000183105469,50.83000183105469,65269800,90,54.0,,0.54,48.6,3.1749992370605398,0.0661251541689083
893,2021-04-06,1,0.0037787426189649182,-0.740227799135605,TQQQ,50.68000030517578,51.63999938964844,50.35499954223633,50.709999084472656,50.709999084472656,60303400,89,54.0,,0.54,48.06,0.45000076293946023,0.008790794589016881
894,2021-04-07,26,0.012462313303230287,2.2980053313723685,TQQQ,50.51499938964844,51.4900016784668,50.04999923706055,51.084999084472656,51.084999084472656,49493600,74,54.0,,0.54,39.96,-0.14999771118164062,-0.002904680731109943
895,2021-04-08,194,0.07081590830149358,4.682404749296246,TQQQ,52.459999084472656,52.77000045776367,52.04999923706055,52.68000030517578,52.68000030517578,56809600,90,54.0,,0.54,48.6,1.279998779296875,0.024859171442446648
896,2021-04-09,1,0.0037787426189649182,-0.946639918775352,TQQQ,52.0099983215332,53.72999954223633,51.65999984741211,53.6349983215332,53.6349983215332,64719200,95,54.0,,0.54,51.3,0.9599990844726562,0.01819213712611245
897,2021-04-12,44,0.018714484195901354,-0.8863021995066251,TQQQ,53.150001525878906,53.619998931884766,52.4900016784668,53.42499923706055,53.42499923706055,54816000,87,54.0,,0.54,46.98,-0.1100006103515625,-0.002047284781104275
898,2021-04-13,37,0.01628308440430705,-0.12992074834351053,TQQQ,54.18999862670898,55.5,54.060001373291016,55.255001068115234,55.255001068115234,57511000,82,54.0,,0.54,44.28,1.8800010681152344,0.035061564818445135
899,2021-04-14,35,0.015588398749565822,-0.0426630260884403,TQQQ,55.39500045776367,55.46500015258789,52.880001068115234,53.31499862670898,53.31499862670898,80613800,100,54.0,,0.54,54.0,-0.034999847412109375,-0.000630627881299306
900,2021-04-15,48,0.020103855505383815,0.2896677733461084,TQQQ,54.685001373291016,55.8849983215332,54.619998931884766,55.66999816894531,55.66999816894531,60399000,89,54.0,,0.54,48.06,0.4199981689453125,0.007572309885330641
901,2021-04-16,9,0.0065574852379298365,-0.6738195200331727,TQQQ,55.95500183105469,55.994998931884766,54.95000076293945,55.90499877929688,55.90499877929688,58744000,94,54.0,,0.54,50.760000000000005,0.1100006103515625,0.00196833879673175
902,2021-04-19,2,0.004126085446335533,-0.558056475315302,TQQQ,55.07500076293945,55.685001373291016,53.375,54.380001068115234,54.380001068115234,79584000,63,54.0,,0.54,34.02,-0.30999755859375,-0.0055361650952230335
903,2021-04-20,4,0.004820771101076763,0.16836434043269666,TQQQ,54.025001525878906,54.65999984741211,52.19499969482422,53.18999862670898,53.18999862670898,79141800,70,54.0,,0.54,37.8,-1.0250015258789062,-0.018407138378388255
904,2021-04-21,14,0.008294199374782912,0.720513005259745,TQQQ,52.5,54.6150016784668,52.0099983215332,54.53499984741211,54.53499984741211,55528600,59,54.0,,0.54,31.860000000000003,-0.0449981689453125,-0.0008232376339357694
905,2021-04-22,13,0.007946856547412295,-0.041877800577913904,TQQQ,54.334999084472656,54.81499862670898,51.970001220703125,52.54999923706055,52.54999923706055,87424200,75,54.0,,0.54,40.5,0.1999969482421804,0.0036619416295107232
906,2021-04-23,62,0.02496665508857242,2.1417019974649247,TQQQ,52.86000061035156,55.15999984741211,52.86000061035156,54.52999877929688,54.52999877929688,53843000,67,54.0,,0.54,36.18,0.3450012207031321,0.006293920082942828
907,2021-04-26,10,0.006904828065300452,-0.35622915249846165,TQQQ,54.65499877929688,55.73500061035156,54.275001525878906,55.61000061035156,55.61000061035156,49988400,60,54.0,,0.54,32.400000000000006,0.5750007629394531,0.010424234309827085
908,2021-04-27,21,0.010725599166377213,0.5533477539111622,TQQQ,55.73500061035156,55.834999084472656,54.3849983215332,54.880001068115234,54.880001068115234,59656400,79,54.0,,0.54,42.66,0.09999847412109375,0.0017941773217191592
909,2021-04-28,2,0.004126085446335533,-0.6153048997700703,TQQQ,54.69499969482422,55.20000076293945,53.98500061035156,54.31499862670898,54.31499862670898,59475000,70,54.0,,0.54,37.8,-0.6349983215332031,-0.011372764967229831
910,2021-04-29,24,0.01176762764848906,1.8520077447596606,TQQQ,55.93000030517578,56.1150016784668,53.290000915527344,54.86000061035156,54.86000061035156,74062200,66,54.0,,0.54,35.64,0.9150009155273438,0.01657610331305759
911,2021-04-30,1,0.0037787426189649182,-0.6788866259334692,TQQQ,53.64500045776367,54.900001525878906,53.345001220703125,53.83000183105469,53.83000183105469,59220200,61,54.0,,0.54,32.940000000000005,-1.2150001525878906,-0.021651966786880195
912,2021-05-03,20,0.0103782563390066,-0.03238446840895093,TQQQ,54.380001068115234,54.744998931884766,52.71500015258789,52.95000076293945,52.95000076293945,67111000,44,54.0,,0.54,23.76,-0.15500259399414062,-0.002823362289363085
913,2021-05-04,67,0.026703369225425495,1.5730111449513036,TQQQ,51.72499847412109,51.845001220703125,48.22499847412109,50.15999984741211,50.15999984741211,105617000,87,54.0,,0.54,46.98,-2.8999977111816406,-0.05297283345990922
914,2021-05-05,23,0.011420284821118443,-0.5723279439118616,TQQQ,51.02000045776367,51.42499923706055,49.20000076293945,49.57500076293945,49.57500076293945,68214600,66,54.0,,0.54,35.64,-0.4200019836425781,-0.008101108568878912
915,2021-05-06,18,0.009683570684265369,-0.15207275160436762,TQQQ,49.435001373291016,50.7400016784668,48.39500045776367,50.65999984741211,50.65999984741211,84831600,79,54.0,,0.54,42.66,-0.68499755859375,-0.013320322192636791
916,2021-05-07,110,0.041639110802361934,3.299974891495391,TQQQ,51.98500061035156,53.040000915527344,51.3849983215332,51.900001525878906,51.900001525878906,79353400,60,54.0,,0.54,32.400000000000006,2.299999237060547,0.04532911235666415
917,2021-05-10,22,0.01107294199374783,1.93032447835279,TQQQ,51.244998931884766,51.33000183105469,47.880001068115234,48.0,48.0,92107400,78,54.0,,0.54,42.120000000000005,-1.7099990844726562,-0.032239801186957684
918,2021-05-11,41,0.01767245571378951,0.5960036387590575,TQQQ,45.29499816894531,48.119998931884766,45.0,47.7599983215332,47.7599983215332,114403400,80,54.0,,0.54,43.2,-3.210002899169922,-0.06253658259618189
919,2021-05-12,45,0.01906182702327197,0.078617897364335,TQQQ,45.5099983215332,46.57500076293945,43.65999984741211,44.125,44.125,118079000,100,54.0,,0.54,54.0,-1.5449981689453125,-0.032107194581036946
920,2021-05-13,23,0.011420284821118443,-0.40088194026859103,TQQQ,45.29999923706055,46.334999084472656,44.03499984741211,45.05500030517578,45.05500030517578,104301000,75,54.0,,0.54,40.5,-0.24000167846679688,-0.0051530150195461255
921,2021-05-14,14,0.008294199374782912,-0.2737309528878614,TQQQ,46.43999862670898,48.44499969482422,46.209999084472656,47.98500061035156,47.98500061035156,72131600,86,54.0,,0.54,46.440000000000005,2.1100006103515625,0.04553794436263714
922,2021-05-17,41,0.01767245571378951,2.2041690282763398,TQQQ,47.255001068115234,47.58000183105469,45.8650016784668,47.17499923706055,47.17499923706055,69271200,54,54.0,,0.54,29.160000000000004,-0.8649978637695312,-0.01785525584102643
923,2021-05-18,16,0.008988885029524139,-0.4913618585270938,TQQQ,47.60499954223633,48.13999938964844,46.095001220703125,46.185001373291016,46.185001373291016,65842000,51,54.0,,0.54,27.540000000000003,0.55999755859375,0.011769599349368942
924,2021-05-19,20,0.0103782563390066,0.15456547780053342,TQQQ,43.82500076293945,46.494998931884766,43.665000915527344,46.35499954223633,46.35499954223633,95944800,78,54.0,,0.54,42.120000000000005,-1.6450004577636719,-0.034171177370587946
925,2021-05-20,12,0.007599513720041681,-0.26774657786405165,TQQQ,47.03499984741211,49.43000030517578,46.915000915527344,49.03499984741211,49.03499984741211,69613200,79,54.0,,0.54,42.66,2.9350013732910156,0.06312509819799761
926,2021-05-21,1,0.0037787426189649182,-0.5027652086475616,TQQQ,49.77000045776367,49.96500015258789,48.05500030517578,48.22499847412109,48.22499847412109,64066600,60,54.0,,0.54,32.400000000000006,0.5349998474121094,0.010823383453552049
927,2021-05-24,18,0.009683570684265369,1.164686699277894,TQQQ,49.275001525878906,51.16999816894531,49.11000061035156,50.63999938964844,50.63999938964844,46090800,65,54.0,,0.54,35.1,1.2049980163574219,0.024116842042979814
928,2021-05-25,39,0.01697777005904828,0.7532551382761219,TQQQ,51.375,51.720001220703125,50.31499862670898,50.8849983215332,50.8849983215332,53364400,55,54.0,,0.54,29.700000000000003,0.5500030517578125,0.010748545464901005
929,2021-05-26,15,0.008641542202153525,-0.49100840851899585,TQQQ,51.18000030517578,51.619998931884766,50.86000061035156,51.400001525878906,51.400001525878906,39017400,50,54.0,,0.54,27.0,-0.10000228881835938,-0.00193353222076742
930,2021-05-27,1,0.0037787426189649182,-0.5627235821375457,TQQQ,51.185001373291016,51.58000183105469,50.720001220703125,50.79999923706055,50.79999923706055,41608400,40,54.0,,0.54,21.6,-0.039997100830078125,-0.0007748373044884627
931,2021-05-28,14,0.008294199374782912,1.194962772313632,TQQQ,51.38999938964844,52.04999923706055,51.150001525878906,51.29499816894531,51.29499816894531,40928600,56,54.0,,0.54,30.24,0.4699974060058594,0.009112008323405751
932,2021-06-01,4,0.004820771101076763,-0.4187780057791365,TQQQ,51.92499923706055,52.150001525878906,50.14500045776367,50.79499816894531,50.79499816894531,51931800,79,44.0,False,0.44,34.76,0.10000228881835938,0.0019212735885527632
933,2021-06-02,11,0.007252170892671066,0.5043591036818214,TQQQ,50.97499847412109,51.48500061035156,50.26499938964844,51.060001373291016,51.060001373291016,41589400,72,44.0,,0.44,31.68,-0.6650009155273438,-0.012751695034895483
934,2021-06-03,4,0.004820771101076763,-0.3352650989032041,TQQQ,49.744998931884766,50.334999084472656,48.68999862670898,49.45500183105469,49.45500183105469,60516000,66,44.0,,0.44,29.04,-1.1500015258789062,-0.022336632266596212
935,2021-06-04,1,0.0037787426189649182,-0.21615390157792358,TQQQ,50.31499862670898,52.19499969482422,50.26499938964844,51.9900016784668,51.9900016784668,45587600,59,44.0,,0.44,25.96,1.8600006103515625,0.03695243159198425
936,2021-06-07,32,0.014546370267453979,2.5254651064904463,TQQQ,51.71500015258789,52.48500061035156,51.40499877929688,52.45000076293945,52.45000076293945,31096600,54,44.0,,0.44,23.76,0.29000091552734375,0.005556105320872362
937,2021-06-08,26,0.012462313303230287,-0.1432698966068915,TQQQ,53.290000915527344,53.709999084472656,51.71500015258789,52.5099983215332,52.5099983215332,46472200,82,44.0,,0.44,36.08,1.2249984741210938,0.02333997256121756
938,2021-06-09,22,0.01107294199374783,-0.11148582736419621,TQQQ,53.18000030517578,53.560001373291016,52.46500015258789,52.56999969482422,52.56999969482422,38901800,88,44.0,,0.44,38.72,-0.14999771118164062,-0.002792733452587348
939,2021-06-10,4,0.004820771101076763,-0.5646350261927915,TQQQ,52.71500015258789,54.25,52.5,54.18000030517578,54.18000030517578,58603400,60,44.0,,0.44,26.4,0.6899986267089844,0.012882722349089937
940,2021-06-11,19,0.010030913511635986,1.0807695078896176,TQQQ,54.209999084472656,54.619998931884766,53.880001068115234,54.61000061035156,54.61000061035156,34169400,72,44.0,,0.44,31.68,0.3699989318847656,0.006820256808935721
941,2021-06-14,2,0.004126085446335533,0.7268498328245383,TQQQ,54.81999969482422,56.185001373291016,54.25,56.13999938964844,56.13999938964844,45411600,92,44.0,,0.44,40.48,1.56500244140625,0.028652553497079403
942,2021-06-15,4,0.004820771101076763,0.16836434043269666,TQQQ,56.0099983215332,56.16999816894531,54.72999954223633,55.09999847412109,55.09999847412109,45054000,72,44.0,,0.44,31.68,-0.015003204345703125,-0.0002670321968317735
943,2021-06-16,4,0.004820771101076763,0.0,TQQQ,55.310001373291016,55.834999084472656,52.7599983215332,54.5099983215332,54.5099983215332,78889000,47,44.0,,0.44,20.68,-0.33499908447265625,-0.005964021637762218
