,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,QCOM_unscaled,QCOM_monthly,isPartial,scale,QCOM,Stock_Price_Change,Stock_Price_Change_Percent
375,2020-01-17,20,0.19317081850533807,0.5385334882798107,QCOM,93.0,96.16999816894533,92.9499969482422,95.91000366210938,92.59955596923828,23694400,100,43.0,,0.43,43.0,3.939994812011733,0.042719230929264995
376,2020-01-21,2,0.12911387900355872,-0.5423745916423859,QCOM,95.33000183105467,95.72000122070312,93.41999816894533,94.54000091552734,91.27684783935548,10868500,59,43.0,,0.43,25.37,-0.4499969482422017,-0.004679182248206737
377,2020-01-22,13,0.16825978647686832,0.3031889969956725,QCOM,95.26000213623048,95.38999938964844,92.70999908447266,92.97000122070312,89.76103210449219,8342300,55,43.0,,0.43,23.65,-0.3300018310546875,-0.0034475744551423215
378,2020-01-23,9,0.15402491103202848,-0.0846005795139696,QCOM,92.8499984741211,92.9499969482422,91.45999908447266,92.0,88.82450866699219,11282000,66,43.0,,0.43,28.38,-2.440002441406236,-0.025579226931738752
379,2020-01-24,1,0.12555516014234874,-0.18483861278621116,QCOM,92.68000030517578,93.25,88.83000183105469,89.6500015258789,86.55562591552734,9471700,52,43.0,,0.43,22.36,0.3000030517577983,0.0032275746273005
380,2020-01-27,4,0.13623131672597866,0.08503160341260196,QCOM,87.30000305175781,88.22000122070312,86.44999694824219,87.05000305175781,84.04537200927734,9240200,42,43.0,,0.43,18.06,-5.029998779296875,-0.053941005676105935
381,2020-01-28,16,0.17893594306049823,0.31347143491549323,QCOM,88.1500015258789,89.54000091552734,87.38999938964844,89.1500015258789,86.0728759765625,9187000,53,43.0,,0.43,22.79,1.3199996948242188,0.014962589849913055
382,2020-01-29,3,0.13267259786476868,-0.25854696605079464,QCOM,88.66000366210938,89.0199966430664,87.3499984741211,88.2300033569336,85.18463897705078,8158500,47,43.0,,0.43,20.21,-0.5200042724609375,-0.0058075080092026
383,2020-01-31,24,0.20740569395017794,0.5632896113301682,QCOM,87.05000305175781,87.16999816894531,85.04000091552734,85.30999755859375,82.36542510986328,9503600,43,43.0,,0.43,18.49,-1.8499984741210938,-0.02078183041883086
384,2020-02-03,4,0.13623131672597866,-0.343165010895489,QCOM,85.55000305175781,86.58000183105469,85.16000366210938,86.4800033569336,83.49504852294922,7792700,42,51.0,,0.51,21.42,-0.589996337890625,-0.006768341749269546
385,2020-02-04,2,0.12911387900355872,-0.05224523915258228,QCOM,88.25,88.94999694824219,87.37000274658203,88.93000030517578,85.86048889160156,9236400,45,51.0,,0.51,22.95,2.3699951171875,0.027373470398073252
386,2020-02-05,4,0.13623131672597866,0.05512527218103136,QCOM,90.98999786376952,91.13999938964844,89.2699966430664,90.91000366210938,87.77214813232422,14220900,100,51.0,,0.51,51.0,2.19000244140625,0.024620601647469043
387,2020-02-06,2,0.12911387900355872,-0.05224523915258228,QCOM,88.05999755859375,90.77999877929688,86.19000244140625,90.61000061035156,87.48249053955078,21059000,95,51.0,,0.51,48.45,-0.3600006103515625,-0.003949973806917195
388,2020-02-07,16,0.17893594306049823,0.38587690526721974,QCOM,89.62000274658203,90.02999877929688,87.37999725341797,87.41999816894531,84.40259552001953,10725100,57,51.0,,0.51,29.07,-0.75,-0.008261731770049852
389,2020-02-10,5,0.1397900355871886,0.08268790827154704,QCOM,86.77999877929688,88.63999938964844,86.5,88.5999984741211,85.5418701171875,7481300,40,51.0,,0.51,20.4,-1.3899993896484375,-0.015439291441688652
390,2020-02-11,1,0.12555516014234874,-0.1018304014663578,QCOM,89.37000274658203,91.47000122070312,88.9000015258789,90.0,86.89353942871094,9452800,57,51.0,,0.51,29.07,2.8300018310546875,0.03192691618390486
391,2020-02-12,18,0.18605338078291814,0.4818457526714095,QCOM,91.6500015258789,92.44000244140624,91.29000091552734,91.72000122070312,88.5541763305664,9824200,46,51.0,,0.51,23.46,0.9700012207031108,0.010604583008178237
392,2020-02-13,4,0.13623131672597866,-0.267783707274153,QCOM,91.02999877929688,91.37999725341795,89.77999877929688,90.02999877929688,86.92250061035156,8428300,40,51.0,,0.51,20.4,-1.0600051879882812,-0.011466953266905944
393,2020-02-14,3,0.13267259786476868,-0.02612261957629125,QCOM,90.5500030517578,90.8000030517578,88.79000091552734,89.5999984741211,86.5073471069336,6256500,47,51.0,,0.51,23.97,-0.5799942016601562,-0.006347058646234083
394,2020-02-18,13,0.16825978647686832,0.06774914748989413,QCOM,87.83000183105469,89.0,87.52999877929688,88.02999877929688,84.99153900146484,7248100,41,51.0,,0.51,20.91,-1.8000030517577983,-0.019823821489650895
395,2020-02-19,1,0.12555516014234874,-0.253801738541909,QCOM,88.91999816894531,90.62000274658205,88.6500015258789,90.55999755859376,87.43421173095703,7820900,40,51.0,,0.51,20.4,1.6200027465820455,0.018202278051483667
396,2020-02-20,4,0.13623131672597866,0.08503160341260196,QCOM,90.80999755859376,91.87999725341795,88.68000030517578,89.47000122070312,86.38184356689453,9754900,36,51.0,,0.51,18.36,1.259994506835909,0.01390415436600101
397,2020-02-21,7,0.14690747330960854,0.0783678587288732,QCOM,88.55999755859375,89.02999877929688,86.33000183105469,87.02999877929688,84.02605438232422,12257600,32,51.0,,0.51,16.32,-2.8499984741210795,-0.031018704389600527
398,2020-02-24,10,0.15758362989323843,0.22050108872412544,QCOM,83.9000015258789,84.83000183105469,82.70999908447266,83.31999969482422,80.4441146850586,12158500,30,51.0,,0.51,15.3,-4.1999969482421875,-0.04717507588261205
399,2020-02-25,4,0.13623131672597866,-0.13549829497978805,QCOM,83.94000244140625,84.4000015258789,79.63999938964844,80.22000122070312,77.45111846923828,14725000,35,51.0,,0.51,17.85,-0.43000030517578125,-0.0050689649404010995
400,2020-02-26,6,0.1433487544483986,0.05224523915258228,QCOM,81.0,82.02999877929688,79.08999633789062,79.66000366210938,76.91043853759766,13125000,39,51.0,,0.51,19.89,-2.3700027465820312,-0.02808060075514729
401,2020-02-27,2,0.12911387900355872,-0.09930240063553541,QCOM,77.12999725341797,78.19000244140625,75.33000183105469,75.94000244140625,73.31884002685547,17898300,50,51.0,,0.51,25.5,-3.839996337890625,-0.046812097952386944
402,2020-02-28,1,0.12555516014234874,-0.02756263609051579,QCOM,73.76000213623047,79.80999755859375,73.33999633789062,78.30000305175781,75.5973892211914,20843300,60,51.0,,0.51,30.6,1.6199951171875,0.02071869889506006
403,2020-03-02,6,0.1433487544483986,0.14171933902100298,QCOM,79.0199966430664,80.70999908447266,77.12999725341797,80.55999755859375,77.77937316894531,15043400,94,46.0,,0.46,43.24,0.9000015258789062,0.01127680182195423
404,2020-03-04,4,0.13623131672597866,-0.04965120031776771,QCOM,79.12000274658203,81.91000366210938,78.05000305175781,81.80000305175781,79.60482788085938,9894900,63,46.0,,0.46,28.98,1.2000045776367188,0.014868102976692832
405,2020-03-05,1,0.12555516014234874,-0.07836785872887353,QCOM,79.45999908447266,81.37000274658203,78.69999694824219,79.16999816894531,77.04539489746094,9396200,53,46.0,,0.46,24.380000000000003,-0.5400009155273438,-0.0065926125184284645
406,2020-03-11,1,0.12555516014234874,0.0,QCOM,76.29000091552734,77.79000091552734,73.72000122070312,74.62000274658203,72.61751556396484,13376500,62,46.0,,0.46,28.52,-3.5800018310546875,-0.04399657994610384
407,2020-03-12,1,0.12555516014234874,0.0,QCOM,69.5199966430664,72.52999877929688,67.0,67.0199966430664,65.2214584350586,19386200,60,46.0,,0.46,27.6,-5.260002136230469,-0.06761797241707634
408,2020-03-16,32,0.23587544483985765,0.731433348136151,QCOM,68.27999877929688,71.16999816894531,64.45999908447266,64.4800033569336,62.74962615966797,16134700,78,46.0,,0.46,35.88,-1.3600006103515625,-0.018750870443138168
409,2020-03-18,6,0.1433487544483986,-0.39226927777191045,QCOM,63.560001373291016,65.55999755859375,58.0,61.18999862670898,59.54790878295898,18381200,95,46.0,,0.46,43.7,-5.6100006103515625,-0.07882535836286508
410,2020-03-19,1,0.12555516014234874,-0.12412800079441932,QCOM,61.119998931884766,67.55000305175781,59.040000915527344,65.0,63.25566864013672,17127400,96,46.0,,0.46,44.16,1.9900054931640625,0.030353959232312544
411,2020-03-24,3,0.13267259786476868,0.056687735608401235,QCOM,66.0,67.62000274658203,62.18999862670898,65.45999908447266,63.70332336425781,18966800,66,46.0,,0.46,30.360000000000003,0.06999969482421875,0.0010362648654596018
412,2020-03-25,2,0.12911387900355872,-0.026823314825246025,QCOM,65.9000015258789,66.95999908447266,62.459999084472656,63.08000183105469,61.38718795776367,15969800,57,46.0,,0.46,26.22,-0.660003662109375,-0.009760479670236855
413,2020-03-26,2,0.12911387900355872,0.0,QCOM,64.0,69.66000366210938,63.25,68.9800033569336,67.12886047363281,15820300,75,46.0,,0.46,34.5,2.7000045776367188,0.040322649560233126
414,2020-03-27,2,0.12911387900355872,0.0,QCOM,66.5,69.12000274658203,65.93000030517578,66.58999633789062,64.80299377441406,9739100,82,46.0,,0.46,37.72,-0.5400009155273438,-0.00775195071976531
415,2020-03-30,1,0.12555516014234874,-0.02756263609051579,QCOM,67.19000244140625,69.5,66.05999755859375,69.02999877929688,67.1775131225586,9880800,57,46.0,,0.46,26.22,0.37999725341796875,0.005497645230298609
416,2020-04-02,1,0.12555516014234874,0.0,QCOM,65.87000274658203,68.26000213623047,65.30999755859375,68.0199966430664,66.19461822509766,15432900,49,39.0,,0.39,19.11,-1.2399978637695312,-0.017841695881576025
417,2020-04-03,1,0.12555516014234874,0.0,QCOM,67.68000030517578,68.69000244140625,64.55000305175781,65.2300033569336,63.47949600219727,8600700,40,39.0,,0.39,15.6,0.43000030517578125,0.006299447578650863
418,2020-04-06,1,0.12555516014234874,-0.05364662965049227,QCOM,68.5,71.37000274658203,67.6500015258789,70.94999694824219,69.04598999023438,12153100,58,39.0,,0.39,22.62,2.6800003051757812,0.03901587145031571
419,2020-04-17,4,0.13623131672597866,0.05512527218103136,QCOM,77.31999969482422,78.25,75.4800033569336,76.16999816894531,74.12590026855469,9926000,62,39.0,,0.39,24.18,6.879997253417969,0.09639900502522347
420,2020-04-21,1,0.12555516014234874,-0.07836785872887353,QCOM,73.30999755859375,73.97000122070312,71.75,71.83999633789062,69.91210174560547,9273800,35,39.0,,0.39,13.65,-4.279998779296875,-0.054696470022963295
421,2020-04-22,1,0.12555516014234874,0.0,QCOM,73.79000091552734,75.33999633789062,72.75,74.68000030517578,72.67589569091797,7365300,49,39.0,,0.39,19.11,1.3699951171875,0.01852095571960133
422,2020-04-24,2,0.12911387900355872,0.02834386780420073,QCOM,73.91999816894531,76.11000061035156,73.66000366210938,76.04000091552734,73.99939727783203,6071300,38,39.0,,0.39,14.82,0.7700042724609375,0.010220391689529151
423,2020-04-27,1,0.12555516014234874,-0.2032474424696823,QCOM,76.58999633789062,77.81999969482422,75.48999786376953,75.9800033569336,73.9410171508789,7219500,35,39.0,,0.39,13.65,1.7099990844726562,0.02246746906792274
424,2020-04-28,41,0.2679039145907473,1.1337547121680225,QCOM,77.11000061035156,77.77999877929688,75.16000366210938,75.29000091552734,73.26953125,6250500,61,39.0,,0.39,23.79,-0.04000091552734375,-0.000514018448781961
425,2020-04-29,4,0.13623131672597866,-0.4914918771004635,QCOM,77.16999816894531,79.23999786376953,76.83000183105469,78.97000122070312,76.85077667236328,11950200,100,39.0,,0.39,39.0,1.4599990844726562,0.018770880784087618
426,2020-04-30,4,0.13623131672597866,0.0,QCOM,80.2699966430664,80.87000274658203,77.27999877929688,78.66999816894531,76.5588150024414,17113500,73,39.0,,0.39,28.47,1.6300048828125,0.020570481155423925
427,2020-05-01,11,0.1611423487544484,0.18285833703403775,QCOM,76.8499984741211,77.58999633789062,74.68000030517578,75.63999938964844,73.6101303100586,9742100,73,36.0,False,0.36,26.28,-3.2800064086914062,-0.04055899959555809
428,2020-05-04,3,0.13267259786476868,0.08751203290452425,QCOM,75.16000366210938,75.94000244140625,74.08999633789062,75.68000030517578,73.64905548095703,7202400,57,36.0,,0.36,20.52,-1.649993896484375,-0.02126554935379743
429,2020-05-05,4,0.13623131672597866,0.026823314825246136,QCOM,76.75,78.80999755859375,76.55999755859375,77.62999725341797,75.5467300415039,7540800,74,36.0,,0.36,26.64,2.8699951171875,0.03779292895601283
430,2020-05-07,1,0.12555516014234874,-0.07836785872887353,QCOM,79.69999694824219,80.16999816894531,78.26000213623047,78.83000183105469,76.71453857421875,7291800,73,36.0,,0.36,26.28,1.3600006103515625,0.017256701592211376
431,2020-05-08,1,0.12555516014234874,0.0,QCOM,79.69999694824219,81.08999633789062,79.36000061035156,80.55999755859375,78.3980941772461,7887200,67,36.0,,0.36,24.12,0.9199981689453125,0.011475591742020175
432,2020-05-13,19,0.18961209964412812,0.3227328020654898,QCOM,78.86000061035156,79.51000213623047,76.75,78.0,75.90680694580078,9584800,79,36.0,,0.36,28.44,-1.5799942016601562,-0.01948445274404187
433,2020-05-14,55,0.3177259786476868,0.6756629943131696,QCOM,77.5,80.0,76.47000122070312,79.87000274658203,77.72662353515625,9956800,72,36.0,,0.36,25.92,0.48999786376953125,0.006162719791278359
434,2020-05-15,38,0.25722775800711745,-0.19041005365083263,QCOM,74.66999816894531,77.69999694824219,74.37000274658203,75.7699966430664,73.73663330078125,29597800,100,36.0,,0.36,36.0,-2.3000030517578125,-0.028750038146972634
435,2020-05-18,4,0.13623131672597866,-0.04965120031776771,QCOM,77.2699966430664,80.18000030517578,77.20999908447266,79.94000244140625,77.79474639892578,13191000,75,36.0,,0.36,27.0,2.4800033569335938,0.031917676375014414
436,2020-05-19,3,0.13267259786476868,-0.02612261957629125,QCOM,79.75,80.1500015258789,78.0,78.08999633789062,75.99437713623047,8118400,66,36.0,,0.36,23.76,-0.029998779296875,-0.0003741429182176903
437,2020-05-20,1,0.12555516014234874,-0.05364662965049227,QCOM,79.95999908447266,81.95999908447266,79.69000244140625,80.62999725341797,78.46622467041016,11379200,63,36.0,,0.36,22.68,1.80999755859375,0.022582626626767244
438,2020-05-21,2,0.12911387900355872,0.02834386780420073,QCOM,79.47000122070312,80.08999633789062,77.87000274658203,78.0,75.90680694580078,8141500,76,36.0,,0.36,27.36,-1.8700027465820312,-0.02281604157480166
439,2020-05-26,3,0.13267259786476868,0.056687735608401235,QCOM,80.19000244140625,80.56999969482422,77.77999877929688,78.0199966430664,75.92626190185547,10067300,65,36.0,,0.36,23.4,0.48000335693359375,0.00599329977377594
440,2020-05-27,6,0.1433487544483986,0.08046994447573841,QCOM,78.2699966430664,79.31999969482422,76.16000366210938,79.29000091552734,77.16218566894531,9125900,81,36.0,,0.36,29.16,-1.25,-0.015514459534996083
441,2020-05-29,4,0.13623131672597866,-0.04965120031776771,QCOM,78.69999694824219,81.19999694824219,77.9000015258789,80.87999725341797,78.70950317382812,10558700,62,36.0,,0.36,22.32,1.8799972534179688,0.023701427895248095
442,2020-06-01,32,0.23587544483985765,0.731433348136151,QCOM,79.88999938964844,80.4800033569336,79.23999786376953,79.7300033569336,77.59037780761719,6474800,59,47.0,False,0.47,27.73,-0.7199935913085938,-0.008866916482367926
443,2020-06-02,65,0.35331316725978645,0.4978802371720401,QCOM,79.93000030517578,84.87999725341797,79.91000366210938,84.62999725341797,82.35887908935547,13255300,78,47.0,,0.47,36.66,4.399993896484375,0.05467189007150197
444,2020-06-03,28,0.2216405693950178,-0.372679566080116,QCOM,84.94999694824219,85.94999694824219,83.62000274658203,84.11000061035156,82.48636627197266,13029300,100,47.0,,0.47,47.0,1.0699996948242188,0.012606028857772289
445,2020-06-04,4,0.13623131672597866,-0.38535026733674793,QCOM,83.94999694824219,86.69999694824219,83.94999694824219,86.04000091552734,84.37910461425781,12109000,75,47.0,,0.47,35.25,0.75,0.008726003800228588
446,2020-06-05,3,0.13267259786476868,-0.02612261957629125,QCOM,88.0,89.4800033569336,87.81999969482422,88.55000305175781,86.84066772460938,11882100,98,47.0,,0.47,46.06,2.7800064086914062,0.032064665588754426
447,2020-06-08,6,0.1433487544483986,0.11025054436206294,QCOM,89.0,91.5,88.33999633789062,91.37000274658205,89.6062240600586,9748300,71,47.0,,0.47,33.37,2.0199966430664062,0.022574838704561673
448,2020-06-09,4,0.13623131672597866,-0.04965120031776771,QCOM,90.2300033569336,90.38999938964844,89.05999755859375,89.75,88.01749420166016,7327700,64,47.0,,0.47,30.08,-1.1100006103515625,-0.012131154211492468
449,2020-06-10,12,0.16470106761565836,0.2089809566103289,QCOM,90.25,92.13999938964844,90.02999877929688,91.01000213623048,89.25318145751953,9079700,81,47.0,,0.47,38.07,1.75,0.01936054886399763
450,2020-06-11,7,0.14690747330960854,-0.10803569499362586,QCOM,88.62000274658203,89.05999755859375,83.91000366210938,84.0199966430664,82.3980941772461,15241700,73,47.0,,0.47,34.309999999999995,-3.0800018310546875,-0.033427413191416955
451,2020-06-15,0,0.12199644128113879,-0.16956953562171462,QCOM,83.66999816894531,86.56999969482422,83.0999984741211,86.38999938964844,84.72235870361328,9852600,56,47.0,,0.47,26.32,-2.4899978637695312,-0.02795865632189498
452,2020-06-16,18,0.18605338078291814,0.5250721974271462,QCOM,89.9000015258789,90.44000244140624,87.76000213623047,89.5199966430664,87.79193115234375,12639800,73,47.0,,0.47,34.309999999999995,3.870002746582017,0.044703739866287506
453,2020-06-17,9,0.15402491103202848,-0.17214666896195552,QCOM,90.68000030517578,91.08999633789062,89.30000305175781,89.94000244140625,88.2038345336914,7620300,88,47.0,,0.47,41.36,0.6499938964843892,0.007187017679544105
454,2020-06-18,15,0.17537722419928825,0.13862895958965815,QCOM,89.8499984741211,90.48999786376952,89.02999877929688,89.91999816894531,88.18421173095703,5709500,50,47.0,,0.47,23.5,-0.599998474121108,-0.0065868755982321225
455,2020-06-19,14,0.1718185053380783,-0.02029179602686626,QCOM,89.87000274658203,90.25,87.54000091552734,88.80999755859375,87.09564208984375,23213800,51,47.0,,0.47,23.97,-0.23999786376951704,-0.0026522032206347523
456,2020-06-22,30,0.2287580071174377,0.7242295002816448,QCOM,88.72000122070312,89.44000244140625,87.61000061035156,89.12999725341797,87.40946197509766,8028000,68,47.0,,0.47,31.96,-0.80999755859375,-0.008975042200484729
457,2020-06-23,9,0.15402491103202848,-0.32669062397909177,QCOM,90.13999938964844,90.61000061035156,89.11000061035156,89.3499984741211,87.62521362304688,7778700,73,47.0,,0.47,34.309999999999995,1.1699981689453125,0.01308137451932434
458,2020-06-24,1,0.12555516014234874,-0.18483861278621116,QCOM,89.16999816894531,89.83000183105469,87.41999816894531,89.13999938964844,87.41926574707031,8208800,46,47.0,,0.47,21.62,-0.779998779296875,-0.008608307847288166
459,2020-06-25,1,0.12555516014234874,0.0,QCOM,88.69999694824219,89.45999908447266,87.31999969482422,88.95999908447266,87.24274444580078,7062600,57,47.0,,0.47,26.79,-0.37000274658203125,-0.004118921730380309
460,2020-06-26,1,0.12555516014234874,0.0,QCOM,89.06999969482422,89.7300033569336,87.54000091552734,88.0199966430664,86.32088470458984,9126500,50,47.0,,0.47,23.5,0.2700042724609375,0.003018156441137343
461,2020-06-30,12,0.16470106761565836,0.31178254584620624,QCOM,89.19999694824219,91.93000030517578,89.0,91.20999908447266,89.44931030273438,9378500,60,47.0,,0.47,28.2,2.1999969482421875,0.024517963512058483
462,2020-07-01,1,0.12555516014234874,-0.23767852898597708,QCOM,91.01000213623048,91.3000030517578,89.58000183105469,89.77999877929688,88.04690551757812,6990600,22,48.0,False,0.48,10.56,-0.629997253417983,-0.0068530104571588035
463,2020-07-02,1,0.12555516014234874,0.0,QCOM,91.08999633789062,92.5,90.8000030517578,91.87000274658205,90.09657287597656,8317300,24,48.0,,0.48,11.52,1.1999969482422017,0.013143449158067755
464,2020-07-06,2,0.12911387900355872,0.02834386780420073,QCOM,93.20999908447266,93.75,92.0999984741211,92.91999816894533,91.12630462646484,6933100,20,48.0,,0.48,9.6,1.25,0.013513513513513598
465,2020-07-07,7,0.14690747330960854,0.1378131804525784,QCOM,92.97000122070312,93.5500030517578,91.91000366210938,92.13999938964844,90.3613510131836,6722400,26,48.0,,0.48,12.48,-0.1999969482422017,-0.0021333007812501803
466,2020-07-08,6,0.1433487544483986,-0.024224219374530565,QCOM,93.2699966430664,93.5999984741211,92.33999633789062,93.52999877929688,91.72453308105467,6692700,20,48.0,,0.48,9.6,0.04999542236329546,0.0005344245936116376
467,2020-07-09,11,0.1611423487544484,0.12412800079441921,QCOM,93.9499969482422,93.9499969482422,91.44000244140624,93.25,91.4499282836914,6287700,20,48.0,,0.48,9.6,0.34999847412110796,0.0037392999981498143
468,2020-07-10,1,0.12555516014234874,-0.22084317925840868,QCOM,93.0,93.5199966430664,91.55999755859376,92.51000213623048,90.7242202758789,5687600,19,48.0,,0.48,9.12,-0.43000030517579546,-0.004576906004719605
469,2020-07-13,12,0.16470106761565836,0.31178254584620624,QCOM,93.3000030517578,94.12999725341795,91.1999969482422,91.33000183105467,89.56700134277344,7606400,20,48.0,,0.48,9.6,0.6100006103515483,0.006522675708380499
470,2020-07-14,6,0.1433487544483986,-0.129642833992351,QCOM,90.86000061035156,92.62000274658205,89.19999694824219,92.37999725341795,90.5967254638672,6571000,23,48.0,,0.48,11.04,-1.509994506835909,-0.01604158664501687
471,2020-07-15,3,0.13267259786476868,-0.07447680047665162,QCOM,92.93000030517578,92.93000030517578,91.01000213623048,92.5500030517578,90.76344299316406,6154100,20,48.0,,0.48,9.6,0.3099975585937358,0.0033469828266137203
472,2020-07-16,1,0.12555516014234874,-0.05364662965049227,QCOM,91.26000213623048,91.75,90.68000030517578,91.1999969482422,89.43949890136719,6178700,16,48.0,,0.48,7.68,-1.1800003051757812,-0.012697732716030807
473,2020-07-21,3,0.13267259786476868,0.056687735608401235,QCOM,93.5500030517578,93.8499984741211,91.80999755859376,92.30999755859376,90.528076171875,7098600,19,48.0,,0.48,9.12,2.0999984741210938,0.022888266747913777
474,2020-07-22,3,0.13267259786476868,0.0,QCOM,92.73999786376952,93.29000091552734,91.66999816894533,92.5999984741211,90.8124771118164,4366400,21,48.0,,0.48,10.08,-0.55999755859375,-0.005966942649958229
475,2020-07-23,5,0.1397900355871886,0.05364662965049227,QCOM,92.91000366210938,92.97000122070312,89.2300033569336,89.66999816894531,87.93904113769531,9438500,17,48.0,,0.48,8.16,-0.31999969482421875,-0.0034301606997942935
476,2020-07-24,5,0.1397900355871886,0.0,QCOM,89.20999908447266,90.29000091552734,87.51000213623047,88.88999938964844,87.1740951538086,9520000,19,48.0,,0.48,9.12,-2.6800003051757812,-0.028826506077091252
477,2020-07-27,23,0.20384697508896799,0.5788153579008297,QCOM,90.0199966430664,92.83999633789062,89.26000213623047,92.6999969482422,90.9105453491211,8021700,24,48.0,,0.48,11.52,2.5499954223632812,0.02824227928349443
478,2020-07-28,22,0.200288256227758,-0.0174577957787051,QCOM,92.16999816894533,92.58999633789062,90.56999969482422,91.4499969482422,89.68467712402344,5818400,27,48.0,,0.48,12.96,-0.25,-0.002692804931724968
479,2020-07-29,236,0.9618540925266904,3.8023489277020666,QCOM,92.08000183105467,93.62000274658205,91.73999786376952,93.02999877929688,91.23418426513672,11453000,74,48.0,,0.48,35.52,1.0300064086914205,0.011124381136517147
480,2020-07-30,2,0.12911387900355872,-0.8657656291045246,QCOM,102.41999816894533,107.69000244140624,100.6999969482422,107.19000244140624,105.12084197998048,42122500,100,48.0,,0.48,48.0,14.06999969482419,0.1502883922457252
481,2020-07-31,62,0.3426370106761566,1.6537581654309417,QCOM,105.66000366210938,107.75,104.51000213623048,105.61000061035156,103.57134246826172,16765100,58,48.0,,0.48,27.84,0.05999755859376421,0.0005571321128570172
482,2020-08-03,8,0.1504661921708185,0.16537581654309408,QCOM,107.4000015258789,113.0,107.02999877929688,109.58999633789062,107.47449493408205,18899400,82,52.0,,0.52,42.64,5.25,0.04872389791183296
483,2020-08-04,9,0.15402491103202848,0.02365128544736428,QCOM,109.48999786376952,111.0199966430664,108.66000366210938,110.9499969482422,108.8082504272461,10205400,78,52.0,,0.52,40.56,-1.9800033569335938,-0.017522153601182255
484,2020-08-05,11,0.1611423487544484,0.04620965319655279,QCOM,111.0,112.45999908447266,110.08000183105467,111.38999938964844,109.23976135253906,7967400,78,52.0,,0.52,40.56,1.44000244140625,0.012970658304340521
485,2020-08-06,20,0.19317081850533807,0.1987588613325677,QCOM,111.2300033569336,111.36000061035156,109.93000030517578,111.05999755859376,108.91613006591795,6392200,80,52.0,,0.52,41.6,-1.0999984741210938,-0.009781242068967577
486,2020-08-07,1,0.12555516014234874,-0.35003039737661434,QCOM,110.01000213623048,111.0500030517578,106.0,108.25,106.16036987304688,11155900,76,52.0,,0.52,39.52,-0.3099975585937642,-0.00278374242901136
487,2020-08-10,2,0.12911387900355872,0.02834386780420073,QCOM,108.5999984741211,108.98999786376952,105.72000122070312,106.36000061035156,104.3068618774414,10087100,58,52.0,,0.52,30.16,-2.0600051879882812,-0.018550248819247273
488,2020-08-11,1,0.12555516014234874,-0.02756263609051579,QCOM,106.1999969482422,112.01000213623048,104.73999786376952,108.83000183105467,106.72917938232422,17803000,100,52.0,,0.52,52.0,3.020004272460966,0.027709003868738202
489,2020-08-12,2,0.12911387900355872,0.02834386780420073,QCOM,110.38999938964844,116.25,109.6500015258789,115.79000091552734,113.5548324584961,18664700,89,52.0,,0.52,46.28,4.239997863769517,0.03785374326314783
490,2020-08-13,-34,0.001,-0.9922548992585651,QCOM,116.1999969482422,116.1999969482422,112.7699966430664,113.41000366210938,111.22077941894533,9958400,88,52.0,,0.52,45.760000000000005,-0.05000305175779829,-0.0004301337785617143
491,2020-08-14,3,0.13267259786476868,131.67259786476868,QCOM,113.3000030517578,114.5199966430664,112.56999969482422,113.73999786376952,111.54439544677734,6641000,62,52.0,,0.52,32.24,-1.6800003051757955,-0.014457834331304653
492,2020-08-17,15,0.17537722419928825,0.3218797779029532,QCOM,113.29000091552734,114.48999786376952,110.62999725341795,112.18000030517578,110.01451110839844,10283000,60,52.0,,0.52,31.200000000000003,-0.02999877929688921,-0.00026195232427739246
493,2020-08-18,8,0.1504661921708185,-0.14204257218806438,QCOM,112.91000366210938,113.37999725341795,111.5199966430664,112.02999877929688,109.86740112304688,6387000,64,52.0,,0.52,33.28,-1.1100006103515625,-0.009695175395778577
494,2020-08-19,3,0.13267259786476868,-0.11825642723682028,QCOM,112.33000183105467,113.47000122070312,110.75,111.04000091552734,108.89651489257812,7747600,72,52.0,,0.52,37.44,0.09000396728517046,0.0007938258023061362
495,2020-08-20,5,0.1397900355871886,0.05364662965049227,QCOM,110.0,110.9800033569336,109.66999816894533,110.66000366210938,108.52385711669922,7200300,50,52.0,,0.52,26.0,-2.4899978637695312,-0.021944107138294644
496,2020-08-21,1,0.12555516014234874,-0.1018304014663578,QCOM,110.2300033569336,113.1500015258789,109.9499969482422,113.0,110.81868743896484,8546900,64,52.0,,0.52,33.28,2.1699981689453125,0.01955305553529474
497,2020-08-24,2,0.12911387900355872,-0.026823314825246025,QCOM,114.37000274658205,116.0,113.2699966430664,115.91000366210938,113.6725082397461,10235000,71,52.0,,0.52,36.92,2.8499984741210938,0.02518778997514426
498,2020-08-25,5,0.1397900355871886,0.08268790827154704,QCOM,116.11000061035156,117.0999984741211,114.44000244140624,115.9499969482422,113.71173858642578,6208000,53,52.0,,0.52,27.56,1.0999984741210938,0.009482745466561138
499,2020-08-26,1,0.12555516014234874,-0.1018304014663578,QCOM,116.25,116.5500030517578,115.16999816894533,116.04000091552734,113.79999542236328,7487400,66,52.0,,0.52,34.32,-0.5499954223632955,-0.004696801276943163
500,2020-08-27,8,0.1504661921708185,0.198407074629404,QCOM,116.43000030517578,118.18000030517578,115.3499984741211,116.0199966430664,113.78038787841795,8206200,50,52.0,,0.52,26.0,1.629997253417983,0.01398539005352184
