,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BEST_unscaled,BEST_monthly,isPartial,scale,BEST,Stock_Price_Change,Stock_Price_Change_Percent
255,2020-07-20,1,0.0035316455696202532,0.0,BEST,4.5,4.605000019073486,4.050000190734863,4.5,4.5,1943900,87,94.0,,0.94,81.78,0.08500003814697266,0.018805318253463543
256,2020-07-21,3,0.00859493670886076,1.4336917562724012,BEST,4.570000171661377,4.679999828338623,4.5,4.630000114440918,4.630000114440918,760100,85,94.0,,0.94,79.89999999999999,0.07499980926513672,0.016286603464602534
257,2020-07-22,3,0.00859493670886076,0.0,BEST,4.539999961853027,4.550000190734863,4.302999973297119,4.360000133514404,4.360000133514404,935200,85,94.0,,0.94,79.89999999999999,-0.12999963760375977,-0.027777701361563767
258,2020-07-24,3,0.00859493670886076,0.0,BEST,4.230000019073486,4.230000019073486,4.090000152587891,4.159999847412109,4.159999847412109,1134100,85,94.0,,0.94,79.89999999999999,-0.32000017166137695,-0.07032970510924186
259,2020-07-27,1,0.0035316455696202532,-0.4175365344467641,BEST,4.159999847412109,4.295000076293945,4.159999847412109,4.25,4.25,1274800,85,94.0,,0.94,79.89999999999999,0.06500005722045898,0.015366443718053846
260,2020-07-28,1,0.0035316455696202532,0.0,BEST,4.239999771118164,4.28000020980835,4.090000152587891,4.139999866485596,4.139999866485596,924500,86,94.0,,0.94,80.83999999999999,-0.014999866485595703,-0.0034924019136546303
261,2020-07-29,1,0.0035316455696202532,0.0,BEST,4.179999828338623,4.275000095367432,4.139999866485596,4.230000019073486,4.230000019073486,780300,86,94.0,,0.94,80.83999999999999,-0.005000114440917969,-0.001168250980329244
262,2020-07-30,3,0.00859493670886076,1.4336917562724012,BEST,4.199999809265137,4.215000152587891,4.110000133514404,4.190000057220459,4.190000057220459,603900,81,94.0,,0.94,76.14,-0.059999942779541016,-0.014035074021298777
263,2020-08-03,3,0.00859493670886076,0.0,BEST,4.150000095367432,4.429999828338623,4.150000095367432,4.389999866485596,4.389999866485596,1120200,89,91.0,,0.91,80.99000000000001,0.21499967575073242,0.051008224903320354
264,2020-08-04,4,0.011126582278481012,0.2945508100147276,BEST,4.380000114440918,4.619999885559082,4.340000152587891,4.590000152587891,4.590000152587891,974700,83,91.0,,0.91,75.53,0.19000005722045898,0.0428894050977231
265,2020-08-05,3,0.00859493670886076,-0.22753128555176338,BEST,4.630000114440918,4.639999866485596,4.449999809265137,4.590000152587891,4.590000152587891,1004600,85,91.0,,0.91,77.35000000000001,0.019999980926513672,0.00432900030777672
266,2020-08-06,2,0.0060632911392405064,-0.2945508100147275,BEST,4.599999904632568,4.71999979019165,4.494999885559082,4.670000076293945,4.670000076293945,1154000,86,91.0,,0.91,78.26,0.07999992370605469,0.017241363363798445
267,2020-08-07,1,0.0035316455696202532,-0.4175365344467641,BEST,4.599999904632568,4.75,4.460000038146973,4.739999771118164,4.739999771118164,2199100,90,91.0,,0.91,81.9,0.03000020980834961,0.006355976936840424
268,2020-08-10,2,0.0060632911392405064,0.0,BEST,4.710000038146973,4.730999946594238,4.400000095367432,4.449999809265137,4.449999809265137,2260400,86,91.0,,0.91,78.26,-0.01900005340576172,-0.00400001124331828
269,2020-08-11,4,0.011126582278481012,0.835073068893528,BEST,4.449999809265137,4.579999923706055,4.295000076293945,4.570000171661377,4.570000171661377,2236400,85,91.0,,0.91,77.35000000000001,-0.1510000228881836,-0.03191714745143592
270,2020-08-12,1,0.0035316455696202532,-0.68259385665529,BEST,4.579999923706055,4.730000019073486,4.449999809265137,4.460000038146973,4.460000038146973,3499900,85,91.0,,0.91,77.35000000000001,0.15000009536743164,0.03275111307121037
271,2020-08-13,1,0.0035316455696202532,0.0,BEST,4.539999961853027,4.545000076293945,4.355000019073486,4.429999828338623,4.429999828338623,2825500,87,91.0,,0.91,79.17,-0.18499994277954102,-0.039112038484891753
272,2020-08-14,2,0.0060632911392405064,0.7168458781362008,BEST,4.429999828338623,4.510000228881836,4.289999961853027,4.320000171661377,4.320000171661377,1345000,82,91.0,,0.91,74.62,-0.034999847412109375,-0.007700736375047312
273,2020-08-17,1,0.0035316455696202532,-0.4175365344467641,BEST,4.349999904632568,4.364999771118164,4.199999809265137,4.260000228881836,4.260000228881836,2025300,84,91.0,,0.91,76.44,-0.14500045776367188,-0.03215087592126842
274,2020-08-18,1,0.0035316455696202532,0.0,BEST,4.300000190734863,4.570000171661377,4.260000228881836,4.480000019073486,4.480000019073486,1887200,81,91.0,,0.91,73.71000000000001,0.2050004005432129,0.04696458448855734
275,2020-08-20,2,0.0060632911392405064,0.7168458781362008,BEST,4.269999980926514,4.329999923706055,4.130000114440918,4.159999847412109,4.159999847412109,1325100,83,91.0,,0.91,75.53,-0.24000024795532227,-0.052516463663079604
276,2020-08-21,2,0.0060632911392405064,0.0,BEST,4.159999847412109,4.289999961853027,4.150000095367432,4.170000076293945,4.170000076293945,804000,84,91.0,,0.91,76.44,-0.039999961853027344,-0.009237866641529036
277,2020-08-25,3,0.00859493670886076,1.4336917562724012,BEST,4.170000076293945,4.239999771118164,4.110000133514404,4.150000095367432,4.150000095367432,711500,79,91.0,,0.91,71.89,-0.05000019073486328,-0.011655056218990323
278,2020-08-26,2,0.0060632911392405064,-0.2945508100147275,BEST,4.119999885559082,4.25,4.099999904632568,4.239999771118164,4.239999771118164,781900,77,91.0,,0.91,70.07000000000001,0.010000228881835938,0.002358544674920804
279,2020-08-27,3,0.00859493670886076,0.4175365344467641,BEST,4.239999771118164,4.349999904632568,4.163000106811523,4.320000171661377,4.320000171661377,1334400,76,91.0,,0.91,69.16,0.09999990463256836,0.023529389325310124
280,2020-08-28,1,0.0035316455696202532,-0.589101620029455,BEST,4.269999980926514,4.309999942779541,4.190000057220459,4.260000228881836,4.260000228881836,551400,80,91.0,,0.91,72.8,-0.039999961853027344,-0.00919539373102718
281,2020-08-31,1,0.0035316455696202532,0.0,BEST,4.170000076293945,4.21999979019165,4.0,4.0,4.0,2210600,83,91.0,,0.91,75.53,-0.09000015258789062,-0.020881706214095463
282,2020-09-01,1,0.0035316455696202532,0.0,BEST,4.019999980926514,4.260000228881836,4.0,4.21999979019165,4.21999979019165,1572400,78,86.0,False,0.86,67.08,0.04000043869018555,0.009478777412064598
283,2020-09-02,2,0.0060632911392405064,0.7168458781362008,BEST,4.25,4.329999923706055,4.119999885559082,4.190000057220459,4.190000057220459,1241600,82,86.0,,0.86,70.52,0.06999969482421875,0.016431852362269073
284,2020-09-03,2,0.0060632911392405064,0.0,BEST,4.139999866485596,4.179999828338623,3.9700000286102295,4.010000228881836,4.010000228881836,2856200,82,86.0,,0.86,70.52,-0.15000009536743164,-0.03464205496776229
285,2020-09-04,1,0.0035316455696202532,-0.4175365344467641,BEST,4.039999961853027,4.190000057220459,3.990000009536743,4.130000114440918,4.130000114440918,951300,81,86.0,,0.86,69.66,0.010000228881835938,0.002392399352277197
286,2020-09-09,1,0.0035316455696202532,-0.4175365344467641,BEST,3.900000095367432,3.9679999351501465,3.884999990463257,3.920000076293945,3.920000076293945,604300,75,86.0,,0.86,64.5,-0.2220001220703125,-0.052983321966248775
287,2020-09-10,1,0.0035316455696202532,0.0,BEST,3.920000076293945,3.950000047683716,3.670000076293945,3.700000047683716,3.700000047683716,1573200,80,86.0,,0.86,68.8,-0.017999887466430664,-0.004536262036443195
288,2020-09-11,2,0.0060632911392405064,0.7168458781362008,BEST,3.680000066757202,3.75,3.575000047683716,3.630000114440918,3.630000114440918,1357700,74,86.0,,0.86,63.64,-0.20000004768371582,-0.05063292285300003
289,2020-09-14,3,0.00859493670886076,0.4175365344467641,BEST,3.630000114440918,3.650000095367432,3.3499999046325684,3.470000028610229,3.470000028610229,1654300,78,86.0,,0.86,67.08,-0.09999990463256792,-0.02666664123535145
290,2020-09-16,3,0.00859493670886076,0.0,BEST,3.5,3.539999961853028,3.430000066757202,3.4600000381469727,3.4600000381469727,1013300,77,86.0,,0.86,66.22,-0.1100001335144043,-0.030137022093236654
291,2020-09-17,3,0.00859493670886076,0.0,BEST,3.430000066757202,3.490000009536743,3.359999895095825,3.380000114440918,3.380000114440918,1125400,84,86.0,,0.86,72.24,-0.049999952316284624,-0.014124280467537664
292,2020-09-21,2,0.0060632911392405064,-0.2945508100147275,BEST,3.200000047683716,3.220000028610229,3.0,3.0199999809265137,3.0199999809265137,4527100,78,86.0,,0.86,67.08,-0.2699999809265141,-0.0773638911715514
293,2020-09-22,1,0.0035316455696202532,-0.4175365344467641,BEST,3.049999952316284,3.305000066757202,3.049999952316284,3.220000028610229,3.220000028610229,2532900,79,86.0,,0.86,67.94,0.0850000381469731,0.02639752714029009
294,2020-09-23,2,0.0060632911392405064,0.7168458781362008,BEST,3.2699999809265137,3.2699999809265137,3.0,3.059999942779541,3.059999942779541,1382800,77,86.0,,0.86,66.22,-0.03500008583068848,-0.010590040884637553
295,2020-09-25,1,0.0035316455696202532,-0.4175365344467641,BEST,3.130000114440918,3.130000114440918,2.930000066757202,3.009999990463257,3.009999990463257,2506500,78,86.0,,0.86,67.08,-0.1399998664855957,-0.04281341507712444
296,2020-09-28,2,0.0060632911392405064,0.7168458781362008,BEST,3.0299999713897705,3.049999952316284,2.990000009536743,3.0,3.0,1001500,77,86.0,,0.86,66.22,-0.08000016212463379,-0.02555915629380845
297,2020-09-29,3,0.00859493670886076,0.4175365344467641,BEST,3.009999990463257,3.039999961853028,2.940000057220459,2.990000009536743,2.990000009536743,1099500,78,86.0,,0.86,67.08,-0.009999990463256392,-0.003278685449047969
298,2020-09-30,3,0.00859493670886076,0.0,BEST,3.0,3.039999961853028,2.900000095367432,3.0,3.0,1678400,74,86.0,,0.86,63.64,0.0,0.0
299,2020-10-02,1,0.0035316455696202532,-0.589101620029455,BEST,2.950000047683716,2.970000028610229,2.9100000858306885,2.940000057220459,2.940000057220459,578700,82,88.0,,0.88,72.16,-0.06999993324279874,-0.023026294118809965
300,2020-10-05,1,0.0035316455696202532,0.0,BEST,2.950000047683716,2.950000047683716,2.720000028610229,2.740000009536743,2.740000009536743,1738700,86,88.0,,0.88,75.68,-0.019999980926513228,-0.0067340002470881455
301,2020-10-06,5,0.013658227848101265,2.8673835125448024,BEST,2.799999952316284,2.907999992370605,2.744999885559082,2.789999961853028,2.789999961853028,1731800,79,88.0,,0.88,69.52,-0.042000055313110796,-0.014237306655668802
302,2020-10-07,2,0.0060632911392405064,-0.5560704355885078,BEST,2.859999895095825,3.015000104904175,2.7300000190734863,2.970000028610229,2.970000028610229,4680300,82,88.0,,0.88,72.16,0.10700011253356978,0.0367950869375151
303,2020-10-09,3,0.00859493670886076,0.4175365344467641,BEST,2.930000066757202,2.930000066757202,2.759999990463257,2.859999895095825,2.859999895095825,1355200,86,88.0,,0.88,75.68,-0.08500003814697266,-0.028192383147420896
304,2020-10-12,1,0.0035316455696202532,0.0,BEST,2.880000114440918,2.890000104904175,2.75,2.8399999141693115,2.8399999141693115,1365200,89,88.0,,0.88,78.32000000000001,-0.039999961853027344,-0.013651863802616737
305,2020-10-14,1,0.0035316455696202532,0.0,BEST,2.7699999809265137,2.789999961853028,2.5999999046325684,2.700000047683716,2.700000047683716,2808500,91,88.0,,0.88,80.08,-0.10000014305114702,-0.034602124367210996
306,2020-10-16,3,0.00859493670886076,1.4336917562724012,BEST,2.690000057220459,2.700000047683716,2.595000028610229,2.5999999046325684,2.5999999046325684,1313700,84,88.0,,0.88,73.92,-0.08999991416931197,-0.0322580341934976
307,2020-10-19,1,0.0035316455696202532,0.0,BEST,2.6600000858306885,2.869999885559082,2.569999933242798,2.609999895095825,2.609999895095825,2476800,86,88.0,,0.88,75.68,0.1699998378753662,0.06296290180483743
308,2020-10-20,3,0.00859493670886076,1.4336917562724012,BEST,2.619999885559082,2.7300000190734863,2.565000057220459,2.700000047683716,2.700000047683716,1073500,84,88.0,,0.88,73.92,-0.1399998664855957,-0.0487804432292942
309,2020-10-21,5,0.013658227848101265,0.589101620029455,BEST,2.700000047683716,2.8499999046325684,2.700000047683716,2.7699999809265137,2.7699999809265137,1375700,85,88.0,,0.88,74.8,0.11999988555908203,0.043956001729189786
310,2020-10-22,4,0.011126582278481012,-0.18535681186283592,BEST,2.7799999713897705,3.069999933242798,2.7799999713897705,3.039999961853028,3.039999961853028,2087700,82,88.0,,0.88,72.16,0.2200000286102295,0.07719299507786914
311,2020-10-23,3,0.00859493670886076,-0.22753128555176338,BEST,3.5,3.660000085830689,2.859999895095825,2.880000114440918,2.880000114440918,7058000,87,88.0,,0.88,76.56,0.5900001525878911,0.1921824643053598
312,2020-10-26,1,0.0035316455696202532,0.0,BEST,2.8399999141693115,3.140000104904175,2.819999933242798,2.970000028610229,2.970000028610229,4148600,84,88.0,,0.88,73.92,-0.5199999809265141,-0.14207649418906854
313,2020-10-27,1,0.0035316455696202532,0.0,BEST,2.990000009536743,2.990000009536743,2.720000028610229,2.75,2.75,3435400,82,88.0,,0.88,72.16,-0.15000009536743164,-0.04777072941276517
314,2020-10-29,2,0.0060632911392405064,0.7168458781362008,BEST,2.5799999237060547,2.875,2.5,2.8499999046325684,2.8499999046325684,3212000,86,88.0,,0.88,75.68,-0.11500000953674316,-0.03846154152840986
315,2020-11-02,2,0.0060632911392405064,0.0,BEST,2.630000114440918,2.6600000858306885,2.4600000381469727,2.4800000190734863,2.4800000190734863,1869100,57,97.0,,0.97,55.29,-0.21499991416931152,-0.07478257884149964
316,2020-11-03,3,0.00859493670886076,0.4175365344467641,BEST,2.5799999237060547,2.650000095367432,2.5239999294281006,2.609999895095825,2.609999895095825,1673600,51,97.0,,0.97,49.47,-0.009999990463256392,-0.0037593947896935598
317,2020-11-04,2,0.0060632911392405064,-0.2945508100147275,BEST,2.5999999046325684,2.680000066757202,2.549999952316284,2.569999933242798,2.569999933242798,1787100,30,97.0,,0.97,29.1,0.029999971389770064,0.01132074351326029
318,2020-11-05,1,0.0035316455696202532,-0.4175365344467641,BEST,2.640000104904175,2.6600000858306885,2.5299999713897705,2.5899999141693115,2.5899999141693115,1684700,39,97.0,,0.97,37.83,-0.019999980926513672,-0.0074626792643007756
319,2020-11-06,2,0.0060632911392405064,0.7168458781362008,BEST,2.5799999237060547,2.700000047683716,2.5,2.609999895095825,2.609999895095825,3198200,45,97.0,,0.97,43.65,0.039999961853027344,0.015037579158775127
320,2020-11-09,2,0.0060632911392405064,0.7168458781362008,BEST,2.819999933242798,2.9100000858306885,2.690000057220459,2.700000047683716,2.700000047683716,4988900,56,97.0,,0.97,54.32,0.21000003814697266,0.07777779053268086
321,2020-11-11,1,0.0035316455696202532,-0.4175365344467641,BEST,2.9100000858306885,3.140000104904175,2.7100000381469727,2.740000009536743,2.740000009536743,5412600,57,97.0,,0.97,55.29,0.23000001907348633,0.07903780491052137
322,2020-11-12,1,0.0035316455696202532,0.0,BEST,2.789999961853028,2.9200000762939453,2.7300000190734863,2.809999942779541,2.809999942779541,4298700,70,97.0,,0.97,67.89999999999999,-0.2200000286102295,-0.07006370103829773
323,2020-11-13,4,0.011126582278481012,2.150537634408602,BEST,2.880000114440918,3.240000009536743,2.880000114440918,3.2300000190734863,3.2300000190734863,6510400,60,97.0,,0.97,58.2,0.31999993324279785,0.10958901537048615
324,2020-11-16,1,0.0035316455696202532,-0.4175365344467641,BEST,3.450000047683716,3.650000095367432,3.0999999046325684,3.180000066757202,3.180000066757202,10680900,59,97.0,,0.97,57.23,0.4100000858306889,0.12654323599502426
325,2020-11-17,1,0.0035316455696202532,0.0,BEST,3.25,3.2799999713897705,2.9600000381469727,3.109999895095825,3.109999895095825,7165000,59,97.0,,0.97,57.23,-0.3700001239776616,-0.10136989433158217
326,2020-11-18,7,0.018721518987341774,4.301075268817205,BEST,3.140000104904175,3.25,3.0299999713897705,3.130000114440918,3.130000114440918,3851600,60,97.0,,0.97,58.2,-0.029999971389770508,-0.009146332820563763
327,2020-11-19,3,0.00859493670886076,-0.5409060175794456,BEST,3.109999895095825,3.119999885559082,2.930000066757202,3.009999990463257,3.009999990463257,5489800,59,97.0,,0.97,57.23,-0.13000011444091797,-0.0400000352125901
328,2020-11-20,5,0.013658227848101265,0.589101620029455,BEST,2.880000114440918,2.9600000381469727,2.8299999237060547,2.869999885559082,2.869999885559082,7434800,57,97.0,,0.97,55.29,-0.15999984741210938,-0.05128200425668883
329,2020-11-23,4,0.011126582278481012,0.2945508100147276,BEST,2.890000104904175,2.890000104904175,2.640000104904175,2.650000095367432,2.650000095367432,7960000,66,97.0,,0.97,64.02,-0.06999993324279785,-0.02364862579076832
330,2020-11-24,3,0.00859493670886076,-0.22753128555176338,BEST,2.75,3.0899999141693115,2.640000104904175,2.970000028610229,2.970000028610229,7259700,65,97.0,,0.97,63.05,0.19999980926513672,0.06920408373887188
331,2020-11-25,1,0.0035316455696202532,-0.589101620029455,BEST,2.9100000858306885,3.319999933242798,2.869999885559082,3.0,3.0,8812900,65,97.0,,0.97,63.05,0.23000001907348633,0.07443366519811612
332,2020-11-27,2,0.0060632911392405064,0.7168458781362008,BEST,2.970000028610229,3.049999952316284,2.890000104904175,2.9600000381469727,2.9600000381469727,3671500,100,97.0,,0.97,97.0,-0.26999998092651367,-0.0813252970950491
333,2020-11-30,3,0.00859493670886076,0.4175365344467641,BEST,2.9600000381469727,3.0899999141693115,2.799999952316284,2.930000066757202,2.930000066757202,28000800,74,97.0,,0.97,71.78,0.039999961853027344,0.013114741796192542
334,2020-12-01,1,0.0035316455696202532,-0.589101620029455,BEST,3.0,3.0199999809265137,2.799999952316284,2.809999942779541,2.809999942779541,4464900,82,100.0,False,1.0,82.0,-0.06999993324279785,-0.022653700707825464
335,2020-12-02,1,0.0035316455696202532,0.0,BEST,2.819999933242798,2.8359999656677246,2.740000009536743,2.7699999809265137,2.7699999809265137,3376500,79,100.0,,1.0,79.0,-0.18400001525878906,-0.06092715775525903
336,2020-12-03,1,0.0035316455696202532,0.0,BEST,2.740000009536743,2.869999885559082,2.7100000381469727,2.8499999046325684,2.8499999046325684,2918900,76,100.0,,1.0,76.0,0.03399991989135742,0.01198868840019629
337,2020-12-04,4,0.011126582278481012,2.150537634408602,BEST,2.869999885559082,3.0,2.75,2.759999990463257,2.759999990463257,4697800,75,100.0,,1.0,75.0,0.13000011444091797,0.0452962089284521
338,2020-12-08,2,0.0060632911392405064,0.7168458781362008,BEST,2.680000066757202,2.7100000381469727,2.650000095367432,2.6600000858306885,2.6600000858306885,2243000,78,100.0,,1.0,78.0,-0.28999996185302734,-0.09666665395100915
339,2020-12-09,1,0.0035316455696202532,-0.4175365344467641,BEST,2.700000047683716,2.700000047683716,2.5299999713897705,2.5299999713897705,2.5299999713897705,3160300,74,100.0,,1.0,74.0,-0.009999990463256836,-0.0036900333293332643
340,2020-12-10,3,0.00859493670886076,1.4336917562724012,BEST,2.5299999713897705,2.539999961853028,2.4110000133514404,2.4600000381469727,2.4600000381469727,4634500,80,100.0,,1.0,80.0,-0.16000008583068803,-0.059259290001846265
341,2020-12-11,1,0.0035316455696202532,-0.589101620029455,BEST,2.4800000190734863,2.619999885559082,2.470000028610229,2.5199999809265137,2.5199999809265137,2396900,78,100.0,,1.0,78.0,0.07999992370605424,0.03149603342816243
342,2020-12-14,1,0.0035316455696202532,-0.4175365344467641,BEST,2.559999942779541,2.569999933242798,2.359999895095825,2.359999895095825,2.359999895095825,3097800,80,100.0,,1.0,80.0,-0.04999995231628418,-0.01908395209933933
343,2020-12-15,2,0.0060632911392405064,0.7168458781362008,BEST,2.359999895095825,2.369999885559082,2.0899999141693115,2.130000114440918,2.130000114440918,8789600,100,100.0,,1.0,100.0,-0.20000004768371582,-0.07782103224857206
344,2020-12-16,2,0.0060632911392405064,0.0,BEST,2.119999885559082,2.1700000762939453,2.0299999713897705,2.069999933242798,2.069999933242798,5245000,80,100.0,,1.0,80.0,-0.19999980926513672,-0.0843881092500377
345,2020-12-17,2,0.0060632911392405064,0.0,BEST,2.0999999046325684,2.109999895095825,2.0199999809265137,2.049999952316284,2.049999952316284,3037300,80,100.0,,1.0,80.0,-0.06000018119812012,-0.027649852114563944
346,2020-12-18,4,0.011126582278481012,0.835073068893528,BEST,2.059999942779541,2.990000009536743,2.039999961853028,2.5899999141693115,2.5899999141693115,25832900,78,100.0,,1.0,78.0,0.880000114440918,0.41706168634712326
347,2020-12-21,2,0.0060632911392405064,0.0,BEST,2.630000114440918,2.650000095367432,2.3299999237060547,2.400000095367432,2.400000095367432,5663600,81,100.0,,1.0,81.0,-0.3399999141693111,-0.11371234551333298
348,2020-12-22,2,0.0060632911392405064,0.0,BEST,2.4100000858306885,2.440000057220459,2.2300000190734863,2.259999990463257,2.259999990463257,4628800,80,100.0,,1.0,80.0,-0.2100000381469731,-0.07924529456209539
349,2020-12-23,2,0.0060632911392405064,0.0,BEST,2.2799999713897705,2.309999942779541,2.203000068664551,2.240000009536743,2.240000009536743,3889300,80,100.0,,1.0,80.0,-0.13000011444091797,-0.053278734177165665
350,2020-12-24,2,0.0060632911392405064,0.0,BEST,2.25,2.2890000343322754,2.130000114440918,2.130000114440918,2.130000114440918,2532200,85,100.0,,1.0,85.0,-0.020999908447265625,-0.009090869682878533
351,2020-12-28,3,0.00859493670886076,1.4336917562724012,BEST,2.180000066757202,2.190000057220459,1.9800000190734863,1.9800000190734863,1.9800000190734863,5852200,85,100.0,,1.0,85.0,-0.0989999771118164,-0.04325031700608761
352,2020-12-29,3,0.00859493670886076,0.0,BEST,2.0799999237060547,2.1700000762939453,2.0199999809265137,2.049999952316284,2.049999952316284,4304700,83,100.0,,1.0,83.0,-0.019999980926513672,-0.0091324111433575
353,2020-12-30,1,0.0035316455696202532,-0.589101620029455,BEST,2.069999933242798,2.2699999809265137,2.059999942779541,2.1600000858306885,2.1600000858306885,4397400,83,100.0,,1.0,83.0,0.09999990463256836,0.046082903740424896
354,2020-12-31,3,0.00859493670886076,1.4336917562724012,BEST,2.2100000381469727,2.2100000381469727,2.0199999809265137,2.039999961853028,2.039999961853028,4890800,82,100.0,,1.0,82.0,-0.059999942779541016,-0.026431693076513496
355,2021-01-04,5,0.013658227848101265,0.589101620029455,BEST,2.039999961853028,2.0799999237060547,1.909999966621399,1.940000057220459,1.940000057220459,7510300,81,92.0,,0.92,74.52000000000001,-0.13000011444091797,-0.05882358017962741
356,2021-01-05,4,0.011126582278481012,-0.18535681186283592,BEST,1.9700000286102293,2.0999999046325684,1.919999957084656,2.069999933242798,2.069999933242798,4951500,80,92.0,,0.92,73.60000000000001,0.019999980926513672,0.009615375798129211
357,2021-01-06,1,0.0035316455696202532,-0.68259385665529,BEST,2.0799999237060547,2.109999895095825,1.9299999475479128,1.9800000190734863,1.9800000190734863,5269600,69,92.0,,0.92,63.48,0.009999990463256836,0.004761900436850874
358,2021-01-07,3,0.00859493670886076,1.4336917562724012,BEST,2.009999990463257,2.049999952316284,1.940000057220459,1.9900000095367432,1.9900000095367432,4591800,73,92.0,,0.92,67.16,-0.059999942779541016,-0.02843599325241486
359,2021-01-08,2,0.0060632911392405064,-0.2945508100147275,BEST,2.0,2.0899999141693115,1.940000057220459,1.9800000190734863,1.9800000190734863,7299800,74,92.0,,0.92,68.08,0.039999961853027344,0.019512176967531936
360,2021-01-12,1,0.0035316455696202532,-0.4175365344467641,BEST,2.0999999046325684,2.1600000858306885,2.039999961853028,2.140000104904175,2.140000104904175,4524000,74,92.0,,0.92,68.08,0.07000017166137695,0.03349290647660097
361,2021-01-13,1,0.0035316455696202532,0.0,BEST,2.150000095367432,2.1600000858306885,2.039999961853028,2.049999952316284,2.049999952316284,5329800,77,92.0,,0.92,70.84,0.0,0.0
362,2021-01-14,4,0.011126582278481012,2.150537634408602,BEST,2.059999942779541,2.115000009536743,2.039999961853028,2.0899999141693115,2.0899999141693115,3279700,75,92.0,,0.92,69.0,-0.04500007629394531,-0.020833367826760707
363,2021-01-15,6,0.016189873417721518,0.45506257110352677,BEST,2.0899999141693115,2.0999999046325684,2.0,2.009999990463257,2.009999990463257,2967900,74,92.0,,0.92,68.08,-0.015000104904174805,-0.0070922481496632495
364,2021-01-19,5,0.013658227848101265,0.589101620029455,BEST,2.039999961853028,2.1600000858306885,1.9800000190734863,2.049999952316284,2.049999952316284,7595800,73,92.0,,0.92,67.16,0.06000018119812012,0.02857151615376763
365,2021-01-20,5,0.013658227848101265,0.0,BEST,2.3499999046325684,2.3499999046325684,2.0999999046325684,2.1600000858306885,2.1600000858306885,11413300,69,92.0,,0.92,63.48,0.18999981880187988,0.0879628755796138
366,2021-01-21,6,0.016189873417721518,0.18535681186283592,BEST,2.220000028610229,2.450000047683716,2.0799999237060547,2.430000066757202,2.430000066757202,8685300,72,92.0,,0.92,66.24000000000001,0.10000014305114746,0.042553254089081616
367,2021-01-22,9,0.02378481012658228,0.46911649726348736,BEST,2.359999895095825,2.359999895095825,2.2219998836517334,2.2699999809265137,2.2699999809265137,4791300,76,92.0,,0.92,69.92,-0.09000015258789062,-0.03673475544336369
368,2021-01-25,12,0.031379746835443034,4.17536534446764,BEST,2.3499999046325684,2.5199999809265137,2.322000026702881,2.440000057220459,2.440000057220459,7225000,76,92.0,,0.92,69.92,0.16000008583068848,0.06779664955205078
369,2021-01-26,28,0.07188607594936709,1.2908430818878585,BEST,2.5,2.5,2.369999885559082,2.430000066757202,2.430000066757202,4123900,74,92.0,,0.92,68.08,-0.019999980926513672,-0.007936500427734305
370,2021-01-27,46,0.11745569620253164,0.6339144215530903,BEST,2.3499999046325684,2.470000028610229,2.3299999237060547,2.390000104904175,2.390000104904175,4217000,74,92.0,,0.92,68.08,-0.029999971389770952,-0.011999988555908336
371,2021-01-28,57,0.14530379746835442,0.23709451449509644,BEST,2.3499999046325684,2.390000104904175,2.2049999237060547,2.240000009536743,2.240000009536743,4955100,76,92.0,,0.92,69.92,-0.07999992370605424,-0.03238863270421377
372,2021-01-29,52,0.13264556962025317,-0.08711560240439054,BEST,2.200000047683716,2.369999885559082,2.180000066757202,2.2100000381469727,2.2100000381469727,4234000,76,92.0,,0.92,69.92,-0.020000219345092773,-0.00836829224570046
373,2021-02-01,25,0.06429113924050633,-0.44057715607445747,BEST,2.25,2.3299999237060547,2.180000066757202,2.2699999809265137,2.2699999809265137,3952100,85,87.0,False,0.87,73.95,-0.039999961853027344,-0.016877621850007518
374,2021-02-02,36,0.09213924050632911,0.43315613309706635,BEST,2.299999952316284,2.4100000858306885,2.259999990463257,2.359999895095825,2.359999895095825,3017300,79,87.0,,0.87,68.73,0.08000016212463379,0.03433483465415188
375,2021-02-03,11,0.028848101265822785,-0.6869075422448139,BEST,2.369999885559082,2.5199999809265137,2.344000101089477,2.4600000381469727,2.4600000381469727,3639800,84,87.0,,0.87,73.08,0.1099998950958252,0.04564310837271601
376,2021-02-04,15,0.0389746835443038,0.3510311540149189,BEST,2.4800000190734863,2.5,2.3499999046325684,2.4200000762939453,2.4200000762939453,2989100,82,87.0,,0.87,71.34,-0.019999980926513672,-0.007936500427734305
377,2021-02-05,12,0.031379746835443034,-0.194868463786944,BEST,2.5,2.539999961853028,2.4100000858306885,2.5199999809265137,2.5199999809265137,4951800,84,87.0,,0.87,73.08,0.03999996185302779,0.015999984741211115
378,2021-02-08,10,0.026316455696202532,0.9267840593141801,BEST,2.740000009536743,2.869999885559082,2.5799999237060547,2.5999999046325684,2.5999999046325684,7920700,80,87.0,,0.87,69.6,0.32999992370605424,0.12992123175675419
379,2021-02-09,7,0.018721518987341774,-0.2886002886002885,BEST,2.690000057220459,2.7300000190734863,2.559999942779541,2.680000066757202,2.680000066757202,3821800,84,87.0,,0.87,73.08,-0.1399998664855957,-0.0487804432292942
