,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ME_unscaled,ME_monthly,isPartial,scale,ME,Stock_Price_Change,Stock_Price_Change_Percent
253,2021-11-24,8,0.0016256354109642607,0.10645659232447979,ME,9.020000457763672,9.289999961853027,8.510000228881836,9.19499969482422,9.19499969482422,2372300,88,82.0,,0.82,72.16,-0.1309995651245135,-0.013905060153053705
254,2021-11-26,13,0.002016657542816923,0.536129147554655,ME,9.210000038146973,9.63700008392334,8.864999771118164,9.140000343322754,9.140000343322754,1167300,91,82.0,,0.82,74.61999999999999,0.3470001220703125,0.037352004681935336
255,2021-11-29,5,0.001391022131852663,0.20288090890647204,ME,9.149999618530272,9.239999771118164,8.710000038146973,8.850000381469727,8.850000381469727,1990800,74,82.0,,0.82,60.68,-0.3970003128051758,-0.0411954248571047
256,2021-11-30,6,0.0014692265582231954,0.056220835441614714,ME,8.710000038146973,8.949999809265137,7.869999885559082,8.220000267028809,8.220000267028809,5621700,72,82.0,,0.82,59.04,-0.28999996185302734,-0.03138527803425839
257,2021-12-01,18,0.002407679674669586,0.6387395539468781,ME,8.4399995803833,8.460000038146973,7.5,7.539999961853027,7.539999961853027,2636100,66,93.0,False,0.93,61.38,-0.48999977111816406,-0.05474857894532148
258,2021-12-02,17,0.0023294752482990537,-0.03248124208269709,ME,7.739999771118164,8.149999618530273,7.510000228881836,8.0,8.0,2742000,63,93.0,,0.93,58.59,-0.3100004196166992,-0.03664307543958356
259,2021-12-03,10,0.0017820442637053258,-0.2350018464430792,ME,8.020000457763672,8.039999961853027,7.25,7.650000095367432,7.650000095367432,3429200,69,93.0,,0.93,64.17,-0.1099996566772461,-0.013496891021583024
260,2021-12-06,9,0.001703839837334793,0.2978495264192529,ME,7.679999828338623,7.960000038146973,7.260000228881836,7.880000114440918,7.880000114440918,2513200,65,93.0,,0.93,60.45,-0.07999992370605469,-0.009950239314132636
261,2021-12-07,12,0.0019384531164463909,0.13769679166475424,ME,8.029999732971191,8.319999694824219,7.835000038146973,8.1899995803833,8.1899995803833,2269300,62,93.0,,0.93,57.66,0.3599996566772461,0.04522608730552857
262,2021-12-08,13,0.002016657542816923,0.04034372856739399,ME,8.210000038146973,8.444999694824219,8.0,8.380000114440918,8.380000114440918,1197000,63,93.0,,0.93,58.59,0.125,0.015024039012616841
263,2021-12-09,11,0.0018602486900758583,-0.07755845968899044,ME,8.380000114440918,8.859999656677246,8.220000267028809,8.350000381469727,8.350000381469727,1763800,65,93.0,,0.93,60.45,0.41499996185302734,0.04914150110714299
264,2021-12-10,7,0.001547430984593728,-0.16815907848824996,ME,8.34000015258789,8.649999618530273,7.949999809265137,8.0,8.0,1462300,71,93.0,,0.93,66.03,-0.21000003814697266,-0.023702036826684147
265,2021-12-13,12,0.0019384531164463909,0.39354584809130255,ME,7.849999904632568,8.380000114440918,7.329999923706055,7.550000190734863,7.550000190734863,2787400,66,93.0,,0.93,61.38,-0.26999950408935547,-0.031213816878206013
266,2021-12-14,11,0.0018602486900758583,-0.04034372856739421,ME,7.5,7.710000038146973,7.309999942779541,7.480000019073486,7.480000019073486,1706700,65,93.0,,0.93,60.45,-0.6700000762939453,-0.07995227531552906
267,2021-12-15,10,0.0017820442637053258,-0.04203976962206246,ME,7.440000057220459,7.614999771118164,7.150000095367432,7.599999904632568,7.599999904632568,3369900,66,93.0,,0.93,61.38,-0.0950002670288086,-0.012321694754704682
268,2021-12-16,13,0.002016657542816923,0.1316540132531705,ME,7.599999904632568,7.900000095367432,7.079999923706055,7.159999847412109,7.159999847412109,3599400,72,93.0,,0.93,66.96000000000001,0.2850003242492676,0.03742617633820622
269,2021-12-17,10,0.0017820442637053258,-0.11633768953348567,ME,7.139999866485596,7.449999809265137,6.849999904632568,7.139999866485596,7.139999866485596,5009700,74,93.0,,0.93,68.82000000000001,-0.4500002861022949,-0.05696206084429989
270,2021-12-20,4,0.0013128177054821304,-0.10645659232447968,ME,6.920000076293945,6.980000019073486,6.420000076293945,6.610000133514404,6.610000133514404,4509600,78,93.0,,0.93,72.54,-0.4699997901916504,-0.06308722177511183
271,2021-12-21,7,0.001547430984593728,0.1787097158515516,ME,6.788000106811523,6.900000095367432,6.46999979019165,6.860000133514404,6.860000133514404,3588000,79,93.0,,0.93,73.47,-0.07999992370605469,-0.011461307089892236
272,2021-12-22,3,0.0012346132791115978,-0.20215292869055435,ME,6.800000190734863,7.0,6.579999923706055,6.960000038146973,6.960000038146973,3883200,80,93.0,,0.93,74.4,0.09999990463256836,0.014492739601511984
273,2021-12-23,3,0.0012346132791115978,0.0,ME,6.900000095367432,7.539999961853027,6.71999979019165,7.429999828338623,7.429999828338623,2437300,94,93.0,,0.93,87.42,0.5399999618530273,0.07714285169328972
274,2021-12-27,7,0.001547430984593728,0.1124416708832292,ME,7.480000019073486,7.494999885559082,6.710000038146973,6.78000020980835,6.78000020980835,4036700,86,93.0,,0.93,79.98,-0.04500007629394531,-0.005968179910028293
275,2021-12-28,8,0.0016256354109642607,0.05053823217263864,ME,6.840000152587891,7.099999904632568,6.739999771118164,6.789999961853027,6.789999961853027,3028200,83,93.0,,0.93,77.19,-0.39499998092651367,-0.05270179946067455
276,2021-12-29,15,0.0021730663955579887,0.33674892961947367,ME,6.849999904632568,6.849999904632568,6.489999771118164,6.550000190734863,6.550000190734863,2952900,82,93.0,,0.93,76.26,-0.25,-0.03521126807859265
277,2021-12-30,4,0.0013128177054821304,-0.3958685716342174,ME,6.519999980926514,7.090000152587891,6.519999980926514,6.900000095367432,6.900000095367432,3416100,86,93.0,,0.93,79.98,0.24000024795532227,0.03503653303600962
278,2021-12-31,12,0.0019384531164463909,0.4765592422708047,ME,6.809999942779541,7.0,6.599999904632568,6.659999847412109,6.659999847412109,2706600,90,93.0,,0.93,83.7,-0.09000015258789062,-0.012693956368257653
