,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ATVI_unscaled,ATVI_monthly,isPartial,scale,ATVI,Stock_Price_Change,Stock_Price_Change_Percent
930,2020-12-29,1,0.05850798722044728,-0.15399066816550933,ATVI,91.62999725341795,92.11000061035156,90.8499984741211,91.37000274658205,90.9297332763672,3741400,69,30.0,,0.3,20.7,-0.15000152587892046,-0.0016258565185964802
931,2020-12-30,9,0.06702768903088392,0.14561604688836716,ATVI,91.75,92.5999984741211,91.43000030517578,91.58000183105467,91.1387176513672,2689600,41,30.0,,0.3,12.3,0.48999786376953125,0.005319703186653424
932,2020-12-31,14,0.07235250266240682,0.07944199939624097,ATVI,91.73999786376952,92.98999786376952,91.52999877929688,92.8499984741211,92.40259552001952,4311000,53,30.0,,0.3,15.9,0.3899993896484233,0.004211656545085374
933,2021-01-04,1,0.05850798722044728,-0.12710719903398537,ATVI,92.6999969482422,92.91000366210938,89.22000122070312,89.9000015258789,89.46681213378906,7423100,71,24.0,,0.24,17.04,-0.07999420166014204,-0.000860245225269618
934,2021-01-06,1,0.05850798722044728,0.0,ATVI,89.05999755859375,89.9000015258789,87.88999938964844,88.0,87.57596588134766,7422100,33,24.0,,0.24,7.92,-3.0100021362304688,-0.032396964993964494
935,2021-01-07,17,0.07554739084132056,0.2912320937767343,ATVI,88.86000061035156,90.75,88.2699966430664,89.66999816894531,89.2379150390625,6142200,38,24.0,,0.24,9.12,0.8499984741210938,0.009454932810834427
936,2021-01-08,1,0.05850798722044728,-0.22554589154061955,ATVI,90.06999969482422,91.37000274658205,89.52999877929688,91.3000030517578,90.86006927490234,4408800,34,24.0,,0.24,8.16,0.6200027465820455,0.006831986188231998
937,2021-01-11,7,0.06489776357827476,0.10921203516627531,ATVI,91.3000030517578,91.8499984741211,90.5500030517578,90.91000366210938,90.4719467163086,6685900,33,24.0,,0.24,7.92,0.4799957275390483,0.005253318519321093
938,2021-01-12,2,0.059572949946751864,-0.08204926237713117,ATVI,91.0,91.19000244140624,87.95999908447266,89.25,88.8199462890625,5401100,62,24.0,,0.24,14.88,-0.659996032714858,-0.0071855856687990105
939,2021-01-13,1,0.05850798722044728,-0.017876615599134782,ATVI,89.63999938964844,90.33999633789062,88.44000244140625,89.7699966430664,89.33743286132812,4223700,49,24.0,,0.24,11.76,-0.8500061035156108,-0.009321264182022393
940,2021-01-14,7,0.06489776357827476,0.10921203516627531,ATVI,90.16000366210938,91.23999786376952,89.6500015258789,89.98999786376953,89.5563735961914,5466000,49,24.0,,0.24,11.76,0.900001525878892,0.009962381695397537
941,2021-01-15,2,0.059572949946751864,-0.08204926237713117,ATVI,89.98999786376953,90.75,88.56999969482422,90.69000244140624,90.25300598144533,8461400,73,24.0,,0.24,17.52,-0.48999786376951704,-0.00537042826876355
942,2021-01-19,22,0.08087220447284345,0.3106715683736343,ATVI,90.91999816894533,93.37000274658205,90.83000183105467,93.1500015258789,92.7011489868164,5711900,29,24.0,,0.24,6.96,2.6200027465820455,0.028870553681344946
943,2021-01-20,3,0.060637912673056446,-0.2502008190784708,ATVI,93.95999908447266,95.87000274658205,93.56999969482422,95.12000274658205,94.66165924072266,5703200,100,24.0,,0.24,24.0,2.5,0.026775194671304847
944,2021-01-22,14,0.07235250266240682,0.19318920247984694,ATVI,94.68000030517578,95.2300033569336,93.81999969482422,94.43000030517578,93.97498321533205,3755100,92,24.0,,0.24,22.08,-0.6399993896484517,-0.0066757001284353246
945,2021-01-25,33,0.09258679446219382,0.33877946996412,ATVI,95.52999877929688,95.76000213623048,92.73999786376952,93.4000015258789,92.949951171875,5373500,33,24.0,,0.24,7.92,0.5299987792968892,0.005565460050551474
946,2021-01-27,14,0.07235250266240682,-0.2185440366233795,ATVI,91.0,91.0,88.20999908447266,88.66999816894531,88.24273681640625,12152900,86,24.0,,0.24,20.64,-4.760002136230483,-0.04970762353846636
947,2021-01-28,1,0.05850798722044728,-0.19134812110864163,ATVI,89.56999969482422,91.41999816894533,89.01000213623047,90.2699966430664,89.83502197265625,6685600,48,24.0,,0.24,11.52,0.4199981689453267,0.00461536449390465
948,2021-01-29,11,0.06915761448349309,0.182020058610459,ATVI,90.0,91.33000183105467,89.73999786376953,91.0,90.56150817871094,7025500,34,24.0,,0.24,8.16,-0.08999633789065342,-0.0009844272554494493
949,2021-02-01,26,0.08513205537806177,0.15956135133959015,ATVI,91.4800033569336,92.16000366210938,90.86000061035156,91.41999816894533,90.97948455810548,4271100,12,44.0,False,0.44,5.28,0.8300018310547017,0.009087942783468472
950,2021-02-02,9,0.06702768903088392,-0.21266215489310603,ATVI,92.04000091552734,94.18000030517578,91.80999755859376,93.9800033569336,93.52715301513672,5782600,16,44.0,,0.44,7.04,2.0199966430664062,0.021918365481759405
951,2021-02-03,10,0.0680926517571885,0.01588839987924806,ATVI,93.88999938964844,94.06999969482422,92.58999633789062,92.7699966430664,92.3229751586914,6666800,25,44.0,,0.44,11.0,-0.1100006103515625,-0.0011679826926642711
952,2021-02-04,2,0.059572949946751864,-0.12511925428924442,ATVI,93.3499984741211,94.41999816894533,92.41000366210938,92.68000030517578,92.23341369628906,8296500,61,44.0,,0.44,26.84,0.34999847412110796,0.003720617362140466
953,2021-02-05,8,0.06596272630457935,0.10725969359480869,ATVI,100.66000366210938,104.2300033569336,100.0,101.61000061035156,101.1203842163086,17047800,100,44.0,,0.44,44.0,9.810005187988267,0.10389753630830678
954,2021-02-08,2,0.059572949946751864,-0.5915042464162876,ATVI,102.0500030517578,103.08000183105467,100.38999938964844,101.19000244140624,100.7024154663086,5969800,34,44.0,,0.44,14.96,-1.1500015258789205,-0.011033306042798063
955,2021-02-09,3,0.060637912673056446,0.017876615599134782,ATVI,101.9499969482422,103.7699966430664,101.05999755859376,102.7300033569336,102.23499298095705,5298900,23,44.0,,0.44,10.12,0.689994812011733,0.006693779586292692
956,2021-02-10,3,0.060637912673056446,0.0,ATVI,103.04000091552734,103.44000244140624,101.25,102.76000213623048,102.2648468017578,4744600,12,44.0,,0.44,5.28,-0.32999420166017046,-0.003180054084373163
957,2021-02-11,4,0.06170287539936102,0.017562654770895136,ATVI,103.5,104.22000122070312,102.5500030517578,103.23999786376952,102.7425308227539,3306500,18,44.0,,0.44,7.92,0.7799987792968892,0.007540591269211472
958,2021-02-12,1,0.05850798722044728,-0.05177859472893909,ATVI,102.77999877929688,103.88999938964844,102.13999938964844,103.80999755859376,103.30978393554688,3023500,15,44.0,,0.44,6.6,-0.3300018310546875,-0.003166396346089617
959,2021-02-16,165,0.2331618743343983,2.714671100629465,ATVI,103.81999969482422,104.52999877929688,102.4800033569336,102.95999908447266,102.46388244628906,3773000,16,44.0,,0.44,7.04,0.6399993896484375,0.006160356082475893
960,2021-02-17,8,0.06596272630457935,-0.7170947158797656,ATVI,102.58000183105467,103.37000274658205,101.80999755859376,102.3499984741211,101.85681915283205,3742100,8,44.0,,0.44,3.52,-1.1599960327148295,-0.011097254819298574
961,2021-02-18,9,0.06702768903088392,0.016144916772953932,ATVI,101.83000183105467,102.4000015258789,100.94000244140624,102.25,101.7573013305664,5087800,14,44.0,,0.44,6.16,-0.9700012207031392,-0.009383778610136617
962,2021-02-19,16,0.07448242811501597,0.11121879915473709,ATVI,102.9499969482422,103.08000183105467,100.58999633789062,100.8000030517578,100.31429290771484,4369500,19,44.0,,0.44,8.36,0.680000305175767,0.006640627881278949
963,2021-02-22,2,0.059572949946751864,0.0,ATVI,99.81999969482422,99.81999969482422,96.41000366210938,96.58000183105467,96.1146240234375,6152800,14,44.0,,0.44,6.16,-3.2600021362304545,-0.03162594177650002
964,2021-02-23,3,0.060637912673056446,0.017876615599134782,ATVI,95.06999969482422,96.8499984741211,93.5500030517578,96.41999816894533,95.95539093017578,6238400,21,44.0,,0.44,9.24,-2.970001220703125,-0.029753568721530677
965,2021-02-24,55,0.11601597444089456,0.9132580480865486,ATVI,95.4499969482422,96.05999755859376,94.5199966430664,95.69000244140624,95.22891235351562,5925500,11,44.0,,0.44,4.84,-0.7900009155273295,-0.008156953308971149
966,2021-02-25,6,0.06383280085197018,-0.44979300342393447,ATVI,95.31999969482422,96.41999816894533,93.79000091552734,95.0999984741211,94.64175415039062,5414200,20,44.0,,0.44,8.8,0.3600006103515625,0.0037476641630349583
967,2021-03-01,17,0.07554739084132056,0.24587716679253235,ATVI,97.08999633789062,98.91999816894533,96.88999938964844,98.72000122070312,98.24431610107422,5135600,60,21.0,False,0.21,12.6,2.5,0.025928231149927594
968,2021-03-02,15,0.0734174653887114,-0.02819323644257743,ATVI,98.91000366210938,98.98999786376952,96.58999633789062,96.75,96.28380584716795,3985000,74,21.0,,0.21,15.54,0.06999969482419033,0.0007076394674476738
969,2021-03-03,2,0.059572949946751864,-0.18857250612860643,ATVI,96.29000091552734,96.52999877929688,92.87999725341795,93.70999908447266,93.25845336914062,5283200,100,21.0,,0.21,21.0,-2.459999084472642,-0.024850986337610625
970,2021-03-04,1,0.05850798722044728,-0.017876615599134782,ATVI,93.08000183105467,94.55999755859376,90.73999786376952,91.54000091552734,91.09890747070312,5777200,68,21.0,,0.21,14.28,-1.9700012207031108,-0.020408176169226522
971,2021-03-05,9,0.06702768903088392,0.14561604688836716,ATVI,92.1999969482422,93.38999938964844,90.31999969482422,92.58000183105467,92.13389587402344,8348600,48,21.0,,0.21,10.08,-1.1699981689453267,-0.012373077402210608
972,2021-03-08,12,0.07022257720979766,0.15806389293805645,ATVI,91.75,92.83000183105467,89.12999725341797,89.20999908447266,88.78013610839844,6742600,68,21.0,,0.21,14.28,-0.5599975585937642,-0.005996333250386954
973,2021-03-10,14,0.07235250266240682,0.03033106355874371,ATVI,93.26000213623048,93.6999969482422,91.08999633789062,91.30999755859376,90.8700180053711,4283300,59,21.0,,0.21,12.39,0.8699951171875284,0.009371917483863346
974,2021-03-11,4,0.06170287539936102,-0.1471908623912629,ATVI,92.97000122070312,93.83000183105467,92.43000030517578,92.94000244140624,92.4921646118164,4464900,54,21.0,,0.21,11.34,0.13000488281247158,0.0013874587731768084
975,2021-03-15,27,0.08619701810436635,0.3969692262551996,ATVI,92.87000274658205,93.0500030517578,91.4000015258789,92.58000183105467,92.13389587402344,3146200,66,21.0,,0.21,13.86,-0.779998779296875,-0.00831289314798589
976,2021-03-16,1,0.05850798722044728,-0.32122956794623114,ATVI,93.55999755859376,94.8000030517578,92.93000030517578,93.27999877929688,92.8305206298828,4552800,57,21.0,,0.21,11.97,1.75,0.018807092343958276
977,2021-03-17,-1,0.05637806176783813,-0.036404011722091734,ATVI,92.4000015258789,92.93000030517578,90.81999969482422,92.44000244140624,91.99457550048828,4644900,79,21.0,,0.21,16.59,-1.870002746582017,-0.019725766734005834
978,2021-03-18,1,0.05850798722044728,0.03777933092804919,ATVI,90.73999786376952,91.62999725341795,89.16999816894531,89.58000183105469,89.14835357666016,6691500,85,21.0,,0.21,17.849999999999998,-1.3000030517578267,-0.01398905678993545
979,2021-03-22,1,0.05850798722044728,-0.05177859472893909,ATVI,90.62999725341795,92.52999877929688,90.5500030517578,91.87000274658205,91.42732238769533,4290000,87,21.0,,0.21,18.27,0.9000015258789205,0.009822127609474984
980,2021-03-23,2,0.059572949946751864,0.018202005861045922,ATVI,92.58999633789062,92.5999984741211,91.08000183105467,91.37999725341795,90.9396743774414,4426200,20,21.0,,0.21,4.2,0.06999969482421875,0.0007565081135598728
981,2021-03-24,1,0.05850798722044728,-0.017876615599134782,ATVI,91.5500030517578,91.5500030517578,89.66999816894531,90.51000213623048,90.0738754272461,4800200,33,21.0,,0.21,6.93,-1.0499954223632955,-0.01133904362489524
982,2021-03-25,12,0.07022257720979766,0.20022206447150492,ATVI,90.41000366210938,91.12999725341795,89.05999755859375,90.8499984741211,90.4122314453125,5016700,27,21.0,,0.21,5.67,-0.42000579833984375,-0.0045877202003192785
983,2021-03-26,67,0.12879552715654952,0.8341042478654512,ATVI,91.23999786376952,92.48999786376952,90.7699966430664,92.4000015258789,91.95476531982422,6161300,28,21.0,,0.21,5.88,1.3600006103515625,0.014923742470545953
984,2021-03-29,1,0.05850798722044728,-0.5457296653684915,ATVI,92.25,94.91999816894533,92.02999877929688,94.0199966430664,93.56695556640624,8660800,68,21.0,,0.21,14.28,2.4300003051758097,0.026273114512933793
985,2021-03-30,1,0.05850798722044728,0.0,ATVI,92.44000244140624,92.87999725341795,90.79000091552734,92.66000366210938,92.21351623535156,6147900,48,21.0,,0.21,10.08,-2.040000915527372,-0.021491792613569483
986,2021-04-01,13,0.07128753993610223,0.21842407033255062,ATVI,93.94000244140624,95.6999969482422,93.73999786376952,95.54000091552734,95.0796356201172,6085500,35,15.0,False,0.15,5.25,2.819999694824247,0.030361754718080336
987,2021-04-05,3,0.060637912673056446,-0.14938974290025242,ATVI,96.01000213623048,98.41999816894533,95.5199966430664,97.87000274658205,97.39840698242188,5251600,44,15.0,,0.15,6.6,2.720001220703125,0.028422166221950818
988,2021-04-06,1,0.05850798722044728,-0.035125309541790384,ATVI,98.19000244140624,98.19000244140624,97.02999877929688,97.31999969482422,96.85105895996094,8070000,42,15.0,,0.15,6.3,-0.22999572753909092,-0.002336880022536514
989,2021-04-09,0,0.05744302449414271,-0.01820200586104581,ATVI,96.06999969482422,96.30999755859376,94.5500030517578,95.77999877929688,95.31847381591795,4301000,48,15.0,,0.15,7.199999999999999,-1.8800048828124716,-0.01914660185424011
990,2021-04-14,17,0.07554739084132056,0.31517084113535665,ATVI,97.0999984741211,97.52999877929688,96.41000366210938,96.69000244140624,96.69000244140624,4066500,41,15.0,,0.15,6.15,1.2200012207031108,0.012667441092612197
991,2021-04-15,11,0.06915761448349309,-0.08457970932773229,ATVI,97.0500030517578,98.04000091552734,96.4000015258789,97.77999877929688,97.77999877929688,7324200,48,15.0,,0.15,7.199999999999999,0.5100021362304688,0.005229182227147966
992,2021-04-16,1,0.05850798722044728,-0.15399066816550933,ATVI,98.0999984741211,98.0999984741211,96.0500030517578,96.4800033569336,96.4800033569336,7126500,28,15.0,,0.15,4.2,0.05999755859375,0.0006119701961799784
993,2021-04-19,2,0.059572949946751864,0.018202005861045922,ATVI,96.93000030517578,97.58000183105467,95.33000183105467,96.0,96.0,4797100,35,15.0,,0.15,5.25,-0.5199966430664205,-0.005300679420536358
994,2021-04-20,5,0.0627678381256656,0.053629846797404124,ATVI,96.2699966430664,96.33000183105467,94.12000274658205,94.47000122070312,94.47000122070312,4499000,27,15.0,,0.15,4.05,-1.25,-0.012810001809225091
995,2021-04-21,1,0.05850798722044728,-0.06786677751573655,ATVI,93.4800033569336,93.55999755859376,91.88999938964844,93.18000030517578,93.18000030517578,8000200,62,15.0,,0.15,9.3,-2.770004272460909,-0.02875536405904977
996,2021-04-22,12,0.07022257720979766,0.20022206447150492,ATVI,93.3000030517578,94.48999786376952,92.9800033569336,93.6999969482422,93.6999969482422,5742700,50,15.0,,0.15,7.5,0.9300003051757528,0.00994014888246797
997,2021-04-23,4,0.06170287539936102,-0.12132425423497484,ATVI,93.6999969482422,94.04000091552734,92.69000244140624,93.0199966430664,93.0199966430664,4029900,29,15.0,,0.15,4.35,-0.4499969482421733,-0.004762376531016077
998,2021-04-26,3,0.060637912673056446,-0.017259531576312992,ATVI,92.62000274658205,94.38999938964844,92.51000213623048,94.23999786376952,94.23999786376952,5055900,35,15.0,,0.15,5.25,0.34999847412109375,0.003721804239830817
999,2021-04-27,5,0.0627678381256656,0.03512530954179027,ATVI,94.51000213623048,94.86000061035156,91.26000213623048,91.5999984741211,91.5999984741211,8922200,100,15.0,,0.15,15.0,0.470001220703125,0.004979353996634073
1000,2021-04-28,6,0.06383280085197018,0.016966694378934388,ATVI,92.29000091552734,92.3000030517578,91.0,91.25,91.25,6692800,63,15.0,,0.15,9.45,-2.559997558593764,-0.02698711303101553
1001,2021-04-29,1,0.05850798722044728,-0.08341814177747386,ATVI,91.66999816894533,92.16000366210938,91.08000183105467,92.08999633789062,92.08999633789062,4796400,55,15.0,,0.15,8.25,-0.1399993896484233,-0.0015167864032454847
1002,2021-04-30,2,0.059572949946751864,0.018202005861045922,ATVI,91.36000061035156,91.98999786376952,90.88999938964844,91.19000244140624,91.19000244140624,6614300,61,15.0,,0.15,9.15,-0.17000579833985796,-0.0018446808982686136
1003,2021-05-03,2,0.059572949946751864,-0.2729435006953561,ATVI,91.6999969482422,92.0199966430664,90.79000091552734,91.1500015258789,91.1500015258789,6641800,23,22.0,,0.22,5.06,0.02999877929688921,0.00032610914222774845
1004,2021-05-04,71,0.13305537806176784,1.2334864763402993,ATVI,90.83999633789062,90.97000122070312,87.44000244140625,88.69000244140625,88.69000244140625,15147500,77,22.0,,0.22,16.94,-1.0499954223632812,-0.011410513591258664
1005,2021-05-05,25,0.08406709265175719,-0.3681796716797797,ATVI,93.5999984741211,94.7699966430664,90.0,90.08000183105467,90.08000183105467,13079100,100,22.0,,0.22,22.0,3.7999954223632812,0.04177196187064003
1006,2021-05-06,1,0.05850798722044728,-0.30403222741610614,ATVI,90.0,93.5199966430664,89.63999938964844,93.02999877929688,93.02999877929688,8024600,36,22.0,,0.22,7.92,-1.25,-0.013189828471851572
1007,2021-05-07,1,0.05850798722044728,0.0,ATVI,93.43000030517578,95.12000274658205,93.04000091552734,94.8000030517578,94.8000030517578,6511800,38,22.0,,0.22,8.36,1.6000061035156392,0.01710870574153578
1008,2021-05-10,3,0.060637912673056446,0.036404011722091845,ATVI,95.05999755859376,95.73999786376952,93.13999938964844,93.16999816894533,93.16999816894533,6067500,24,22.0,,0.22,5.28,0.6199951171874716,0.006518030900811267
1009,2021-05-11,6,0.06383280085197018,0.05268796431268541,ATVI,93.66000366210938,95.7699966430664,92.94000244140624,95.33999633789062,95.33999633789062,6530700,43,22.0,,0.22,9.46,0.02999877929688921,0.0003133359094029675
1010,2021-05-12,2,0.059572949946751864,-0.066734513421979,ATVI,94.27999877929688,94.8000030517578,92.26000213623048,92.66000366210938,92.66000366210938,6176200,23,22.0,,0.22,5.06,-0.969993591308608,-0.010128366140846445
1011,2021-05-13,21,0.07980724174653887,0.33965569638356063,ATVI,93.47000122070312,94.0500030517578,92.83000183105467,93.41999816894533,93.41999816894533,4741200,13,22.0,,0.22,2.86,-0.75,-0.00791139215038339
1012,2021-05-18,7,0.06489776357827476,0.08938307799567391,ATVI,92.5500030517578,95.3499984741211,92.25,93.66000366210938,93.66000366210938,6263000,27,22.0,,0.22,5.94,1.2999954223632955,0.013822385754181044
1013,2021-05-20,3,0.060637912673056446,-0.06563940990170491,ATVI,94.63999938964844,97.2300033569336,94.58000183105467,96.56999969482422,96.56999969482422,6742700,27,22.0,,0.22,5.94,1.8800048828125,0.019716884246440358
1014,2021-05-24,8,0.06596272630457935,0.12741404102732146,ATVI,95.93000030517578,96.7699966430664,95.81999969482422,96.5,96.5,3196800,20,22.0,,0.22,4.4,-0.4600067138671875,-0.00473111897547196
1015,2021-05-25,0,0.05744302449414271,-0.12915933418363235,ATVI,96.87000274658205,97.37000274658205,96.2699966430664,96.56999969482422,96.56999969482422,3284400,28,22.0,,0.22,6.16,0.6000061035156392,0.006200331965792616
1016,2021-05-26,15,0.0734174653887114,0.27809191864884397,ATVI,97.12000274658205,98.4800033569336,96.80999755859376,97.3000030517578,97.3000030517578,3880500,20,22.0,,0.22,4.4,1.1100006103515483,0.011399821084943973
1017,2021-05-28,0,0.05744302449414271,-0.21758366091762282,ATVI,97.44000244140624,98.08000183105467,97.16999816894533,97.25,97.25,3092400,17,22.0,,0.22,3.74,-0.40000152587892046,-0.004061753779893151
1018,2021-06-02,3,0.060637912673056446,0.036404011722091845,ATVI,96.33000183105467,96.6500015258789,94.9800033569336,95.38999938964844,95.38999938964844,3277900,60,19.0,,0.19,11.4,-1.430000305175767,-0.01457993758645093
1019,2021-06-04,7,0.06489776357827476,0.07025061908358055,ATVI,95.13999938964844,97.31999969482422,95.13999938964844,96.83999633789062,96.83999633789062,2990800,43,19.0,,0.19,8.17,0.6699981689453125,0.006932210640119951
1020,2021-06-07,2,0.059572949946751864,-0.08204926237713117,ATVI,96.88999938964844,97.29000091552734,96.27999877929688,97.12000274658205,97.12000274658205,2655200,61,19.0,,0.19,11.59,-0.029998779296875,-0.00030824886344993363
1021,2021-06-09,2,0.059572949946751864,0.0,ATVI,97.3499984741211,97.93000030517578,96.37999725341795,96.52999877929688,96.52999877929688,3608600,55,19.0,,0.19,10.45,0.6399993896484375,0.0065782648126822
1022,2021-06-11,4,0.06170287539936102,0.035753231198269564,ATVI,97.8000030517578,98.36000061035156,97.36000061035156,98.1500015258789,98.1500015258789,4112700,43,19.0,,0.19,8.17,0.43000030517578125,0.0043908945556601076
1023,2021-06-14,2,0.059572949946751864,0.018202005861045922,ATVI,98.38999938964844,99.45999908447266,97.61000061035156,99.18000030517578,99.18000030517578,5834400,41,19.0,,0.19,7.79,1.0999984741210938,0.011183392306784112
1024,2021-06-15,44,0.1043013844515442,0.7508178551636604,ATVI,98.86000061035156,98.98999786376952,95.37999725341795,95.97000122070312,95.97000122070312,6154000,82,19.0,,0.19,15.58,-0.4700012207031392,-0.004725530112904552
1025,2021-06-16,3,0.060637912673056446,-0.4186279214613178,ATVI,95.75,95.9499969482422,92.77999877929688,94.05999755859376,94.05999755859376,7440900,28,19.0,,0.19,5.32,-3.0400009155273153,-0.03071018265614045
1026,2021-06-17,4,0.06170287539936102,0.017562654770895136,ATVI,93.62999725341795,94.45999908447266,92.66999816894533,93.19000244140624,93.19000244140624,5088100,42,19.0,,0.19,7.98,-1.4899978637695455,-0.01552889954309522
1027,2021-06-21,2,0.059572949946751864,-0.034519063152625984,ATVI,91.87999725341795,92.76000213623048,90.86000061035156,91.81999969482422,91.81999969482422,4659600,76,19.0,,0.19,14.44,-1.6999969482421733,-0.017997003649363963
1028,2021-06-22,6,0.06383280085197018,0.07150646239653913,ATVI,91.9499969482422,92.0999984741211,91.18000030517578,91.87999725341795,91.87999725341795,4654100,49,19.0,,0.19,9.31,-0.6600036621093892,-0.007115175149954078
1029,2021-06-23,6,0.06383280085197018,0.0,ATVI,91.87000274658205,91.9800033569336,90.2300033569336,90.79000091552734,90.79000091552734,6446800,55,19.0,,0.19,10.45,-0.1199951171875,-0.0013028786012544424
1030,2021-06-24,4,0.06170287539936102,-0.03336725671098961,ATVI,91.86000061035156,93.06999969482422,91.5500030517578,92.51000213623048,92.51000213623048,5640100,100,19.0,,0.19,19.0,1.089996337890625,0.011850362014674376
1031,2021-06-28,4,0.06170287539936102,0.0,ATVI,92.79000091552734,96.1500015258789,92.5999984741211,95.4000015258789,95.4000015258789,7032900,78,19.0,,0.19,14.82,3.0800018310546875,0.03309339036374759
1032,2021-06-30,0,0.05744302449414271,-0.06903812630525197,ATVI,95.72000122070312,95.98999786376952,95.13999938964844,95.44000244140624,95.44000244140624,4372600,82,19.0,,0.19,15.58,-0.1600036621093892,-0.0016641046237146906
1033,2021-07-01,20,0.0787422790202343,0.37078922486512544,ATVI,95.06999969482422,95.4000015258789,93.22000122070312,93.9000015258789,93.9000015258789,5055100,13,30.0,False,0.3,3.9,-0.5899963378906108,-0.00614643557683936
1034,2021-07-02,2,0.059572949946751864,-0.24344391998809833,ATVI,94.75,95.04000091552734,93.58000183105467,94.2699966430664,94.2699966430664,3101400,15,30.0,,0.3,4.5,-0.3600006103515625,-0.0037735912431186014
1035,2021-07-06,1,0.05850798722044728,-0.017876615599134782,ATVI,94.47000122070312,95.1999969482422,93.68000030517578,94.4000015258789,94.4000015258789,3833300,13,30.0,,0.3,3.9,0.15999603271485796,0.0016834599239647918
1036,2021-07-08,5,0.0627678381256656,0.07280802344418347,ATVI,92.4000015258789,93.0500030517578,91.75,92.18000030517578,92.18000030517578,6128600,8,30.0,,0.3,2.4,-2.1499938964844034,-0.022583970224844596
1037,2021-07-09,1,0.05850798722044728,-0.06786677751573655,ATVI,91.87999725341795,92.5999984741211,91.45999908447266,92.37999725341795,92.37999725341795,3587000,19,30.0,,0.3,5.7,-0.45000457763670454,-0.004836158655324274
1038,2021-07-12,7,0.06489776357827476,0.10921203516627531,ATVI,93.33000183105467,93.41999816894533,92.43000030517578,92.91000366210938,92.91000366210938,4054700,13,30.0,,0.3,3.9,0.819999694824233,0.008855288426958152
1039,2021-07-13,37,0.09684664536741214,0.49229557426278747,ATVI,93.5,93.86000061035156,92.87000274658205,93.25,93.25,5476700,13,30.0,,0.3,3.9,0.4400024414062358,0.00470993845033596
1040,2021-07-14,1,0.05850798722044728,-0.3958697588493386,ATVI,93.54000091552734,93.7699966430664,92.0999984741211,92.31999969482422,92.31999969482422,4959100,9,30.0,,0.3,2.7,-0.09000396728515625,-0.0009589171819718301
1041,2021-07-15,1,0.05850798722044728,0.0,ATVI,92.37000274658205,92.5999984741211,90.5999984741211,90.68000030517578,90.68000030517578,8746100,19,30.0,,0.3,5.7,-1.1699981689453125,-0.012477319087456973
1042,2021-07-19,4,0.06170287539936102,0.05460601758313777,ATVI,91.75,92.25,89.9000015258789,90.3000030517578,90.3000030517578,7741500,11,30.0,,0.3,3.3,-0.34999847412109375,-0.0037796812082984133
1043,2021-07-21,11,0.06915761448349309,0.12081672103419128,ATVI,91.77999877929688,91.91999816894533,90.4000015258789,91.16999816894533,91.16999816894533,5725700,13,30.0,,0.3,3.9,-0.3300018310546733,-0.003577255621188824
1044,2021-07-22,1,0.05850798722044728,-0.15399066816550933,ATVI,90.38999938964844,90.68000030517578,89.55999755859375,90.47000122070312,90.47000122070312,5159500,45,30.0,,0.3,13.5,-1.2399978637695455,-0.013489968325396173
1045,2021-07-23,4,0.06170287539936102,0.05460601758313777,ATVI,90.66000366210938,91.7300033569336,90.0199966430664,91.5,91.5,3889300,40,30.0,,0.3,12.0,1.0500030517578125,0.011579213147597134
1046,2021-07-26,3,0.060637912673056446,0.036404011722091845,ATVI,91.02999877929688,91.4000015258789,89.98999786376953,90.13999938964844,90.13999938964844,4587400,11,30.0,,0.3,3.3,-0.3300018310546875,-0.0035975342742614602
1047,2021-07-27,2,0.059572949946751864,-0.017562654770895247,ATVI,89.94000244140625,89.94000244140625,81.55999755859375,84.05000305175781,84.05000305175781,23141100,100,30.0,,0.3,30.0,-1.4599990844726562,-0.015973731510926403
1048,2021-07-28,3,0.060637912673056446,0.017876615599134782,ATVI,84.88999938964844,87.30000305175781,84.72000122070312,84.81999969482422,84.81999969482422,13160400,89,30.0,,0.3,26.7,-2.6399993896484375,-0.02935289435163546
1049,2021-07-29,40,0.10004153354632588,0.6498182265231212,ATVI,84.87000274658203,85.22000122070312,83.5,83.56999969482422,83.56999969482422,10839500,60,30.0,,0.3,18.0,-2.0800018310546875,-0.02382590788480854
1050,2021-07-30,1,0.05850798722044728,-0.415163031328841,ATVI,83.1500015258789,84.6500015258789,82.8499984741211,83.62000274658203,83.62000274658203,7055900,24,30.0,,0.3,7.199999999999999,-0.5699996948242188,-0.006688567081195251
1051,2021-08-02,10,0.0680926517571885,0.16381805274941308,ATVI,84.02999877929688,84.16999816894531,82.54000091552734,82.76000213623047,82.76000213623047,6225000,32,47.0,,0.47,15.04,-0.48000335693359375,-0.005670447114957788
1052,2021-08-03,13,0.07128753993610223,0.04691972035846659,ATVI,80.98999786376953,81.44999694824219,77.80999755859375,79.83000183105469,79.83000183105469,17329600,100,47.0,,0.47,47.0,-2.720001220703125,-0.03231556706516214
1053,2021-08-04,4,0.06170287539936102,-0.1344507686102272,ATVI,83.51000213623047,83.9000015258789,80.44999694824219,81.5199966430664,81.5199966430664,19758100,84,47.0,,0.47,39.48,2.4500045776367188,0.03007986088929604
