,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,HAS_unscaled,HAS_monthly,isPartial,scale,HAS,Stock_Price_Change,Stock_Price_Change_Percent
252,2019-07-01,3,0.08605917159763314,0.008669117137110716,HAS,106.6999969482422,107.9000015258789,105.91000366210938,106.41999816894533,99.5555648803711,932900,91,60.0,False,0.6,54.6,0.9300003051757812,0.008694029116228297
253,2019-07-02,9,0.08827810650887574,0.025783828382838214,HAS,106.37000274658205,106.62000274658205,104.47000122070312,104.69000244140624,97.93716430664062,683600,92,60.0,,0.6,55.2,-1.2799987792968608,-0.0118628244781801
254,2019-07-03,14,0.09012721893491124,0.02094644413164426,HAS,104.91000366210938,107.0999984741211,104.91000366210938,106.38999938964844,99.52751159667967,788100,90,60.0,,0.6,54.0,0.4799957275390483,0.004501929423880391
255,2019-07-05,3,0.08605917159763314,0.0,HAS,105.83000183105467,107.08000183105467,105.68000030517578,106.91999816894533,100.0233154296875,720700,84,60.0,,0.6,50.4,-0.01999664306642046,-0.0001867100219543616
256,2019-07-08,5,0.08679881656804733,0.008594609460945923,HAS,106.33000183105467,108.41000366210938,106.33000183105467,108.16999816894533,101.19268035888672,900100,95,60.0,,0.6,57.0,1.3300018310547017,0.012420636984608047
257,2019-07-11,11,0.08901775147928995,0.02556411479991838,HAS,108.62000274658205,108.62000274658205,106.45999908447266,107.61000061035156,100.6688003540039,747700,93,60.0,,0.6,55.8,0.20999908447267046,0.001937082163812054
258,2019-07-15,1,0.08531952662721894,-0.11166558851615682,HAS,109.31999969482422,111.76000213623048,108.2300033569336,109.63999938964844,102.56786346435548,795400,92,60.0,,0.6,55.2,3.1399993896484375,0.028908113701435534
259,2019-07-16,5,0.08679881656804733,0.01733823427422143,HAS,109.8000030517578,110.6500015258789,109.4499969482422,109.8499984741211,102.76431274414062,780900,92,60.0,,0.6,55.2,-1.1100006103515767,-0.009932002408147178
260,2019-07-17,0,0.08494970414201183,-0.02130342899993176,HAS,110.0,110.01000213623048,108.38999938964844,108.61000061035156,101.60430908203124,751200,93,60.0,,0.6,55.8,-0.6399993896484233,-0.005783998019184278
261,2019-07-18,7,0.08753846153846154,0.030474001323442357,HAS,108.37000274658205,109.8499984741211,108.11000061035156,109.37999725341795,102.32463073730467,976700,88,60.0,,0.6,52.8,-0.1600036621093892,-0.0014544464957945147
262,2019-07-22,1,0.08531952662721894,-0.06863030068145859,HAS,108.12000274658205,108.94000244140624,107.69000244140624,108.51000213623048,101.51074981689452,1616900,87,60.0,,0.6,52.2,-0.909996032714858,-0.008283987668231352
263,2019-07-23,20,0.09234615384615384,0.08235661280255213,HAS,115.87000274658205,119.95999908447266,114.5,119.30999755859376,111.6141128540039,3924500,91,60.0,,0.6,54.6,11.01999664306642,0.10115656688178953
264,2019-07-24,23,0.09345562130177515,0.012014224842213261,HAS,118.61000061035156,121.93000030517578,118.55999755859376,121.83000183105467,113.97157287597656,1716500,91,60.0,,0.6,54.6,1.970001220703125,0.01642215101482214
265,2019-07-25,9,0.08827810650887574,-0.05540078510826896,HAS,121.87999725341795,123.62999725341795,121.37999725341795,122.19000244140624,114.308349609375,1201000,88,60.0,,0.6,52.8,1.6999969482421733,0.013942400918455666
266,2019-07-26,9,0.08827810650887574,0.0,HAS,123.63999938964844,124.33000183105467,122.61000061035156,123.66999816894533,115.69287872314452,1205900,87,60.0,,0.6,52.2,0.7000045776367188,0.0056620932879407615
267,2019-07-30,3,0.08605917159763314,0.004315851258502201,HAS,125.23999786376952,126.87000274658205,122.66000366210938,124.37999725341795,116.3570785522461,1217200,90,60.0,,0.6,54.0,2.540000915527372,0.020429509194239692
268,2019-07-31,8,0.08790828402366864,0.02148652365236514,HAS,123.11000061035156,123.88999938964844,120.31999969482422,121.16000366210938,113.96786499023438,1230400,90,60.0,,0.6,54.0,-2.980003356933608,-0.023488636339718982
269,2019-08-01,2,0.08568934911242604,-0.025241476794668927,HAS,121.58999633789062,122.19000244140624,114.61000061035156,114.83000183105467,108.01361083984376,2472600,72,62.0,False,0.62,44.64,-1.6999969482422017,-0.013721825463050563
270,2019-08-02,26,0.09456508875739646,0.1035804302040535,HAS,114.41000366210938,114.83000183105467,111.61000061035156,113.51000213623048,106.77197265625,1859600,74,62.0,,0.62,45.88,-7.3600006103515625,-0.06023406549877841
271,2019-08-05,1,0.08531952662721894,-0.09776929574820892,HAS,111.9000015258789,111.95999908447266,109.83000183105467,111.41000366210938,104.79663848876952,1499900,74,62.0,,0.62,45.88,-2.870002746582017,-0.02499349212590407
272,2019-08-06,0,0.08494970414201183,-0.004334558568555358,HAS,111.66000366210938,113.08000183105467,110.9000015258789,112.9800033569336,106.27342987060548,1103200,76,62.0,,0.62,47.12,1.120002746582017,0.010003597318154478
273,2019-08-08,1,0.08531952662721894,0.004353428760491829,HAS,114.9499969482422,116.6999969482422,114.26000213623048,116.63999938964844,109.71617126464844,867800,78,62.0,,0.62,48.36,3.6199951171875284,0.03201269064883738
274,2019-08-13,3,0.08605917159763314,-0.004278916920549047,HAS,112.9800033569336,120.97000122070312,112.11000061035156,116.25,109.34932708740234,1623200,78,62.0,,0.62,48.36,4.270004272460923,0.036589583411512194
275,2019-08-14,1,0.08531952662721894,-0.008594609460946145,HAS,114.1999969482422,115.04000091552734,113.33000183105467,114.41000366210938,107.6185531616211,975600,76,62.0,,0.62,47.12,-5.930000305175781,-0.049020420313601765
276,2019-08-15,5,0.08679881656804733,0.01733823427422143,HAS,115.05999755859376,115.05999755859376,112.22000122070312,113.13999938964844,106.42393493652344,598200,76,62.0,,0.62,47.12,0.01999664306642046,0.00017382339105775912
277,2019-08-19,28,0.09530473372781065,0.1783232131099568,HAS,115.62999725341795,116.2300033569336,114.16000366210938,114.9499969482422,108.1264877319336,562800,80,62.0,,0.62,49.6,1.1700057983398295,0.01016865829276603
278,2019-08-21,5,0.08679881656804733,-0.08924968180548232,HAS,115.9499969482422,116.61000061035156,114.55999755859376,115.5,108.64383697509766,375100,84,62.0,,0.62,52.08,0.37999725341796875,0.003269355953221753
279,2019-08-22,-2,0.08421005917159763,-0.029824800599904555,HAS,115.38999938964844,115.66999816894533,112.91999816894533,114.3499984741211,107.56210327148438,517500,89,62.0,,0.62,55.18,-0.9400024414062358,-0.008061079122597903
280,2019-08-23,1,0.08531952662721894,0.013174999121666753,HAS,106.9499969482422,108.69000244140624,103.76000213623048,104.12999725341795,97.9487762451172,2044600,94,62.0,,0.62,58.28,-6.979995727539091,-0.0603440463217112
281,2019-08-26,8,0.08790828402366864,0.02589510755101343,HAS,105.48999786376952,107.86000061035156,104.79000091552734,107.1999969482422,100.83653259277344,1026100,94,62.0,,0.62,58.28,-0.8300018310546733,-0.007636413767697858
282,2019-08-29,10,0.08864792899408284,0.008413825598223124,HAS,109.4800033569336,110.7300033569336,108.93000030517578,110.13999938964844,103.60202026367188,504400,95,62.0,,0.62,58.9,2.8700027465820312,0.02660859197423915
283,2019-09-04,1,0.08531952662721894,0.0,HAS,110.29000091552734,110.95999908447266,108.79000091552734,109.56999969482422,103.06584167480467,619800,85,77.0,,0.77,65.45,0.2299957275390625,0.0020770858896994593
284,2019-09-05,1,0.08531952662721894,0.0,HAS,111.30999755859376,112.43000030517578,110.0500030517578,110.98999786376952,104.40155792236328,683800,86,77.0,,0.77,66.22,1.470001220703125,0.01324802841413164
285,2019-09-06,5,0.08679881656804733,0.01733823427422143,HAS,110.7699966430664,112.48999786376952,110.5199966430664,112.4000015258789,105.72786712646484,677600,90,77.0,,0.77,69.3,0.05999755859373579,0.0005336436754503904
286,2019-09-11,2,0.08568934911242604,-0.012782057399958968,HAS,116.22000122070312,117.61000061035156,115.01000213623048,117.48999786376952,110.51570892333984,755500,90,77.0,,0.77,69.3,5.1200027465820455,0.045515182183420544
287,2019-09-13,3,0.08605917159763314,0.004315851258502201,HAS,119.68000030517578,121.4800033569336,119.63999938964844,119.77999877929688,112.66978454589844,601400,90,77.0,,0.77,69.3,3.8700027465820312,0.03290538837257184
288,2019-09-16,5,0.08679881656804733,0.008594609460945923,HAS,118.58000183105467,120.37999725341795,118.12999725341795,119.06999969482422,112.00192260742188,433700,96,77.0,,0.77,73.92,-1.1000061035156392,-0.00905503846821265
289,2019-09-19,6,0.08716863905325443,0.004260685799986286,HAS,120.33000183105467,121.37000274658205,119.72000122070312,120.91999816894533,113.74211120605467,1027100,93,77.0,,0.77,71.61,0.9900054931640909,0.008224003287522708
290,2019-09-20,6,0.08716863905325443,0.0,HAS,120.0999984741211,121.13999938964844,117.41000366210938,117.62999725341795,110.64739227294922,2461200,89,77.0,,0.77,68.53,-0.23000335693360796,-0.0018950593369750912
291,2019-09-25,2,0.08568934911242604,-0.012782057399958968,HAS,117.08000183105467,119.41000366210938,116.62000274658205,118.80999755859376,111.7573699951172,525700,100,77.0,,0.77,77.0,-1.7299957275390625,-0.014280961996495534
292,2019-09-26,1,0.08531952662721894,-0.004315851258502201,HAS,118.5500030517578,118.62000274658205,117.25,117.4000015258789,110.4310531616211,497300,100,77.0,,0.77,77.0,-0.7900009155273295,-0.0066158687823406614
293,2019-09-30,2,0.08568934911242604,0.03576154203769266,HAS,119.06999969482422,119.91999816894533,118.62999725341795,118.69000244140624,111.6444854736328,672100,99,77.0,,0.77,76.23,1.2999954223632812,0.010959327198301949
294,2019-10-01,1,0.08531952662721894,-0.004315851258502201,HAS,118.9499969482422,119.93000030517578,116.58000183105467,117.0999984741211,110.14885711669922,651700,95,73.0,False,0.73,69.35,0.01000213623045454,8.34067410204753e-05
295,2019-10-02,1,0.08531952662721894,0.0,HAS,116.51000213623048,117.58999633789062,113.9499969482422,115.30999755859376,108.4651107788086,664300,96,73.0,,0.73,70.08,-2.3400039672851562,-0.019511414669646787
296,2019-10-07,2,0.08568934911242604,0.004334558568555469,HAS,117.8000030517578,118.1999969482422,116.5,117.66000366210938,110.67562103271484,430900,94,73.0,,0.73,68.62,0.6100006103515767,0.005187521297294495
297,2019-10-08,2,0.08568934911242604,0.0,HAS,117.0199966430664,118.0999984741211,116.6500015258789,116.69000244140624,109.7632064819336,602900,96,73.0,,0.73,70.08,-0.09999847412110796,-0.0008460108012091627
298,2019-10-09,19,0.09197633136094675,0.07336947139453787,HAS,117.3499984741211,118.88999938964844,117.0199966430664,118.16000366210938,111.14594268798828,531700,97,73.0,,0.73,70.81,0.7900009155273438,0.006689254239918174
299,2019-10-10,12,0.08938757396449704,-0.028145908389089147,HAS,118.16999816894533,119.6999969482422,117.54000091552734,119.4499969482422,112.359375,622600,95,73.0,,0.73,69.35,0.8099975585937642,0.0068129999390369456
300,2019-10-11,16,0.09086686390532545,0.01654916757687097,HAS,120.47000122070312,122.0999984741211,120.02999877929688,121.29000091552734,114.09014129638672,611900,86,73.0,,0.73,62.78,2.400001525878892,0.020050138571988896
301,2019-10-14,10,0.08864792899408284,0.021303428999931873,HAS,120.66999816894533,121.63999938964844,120.20999908447266,120.9000015258789,113.72330474853516,509100,91,73.0,,0.73,66.42999999999999,-0.45999908447265625,-0.0037673963163082913
302,2019-10-16,1,0.08531952662721894,-0.03754630711210494,HAS,121.48999786376952,122.58000183105467,121.11000061035156,121.98999786376952,114.74858856201172,647400,92,73.0,,0.73,67.16,0.9400024414062358,0.007727741253887421
303,2019-10-17,16,0.09086686390532545,0.0650183785283307,HAS,122.33999633789062,122.97000122070312,121.58000183105467,122.38999938964844,115.12484741210938,802400,93,73.0,,0.73,67.89,0.3899993896484517,0.003181590665873646
304,2019-10-21,1,0.08531952662721894,-0.012836750761647253,HAS,122.93000030517578,122.93000030517578,119.4000015258789,120.16000366210938,113.0272216796875,2064600,96,73.0,,0.73,70.08,-0.04000091552734375,-0.0003252900311478957
305,2019-10-22,27,0.09493491124260355,0.11269852278243975,HAS,101.01000213623048,104.9499969482422,98.8499984741211,100.0199966430664,94.08274841308594,6939000,95,73.0,,0.73,69.35,-17.98000335693358,-0.14626212732691712
306,2019-10-23,4,0.08642899408284024,-0.08959735726751417,HAS,100.1500015258789,101.75,98.05999755859376,99.4000015258789,93.49954986572266,3201900,93,73.0,,0.73,67.89,-3.1999969482422017,-0.0304906816702466
307,2019-10-24,1,0.08531952662721894,-0.012836750761647253,HAS,99.29000091552734,99.51000213623048,95.5999984741211,96.16000366210938,90.4518814086914,2428400,92,73.0,,0.73,67.16,-2.239997863769517,-0.022014721019847805
308,2019-10-30,3,0.08605917159763314,-0.021034563995557476,HAS,98.22000122070312,99.4000015258789,97.16000366210938,99.29000091552734,93.39608764648438,1357500,100,73.0,,0.73,73.0,-0.11000061035157671,-0.0011054226508907528
309,2019-10-31,3,0.08605917159763314,0.0,HAS,98.43000030517578,98.94000244140624,96.8000030517578,97.30999755859376,92.16481018066406,1142600,95,73.0,,0.73,69.35,-0.45999908447267046,-0.0046277573180208975
310,2019-11-01,2,0.08568934911242604,-0.004297304730473073,HAS,97.79000091552734,98.05999755859376,96.29000091552734,96.44000244140624,91.3408203125,1089000,80,76.0,False,0.76,60.8,-0.8800048828124716,-0.008894328493003867
311,2019-11-04,1,0.08531952662721894,-0.004315851258502201,HAS,96.58000183105467,98.26000213623048,96.3000030517578,97.6999969482422,92.53419494628906,885300,93,76.0,,0.76,70.68,0.20000457763671875,0.0020396143444447734
312,2019-11-05,2,0.08568934911242604,0.004334558568555469,HAS,96.06999969482422,99.23999786376952,95.77999877929688,95.79000091552734,90.72518920898438,2386300,90,76.0,,0.76,68.4,0.9799957275390341,0.009973495890833961
313,2019-11-06,5,0.08679881656804733,0.012947553775506604,HAS,93.33999633789062,95.66999816894533,92.58999633789062,94.86000061035156,89.8443603515625,8392300,92,76.0,,0.76,69.92,-3.5699996948241903,-0.03597339552268897
314,2019-11-07,21,0.09271597633136094,0.0681709727997819,HAS,95.66000366210938,96.66999816894533,94.7699966430664,95.20999908447266,90.17584991455078,1941500,92,76.0,,0.76,69.92,1.0,0.010452597670526531
315,2019-11-11,6,0.08716863905325443,-0.09934888270718067,HAS,95.12999725341795,95.98999786376952,94.80999755859376,95.51000213623048,90.45999145507812,719900,85,76.0,,0.76,64.6,-0.6800003051758097,-0.007034243488733827
316,2019-11-14,3,0.08605917159763314,-0.01272782812340889,HAS,94.0,95.43000030517578,93.51000213623048,95.33000183105467,90.2895050048828,1006900,96,76.0,,0.76,72.96000000000001,-0.5599975585937358,-0.005833915731392025
317,2019-11-18,16,0.09086686390532545,0.04686754379985003,HAS,95.0199966430664,95.76000213623048,94.5500030517578,95.36000061035156,90.31792449951172,1538900,95,76.0,,0.76,72.2,0.3300018310547017,0.0034580512417414777
318,2019-11-19,5,0.08679881656804733,-0.04476931592485278,HAS,95.6999969482422,95.73999786376952,95.0999984741211,95.25,90.21373748779295,1151200,97,76.0,,0.76,73.72,-0.02000427246096592,-0.0002089000836957844
319,2019-11-20,8,0.08790828402366864,0.01278205739995908,HAS,95.11000061035156,95.5500030517578,94.0,94.91000366210938,89.8917236328125,1441800,100,76.0,,0.76,76.0,-0.18999481201171875,-0.001984487322446604
320,2019-11-21,6,0.08716863905325443,-0.008413825598223013,HAS,94.95999908447266,96.81999969482422,94.41999816894533,95.41999816894533,90.374755859375,1691400,98,76.0,,0.76,74.48,1.2699966430664205,0.013291434877071406
321,2019-11-22,4,0.08642899408284024,-0.00848521874893926,HAS,95.9000015258789,96.91999816894533,95.55999755859376,96.12000274658205,91.03773498535156,1258200,92,76.0,,0.76,69.92,0.09999847412110796,0.0010328286969252254
322,2019-11-25,2,0.08568934911242604,-0.016970437497878632,HAS,98.5,99.94000244140624,98.20999908447266,99.19000244140624,93.94540405273438,2047400,88,76.0,,0.76,66.88,3.020004272460909,0.03115976402719922
323,2019-11-26,6,0.08716863905325443,0.017263405034008805,HAS,99.95999908447266,100.95999908447266,98.68000030517578,100.44000244140624,95.12931060791016,2612400,87,76.0,,0.76,66.12,1.0199966430664205,0.010206089835393284
324,2019-11-27,28,0.09530473372781065,0.09333740623833275,HAS,101.0,102.6999969482422,100.5,101.93000030517578,96.54053497314452,1269000,79,76.0,,0.76,60.04,1.7399978637695455,0.017234527333084726
325,2019-11-29,8,0.08790828402366864,-0.0776084189612889,HAS,102.16999816894533,102.62000274658205,101.19000244140624,101.6999969482422,96.32269287109376,652300,68,76.0,,0.76,51.68,-0.07999420166015625,-0.000778911431715712
326,2019-12-02,18,0.09160650887573965,0.06445957095709565,HAS,102.5999984741211,102.72000122070312,100.06999969482422,100.48999786376952,95.17668151855467,1124200,86,69.0,,0.69,59.34,0.09999847412107954,0.0009744540191449769
327,2019-12-03,10,0.08864792899408284,-0.03229661208539225,HAS,99.22000122070312,99.95999908447266,98.06999969482422,99.2300033569336,93.9832992553711,990500,86,69.0,,0.69,59.34,-2.7600021362304688,-0.026869179355833106
328,2019-12-05,5,0.08679881656804733,-0.020859059506725064,HAS,100.11000061035156,100.45999908447266,99.44000244140624,100.30999755859376,95.00619506835938,874800,92,69.0,,0.69,63.48,0.5,0.0050020008461331145
329,2019-12-06,21,0.09271597633136094,0.0681709727997819,HAS,101.0500030517578,101.5,100.43000030517578,101.0,95.65970611572266,743600,88,69.0,,0.69,60.72,1.0400009155273438,0.010352388264037726
330,2019-12-09,392,0.22992011834319526,1.4798327908609354,HAS,101.25,101.37000274658205,100.4000015258789,100.6999969482422,95.37557983398438,771100,88,69.0,,0.69,60.72,-0.12999725341795454,-0.001280761117418261
331,2019-12-11,1,0.08531952662721894,-0.6289166548711284,HAS,99.6500015258789,100.9000015258789,99.5999984741211,100.37000274658205,95.0630340576172,500300,89,69.0,,0.69,61.41,-0.4700012207031392,-0.004636492137403914
332,2019-12-12,19,0.09197633136094675,0.07802205423399688,HAS,100.37000274658205,102.98999786376952,99.93000030517578,102.76000213623048,97.32666015625,1164800,89,69.0,,0.69,61.41,2.089996337890611,0.02071354119211355
333,2019-12-13,1,0.08531952662721894,-0.07237519300051476,HAS,102.87999725341795,104.56999969482422,101.88999938964844,103.91999816894533,98.42530822753906,1090600,84,69.0,,0.69,57.96,1.5800018310547017,0.015341313368553156
334,2019-12-17,3,0.08605917159763314,-0.004278916920549047,HAS,102.7300033569336,103.1999969482422,101.75,102.88999938964844,97.44977569580078,753500,84,69.0,,0.69,57.96,-1.370002746582017,-0.013101298179020948
335,2019-12-18,-1,0.08457988165680473,-0.01718921892189229,HAS,102.77999877929688,103.5999984741211,102.0999984741211,103.5199966430664,98.04646301269533,899000,84,69.0,,0.69,57.96,0.40000152587889204,0.003875983892514201
336,2019-12-19,1,0.08531952662721894,0.008744927941793712,HAS,103.8000030517578,104.68000030517578,103.16999816894533,104.37999725341795,98.86099243164062,811500,100,69.0,,0.69,69.0,1.0800018310546875,0.010424728252524718
337,2019-12-24,2,0.08568934911242604,0.004334558568555469,HAS,105.01000213623048,105.2699966430664,104.54000091552734,105.0999984741211,99.5429229736328,190200,60,69.0,,0.69,41.4,0.589996337890625,0.005636189684472548
338,2019-12-26,188,0.15447633136094674,0.8027483340814141,HAS,105.69000244140624,105.73999786376952,104.6999969482422,104.95999908447266,99.41032409667967,533000,62,69.0,,0.69,42.78,0.4700012207031108,0.004464721532163818
339,2020-01-06,11,0.08901775147928995,0.012620738397334463,HAS,104.33999633789062,105.4000015258789,103.3499984741211,105.36000061035156,99.78917694091795,779400,67,77.0,,0.77,51.59,-0.3399963378906108,-0.0032153995154099446
340,2020-01-07,-1,0.08457988165680473,-0.04985376229726146,HAS,105.01000213623048,105.01000213623048,102.76000213623048,103.38999938964844,97.92333221435548,984900,69,77.0,,0.77,53.13,-0.3899993896484233,-0.0037001839089411126
341,2020-01-08,2,0.08568934911242604,0.01311739191269079,HAS,103.87999725341795,105.88999938964844,103.4000015258789,104.9499969482422,99.40086364746094,920900,72,77.0,,0.77,55.44,0.8799972534179545,0.00838012794511056
342,2020-01-09,6,0.08716863905325443,0.017263405034008805,HAS,104.88999938964844,105.16999816894533,103.31999969482422,103.9000015258789,98.40636444091795,683300,70,77.0,,0.77,53.9,-0.7200012207031108,-0.00679952049157817
343,2020-01-10,1,0.08531952662721894,-0.021213046872348373,HAS,104.12000274658205,104.12000274658205,101.51000213623048,101.68000030517578,96.3037567138672,1096200,66,77.0,,0.77,50.82,-1.0499954223632812,-0.009983792342342368
344,2020-01-13,4,0.08642899408284024,0.013003675705666184,HAS,101.83999633789062,104.97000122070312,101.3499984741211,104.86000061035156,99.31562042236328,900400,71,77.0,,0.77,54.67,0.8499984741210795,0.00816364244812684
345,2020-01-14,27,0.09493491124260355,0.09841508917262853,HAS,104.7699966430664,105.94000244140624,103.51000213623048,105.25,99.68499755859376,1646800,74,77.0,,0.77,56.98,0.9700012207031108,0.009240746969828573
346,2020-01-15,8,0.08790828402366864,-0.07401520817751184,HAS,102.0500030517578,103.33999633789062,100.62000274658205,103.02999877929688,97.58236694335938,1972000,73,77.0,,0.77,56.21,-2.600006103515611,-0.02454225074191063
347,2020-01-16,1,0.08531952662721894,-0.02944838959378049,HAS,103.66000366210938,104.52999877929688,103.06999969482422,103.62000274658205,98.14118194580078,868200,71,77.0,,0.77,54.67,1.19000244140625,0.011515410137187265
348,2020-01-17,15,0.09049704142011834,0.06068381995977523,HAS,104.37999725341795,105.45999908447266,104.2300033569336,105.12999725341795,99.5713348388672,1164400,68,77.0,,0.77,52.36,0.9300003051757812,0.008896970401189419
349,2020-01-21,18,0.09160650887573965,0.012259709690074505,HAS,105.0,105.08999633789062,103.13999938964844,104.70999908447266,99.17354583740234,758700,74,77.0,,0.77,56.98,-0.37000274658203125,-0.00350846529294635
350,2020-01-23,2,0.08568934911242604,-0.0645932241707845,HAS,105.01000213623048,106.02999877929688,104.3000030517578,105.4800033569336,99.90283203125,818200,82,77.0,,0.77,63.14,0.94000244140625,0.008944737597895713
351,2020-01-24,0,0.08494970414201183,-0.008631702517004514,HAS,105.27999877929688,105.6500015258789,104.37000274658205,104.68000030517578,99.14513397216795,1217500,81,77.0,,0.77,62.370000000000005,-0.37999725341796875,-0.0035838654889446264
352,2020-01-27,8,0.08790828402366864,0.02589510755101343,HAS,102.9499969482422,104.05999755859376,102.61000061035156,103.63999938964844,98.16011810302734,931500,83,77.0,,0.77,63.91,-1.590003967285142,-0.015049729714350035
353,2020-01-28,1,0.08531952662721894,-0.02944838959378049,HAS,103.97000122070312,105.66999816894533,103.36000061035156,104.98999786376952,99.4387435913086,658900,88,77.0,,0.77,67.76,1.6100006103515625,0.015471849395777726
354,2020-01-29,41,0.10011242603550297,0.1733823427422152,HAS,104.79000091552734,105.47000122070312,104.22000122070312,104.29000091552734,98.77574920654295,710600,100,77.0,,0.77,77.0,-0.1999969482422017,-0.0018926559260694642
355,2020-01-30,-6,0.08273076923076923,-0.17362137242153797,HAS,103.06999969482422,103.69000244140624,101.76000213623048,102.91000366210938,98.1084213256836,1166300,97,77.0,,0.77,74.69,-1.7799987792968892,-0.016876825245996874
356,2020-01-31,7,0.08753846153846154,0.0581125058112506,HAS,102.83999633789062,103.3499984741211,101.33000183105467,101.87000274658205,97.11693572998048,923000,91,77.0,,0.77,70.07000000000001,-0.34000396728514204,-0.0032790429094383677
357,2020-02-03,1,0.08531952662721894,-0.025348114100310903,HAS,102.69000244140624,103.08000183105467,101.69000244140624,101.7699966430664,97.0216064453125,636100,100,82.0,,0.82,82.0,-0.26999664306642046,-0.00261244941512051
358,2020-02-04,1,0.08531952662721894,0.0,HAS,103.0500030517578,104.8499984741211,103.01000213623048,103.91000366210938,99.06175231933594,991200,80,82.0,,0.82,65.6,1.7699966430664205,0.017171096348711723
359,2020-02-05,1,0.08531952662721894,0.0,HAS,104.9499969482422,105.41999816894533,103.62999725341795,105.06999969482422,100.16764068603516,914400,87,82.0,,0.82,71.33999999999999,0.569999694824233,0.005436334793699871
360,2020-02-06,14,0.09012721893491124,0.056349261391219985,HAS,105.5,105.5,102.16999816894533,102.48999786376952,97.7080078125,1566300,81,82.0,,0.82,66.42,0.08000183105467329,0.0007588866670862338
361,2020-02-07,18,0.09160650887573965,0.016413353904737082,HAS,102.27999877929688,102.4800033569336,99.16999816894533,99.73999786376952,95.08631896972656,1849000,75,82.0,,0.82,61.49999999999999,-3.0199966430664062,-0.02862556059778587
362,2020-02-10,3,0.08605917159763314,0.004315851258502201,HAS,99.43000030517578,101.13999938964844,99.36000061035156,100.9000015258789,96.19219970703124,1118600,86,82.0,,0.82,70.52,-1.3400039672851562,-0.013075760376568102
363,2020-02-11,2,0.08568934911242604,-0.004297304730473073,HAS,107.88999938964844,109.5,100.0,100.0999984741211,95.42951965332033,4045500,81,82.0,,0.82,66.42,8.360000610351562,0.08265770872851319
364,2020-02-12,26,0.09456508875739646,0.1035804302040535,HAS,99.9800033569336,100.08000183105467,96.7699966430664,98.1999969482422,93.6181640625,2776300,80,82.0,,0.82,65.6,-9.419998168945327,-0.08602738053831349
365,2020-02-13,49,0.10307100591715976,0.08994775208835204,HAS,97.55999755859376,97.83000183105467,96.77999877929688,96.98999786376952,92.4646224975586,1374000,77,82.0,,0.82,63.13999999999999,-2.25,-0.02248201397716032
366,2020-02-14,3,0.08605917159763314,-0.16504965841896768,HAS,97.2699966430664,98.79000091552734,97.0,97.70999908447266,93.15103149414062,936900,70,82.0,,0.82,57.4,0.9599990844726705,0.009812931273685654
367,2020-02-18,1,0.08531952662721894,-0.008594609460946145,HAS,97.48999786376952,97.62999725341795,95.94000244140624,97.41999816894533,92.87457275390624,1160400,79,82.0,,0.82,64.78,-1.1600036621093892,-0.011742116118626966
368,2020-02-19,65,0.10898816568047337,0.27741174838754423,HAS,97.22000122070312,98.3499984741211,96.27999877929688,97.68000030517578,93.1224365234375,1124100,79,82.0,,0.82,64.78,0.7200012207031392,0.0073747950523264105
369,2020-02-20,4,0.08642899408284024,-0.20698735001900204,HAS,97.55999755859376,98.98999786376952,96.9800033569336,98.87999725341795,94.26644134521484,1340000,81,82.0,,0.82,66.42,0.6399993896484233,0.006507365526973841
370,2020-02-21,4,0.08642899408284024,0.0,HAS,98.04000091552734,98.05999755859376,89.86000061035156,89.97000122070312,85.77217864990234,3638000,76,82.0,,0.82,62.31999999999999,-0.9300003051757528,-0.009394891658201954
371,2020-02-24,14,0.09012721893491124,-0.035614790426744314,HAS,87.56999969482422,88.56999969482422,86.77999877929688,87.08999633789062,83.02654266357422,2284600,80,82.0,,0.82,65.6,-9.489997863769545,-0.09677746379810981
372,2020-02-25,17,0.09123668639053255,0.0123100154285527,HAS,87.44999694824219,87.66000366210938,82.62999725341797,83.01000213623047,79.13690948486328,1565900,82,82.0,,0.82,67.24,-0.9099960327148438,-0.01027431450660854
373,2020-02-26,16,0.09086686390532545,-0.004053440560347621,HAS,83.7699966430664,84.88999938964844,82.5,82.5,78.65070343017578,1820200,82,82.0,,0.82,67.24,-2.7700042724609375,-0.03159940858704591
374,2020-02-27,93,0.11934319526627218,0.3133852114739686,HAS,81.20999908447266,82.7300033569336,79.41000366210938,79.51000213623047,75.80021667480469,2369400,79,82.0,,0.82,64.78,-2.1599960327148438,-0.025444646580810693
375,2020-02-28,56,0.10565976331360946,-0.11465615548614216,HAS,77.0,78.45999908447266,75.62999725341797,77.25,73.64566802978516,2288300,79,82.0,,0.82,64.78,-4.2700042724609375,-0.05161373261449376
376,2020-03-02,1,0.08531952662721894,-0.1839379704567321,HAS,77.31999969482422,79.52999877929688,76.05000305175781,79.29000091552734,75.59048461914062,1485900,76,96.0,,0.96,72.96,1.0699996948242188,0.013637518573919705
377,2020-03-03,2,0.08568934911242604,0.004334558568555469,HAS,78.44000244140625,80.12000274658203,75.37000274658203,75.44000244140625,71.92010498046875,2577300,77,96.0,,0.96,73.92,0.5900039672851562,0.007418634180071715
