,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,COST_unscaled,COST_monthly,isPartial,scale,COST,Stock_Price_Change,Stock_Price_Change_Percent
430,2020-03-04,2,0.05448460291734198,-0.2548928341866702,COST,308.2900085449219,320.9700012207031,305.0199890136719,320.739990234375,308.7211608886719,4219300,95,78.0,,0.78,74.10000000000001,6.79998779296875,0.021644292906181084
431,2020-03-05,20,0.061777957860615886,0.13386084421572408,COST,315.7699890136719,324.510009765625,313.20001220703125,315.760009765625,303.92779541015625,6407700,99,78.0,,0.78,77.22,3.540008544921875,0.011029094717445842
432,2020-03-06,4,0.055294975688816854,-0.10494005299472686,COST,312.1400146484375,317.489990234375,302.75,311.3399963378906,299.6734313964844,6185500,93,78.0,,0.78,72.54,-7.02001953125,-0.021632674863620305
433,2020-03-09,1,0.054079416531604536,0.0,COST,295.8500061035156,310.3299865722656,293.0,301.9800109863281,290.6641845703125,5203100,93,78.0,,0.78,72.54,-7.160003662109375,-0.022551903626390812
434,2020-03-10,25,0.06380388978930308,0.17981838343273315,COST,307.9700012207031,309.7300109863281,294.4200134277344,309.3999938964844,297.8061218261719,4245500,93,78.0,,0.78,72.54,-0.5999755859375,-0.0019333471204781016
435,2020-03-11,2,0.05448460291734198,-0.1460614220032007,COST,300.8599853515625,307.7900085449219,294.19000244140625,297.42999267578125,286.28466796875,3622700,89,78.0,,0.78,69.42,-1.94000244140625,-0.00626352750005843
436,2020-03-12,3,0.05488978930307942,0.007436713567540165,COST,280.44000244140625,295.6300048828125,276.3399963378906,279.8500061035156,269.3634338378906,7307600,78,78.0,,0.78,60.84,-12.160003662109375,-0.03950746718386289
437,2020-03-13,39,0.06947649918962723,0.26574541589157574,COST,288.8299865722656,303.25,278.2699890136719,302.2699890136719,290.9432678222656,6100100,74,78.0,,0.78,57.72,7.6199951171875,0.025775445629099947
438,2020-03-16,2,0.05448460291734198,-0.0073818171080992645,COST,281.8299865722656,299.5299987792969,279.510009765625,283.17999267578125,272.5686340332031,5465500,68,78.0,,0.78,53.04,-3.720001220703125,-0.012267110373299639
439,2020-03-17,6,0.056105348460291735,0.029746854270160883,COST,289.0,307.19000244140625,286.29998779296875,306.989990234375,295.4864196777344,7170600,65,78.0,,0.78,50.7,7.660003662109375,0.025573410654448292
440,2020-03-18,1,0.054079416531604536,-0.03610942600456424,COST,298.0,318.0,296.0,307.5,295.9773254394531,6701800,67,78.0,,0.78,52.260000000000005,10.80999755859375,0.03518993936222148
441,2020-03-19,3,0.05488978930307942,0.014984865286061133,COST,310.4100036621094,313.8500061035156,302.6300048828125,305.2200012207031,293.7827453613281,5429500,65,78.0,,0.78,50.7,-4.149993896484375,-0.013050295271963441
442,2020-03-20,2,0.05448460291734198,-0.0073818171080992645,COST,307.9200134277344,308.010009765625,287.0199890136719,290.4200134277344,279.537353515625,6581200,63,78.0,,0.78,49.14,-5.839996337890625,-0.01860760307254683
443,2020-03-24,3,0.05488978930307942,-0.07510172870524623,COST,294.5899963378906,297.3500061035156,282.8299865722656,284.94000244140625,274.2626953125,7124200,67,78.0,,0.78,52.260000000000005,-10.660003662109375,-0.03460927672519776
444,2020-03-25,3,0.05488978930307942,0.0,COST,284.2099914550781,290.7200012207031,279.2099914550781,280.8599853515625,270.3355712890625,5639600,69,78.0,,0.78,53.82,-6.6300048828125,-0.02229697241204831
445,2020-03-26,31,0.06623500810372772,0.2066908790267814,COST,281.3399963378906,293.7300109863281,280.8599853515625,292.29998779296875,281.3468933105469,5463100,70,78.0,,0.78,54.6,3.010009765625,0.010353638390844466
446,2020-03-27,1,0.054079416531604536,-0.18352215724178444,COST,287.1300048828125,293.489990234375,283.3299865722656,284.3299865722656,273.6755676269531,4250400,73,78.0,,0.78,56.940000000000005,-0.240020751953125,-0.0008171475265572603
447,2020-03-30,42,0.07069205834683955,0.12947665535903896,COST,287.489990234375,291.67999267578125,285.8399963378906,291.1199951171875,280.2110595703125,4396000,69,78.0,,0.78,53.82,-1.80999755859375,-0.006167152607652215
448,2020-04-01,2,0.05448460291734198,-0.22926840452117292,COST,282.3599853515625,288.79998779296875,280.8999938964844,286.7799987792969,276.0337219238281,3745800,79,81.0,False,0.81,63.99,-2.8800048828125,-0.00987385132724472
449,2020-04-03,2,0.05448460291734198,0.0,COST,289.1600036621094,292.3399963378906,285.79998779296875,288.6499938964844,277.8336486816406,2650100,81,81.0,,0.81,65.61,3.540008544921875,0.012257647834319041
450,2020-04-06,7,0.05651053484602917,0.0,COST,293.0,305.489990234375,289.57000732421875,305.1199951171875,293.6864929199219,5272500,85,81.0,,0.81,68.85000000000001,13.149993896484375,0.044981850110189514
451,2020-04-07,27,0.06461426256077796,0.1434020707259014,COST,306.5,310.0,303.2200012207031,303.6300048828125,292.2523498535156,4036500,83,81.0,,0.81,67.23,4.510009765625,0.014763199809476157
452,2020-04-08,36,0.06826094003241491,0.056437655203551707,COST,305.1099853515625,307.4200134277344,302.2799987792969,305.9700012207031,294.5046691894531,3964400,89,81.0,,0.81,72.09,-2.579986572265625,-0.00832253732988908
453,2020-04-09,2,0.05448460291734198,-0.2018187430253816,COST,299.45001220703125,304.3500061035156,297.5799865722656,300.010009765625,288.7679748535156,6487600,88,81.0,,0.81,71.28,-3.07000732421875,-0.009986361297653179
454,2020-04-13,3,0.05488978930307942,-0.021665655602738587,COST,298.5799865722656,303.95001220703125,297.6600036621094,299.6199951171875,288.3926086425781,3120400,88,81.0,,0.81,71.28,-0.399993896484375,-0.001314256245976031
455,2020-04-14,12,0.05853646677471637,0.06643635397289405,COST,302.75,314.75,301.25,314.1400146484375,302.3684997558594,4288300,95,81.0,,0.81,76.95,10.79998779296875,0.03553211830638947
456,2020-04-15,2,0.05448460291734198,-0.06921948113076937,COST,311.6400146484375,313.75,306.82000732421875,310.2699890136719,298.6434936523437,2937300,91,81.0,,0.81,73.71000000000001,-1.0,-0.003177124702144596
457,2020-04-16,17,0.06056239870340357,0.11155070351310337,COST,314.7300109863281,322.6300048828125,312.0400085449219,321.5599975585937,309.51043701171875,3940000,91,81.0,,0.81,73.71000000000001,8.8800048828125,0.02830280440737054
458,2020-04-17,13,0.05894165316045381,-0.026761581074209895,COST,321.3099975585937,322.1300048828125,314.0199890136719,317.9200134277344,306.0068664550781,3688000,93,81.0,,0.81,75.33,-0.5,-0.0015497628628237115
459,2020-04-20,2,0.05448460291734198,-0.014655450361989564,COST,317.95001220703125,318.3800048828125,311.5299987792969,312.0799865722656,300.3856506347656,3156300,95,81.0,,0.81,76.95,-3.75,-0.011641262667736352
460,2020-04-21,8,0.056915721231766615,0.044620281405241435,COST,311.1400146484375,311.8900146484375,299.3500061035156,301.3299865722656,290.0385131835937,3833000,96,81.0,,0.81,77.76,-6.489990234375,-0.020384415273703493
461,2020-04-22,1,0.054079416531604536,-0.04983341401600372,COST,304.0,311.1300048828125,302.0400085449219,309.4200134277344,297.8253479003906,2970600,94,81.0,,0.81,76.14,-0.760009765625,-0.0024367877454547493
462,2020-04-23,5,0.0557001620745543,0.029969730572122266,COST,307.0299987792969,309.6400146484375,304.7900085449219,305.3999938964844,293.9559936523437,2625200,95,81.0,,0.81,76.95,-1.489990234375,-0.0047889634911174594
463,2020-04-24,2,0.05448460291734198,-0.02182326068612328,COST,307.3299865722656,310.8299865722656,305.510009765625,310.54998779296875,298.9129943847656,2019400,89,81.0,,0.81,72.09,1.189971923828125,0.0038430818613002238
464,2020-04-27,17,0.06056239870340357,0.0717010353629508,COST,313.04998779296875,313.2900085449219,307.5899963378906,308.7799987792969,297.2093505859375,2287300,99,81.0,,0.81,80.19000000000001,2.46002197265625,0.00791436501923326
465,2020-04-29,16,0.060157212317666124,-0.006690395268552529,COST,304.95001220703125,308.67999267578125,301.1199951171875,307.0899963378906,295.5826721191406,3667700,96,81.0,,0.81,77.76,-4.610015869140625,-0.01471485123496874
466,2020-04-30,7,0.05651053484602917,-0.06061912331276775,COST,306.1499938964844,307.8999938964844,302.57000732421875,303.0,292.312255859375,3794300,98,81.0,,0.81,79.38000000000001,-0.779998779296875,-0.0025268847926795956
467,2020-05-01,2,0.05448460291734198,-0.03585051768147529,COST,301.7799987792969,304.82000732421875,300.17999267578125,301.9200134277344,291.27032470703125,2525400,86,94.0,False,0.94,80.83999999999999,-3.079986572265625,-0.010003204395324206
468,2020-05-04,1,0.054079416531604536,0.10791247468207321,COST,303.0,305.5299987792969,300.07000732421875,304.489990234375,293.74969482421875,2477500,93,94.0,,0.94,87.42,0.709991455078125,0.002329215399312412
469,2020-05-05,1,0.054079416531604536,0.0,COST,305.0599975585937,309.79998779296875,303.44000244140625,307.9200134277344,297.0587463378906,2460900,93,94.0,,0.94,87.42,4.269989013671875,0.013975678430046212
470,2020-05-06,23,0.0629935170178282,0.1648335181466718,COST,309.9200134277344,311.0400085449219,306.5400085449219,308.8900146484375,297.9945068359375,2406700,93,94.0,,0.94,87.42,1.240020751953125,0.004002649453884954
471,2020-05-07,6,0.056105348460291735,-0.10934726117271709,COST,309.3399963378906,309.8699951171875,304.5299987792969,305.0,294.2416687011719,2601800,91,94.0,,0.94,85.53999999999999,-1.170013427734375,-0.003761617141176843
472,2020-05-08,21,0.06218314424635332,0.10832827801369271,COST,305.8999938964844,307.17999267578125,303.70001220703125,305.94000244140625,295.1485595703125,2337400,86,94.0,,0.94,80.83999999999999,-2.69000244140625,-0.008681067814871657
473,2020-05-11,2,0.05448460291734198,-0.0288875408036513,COST,305.6400146484375,311.8299865722656,305.0,310.3299865722656,299.3836669921875,1865900,93,94.0,,0.94,87.42,4.649993896484375,0.015137684769047866
474,2020-05-12,2,0.05448460291734198,0.0,COST,310.8399963378906,311.54998779296875,304.7900085449219,304.8399963378906,294.0873413085937,2264900,93,94.0,,0.94,87.42,-0.279998779296875,-0.0008979212755473309
475,2020-05-13,20,0.061777957860615886,0.13386084421572408,COST,304.8399963378906,306.3999938964844,300.1199951171875,302.1400146484375,291.48260498046875,2954900,94,94.0,,0.94,88.36,-5.149993896484375,-0.016530233022851726
476,2020-05-14,1,0.054079416531604536,-0.1246163129312381,COST,301.010009765625,302.8800048828125,294.5400085449219,299.739990234375,289.167236328125,3718900,92,94.0,,0.94,86.47999999999999,-3.519989013671875,-0.011488215025425519
477,2020-05-15,7,0.05651053484602917,0.04495459585818318,COST,299.07000732421875,299.8299865722656,295.8599853515625,299.2099914550781,288.6559143066406,4577200,93,94.0,,0.94,87.42,-3.050018310546875,-0.010070055009827938
478,2020-05-18,35,0.06785575364667747,0.15123601066901315,COST,301.7200012207031,303.19000244140625,299.9200134277344,302.760009765625,292.08074951171875,3987300,96,94.0,,0.94,90.24,3.360015869140625,0.011206403694150824
479,2020-05-19,1,0.054079416531604536,-0.20302386127498984,COST,304.6199951171875,309.0199890136719,303.1499938964844,304.6300048828125,293.884765625,3523000,95,94.0,,0.94,89.3,5.829986572265625,0.019228821944392127
480,2020-05-20,76,0.08446839546191248,0.5619324482272905,COST,306.7699890136719,307.9200134277344,303.20001220703125,304.9100036621094,294.1549072265625,2827000,92,94.0,,0.94,86.47999999999999,-1.0999755859375,-0.003559561274493639
481,2020-05-21,2,0.05448460291734198,-0.35497054703839437,COST,304.7900085449219,305.0400085449219,301.25,301.9700012207031,291.3185729980469,2492100,95,94.0,,0.94,89.3,-2.8800048828125,-0.009353094171283605
482,2020-05-22,2,0.05448460291734198,0.0,COST,302.010009765625,303.94000244140625,300.8299865722656,302.42999267578125,291.7623596191406,2366400,92,94.0,,0.94,86.47999999999999,-1.100006103515625,-0.003606104355827866
483,2020-05-26,4,0.055294975688816854,-0.36369062051215106,COST,306.010009765625,306.8999938964844,303.5299987792969,304.79998779296875,294.0487670898437,3234600,100,94.0,,0.94,94.0,2.959991455078125,0.009738736037711027
484,2020-05-27,153,0.1156677471636953,1.091831051968227,COST,304.5599975585937,306.3099975585937,299.4700012207031,306.010009765625,295.2160949707031,2980200,99,94.0,,0.94,93.06,-0.5899963378906818,-0.0019224384151981244
485,2020-05-28,1,0.054079416531604536,-0.5324589796404501,COST,307.25,311.0,306.8999938964844,309.5599975585937,298.640869140625,4301900,97,94.0,,0.94,91.18,4.690002441406307,0.015311294044554113
486,2020-05-29,77,0.08487358184764993,0.5694248808703211,COST,304.20001220703125,308.8800048828125,302.3500061035156,308.4700012207031,297.5892944335937,4971800,91,94.0,,0.94,85.53999999999999,-2.1199951171875,-0.006816704556872999
487,2020-06-01,3,0.05488978930307942,-0.007327725180994782,COST,307.8999938964844,309.739990234375,306.4599914550781,308.2900085449219,297.4156799316406,2293700,84,96.0,False,0.96,80.64,0.8599853515625,0.002784205315875976
488,2020-06-02,10,0.05772609400324149,0.051672719756695296,COST,307.95001220703125,309.0199890136719,304.7200012207031,307.0899963378906,296.25799560546875,2528900,84,96.0,,0.96,80.64,-0.720001220703125,-0.0023245342655248136
489,2020-06-03,4,0.055294975688816854,-0.04211472049863829,COST,307.5,308.20001220703125,305.9200134277344,306.6400146484375,295.82391357421875,2165900,85,96.0,,0.96,81.6,-0.819976806640625,-0.002653474971822445
490,2020-06-04,6,0.056105348460291735,0.014655450361989564,COST,310.8500061035156,315.3500061035156,309.0899963378906,310.75,299.7889099121094,4553900,91,96.0,,0.96,87.36,7.149993896484375,0.023199200562268096
491,2020-06-05,23,0.0629935170178282,0.12277204841551836,COST,313.1300048828125,313.6300048828125,307.2900085449219,312.0400085449219,301.0334167480469,4375600,86,96.0,,0.96,82.56,-1.720001220703125,-0.005454260939949163
492,2020-06-08,4,0.055294975688816854,0.0,COST,310.6600036621094,311.2900085449219,306.4599914550781,307.19000244140625,296.3544616699219,3764500,95,96.0,,0.96,91.2,-2.339996337890625,-0.007461009155565246
493,2020-06-09,11,0.05813128038897893,0.051294076266963806,COST,307.5,308.6000061035156,305.1700134277344,305.54998779296875,294.7723083496094,3155800,97,96.0,,0.96,93.12,-2.69000244140625,-0.008641467337741626
494,2020-06-10,7,0.05651053484602917,-0.027880781777121055,COST,306.4800109863281,308.6300048828125,305.6499938964844,307.3299865722656,296.4895324707031,2713700,95,96.0,,0.96,91.2,0.029998779296875,9.720926345946346e-05
495,2020-06-11,9,0.05732090761750405,0.014340207072590205,COST,306.989990234375,309.20001220703125,300.6400146484375,300.8299865722656,290.21881103515625,3443000,96,96.0,,0.96,92.16,0.57000732421875,0.0018468953607901906
496,2020-06-12,5,0.0557001620745543,-0.028274945570729737,COST,302.6700134277344,305.1499938964844,296.25,298.70001220703125,288.1639709472656,4020000,96,96.0,,0.96,92.16,-4.050018310546875,-0.013098376942608625
497,2020-06-15,19,0.06137277147487844,0.013380790537104836,COST,297.04998779296875,298.07000732421875,293.8399963378906,297.17999267578125,286.697509765625,3266800,94,96.0,,0.96,90.24,-7.079986572265625,-0.023201660540315694
498,2020-06-16,6,0.056105348460291735,-0.08582670927192537,COST,301.3500061035156,302.739990234375,299.2200012207031,301.3599853515625,290.73004150390625,2633800,100,96.0,,0.96,96.0,4.66998291015625,0.0156674029436199
499,2020-06-17,22,0.06258833063209075,0.11555016321460543,COST,301.0199890136719,302.0,298.8999938964844,299.6099853515625,289.04180908203125,2188400,97,96.0,,0.96,93.12,-0.739990234375,-0.0024443095007108395
500,2020-06-18,2,0.05448460291734198,-0.12947665535903863,COST,300.0,300.8099975585937,297.7900085449219,299.57000732421875,289.00323486328125,1881800,99,96.0,,0.96,95.04,-1.1900024414063068,-0.003940405435120198
501,2020-06-19,9,0.05732090761750405,0.0520569949727816,COST,300.17999267578125,301.8999938964844,298.6400146484375,299.8999938964844,289.32159423828125,3438000,94,96.0,,0.96,90.24,1.0899963378906818,0.0036235376042592637
502,2020-06-22,1,0.054079416531604536,-0.06317208074795744,COST,299.70001220703125,301.4800109863281,298.25,300.45001220703125,289.8522033691406,2094400,100,96.0,,0.96,96.0,-0.41998291015625,-0.0013911325559690102
503,2020-06-23,1,0.054079416531604536,0.0,COST,301.7300109863281,304.8999938964844,300.7300109863281,301.2900085449219,290.66259765625,2409600,100,96.0,,0.96,96.0,3.41998291015625,0.011343978988747505
504,2020-06-24,8,0.056915721231766615,0.052447028501213966,COST,300.7699890136719,301.2799987792969,296.6000061035156,298.0199890136719,287.5079040527344,2398100,94,96.0,,0.96,90.24,-3.6199951171875,-0.011872729385545733
505,2020-06-26,5,0.0557001620745543,-0.021357177435430086,COST,300.4100036621094,302.1199951171875,295.95001220703125,296.5599975585937,286.0994567871094,2866000,95,96.0,,0.96,91.2,0.839996337890625,0.0027880919453466824
506,2020-06-29,4,0.055294975688816854,0.0073818171080992645,COST,297.44000244140625,301.6300048828125,296.8299865722656,301.5899963378906,290.9519958496094,1841700,99,96.0,,0.96,95.04,-0.489990234375,-0.0016218398063488904
507,2020-06-30,1,0.054079416531604536,-0.021983175542984457,COST,301.010009765625,304.6199951171875,300.1400146484375,303.2099914550781,292.5148620605469,2391700,99,96.0,,0.96,95.04,2.989990234375,0.009912774544882152
508,2020-07-01,3,0.05488978930307942,0.014984865286061133,COST,302.5,305.5799865722656,300.75,304.75,294.00054931640625,1906100,96,100.0,False,1.0,96.0,0.959991455078125,0.0031514394014378055
509,2020-07-02,5,0.0557001620745543,0.014763634216198751,COST,306.0,308.9200134277344,304.6000061035156,305.739990234375,294.9555969238281,2540500,90,100.0,,1.0,90.0,3.34002685546875,0.01093012305201757
510,2020-07-06,1,0.054079416531604536,-0.163042115032483,COST,307.5299987792969,311.5599975585937,307.239990234375,311.489990234375,300.50274658203125,2332400,95,100.0,,1.0,95.0,2.639984130859318,0.008545850110410091
511,2020-07-07,6,0.056105348460291735,0.03746216321515283,COST,310.0199890136719,318.04998779296875,309.7200012207031,316.2300109863281,305.0755920410156,3346600,97,100.0,,1.0,97.0,6.489990234375057,0.02083062744007913
512,2020-07-08,39,0.06947649918962723,0.23832221163012401,COST,317.1400146484375,318.04998779296875,314.010009765625,316.32000732421875,305.1623840332031,2364500,99,100.0,,1.0,99.0,0.0,0.0
513,2020-07-09,31,0.06623500810372772,-0.046655935801432236,COST,320.0,328.9800109863281,319.67999267578125,325.5400085449219,314.0572204589844,5313600,96,100.0,,1.0,96.0,10.930023193359375,0.03436574001843429
514,2020-07-10,22,0.06258833063209075,-0.055056647172535444,COST,326.0,327.3999938964844,323.1099853515625,326.2300109863281,314.7228698730469,2484100,93,100.0,,1.0,93.0,-1.58001708984375,-0.004802775357404365
515,2020-07-13,41,0.0702868719611021,0.2618791282334796,COST,326.29998779296875,329.1099853515625,321.5,322.9200134277344,311.5296630859375,2583200,97,100.0,,1.0,97.0,1.709991455078125,0.005222942843483347
516,2020-07-14,12,0.05853646677471637,-0.16717780801069926,COST,321.32000732421875,328.6600036621094,320.45001220703125,328.0,316.4304504394531,1844800,95,100.0,,1.0,95.0,-0.449981689453125,-0.0013672684193171136
517,2020-07-15,3,0.05488978930307942,-0.062297533017692475,COST,328.1000061035156,329.32000732421875,325.6199951171875,326.70001220703125,315.1763000488281,1770700,96,100.0,,1.0,96.0,0.660003662109375,0.0020081654437875684
518,2020-07-16,1,0.054079416531604536,-0.014763634216198751,COST,326.6199951171875,327.8999938964844,324.0599975585937,326.2699890136719,314.7613830566406,1402000,97,100.0,,1.0,97.0,-1.420013427734375,-0.004311956140388262
519,2020-07-20,4,0.055294975688816854,0.0224772979290917,COST,324.8900146484375,327.44000244140625,322.6600036621094,326.510009765625,314.99298095703125,1863300,98,100.0,,1.0,98.0,-0.459991455078125,-0.0014028406942372396
520,2020-07-21,2,0.05448460291734198,-0.014655450361989564,COST,327.0,331.489990234375,326.5,327.739990234375,316.1795959472656,1874200,94,100.0,,1.0,94.0,4.04998779296875,0.012368640858697377
521,2020-07-22,5,0.0557001620745543,0.022310140702620718,COST,329.6499938964844,329.6600036621094,325.010009765625,328.29998779296875,316.7198486328125,1312600,99,100.0,,1.0,99.0,-1.829986572265625,-0.005520488178155092
522,2020-07-23,9,0.05732090761750405,0.029097680914831114,COST,328.1000061035156,330.3800048828125,325.3299865722656,326.1099853515625,314.6070556640625,1561700,99,100.0,,1.0,99.0,0.720001220703125,0.002184072112797475
523,2020-07-28,1,0.054079416531604536,-0.10103187218794618,COST,327.9700012207031,330.0,325.82000732421875,327.57000732421875,316.015625,1374000,98,100.0,,1.0,98.0,-0.3800048828125,-0.0011502054518925942
524,2020-07-29,7,0.05651053484602917,0.04495459585818318,COST,327.0199890136719,328.0400085449219,325.3900146484375,326.1400146484375,314.63604736328125,1341300,100,100.0,,1.0,100.0,-1.959991455078125,-0.0059393680456912845
525,2020-07-30,1,0.054079416531604536,-0.043020621217770394,COST,322.69000244140625,326.45001220703125,322.0,324.82000732421875,314.03662109375,1390300,96,100.0,,1.0,96.0,-1.589996337890625,-0.004846958591860018
526,2020-07-31,2,0.05448460291734198,0.0074924326430305666,COST,324.82000732421875,326.3099975585937,322.54998779296875,325.5299987792969,314.7230529785156,2149900,90,100.0,,1.0,90.0,-0.14001464843755684,-0.00042890072967360915
527,2020-08-03,4,0.055294975688816854,0.01487342713508033,COST,325.54998779296875,329.8900146484375,324.29998779296875,329.32000732421875,318.38720703125,2480200,98,98.0,,0.98,96.04,3.580017089843807,0.010971214846707156
528,2020-08-04,12,0.05853646677471637,0.05862180144795848,COST,329.5599975585937,339.82000732421875,328.9200134277344,339.7900085449219,328.5096435546875,3933300,95,98.0,,0.98,93.1,9.92999267578125,0.030100919199884224
529,2020-08-05,16,0.060157212317666124,0.02768779245230779,COST,341.8599853515625,342.7300109863281,337.5899963378906,339.9700012207031,328.6836853027344,2923700,96,98.0,,0.98,94.08,2.910003662109375,0.008563367663437793
530,2020-08-06,17,0.06056239870340357,0.006735458145863182,COST,342.4100036621094,345.1199951171875,341.6099853515625,343.3099975585937,331.91278076171875,2104300,96,98.0,,0.98,94.08,2.389984130859375,0.006973372783962928
531,2020-08-07,3,0.05488978930307942,-0.09366553375973452,COST,343.1400146484375,344.7300109863281,339.6300048828125,340.9100036621094,329.5924987792969,1759000,94,98.0,,0.98,92.12,-0.389984130859375,-0.0011299957590893417
532,2020-08-10,16,0.060157212317666124,0.09596362240529133,COST,340.7099914550781,341.07000732421875,338.5799865722656,340.0,328.7126770019531,1503800,100,98.0,,0.98,98.0,-3.660003662109375,-0.01061701489707123
533,2020-08-11,6,0.056105348460291735,-0.06735458145863082,COST,340.8500061035156,340.8500061035156,331.79998779296875,332.42999267578125,321.3939819335937,2065600,96,98.0,,0.98,94.08,-0.220001220703125,-0.0006450324448904476
534,2020-08-13,38,0.06907131280388978,0.23110032642921108,COST,336.989990234375,339.4599914550781,335.1300048828125,335.70001220703125,324.5554504394531,1536500,97,98.0,,0.98,95.06,-1.3900146484375,-0.004078083096807572
535,2020-08-14,1,0.054079416531604536,-0.21704953422343187,COST,336.5299987792969,338.760009765625,335.6000061035156,336.2799987792969,325.1161499023437,1522900,93,98.0,,0.98,91.14,-0.699981689453125,-0.002062044738918134
536,2020-08-17,6,0.056105348460291735,0.022145451324298016,COST,337.6499938964844,340.3699951171875,337.3599853515625,339.9599914550781,328.6739807128906,1504700,97,98.0,,0.98,95.06,1.6099853515625,0.004752583850367698
537,2020-08-18,21,0.06218314424635332,0.10832827801369271,COST,341.0,342.79998779296875,336.8099975585937,340.75,329.4377746582031,1489400,94,98.0,,0.98,92.12,2.42999267578125,0.00713926818062971
538,2020-08-19,2,0.05448460291734198,-0.12380431099642919,COST,341.1199951171875,341.94000244140625,339.95001220703125,340.8999938964844,329.582763671875,1730100,96,98.0,,0.98,94.08,-0.8599853515625,-0.0025087088161797055
539,2020-08-20,1,0.054079416531604536,-0.007436713567540276,COST,340.1400146484375,341.6600036621094,338.739990234375,340.8699951171875,329.55377197265625,1717500,94,98.0,,0.98,92.12,-0.279998779296875,-0.0008188535336541847
540,2020-08-21,4,0.055294975688816854,0.0224772979290917,COST,340.07000732421875,345.8399963378906,339.3299865722656,344.6099853515625,333.1695861816406,2372600,93,98.0,,0.98,91.14,4.17999267578125,0.012234363492880762
541,2020-08-24,1,0.054079416531604536,-0.13595048812699062,COST,345.1099853515625,346.1099853515625,342.1099853515625,344.1300048828125,332.7055358886719,1461500,93,98.0,,0.98,91.14,0.269989013671875,0.0007806760829598414
542,2020-08-25,1,0.054079416531604536,0.0,COST,344.1400146484375,344.9100036621094,341.4599914550781,344.7099914550781,333.26629638671875,1176200,93,98.0,,0.98,91.14,-1.199981689453125,-0.0034670530763053486
543,2020-08-26,17,0.06056239870340357,0.11987892228848862,COST,343.010009765625,344.8299865722656,341.69000244140625,344.2699890136719,332.8409118652344,1757000,90,98.0,,0.98,88.2,-0.08001708984375,-0.00023199411149044114
544,2020-08-27,11,0.05813128038897893,-0.04014237161131484,COST,345.6099853515625,347.739990234375,342.54998779296875,346.3599853515625,334.86151123046875,2220700,91,98.0,,0.98,89.17999999999999,2.910003662109375,0.008438951876070577
545,2020-08-28,28,0.0650194489465154,0.11849332255276446,COST,347.4700012207031,349.0599975585937,345.5,348.3699951171875,336.8047790527344,1487300,92,98.0,,0.98,90.16,1.3200073242186932,0.0037959606639690335
546,2020-08-31,23,0.0629935170178282,-0.054721891188559524,COST,346.8500061035156,348.75,344.2900085449219,347.6600036621094,336.1183776855469,1586900,93,98.0,,0.98,91.14,-0.30999755859369316,-0.0008880924791206946
547,2020-09-01,72,0.08284764991896272,0.3151773998507732,COST,345.7099914550781,351.489990234375,345.4100036621094,351.3800048828125,339.7148742675781,1773700,94,91.0,False,0.91,85.54,2.739990234375,0.007856602822580605
548,2020-09-02,5,0.0557001620745543,-0.32767963691139934,COST,353.6099853515625,359.9200134277344,351.3099975585937,358.8599853515625,346.946533203125,2434900,92,91.0,,0.91,83.72,8.430023193359375,0.02398367927273881
549,2020-09-03,1,0.054079416531604536,-0.029097680914831114,COST,363.0700073242188,363.6700134277344,345.5199890136719,348.29998779296875,336.73712158203125,3630400,94,91.0,,0.91,85.54,3.75,0.010418981607292377
550,2020-09-04,104,0.09581361426256078,0.7717205622321457,COST,353.9800109863281,353.9800109863281,340.3999938964844,346.57000732421875,335.0645751953125,2557000,94,91.0,,0.91,85.54,-9.69000244140625,-0.02664504106366683
551,2020-09-08,107,0.0970291734197731,0.48306785245373707,COST,343.8399963378906,344.9200134277344,338.17999267578125,338.8599853515625,327.6104736328125,2144300,93,91.0,,0.91,84.63000000000001,-9.05999755859375,-0.025594658673943282
552,2020-09-09,2,0.05448460291734198,-0.4384719461472931,COST,340.8999938964844,349.70001220703125,340.3900146484375,346.42999267578125,334.92919921875,2100900,92,91.0,,0.91,83.72,4.779998779296875,0.013858281900763991
553,2020-09-10,3,0.05488978930307942,0.007436713567540165,COST,346.2699890136719,348.0,338.760009765625,339.5299987792969,328.2582397460937,1959600,91,91.0,,0.91,82.81,-1.70001220703125,-0.004861344431480341
554,2020-09-11,1,0.054079416531604536,-0.014763634216198751,COST,340.2799987792969,343.260009765625,336.1000061035156,339.1300048828125,327.8715515136719,1599600,88,91.0,,0.91,80.08,-4.739990234375,-0.013620661593031658
555,2020-09-14,2,0.05448460291734198,0.0,COST,340.989990234375,344.8399963378906,340.4700012207031,342.9200134277344,331.53570556640625,1522300,99,91.0,,0.91,90.09,1.579986572265625,0.004602885647368105
556,2020-09-15,2,0.05448460291734198,0.0,COST,345.0199890136719,347.760009765625,342.75,343.9100036621094,332.49285888671875,1362500,94,91.0,,0.91,85.54,2.920013427734375,0.008467734191927034
557,2020-09-16,27,0.06461426256077796,0.18591783918850568,COST,347.2699890136719,348.760009765625,343.25,343.7300109863281,332.31884765625,1656500,94,91.0,,0.91,85.54,1.0,0.0028755462730576387
