,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SMH_unscaled,SMH_monthly,isPartial,scale,SMH,Stock_Price_Change,Stock_Price_Change_Percent
377,2020-03-03,4,0.016015015015015014,-0.5923717801727433,SMH,137.0500030517578,138.91000366210938,131.11000061035156,132.05999755859375,131.14659118652344,7400500,69,64.0,,0.64,44.16,2.350006103515625,0.01720859801939656
378,2020-03-04,11,0.021270270270270272,0.3281455090943186,SMH,134.67999267578125,138.8300018310547,133.25,138.8300018310547,137.86976623535156,5401400,60,64.0,,0.64,38.4,-0.0800018310546875,-0.0005759256277128033
379,2020-03-05,34,0.03853753753753754,0.8118029083721585,SMH,135.00999450683594,137.77999877929688,133.2899932861328,134.47000122070312,133.53993225097656,5673000,63,64.0,,0.64,40.32,-1.0500030517578125,-0.007563228681906842
380,2020-03-06,2,0.014513513513513515,-0.6233928153978026,SMH,130.50999450683594,132.72999572753906,128.64999389648438,131.8800048828125,130.9678497314453,7409600,57,64.0,,0.64,36.48,-5.0500030517578125,-0.036652657109158215
381,2020-03-09,28,0.03403303303303303,0.40207843622417405,SMH,120.66000366210938,127.0,120.4800033569336,120.91000366210938,120.07372283935548,7087200,71,64.0,,0.64,45.44,-5.7299957275390625,-0.04317031501531343
382,2020-03-10,4,0.016015015015015014,-0.5294273360981205,SMH,125.52999877929688,128.36000061035156,121.2300033569336,128.36000061035156,127.4721908569336,6277000,59,64.0,,0.64,37.76,1.3600006103515625,0.010708666223240737
383,2020-03-11,24,0.03103003003003003,0.9375585974123384,SMH,124.12999725341795,127.0,120.19000244140624,121.43000030517578,120.59011840820312,7279100,64,64.0,,0.64,40.96,-1.3600006103515625,-0.010595205701813382
384,2020-03-12,7,0.018267267267267268,-0.41130359043840126,SMH,112.94000244140624,117.62999725341795,108.58999633789062,108.61000061035156,107.8587875366211,6888000,92,64.0,,0.64,58.88,-9.370002746582045,-0.07377954918568541
385,2020-03-13,29,0.03478378378378379,0.9041591320072333,SMH,115.31999969482422,120.16000366210938,109.0999984741211,119.13999938964844,118.31595611572266,5800000,84,64.0,,0.64,53.76,2.5300064086914205,0.021508173661186625
386,2020-03-16,2,0.014513513513513515,-0.43691017126878706,SMH,105.1999969482422,112.44000244140624,101.27999877929688,101.97000122070312,101.26471710205078,6547900,88,64.0,,0.64,56.32,-7.720001220703139,-0.06424767797454323
387,2020-03-17,1,0.013762762762762764,-0.051727705358990295,SMH,103.7699966430664,111.41999816894533,100.5,110.2300033569336,109.46759033203124,9597900,86,64.0,,0.64,55.04,-1.020004272460909,-0.00907154260328702
388,2020-03-18,1,0.013762762762762764,0.0,SMH,102.0,106.37000274658205,96.0,101.06999969482422,100.37094116210938,7260200,91,64.0,,0.64,58.24,-5.049995422363281,-0.04532395894232566
389,2020-03-19,47,0.0482972972972973,2.509273401701942,SMH,100.29000091552734,106.1500015258789,97.04000091552734,102.86000061035156,102.1485595703125,5146100,96,64.0,,0.64,61.44,-0.2200012207031392,-0.0020682637493887324
390,2020-03-20,51,0.0513003003003003,0.062177454455014436,SMH,107.1500015258789,109.22000122070312,100.8000030517578,101.05999755859376,100.36100769042967,6866500,89,64.0,,0.64,56.96,3.0699996948242188,0.028921334438942736
391,2020-03-23,33,0.037786786786786784,1.6035588661286981,SMH,102.4499969482422,106.3000030517578,99.91999816894533,104.80999755859376,104.08506774902344,6576800,100,64.0,,0.64,64.0,-2.9199981689453267,-0.026735013150611775
392,2020-03-24,28,0.03403303303303303,-0.09934037987761257,SMH,111.5,116.08000183105467,111.4000015258789,115.62999725341795,114.83023071289062,7814300,97,64.0,,0.64,62.08,9.779998779296875,0.0920037488101948
393,2020-03-25,68,0.06406306306306306,0.8823788934968675,SMH,116.73999786376952,120.38999938964844,112.70999908447266,114.76000213623048,113.96625518798828,4900800,92,64.0,,0.64,58.88,4.309997558593764,0.03712954419889325
394,2020-03-26,14,0.023522522522522522,-0.6328223878498102,SMH,116.8000030517578,122.0,116.1999969482422,121.72000122070312,120.87811279296876,4606400,97,64.0,,0.64,62.08,1.6100006103515625,0.013373208892050181
395,2020-03-27,9,0.01976876876876877,-0.15958125877696916,SMH,117.52999877929688,119.06999969482422,114.9499969482422,114.98999786376952,114.19465637207033,6285700,96,64.0,,0.64,61.44,-2.9300003051757812,-0.024016395944063795
396,2020-03-30,14,0.023522522522522522,0.23685457129322596,SMH,117.12000274658205,119.91000366210938,115.83999633789062,119.5,118.67346954345705,4572800,76,64.0,,0.64,48.64,0.8400039672851562,0.0070547070583528715
397,2020-03-31,1,0.013762762762762764,-0.41491127282011997,SMH,119.73999786376952,121.33999633789062,116.36000061035156,117.13999938964844,116.3297882080078,5111800,68,64.0,,0.64,43.52,1.42999267578125,0.011925549429643745
398,2020-04-01,49,0.049798798798798796,2.6183722452542,SMH,113.44000244140624,116.19000244140624,110.18000030517578,111.33000183105467,110.55998229980467,6468000,73,63.0,False,0.63,45.99,-5.149993896484389,-0.04244267390731915
399,2020-04-02,15,0.024273273273273274,-0.5125731170475788,SMH,110.33999633789062,114.6999969482422,110.23999786376952,114.33000183105467,113.53923034667967,4923100,76,63.0,,0.63,47.88,-1.490005493164034,-0.012823870056422715
400,2020-04-03,3,0.015264264264264263,-0.3711493257453916,SMH,114.0,115.45999908447266,110.80999755859376,112.04000091552734,111.26506805419922,3588800,67,63.0,,0.63,42.21,0.7600021362304545,0.006625999620326173
401,2020-04-06,38,0.041540540540540544,2.0183286057167793,SMH,117.2300033569336,123.80999755859376,117.22000122070312,123.18000030517578,122.32801818847656,8685500,67,63.0,,0.63,42.21,8.349998474121108,0.07231940533805226
402,2020-04-07,8,0.01901801801801802,-0.5421817393190198,SMH,127.6999969482422,127.87999725341795,122.8000030517578,122.8000030517578,121.95064544677734,5901400,77,63.0,,0.63,48.51,4.06999969482419,0.032872948672000746
403,2020-04-09,14,0.023522522522522522,0.23685457129322596,SMH,128.19000244140625,129.63999938964844,122.88999938964844,123.87000274658205,123.01324462890624,10407000,68,63.0,,0.63,42.84,1.760002136230483,0.013762919721860056
404,2020-04-13,11,0.021270270270270272,0.5454942177612918,SMH,123.33000183105467,125.69000244140624,122.75,125.48999786376952,124.62203216552734,5480800,62,63.0,,0.63,39.06,-3.9499969482422017,-0.030468967655345458
405,2020-04-14,1,0.013762762762762764,-0.3529577862487646,SMH,128.6199951171875,131.10000610351562,128.17999267578125,130.97999572753906,130.07406616210938,7672900,60,63.0,,0.63,37.8,5.410003662109389,0.043042434219311865
406,2020-04-15,2,0.014513513513513515,0.05454942177612909,SMH,128.0500030517578,128.1300048828125,125.98999786376952,127.4499969482422,126.5684814453125,6013400,64,63.0,,0.63,40.32,-2.970001220703125,-0.02265447049909386
407,2020-04-16,17,0.025774774774774776,0.7759155803848541,SMH,129.64999389648438,131.42999267578125,128.39999389648438,130.8300018310547,129.92510986328125,4655000,69,63.0,,0.63,43.47,3.29998779296875,0.025754996232045135
408,2020-04-17,3,0.015264264264264263,-0.4077828265175347,SMH,133.36000061035156,133.9499969482422,130.86000061035156,132.11000061035156,131.1962432861328,5097600,66,63.0,,0.63,41.58,2.5200042724609375,0.01917373820964463
409,2020-04-20,16,0.025024024024024025,0.7241878750258637,SMH,130.00999450683594,132.1199951171875,129.27000427246094,129.30999755859375,128.41561889648438,3120600,71,63.0,,0.63,44.73,-1.8300018310546875,-0.013661828090685169
410,2020-04-21,12,0.022021021021021023,-0.12000480019200765,SMH,127.11000061035156,127.81999969482422,122.77999877929688,123.5199966430664,122.66565704345705,6383600,67,63.0,,0.63,42.21,-4.299995422363281,-0.03254613670360251
411,2020-04-22,22,0.02952852852852853,0.340924587481249,SMH,127.1500015258789,131.24000549316406,127.0500030517578,130.5,129.59738159179688,6013800,100,63.0,,0.63,63.0,3.4200057983398438,0.026756421581170864
412,2020-04-23,7,0.018267267267267268,-0.3813688599613546,SMH,130.4600067138672,131.9199981689453,129.0,129.3000030517578,128.4056854248047,4272200,71,63.0,,0.63,44.73,0.67999267578125,0.005181291125568199
413,2020-04-24,5,0.016765765765765765,-0.08219628472793039,SMH,129.2899932861328,132.22999572753906,128.32000732421875,131.91000366210938,130.9976348876953,3993700,82,63.0,,0.63,51.66,0.30999755859375,0.00234989056167767
414,2020-04-27,10,0.02051951951951952,0.4909447959851625,SMH,133.22000122070312,134.6699981689453,132.50999450683594,133.5399932861328,132.61634826660156,4451800,65,63.0,,0.63,40.95,2.44000244140625,0.018452715119449126
415,2020-04-28,21,0.028777777777777777,0.40245865651983004,SMH,135.7899932861328,136.4600067138672,132.5,132.64999389648438,131.73251342773438,4556800,74,63.0,,0.63,46.62,1.790008544921875,0.013291813835746069
416,2020-04-29,18,0.026525525525525527,-0.07826359177710518,SMH,135.0399932861328,139.36000061035156,134.52999877929688,138.8800048828125,137.91943359375,4885500,75,63.0,,0.63,47.25,2.899993896484375,0.021251603061731794
417,2020-04-30,2,0.014513513513513515,-0.4528472772557455,SMH,138.10000610351562,138.10000610351562,133.5,133.72999572753906,132.80503845214844,6868200,64,63.0,,0.63,40.32,-1.2599945068359375,-0.009041292345849383
418,2020-05-01,39,0.04229129129129129,1.9139250982826397,SMH,130.86000061035156,131.10000610351562,126.93000030517578,127.43000030517578,126.54862213134766,6015400,86,61.0,False,0.61,52.46,-7.0,-0.05068790507332066
419,2020-05-04,4,0.016015015015015014,-0.5188125958675449,SMH,126.9000015258789,129.0,126.11000061035156,128.83999633789062,127.94886016845705,3807900,63,61.0,,0.61,38.43,-2.100006103515625,-0.01601835244658556
420,2020-05-05,1,0.013762762762762764,-0.14063378961185058,SMH,130.6699981689453,132.8300018310547,129.77999877929688,130.52000427246094,129.61724853515625,4834400,61,61.0,,0.61,37.21,3.8300018310546875,0.029689936674842432
421,2020-05-06,12,0.022021021021021023,0.6000436395374209,SMH,132.11000061035156,134.0399932861328,131.74000549316406,132.0500030517578,131.1366729736328,3326300,71,61.0,,0.61,43.31,1.209991455078125,0.009109323484141063
422,2020-05-07,2,0.014513513513513515,-0.3409245874812491,SMH,134.5,134.9199981689453,132.7100067138672,133.25,132.328369140625,3123100,88,61.0,,0.61,53.68,0.8800048828125,0.00656524117346069
423,2020-05-08,40,0.043042042042042046,1.9656528036416305,SMH,134.72000122070312,136.80999755859375,134.17999267578125,136.64999389648438,135.70484924316406,3016400,81,61.0,,0.61,49.41,1.8899993896484375,0.014008296881844018
424,2020-05-11,6,0.017516516516516516,0.20691082143596096,SMH,135.3300018310547,137.6999969482422,135.24000549316406,136.72000122070312,135.7743682861328,2720500,81,61.0,,0.61,49.41,0.8899993896484375,0.006505368069078976
425,2020-05-12,2,0.014513513513513515,-0.1714383679067374,SMH,137.60000610351562,137.91000366210938,132.9199981689453,132.9600067138672,132.04037475585938,3576600,73,61.0,,0.61,44.53,0.2100067138671875,0.0015251032572363155
426,2020-05-14,247,0.19844744744744744,12.673287812952616,SMH,129.61000061035156,134.38999938964844,127.41000366210938,134.25999450683594,133.3313751220703,5694800,71,61.0,,0.61,43.31,-3.5200042724609375,-0.025523922695885326
427,2020-05-15,9,0.01976876876876877,-0.9003828518681053,SMH,129.75,131.85000610351562,128.86000061035156,131.1999969482422,130.29254150390625,7479500,79,61.0,,0.61,48.19,-2.5399932861328125,-0.018900165917617118
428,2020-05-18,1,0.013762762762762764,0.05769674590353113,SMH,134.55999755859375,137.57000732421875,134.42999267578125,136.85000610351562,135.90347290039062,4239100,83,61.0,,0.61,50.63,5.720001220703125,0.04338263902856654
429,2020-05-19,13,0.02277177177177177,0.65459306131355,SMH,136.7899932861328,139.27000427246094,136.1300048828125,136.33999633789062,135.39698791503906,3995000,87,61.0,,0.61,53.07,1.6999969482421875,0.01235732251024535
430,2020-05-20,34,0.03853753753753754,0.6923381247527365,SMH,139.36000061035156,142.00999450683594,139.32000732421875,141.27999877929688,140.30282592773438,4524100,80,61.0,,0.61,48.8,2.739990234375,0.019673943780561753
431,2020-05-21,2,0.014513513513513515,-0.6233928153978026,SMH,140.94000244140625,141.2899932861328,137.5,137.6999969482422,136.74758911132812,4432800,77,61.0,,0.61,46.97,-0.720001220703125,-0.00507007428035966
432,2020-05-22,3,0.015264264264264263,0.05172770535898996,SMH,137.77000427246094,138.14999389648438,136.08999633789062,137.99000549316406,137.03558349609375,2484500,69,61.0,,0.61,42.09,-3.1399993896484375,-0.02222379176768363
433,2020-05-26,6,0.017516516516516516,0.34618047542118613,SMH,141.27000427246094,142.13999938964844,138.97000122070312,139.17999267578125,138.21734619140625,4663600,83,61.0,,0.61,50.63,3.9900054931640625,0.02888169141834185
434,2020-05-27,19,0.027276276276276278,0.557174695696897,SMH,139.22999572753906,141.3000030517578,135.64999389648438,141.27999877929688,140.30282592773438,6509100,83,61.0,,0.61,50.63,-0.839996337890625,-0.005909640787234993
435,2020-05-28,1,0.013762762762762764,-0.49543102499174285,SMH,140.5,142.00999450683594,137.5500030517578,138.25999450683594,137.3037109375,5191700,86,61.0,,0.61,52.46,0.709991455078125,0.005024709410785144
436,2020-05-29,5,0.016765765765765765,0.2181976871045166,SMH,138.77000427246094,141.88999938964844,138.27999877929688,141.02999877929688,140.05455017089844,6010000,100,61.0,,0.61,61.0,-0.1199951171875,-0.0008449765638272044
437,2020-06-01,1,0.013762762762762764,0.0,SMH,140.89999389648438,141.55999755859375,139.77999877929688,140.82000732421875,139.84600830078125,3166400,80,69.0,False,0.69,55.2,-0.3300018310546875,-0.0023257582104039276
438,2020-06-02,22,0.02952852852852853,1.1455378572987125,SMH,141.49000549316406,143.72000122070312,140.6699981689453,143.58999633789062,142.5968475341797,3777900,77,69.0,,0.69,53.13,2.160003662109375,0.01525857374513806
439,2020-06-03,40,0.043042042042042046,0.45764263195362576,SMH,145.77000427246094,148.13999938964844,145.75999450683594,147.5500030517578,146.5294647216797,4493800,75,69.0,,0.69,51.74999999999999,4.4199981689453125,0.030754231362395856
440,2020-06-04,2,0.014513513513513515,-0.6628061117700412,SMH,146.88999938964844,150.17999267578125,146.6999969482422,149.17999267578125,148.14817810058594,3140800,100,69.0,,0.69,69.0,2.0399932861328125,0.013770712127296969
441,2020-06-05,3,0.015264264264264263,0.05172770535898996,SMH,152.3300018310547,154.77000427246094,152.14999389648438,152.6999969482422,151.64382934570312,4896800,69,69.0,,0.69,47.61,4.5900115966796875,0.030563402720287236
442,2020-06-08,12,0.022021021021021023,0.25715755186010636,SMH,153.38999938964844,153.44000244140625,149.4600067138672,152.24000549316406,151.18702697753906,2781100,51,69.0,,0.69,35.19,-1.3300018310546875,-0.00859340824668664
443,2020-06-09,147,0.12337237237237238,4.602481930996863,SMH,150.57000732421875,153.08999633789062,150.07000732421875,152.52000427246094,151.465087890625,2863000,62,69.0,,0.69,42.78,-0.350006103515625,-0.0022810616393810212
444,2020-06-10,18,0.026525525525525527,-0.784996227149916,SMH,153.4499969482422,154.72999572753906,152.66000366210938,153.3000030517578,152.23968505859375,3506300,59,69.0,,0.69,40.71,1.6399993896484375,0.010712648957341031
445,2020-06-11,14,0.023522522522522522,-0.11321181931393642,SMH,149.47000122070312,150.10000610351562,143.7899932861328,143.88999938964844,142.894775390625,4671400,63,69.0,,0.69,43.47,-4.6299896240234375,-0.029923025605043563
446,2020-06-12,7,0.018267267267267268,-0.2234137622877569,SMH,148.0,148.75,142.85000610351562,145.9199981689453,144.91073608398438,4695900,60,69.0,,0.69,41.4,-1.350006103515625,-0.008994044294605819
447,2020-06-15,1,0.013762762762762764,-0.4330075467029568,SMH,142.72000122070312,148.02000427246094,142.3300018310547,147.80999755859375,146.78765869140625,4259100,52,69.0,,0.69,35.879999999999995,-0.7299957275390625,-0.004907534302783567
448,2020-06-16,9,0.01976876876876877,0.4363953742090334,SMH,151.80999755859375,152.6199951171875,147.77999877929688,150.1199951171875,149.08168029785156,3891800,59,69.0,,0.69,40.71,4.5999908447265625,0.03107681875389856
449,2020-06-17,1,0.013762762762762764,-0.30381285128360924,SMH,151.52999877929688,153.00999450683594,150.72000122070312,151.7100067138672,150.6606903076172,4710600,61,69.0,,0.69,42.09,0.3899993896484375,0.0025553623517611257
450,2020-06-18,8,0.01901801801801802,0.3818459524329041,SMH,151.4199981689453,152.35000610351562,150.72999572753906,151.5,150.45213317871094,2885000,60,69.0,,0.69,41.4,-0.6599884033203125,-0.004313367930294465
451,2020-06-19,18,0.026525525525525527,0.3947576188220432,SMH,153.10000610351562,153.9499969482422,150.41000366210938,150.7899932861328,149.74703979492188,3349100,64,69.0,,0.69,44.16,1.5999908447265625,0.010502072731388257
452,2020-06-23,1,0.013762762762762764,0.0,SMH,153.1999969482422,154.10000610351562,152.35000610351562,152.6699981689453,151.61404418945312,2374600,63,69.0,,0.69,43.47,0.1500091552734375,0.0009744018073860605
453,2020-06-24,7,0.018267267267267268,0.327296530656775,SMH,151.85000610351562,152.6999969482422,148.3300018310547,149.47000122070312,148.43617248535156,4470900,63,69.0,,0.69,43.47,-1.4000091552734375,-0.00908506878535098
454,2020-06-25,7,0.018267267267267268,0.0,SMH,149.67999267578125,150.77999877929688,147.10000610351562,150.49000549316406,149.44912719726562,2317700,64,69.0,,0.69,44.16,-1.9199981689453125,-0.012573662130432761
455,2020-06-26,-2,0.01151051051051051,-0.36988328127568637,SMH,150.49000549316406,150.82000732421875,147.35000610351562,147.6699981689453,146.64862060546875,3948900,59,69.0,,0.69,40.71,0.040008544921875,0.00026534384696774715
456,2020-06-29,9,0.01976876876876877,0.36209393751293195,SMH,148.13999938964844,149.1699981689453,145.85000610351562,149.1699981689453,148.13824462890625,3394900,61,69.0,,0.69,42.09,-1.6500091552734375,-0.010940253780298503
457,2020-06-30,5,0.016765765765765765,-0.15190642564180468,SMH,150.08999633789062,153.36000061035156,149.8699951171875,152.8000030517578,151.74314880371094,4433100,66,69.0,,0.69,45.54,4.19000244140625,0.02808877450451397
458,2020-07-01,14,0.023522522522522522,0.4030091348737239,SMH,152.89999389648438,152.9600067138672,151.0399932861328,151.0500030517578,150.0052490234375,3028800,92,56.0,False,0.56,51.52,-0.399993896484375,-0.0026082022358663304
459,2020-07-02,8,0.01901801801801802,-0.19149751053236308,SMH,153.1300048828125,154.50999450683594,152.6199951171875,153.36000061035156,152.2992706298828,3473700,93,56.0,,0.56,52.080000000000005,1.54998779296875,0.010133287950674585
460,2020-07-06,12,0.022021021021021023,0.6000436395374209,SMH,156.1699981689453,158.10000610351562,155.85000610351562,157.58999633789062,156.50001525878906,3462900,94,56.0,,0.56,52.64000000000001,3.5900115966796875,0.023234817968496246
461,2020-07-07,11,0.021270270270270272,-0.03409245874812494,SMH,157.14999389648438,158.07000732421875,155.32000732421875,155.6300048828125,154.55357360839844,2976000,73,56.0,,0.56,40.88,-0.029998779296875,-0.00018974559227546983
462,2020-07-08,1,0.013762762762762764,-0.3529577862487646,SMH,157.0399932861328,158.00999450683594,155.75,157.86000061035156,156.7681427001953,2590800,81,56.0,,0.56,45.36000000000001,-0.0600128173828125,-0.00037965973683873333
463,2020-07-09,11,0.021270270270270272,0.5454942177612918,SMH,158.5,161.24000549316406,156.88999938964844,160.60000610351562,159.48919677734375,5917000,92,56.0,,0.56,51.52,3.230010986328125,0.02044181443338
464,2020-07-10,12,0.022021021021021023,0.03529577862487643,SMH,160.57000732421875,161.02999877929688,158.38999938964844,159.97000122070312,158.86355590820312,2375900,100,56.0,,0.56,56.00000000000001,-0.2100067138671875,-0.0013024479453772608
465,2020-07-13,13,0.02277177177177177,0.0,SMH,162.39999389648438,164.0500030517578,157.36000061035156,157.6699981689453,156.5794677734375,4748200,80,56.0,,0.56,44.8,3.0200042724609375,0.018754296065045972
466,2020-07-14,9,0.01976876876876877,-0.13187392852433066,SMH,156.6300048828125,160.6999969482422,154.80999755859375,160.32000732421875,159.2111358642578,3903100,76,56.0,,0.56,42.56,-3.350006103515625,-0.02042064029988888
467,2020-07-15,5,0.016765765765765765,-0.15190642564180468,SMH,161.30999755859375,161.3699951171875,157.2899932861328,159.58999633789062,158.48617553710938,3178500,82,56.0,,0.56,45.92,0.6699981689453125,0.00416924817466624
468,2020-07-16,6,0.017516516516516516,0.04477879276374708,SMH,158.08999633789062,159.9499969482422,157.10000610351562,159.47000122070312,158.3670196533203,3405600,94,56.0,,0.56,52.64000000000001,-1.4199981689453125,-0.008799641890762322
469,2020-07-17,11,0.021270270270270272,0.21429795988342204,SMH,160.52000427246094,160.77999877929688,159.4199981689453,160.2100067138672,159.10189819335938,2489100,94,56.0,,0.56,52.64000000000001,0.8300018310546875,0.005189133147175173
470,2020-07-20,4,0.016015015015015014,-0.12329442709189553,SMH,160.4499969482422,163.83999633789062,159.32000732421875,163.41000366210938,162.27976989746094,2242800,85,56.0,,0.56,47.6,3.05999755859375,0.019032202897290906
471,2020-07-21,24,0.03103003003003003,0.9375585974123384,SMH,165.0800018310547,165.1699981689453,162.13999938964844,162.58999633789062,161.46542358398438,3045500,74,56.0,,0.56,41.440000000000005,1.3300018310546875,0.00811768713856531
472,2020-07-22,19,0.027276276276276278,-0.12097164424658857,SMH,163.1199951171875,164.94000244140625,162.47999572753906,163.77999877929688,162.64720153808594,2364300,84,56.0,,0.56,47.040000000000006,-0.2299957275390625,-0.0013924788405205168
473,2020-07-23,24,0.03103003003003003,0.13761972916437304,SMH,163.82000732421875,165.0500030517578,159.6699981689453,161.0800018310547,159.96588134765625,3718000,82,56.0,,0.56,45.92,0.1100006103515625,0.0006669128696699111
474,2020-07-24,5,0.016765765765765765,-0.4596922481370367,SMH,158.5500030517578,161.8800048828125,157.22999572753906,159.4600067138672,158.35708618164062,3020400,78,56.0,,0.56,43.68000000000001,-3.1699981689453125,-0.019206289671810817
475,2020-07-28,11,0.021270270270270272,0.3281455090943186,SMH,163.61000061035156,163.82000732421875,161.3300018310547,161.5800018310547,160.46241760253906,2846300,75,56.0,,0.56,42.00000000000001,1.94000244140625,0.01198420053675342
476,2020-07-29,3,0.015264264264264263,-0.28236622899901187,SMH,163.02000427246094,166.27000427246094,162.72999572753906,165.64999389648438,164.50425720214844,3205600,85,56.0,,0.56,47.6,2.4499969482421875,0.014955419598983166
477,2020-07-30,26,0.03253153153153153,1.1312217194570136,SMH,164.2100067138672,167.39999389648438,163.86000061035156,167.2100067138672,166.05348205566406,3274800,83,56.0,,0.56,46.48,1.1299896240234375,0.006796112317238867
478,2020-07-31,19,0.027276276276276278,-0.16154343210560318,SMH,167.5399932861328,167.5399932861328,163.8300018310547,166.22000122070312,165.07032775878906,5177400,83,56.0,,0.56,46.48,0.1399993896484375,0.0008363165755849167
479,2020-08-03,19,0.027276276276276278,-0.09917683229197649,SMH,167.3300018310547,169.4499969482422,167.14999389648438,169.17999267578125,168.0098419189453,2012400,17,68.0,,0.68,11.56,1.910003662109375,0.01140028493881684
480,2020-08-04,11,0.021270270270270272,-0.22019156666299677,SMH,169.25999450683594,171.8000030517578,169.1199951171875,171.63999938964844,170.4528350830078,2998500,18,68.0,,0.68,12.24,2.350006103515625,0.013868434026784948
481,2020-08-05,11,0.021270270270270272,0.0,SMH,171.63999938964844,173.08999633789062,170.83999633789062,171.7899932861328,170.60179138183594,2186900,18,68.0,,0.68,12.24,1.2899932861328125,0.00750869186972114
482,2020-08-06,2,0.014513513513513515,-0.3176620076238882,SMH,171.72000122070312,171.75,169.74000549316406,171.49000549316406,170.3038787841797,2219300,17,68.0,,0.68,11.56,-1.339996337890625,-0.007741616305050991
483,2020-08-07,8,0.01901801801801802,0.31036623215394155,SMH,171.22999572753906,172.02999877929688,167.74000549316406,169.52000427246094,168.34750366210938,2757600,17,68.0,,0.68,11.56,0.279998779296875,0.0016302694573326892
484,2020-08-10,1,0.013762762762762764,-0.7393505090143888,SMH,170.07000732421875,170.44000244140625,167.13999938964844,169.63999938964844,168.4666748046875,2287400,15,68.0,,0.68,10.2,-1.589996337890625,-0.00924255274761987
485,2020-08-11,17,0.025774774774774776,0.8727907484180666,SMH,169.6699981689453,170.50999450683594,166.74000549316406,167.24000549316406,166.08328247070312,3257200,26,68.0,,0.68,17.68,0.0699920654296875,0.00041065515387894713
486,2020-08-12,1,0.013762762762762764,-0.4660375160200396,SMH,168.72000122070312,173.0,168.02999877929688,172.5,171.306884765625,2869800,100,68.0,,0.68,68.0,2.4900054931640625,0.014603281762842535
487,2020-08-13,4,0.016015015015015014,0.16364826532838728,SMH,172.41000366210938,172.60000610351562,170.0800018310547,170.86000061035156,169.67823791503906,2274800,26,68.0,,0.68,17.68,-0.399993896484375,-0.002312103447886571
488,2020-08-14,5,0.016765765765765765,0.04687792987061701,SMH,171.35000610351562,172.86000061035156,170.27999877929688,170.67999267578125,169.4994659423828,1631500,20,68.0,,0.68,13.6,0.2599945068359375,0.0015063412377864793
489,2020-08-17,4,0.016015015015015014,-0.6213164808634524,SMH,172.66000366210938,174.11000061035156,172.24000549316406,173.1699981689453,171.97225952148438,1400900,15,68.0,,0.68,10.2,1.25,0.007231285407765631
490,2020-08-18,8,0.01901801801801802,0.1875117194824678,SMH,173.88999938964844,174.3300018310547,171.63999938964844,172.10000610351562,170.90966796875,1510900,16,68.0,,0.68,10.88,0.220001220703125,0.0012635760147716724
491,2020-08-19,10,0.02051951951951952,0.07895152376440873,SMH,172.42999267578125,172.58999633789062,170.63999938964844,171.0500030517578,169.86692810058594,2358300,19,68.0,,0.68,12.920000000000002,-1.7400054931640625,-0.009981101789067415
492,2020-08-20,8,0.01901801801801802,-0.07317430118542367,SMH,169.17999267578125,170.22000122070312,168.22999572753906,169.67999267578125,168.5063934326172,2907400,15,68.0,,0.68,10.2,-2.3699951171875,-0.01373193793079186
493,2020-08-21,28,0.03403303303303303,0.7895152376440864,SMH,169.6199951171875,170.9499969482422,169.02000427246094,170.91000366210938,169.72789001464844,2081500,17,68.0,,0.68,11.56,0.7299957275390625,0.004288542605475509
494,2020-08-24,1,0.013762762762762764,-0.14063378961185058,SMH,172.82000732421875,173.38999938964844,171.2100067138672,172.42999267578125,171.23736572265625,1297700,16,68.0,,0.68,10.88,2.44000244140625,0.014273193828397757
495,2020-08-25,4,0.016015015015015014,0.16364826532838728,SMH,172.8300018310547,174.4600067138672,172.8000030517578,174.3800048828125,173.17388916015625,1299400,18,68.0,,0.68,12.24,1.07000732421875,0.006171101724351313
496,2020-08-26,27,0.033282282282282284,1.0781923870241892,SMH,174.82000732421875,175.92999267578125,174.35000610351562,175.35000610351562,174.13717651367188,1417900,18,68.0,,0.68,12.24,1.4699859619140625,0.008425919439089435
497,2020-08-27,19,0.027276276276276278,-0.18045655508436342,SMH,175.9499969482422,176.38999938964844,171.83999633789062,172.88999938964844,171.69419860839844,3121400,19,68.0,,0.68,12.920000000000002,0.4600067138671875,0.002614714562712006
498,2020-08-28,8,0.01901801801801802,-0.3027634041616206,SMH,173.39999389648438,175.8000030517578,172.85000610351562,175.63999938964844,174.4251708984375,1355800,20,68.0,,0.68,13.6,-0.589996337890625,-0.00334484006991409
499,2020-08-31,47,0.0482972972972973,1.5395547134059688,SMH,175.10000610351562,176.63999938964844,173.89999389648438,175.3699951171875,174.1570281982422,1734300,16,68.0,,0.68,10.88,0.839996337890625,0.004778136082530748
500,2020-09-01,13,0.02277177177177177,-0.5285083628676243,SMH,176.6999969482422,178.89999389648438,175.8800048828125,178.80999755859375,177.5732421875,1834000,93,50.0,False,0.5,46.5,2.2599945068359375,0.012794353004104364
501,2020-09-02,16,0.025024024024024025,0.09890544639324816,SMH,181.8000030517578,184.6100006103516,179.3800048828125,183.5500030517578,182.2804718017578,3962500,87,50.0,,0.5,43.5,5.710006713867216,0.03191731083664062
502,2020-09-03,35,0.03928828828828829,0.5700228009120363,SMH,180.82000732421875,180.82000732421875,172.3699951171875,173.8000030517578,172.597900390625,6900200,88,50.0,,0.5,44.0,-3.789993286132841,-0.020529729015776432
