,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPXS_unscaled,SPXS_monthly,isPartial,scale,SPXS,Stock_Price_Change,Stock_Price_Change_Percent
534,2020-12-07,21,0.04748241206030151,1.0108533730580973,SPXS,41.5,41.79999923706055,41.20000076293945,41.29999923706055,41.29999923706055,1894170,67,21.0,,0.21,14.07,-0.29999923706053977,-0.0071258728725358544
535,2020-12-08,3,0.024869346733668342,-0.47624087204995236,SPXS,41.79999923706055,41.900001525878906,40.79999923706055,41.09999847412109,41.09999847412109,2183410,100,21.0,,0.21,21.0,0.10000228881835938,0.002392399297694192
536,2020-12-09,94,0.13919095477386934,4.596888260254596,SPXS,40.70000076293945,42.400001525878906,40.70000076293945,42.0,42.0,3502240,68,21.0,,0.21,14.28,0.5,0.011933173789771434
537,2020-12-10,4,0.02612562814070352,-0.8123036932741254,SPXS,42.59999847412109,43.0,41.79999923706055,42.20000076293945,42.20000076293945,2511990,94,21.0,,0.21,19.74,0.5999984741210938,0.014150906899257576
538,2020-12-11,1,0.02235678391959799,-0.14425851125216393,SPXS,42.79999923706055,43.400001525878906,42.20000076293945,42.20000076293945,42.20000076293945,2700130,69,21.0,,0.21,14.49,0.40000152587890625,0.00930236106695137
539,2020-12-14,14,0.038688442211055274,-0.20620682544592228,SPXS,41.400001525878906,42.900001525878906,41.09999847412109,42.79999923706055,42.79999923706055,2482570,60,21.0,,0.21,12.6,-0.5,-0.011520736922137065
540,2020-12-15,28,0.05627638190954774,0.4546044940901417,SPXS,41.79999923706055,42.400001525878906,41.09999847412109,41.20000076293945,41.20000076293945,2797040,54,21.0,,0.21,11.34,-0.5,-0.011655011240463087
541,2020-12-16,30,0.05878894472361809,0.04464684346816683,SPXS,41.09999847412109,41.400001525878906,40.59999847412109,40.900001525878906,40.900001525878906,2743020,62,21.0,,0.21,13.02,-1.0,-0.023584904811610685
542,2020-12-17,1,0.02235678391959799,-0.6197110864176425,SPXS,40.29999923706055,40.70000076293945,40.20000076293945,40.20000076293945,40.20000076293945,1709310,34,21.0,,0.21,7.14,-0.7000007629394531,-0.016908230365689447
543,2020-12-18,2,0.023613065326633167,0.056192402787143214,SPXS,40.09999847412109,41.400001525878906,40.09999847412109,40.70000076293945,40.70000076293945,2430340,28,21.0,,0.21,5.88,0.7000007629394531,0.017199035622054826
544,2020-12-21,3,0.024869346733668342,-0.33561551886159213,SPXS,42.20000076293945,43.09999847412109,40.79999923706055,41.09999847412109,41.09999847412109,4182900,77,21.0,,0.21,16.169999999999998,1.6999969482421804,0.04106272670496214
545,2020-12-22,10,0.033663316582914576,0.3536067892503538,SPXS,41.0,41.79999923706055,41.0,41.29999923706055,41.29999923706055,1880970,57,21.0,,0.21,11.97,-1.2999992370605398,-0.03016239635927387
546,2020-12-23,1,0.02235678391959799,-0.33587102552619796,SPXS,41.09999847412109,41.29999923706055,40.59999847412109,41.29999923706055,41.29999923706055,1583840,95,21.0,,0.21,19.95,-0.5,-0.011961722706365308
547,2020-12-24,5,0.027381909547738694,0.22476961114857286,SPXS,41.0,41.29999923706055,40.79999923706055,40.79999923706055,40.79999923706055,1092690,45,21.0,,0.21,9.45,0.0,0.0
548,2020-12-28,6,0.028638190954773872,-0.20836227253785244,SPXS,39.900001525878906,40.09999847412109,39.59999847412109,39.70000076293945,39.70000076293945,1769160,14,21.0,,0.21,2.94,-1.2000007629394602,-0.029055709082498993
549,2020-12-29,1,0.02235678391959799,-0.2193367257413582,SPXS,39.20000076293945,40.20000076293945,39.09999847412109,39.900001525878906,39.900001525878906,2605810,35,21.0,,0.21,7.35,0.10000228881836648,0.002493822758694142
550,2020-12-31,4,0.02612562814070352,0.16857720836142964,SPXS,39.79999923706055,40.0,38.900001525878906,39.09999847412109,39.09999847412109,2591170,42,21.0,,0.21,8.82,-0.20000076293945312,-0.004975143262281545
551,2021-01-04,5,0.027381909547738694,0.04808617041738783,SPXS,38.70000076293945,42.0,38.70000076293945,40.70000076293945,40.70000076293945,5326370,33,20.0,,0.2,6.6000000000000005,2.0,0.050000000000000044
552,2021-01-05,2,0.023613065326633167,-0.1376399339328317,SPXS,41.09999847412109,41.09999847412109,39.5,40.0,40.0,3187510,23,20.0,,0.2,4.6000000000000005,-0.9000015258789134,-0.02142860775902178
553,2021-01-06,8,0.03115075376884422,0.31921685464992544,SPXS,40.59999847412109,40.59999847412109,38.09999847412109,39.09999847412109,39.09999847412109,5164250,55,20.0,,0.2,11.0,-0.5,-0.012165450573309089
554,2021-01-07,5,0.027381909547738694,-0.1209872560090337,SPXS,38.29999923706055,38.5,37.20000076293945,37.400001525878906,37.400001525878906,3367770,15,20.0,,0.2,3.0,-2.0999984741210866,-0.0517241022917686
555,2021-01-08,7,0.029894472361809046,0.09175995595522113,SPXS,37.0,38.09999847412109,36.70000076293945,36.79999923706055,36.79999923706055,2928400,45,20.0,,0.2,9.0,-0.40000152587891336,-0.010389650022828878
556,2021-01-11,4,0.02612562814070352,0.2381519409383186,SPXS,37.79999923706055,37.84000015258789,37.0099983215332,37.54999923706055,37.54999923706055,13357600,100,20.0,,0.2,20.0,-0.259998321533196,-0.006824103200681164
557,2021-01-12,1,0.02235678391959799,-0.14425851125216393,SPXS,37.47999954223633,38.2400016784668,37.20000076293945,37.5,37.5,5736100,42,20.0,,0.2,8.4,0.40000152587890625,0.010570864806181746
558,2021-01-19,1,0.02235678391959799,0.12661433274246647,SPXS,37.630001068115234,38.11000061035156,37.36000061035156,37.52000045776367,37.52000045776367,3592000,4,20.0,,0.2,0.8,-0.13000106811523438,-0.003399609372622958
559,2021-01-20,1,0.02235678391959799,0.0,SPXS,36.81999969482422,36.91999816894531,35.70000076293945,35.9900016784668,35.9900016784668,4681000,11,20.0,,0.2,2.2,-1.19000244140625,-0.031225463719436908
560,2021-01-26,1,0.02235678391959799,0.0,SPXS,35.54999923706055,36.04999923706055,35.43000030517578,36.0,36.0,3375100,8,20.0,,0.2,1.6,-0.8699989318847656,-0.023564435943459805
561,2021-01-27,1,0.02235678391959799,0.0,SPXS,37.0099983215332,39.29999923706055,37.0,38.59999847412109,38.59999847412109,10567200,49,20.0,,0.2,9.8,3.25,0.09015256778865322
562,2021-01-28,1,0.02235678391959799,0.0,SPXS,38.02999877929688,38.150001525878906,36.27000045776367,37.630001068115234,37.630001068115234,7153800,26,20.0,,0.2,5.2,-1.1499977111816406,-0.029262028842412136
563,2021-01-29,105,0.15301005025125627,5.844009889862891,SPXS,38.22999954223633,40.40999984741211,37.900001525878906,39.810001373291016,39.810001373291016,11575900,19,20.0,,0.2,3.8,2.259998321533203,0.05923979636016896
564,2021-02-01,-16,0.001,-0.9757287474082205,SPXS,38.720001220703125,39.45000076293945,37.540000915527344,37.91999816894531,37.91999816894531,6479600,35,13.0,False,0.13,4.55,-0.9599990844726562,-0.023756473350596496
565,2021-02-02,1,0.02235678391959799,21.35678391959799,SPXS,36.86000061035156,36.869998931884766,35.779998779296875,36.290000915527344,36.290000915527344,6567500,35,13.0,,0.13,4.55,-2.5800018310546875,-0.06539928469351064
566,2021-02-04,2,0.023613065326633167,0.056192402787143214,SPXS,35.869998931884766,35.91999816894531,34.959999084472656,34.959999084472656,34.959999084472656,3820200,54,13.0,,0.13,7.0200000000000005,-0.9500007629394531,-0.025766227026329025
567,2021-02-05,2,0.023613065326633167,0.0,SPXS,34.41999816894531,34.880001068115234,34.34000015258789,34.54999923706055,34.54999923706055,3567100,37,13.0,,0.13,4.8100000000000005,-1.0399971008300781,-0.028953150162719377
568,2021-02-08,1,0.02235678391959799,-0.14425851125216393,SPXS,34.119998931884766,34.36000061035156,33.790000915527344,33.79999923706055,33.79999923706055,3430300,26,13.0,,0.13,3.38,-0.5200004577636719,-0.014908269548162933
569,2021-02-09,1,0.02235678391959799,0.0,SPXS,34.040000915527344,34.13999938964844,33.70000076293945,33.849998474121094,33.849998474121094,3917900,45,13.0,,0.13,5.8500000000000005,-0.220001220703125,-0.006402829359579365
570,2021-02-10,3,0.024869346733668342,0.11238480557428643,SPXS,33.38999938964844,34.58000183105469,33.34000015258789,33.90999984741211,33.90999984741211,6574200,62,13.0,,0.13,8.06,0.44000244140625,0.012888179533467214
571,2021-02-11,6,0.028638190954773872,0.15154576682158027,SPXS,33.599998474121094,34.41999816894531,33.47999954223633,33.7400016784668,33.7400016784668,6326900,27,13.0,,0.13,3.51,-0.160003662109375,-0.0046270576528912866
572,2021-02-12,17,0.042457286432160804,0.4825407966309878,SPXS,33.97999954223633,33.97999954223633,33.16999816894531,33.2400016784668,33.2400016784668,4568000,45,13.0,,0.13,5.8500000000000005,-0.4399986267089844,-0.012783226325269292
573,2021-02-16,1,0.02235678391959799,-0.6114071097912481,SPXS,32.88999938964844,33.5099983215332,32.84000015258789,33.279998779296875,33.279998779296875,5693800,46,13.0,,0.13,5.98,-0.470001220703125,-0.013831701796197082
574,2021-02-17,4,0.02612562814070352,0.16857720836142964,SPXS,33.810001373291016,34.06999969482422,33.22999954223633,33.290000915527344,33.290000915527344,5433400,18,13.0,,0.13,2.34,0.5600013732910156,0.016711471242633946
575,2021-02-18,14,0.038688442211055274,0.4808617041738794,SPXS,34.0099983215332,34.47999954223633,33.52000045776367,33.709999084472656,33.709999084472656,6472600,45,13.0,,0.13,5.8500000000000005,0.4099998474121094,0.012034043178297926
576,2021-02-19,1,0.02235678391959799,-0.42213274451227434,SPXS,33.36000061035156,34.02000045776367,33.29999923706055,33.90999984741211,33.90999984741211,4877700,18,13.0,,0.13,2.34,-0.45999908447265625,-0.013341040910084145
577,2021-02-22,68,0.10652763819095477,3.7648909867385933,SPXS,34.65999984741211,34.7599983215332,34.0,34.66999816894531,34.66999816894531,5167900,35,13.0,,0.13,4.55,0.7399978637695312,0.02175184755474202
578,2021-02-23,8,0.03115075376884422,-0.7075805462521817,SPXS,35.29999923706055,36.52999877929688,34.16999816894531,34.540000915527344,34.540000915527344,9133900,46,13.0,,0.13,5.98,1.770000457763679,0.05092061401703796
579,2021-02-24,3,0.024869346733668342,-0.2016454266817228,SPXS,34.86000061035156,35.150001525878906,33.290000915527344,33.40999984741211,33.40999984741211,7212000,36,13.0,,0.13,4.68,-1.3799972534179759,-0.037777095525118876
580,2021-02-25,9,0.032407035175879395,0.3030915336431601,SPXS,33.7400016784668,36.209999084472656,33.380001068115234,35.79999923706055,35.79999923706055,15128900,72,13.0,,0.13,9.36,1.05999755859375,0.03015640149583887
581,2021-02-26,3,0.024869346733668342,-0.23259420065126368,SPXS,35.2400016784668,36.970001220703125,34.900001525878906,36.369998931884766,36.369998931884766,11476800,100,13.0,,0.13,13.0,0.7600021362304688,0.02098873668727519
582,2021-03-01,5,0.027381909547738694,0.04808617041738783,SPXS,34.869998931884766,34.880001068115234,33.349998474121094,33.720001220703125,33.720001220703125,6525400,71,11.0,False,0.11,7.81,-2.0900001525878906,-0.05653232576626199
583,2021-03-02,1,0.02235678391959799,-0.18351991191044237,SPXS,33.68000030517578,34.58000183105469,33.599998474121094,34.529998779296875,34.529998779296875,8789300,44,11.0,,0.11,4.84,-0.2999992370605469,-0.008600895294546995
584,2021-03-03,4,0.02612562814070352,0.16857720836142964,SPXS,34.72999954223633,35.90999984741211,34.439998626708984,35.869998931884766,35.869998931884766,8674700,26,11.0,,0.11,2.86,1.3299980163574219,0.03846147906108599
585,2021-03-04,36,0.06632663316582915,1.5387574533564146,SPXS,35.95000076293945,38.58000183105469,35.16999816894531,37.209999084472656,37.209999084472656,11709700,36,11.0,,0.11,3.96,2.670001983642578,0.07435260359197682
586,2021-03-05,23,0.04999497487437186,-0.2462307750587167,SPXS,36.11000061035156,38.41999816894531,34.810001373291016,35.150001525878906,35.150001525878906,12923700,100,11.0,,0.11,11.0,-0.160003662109375,-0.00414732126789541
587,2021-03-09,2,0.023613065326633167,-0.5276912252487687,SPXS,34.4900016784668,34.65999984741211,33.369998931884766,34.150001525878906,34.150001525878906,5963700,27,11.0,,0.11,2.97,-3.759998321533203,-0.09786565592739649
588,2021-03-11,2,0.023613065326633167,0.0,SPXS,32.79999923706055,32.939998626708984,31.93000030517578,32.47999954223633,32.47999954223633,7353100,18,11.0,,0.11,1.98,-1.720001220703125,-0.04962496330857746
589,2021-03-12,5,0.027381909547738694,0.15960842732496272,SPXS,32.83000183105469,33.04999923706055,32.310001373291016,32.34000015258789,32.34000015258789,4711600,27,11.0,,0.11,2.97,0.1100006103515625,0.003339423647163331
590,2021-03-17,6,0.028638190954773872,0.045879977977610675,SPXS,32.220001220703125,32.52000045776367,31.34000015258789,31.559999465942383,31.559999465942383,5972100,26,11.0,,0.11,2.86,-0.529998779296875,-0.016036272058444156
591,2021-03-18,4,0.02612562814070352,-0.08773469029654324,SPXS,32.220001220703125,33.09000015258789,31.690000534057617,32.93000030517578,32.93000030517578,7491700,60,11.0,,0.11,6.6,0.5699996948242188,0.01752766564577768
592,2021-03-22,2,0.023613065326633167,0.056192402787143214,SPXS,32.9900016784668,32.9900016784668,31.950000762939453,32.349998474121094,32.349998474121094,5074700,18,11.0,,0.11,1.98,-0.09999847412109375,-0.0030220149187056844
593,2021-03-24,8,0.03115075376884422,0.31921685464992544,SPXS,32.72999954223633,33.599998474121094,32.2599983215332,33.58000183105469,33.58000183105469,7093800,17,11.0,,0.11,1.87,0.6099967956542969,0.018490353580444152
594,2021-03-29,5,0.027381909547738694,0.04808617041738783,SPXS,31.799999237060547,32.18000030517578,31.25,31.46999931335449,31.46999931335449,8938500,18,11.0,,0.11,1.98,-1.4199981689453125,-0.04226185218546963
595,2021-04-01,2,0.023613065326633167,-0.1376399339328317,SPXS,30.850000381469727,30.90999984741211,30.299999237060547,30.31999969482422,30.31999969482422,6495100,36,11.0,False,0.11,3.96,-1.2700004577636719,-0.03946552037662365
596,2021-04-06,4,0.02612562814070352,0.10640561821664196,SPXS,29.1299991607666,29.209999084472656,28.81999969482422,29.09000015258789,29.09000015258789,4882700,83,11.0,,0.11,9.13,-1.7000007629394531,-0.0549984073546278
597,2021-04-09,4,0.02612562814070352,0.0,SPXS,28.56999969482422,28.59000015258789,27.8799991607666,27.940000534057617,27.940000534057617,7103300,59,11.0,,0.11,6.49,-0.6199989318847656,-0.021225571767112483
598,2021-04-14,7,0.029894472361809046,-0.14390559792775937,SPXS,27.65999984741211,28.040000915527344,27.420000076293945,27.920000076293945,27.920000076293945,7372600,94,11.0,,0.11,10.34,-0.5499992370605469,-0.019237468839634175
599,2021-04-19,11,0.03491959798994975,0.1680954782316355,SPXS,26.920000076293945,27.399999618530277,26.84000015258789,27.11000061035156,27.11000061035156,8168900,59,11.0,,0.11,6.49,-0.6400012969970668,-0.02282458188660974
600,2021-04-20,11,0.03491959798994975,0.0,SPXS,27.399999618530277,28.030000686645508,27.239999771118164,27.71999931335449,27.71999931335449,8512400,47,11.0,,0.11,5.17,0.6300010681152308,0.022992740032345527
601,2021-04-21,5,0.027381909547738694,-0.2158583968916391,SPXS,27.8700008392334,27.88999938964844,26.88999938964844,26.93000030517578,26.93000030517578,6268500,71,11.0,,0.11,7.81,-0.14000129699706676,-0.004994694740188432
602,2021-04-23,1,0.02235678391959799,-0.18351991191044237,SPXS,27.57999992370605,27.57999992370605,26.479999542236328,26.790000915527344,26.790000915527344,9986700,74,11.0,,0.11,8.14,-0.3099994659423899,-0.011115076110666644
603,2021-04-26,10,0.033663316582914576,0.5057316250842887,SPXS,26.6299991607666,26.729999542236328,26.489999771118164,26.61000061035156,26.61000061035156,8401000,36,11.0,,0.11,3.96,-0.850000381469723,-0.030819448289378548
604,2021-04-27,1,0.02235678391959799,-0.33587102552619796,SPXS,26.530000686645508,26.86000061035156,26.51000022888184,26.6200008392334,26.6200008392334,5622200,12,11.0,,0.11,1.32,0.13000106811523082,0.004863489350600769
605,2021-04-30,1,0.02235678391959799,0.0,SPXS,26.61000061035156,26.82999992370605,26.420000076293945,26.65999984741211,26.65999984741211,7718900,35,11.0,,0.11,3.85,-0.030000686645507812,-0.0011169279956734224
606,2021-05-04,5,0.027381909547738694,0.22476961114857286,SPXS,26.88999938964844,27.709999084472656,26.780000686645508,26.96999931335449,26.96999931335449,11502600,0,9.0,,0.09,0.0,0.8799991607666051,0.032799074292544805
607,2021-05-05,4,0.02612562814070352,-0.045879977977610564,SPXS,26.600000381469727,27.100000381469727,26.56999969482422,26.950000762939453,26.950000762939453,8706700,44,9.0,,0.09,3.96,-0.6099987030029297,-0.022013667382065782
608,2021-05-07,11,0.03491959798994975,0.3366031929217157,SPXS,26.1299991607666,26.270000457763672,25.57999992370605,25.709999084472656,25.709999084472656,8968100,47,9.0,,0.09,4.23,-0.8299999237060547,-0.030627303026666608
609,2021-05-10,2,0.023613065326633167,0.056192402787143214,SPXS,25.63999938964844,26.5,25.600000381469727,26.46999931335449,26.46999931335449,7963000,58,9.0,,0.09,5.22,0.22999954223632812,0.008755216529444443
610,2021-05-11,4,0.02612562814070352,0.10640561821664196,SPXS,27.40999984741211,27.96999931335449,26.979999542236328,27.18000030517578,27.18000030517578,12150200,34,9.0,,0.09,3.06,1.4699993133544886,0.055471672202056066
611,2021-05-12,12,0.036175879396984925,0.38468936333910353,SPXS,27.770000457763672,29.030000686645508,27.5,28.90999984741211,28.90999984741211,14162100,100,9.0,,0.09,9.0,1.0600013732910192,0.03789779761578016
612,2021-05-13,3,0.024869346733668342,-0.3125434088067788,SPXS,28.559999465942383,28.559999465942383,27.43000030517578,27.850000381469727,27.850000381469727,10614200,80,9.0,,0.09,7.199999999999999,-0.470001220703125,-0.016190189789397347
613,2021-05-14,5,0.027381909547738694,0.10103051121438678,SPXS,27.280000686645508,27.280000686645508,26.399999618530277,26.57999992370605,26.57999992370605,7070100,48,9.0,,0.09,4.32,-1.279998779296875,-0.04481788526723418
614,2021-05-17,1,0.02235678391959799,-0.18351991191044237,SPXS,26.82999992370605,27.200000762939453,26.6200008392334,26.799999237060547,26.799999237060547,7644700,46,9.0,,0.09,4.14,-0.07999992370605469,-0.002932548449136152
615,2021-05-18,4,0.02612562814070352,0.16857720836142964,SPXS,26.71999931335449,27.51000022888184,26.690000534057617,27.459999084472656,27.459999084472656,5108900,11,9.0,,0.09,0.99,0.30999946594238637,0.011397038869380038
616,2021-05-20,1,0.02235678391959799,-0.14425851125216393,SPXS,27.51000022888184,27.530000686645508,26.530000686645508,26.81999969482422,26.81999969482422,5962700,23,9.0,,0.09,2.07,0.020000457763668322,0.000727024994447989
617,2021-05-21,2,0.023613065326633167,0.056192402787143214,SPXS,26.46999931335449,26.959999084472656,26.239999771118164,26.84000015258789,26.84000015258789,8270800,58,9.0,,0.09,5.22,-0.5700016021728516,-0.020704743478243137
618,2021-05-24,3,0.024869346733668342,0.11238480557428643,SPXS,26.3799991607666,26.450000762939453,25.81999969482422,26.040000915527344,26.040000915527344,6856900,46,9.0,,0.09,4.14,-0.5099983215332031,-0.018916852331309353
619,2021-05-25,2,0.023613065326633167,-0.05051525560719328,SPXS,25.81999969482422,26.31999969482422,25.75,26.21999931335449,26.21999931335449,6405400,47,9.0,,0.09,4.23,-0.13000106811523438,-0.004914974078087164
620,2021-05-26,2,0.023613065326633167,0.0,SPXS,26.07999992370605,26.309999465942383,25.950000762939453,26.049999237060547,26.049999237060547,6785000,11,9.0,,0.09,0.99,-0.010000228881835938,-0.00037994791025031116
621,2021-05-27,1,0.02235678391959799,-0.05320280910832098,SPXS,25.82999992370605,26.040000915527344,25.739999771118164,26.030000686645508,26.030000686645508,6432000,34,9.0,,0.09,3.06,-0.26999855041503906,-0.01026220280865242
622,2021-05-28,6,0.028638190954773872,0.28096201393571607,SPXS,25.700000762939453,25.90999984741211,25.63999938964844,25.8700008392334,25.8700008392334,4027700,35,9.0,,0.09,3.15,-0.13000106811523438,-0.004992360351174785
623,2021-06-01,19,0.04496984924623116,-0.3219940904613986,SPXS,25.399999618530277,26.030000686645508,25.3700008392334,25.959999084472656,25.959999084472656,4376400,24,8.0,False,0.08,1.92,0.12000083923339844,0.004631448859131693
624,2021-06-02,7,0.029894472361809046,-0.3352329869259135,SPXS,25.799999237060547,26.01000022888184,25.65999984741211,25.81999969482422,25.81999969482422,4088400,24,8.0,,0.08,1.92,-0.020000457763668322,-0.0007683617839445711
625,2021-06-03,1,0.02235678391959799,-0.2521432173474534,SPXS,26.270000457763672,26.559999465942383,25.8799991607666,26.100000381469727,26.100000381469727,5921300,72,8.0,,0.08,5.76,0.5499992370605433,0.021145683668615245
626,2021-06-07,0,0.021100502512562815,-0.0561924027871431,SPXS,25.3799991607666,25.63999938964844,25.350000381469727,25.440000534057617,25.440000534057617,3854000,48,8.0,,0.08,3.84,-0.9200000762939418,-0.03463855778587832
627,2021-06-09,1,0.02235678391959799,0.05953798523457965,SPXS,25.280000686645508,25.600000381469727,25.270000457763672,25.549999237060547,25.549999237060547,4111400,72,8.0,,0.08,5.76,-0.03999900817871449,-0.0015600237570545517
628,2021-06-10,1,0.02235678391959799,0.0,SPXS,25.309999465942383,25.56999969482422,25.020000457763672,25.190000534057617,25.190000534057617,5609400,25,8.0,,0.08,2.0,-0.030000686645507812,-0.001171901804627451
629,2021-06-14,12,0.036175879396984925,0.21011934778954444,SPXS,25.049999237060547,25.290000915527344,24.88999938964844,24.88999938964844,24.88999938964844,3237000,60,8.0,,0.08,4.8,-0.279998779296875,-0.010950284811835576
630,2021-06-15,7,0.029894472361809046,-0.173635227114877,SPXS,24.8700008392334,25.200000762939453,24.8700008392334,25.040000915527344,25.040000915527344,3301500,24,8.0,,0.08,1.92,-0.09000015258789062,-0.0035587247659066845
631,2021-06-16,1,0.02235678391959799,-0.2521432173474534,SPXS,25.020000457763672,25.850000381469727,24.96999931335449,25.46999931335449,25.46999931335449,6363100,36,8.0,,0.08,2.88,0.6499996185302734,0.025793634875051152
632,2021-06-17,2,0.023613065326633167,0.056192402787143214,SPXS,25.540000915527344,25.96999931335449,25.299999237060547,25.46999931335449,25.46999931335449,6866200,25,8.0,,0.08,2.0,0.11999893188476207,0.004642124956051541
633,2021-06-18,1,0.02235678391959799,-0.05320280910832098,SPXS,26.11000061035156,26.549999237060547,25.989999771118164,26.479999542236328,26.479999542236328,6968300,76,8.0,,0.08,6.08,0.5799999237060582,0.022333459339284767
634,2021-06-21,2,0.023613065326633167,-0.09617234083477588,SPXS,26.149999618530277,26.31999969482422,25.34000015258789,25.3700008392334,25.3700008392334,5233400,12,8.0,,0.08,0.96,-0.22999954223632812,-0.00866288319569053
635,2021-06-25,1,0.02235678391959799,-0.05320280910832098,SPXS,24.479999542236328,24.530000686645508,24.270000457763672,24.32999992370605,24.32999992370605,4295100,100,8.0,,0.08,8.0,-1.789999008178711,-0.06800908164640718
636,2021-06-30,2,0.023613065326633167,0.056192402787143214,SPXS,24.26000022888184,24.26000022888184,23.979999542236328,24.100000381469727,24.100000381469727,3078000,48,8.0,,0.08,3.84,-0.2700004577636683,-0.011006948642714898
637,2021-07-02,2,0.023613065326633167,0.0,SPXS,23.51000022888184,23.549999237060547,23.100000381469727,23.149999618530277,23.149999618530277,3829800,34,9.0,,0.09,3.06,-0.7100009918212926,-0.02926632255246342
638,2021-07-06,2,0.023613065326633167,-0.8362660719885711,SPXS,23.170000076293945,23.75,23.11000061035156,23.280000686645508,23.280000686645508,4869600,34,9.0,,0.09,3.06,0.20000076293945312,0.008492601673834033
639,2021-07-07,9,0.032407035175879395,0.3724196637582462,SPXS,23.170000076293945,23.520000457763672,22.989999771118164,23.040000915527344,23.040000915527344,5815600,21,9.0,,0.09,1.89,-0.22999954223632812,-0.009684191252055885
640,2021-07-08,29,0.05753266331658292,0.7753140021708793,SPXS,23.940000534057617,24.13999938964844,23.46999931335449,23.57999992370605,23.57999992370605,10507600,100,9.0,,0.09,9.0,0.6199989318847692,0.02636049829157705
641,2021-07-09,10,0.033663316582914576,-0.4148833959297755,SPXS,23.309999465942383,23.36000061035156,22.799999237060547,22.84000015258789,22.84000015258789,6522200,22,9.0,,0.09,1.98,-0.7799987792968821,-0.03231146640506366
642,2021-07-12,8,0.03115075376884422,0.31921685464992544,SPXS,22.850000381469727,22.920000076293945,22.549999237060547,22.61000061035156,22.61000061035156,3243400,22,9.0,,0.09,1.98,-0.44000053405761363,-0.01883563880827277
643,2021-07-13,2,0.023613065326633167,-0.2419745120180674,SPXS,22.709999084472656,22.8700008392334,22.479999542236328,22.809999465942383,22.809999465942383,5779500,33,9.0,,0.09,2.97,-0.049999237060546875,-0.0021814675782771964
644,2021-07-14,34,0.06381407035175879,1.7024898914662692,SPXS,22.549999237060547,22.93000030517578,22.450000762939453,22.729999542236328,22.729999542236328,5225000,43,9.0,,0.09,3.87,0.05999946594238281,0.0026235008194426257
645,2021-07-15,7,0.029894472361809046,-0.5315379163713678,SPXS,22.93000030517578,23.270000457763672,22.82999992370605,22.940000534057617,22.940000534057617,6284500,22,9.0,,0.09,1.98,0.3400001525878906,0.014827743046786912
646,2021-07-16,1,0.02235678391959799,-0.2521432173474534,SPXS,22.76000022888184,23.559999465942383,22.739999771118164,23.46999931335449,23.46999931335449,6864000,33,9.0,,0.09,2.97,0.28999900817871094,0.012462355069785103
647,2021-07-19,30,0.05878894472361809,1.629579680827152,SPXS,24.34000015258789,25.01000022888184,24.25,24.540000915527344,24.540000915527344,15415600,55,9.0,,0.09,4.95,1.4500007629394567,0.061545025288966215
648,2021-07-20,4,0.02612562814070352,-0.5556030429951277,SPXS,24.399999618530277,24.540000915527344,23.239999771118164,23.489999771118164,23.489999771118164,7687500,44,9.0,,0.09,3.96,-0.46999931335449574,-0.018792455379977757
649,2021-07-22,3,0.024869346733668342,-0.04808617041738805,SPXS,22.850000381469727,23.030000686645508,22.709999084472656,22.71999931335449,22.71999931335449,4874900,24,9.0,,0.09,2.16,-1.510000228881836,-0.061532199370310736
650,2021-07-23,6,0.028638190954773872,0.15154576682158027,SPXS,22.420000076293945,22.540000915527344,21.989999771118164,22.059999465942383,22.059999465942383,5618300,39,9.0,,0.09,3.51,-0.48999977111816406,-0.021276585171892903
651,2021-07-26,13,0.0374321608040201,0.30707141603790133,SPXS,22.1299991607666,22.149999618530277,21.88999938964844,21.88999938964844,21.88999938964844,4308900,33,9.0,,0.09,2.97,-0.39000129699706676,-0.017302630042415057
652,2021-07-27,11,0.03491959798994975,-0.06712310377231834,SPXS,22.040000915527344,22.6299991607666,22.040000915527344,22.170000076293945,22.170000076293945,7431500,55,9.0,,0.09,4.95,0.4799995422363246,0.021670408600583668
653,2021-07-28,7,0.029894472361809046,-0.14390559792775937,SPXS,22.06999969482422,22.440000534057617,21.979999542236328,22.200000762939453,22.200000762939453,6020100,44,9.0,,0.09,3.96,-0.18999862670898438,-0.00839587422691479
654,2021-07-29,4,0.02612562814070352,-0.1260716086737267,SPXS,22.059999465942383,22.059999465942383,21.76000022888184,21.93000030517578,21.93000030517578,4534500,22,9.0,,0.09,1.98,-0.3800010681152344,-0.016934093541508544
655,2021-07-30,15,0.039944723618090455,0.5289478745912675,SPXS,22.32999992370605,22.36000061035156,22.020000457763672,22.25,22.25,5111100,22,9.0,,0.09,1.98,0.30000114440917613,0.013599326911695409
656,2021-08-02,17,0.042457286432160804,0.7980421366248136,SPXS,21.979999542236328,22.440000534057617,21.8799991607666,22.3799991607666,22.3799991607666,4159400,16,8.0,,0.08,1.28,0.07999992370605824,0.0035778140215712018
657,2021-08-03,17,0.042457286432160804,0.0,SPXS,22.26000022888184,22.6200008392334,21.82999992370605,21.850000381469727,21.850000381469727,6866600,16,8.0,,0.08,1.28,0.18000030517578125,0.008021403783061043
658,2021-08-04,55,0.09019597989949749,1.1243934193395666,SPXS,22.059999465942383,22.200000762939453,21.959999084472656,22.149999618530277,22.149999618530277,3649100,49,8.0,,0.08,3.92,-0.4200000762939453,-0.01856764194126259
