,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPY_unscaled,SPY_monthly,isPartial,scale,SPY,Stock_Price_Change,Stock_Price_Change_Percent
643,2018-11-27,70,0.021820939916716242,-0.2306998594828128,SPY,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,255.406982421875,75502400,75,57.0,,0.57,42.74999999999999,0.649993896484375,0.0024276149261788227
644,2018-11-28,125,0.038180249851279,0.7497069327444723,SPY,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,261.2877502441406,127629600,70,57.0,,0.57,39.9,6.17999267578125,0.02302530855557583
645,2018-11-29,122,0.037287923854848304,-0.023371402751593107,SPY,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,260.71685791015625,82346400,68,57.0,,0.57,38.76,0.970001220703125,0.003532672693345784
646,2018-11-30,112,0.03431350386674598,-0.07976898900783336,SPY,273.8099975585937,276.2799987792969,273.45001220703125,275.6499938964844,262.3059997558594,98204200,67,57.0,,0.57,38.19,0.730010986328125,0.00264928694853217
647,2018-12-03,161,0.04888816180844736,2.0801319290881155,SPY,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,265.7792663574219,103176300,64,59.0,,0.59,37.76,4.1199951171875,0.014912390094799166
648,2018-12-04,203,0.0613807257584771,0.2555335174797093,SPY,278.3699951171875,278.8500061035156,269.8999938964844,270.25,257.1674194335937,177986000,71,59.0,,0.59,41.89,-1.54998779296875,-0.005527773989684737
649,2018-12-06,266,0.08011957168352171,4.244383006892255,SPY,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,256.7772521972656,204185400,72,59.0,,0.59,42.48,-8.8800048828125,-0.0318450948124277
650,2018-12-07,234,0.07060142772159429,-0.118799236714904,SPY,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,250.81076049804688,161018900,71,59.0,,0.59,41.89,1.25,0.004630144069148301
651,2018-12-10,255,0.07684770969660916,3.0775543701272055,SPY,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,251.28659057617188,151445900,79,59.0,,0.59,46.61,-6.05999755859375,-0.022343475891597242
652,2018-12-11,297,0.0893402736466389,0.16256260595598437,SPY,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,251.3437042236328,121504400,72,59.0,,0.59,42.48,2.709991455078125,0.010220212014069308
653,2018-12-12,243,0.07327840571088638,-0.17978306177212822,SPY,267.4700012207031,269.0,265.3699951171875,265.4599914550781,252.6092834472656,97976700,78,59.0,,0.59,46.02,1.1300048828125,0.004218482485573549
654,2018-12-13,192,0.058108863771564545,-0.2070124451011114,SPY,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,252.523681640625,96662700,81,59.0,,0.59,47.79,-1.510009765625,-0.005613419203066905
655,2018-12-14,222,0.0670321237358715,0.15356108147950986,SPY,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,247.86087036132807,116961100,76,59.0,,0.59,44.84,-3.459991455078125,-0.012935031520418638
656,2018-12-17,275,0.0827965496728138,5.136457828138089,SPY,259.3999938964844,260.6499938964844,253.52999877929688,255.3600006103516,242.99827575683597,165492300,76,59.0,,0.59,44.84,-3.3800048828125,-0.012801594131119365
657,2018-12-18,195,0.05900118976799524,-0.2873955496799132,SPY,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,242.73179626464844,134515100,82,59.0,,0.59,48.38,-2.699981689453125,-0.010358648581152097
658,2018-12-19,270,0.08130933967876264,0.3780966112461055,SPY,255.1699981689453,259.3999938964844,249.3500061035156,251.25999450683597,239.09671020507807,214992800,87,59.0,,0.59,51.33,1.449981689453125,0.005621173176333816
659,2018-12-20,325,0.0976686496133254,0.20119841089836932,SPY,249.8600006103516,251.6199951171875,244.6499938964844,247.1699981689453,235.2047119140625,252053400,84,59.0,,0.59,49.56,-7.779998779296875,-0.029992285899596238
660,2018-12-21,337,0.10123795359904819,0.0365450326164416,SPY,246.7400054931641,249.7100067138672,239.97999572753903,240.6999969482422,230.38548278808597,255345600,93,59.0,,0.59,54.87,-1.9099884033203125,-0.007590765600447469
661,2018-12-24,176,0.053349791790600835,3.336395725545187,SPY,239.0399932861328,240.83999633789065,234.2700042724609,234.33999633789065,224.2980194091797,147311600,85,59.0,,0.59,50.15,-8.870010375976534,-0.035521245194391926
662,2018-12-26,252,0.07595538370017847,2.57840307166279,SPY,235.97000122070312,246.17999267578125,233.75999450683597,246.17999267578125,235.63064575195312,218485400,100,59.0,,0.59,59.0,5.339996337890597,0.0221723817434325
663,2018-12-27,215,0.06495002974419989,-0.14489234890077618,SPY,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,237.43966674804688,186267300,91,59.0,,0.59,53.69,2.1100006103515625,0.00857096706932814
664,2018-12-28,196,0.05929863176680547,-0.08701147635577633,SPY,249.5800018310547,251.3999938964844,246.4499969482422,247.75,237.1333465576172,153100200,86,59.0,,0.59,50.74,3.110000610351591,0.012525678418169539
665,2018-12-31,191,0.057811421772754314,2.784159495346754,SPY,249.55999755859372,250.19000244140625,247.47000122070312,249.9199981689453,239.2103729248047,144299400,77,59.0,,0.59,45.43,-1.2099914550781534,-0.004813013064655758
666,2019-01-02,239,0.07208863771564546,2.8250370884757428,SPY,245.97999572753903,251.2100067138672,245.9499969482422,250.17999267578125,239.459228515625,126925200,91,53.0,,0.53,48.23,1.0200042724609375,0.0040769185919002915
667,2019-01-03,161,0.04888816180844736,-0.321832630527888,SPY,248.22999572753903,248.57000732421875,243.6699981689453,244.2100067138672,233.74505615234372,144140700,100,53.0,,0.53,53.0,-2.6399993896484375,-0.010509133072296173
668,2019-01-04,236,0.07119631171921476,0.45630985264233814,SPY,247.58999633789065,253.1100006103516,247.1699981689453,252.38999938964844,241.57449340820312,142628800,89,53.0,,0.53,47.17,4.539993286132841,0.018264445236191307
669,2019-01-07,173,0.05245746579417014,3.9873310333125964,SPY,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,243.4792633056641,103139100,75,53.0,,0.53,39.75,2.8399963378905966,0.011220403504571985
670,2019-01-08,138,0.04204699583581202,-0.19845544958664563,SPY,256.82000732421875,257.3099975585937,254.0,256.7699890136719,245.766845703125,102512600,76,53.0,,0.53,40.28,1.3600006103515057,0.005313540248357729
671,2019-01-09,212,0.06405770374776919,0.5234787283711322,SPY,257.5599975585937,258.9100036621094,256.19000244140625,257.9700012207031,246.91542053222656,95006600,75,53.0,,0.53,39.75,1.6000061035156818,0.006218204184434528
672,2019-01-10,140,0.04264187983343248,-0.3343208179716013,SPY,256.260009765625,259.1600036621094,255.5,258.8800048828125,247.78640747070312,96823900,73,53.0,,0.53,38.690000000000005,0.25,0.0009655864835809158
673,2019-01-11,137,0.04174955383700178,-0.020926047348669874,SPY,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,247.8821258544922,73858100,77,53.0,,0.53,40.81,-0.149993896484375,-0.0005787694642879204
674,2019-01-14,140,0.04264187983343248,1.737901531645086,SPY,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,246.36984252929688,70908200,78,53.0,,0.53,41.34,-0.71002197265625,-0.0027412916330868953
675,2019-01-15,173,0.05245746579417014,0.23018652083536773,SPY,257.82000732421875,260.70001220703125,257.8099975585937,260.3500061035156,249.1934509277344,85208300,69,53.0,,0.53,36.57,2.4000244140625,0.009291616444001338
676,2019-01-16,176,0.053349791790600835,0.017010467107426708,SPY,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,249.7964324951172,77636700,73,53.0,,0.53,38.690000000000005,1.269989013671875,0.004871457438457405
677,2019-01-17,177,0.05364723378941107,0.005575316956768939,SPY,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,251.6916046142578,96118400,70,53.0,,0.53,37.1,1.95001220703125,0.007443646974633511
678,2019-01-18,191,0.057811421772754314,0.07762167197081427,SPY,264.9800109863281,266.9800109863281,263.0,266.4599914550781,255.04161071777344,127900300,76,53.0,,0.53,40.28,3.05999755859375,0.011594412711833257
679,2019-01-22,142,0.043236763831052946,2.9976348935702113,SPY,264.82000732421875,265.0599975585937,261.0599975585937,262.8599853515625,251.59585571289065,115531200,70,53.0,,0.53,37.1,-1.9200134277344318,-0.00719159992780416
680,2019-01-23,146,0.04442653182629387,0.027517508014474057,SPY,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,252.122314453125,86030300,71,53.0,,0.53,37.63,-0.26998901367181816,-0.0010185958505947168
681,2019-01-24,136,0.04145211183819155,-0.06695143343018972,SPY,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,252.2562713623047,59204100,68,53.0,,0.53,36.04,-0.589996337890625,-0.002228166920393959
682,2019-01-25,154,0.04680606781677573,0.12916002927627335,SPY,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,254.3907623291016,96883400,74,53.0,,0.53,39.22,2.5,0.009462527950380828
683,2019-01-28,120,0.03669303985722784,3.6795387299901376,SPY,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,252.45733642578125,85613700,75,53.0,,0.53,39.75,-2.870025634765625,-0.010761250481449935
684,2019-01-29,112,0.03431350386674598,-0.06484979167004434,SPY,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,252.122314453125,66136300,71,53.0,,0.53,37.63,0.720001220703125,0.0027290348229840333
685,2019-01-30,124,0.03788280785246877,0.10402038799604729,SPY,265.1000061035156,268.5199890136719,264.25,267.5799865722656,256.11358642578125,92473700,72,53.0,,0.53,38.16,3.970001220703125,0.015006620313322339
686,2019-01-31,197,0.05959607376561571,0.5731693911841838,SPY,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,258.3629150390625,104012100,71,53.0,,0.53,37.63,1.95001220703125,0.007262074656691375
687,2019-02-01,156,0.04740095181439619,-0.20462962038709942,SPY,270.1499938964844,271.20001220703125,269.17999267578125,270.0599975585937,258.4873352050781,85782500,92,49.0,False,0.49,45.08,0.730010986328125,0.002699046042198283
688,2019-02-04,114,0.03490838786436645,3.138001551371554,SPY,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,260.3058776855469,60744800,80,49.0,,0.49,39.2,0.829986572265625,0.0030604223263530628
689,2019-02-05,142,0.043236763831052946,0.2385780746749373,SPY,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,261.3970642089844,79552800,88,49.0,,0.49,43.12,1.410003662109375,0.00518326533263469
690,2019-02-06,111,0.03401606186793575,-0.21326068711217516,SPY,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,261.0524597167969,58347800,84,49.0,,0.49,41.16,-0.100006103515625,-0.00036573326003042084
691,2019-02-07,136,0.04145211183819155,0.2186040817754149,SPY,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,258.56396484375,95482000,89,49.0,,0.49,43.61,-1.790008544921875,-0.006548652114230502
692,2019-02-08,153,0.0465086258179655,0.12198447209425822,SPY,268.75,270.5799865722656,267.8299865722656,270.4700012207031,258.8797607421875,75788900,95,49.0,,0.49,46.55,-0.970001220703125,-0.0035720908278686903
693,2019-02-11,80,0.02479535990481856,2.4218044495525817,SPY,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,259.0233154296875,68021400,91,49.0,,0.49,44.59,0.910003662109375,0.0033631595360670286
694,2019-02-12,149,0.045318857822724566,0.8277152659485136,SPY,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,262.354248046875,72270200,97,49.0,,0.49,47.53,3.029998779296875,0.01116062797262285
695,2019-02-13,161,0.04888816180844736,0.07875979574959646,SPY,275.0299987792969,275.92999267578125,274.5599975585937,274.989990234375,263.2060546875,65277200,92,49.0,,0.49,45.08,1.410003662109375,0.00513625134248108
696,2019-02-14,210,0.06346281975014872,0.2981224370596609,SPY,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,262.6221923828125,83234400,90,49.0,,0.49,44.1,-0.28997802734375,-0.0010509115900440014
697,2019-02-15,183,0.055431885782272455,-0.12654549544904914,SPY,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,265.4840393066406,97088700,93,49.0,,0.49,45.57,1.769989013671875,0.006421379043711761
698,2019-02-19,144,0.04383164782867341,1.8142928077613538,SPY,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,265.9435119628906,59120800,88,49.0,,0.49,43.12,1.16998291015625,0.0042175224206453255
699,2019-02-20,183,0.055431885782272455,0.2646543885126422,SPY,277.8099975585937,278.9200134277344,277.25,278.4100036621094,266.4795227050781,76610800,95,49.0,,0.49,46.55,0.34002685546875,0.0012205717275406425
700,2019-02-21,120,0.03669303985722784,-0.3380517487470621,SPY,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,265.531982421875,64214700,94,49.0,,0.49,46.06,-0.82000732421875,-0.002939937203291443
701,2019-02-22,147,0.0447239738251041,0.21886804688639927,SPY,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,267.1782531738281,78114600,96,49.0,,0.49,47.04,1.259979248046875,0.004530669616662486
702,2019-02-25,176,0.053349791790600835,2.7870444660276172,SPY,280.7300109863281,281.3099975585937,279.42999267578125,279.5199890136719,267.5419616699219,69030700,99,49.0,,0.49,48.51,1.9500122070311932,0.006980284612261745
703,2019-02-26,184,0.05572932778108269,0.044602535654151954,SPY,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,267.3505554199219,56844100,95,49.0,,0.49,46.55,-1.0100097656249432,-0.0035903799167840145
704,2019-02-27,185,0.056026769779892925,0.0053372615578399785,SPY,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,267.235595703125,56921600,93,49.0,,0.49,45.57,-0.709991455078125,-0.002532969982155464
705,2019-02-28,96,0.029554431885782273,-0.4724944521718818,SPY,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,266.73785400390625,69268300,92,49.0,,0.49,45.08,-0.139984130859375,-0.0005006764644404083
706,2019-03-01,163,0.04948304580606782,0.6743020470602445,SPY,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,268.4034118652344,78880500,83,54.0,False,0.54,44.82,1.42999267578125,0.005117168056238297
707,2019-03-04,238,0.07179119571683522,4.206030801087097,SPY,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,267.4270935058594,106494600,82,54.0,,0.54,44.28,0.989990234375,0.0035246020263637323
708,2019-03-05,142,0.043236763831052946,-0.397742809555771,SPY,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,267.0633544921875,59114600,83,54.0,,0.54,44.82,-2.1099853515625,-0.007485668528447897
709,2019-03-06,144,0.04383164782867341,0.013758754007237028,SPY,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,265.4457702636719,75039800,78,54.0,,0.54,42.120000000000005,-0.600006103515625,-0.002144717195350032
710,2019-03-07,188,0.05691909577632362,0.2985844383219556,SPY,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,263.2252197265625,94885100,81,54.0,,0.54,43.74,-2.170013427734375,-0.007773367958401778
711,2019-03-08,206,0.06227305175490779,0.0940625620551625,SPY,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,262.69873046875,85795800,82,54.0,,0.54,44.28,-2.339996337890625,-0.008447945486804942
712,2019-03-11,179,0.05424211778703153,5.917608679159397,SPY,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,266.5082092285156,65098900,96,54.0,,0.54,51.84,3.970001220703125,0.0144547653702094
713,2019-03-12,218,0.06584235574063058,0.2138603437119575,SPY,279.0599975585937,280.07000732421875,278.8500061035156,279.489990234375,267.51324462890625,79667500,85,54.0,,0.54,45.900000000000006,1.45001220703125,0.005204264706204498
714,2019-03-13,287,0.08636585365853659,0.3117066163117428,SPY,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,269.28399658203125,80639200,100,54.0,,0.54,54.0,2.30999755859375,0.00824792908267269
715,2019-03-14,167,0.050672813801308746,-0.4132772194708675,SPY,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,269.11163330078125,67518400,97,54.0,,0.54,52.38,-0.540008544921875,-0.0019123469636102008
716,2019-03-15,178,0.0539446757882213,0.06456838966436185,SPY,280.5400085449219,282.2099914550781,280.3299865722656,281.3099975585937,270.4412841796875,81309000,82,54.0,,0.54,44.28,0.3699951171875,0.001312784281844559
717,2019-03-18,161,0.04888816180844736,7.951203572595579,SPY,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,271.4218444824219,62199800,84,54.0,,0.54,45.36,0.45001220703125,0.0015946005480209635
718,2019-03-19,263,0.07922724568709102,0.62058139959358,SPY,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,271.4891357421875,90268100,86,54.0,,0.54,46.440000000000005,1.699981689453125,0.006014227932598759
719,2019-03-20,228,0.0688167757287329,-0.13140012464240391,SPY,282.1600036621094,283.5,280.32000732421875,281.54998779296875,270.67193603515625,84609200,98,54.0,,0.54,52.92,-0.8599853515625,-0.0030242839916427844
720,2019-03-21,249,0.07506305770374777,0.09076685021740816,SPY,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,273.7291564941406,79550400,86,54.0,,0.54,46.440000000000005,1.67999267578125,0.0059259000909390736
721,2019-03-22,300,0.09023259964306961,0.2020906475618358,SPY,283.2200012207031,283.79998779296875,279.17999267578125,279.25,268.4608459472656,122659300,99,54.0,,0.54,53.46,-1.3800048828125,-0.0048390662678129415
722,2019-03-25,143,0.04353420582986318,1.7428132378846373,SPY,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,268.2589416503906,85575200,86,54.0,,0.54,46.440000000000005,-3.6099853515625,-0.01272017444269935
723,2019-03-26,209,0.06316537775133849,0.4509367185471638,SPY,280.989990234375,282.17999267578125,279.5599975585937,281.1199951171875,270.25860595703125,68125900,84,54.0,,0.54,45.36,1.989990234375,0.0071022885079248255
724,2019-03-27,205,0.06197560975609756,-0.0188357615769299,SPY,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,268.84539794921875,72224700,80,54.0,,0.54,43.2,-0.41998291015625,-0.0014883511271431837
725,2019-03-28,197,0.05959607376561571,-0.03839471688695628,SPY,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,269.8644104003906,56238500,78,54.0,,0.54,42.120000000000005,-0.550018310546875,-0.0019520808187236671
726,2019-03-29,215,0.06495002974419989,0.08983739431628757,SPY,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,271.5660095214844,82186800,84,54.0,,0.54,45.36,1.6300048828125,0.005796397469301384
727,2019-04-01,222,0.0670321237358715,4.319909352721779,SPY,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,274.78662109375,77617900,72,55.0,False,0.55,39.6,3.32000732421875,0.011738111183725808
728,2019-04-02,189,0.05721653777513385,-0.14643107533656952,SPY,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,274.92120361328125,40070400,83,55.0,,0.55,45.650000000000006,0.07000732421875,0.00024464398701029566
729,2019-04-03,194,0.05870374776918501,0.025992659672908314,SPY,287.32000732421875,287.760009765625,285.75,286.4200134277344,275.3538513183594,68243200,80,55.0,,0.55,44.0,1.529998779296875,0.005345347170356396
730,2019-04-04,172,0.0521600237953599,-0.11147029316687107,SPY,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,276.0844421386719,48997500,85,55.0,,0.55,46.75000000000001,-0.300018310546875,-0.0010425990421366604
731,2019-04-05,214,0.06465258774538965,0.23950456769425532,SPY,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,277.42071533203125,58621700,92,55.0,,0.55,50.6,1.170013427734375,0.004070178329206531
732,2019-04-08,124,0.03788280785246877,1.6891178581985558,SPY,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,277.6322326660156,53566300,90,55.0,,0.55,49.50000000000001,0.279998779296875,0.0009700958824796491
733,2019-04-09,136,0.04145211183819155,0.09421962594808497,SPY,287.7200012207031,288.0799865722656,286.70001220703125,287.3099975585937,276.2094421386719,66142300,81,55.0,,0.55,44.55,-0.83001708984375,-0.0028729260992100825
734,2019-04-10,144,0.04383164782867341,0.05740445745612144,SPY,287.7699890136719,288.3900146484375,287.3099975585937,288.2900085449219,277.151611328125,52601500,89,55.0,,0.55,48.95,0.310028076171875,0.0010761874848050912
735,2019-04-11,153,0.0465086258179655,0.06107408965676364,SPY,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,277.0746154785156,55093100,76,55.0,,0.55,41.8,0.449981689453125,0.001560323404406594
736,2019-04-12,192,0.058108863771564545,0.24942121487317892,SPY,290.0,290.4700012207031,288.260009765625,290.1600036621094,278.9493408203125,69727800,87,55.0,,0.55,47.85,1.6300048828125,0.005643279682449931
737,2019-04-15,111,0.03401606186793575,2.6465148906319755,SPY,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,278.7666320800781,49596700,74,55.0,,0.55,40.7,-0.1199951171875,-0.0004131067465942273
738,2019-04-16,156,0.04740095181439619,0.39348734719574696,SPY,290.95001220703125,291.010009765625,289.5,290.1600036621094,278.9493408203125,52153200,68,55.0,,0.55,37.400000000000006,0.660003662109375,0.0022731312148622784
739,2019-04-17,158,0.047995835812016656,0.012550043297649305,SPY,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,278.2667236328125,58268300,73,55.0,,0.55,40.150000000000006,0.41998291015625,0.0014431905984764182
740,2019-04-18,149,0.045318857822724566,-0.05577521349512282,SPY,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,278.81475830078125,68708500,84,55.0,,0.55,46.2,-1.1099853515625,-0.003808754690521443
741,2019-04-22,105,0.03223140987507436,2.820675551794655,SPY,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,279.0550231933594,40160100,77,55.0,,0.55,42.35,0.1199951171875,0.0004133201782869911
742,2019-04-23,137,0.04174955383700178,0.2953064727487493,SPY,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,281.564208984375,52246600,78,55.0,,0.55,42.900000000000006,2.70001220703125,0.009296282138600898
743,2019-04-24,121,0.03699048185603807,-0.1139909662159273,SPY,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,280.9393310546875,50392900,78,55.0,,0.55,42.900000000000006,0.019989013671875,6.818930433594161e-05
744,2019-04-25,163,0.04948304580606782,0.3377237419790613,SPY,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,280.7662658691406,57770900,73,55.0,,0.55,40.150000000000006,-0.3800048828125,-0.0012962371335295542
745,2019-04-26,163,0.04948304580606782,0.0,SPY,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,282.0737609863281,50916400,65,55.0,,0.55,35.75,0.709991455078125,0.0024249998566785447
746,2019-04-29,119,0.03639559785841761,6.478425620339811,SPY,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,282.51593017578125,57197700,83,55.0,,0.55,45.650000000000006,0.96002197265625,0.00327105524753879
747,2019-04-30,207,0.06257049375371802,0.7191775224334351,SPY,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,282.66015625,81111700,91,55.0,,0.55,50.05,-0.110015869140625,-0.00037363173570958974
748,2019-05-01,362,0.10867400356930398,0.7368250919842938,SPY,294.7200012207031,294.95001220703125,291.79998779296875,291.8099975585937,280.5355224609375,71671900,89,56.0,False,0.56,49.84,0.610015869140625,0.0020724871805744005
749,2019-05-02,250,0.075360499702558,-0.306545289329487,SPY,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,279.92987060546875,65030200,90,56.0,,0.56,50.400000000000006,-2.25,-0.007628411279470226
750,2019-05-03,213,0.06435514574657941,-0.14603610644058695,SPY,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,282.6697998046875,56543700,94,56.0,,0.56,52.64000000000001,1.639984130859375,0.0056029520412161915
751,2019-05-06,382,0.11462284354550863,2.0987118251555943,SPY,289.25,293.3099975585937,288.8999938964844,292.82000732421875,281.50653076171875,107198100,93,56.0,,0.56,52.080000000000005,-1.0299987792969318,-0.0034993503842900564
752,2019-05-07,499,0.14942355740630578,0.30361063104301933,SPY,290.1499938964844,290.8099975585937,285.8099975585937,287.92999267578125,276.805419921875,144729900,91,56.0,,0.56,50.96000000000001,-2.5,-0.008523405341819612
753,2019-05-08,284,0.08547352766210589,-0.4279782308375235,SPY,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,276.4209289550781,91568300,90,56.0,,0.56,50.400000000000006,-1.3800048828124432,-0.0047453832206521
754,2019-05-09,351,0.10540214158239143,0.2331553928494372,SPY,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,275.5845642089844,103471100,92,56.0,,0.56,51.52,-2.100006103515625,-0.007255661668305602
755,2019-05-10,321,0.09647888161808447,-0.08465919031950375,SPY,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,276.9689025878906,112429300,93,56.0,,0.56,52.080000000000005,1.610015869140625,0.00560336875502454
756,2019-05-13,261,0.07863236168947055,8.32099287779423,SPY,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,270.00860595703125,127290500,100,56.0,,0.56,56.00000000000001,-5.45001220703125,-0.01886208957216451
757,2019-05-14,218,0.06584235574063058,-0.16265575233959495,SPY,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,272.4504699707031,77003200,89,56.0,,0.56,49.84,1.610015869140625,0.005679268844058782
758,2019-05-15,186,0.05632421177870316,-0.1445595901735618,SPY,281.5899963378906,285.7699890136719,281.3599853515625,285.0599975585937,274.0463562011719,73956400,80,56.0,,0.56,44.8,0.66998291015625,0.0023499926194774368
759,2019-05-16,191,0.057811421772754314,0.02640445284692805,SPY,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,276.5843505859375,76749600,78,56.0,,0.56,43.68000000000001,3.44000244140625,0.012037661663771404
760,2019-05-17,164,0.04978048780487805,-0.1389160432594848,SPY,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,274.79620361328125,100353000,84,56.0,,0.56,47.040000000000006,-0.6099853515625,-0.0021091434237576756
761,2019-05-20,149,0.045318857822724566,3.434025958908096,SPY,284.0599975585937,285.9599914550781,283.1199951171875,283.95001220703125,272.9792785644531,62877600,78,56.0,,0.56,43.68000000000001,-2.6400146484375,-0.009147659711034706
762,2019-05-21,130,0.03966745984533016,-0.12470300993686079,SPY,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,275.4403076171875,46847100,80,56.0,,0.56,44.8,0.970001220703125,0.0033920871789350215
763,2019-05-22,136,0.04145211183819155,0.04499032707967787,SPY,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,274.5943298339844,49482500,78,56.0,,0.56,43.68000000000001,-0.239990234375,-0.000836406930265321
764,2019-05-23,224,0.06762700773349196,0.631449032017336,SPY,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,271.2391662597656,98733800,79,56.0,,0.56,44.24,-3.480010986328125,-0.012138585080375686
765,2019-05-24,172,0.0521600237953599,-0.22871016264811184,SPY,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,271.8544616699219,55268100,81,56.0,,0.56,45.36000000000001,0.990020751953125,0.0034957126578287756
766,2019-05-28,178,0.0539446757882213,3.281242623105614,SPY,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,269.3260498046875,70029400,79,56.0,,0.56,44.24,-0.050018310546875,-0.00017599686276736914
767,2019-05-29,235,0.07089886972040452,0.31428854997187927,SPY,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,267.5187072753906,104972900,88,56.0,,0.56,49.28,-4.790008544921875,-0.016857324116877792
