,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TLT_unscaled,TLT_monthly,isPartial,scale,TLT,Stock_Price_Change,Stock_Price_Change_Percent
383,2020-04-30,12,0.01924212271973466,0.09431293030274457,TLT,168.74000549316406,169.22999572753906,166.7100067138672,166.74000549316406,163.74932861328125,11606100,53,42.0,,0.42,22.26,-1.029998779296875,-0.006049564269517971
384,2020-05-01,10,0.015925373134328357,-0.17236921485822643,TLT,167.5,168.11000061035156,166.44000244140625,167.9499969482422,165.15158081054688,10209400,68,35.0,False,0.35,23.8,-1.1199951171875,-0.006618183214934903
385,2020-05-04,9,0.014266998341625207,-0.6766154193136112,TLT,167.55999755859375,167.67999267578125,166.47999572753906,167.16000366210938,164.37477111816406,8300900,67,35.0,,0.35,23.45,-0.4300079345703125,-0.0025578962168169017
386,2020-05-05,6,0.009291873963515756,-0.34871556433802153,TLT,165.57000732421875,166.27000427246094,165.27000427246094,166.08999633789062,163.3225555419922,7831800,53,35.0,,0.35,18.55,-1.4099884033203125,-0.008408805253508067
387,2020-05-06,30,0.04909286898839138,4.283419596644654,TLT,163.22999572753906,163.63999938964844,162.0500030517578,163.41000366210938,160.687255859375,14721500,80,35.0,,0.35,28.0,-2.6300048828125,-0.015817674957792183
388,2020-05-07,16,0.025875621890547266,-0.47292504138094116,TLT,163.55999755859375,166.3699951171875,163.33999633789062,166.13999938964844,163.37173461914062,9164800,100,35.0,,0.35,35.0,2.7299957275390625,0.01668293655415254
389,2020-05-08,15,0.024217247097844112,-0.06409023905659184,TLT,164.49000549316406,165.39999389648438,163.67999267578125,163.97999572753906,161.2477569580078,8129800,81,35.0,,0.35,28.35,-0.970001220703125,-0.005830385581365616
390,2020-05-11,13,0.02090049751243781,2.4979184013322233,TLT,163.66000366210938,164.22000122070312,162.10000610351562,162.6999969482422,159.98902893066406,8713500,30,35.0,,0.35,10.5,-1.17999267578125,-0.0071341760539589405
391,2020-05-12,9,0.014266998341625207,-0.31738474966277874,TLT,163.16000366210938,164.92999267578125,163.1300048828125,164.3699951171875,161.6312255859375,10057300,46,35.0,,0.35,16.099999999999998,0.709991455078125,0.004323416452323148
392,2020-05-13,5,0.007633499170812604,-0.46495408578402875,TLT,165.08999633789062,166.2899932861328,164.8300018310547,165.52000427246094,162.76210021972656,13305600,46,35.0,,0.35,16.099999999999998,1.3600006103515625,0.008245926579437013
393,2020-05-14,17,0.027533996683250416,2.606995437757984,TLT,167.32000732421875,168.14999389648438,167.0500030517578,167.13999938964844,164.35507202148438,10080000,76,35.0,,0.35,26.6,1.8600006103515625,0.011185282851933875
394,2020-05-15,25,0.04080099502487562,0.4818406312112269,TLT,168.3000030517578,168.49000549316406,166.3300018310547,166.7100067138672,163.93223571777344,7225600,22,35.0,,0.35,7.699999999999999,0.3400115966796875,0.002022073202625263
395,2020-05-18,9,0.014266998341625207,-0.6503271958704223,TLT,164.92999267578125,165.05999755859375,162.4199981689453,163.0500030517578,160.33323669433594,10073100,72,35.0,,0.35,25.2,-3.4300079345703125,-0.020357337662437636
396,2020-05-19,5,0.007633499170812604,-0.46495408578402875,TLT,162.52000427246094,163.6999969482422,162.47999572753906,163.66000366210938,160.9330596923828,8639100,39,35.0,,0.35,13.65,-1.3600006103515625,-0.008239431906381656
397,2020-05-20,13,0.02090049751243781,1.7379969585053225,TLT,163.1699981689453,164.6999969482422,162.8800048828125,164.14999389648438,161.4149169921875,10927300,47,35.0,,0.35,16.45,1.0,0.00610873560563463
398,2020-05-21,8,0.012608623548922056,-0.3967309370784734,TLT,164.86000061035156,165.36000061035156,164.2899932861328,164.55999755859375,161.81808471679688,8920000,53,35.0,,0.35,18.55,0.660003662109375,0.004007308283780819
399,2020-05-22,5,0.007633499170812604,-0.39458108641325795,TLT,164.72000122070312,165.67999267578125,164.61000061035156,165.5500030517578,162.7915802001953,4956700,53,35.0,,0.35,18.55,0.3199920654296875,0.0019351237557365675
400,2020-05-26,15,0.024217247097844112,8.109794135995008,TLT,163.7100067138672,163.7899932861328,162.97999572753906,163.3300018310547,160.60861206054688,8098900,33,35.0,,0.35,11.55,-1.8899993896484375,-0.011407529413324902
401,2020-05-27,13,0.02090049751243781,-0.13695815928233923,TLT,162.7899932861328,163.91000366210938,162.58999633789062,163.02999877929688,160.3135528564453,8047400,52,35.0,,0.35,18.2,0.1200103759765625,0.0007327088399529114
402,2020-05-28,9,0.014266998341625207,-0.31738474966277874,TLT,161.9600067138672,162.57000732421875,161.66000366210938,162.42999267578125,159.7235870361328,10272600,47,35.0,,0.35,16.45,-1.339996337890625,-0.008175195582650008
403,2020-05-29,10,0.015925373134328357,0.1162385214460071,TLT,162.7100067138672,164.08999633789062,162.35000610351562,163.58999633789062,160.8642120361328,14632700,36,35.0,,0.35,12.6,1.519989013671875,0.009349750539412227
404,2020-06-01,5,0.007633499170812604,-0.17847581652686073,TLT,162.10000610351562,162.44000244140625,161.6699981689453,162.27999877929688,159.78118896484375,13341400,54,39.0,False,0.39,21.06,-1.649993896484375,-0.010055420399222581
405,2020-06-02,6,0.009291873963515756,0.21724961981316548,TLT,161.6699981689453,162.08999633789062,161.25,161.69000244140625,159.20030212402344,11517100,60,39.0,,0.39,23.4,-0.350006103515625,-0.00215467925544921
406,2020-06-03,10,0.015925373134328357,0.713903266107442,TLT,160.17999267578125,160.3300018310547,158.94000244140625,159.5399932861328,157.08335876464844,12255700,59,39.0,,0.39,23.01,-1.7599945068359375,-0.010858131572580643
407,2020-06-04,9,0.014266998341625207,-0.10413412475268147,TLT,158.9199981689453,159.00999450683594,157.19000244140625,157.22999572753906,154.80892944335938,14038600,50,39.0,,0.39,19.5,-1.32000732421875,-0.00823306498561438
408,2020-06-05,20,0.03250912106135987,1.2786237359060797,TLT,154.61000061035156,156.16000366210938,153.16000366210938,156.11000061035156,153.7061767578125,17778500,69,39.0,,0.39,26.91,-2.8499908447265625,-0.01792334408642493
409,2020-06-08,11,0.01758374792703151,0.892379082634303,TLT,155.07000732421875,156.85000610351562,155.0500030517578,156.7100067138672,154.29693603515625,10346700,53,39.0,,0.39,20.67,0.69000244140625,0.004418560612352795
410,2020-06-09,4,0.005975124378109453,-0.6601905121192115,TLT,159.0500030517578,159.63999938964844,158.3000030517578,158.49000549316406,156.04953002929688,9095300,54,39.0,,0.39,21.06,2.7899932861328125,0.017787651753685685
411,2020-06-10,22,0.03582587064676617,4.995836802664447,TLT,159.24000549316406,160.89999389648438,159.0500030517578,160.83999633789062,158.36334228515625,13135500,98,39.0,,0.39,38.22,1.2599945068359375,0.007892724327569933
412,2020-06-11,32,0.05240961857379768,0.46289867148081276,TLT,163.25,164.22999572753906,162.6300048828125,163.8800048828125,161.3565216064453,17086400,94,39.0,,0.39,36.66,3.3300018310546875,0.020696096689705623
413,2020-06-12,20,0.03250912106135987,-0.3797107869506059,TLT,162.41000366210938,163.66000366210938,162.0500030517578,162.3000030517578,159.80088806152344,9716100,83,39.0,,0.39,32.370000000000005,-0.5699920654296875,-0.0034706940282414056
414,2020-06-15,18,0.029192371475953566,0.3967309370784733,TLT,163.88999938964844,164.22000122070312,162.13999938964844,162.38999938964844,159.88949584960938,7759800,82,39.0,,0.39,31.98,0.55999755859375,0.0034217129785107936
415,2020-06-16,9,0.014266998341625207,-0.5112764869624495,TLT,159.41000366210938,161.22999572753906,158.6999969482422,159.89999389648438,157.4378204345703,13698900,59,39.0,,0.39,23.01,-2.9900054931640625,-0.018207316227854875
416,2020-06-17,11,0.01758374792703151,0.23247704289201465,TLT,160.27000427246094,160.77000427246094,159.33999633789062,160.55999755859375,158.08767700195312,7113900,58,39.0,,0.39,22.62,-0.459991455078125,-0.0028530141243411355
417,2020-06-18,10,0.015925373134328357,-0.09431293030274468,TLT,162.0399932861328,162.47999572753906,161.61000061035156,162.25999450683594,159.76148986816406,7691400,55,39.0,,0.39,21.45,1.709991455078125,0.010636259312279073
418,2020-06-19,9,0.014266998341625207,-0.10413412475268147,TLT,161.0,162.5,160.91000366210938,162.38999938964844,159.88949584960938,8565500,31,39.0,,0.39,12.09,0.0200042724609375,0.00012311837141165682
419,2020-06-22,2,0.002658374792703151,1.6583747927031514,TLT,163.19000244140625,163.4199981689453,162.07000732421875,162.41000366210938,159.90916442871094,9319700,47,39.0,,0.39,18.33,0.9199981689453125,0.005661527193509652
420,2020-06-23,5,0.007633499170812604,1.8714909544603864,TLT,161.47999572753906,162.05999755859375,161.1199951171875,161.3000030517578,158.81626892089844,9088600,37,39.0,,0.39,14.43,-1.3600006103515625,-0.008322118624341068
421,2020-06-24,9,0.014266998341625207,0.8689984792526613,TLT,161.52999877929688,163.08999633789062,161.52000427246094,163.02999877929688,160.5196075439453,11436500,55,39.0,,0.39,21.45,1.029998779296875,0.006355663302564762
422,2020-06-25,15,0.024217247097844112,0.6974311286760433,TLT,164.2100067138672,164.35000610351562,163.39999389648438,163.5,160.98239135742188,10968000,62,39.0,,0.39,24.18,1.260009765625,0.007725855625224876
423,2020-06-26,25,0.04080099502487562,0.6847907964116964,TLT,164.25,165.32000732421875,164.17999267578125,165.25,162.7054443359375,12119300,100,39.0,,0.39,39.0,0.970001220703125,0.005902045541100742
424,2020-06-29,9,0.014266998341625207,-0.2585538222873396,TLT,164.85000610351562,165.27000427246094,164.3800048828125,164.72999572753906,162.19346618652344,7274400,53,39.0,,0.39,20.67,-0.0500030517578125,-0.000302462191764552
425,2020-06-30,3,0.0043167495854063015,-0.6974311286760433,TLT,165.22999572753906,165.2899932861328,163.47999572753906,163.92999267578125,161.40574645996094,14841700,54,39.0,,0.39,21.06,0.019989013671875,0.00012094761998637793
426,2020-07-01,6,0.009291873963515756,1.1525163273146375,TLT,162.80999755859375,163.55999755859375,162.14999389648438,163.4199981689453,161.09231567382812,13181000,46,36.0,False,0.36,16.56,-1.7299957275390625,-0.010466427477822449
427,2020-07-02,14,0.022558872305140962,1.4278065322148845,TLT,162.6999969482422,163.74000549316406,162.24000549316406,163.58999633789062,161.25985717773438,7599800,61,36.0,,0.36,21.96,0.1800079345703125,0.0011005621011079825
428,2020-07-06,2,0.002658374792703151,-0.38417210910487887,TLT,162.3300018310547,163.02000427246094,161.75,162.9199981689453,160.59942626953125,7972700,37,36.0,,0.36,13.32,-0.720001220703125,-0.004397222404717627
429,2020-07-07,17,0.027533996683250416,9.357454772301933,TLT,163.4199981689453,165.33999633789062,163.1999969482422,165.2100067138672,162.85682678222656,12791900,64,36.0,,0.36,23.04,2.3199920654296875,0.014231333607084284
430,2020-07-08,4,0.005975124378109453,-0.7829910257182437,TLT,164.32000732421875,164.9199981689453,163.8300018310547,164.5500030517578,162.2062225341797,7253900,41,36.0,,0.36,14.76,-0.4199981689453125,-0.0025402091341951705
431,2020-07-09,91,0.15025373134328357,24.146544546211487,TLT,164.66000366210938,167.4499969482422,164.60000610351562,167.1699981689453,164.7888641357422,13373100,99,36.0,,0.36,35.64,2.529998779296875,0.01534076405158058
432,2020-07-10,64,0.1054776119402985,-0.2980033773716102,TLT,167.9499969482422,168.2100067138672,166.16000366210938,166.3300018310547,163.96084594726562,8478000,69,36.0,,0.36,24.84,0.760009765625,0.00453872666154731
433,2020-07-13,25,0.04080099502487562,0.9521542489883361,TLT,165.5,166.9600067138672,165.22999572753906,166.8800048828125,164.50302124023438,8054000,49,36.0,,0.36,17.64,-1.25,-0.007431186909862664
434,2020-07-14,23,0.03748424543946932,-0.08129089948380275,TLT,167.92999267578125,168.13999938964844,166.97999572753906,167.1199951171875,164.7396240234375,11344600,46,36.0,,0.36,16.56,1.17999267578125,0.007067516940170604
435,2020-07-15,9,0.014266998341625207,-0.6193868070610096,TLT,165.9199981689453,166.9499969482422,165.8300018310547,166.33999633789062,163.97068786621094,7840300,41,36.0,,0.36,14.76,-1.19000244140625,-0.0070774500162126275
436,2020-07-16,9,0.014266998341625207,0.0,TLT,167.39999389648438,167.77000427246094,167.0399932861328,167.1300048828125,164.7494659423828,9107400,82,36.0,,0.36,29.52,0.82000732421875,0.004911694155184554
437,2020-07-17,10,0.015925373134328357,0.1162385214460071,TLT,167.27000427246094,167.39999389648438,166.47000122070312,166.77999877929688,164.40443420410156,8549900,55,36.0,,0.36,19.8,-0.3700103759765625,-0.0022054620406140035
438,2020-07-20,11,0.01758374792703151,16.58374792703151,TLT,167.50999450683594,167.6199951171875,166.8000030517578,167.19000244140625,164.80860900878906,6907200,30,36.0,,0.36,10.8,0.220001220703125,0.001314224783300677
439,2020-07-21,33,0.05406799336650083,2.074884466660379,TLT,167.3000030517578,167.72000122070312,167.0800018310547,167.2899932861328,164.90716552734375,8454400,62,36.0,,0.36,22.32,0.100006103515625,0.0005966239495813763
440,2020-07-22,58,0.0955273631840796,0.7668006011716713,TLT,168.25999450683594,168.4600067138672,167.69000244140625,167.7899932861328,165.40005493164062,6592100,48,36.0,,0.36,17.28,0.7400054931640625,0.004412148150358508
441,2020-07-23,56,0.0922106135986733,-0.034720413867333266,TLT,168.9199981689453,169.8800048828125,168.47999572753906,169.75,167.33213806152344,10471800,58,36.0,,0.36,20.88,1.4199981689453125,0.008429289518889771
442,2020-07-24,43,0.07065174129353234,-0.2338003345143248,TLT,169.00999450683594,169.9199981689453,168.8699951171875,169.74000549316406,167.322265625,7520700,100,36.0,,0.36,36.0,0.0399932861328125,0.00023542079693483764
443,2020-07-27,20,0.03250912106135987,0.8488163727247005,TLT,170.25,170.3000030517578,168.99000549316406,169.11000061035156,166.7012481689453,6146400,60,36.0,,0.36,21.6,0.3800048828125,0.002236375276055913
444,2020-07-28,30,0.04909286898839138,0.5101260011222772,TLT,169.5399932861328,170.33999633789062,169.42999267578125,170.27999877929688,167.85455322265625,8520700,81,36.0,,0.36,29.16,0.0399932861328125,0.0002348401962193325
445,2020-07-29,11,0.01758374792703151,-0.6418268418741344,TLT,170.0500030517578,170.38999938964844,168.97999572753906,169.99000549316406,167.5687255859375,6733700,84,36.0,,0.36,30.24,0.0500030517578125,0.0002935485078832123
446,2020-07-30,27,0.04411774461028192,1.5090068848439118,TLT,171.0500030517578,171.25999450683594,170.75,171.11000061035156,168.6727752685547,9376100,62,36.0,,0.36,22.32,0.8699951171875,0.005105904808403672
447,2020-07-31,44,0.07231011608623548,0.6390256737961884,TLT,170.14999389648438,171.4600067138672,169.94000244140625,171.0,168.56434631347656,8886000,49,36.0,,0.36,17.64,0.20001220703125,0.0011678863333330902
448,2020-08-03,33,0.05406799336650083,0.1811397311886389,TLT,169.24000549316406,169.99000549316406,168.97000122070312,169.9499969482422,167.7156524658203,9066200,55,39.0,,0.39,21.45,-1.470001220703125,-0.008573434988581763
449,2020-08-04,59,0.09718573797678276,0.7974726252185382,TLT,170.8300018310547,171.5800018310547,170.72000122070312,171.57000732421875,169.3143310546875,9878900,61,39.0,,0.39,23.79,1.589996337890625,0.009353469536504955
450,2020-08-05,58,0.0955273631840796,-0.017063972834155283,TLT,170.05999755859375,170.55999755859375,169.69000244140625,170.07000732421875,167.8340606689453,6954100,52,39.0,,0.39,20.28,-1.0200042724609375,-0.005944773642474255
451,2020-08-06,55,0.09055223880597014,-0.052080620800999955,TLT,171.3800048828125,172.25,170.6199951171875,171.02000427246094,168.7715606689453,9481800,58,39.0,,0.39,22.62,1.69000244140625,0.009908551041258429
452,2020-08-07,19,0.030850746268656717,-0.6593044338223175,TLT,171.27999877929688,171.5,169.5800018310547,169.8800048828125,167.6465606689453,8176900,81,39.0,,0.39,31.59,-0.75,-0.004354136429608135
453,2020-08-10,19,0.030850746268656717,1.1623852144600724,TLT,170.22000122070312,170.25,169.07000732421875,169.1199951171875,166.8965301513672,6408500,41,39.0,,0.39,15.99,-1.25,-0.007288629737609353
454,2020-08-11,53,0.08723548922056384,1.8276622050206957,TLT,167.1699981689453,167.49000549316406,165.8800048828125,167.11000061035156,164.91297912597656,19234200,57,39.0,,0.39,22.23,-2.7599945068359375,-0.016211421479212507
455,2020-08-12,45,0.07396849087893864,-0.1520825808413968,TLT,165.6999969482422,166.07000732421875,164.99000549316406,165.58999633789062,163.41294860839844,11744800,67,39.0,,0.39,26.130000000000003,-1.4199981689453125,-0.00847810688622419
456,2020-08-13,65,0.10713598673300166,0.4484003318162455,TLT,165.30999755859375,165.5800018310547,163.1699981689453,163.82000732421875,161.66622924804688,12744700,100,39.0,,0.39,39.0,-0.4900054931640625,-0.00295059596286662
457,2020-08-14,32,0.05240961857379768,-0.510812191384301,TLT,163.80999755859375,164.14999389648438,163.16000366210938,163.17999267578125,161.03463745117188,6398100,79,39.0,,0.39,30.81,-1.4300079345703125,-0.008636356557293556
458,2020-08-17,10,0.015925373134328357,-0.4216105523098236,TLT,163.97000122070312,164.4600067138672,163.42999267578125,163.58999633789062,161.43922424316406,6901500,59,39.0,,0.39,23.01,0.3100128173828125,0.0018885947542484072
459,2020-08-18,20,0.03250912106135987,1.0413412475268147,TLT,164.36000061035156,164.8699951171875,164.08999633789062,164.75999450683594,162.59385681152344,8140600,45,39.0,,0.39,17.55,0.4099884033203125,0.002492936802767076
460,2020-08-19,39,0.06401824212271974,0.9692394021323267,TLT,165.3699951171875,165.61000061035156,163.3000030517578,163.72999572753906,161.577392578125,12497700,53,39.0,,0.39,20.67,0.7400054931640625,0.004488418239098513
461,2020-08-20,19,0.030850746268656717,-0.518094448617983,TLT,165.38999938964844,165.64999389648438,164.92999267578125,165.2100067138672,163.03797912597656,10319900,40,39.0,,0.39,15.6,0.0399932861328125,0.0002414907673777833
462,2020-08-21,8,0.012608623548922056,-0.591302478094931,TLT,165.77000427246094,166.3300018310547,165.00999450683594,166.1999969482422,164.0149383544922,6836000,46,39.0,,0.39,17.94,0.6800079345703125,0.004105088799431167
463,2020-08-24,13,0.02090049751243781,3.8417210910487904,TLT,166.32000732421875,166.97000122070312,165.86000061035156,165.92999267578125,163.74850463867188,6490600,37,39.0,,0.39,14.43,0.6399993896484375,0.003847768788570738
464,2020-08-25,13,0.02090049751243781,0.0,TLT,164.35000610351562,165.08999633789062,163.8300018310547,164.66000366210938,162.49517822265625,10518300,68,39.0,,0.39,26.52,-1.8800048828125,-0.01125953685732739
465,2020-08-26,20,0.03250912106135987,0.5554233119098628,TLT,164.0500030517578,164.3300018310547,163.27999877929688,164.02999877929688,161.8734588623047,8276600,54,39.0,,0.39,21.06,-0.7599945068359375,-0.004603516407380881
466,2020-08-27,30,0.04909286898839138,0.5101260011222772,TLT,164.75999450683594,164.82000732421875,161.16000366210938,161.24000549316406,159.12017822265625,19860100,62,39.0,,0.39,24.18,0.4900054931640625,0.002981838299179307
467,2020-08-28,20,0.03250912106135987,-0.3378036009863865,TLT,161.77000427246094,162.0500030517578,160.63999938964844,161.1199951171875,159.00169372558594,8415400,51,39.0,,0.39,19.89,-2.7700042724609375,-0.016806238013398755
468,2020-08-31,11,0.01758374792703151,3.0733768728390327,TLT,161.60000610351562,163.25,161.55999755859375,162.19000244140625,160.0576629638672,11388100,51,39.0,,0.39,19.89,1.1999969482421875,0.007405102904310956
469,2020-09-01,20,0.03250912106135987,0.8488163727247005,TLT,161.75999450683594,164.07000732421875,161.17999267578125,163.86000061035156,161.8883514404297,10587000,86,28.0,False,0.28,24.08,0.82000732421875,0.005023015768568229
470,2020-09-02,15,0.024217247097844112,-0.25506300056113873,TLT,163.50999450683594,165.55999755859375,163.49000549316406,165.4199981689453,163.42958068847656,15167700,72,28.0,,0.28,20.160000000000004,1.489990234375,0.009081429681603082
471,2020-09-03,26,0.04245936981757877,0.7532698760528658,TLT,165.75,167.24000549316406,165.44000244140625,165.88999938964844,163.89395141601562,16416600,78,28.0,,0.28,21.840000000000003,1.6800079345703125,0.010147426669149029
472,2020-09-04,15,0.024217247097844112,-0.42963715189626217,TLT,164.41000366210938,164.6999969482422,162.4499969482422,162.74000549316406,160.7818603515625,13780300,82,28.0,,0.28,22.96,-2.540008544921875,-0.015187804720717346
473,2020-09-08,13,0.02090049751243781,6.862133499688084,TLT,164.3699951171875,165.25999450683594,163.74000549316406,163.74000549316406,161.7698211669922,13790400,75,28.0,,0.28,21.000000000000004,0.55999755859375,0.0034001066725564133
474,2020-09-09,8,0.012608623548922056,-0.3967309370784734,TLT,163.94000244140625,164.25,162.75999450683594,163.3000030517578,161.3350830078125,9558900,100,28.0,,0.28,28.000000000000004,-1.0099945068359375,-0.006111548713588766
475,2020-09-10,14,0.022558872305140962,0.7891621728265159,TLT,162.4600067138672,164.35000610351562,161.9499969482422,164.1300048828125,162.15513610839844,8847700,65,28.0,,0.28,18.200000000000003,0.100006103515625,0.0006088651660007827
476,2020-09-11,8,0.012608623548922056,-0.44107917371168126,TLT,164.30999755859375,164.57000732421875,164.0800018310547,164.47999572753906,162.5009002685547,5458200,50,28.0,,0.28,14.000000000000002,0.220001220703125,0.0013386140099354016
477,2020-09-14,2,0.002658374792703151,0.0,TLT,164.7899932861328,165.0800018310547,164.22999572753906,164.47000122070312,162.4910125732422,4274900,21,28.0,,0.28,5.880000000000001,0.5099945068359375,0.003098951717436682
478,2020-09-15,4,0.005975124378109453,1.2476606363069243,TLT,164.1699981689453,164.47000122070312,163.7899932861328,164.07000732421875,162.09584045410156,6928500,49,28.0,,0.28,13.72,-0.6100006103515625,-0.0036951817517899554
479,2020-09-16,6,0.009291873963515756,0.5550929780738276,TLT,164.77999877929688,164.88999938964844,162.97999572753906,163.5800018310547,161.61170959472656,8815200,50,28.0,,0.28,14.000000000000002,0.4199981689453125,0.0025536460499062663
480,2020-09-17,3,0.0043167495854063015,-0.535427449580582,TLT,164.89999389648438,164.9600067138672,163.8000030517578,164.0800018310547,162.10574340820312,7813900,55,28.0,,0.28,15.400000000000002,0.07000732421875,0.0004245698615918947
481,2020-09-18,3,0.0043167495854063015,0.0,TLT,164.1699981689453,164.24000549316406,163.33999633789062,163.57000732421875,161.6018524169922,7246300,47,28.0,,0.28,13.160000000000002,-0.720001220703125,-0.004364701693738482
482,2020-09-21,7,0.010950248756218906,1.5366884364195164,TLT,164.88999938964844,165.39999389648438,164.13999938964844,164.39999389648438,162.42185974121094,11086900,67,28.0,,0.28,18.76,1.1599884033203125,0.007062764031438018
483,2020-09-22,4,0.005975124378109453,-0.45433893684688786,TLT,164.44000244140625,164.8800048828125,163.8699951171875,164.27000427246094,162.29344177246094,10524100,42,28.0,,0.28,11.760000000000002,-0.519989013671875,-0.0031438272845240034
484,2020-09-23,11,0.01758374792703151,1.942825423258396,TLT,164.3000030517578,164.52999877929688,163.47999572753906,164.49000549316406,162.5107879638672,6224800,29,28.0,,0.28,8.120000000000001,-0.350006103515625,-0.0021227928987774813
485,2020-09-24,5,0.007633499170812604,-0.5658775818164671,TLT,164.9600067138672,165.1199951171875,164.6199951171875,165.1199951171875,163.13319396972656,8278100,59,28.0,,0.28,16.520000000000003,0.589996337890625,0.003585949931732779
486,2020-09-25,6,0.009291873963515756,0.21724961981316548,TLT,165.11000061035156,165.4199981689453,164.7100067138672,165.1199951171875,163.13319396972656,5140300,84,28.0,,0.28,23.520000000000003,0.3000030517578125,0.0018168790009041036
487,2020-09-29,1,0.001,0.0,TLT,164.8000030517578,165.24000549316406,164.55999755859375,164.83999633789062,162.85659790039062,10297600,34,28.0,,0.28,9.52,-0.17999267578125,-0.0010880950173716153
488,2020-09-30,6,0.009291873963515756,8.291873963515755,TLT,164.0,164.0,162.5500030517578,163.25999450683594,161.2955780029297,12971000,54,28.0,,0.28,15.12,-1.2400054931640625,-0.00750426925648684
489,2020-10-01,2,0.002658374792703151,-0.7139032661074425,TLT,162.50999450683594,163.74000549316406,162.10000610351562,163.36000061035156,161.56163024902344,11523900,79,30.0,False,0.3,23.7,-0.2599945068359375,-0.0015853323587556867
490,2020-10-02,8,0.012608623548922056,3.7429819089207728,TLT,163.61000061035156,163.6699981689453,162.17999267578125,162.75,160.9583282470703,8828800,49,30.0,,0.3,14.7,-0.07000732421875,-0.00042755173977115923
491,2020-10-05,19,0.030850746268656717,29.850746268656717,TLT,160.9499969482422,160.9499969482422,159.52000427246094,159.57000732421875,157.8133544921875,14726000,83,30.0,,0.3,24.9,-2.720001220703125,-0.01661881377853658
492,2020-10-06,19,0.030850746268656717,0.0,TLT,159.3300018310547,161.41000366210938,158.67999267578125,160.42999267578125,158.66387939453125,22419400,69,30.0,,0.3,20.7,0.4600067138671875,0.002858072212422069
493,2020-10-07,12,0.01924212271973466,-0.3762833951513197,TLT,159.55999755859375,160.4199981689453,158.86000061035156,159.25999450683594,157.5067596435547,9429200,49,30.0,,0.3,14.7,-0.9900054931640625,-0.006133482874063456
494,2020-10-08,4,0.005975124378109453,-0.6894768594329053,TLT,159.97000122070312,160.25,159.66000366210938,160.1199951171875,158.3572998046875,8431500,41,30.0,,0.3,12.3,-0.1699981689453125,-0.0010597068375869378
495,2020-10-09,10,0.015925373134328357,1.6652789342214818,TLT,159.52000427246094,160.27000427246094,158.80999755859375,160.08999633789062,158.32762145996094,8441500,100,30.0,,0.3,30.0,0.0200042724609375,0.00012483165342236369
496,2020-10-12,8,0.012608623548922056,3.7429819089207728,TLT,160.42999267578125,160.67999267578125,160.11000061035156,160.60000610351562,158.83201599121094,3962000,23,30.0,,0.3,6.9,0.4099884033203125,0.002558110640736855
497,2020-10-13,5,0.007633499170812604,-0.39458108641325795,TLT,161.2100067138672,161.8300018310547,161.17999267578125,161.75,159.9693603515625,7914300,90,30.0,,0.3,27.0,1.1500091552734375,0.007157139704343285
498,2020-10-14,5,0.007633499170812604,0.0,TLT,162.3300018310547,162.75,161.97000122070312,162.1199951171875,160.3352813720703,6954800,32,30.0,,0.3,9.6,0.9199981689453125,0.005684966684396109
499,2020-10-15,8,0.012608623548922056,0.651748859439496,TLT,163.0399932861328,163.19000244140625,161.63999938964844,161.83999633789062,160.058349609375,9458800,39,30.0,,0.3,11.7,0.44000244140625,0.0027035480270738432
500,2020-10-16,14,0.022558872305140962,0.7891621728265159,TLT,161.66000366210938,162.32000732421875,161.10000610351562,161.38999938964844,159.6133270263672,8416300,28,30.0,,0.3,8.4,-0.8699951171875,-0.0053311790193757425
501,2020-10-19,5,0.007633499170812604,0.7683442182097582,TLT,160.5,160.97999572753906,160.0500030517578,160.77999877929688,159.010009765625,9286600,47,30.0,,0.3,14.1,-1.3400115966796875,-0.00825536924726189
502,2020-10-20,3,0.0043167495854063015,-0.43449923962633075,TLT,159.86000061035156,160.00999450683594,158.9499969482422,159.25,157.4968719482422,11189000,40,30.0,,0.3,12.0,-0.970001220703125,-0.0060256009842668545
503,2020-10-21,4,0.005975124378109453,0.3841721091048791,TLT,158.7899932861328,159.3699951171875,158.3699951171875,158.6999969482422,156.9529266357422,10453700,72,30.0,,0.3,21.6,-0.6399993896484375,-0.003999746338476995
504,2020-10-22,7,0.010950248756218906,0.8326394671107411,TLT,158.2899932861328,158.6300048828125,156.97000122070312,157.0500030517578,155.3210906982422,12664900,71,30.0,,0.3,21.3,-0.739990234375,-0.004643221792350993
505,2020-10-23,11,0.01758374792703151,0.6057852491291837,TLT,156.80999755859375,158.2100067138672,156.75,158.00999450683594,156.27052307128906,8783800,78,30.0,,0.3,23.4,-0.4199981689453125,-0.0026476590557731328
506,2020-10-26,23,0.03748424543946932,13.100436681222707,TLT,159.2100067138672,160.02000427246094,159.00999450683594,159.47999572753906,157.72430419921875,7227300,46,30.0,,0.3,13.8,1.80999755859375,0.011440474570405978
507,2020-10-27,27,0.04411774461028192,0.17696765916028845,TLT,160.22999572753906,160.6999969482422,159.89999389648438,160.5500030517578,158.78257751464844,6062300,52,30.0,,0.3,15.6,0.67999267578125,0.0042494229322944665
508,2020-10-28,44,0.07231011608623548,0.6390256737961884,TLT,161.3800048828125,161.4600067138672,160.1999969482422,160.6999969482422,158.93087768554688,11765800,66,30.0,,0.3,19.8,0.760009765625,0.004729370131038468
