,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PLUG_unscaled,PLUG_monthly,isPartial,scale,PLUG,Stock_Price_Change,Stock_Price_Change_Percent
371,2020-12-30,3,0.007529209621993127,0.0,PLUG,33.13999938964844,34.400001525878906,32.560001373291016,34.189998626708984,34.189998626708984,24354700,87,94.0,,0.94,81.78,0.94000244140625,0.028093319400073202
372,2020-12-31,2,0.007185567010309278,-0.045641259698767755,PLUG,34.099998474121094,34.56999969482422,33.099998474121094,33.90999984741211,33.90999984741211,15594600,85,94.0,,0.94,79.89999999999999,0.1699981689453125,0.0049418070175788475
373,2021-01-04,61,0.027460481099656358,0.8622698671638311,PLUG,34.63999938964844,34.91999816894531,31.06999969482422,32.16999816894531,32.16999816894531,29515600,65,100.0,,1.0,65.0,0.34999847412109375,0.010124341255736136
374,2021-01-05,4,0.007872852233676977,-0.7133024652734326,PLUG,30.790000915527344,33.09000015258789,30.399999618530277,32.54999923706055,32.54999923706055,18544000,65,100.0,,1.0,65.0,-1.8299980163574219,-0.05240544422436011
375,2021-01-06,7,0.008903780068728523,0.13094718463553034,PLUG,34.369998931884766,36.86000061035156,33.720001220703125,35.0,35.0,45988500,63,100.0,,1.0,63.0,3.770000457763672,0.11393171472889319
376,2021-01-07,48,0.022993127147766326,1.5824006175221923,PLUG,43.59999847412109,47.310001373291016,43.15999984741211,47.290000915527344,47.290000915527344,98454300,94,100.0,,1.0,94.0,10.450000762939453,0.2835051706430176
377,2021-01-08,20,0.013371134020618555,-0.41847257510088187,PLUG,51.97999954223633,55.97999954223633,49.20000076293945,53.77999877929688,53.77999877929688,100750500,87,100.0,,1.0,87.0,8.669998168945312,0.18325930917939015
378,2021-01-11,5,0.008216494845360824,0.09128251939753529,PLUG,48.86000061035156,54.34999847412109,47.619998931884766,53.970001220703125,53.970001220703125,46139000,72,100.0,,1.0,72.0,-1.6300010681152415,-0.029117561297681394
379,2021-01-12,37,0.01921305841924399,1.338352153910498,PLUG,62.400001525878906,66.06999969482422,60.83000183105469,66.0199966430664,66.0199966430664,109979100,90,100.0,,1.0,90.0,11.720001220703132,0.21563940293914907
380,2021-01-13,34,0.018182130584192442,-0.05365766410302275,PLUG,70.30000305175781,73.9000015258789,64.12999725341797,69.5,69.5,153092700,100,100.0,,1.0,100.0,7.8300018310546875,0.1185106987622413
381,2021-01-14,24,0.014745704467353953,-0.1890001890001891,PLUG,66.22000122070312,68.55000305175781,63.7599983215332,66.54000091552734,66.54000091552734,89190000,90,100.0,,1.0,90.0,-5.349998474121094,-0.07239510640940361
382,2021-01-15,10,0.009934707903780069,-0.3262642740619902,PLUG,63.150001525878906,65.0,57.31999969482422,60.13999938964844,60.13999938964844,80671000,83,100.0,,1.0,83.0,-3.5500030517578125,-0.05178705898929614
383,2021-01-19,5,0.008216494845360824,0.09128251939753529,PLUG,63.63999938964844,68.44999694824219,62.22999954223633,66.47000122070312,66.47000122070312,62967300,78,100.0,,1.0,78.0,3.4499969482421875,0.053076876126802786
384,2021-01-20,23,0.014402061855670101,0.7528230865746548,PLUG,65.80999755859375,65.8499984741211,60.27999877929688,62.5,62.5,64225700,74,100.0,,1.0,74.0,-2.5999984741210938,-0.03798390927741102
385,2021-01-21,11,0.010278350515463917,-0.2863278453829635,PLUG,60.04999923706055,65.33000183105469,58.72999954223633,63.68999862670898,63.68999862670898,55559800,76,100.0,,1.0,76.0,-0.5199966430664062,-0.007896684208288374
386,2021-01-22,12,0.010621993127147768,0.03343363423604173,PLUG,62.29999923706055,67.0199966430664,61.959999084472656,66.87000274658203,66.87000274658203,40373300,72,100.0,,1.0,72.0,1.6899948120117188,0.025868586631638157
387,2021-01-25,11,0.010278350515463917,0.2007226013649135,PLUG,66.47000122070312,70.58000183105469,63.150001525878906,65.72000122070312,65.72000122070312,35466900,74,100.0,,1.0,74.0,3.5600051879882812,0.05311855216806527
388,2021-01-26,33,0.01783848797250859,0.7355399531929123,PLUG,67.63999938964844,75.48999786376953,66.0,73.18000030517578,73.18000030517578,70505800,77,100.0,,1.0,77.0,4.909996032714844,0.0695663914045761
389,2021-01-27,11,0.010278350515463917,-0.42381044114814104,PLUG,64.05000305175781,69.51000213623047,62.95000076293945,64.41999816894531,64.41999816894531,72967800,79,100.0,,1.0,79.0,-5.9799957275390625,-0.07921573581616281
390,2021-01-28,18,0.01268384879725086,0.23403543965229034,PLUG,65.5999984741211,68.0,62.9900016784668,65.27999877929688,65.27999877929688,41440400,77,100.0,,1.0,77.0,-1.5100021362304688,-0.021723523087671115
391,2021-01-29,7,0.008903780068728523,-0.29802221620157143,PLUG,65.8499984741211,67.1500015258789,62.36000061035156,63.16999816894531,63.16999816894531,28717200,72,100.0,,1.0,72.0,-0.8499984741210938,-0.01249997756060428
392,2021-02-01,7,0.008903780068728523,0.23912003825920625,PLUG,64.29000091552734,65.69999694824219,60.77000045776367,63.84999847412109,63.84999847412109,19010200,87,95.0,False,0.95,82.64999999999999,-1.4500045776367188,-0.021593515185221568
393,2021-02-02,12,0.010621993127147768,0.19297568506368212,PLUG,64.08999633789062,64.93000030517578,61.02999877929688,64.25,64.25,24272700,86,95.0,,0.95,81.7,-0.7699966430664062,-0.011719888566707248
394,2021-02-03,9,0.009591065292096222,-0.0970559689420899,PLUG,65.91000366210938,68.68000030517578,63.150001525878906,67.37999725341797,67.37999725341797,28055500,91,95.0,,0.95,86.45,3.75,0.05775450457992792
395,2021-02-04,7,0.008903780068728523,-0.0716589036187747,PLUG,68.25,70.51000213623047,67.26000213623047,67.66999816894531,67.66999816894531,21240500,90,95.0,,0.95,85.5,1.8300018310546875,0.02664533813225356
396,2021-02-05,3,0.007529209621993127,-0.1543805480509456,PLUG,69.0,69.0999984741211,65.4800033569336,65.7699966430664,65.7699966430664,18125900,88,95.0,,0.95,83.6,-1.410003662109375,-0.0199972148544989
397,2021-02-08,7,0.008903780068728523,0.13094718463553034,PLUG,66.11000061035156,67.19999694824219,64.66000366210938,66.19000244140625,66.19000244140625,15920700,80,95.0,,0.95,76.0,-1.9000015258789062,-0.027496404744357328
398,2021-02-09,12,0.010621993127147768,0.19297568506368212,PLUG,65.56999969482422,69.87999725341797,65.55000305175781,67.4800033569336,67.4800033569336,23365800,92,95.0,,0.95,87.39999999999999,2.6800003051757812,0.03988095873337505
399,2021-02-10,10,0.009934707903780069,-0.06470397929472671,PLUG,68.97000122070312,69.0,62.400001525878906,64.33000183105469,64.33000183105469,27217000,86,95.0,,0.95,81.7,-0.8799972534179688,-0.01259297779057833
400,2021-02-11,3,0.007529209621993127,-0.24213075060532685,PLUG,65.0,65.58999633789062,62.900001525878906,63.9900016784668,63.9900016784668,13892200,85,95.0,,0.95,80.75,-3.410003662109375,-0.04942034292912134
401,2021-02-12,183,0.06938487972508592,8.215426745778185,PLUG,63.15999984741211,64.12999725341797,61.59000015258789,63.18999862670898,63.18999862670898,12324500,89,95.0,,0.95,84.55,-1.4599990844726562,-0.02225947806051687
402,2021-02-16,6,0.008560137457044674,0.08729812309035356,PLUG,65.01000213623047,65.01000213623047,55.93000030517578,59.0,59.0,32163300,100,95.0,,0.95,95.0,0.8800048828125,0.01372220365666088
403,2021-02-17,4,0.007872852233676977,-0.08028904054596542,PLUG,57.0,58.79999923706055,55.09999847412109,56.22999954223633,56.22999954223633,21717200,99,95.0,,0.95,94.05,-6.210002899169922,-0.0955238070313652
404,2021-02-18,16,0.011996563573883161,0.5237887385421212,PLUG,51.880001068115234,54.47999954223633,50.060001373291016,50.22999954223633,50.22999954223633,34222100,95,95.0,,0.95,90.25,-4.319999694824219,-0.07346938351831478
405,2021-02-19,7,0.008903780068728523,-0.25780578630764817,PLUG,53.18999862670898,57.77999877929688,52.59999847412109,55.88999938964844,55.88999938964844,34719700,91,95.0,,0.95,86.45,3.299999237060554,0.0605726737295984
406,2021-02-22,3,0.007529209621993127,-0.04364906154517689,PLUG,54.209999084472656,54.45000076293945,48.0099983215332,48.59999847412109,48.59999847412109,34830500,91,95.0,,0.95,86.45,-3.329998016357429,-0.05763236564052332
407,2021-02-23,1,0.00684192439862543,-0.0912825193975354,PLUG,44.81999969482422,47.13999938964844,37.220001220703125,46.58000183105469,46.58000183105469,48792800,98,95.0,,0.95,93.1,-7.310001373291016,-0.13425163031891918
408,2021-02-24,2,0.007185567010309278,0.05022601707684582,PLUG,48.11000061035156,50.25,46.2599983215332,50.15999984741211,50.15999984741211,30004300,94,95.0,,0.95,89.3,3.1100006103515625,0.06597370917731693
409,2021-02-25,6,0.008560137457044674,0.191296030607365,PLUG,46.0099983215332,48.75,43.20000076293945,43.34000015258789,43.34000015258789,38222500,100,95.0,,0.95,95.0,-1.5,-0.02985074626865669
410,2021-02-26,4,0.007872852233676977,-0.08028904054596542,PLUG,44.68000030517578,49.810001373291016,44.5099983215332,48.380001068115234,48.380001068115234,55079400,95,95.0,,0.95,90.25,1.0600013732910156,0.02174361791366186
411,2021-03-01,2,0.007185567010309278,-0.8438503472481518,PLUG,53.0,53.09999847412109,50.63999938964844,52.459999084472656,52.459999084472656,27516100,86,95.0,False,0.95,81.7,3.289997100830071,0.06605093375071114
412,2021-03-02,1,0.00684192439862543,-0.04782400765184114,PLUG,51.4900016784668,51.72999954223633,48.40999984741211,48.77999877929688,48.77999877929688,24729900,83,95.0,,0.95,78.85,-1.3699989318847585,-0.025800357274067376
413,2021-03-03,5,0.008216494845360824,0.20090406830738305,PLUG,48.2400016784668,49.56999969482422,43.560001373291016,43.810001373291016,43.810001373291016,26227000,80,95.0,,0.95,76.0,-2.1599998474121094,-0.04175526515612127
414,2021-03-04,3,0.007529209621993127,-0.08364700961940608,PLUG,42.47999954223633,44.869998931884766,37.470001220703125,40.02000045776367,40.02000045776367,49365800,88,95.0,,0.95,83.6,-4.700000762939453,-0.09481542852279257
415,2021-03-05,4,0.007872852233676977,0.045641259698767644,PLUG,41.27000045776367,41.369998931884766,33.2599983215332,39.29999923706055,39.29999923706055,50280500,91,95.0,,0.95,86.45,-3.5,-0.07800312198164305
416,2021-03-08,2,0.007185567010309278,-0.7350145735648207,PLUG,39.290000915527344,41.84000015258789,37.59999847412109,38.11000061035156,38.11000061035156,26054900,82,95.0,,0.95,77.89999999999999,0.470001220703125,0.011360919333765818
417,2021-03-09,9,0.009591065292096222,0.33476805356288875,PLUG,41.04999923706055,42.65999984741211,39.40999984741211,42.31999969482422,42.31999969482422,34205100,85,95.0,,0.95,80.75,0.8199996948242188,0.019598462997938215
418,2021-03-10,4,0.007872852233676977,-0.17914725904693662,PLUG,44.54999923706055,46.47999954223633,41.61000061035156,42.83000183105469,42.83000183105469,30457500,81,95.0,,0.95,76.95,3.8199996948242188,0.08954523461058916
419,2021-03-11,4,0.007872852233676977,0.0,PLUG,45.0,48.34999847412109,43.459999084472656,48.15999984741211,48.15999984741211,27986700,86,95.0,,0.95,81.7,1.8699989318847585,0.04023233541957105
420,2021-03-12,71,0.030896907216494848,2.924487123526844,PLUG,45.560001373291016,47.83000183105469,44.59999847412109,47.25,47.25,21471000,85,95.0,,0.95,80.75,-0.5199966430663991,-0.010754843008831227
421,2021-03-15,1,0.00684192439862543,-0.5011275369581558,PLUG,46.79999923706055,47.84999847412109,45.90999984741211,46.459999084472656,46.459999084472656,17340100,80,95.0,,0.95,76.0,0.019996643066399145,0.0004180774054123315
422,2021-03-16,7,0.008903780068728523,0.3013561024610749,PLUG,44.86000061035156,45.150001525878906,41.95000076293945,42.68000030517578,42.68000030517578,29543500,87,95.0,,0.95,82.64999999999999,-2.6999969482421804,-0.05642627031017422
423,2021-03-17,9,0.009591065292096222,0.07719027402547285,PLUG,37.02999877929688,39.970001220703125,34.20000076293945,39.33000183105469,39.33000183105469,119530000,100,95.0,,0.95,95.0,-5.180000305175781,-0.11472868505235223
424,2021-03-18,1,0.00684192439862543,-0.28663561447509867,PLUG,37.5,38.56999969482422,36.060001373291016,36.36000061035156,36.36000061035156,39978400,89,95.0,,0.95,84.55,-1.4000015258789062,-0.03502630680816077
425,2021-03-19,5,0.008216494845360824,0.20090406830738305,PLUG,35.0,38.56999969482422,34.5,38.27999877929688,38.27999877929688,55298800,90,95.0,,0.95,85.5,0.0,0.0
426,2021-03-22,2,0.007185567010309278,-0.6874906590943058,PLUG,38.540000915527344,39.45000076293945,37.560001373291016,38.90999984741211,38.90999984741211,24794800,89,95.0,,0.95,84.55,0.8800010681152344,0.022815687712679056
427,2021-03-23,1,0.00684192439862543,-0.04782400765184114,PLUG,38.22999954223633,39.29999923706055,36.43999862670898,36.790000915527344,36.790000915527344,23159500,87,95.0,,0.95,82.64999999999999,-0.15000152587890625,-0.0038023199740929714
428,2021-03-24,2,0.007185567010309278,0.05022601707684582,PLUG,37.040000915527344,37.08000183105469,32.970001220703125,33.20000076293945,33.20000076293945,29233700,86,95.0,,0.95,81.7,-2.2199974060058594,-0.056488484710003894
429,2021-03-25,3,0.007529209621993127,0.04782400765184125,PLUG,31.0,34.18000030517578,30.100000381469727,34.099998474121094,34.099998474121094,35469800,88,95.0,,0.95,83.6,-2.9000015258789062,-0.07820931452732938
430,2021-03-26,3,0.007529209621993127,0.0,PLUG,34.369998931884766,35.02000045776367,32.400001525878906,34.029998779296875,34.029998779296875,20150000,84,95.0,,0.95,79.8,0.8400001525878906,0.024575779552017396
431,2021-03-29,108,0.04361168384879725,1.5427769985974753,PLUG,33.70000076293945,33.869998931884766,30.729999542236328,30.780000686645508,30.780000686645508,28952900,91,95.0,,0.95,86.45,-1.1500015258789062,-0.03283842121206937
432,2021-03-30,4,0.007872852233676977,-0.8194783704987787,PLUG,30.8700008392334,34.220001220703125,30.239999771118164,34.040000915527344,34.040000915527344,34914000,90,95.0,,0.95,85.5,0.3500022888183594,0.01033369648231286
433,2021-03-31,4,0.007872852233676977,0.0,PLUG,36.31999969482422,36.400001525878906,34.36000061035156,35.84000015258789,35.84000015258789,40440600,86,95.0,,0.95,81.7,2.1800003051757812,0.06370544206342332
434,2021-04-01,260,0.09584536082474227,11.174159755565254,PLUG,37.119998931884766,37.75,35.029998779296875,35.2599983215332,35.2599983215332,29543600,91,95.0,False,0.95,86.45,1.3499984741210938,0.037087868613447705
435,2021-04-05,2,0.007185567010309278,-0.5344021376085505,PLUG,35.97999954223633,36.130001068115234,32.91999816894531,33.439998626708984,33.439998626708984,28426000,96,95.0,,0.95,91.2,-1.6199989318847656,-0.04291387899032495
436,2021-04-06,2,0.007185567010309278,0.0,PLUG,33.4900016784668,35.20000076293945,33.25,34.66999816894531,34.66999816894531,23517000,91,95.0,,0.95,86.45,-0.9300003051757812,-0.025740389639692163
437,2021-04-07,1,0.00684192439862543,-0.04782400765184114,PLUG,34.04999923706055,34.15999984741211,31.549999237060547,31.959999084472656,31.959999084472656,34420500,96,95.0,,0.95,91.2,-1.0400009155273438,-0.029545479914373063
438,2021-04-08,3,0.007529209621993127,0.10045203415369164,PLUG,32.04999923706055,33.47999954223633,31.8700008392334,32.619998931884766,32.619998931884766,27881200,91,95.0,,0.95,86.45,-0.6800003051757812,-0.019906332207647703
439,2021-04-09,48,0.022993127147766326,2.053856686444546,PLUG,32.20000076293945,33.060001373291016,31.68000030517578,32.29999923706055,32.29999923706055,19934200,89,95.0,,0.95,84.55,-0.4199981689453125,-0.012544748347904533
440,2021-04-12,254,0.09378350515463918,10.41405269761606,PLUG,31.36000061035156,31.459999084472656,28.770000457763672,29.68000030517578,29.68000030517578,43878900,95,95.0,,0.95,90.25,-1.6000022888183594,-0.04839692142635521
441,2021-04-13,1,0.00684192439862543,-0.9270455461507456,PLUG,28.770000457763672,29.5,28.01000022888184,29.290000915527344,29.290000915527344,40036800,96,95.0,,0.95,91.2,-1.9599990844726562,-0.06230130774034348
442,2021-04-14,130,0.05117182130584193,6.479156202913109,PLUG,30.18000030517578,30.690000534057617,28.270000457763672,28.38999938964844,28.38999938964844,30642300,85,95.0,,0.95,80.75,1.1900005340576172,0.04033900115449551
443,2021-04-15,8,0.00924742268041237,-0.8192868175407965,PLUG,28.75,28.770000457763672,24.61000061035156,26.09000015258789,26.09000015258789,69174300,90,95.0,,0.95,85.5,-1.9200000762939453,-0.06256109621644557
444,2021-04-16,4,0.007872852233676977,-0.14864362690449628,PLUG,25.799999237060547,27.57999992370605,25.450000762939453,27.239999771118164,27.239999771118164,50767700,85,95.0,,0.95,80.75,-1.1900005340576207,-0.04136254831850361
445,2021-04-19,100,0.04086254295532646,4.68675274988044,PLUG,26.700000762939453,26.899999618530277,25.01000022888184,25.239999771118164,25.239999771118164,36094600,90,95.0,,0.95,85.5,-0.6800003051757741,-0.024655558631502705
446,2021-04-20,6,0.008560137457044674,-0.7905138339920948,PLUG,25.32999992370605,26.36000061035156,24.6299991607666,25.25,25.25,40063500,85,95.0,,0.95,80.75,-0.539999008178718,-0.020074312856373955
447,2021-04-21,5,0.008216494845360824,-0.040144520272982764,PLUG,24.559999465942383,27.13999938964844,23.90999984741211,27.13999938964844,27.13999938964844,39428400,88,95.0,,0.95,83.6,0.7799987792968821,0.029590241321564292
448,2021-04-22,3,0.007529209621993127,-0.08364700961940608,PLUG,28.15999984741211,28.489999771118164,26.239999771118164,26.5,26.5,48564100,88,95.0,,0.95,83.6,1.350000381469723,0.04974209328776302
449,2021-04-23,72,0.031240549828178695,3.1492469192149706,PLUG,26.88999938964844,28.13999938964844,26.31999969482422,27.979999542236328,27.979999542236328,28087200,91,95.0,,0.95,86.45,-0.350000381469723,-0.012285025773307923
450,2021-04-26,83,0.03502061855670103,3.8737446197991394,PLUG,28.739999771118164,29.559999465942383,27.270000457763672,29.290000915527344,29.290000915527344,45522200,91,95.0,,0.95,86.45,1.4200000762939418,0.050461979640848975
451,2021-04-27,121,0.048079037800687285,0.37287802963399086,PLUG,29.43000030517578,29.559999465942383,28.420000076293945,28.549999237060547,28.549999237060547,27416600,87,95.0,,0.95,82.64999999999999,0.0,0.0
452,2021-04-28,40,0.020243986254295535,-0.5789436066042455,PLUG,27.920000076293945,29.07999992370605,27.549999237060547,28.86000061035156,28.86000061035156,24936900,87,95.0,,0.95,82.64999999999999,-0.4799995422363317,-0.016238144482694006
453,2021-04-29,92,0.03811340206185567,0.8827024274316753,PLUG,30.049999237060547,30.34000015258789,27.979999542236328,28.270000457763672,28.270000457763672,35927300,85,95.0,,0.95,80.75,1.2600002288818395,0.04332875626504684
454,2021-04-30,3,0.007529209621993127,-0.8024524389144352,PLUG,27.770000457763672,29.200000762939453,27.600000381469727,28.51000022888184,28.51000022888184,27026400,85,95.0,,0.95,80.75,-1.1399993896484375,-0.037574139219350045
455,2021-05-03,1,0.00684192439862543,0.0,PLUG,28.540000915527344,28.81999969482422,26.21999931335449,26.6299991607666,26.6299991607666,30448600,82,93.0,,0.93,76.26,-0.3800010681152344,-0.01301373486940216
456,2021-05-04,1,0.00684192439862543,0.0,PLUG,24.86000061035156,25.40999984741211,24.030000686645508,24.600000381469727,24.600000381469727,44542700,93,93.0,,0.93,86.49000000000001,-3.4099998474121094,-0.11832060664540922
457,2021-05-05,36,0.018869415807560137,1.757910597689603,PLUG,25.059999465942383,25.6299991607666,24.11000061035156,24.290000915527344,24.290000915527344,29291900,88,93.0,,0.93,81.84,0.2199993133544922,0.008657981687351324
458,2021-05-06,4,0.007872852233676977,-0.582771808413768,PLUG,23.170000076293945,23.61000061035156,21.57999992370605,22.559999465942383,22.559999465942383,45365300,92,93.0,,0.93,85.56,-2.0199985504150426,-0.0788138359952496
459,2021-05-07,4,0.007872852233676977,0.0,PLUG,22.979999542236328,23.93000030517578,22.59000015258789,23.049999237060547,23.049999237060547,21640900,84,93.0,,0.93,78.12,0.3199996948242223,0.01355356571587385
460,2021-05-10,5,0.008216494845360824,0.20090406830738305,PLUG,22.65999984741211,22.65999984741211,20.049999237060547,20.06999969482422,20.06999969482422,39035300,89,93.0,,0.93,82.77000000000001,-1.2700004577636719,-0.05307147687286007
461,2021-05-11,1,0.00684192439862543,-0.16729401923881215,PLUG,18.600000381469727,23.729999542236328,18.46999931335449,23.600000381469727,23.600000381469727,83706100,93,93.0,,0.93,86.49000000000001,1.0699996948242188,0.04721975737111128
462,2021-05-12,2,0.007185567010309278,0.05022601707684582,PLUG,22.780000686645508,23.59000015258789,22.1200008392334,22.239999771118164,22.239999771118164,47491900,85,93.0,,0.93,79.05,-0.1399993896484375,-0.005899679407884384
463,2021-05-13,36,0.018869415807560137,1.6260162601626016,PLUG,22.739999771118164,23.61000061035156,21.299999237060547,21.959999084472656,21.959999084472656,38358900,85,93.0,,0.93,79.05,0.020000457763668322,0.0008478362710597764
464,2021-05-14,238,0.08828522336769759,3.67874704061191,PLUG,25.049999237060547,25.520000457763672,23.65999984741211,24.57999992370605,24.57999992370605,82513500,90,93.0,,0.93,83.7,1.909999847412113,0.08089791605404262
465,2021-05-17,3,0.007529209621993127,0.04782400765184125,PLUG,24.25,25.46999931335449,23.93000030517578,24.940000534057617,24.940000534057617,40244200,89,93.0,,0.93,82.77000000000001,-0.05000114440918324,-0.0019592924573781367
466,2021-05-18,1,0.00684192439862543,-0.0912825193975354,PLUG,25.309999465942383,27.790000915527344,24.76000022888184,27.020000457763672,27.020000457763672,59394200,91,93.0,,0.93,84.63000000000001,2.320001602172855,0.09108761934502385
467,2021-05-19,164,0.06285567010309279,8.186840783525867,PLUG,26.309999465942383,27.65999984741211,25.75,27.46999931335449,27.46999931335449,49945900,94,93.0,,0.93,87.42,-0.13000106811523438,-0.004677979986772773
468,2021-05-20,79,0.03364604810996564,-0.4647094199333005,PLUG,28.200000762939453,28.6299991607666,26.59000015258789,27.46999931335449,27.46999931335449,39090800,89,93.0,,0.93,82.77000000000001,0.9699993133544922,0.03506866661986785
469,2021-05-21,17,0.012340206185567009,-0.6332346032070268,PLUG,27.739999771118164,28.31999969482422,26.81999969482422,27.88999938964844,27.88999938964844,37012600,90,93.0,,0.93,83.7,-0.3099994659423828,-0.010827784667461482
470,2021-05-24,2,0.007185567010309278,0.05022601707684582,PLUG,27.950000762939453,27.96999931335449,26.709999084472656,27.200000762939453,27.200000762939453,26736700,90,93.0,,0.93,83.7,-0.3500003814697301,-0.012358770665301111
471,2021-05-25,31,0.017151202749140896,1.3868962219033958,PLUG,26.8700008392334,28.21999931335449,26.65999984741211,27.809999465942383,27.809999465942383,31182900,90,93.0,,0.93,83.7,0.25,0.008938148235156929
472,2021-05-26,2,0.007185567010309278,-0.5810458825886597,PLUG,28.1299991607666,29.88999938964844,27.93000030517578,29.690000534057617,29.690000534057617,27740500,87,93.0,,0.93,80.91000000000001,1.6700000762939524,0.0591778921661299
473,2021-05-27,42,0.02093127147766323,1.912960306073649,PLUG,30.020000457763672,30.09000015258789,28.8799991607666,29.93000030517578,29.93000030517578,32422400,88,93.0,,0.93,81.84,0.20000076293944957,0.006691226732132849
474,2021-05-28,1,0.00684192439862543,-0.6731242817271383,PLUG,30.790000915527344,31.81999969482422,30.209999084472656,30.700000762939453,30.700000762939453,40289300,85,93.0,,0.93,79.05,1.7299995422363281,0.0574941686096182
475,2021-06-01,1,0.00684192439862543,-0.3113109650639917,PLUG,31.100000381469727,31.5,29.81999969482422,30.88999938964844,30.88999938964844,23920100,86,95.0,False,0.95,81.7,-0.31999969482421875,-0.010056558701861618
476,2021-06-02,19,0.013027491408934708,0.9040683073832245,PLUG,30.809999465942383,30.88999938964844,29.850000381469727,30.690000534057617,30.690000534057617,25008300,88,95.0,,0.95,83.6,-0.610000610351559,-0.01936509874131931
477,2021-06-03,4,0.007872852233676977,-0.39567396465312576,PLUG,30.670000076293945,32.02000045776367,29.809999465942383,30.030000686645508,30.030000686645508,29621100,84,95.0,,0.95,79.8,1.1300010681152308,0.03658145323544115
478,2021-06-04,1,0.00684192439862543,-0.13094718463553046,PLUG,30.479999542236328,32.02000045776367,30.31999969482422,30.57999992370605,30.57999992370605,26662200,87,95.0,,0.95,82.64999999999999,0.0,0.0
479,2021-06-07,5,0.008216494845360824,-0.07719027402547285,PLUG,30.75,32.97999954223633,29.96999931335449,32.849998474121094,32.849998474121094,32097800,89,95.0,,0.95,84.55,0.9599990844726562,0.02998123269045405
480,2021-06-08,8,0.00924742268041237,0.12547051442910906,PLUG,33.77000045776367,34.380001068115234,32.349998474121094,33.4900016784668,33.4900016784668,31396000,85,95.0,,0.95,80.75,1.4000015258789062,0.042450016534596235
481,2021-06-09,12,0.010621993127147768,0.14864362690449662,PLUG,33.38999938964844,33.880001068115234,32.31999969482422,32.43000030517578,32.43000030517578,17633400,93,95.0,,0.95,88.35,-0.5,-0.014543338698837616
482,2021-06-10,5,0.008216494845360824,-0.22646392753154332,PLUG,31.190000534057617,32.38999938964844,31.020000457763672,31.489999771118164,31.489999771118164,19942500,84,95.0,,0.95,79.8,-1.4900016784667969,-0.04397879667923177
483,2021-06-11,9,0.009591065292096222,0.16729401923881237,PLUG,31.32999992370605,32.29999923706055,31.270000457763672,31.850000381469727,31.850000381469727,21806500,86,95.0,,0.95,81.7,-0.09000015258789062,-0.0027786401446074915
484,2021-06-14,2,0.007185567010309278,0.0,PLUG,32.0,32.34000015258789,30.420000076293945,30.56999969482422,30.56999969482422,18221500,85,95.0,,0.95,80.75,0.04000091552734375,0.001238418466630975
485,2021-06-15,9,0.009591065292096222,0.33476805356288875,PLUG,30.200000762939453,30.709999084472656,28.75,29.200000762939453,29.200000762939453,23496600,86,95.0,,0.95,81.7,-1.6300010681152344,-0.05040201176328074
486,2021-06-16,2,0.007185567010309278,-0.2508061626657113,PLUG,28.5,29.729999542236328,28.399999618530277,29.649999618530277,29.649999618530277,23531600,87,95.0,,0.95,82.64999999999999,-0.9799995422363281,-0.03191141554712151
487,2021-06-17,9,0.009591065292096222,0.33476805356288875,PLUG,29.309999465942383,30.40999984741211,29.049999237060547,29.850000381469727,29.850000381469727,18802200,83,95.0,,0.95,78.85,0.6800003051757812,0.022872529957820298
488,2021-06-18,2,0.007185567010309278,-0.2508061626657113,PLUG,29.559999465942383,30.32999992370605,28.71999931335449,29.170000076293945,29.170000076293945,21267200,82,95.0,,0.95,77.89999999999999,-0.07999992370605824,-0.002630711085415127
489,2021-06-21,2,0.007185567010309278,-0.12547051442910917,PLUG,29.18000030517578,30.049999237060547,28.63999938964844,29.850000381469727,29.850000381469727,21975800,84,95.0,,0.95,79.8,-0.28000068664550426,-0.009231806374870977
490,2021-06-22,13,0.010965635738831615,0.5260640841702535,PLUG,30.8700008392334,34.130001068115234,30.450000762939453,34.02000045776367,34.02000045776367,68454300,99,95.0,,0.95,94.05,4.0800018310546875,0.13577377486328968
491,2021-06-23,12,0.010621993127147768,-0.03133813851457212,PLUG,33.349998474121094,34.2400016784668,32.02000045776367,33.81999969482422,33.81999969482422,48244300,93,95.0,,0.95,88.35,0.1100006103515625,0.003222988775535951
492,2021-06-24,5,0.008216494845360824,-0.22646392753154332,PLUG,34.029998779296875,34.13999938964844,32.560001373291016,32.900001525878906,32.900001525878906,33547600,84,95.0,,0.95,79.8,-0.10000228881835938,-0.00292062745082311
493,2021-06-25,18,0.01268384879725086,0.54370556252614,PLUG,32.91999816894531,33.529998779296875,31.5,31.850000381469727,31.850000381469727,73059000,85,95.0,,0.95,80.75,-0.6100006103515625,-0.017867622180934184
494,2021-06-28,5,0.008216494845360824,-0.040144520272982764,PLUG,32.11000061035156,34.18000030517578,32.11000061035156,34.13999938964844,34.13999938964844,31831200,88,95.0,,0.95,83.6,0.6500015258789062,0.0193856710272311
495,2021-06-29,1,0.00684192439862543,-0.16729401923881215,PLUG,34.59000015258789,36.040000915527344,33.779998779296875,34.08000183105469,34.08000183105469,38055500,87,95.0,,0.95,82.64999999999999,1.8600006103515625,0.05441780555133313
