,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AMD_unscaled,AMD_monthly,isPartial,scale,AMD,Stock_Price_Change,Stock_Price_Change_Percent
796,2019-07-16,5,0.003922004944931445,-0.31435419859326497,AMD,34.29999923706055,34.86000061035156,33.79999923706055,33.849998474121094,33.849998474121094,66912700,87,76.0,,0.76,66.12,0.3100013732910156,0.008972543564009339
797,2019-07-17,6,0.004146774556080018,0.0573098744913747,AMD,34.0099983215332,34.29999923706055,33.4900016784668,33.599998474121094,33.599998474121094,42557900,74,76.0,,0.76,56.24,-0.5600013732910156,-0.01606429614131233
798,2019-07-18,5,0.003922004944931445,-0.05420347986340712,AMD,33.029998779296875,33.459999084472656,32.41999816894531,33.0,33.0,58473900,73,76.0,,0.76,55.48,-0.8400001525878906,-0.024489800911723814
799,2019-07-19,5,0.003922004944931445,0.0,AMD,33.08000183105469,33.349998474121094,32.45000076293945,32.5099983215332,32.5099983215332,44617700,72,76.0,,0.76,54.72,-0.1100006103515625,-0.0032875258027909027
800,2019-07-22,1,0.0030229265003371545,-0.8782333927876215,AMD,32.79999923706055,33.310001373291016,32.7400016784668,32.849998474121094,32.849998474121094,37777300,66,76.0,,0.76,50.16,-0.039997100830078125,-0.0011993134230909863
801,2019-07-23,2,0.0032476961114857273,0.07435497062978658,AMD,33.16999816894531,33.5,32.93000030517578,33.4900016784668,33.4900016784668,38532500,63,76.0,,0.76,47.88,0.18999862670898438,0.0057039513322065805
802,2019-07-24,6,0.004146774556080018,0.2768357671811197,AMD,33.63999938964844,34.36000061035156,33.45000076293945,34.11000061035156,34.11000061035156,41952300,71,76.0,,0.76,53.96,0.8600006103515625,0.02567166001049448
803,2019-07-25,6,0.004146774556080018,0.0,AMD,34.04999923706055,34.25,33.619998931884766,33.66999816894531,33.66999816894531,36705600,76,76.0,,0.76,57.76,-0.1100006103515625,-0.003201414679789738
804,2019-07-26,3,0.0034724657226342997,-0.1626104395902217,AMD,34.22999954223633,34.77000045776367,33.869998931884766,34.02000045776367,34.02000045776367,43502800,73,76.0,,0.76,55.48,0.5200004577636719,0.0151824951171875
805,2019-07-29,9,0.004821083389525737,0.5948397650382928,AMD,34.13999938964844,34.18000030517578,32.97999954223633,33.47999954223633,33.47999954223633,45922000,70,76.0,,0.76,53.2,-0.5900001525878906,-0.01696865530112901
806,2019-07-30,33,0.010215554057091483,1.1189332836029653,AMD,33.209999084472656,33.939998626708984,32.939998626708984,33.869998931884766,33.869998931884766,72198900,95,76.0,,0.76,72.2,-0.24000167846679688,-0.0070216991317713084
807,2019-07-31,23,0.007967857945605755,-0.22002684327487954,AMD,32.08000183105469,32.29999923706055,30.299999237060547,30.450000762939453,30.450000762939453,119190000,90,76.0,,0.76,68.4,-1.6399993896484375,-0.04832054967609356
808,2019-08-01,3,0.0034724657226342997,-0.5641908093317161,AMD,30.5,31.479999542236328,29.100000381469727,29.86000061035156,29.86000061035156,80878900,72,70.0,False,0.7,50.4,-0.8199996948242188,-0.02538698805550943
809,2019-08-02,5,0.003922004944931445,0.1294582173603469,AMD,29.479999542236328,29.729999542236328,28.940000534057617,29.440000534057617,29.440000534057617,60410900,71,70.0,,0.7,49.7,-1.75,-0.055590852142549996
810,2019-08-05,1,0.0030229265003371545,-0.8006049014811191,AMD,28.26000022888184,28.489999771118164,27.649999618530277,27.989999771118164,27.989999771118164,74333200,70,70.0,,0.7,49.0,-1.239999771118164,-0.04170870468250565
811,2019-08-06,12,0.005495392222971455,0.8179046769276528,AMD,28.86000061035156,29.049999237060547,28.200000762939453,28.86000061035156,28.86000061035156,60578400,73,70.0,,0.7,51.1,0.5599994659423828,0.01965600106849008
812,2019-08-07,8,0.004596313778377163,-0.16360587345085698,AMD,28.46999931335449,29.280000686645508,28.3700008392334,29.190000534057617,29.190000534057617,58577500,74,70.0,,0.7,51.8,0.23000144958496094,0.007917433928588125
813,2019-08-08,38,0.011339402112834344,1.467064404127341,AMD,31.530000686645508,34.27000045776367,31.479999542236328,33.91999816894531,33.91999816894531,167278800,100,70.0,,0.7,70.0,4.989999771118164,0.17042348545415442
814,2019-08-09,15,0.006169701056417173,-0.45590596443933473,AMD,33.45000076293945,35.54999923706055,33.08000183105469,34.189998626708984,34.189998626708984,132483900,86,70.0,,0.7,60.2,1.279998779296875,0.037350416171555656
815,2019-08-12,11,0.005270622611822881,0.743549706297866,AMD,34.15999984741211,34.650001525878906,32.08000183105469,32.43000030517578,32.43000030517578,106936000,72,70.0,,0.7,50.4,-0.8999977111816406,-0.025316391856442078
816,2019-08-13,3,0.0034724657226342997,-0.3411659345814321,AMD,32.36000061035156,33.13999938964844,31.71999931335449,32.11000061035156,32.11000061035156,102009700,77,70.0,,0.7,53.9,-1.5100021362304688,-0.04357870331124514
817,2019-08-14,6,0.004146774556080018,0.19418732604052047,AMD,31.0,31.049999237060547,29.51000022888184,30.239999771118164,30.239999771118164,127521500,77,70.0,,0.7,53.9,-2.0900001525878906,-0.06306578729873846
818,2019-08-15,4,0.0036972353337828725,-0.10840695972681447,AMD,30.6299991607666,30.729999542236328,29.209999084472656,29.670000076293945,29.670000076293945,71674400,76,70.0,,0.7,53.2,-0.31999969482421875,-0.010305948556748268
819,2019-08-16,7,0.00437154416722859,0.1823819077147546,AMD,30.309999465942383,31.479999542236328,30.209999084472656,31.18000030517578,31.18000030517578,70469800,73,70.0,,0.7,51.1,0.75,0.024406118163756485
820,2019-08-19,2,0.0032476961114857273,-0.8655269011344917,AMD,32.0,32.189998626708984,31.420000076293945,31.479999542236328,31.479999542236328,67596900,68,70.0,,0.7,47.6,0.7099990844726562,0.02255397378643731
821,2019-08-20,5,0.003922004944931445,0.20762682538583976,AMD,30.940000534057617,31.309999465942383,30.450000762939453,30.71999931335449,30.71999931335449,47924000,67,70.0,,0.7,46.9,-0.8799991607666016,-0.02733765760513085
822,2019-08-21,6,0.004146774556080018,0.0573098744913747,AMD,31.049999237060547,31.739999771118164,30.84000015258789,31.700000762939453,31.700000762939453,41441500,68,70.0,,0.7,47.6,0.43000030517578125,0.013733641408825825
823,2019-08-22,6,0.004146774556080018,0.0,AMD,31.76000022888184,31.920000076293945,30.979999542236328,31.899999618530277,31.899999618530277,47667900,62,70.0,,0.7,43.4,0.18000030517578125,0.005671087160484811
824,2019-08-23,3,0.0034724657226342997,-0.1626104395902217,AMD,31.299999237060547,31.82999992370605,29.399999618530277,29.540000915527344,29.540000915527344,83681100,66,70.0,,0.7,46.2,-0.09000015258789418,-0.002819553645763806
825,2019-08-26,2,0.0032476961114857273,-0.8769763897521478,AMD,30.34000015258789,30.71999931335449,29.940000534057617,30.280000686645508,30.280000686645508,50612500,64,70.0,,0.7,44.8,-1.1100006103515625,-0.03487278080465428
826,2019-08-27,2,0.0032476961114857273,0.0,AMD,30.600000381469727,30.88999938964844,29.600000381469727,30.200000762939453,30.200000762939453,53229200,68,70.0,,0.7,47.6,0.17000007629395242,0.005533856773885182
827,2019-08-28,1,0.0030229265003371545,-0.06920894179528003,AMD,29.920000076293945,31.18000030517578,29.700000762939453,30.780000686645508,30.780000686645508,55835900,66,70.0,,0.7,46.2,0.2900009155273402,0.009388181329149647
828,2019-08-29,1,0.0030229265003371545,0.0,AMD,31.46999931335449,31.82999992370605,31.32999992370605,31.450000762939453,31.450000762939453,44422800,65,70.0,,0.7,45.5,0.6499996185302699,0.020846684161910378
829,2019-08-30,121,0.02999527983816588,8.922596475574393,AMD,31.600000381469727,31.8700008392334,31.1299991607666,31.450000762939453,31.450000762939453,40307000,58,70.0,,0.7,40.6,0.0400009155273473,0.0012567048577827311
830,2019-09-03,57,0.015610024724657227,0.09456413812668463,AMD,30.82999992370605,31.13999938964844,30.68000030517578,30.899999618530277,30.899999618530277,38029300,83,59.0,,0.59,48.97,-0.7300014495849574,-0.022905598693499063
831,2019-09-04,178,0.04280714767363453,1.7422857060576828,AMD,31.31999969482422,31.82999992370605,30.850000381469727,30.950000762939453,30.950000762939453,46614600,98,59.0,,0.59,57.82,0.6900005340576101,0.022158013730950277
832,2019-09-05,732,0.1673295122499438,2.908915247651602,AMD,31.790000915527344,32.04999923706055,31.1200008392334,31.5,31.5,57861200,100,59.0,,0.59,59.0,0.21999931335449574,0.006911696948847412
833,2019-09-06,3,0.0034724657226342997,-0.9792477389317469,AMD,31.5,31.51000022888184,30.479999542236328,30.559999465942383,30.559999465942383,51673000,95,59.0,,0.59,56.05,-0.5399990081787074,-0.016848643401972008
834,2019-09-09,282,0.06618318723308608,3.30172829405835,AMD,30.93000030517578,31.18000030517578,30.239999771118164,30.5,30.5,54413200,95,59.0,,0.59,56.05,-0.32999992370605824,-0.010472863259568754
835,2019-09-10,4,0.0036972353337828725,-0.944136336003858,AMD,30.21999931335449,30.3799991607666,29.770000457763672,30.229999542236328,30.229999542236328,48604800,95,59.0,,0.59,56.05,-0.8000011444091797,-0.025657509191120198
836,2019-09-11,5,0.003922004944931445,0.06079396923825153,AMD,30.3799991607666,30.43000030517578,29.51000022888184,29.76000022888184,29.76000022888184,50631700,96,59.0,,0.59,56.64,0.05000114440917969,0.0016458573334574567
837,2019-09-12,267,0.0628116430658575,15.015187116740215,AMD,30.07999992370605,30.84000015258789,29.950000762939453,30.209999084472656,30.209999084472656,53618300,95,59.0,,0.59,56.05,0.4099998474121094,0.013473540693405006
838,2019-09-13,3,0.0034724657226342997,-0.9447162093977792,AMD,30.270000457763672,30.850000381469727,29.950000762939453,30.690000534057617,30.690000534057617,47758800,85,59.0,,0.59,50.15,0.010000228881835938,0.00032426163529053476
839,2019-09-16,1,0.0030229265003371545,0.0,AMD,30.3700008392334,31.149999618530277,30.26000022888184,30.82999992370605,30.82999992370605,52248500,92,59.0,,0.59,54.28,0.2999992370605504,0.009724448406838393
840,2019-09-17,207,0.049325466396943136,15.31712394973604,AMD,31.06999969482422,31.31999969482422,30.739999771118164,30.989999771118164,30.989999771118164,35011700,83,59.0,,0.59,48.97,0.17000007629394176,0.005457466400507149
841,2019-09-18,133,0.03269251517194875,-0.33720818960213994,AMD,30.75,30.88999938964844,29.8799991607666,30.420000076293945,30.420000076293945,47027500,92,59.0,,0.59,54.28,-0.4300003051757777,-0.01372925636544109
842,2019-09-19,114,0.028421892560125873,-0.13062998026799766,AMD,30.56999969482422,30.959999084472656,30.13999938964844,30.290000915527344,30.290000915527344,41603000,96,59.0,,0.59,56.64,0.0699996948242152,0.002266095701111359
843,2019-09-20,1,0.0030229265003371545,-0.8936409145188969,AMD,30.36000061035156,30.46999931335449,29.649999618530277,30.049999237060547,30.049999237060547,79957400,84,59.0,,0.59,49.56,-0.4899997711181676,-0.01582686646020981
844,2019-09-23,6,0.004146774556080018,-0.8046670690002012,AMD,30.1200008392334,30.799999237060547,30.06999969482422,30.63999938964844,30.63999938964844,44366800,82,59.0,,0.59,48.38,0.32999992370605824,0.010830322649906465
845,2019-09-24,5,0.003922004944931445,-0.05420347986340712,AMD,30.540000915527344,30.75,29.290000915527344,29.520000457763672,29.520000457763672,72963000,97,59.0,,0.59,57.23,-0.049999237060546875,-0.0016233518928268076
846,2019-09-25,11,0.005270622611822881,0.3438592469482491,AMD,29.479999542236328,29.649999618530277,28.549999237060547,29.540000915527344,29.540000915527344,58234800,87,59.0,,0.59,51.33,-1.100000381469723,-0.03577237012909673
847,2019-09-26,1,0.0030229265003371545,-0.42645741822679006,AMD,29.670000076293945,29.770000457763672,29.0,29.46999931335449,29.46999931335449,40745400,91,59.0,,0.59,53.69,0.12000083923339488,0.004047245894681195
848,2019-09-27,3,0.0034724657226342997,0.14870994125957315,AMD,29.170000076293945,29.770000457763672,28.350000381469727,28.71999931335449,28.71999931335449,54091100,87,59.0,,0.59,51.33,0.0,0.0
849,2019-09-30,2,0.0032476961114857273,-0.8328609931867343,AMD,28.88999938964844,29.049999237060547,28.36000061035156,28.989999771118164,28.989999771118164,37295600,96,59.0,,0.59,56.64,-0.720001220703125,-0.024185462197913954
850,2019-10-01,4,0.0036972353337828725,0.13841788359055984,AMD,29.049999237060547,29.540000915527344,28.63999938964844,28.76000022888184,28.76000022888184,37081800,68,62.0,False,0.62,42.16,0.4900016784667969,0.01686752810105685
851,2019-10-02,4,0.0036972353337828725,0.0,AMD,28.5,28.850000381469727,28.030000686645508,28.309999465942383,28.309999465942383,43640700,69,62.0,,0.62,42.78,-0.6900005340576172,-0.0233581757844471
852,2019-10-03,1,0.0030229265003371545,-0.1823819077147547,AMD,28.280000686645508,28.780000686645508,27.43000030517578,28.68000030517578,28.68000030517578,56325200,72,62.0,,0.62,44.64,-0.06999969482421875,-0.0024263325441471473
853,2019-10-04,2,0.0032476961114857273,0.07435497062978658,AMD,28.82999992370605,29.059999465942383,28.280000686645508,29.01000022888184,29.01000022888184,34446700,65,62.0,,0.62,40.3,0.279998779296875,0.009728935810164874
854,2019-10-07,143,0.03494021128343448,10.558405829429699,AMD,28.899999618530277,29.6299991607666,28.84000015258789,28.93000030517578,28.93000030517578,39337200,61,62.0,,0.62,37.82,0.5699996948242188,0.019614580361305478
855,2019-10-08,4,0.0036972353337828725,-0.8941839445734614,AMD,28.549999237060547,28.63999938964844,27.920000076293945,28.229999542236328,28.229999542236328,44265700,68,62.0,,0.62,42.16,-0.9899997711181605,-0.03341207557066117
856,2019-10-09,101,0.025499887615194426,5.897015016110402,AMD,28.799999237060547,28.950000762939453,28.350000381469727,28.459999084472656,28.459999084472656,35661500,59,62.0,,0.62,36.58,0.3100013732910121,0.0108240705271474
857,2019-10-10,1,0.0030229265003371545,-0.8814533402674329,AMD,28.520000457763672,28.88999938964844,28.0,28.3799991607666,28.3799991607666,40660100,61,62.0,,0.62,37.82,-0.06000137329101207,-0.0020725862421331342
858,2019-10-11,360,0.08371521690267476,26.693434456093392,AMD,28.82999992370605,30.200000762939453,28.809999465942383,29.75,29.75,66256900,64,62.0,,0.62,39.68,1.310001373291012,0.04534445832354006
859,2019-10-14,9,0.004821083389525737,-0.538224719584921,AMD,29.709999084472656,30.61000061035156,29.3799991607666,30.530000686645508,30.530000686645508,44473700,61,62.0,,0.62,37.82,0.4099998474121058,0.013576153544845093
860,2019-10-15,2,0.0032476961114857273,-0.32635554105086484,AMD,30.700000762939453,30.920000076293945,30.170000076293945,30.71999931335449,30.71999931335449,41600700,71,62.0,,0.62,44.02,0.30999946594238637,0.01012739169425414
861,2019-10-16,4,0.0036972353337828725,0.13841788359055984,AMD,30.600000381469727,31.40999984741211,30.530000686645508,30.809999465942383,30.809999465942383,42804400,69,62.0,,0.62,42.78,0.48999977111816406,0.015847340553334588
862,2019-10-17,5,0.003922004944931445,0.06079396923825153,AMD,31.299999237060547,31.399999618530277,30.86000061035156,31.13999938964844,31.13999938964844,36884400,62,62.0,,0.62,38.44,-0.010000228881832385,-0.00031837723433347787
863,2019-10-18,109,0.027298044504383008,5.960226947102986,AMD,31.059999465942383,31.32999992370605,30.290000915527344,30.96999931335449,30.96999931335449,39681700,69,62.0,,0.62,42.78,-0.06999969482422586,-0.0022292896711666454
864,2019-10-21,5,0.003922004944931445,-0.6673149154416671,AMD,31.5,32.2599983215332,31.40999984741211,32.029998779296875,32.029998779296875,52182800,67,62.0,,0.62,41.54,0.929998397827152,0.029683957870790145
865,2019-10-22,121,0.02999527983816588,6.647945440999484,AMD,32.060001373291016,32.150001525878906,31.5,31.51000022888184,31.51000022888184,36185200,70,62.0,,0.62,43.4,-0.10999679565429688,-0.003409696260922468
866,2019-10-23,112,0.027972353337828725,-0.06744149450351822,AMD,31.09000015258789,31.649999618530277,30.82999992370605,31.36000061035156,31.36000061035156,26582200,69,62.0,,0.62,42.78,-0.5000019073486293,-0.015552158121863724
867,2019-10-24,222,0.052697010564171726,0.883896214513576,AMD,31.57999992370605,31.86000061035156,31.34000015258789,31.71999931335449,31.71999931335449,27808000,68,62.0,,0.62,42.16,0.21000099182128196,0.006635102507184021
868,2019-10-25,9,0.004821083389525737,-0.9085131521141059,AMD,31.899999618530277,32.86000061035156,31.82999992370605,32.709999084472656,32.709999084472656,45368800,73,62.0,,0.62,45.26,1.0000000000000036,0.0313873189216165
869,2019-10-28,32,0.00999078444594291,1.1736515233018734,AMD,33.15999984741211,33.90999984741211,33.150001525878906,33.689998626708984,33.689998626708984,51223600,76,62.0,,0.62,47.12,1.0499992370605469,0.03195371934137392
870,2019-10-29,27,0.008866936390200045,-0.11248846993183215,AMD,33.72999954223633,33.900001525878906,32.70000076293945,33.029998779296875,33.029998779296875,78700100,100,62.0,,0.62,62.0,-0.009998321533203125,-0.000294848763733202
871,2019-10-30,17,0.0066192402787143174,-0.2534918502370149,AMD,32.93000030517578,33.34000015258789,32.029998779296875,33.130001068115234,33.130001068115234,78228800,80,62.0,,0.62,49.6,-0.5600013732910156,-0.016519213807808186
872,2019-10-31,6,0.004146774556080018,-0.3735271146728242,AMD,32.97999954223633,34.34000015258789,32.81999969482422,33.93000030517578,33.93000030517578,67881600,70,62.0,,0.62,43.4,1.0,0.029994001062485953
873,2019-11-01,4,0.0036972353337828725,-0.10840695972681447,AMD,34.369998931884766,35.0,34.099998474121094,34.88999938964844,34.88999938964844,64238600,66,73.0,False,0.73,48.18,0.6599998474121094,0.019219564486879337
874,2019-11-04,3,0.0034724657226342997,0.14870994125957315,AMD,35.189998626708984,36.45000076293945,34.7599983215332,36.290000915527344,36.290000915527344,83343800,65,73.0,,0.73,47.45,1.4500007629394531,0.04142859322684145
875,2019-11-05,6,0.004146774556080018,0.19418732604052047,AMD,36.560001373291016,37.18000030517578,35.97999954223633,36.150001525878906,36.150001525878906,84848600,71,73.0,,0.73,51.83,0.7299995422363281,0.020027421864379003
876,2019-11-06,8,0.004596313778377163,0.10840695972681447,AMD,36.060001373291016,36.47999954223633,35.52000045776367,35.93000030517578,35.93000030517578,51675100,65,73.0,,0.73,47.45,-0.7000007629394531,-0.018827346885255558
877,2019-11-07,10,0.005045853000674309,0.09780429360848952,AMD,36.52000045776367,36.9900016784668,36.02999877929688,36.27999877929688,36.27999877929688,54350200,68,73.0,,0.73,49.64,0.5100021362304688,0.013980321892273828
878,2019-11-08,139,0.03404113283884019,5.746358412401443,AMD,36.060001373291016,36.58000183105469,36.0,36.290000915527344,36.290000915527344,39353900,66,73.0,,0.73,48.18,-0.4099998474121094,-0.01108407214944207
879,2019-11-11,2,0.0032476961114857273,0.07435497062978658,AMD,35.959999084472656,36.65999984741211,35.58000183105469,36.310001373291016,36.310001373291016,43511100,64,73.0,,0.73,46.72,0.07999801635742188,0.002186933087835685
880,2019-11-12,5,0.003922004944931445,0.20762682538583976,AMD,36.43000030517578,37.130001068115234,36.400001525878906,36.709999084472656,36.709999084472656,58664500,63,73.0,,0.73,45.99,0.470001220703125,0.012820546171832703
881,2019-11-13,406,0.0940546190155091,22.981259671041318,AMD,36.650001525878906,37.959999084472656,36.58000183105469,37.52000045776367,37.52000045776367,67648300,66,73.0,,0.73,48.18,0.8299980163574219,0.022353837664447873
882,2019-11-14,6,0.004146774556080018,-0.9559109951272438,AMD,37.5099983215332,38.5,37.36000061035156,38.34999847412109,38.34999847412109,65829500,66,73.0,,0.73,48.18,0.5400009155273438,0.014225524988177085
883,2019-11-15,4,0.0036972353337828725,-0.10840695972681447,AMD,38.93999862670898,39.369998931884766,38.34000015258789,38.560001373291016,38.560001373291016,62958500,68,73.0,,0.73,49.64,0.8699989318847656,0.0225973748541497
884,2019-11-18,4,0.0036972353337828725,0.06472910868017356,AMD,38.650001525878906,39.9900016784668,38.59999847412109,39.880001068115234,39.880001068115234,66102800,70,73.0,,0.73,51.1,0.6200027465820312,0.015748101686634985
885,2019-11-19,29,0.00931647561249719,1.519849230956289,AMD,40.13999938964844,41.790000915527344,39.68999862670898,41.290000915527344,41.290000915527344,94373000,80,73.0,,0.73,58.4,1.7999992370605469,0.04501123184572875
886,2019-11-20,14,0.005944931445268599,-0.36189051605587585,AMD,40.959999084472656,41.75,40.06999969482422,40.97999954223633,40.97999954223633,79767900,78,73.0,,0.73,56.94,-0.04000091552734375,-0.0009571886731517543
887,2019-11-21,12,0.005495392222971455,-0.07561722560399253,AMD,40.41999816894531,40.709999084472656,38.63999938964844,39.52000045776367,39.52000045776367,88069400,72,73.0,,0.73,52.56,-1.0400009155273438,-0.024910201569517176
888,2019-11-22,6,0.004146774556080018,-0.24540881017628546,AMD,39.36000061035156,39.88999938964844,38.18999862670898,39.150001525878906,39.150001525878906,56931900,69,73.0,,0.73,50.37,-0.8199996948242188,-0.02014246409396203
889,2019-11-25,7,0.00437154416722859,0.2589164347206938,AMD,39.5,40.16999816894531,39.4900016784668,39.790000915527344,39.790000915527344,45769500,78,73.0,,0.73,56.94,0.279998779296875,0.007019272589147585
890,2019-11-26,2,0.0032476961114857273,-0.2570826263561107,AMD,39.29999923706055,39.47999954223633,38.810001373291016,38.9900016784668,38.9900016784668,43603300,77,73.0,,0.73,56.21,-0.6899986267089844,-0.017176964355512747
891,2019-11-27,1,0.0030229265003371545,-0.06920894179528003,AMD,39.459999084472656,39.7599983215332,39.06999969482422,39.40999984741211,39.40999984741211,33630100,73,73.0,,0.73,53.29,0.279998779296875,0.00709216774426058
892,2019-11-29,89,0.022802652281411553,6.021177936189355,AMD,39.09999847412109,39.52000045776367,39.02000045776367,39.150001525878906,39.150001525878906,17609900,100,73.0,,0.73,73.0,-0.23999786376953125,-0.006036163830508867
893,2019-12-02,2,0.0032476961114857273,-0.06472910868017334,AMD,39.31999969482422,39.40999984741211,38.43999862670898,38.72999954223633,38.72999954223633,35710200,100,72.0,,0.72,72.0,-0.1100006103515625,-0.0027834162215945035
894,2019-12-03,4,0.0036972353337828725,0.13841788359055984,AMD,37.34000015258789,38.93000030517578,37.150001525878906,38.900001525878906,38.900001525878906,51556400,84,72.0,,0.72,60.48,-0.4799995422363281,-0.012179638266805237
895,2019-12-04,2,0.0032476961114857273,-0.12158793847650307,AMD,39.380001068115234,39.81999969482422,39.130001068115234,39.68999862670898,39.68999862670898,44299400,76,72.0,,0.72,54.72,0.8899993896484375,0.02286153050787698
896,2019-12-05,5,0.003922004944931445,0.20762682538583976,AMD,39.95000076293945,40.220001220703125,39.54999923706055,39.619998931884766,39.619998931884766,35574000,72,72.0,,0.72,51.84,0.40000152587890625,0.010045241811764694
897,2019-12-06,5,0.003922004944931445,0.0,AMD,40.09999847412109,40.18999862670898,39.560001373291016,39.630001068115234,39.630001068115234,31101400,73,72.0,,0.72,52.56,-0.03000259399414773,-0.0007459620358913899
898,2019-12-09,4,0.0036972353337828725,-0.9481838027525681,AMD,39.459999084472656,39.84000015258789,38.90999984741211,38.93000030517578,38.93000030517578,27928100,69,72.0,,0.72,49.68,-0.34999847412108664,-0.008708596319495499
899,2019-12-10,1,0.0030229265003371545,-0.1823819077147547,AMD,39.20000076293945,39.72999954223633,38.81999969482422,39.43999862670898,39.43999862670898,33733600,75,72.0,,0.72,54.0,-0.1100006103515625,-0.0027610594862013116
900,2019-12-11,276,0.06483456956619466,20.447616923191315,AMD,39.43999862670898,39.61000061035156,39.040000915527344,39.470001220703125,39.470001220703125,31698300,73,72.0,,0.72,52.56,-0.11999893188476562,-0.0030203607668607413
901,2019-12-12,4,0.0036972353337828725,-0.9429743212838319,AMD,39.400001525878906,42.619998931884766,39.25,42.59000015258789,42.59000015258789,86878000,82,72.0,,0.72,59.04,3.009998321533203,0.07599086784024389
902,2019-12-13,8,0.004596313778377163,0.24317587695300635,AMD,42.34999847412109,42.95000076293945,41.060001373291016,41.150001525878906,41.150001525878906,79927800,85,72.0,,0.72,61.2,0.3300018310546875,0.0077428868917170934
903,2019-12-16,1,0.0030229265003371545,-0.1294582173603469,AMD,41.72999954223633,42.97999954223633,41.72999954223633,42.34999847412109,42.34999847412109,58824900,80,72.0,,0.72,57.6,0.029998779296875,0.0006984581784399424
904,2019-12-17,2,0.0032476961114857273,0.07435497062978658,AMD,42.5099983215332,43.11000061035156,42.150001525878906,42.77000045776367,42.77000045776367,44852000,80,72.0,,0.72,57.6,0.13000106811523438,0.003024687517446001
905,2019-12-18,2,0.0032476961114857273,0.0,AMD,42.790000915527344,43.060001373291016,42.2400016784668,42.29999923706055,42.29999923706055,39083300,74,72.0,,0.72,53.28,-0.049999237060546875,-0.0011598059928706883
906,2019-12-19,3,0.0034724657226342997,0.06920894179527992,AMD,42.630001068115234,43.34000015258789,42.59999847412109,42.83000183105469,42.83000183105469,45883000,78,72.0,,0.72,56.16,0.279998779296875,0.006502526018741683
907,2019-12-20,4,0.0036972353337828725,0.06472910868017356,AMD,43.43999862670898,44.2599983215332,43.2599983215332,44.150001525878906,44.150001525878906,68104700,78,72.0,,0.72,56.16,0.9199981689453125,0.02122746113766172
908,2019-12-23,1,0.0030229265003371545,-0.7811355758433823,AMD,44.58000183105469,45.630001068115234,44.38999938964844,45.459999084472656,45.459999084472656,55886500,81,72.0,,0.72,58.32,1.3700027465820312,0.030953520075383878
909,2019-12-24,11,0.005270622611822881,0.743549706297866,AMD,46.09999847412109,46.61000061035156,45.77000045776367,46.540000915527344,46.540000915527344,44432200,83,72.0,,0.72,59.76,0.9799995422363281,0.021477087865358735
910,2019-12-26,16,0.006394470667565745,0.8414784128422552,AMD,46.9900016784668,47.310001373291016,45.65999984741211,46.630001068115234,46.630001068115234,57562800,90,72.0,,0.72,64.8,0.7000007629394531,0.015018252601867399
911,2019-12-27,3,0.0034724657226342997,-0.4569580653098527,AMD,46.84999847412109,46.880001068115234,45.97999954223633,46.18000030517578,46.18000030517578,36581300,89,72.0,,0.72,64.08,-0.43000030517578125,-0.009088993715788418
912,2019-12-30,417,0.0965270847381434,28.72171084504118,AMD,46.13999938964844,46.16999816894531,44.65999984741211,45.52000045776367,45.52000045776367,41149700,80,72.0,,0.72,57.6,-0.7100028991699219,-0.015145112691834384
913,2019-12-31,356,0.08281613845808047,-0.1420424776865239,AMD,45.06999969482422,46.09000015258789,44.91999816894531,45.86000061035156,45.86000061035156,31673200,82,72.0,,0.72,59.04,-0.07999801635742188,-0.001732683983757033
914,2020-01-02,38,0.011339402112834344,2.751133913302104,AMD,46.86000061035156,49.25,46.630001068115234,49.09999847412109,49.09999847412109,80331100,79,79.0,,0.79,62.41,3.1599998474121094,0.06856150655132254
915,2020-01-03,27,0.008866936390200045,-0.21804198299272537,AMD,48.02999877929688,49.38999938964844,47.540000915527344,48.59999847412109,48.59999847412109,73127400,79,79.0,,0.79,62.41,0.1399993896484375,0.002842627200983605
916,2020-01-06,24,0.008192627556754328,0.6236357966947303,AMD,48.02000045776367,48.86000061035156,47.86000061035156,48.38999938964844,48.38999938964844,47934900,71,79.0,,0.79,56.09,-0.529998779296875,-0.01073089260673199
917,2020-01-07,35,0.010665093279388627,0.3017915443496393,AMD,49.34999847412109,49.38999938964844,48.040000915527344,48.25,48.25,58061400,88,79.0,,0.79,69.52000000000001,0.529998779296875,0.010847293751048204
918,2020-01-08,22,0.007743088334457181,-0.2739783767834939,AMD,47.84999847412109,48.29999923706055,47.13999938964844,47.83000183105469,47.83000183105469,53767000,80,79.0,,0.79,63.2,-1.0900001525878906,-0.022069248148570364
919,2020-01-09,28,0.009091706001348617,0.17417051293216046,AMD,48.93999862670898,49.959999084472656,48.38999938964844,48.970001220703125,48.970001220703125,76512800,81,79.0,,0.79,63.99,1.6599998474121094,0.03436852740441432
920,2020-01-10,8,0.004596313778377163,-0.4944498009839551,AMD,49.2599983215332,49.290000915527344,48.0,48.16999816894531,48.16999816894531,44133700,71,79.0,,0.79,56.09,-0.6699981689453125,-0.013410692178205896
921,2020-01-13,7,0.00437154416722859,0.3460447089763994,AMD,48.65999984741211,48.86000061035156,48.2400016784668,48.75,48.75,34266800,68,79.0,,0.79,53.72,-0.43000030517578125,-0.00872388511237221
