,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CIA_unscaled,CIA_monthly,isPartial,scale,CIA,Stock_Price_Change,Stock_Price_Change_Percent
502,2020-12-29,50,0.004088286796777993,0.07537120317563994,CIA,6.019999980926514,6.019999980926514,5.789999961853027,5.849999904632568,5.849999904632568,49000,47,49.0,,0.49,23.03,-0.05000019073486328,-0.008237263479545898
503,2020-12-30,10,0.0028147664682097485,-0.31150464531302324,CIA,5.869999885559082,5.940000057220459,5.789999961853027,5.809999942779541,5.809999942779541,32200,40,49.0,,0.49,19.6,-0.07999992370605469,-0.01328902391354203
504,2020-12-31,7,0.00271925244356713,-0.03393319684647489,CIA,5.820000171661377,5.880000114440918,5.730000019073486,5.730000019073486,5.730000019073486,60300,46,49.0,,0.49,22.54,-0.059999942779541016,-0.010101000370632551
505,2021-01-04,40,0.0037699067146359324,-0.11243619246077863,CIA,5.789999961853027,5.789999961853027,5.590000152587891,5.590000152587891,5.590000152587891,66900,41,60.0,,0.6,24.6,-0.09000015258789062,-0.015306148101401518
506,2021-01-05,19,0.003101308542137604,-0.17735138376305848,CIA,5.559999942779541,5.789999961853027,5.559999942779541,5.630000114440918,5.630000114440918,73600,55,60.0,,0.6,33.0,0.0,0.0
507,2021-01-06,60,0.004406666878920055,0.4209056658009014,CIA,5.78000020980835,6.179999828338623,5.78000020980835,6.019999980926514,6.019999980926514,162700,54,60.0,,0.6,32.4,0.3899998664855957,0.06735749033766503
508,2021-01-07,50,0.004088286796777993,-0.0722496369455744,CIA,5.980000019073486,6.159999847412109,5.860000133514404,6.130000114440918,6.130000114440918,175000,49,60.0,,0.6,29.4,-0.019999980926513672,-0.003236242958260749
509,2021-01-08,10,0.0028147664682097485,-0.31150464531302324,CIA,6.079999923706055,6.159999847412109,6.059999942779541,6.119999885559082,6.119999885559082,70000,49,60.0,,0.6,29.4,0.0,0.0
510,2021-01-11,0,0.0024963863860676875,-0.17818025553144878,CIA,6.0,6.090000152587891,5.920000076293945,5.980000019073486,5.980000019073486,29900,57,60.0,,0.6,34.2,-0.06999969482421875,-0.011363587103598194
511,2021-01-12,84,0.005170779076061002,1.0713055899195245,CIA,6.010000228881836,6.139999866485596,6.0,6.090000152587891,6.090000152587891,63500,81,60.0,,0.6,48.6,0.04999971389770508,0.008210133439234601
512,2021-01-13,7,0.00271925244356713,-0.4741116563737232,CIA,6.050000190734863,6.099999904632568,5.96999979019165,6.090000152587891,6.090000152587891,49600,100,60.0,,0.6,60.0,-0.039999961853027344,-0.006514651909255265
513,2021-01-14,2,0.0025600624024961,-0.05854183985294281,CIA,6.150000095367432,6.159999847412109,6.03000020980835,6.099999904632568,6.099999904632568,68400,67,60.0,,0.6,40.2,0.059999942779541016,0.00983605634714424
514,2021-01-15,2,0.0025600624024961,0.0,CIA,6.039999961853027,6.110000133514404,5.960000038146973,6.050000190734863,6.050000190734863,52200,70,60.0,,0.6,42.0,-0.04999971389770508,-0.008116836872765654
515,2021-01-20,4,0.002623738418924512,-0.1710106730778903,CIA,5.849999904632568,5.949999809265137,5.769999980926514,5.909999847412109,5.909999847412109,76300,54,60.0,,0.6,32.4,-0.16000032424926758,-0.026186631874464017
516,2021-01-21,1,0.0025282243942818935,-0.03640379084808698,CIA,5.860000133514404,5.980000019073486,5.820000171661377,5.909999847412109,5.909999847412109,61300,47,60.0,,0.6,28.2,0.03000020980834961,0.005042052230259664
517,2021-01-22,48,0.0040246107803495815,0.5918724577818637,CIA,5.820000171661377,6.039999961853027,5.809999942779541,6.039999961853027,6.039999961853027,80300,45,60.0,,0.6,27.0,0.059999942779541016,0.010033435215412778
518,2021-01-25,0,0.0024963863860676875,-0.6626249413749037,CIA,5.920000076293945,6.0,5.800000190734863,6.0,6.0,75100,48,60.0,,0.6,28.8,-0.039999961853027344,-0.006622510282393357
519,2021-01-26,252,0.010519564456047629,3.2139167697585735,CIA,6.050000190734863,6.050000190734863,5.880000114440918,5.989999771118164,5.989999771118164,60900,46,60.0,,0.6,27.6,0.05000019073486328,0.008333365122477288
520,2021-01-27,271,0.011124486612117547,0.05750448686325149,CIA,5.809999942779541,6.099999904632568,5.690000057220459,6.0,6.0,208800,37,60.0,,0.6,22.2,0.04999971389770508,0.008264415259734426
521,2021-01-28,1,0.0025282243942818935,-0.7727333869476746,CIA,6.050000190734863,6.090000152587891,6.010000228881836,6.050000190734863,6.050000190734863,124500,39,60.0,,0.6,23.4,-0.009999752044677734,-0.001639303639510481
522,2021-01-29,3,0.002591900410710306,0.025186062033270895,CIA,6.059999942779541,6.079999923706055,5.940000057220459,6.050000190734863,6.050000190734863,120400,34,60.0,,0.6,20.4,-0.010000228881835938,-0.001642073666876076
523,2021-02-01,126,0.006507975421057658,-0.5379637394356805,CIA,6.010000228881836,6.010000228881836,5.809999942779541,5.949999809265137,5.949999809265137,81900,93,39.0,False,0.39,36.27,-0.06999969482421875,-0.011513107845822268
524,2021-02-02,31362,1.001,152.81127543307778,CIA,5.96999979019165,6.03000020980835,5.869999885559082,5.900000095367432,5.900000095367432,58100,85,39.0,,0.39,33.15,0.019999980926513672,0.0033277837212719596
525,2021-02-03,280,0.011411028686045401,-0.9886003709430116,CIA,5.840000152587891,5.960000038146973,5.71999979019165,5.769999980926514,5.769999980926514,93900,93,39.0,,0.39,36.27,-0.07000017166137695,-0.0116086516128997
526,2021-02-04,261,0.010806106529975486,-0.05301206163907701,CIA,5.75,5.960000038146973,5.75,5.849999904632568,5.849999904632568,74200,91,39.0,,0.39,35.49,0.0,0.0
527,2021-02-05,1,0.0025282243942818935,-0.7660374356602212,CIA,5.809999942779541,6.03000020980835,5.769999980926514,5.980000019073486,5.980000019073486,162100,89,39.0,,0.39,34.71,0.07000017166137695,0.011744995170023698
528,2021-02-08,6,0.0026874144353529247,-0.249090375325819,CIA,5.929999828338623,6.21999979019165,5.929999828338623,6.21999979019165,6.21999979019165,138600,83,39.0,,0.39,32.370000000000005,0.18999958038330078,0.031509050376855585
529,2021-02-09,35,0.0036107166735649017,0.3435652596287124,CIA,6.119999885559082,6.230000019073486,6.010000228881836,6.050000190734863,6.050000190734863,120400,76,39.0,,0.39,29.64,0.010000228881835938,0.001607753893755115
530,2021-02-10,2,0.0025600624024961,-0.290982197180118,CIA,6.019999980926514,6.090000152587891,5.96999979019165,6.03000020980835,6.03000020980835,52700,80,39.0,,0.39,31.200000000000003,-0.1399998664855957,-0.022471888612677127
531,2021-02-11,17,0.0030376325257091916,0.18654628213259716,CIA,6.079999923706055,6.179999828338623,6.039999961853027,6.059999942779541,6.059999942779541,66700,78,39.0,,0.39,30.42,0.08999967575073242,0.014778271509974905
532,2021-02-12,37,0.003674392689993314,0.20962383003699858,CIA,6.0,6.190000057220459,6.0,6.139999866485596,6.139999866485596,95000,86,39.0,,0.39,33.54,0.010000228881835938,0.0016181600581894884
533,2021-02-16,166,0.007781495749625903,1.6737957969127768,CIA,6.130000114440918,6.230000019073486,6.079999923706055,6.119999885559082,6.119999885559082,79900,79,39.0,,0.39,30.81,0.039999961853027344,0.006462029318783147
534,2021-02-17,21,0.003164984558566016,-0.5932678420189109,CIA,6.070000171661377,6.239999771118164,6.070000171661377,6.130000114440918,6.130000114440918,53200,79,39.0,,0.39,30.81,0.009999752044677734,0.0016050966314706816
535,2021-02-18,2,0.0025600624024961,-0.1911295757929362,CIA,6.099999904632568,6.21999979019165,6.059999942779541,6.170000076293945,6.170000076293945,61400,90,39.0,,0.39,35.1,-0.019999980926513672,-0.0032051252660429963
536,2021-02-19,35,0.0036107166735649017,0.4104018206917135,CIA,6.159999847412109,6.230000019073486,6.059999942779541,6.130000114440918,6.130000114440918,54600,100,39.0,,0.39,39.0,0.010000228881835938,0.001607753893755115
537,2021-02-22,4,0.002623738418924512,-0.18736009624392314,CIA,6.059999942779541,6.21999979019165,6.059999942779541,6.159999847412109,6.159999847412109,66300,81,39.0,,0.39,31.59,-0.010000228881835938,-0.0016051731703402572
538,2021-02-23,20,0.00313314655035181,0.19415355118979738,CIA,6.090000152587891,6.5,6.050000190734863,6.099999904632568,6.099999904632568,120200,86,39.0,,0.39,33.54,0.2800002098083496,0.045016112420113386
539,2021-02-24,84,0.005170779076061002,0.6503470211057931,CIA,6.099999904632568,6.440000057220459,6.099999904632568,6.360000133514404,6.360000133514404,120800,77,39.0,,0.39,30.03,-0.059999942779541016,-0.00923076042762172
540,2021-02-25,21,0.003164984558566016,-0.3879095370330462,CIA,6.289999961853027,6.409999847412109,6.159999847412109,6.190000057220459,6.190000057220459,70400,97,39.0,,0.39,37.83,-0.03000020980834961,-0.004658417630713174
541,2021-02-26,45,0.003929096755706963,0.2414268325805511,CIA,6.110000133514404,6.210000038146973,6.019999980926514,6.070000171661377,6.070000171661377,101500,74,39.0,,0.39,28.86,-0.19999980926513672,-0.0312012190368276
542,2021-03-01,0,0.0024963863860676875,-0.3845882159031152,CIA,6.289999961853027,6.449999809265137,6.170000076293945,6.429999828338623,6.429999828338623,76300,96,39.0,False,0.39,37.44,0.23999977111816406,0.0386473059007868
543,2021-03-02,21,0.003164984558566016,0.26782639747988113,CIA,6.25,6.440000057220459,6.25,6.300000190734863,6.300000190734863,152700,86,39.0,,0.39,33.54,-0.009999752044677734,-0.0015503492000594754
544,2021-03-03,1,0.0025282243942818935,-0.20118902715045928,CIA,6.369999885559082,6.570000171661377,6.300000190734863,6.369999885559082,6.369999885559082,121700,99,39.0,,0.39,38.61,0.13000011444091797,0.02018635299469662
545,2021-03-04,54,0.004215638829634818,0.6674306438816762,CIA,6.329999923706055,6.519999980926514,6.25,6.360000133514404,6.360000133514404,89600,97,39.0,,0.39,37.83,-0.05000019073486328,-0.007610378908440629
546,2021-03-05,40,0.0037699067146359324,-0.10573299398077174,CIA,6.389999866485596,6.579999923706055,6.340000152587891,6.539999961853027,6.539999961853027,114800,85,39.0,,0.39,33.15,0.059999942779541016,0.009202445238506662
547,2021-03-08,2,0.0025600624024961,-0.05854183985294281,CIA,6.460000038146973,6.789999961853027,6.449999809265137,6.730000019073486,6.730000019073486,141300,84,39.0,,0.39,32.76,0.21000003814697266,0.03191489978448114
548,2021-03-09,11,0.002846604476423955,0.11192776927955816,CIA,6.699999809265137,6.989999771118164,6.690000057220459,6.760000228881836,6.760000228881836,125100,73,39.0,,0.39,28.47,0.19999980926513672,0.029455053076400173
549,2021-03-10,20,0.00313314655035181,0.10066100728114624,CIA,6.730000019073486,6.960000038146973,6.730000019073486,6.869999885559082,6.869999885559082,90200,71,39.0,,0.39,27.69,-0.029999732971191406,-0.004291807432547645
550,2021-03-11,8,0.0027510904517813366,-0.12194006645733624,CIA,6.800000190734863,6.949999809265137,6.679999828338623,6.809999942779541,6.809999942779541,111200,82,39.0,,0.39,31.98,-0.010000228881835938,-0.0014368144866416799
551,2021-03-12,14,0.0029421185010665733,0.0694372114015902,CIA,6.889999866485596,7.059999942779541,6.889999866485596,6.980000019073486,6.980000019073486,72400,92,39.0,,0.39,35.88,0.1100001335144043,0.01582735777456601
552,2021-03-16,40,0.0037699067146359324,0.6352801447333896,CIA,6.829999923706055,6.869999885559082,6.670000076293945,6.800000190734863,6.800000190734863,49400,85,39.0,,0.39,33.15,-0.19000005722045898,-0.026912189626117078
553,2021-03-17,1,0.0025282243942818935,-0.3293668555599659,CIA,6.769999980926514,6.849999904632568,6.579999923706055,6.619999885559082,6.619999885559082,101500,71,39.0,,0.39,27.69,-0.019999980926513672,-0.002911205423533403
554,2021-03-18,32,0.0035152026489222834,0.3903839615156972,CIA,6.550000190734863,6.699999809265137,6.429999828338623,6.449999809265137,6.449999809265137,115700,81,39.0,,0.39,31.59,-0.15000009536743164,-0.02189782444609789
555,2021-03-19,491,0.018128848419242893,4.15726978778904,CIA,6.389999866485596,6.519999980926514,6.300000190734863,6.389999866485596,6.389999866485596,405700,79,39.0,,0.39,30.81,-0.17999982833862305,-0.0268656467854983
556,2021-03-22,4,0.002623738418924512,-0.35319325950286096,CIA,6.260000228881836,6.420000076293945,6.119999885559082,6.159999847412109,6.159999847412109,218600,77,39.0,,0.39,30.03,-0.09999990463256836,-0.015337408730844548
557,2021-03-23,21,0.003164984558566016,0.20628814813915963,CIA,6.059999942779541,6.289999961853027,6.050000190734863,6.079999923706055,6.079999923706055,154400,90,39.0,,0.39,35.1,-0.13000011444091797,-0.020249238768850986
558,2021-03-24,3,0.002591900410710306,-0.18107012443541326,CIA,6.099999904632568,6.440000057220459,5.96999979019165,5.96999979019165,5.96999979019165,106900,90,39.0,,0.39,35.1,0.15000009536743164,0.023847392094934472
559,2021-03-25,42,0.003833582731064345,0.47906251151592594,CIA,5.900000095367432,6.139999866485596,5.880000114440918,6.059999942779541,6.059999942779541,73600,99,39.0,,0.39,38.61,-0.3000001907348633,-0.04658388013498638
560,2021-03-26,11,0.002846604476423955,-0.2574558380187528,CIA,6.199999809265137,6.199999809265137,5.889999866485596,5.96999979019165,5.96999979019165,62700,82,39.0,,0.39,31.98,0.059999942779541016,0.009771977863882952
561,2021-03-29,3,0.002591900410710306,0.012436418808839722,CIA,5.849999904632568,6.070000171661377,5.849999904632568,5.929999828338623,5.929999828338623,74500,87,39.0,,0.39,33.93,-0.12999963760375977,-0.02096768412952066
562,2021-03-30,105,0.00583937724855933,1.2529327224262672,CIA,5.889999866485596,6.090000152587891,5.840000152587891,5.980000019073486,5.980000019073486,80600,78,39.0,,0.39,30.42,0.019999980926513672,0.0032948896805451433
563,2021-03-31,4,0.002623738418924512,-0.5506818095077123,CIA,6.039999961853027,6.239999771118164,5.789999961853027,5.789999961853027,5.789999961853027,213900,78,39.0,,0.39,30.42,0.14999961853027344,0.024630478616085583
564,2021-04-01,7,0.00271925244356713,0.03640379084808698,CIA,5.789999961853027,5.960000038146973,5.699999809265137,5.880000114440918,5.880000114440918,189000,95,37.0,False,0.37,35.15,-0.2799997329711914,-0.044871753724602725
565,2021-04-05,54,0.004215638829634818,0.64669377805967,CIA,5.880000114440918,5.980000019073486,5.690000057220459,5.730000019073486,5.730000019073486,79800,84,37.0,,0.37,31.08,0.019999980926513672,0.0033557014762590764
566,2021-04-06,2,0.0025600624024961,-0.3927225490714378,CIA,5.690000057220459,5.900000095367432,5.690000057220459,5.800000190734863,5.800000190734863,84100,78,37.0,,0.37,28.86,-0.07999992370605469,-0.013377913620550408
567,2021-04-07,2,0.0025600624024961,0.0,CIA,5.769999980926514,5.829999923706055,5.630000114440918,5.670000076293945,5.670000076293945,97000,80,37.0,,0.37,29.6,-0.07000017166137695,-0.011864435683033303
568,2021-04-08,23,0.0032286605749944283,0.26116479498563594,CIA,5.679999828338623,6.110000133514404,5.610000133514404,6.099999904632568,6.099999904632568,172900,86,37.0,,0.37,31.82,0.2800002098083496,0.04802748087007824
569,2021-04-09,2,0.0025600624024961,-0.20708221163802032,CIA,6.090000152587891,6.139999866485596,5.869999885559082,5.960000038146973,5.960000038146973,74700,100,37.0,,0.37,37.0,0.029999732971191406,0.004909939822527631
570,2021-04-12,37,0.003674392689993314,-0.19524576560745832,CIA,5.880000114440918,5.880000114440918,5.71999979019165,5.739999771118164,5.739999771118164,51700,79,37.0,,0.37,29.23,-0.25999975204467773,-0.04234523741015905
571,2021-04-13,1,0.0025282243942818935,-0.3119340779315305,CIA,5.739999771118164,5.820000171661377,5.699999809265137,5.739999771118164,5.739999771118164,40000,82,37.0,,0.37,30.34,-0.059999942779541016,-0.010204071702683226
572,2021-04-14,14,0.0029421185010665733,0.16370940321626026,CIA,5.690000057220459,5.800000190734863,5.670000076293945,5.730000019073486,5.730000019073486,54500,88,37.0,,0.37,32.56,-0.019999980926513672,-0.0034364227382496226
573,2021-04-15,44,0.0038972587474927567,0.32464370353537,CIA,5.710000038146973,5.860000133514404,5.690000057220459,5.829999923706055,5.829999923706055,51600,100,37.0,,0.37,37.0,0.059999942779541016,0.010344817380417926
574,2021-04-16,11,0.002846604476423955,-0.2695880204886896,CIA,5.920000076293945,5.980000019073486,5.820000171661377,5.889999866485596,5.889999866485596,53300,91,37.0,,0.37,33.67,0.11999988555908203,0.02047779570392505
575,2021-04-19,1,0.0025282243942818935,-0.11184556364571807,CIA,5.840000152587891,5.869999885559082,5.650000095367432,5.690000057220459,5.690000057220459,68600,98,37.0,,0.37,36.26,-0.1100001335144043,-0.018394671097584192
576,2021-04-20,4,0.002623738418924512,0.03777909304990623,CIA,5.659999847412109,5.78000020980835,5.639999866485596,5.769999980926514,5.769999980926514,76800,79,37.0,,0.37,29.23,-0.08999967575073242,-0.015332142675529292
577,2021-04-21,1,0.0025282243942818935,-0.03640379084808698,CIA,5.769999980926514,5.920000076293945,5.730000019073486,5.900000095367432,5.900000095367432,90600,88,37.0,,0.37,32.56,0.1399998664855957,0.024221429308605158
578,2021-04-22,2,0.0025600624024961,0.012593031016635559,CIA,5.880000114440918,5.900000095367432,5.760000228881836,5.78000020980835,5.78000020980835,60600,93,37.0,,0.37,34.41,-0.019999980926513672,-0.0033783751129669026
579,2021-04-23,19,0.003101308542137604,0.21141911975027683,CIA,5.820000171661377,5.849999904632568,5.690000057220459,5.690000057220459,5.690000057220459,67700,86,37.0,,0.37,31.82,-0.05000019073486328,-0.008474608462146094
580,2021-04-26,17,0.0030376325257091916,0.09152375613495156,CIA,5.71999979019165,5.75,5.690000057220459,5.699999809265137,5.699999809265137,45700,94,37.0,,0.37,34.78,-0.09999990463256836,-0.017094001070560583
581,2021-04-27,16,0.0030057945174949857,-0.010481191501849896,CIA,5.679999828338623,5.730000019073486,5.670000076293945,5.730000019073486,5.730000019073486,64900,99,37.0,,0.37,36.63,-0.019999980926513672,-0.003478257552437136
582,2021-04-28,3,0.002591900410710306,-0.13769873634928875,CIA,5.699999809265137,5.75,5.690000057220459,5.699999809265137,5.699999809265137,51300,89,37.0,,0.37,32.93,0.019999980926513672,0.0034903980558358416
583,2021-04-29,16,0.0030057945174949857,0.15968750383864205,CIA,5.71999979019165,5.75,5.690000057220459,5.75,5.75,54500,85,37.0,,0.37,31.45,0.0,0.0
584,2021-04-30,9,0.002782928459995543,-0.0741454734188477,CIA,5.679999828338623,5.880000114440918,5.679999828338623,5.840000152587891,5.840000152587891,113700,83,37.0,,0.37,30.71,0.13000011444091797,0.02260871555494215
585,2021-05-03,20,0.00313314655035181,0.2392675893160725,CIA,5.900000095367432,5.900000095367432,5.820000171661377,5.900000095367432,5.900000095367432,68200,63,43.0,,0.43,27.09,0.019999980926513672,0.003401357234227742
586,2021-05-05,1,0.0025282243942818935,-0.1930717718907824,CIA,5.769999980926514,5.769999980926514,5.670000076293945,5.730000019073486,5.730000019073486,48600,70,43.0,,0.43,30.1,-0.13000011444091797,-0.02203391734569493
587,2021-05-06,15,0.0029739565092807793,0.1763024342328956,CIA,5.699999809265137,5.78000020980835,5.650000095367432,5.710000038146973,5.710000038146973,52500,44,43.0,,0.43,18.92,0.010000228881835938,0.0017331419263246772
588,2021-05-07,17,0.0030376325257091916,0.021411213052275446,CIA,5.650000095367432,5.739999771118164,5.650000095367432,5.699999809265137,5.699999809265137,44500,41,43.0,,0.43,17.63,-0.04000043869018555,-0.006920490871662466
589,2021-05-10,94,0.005489159158203063,1.1441505304132624,CIA,5.699999809265137,5.829999923706055,5.659999847412109,5.670000076293945,5.670000076293945,93200,45,43.0,,0.43,19.35,0.09000015258789062,0.015679469717184036
590,2021-05-11,23,0.0032286605749944283,-0.41181144835826444,CIA,5.650000095367432,5.789999961853027,5.650000095367432,5.71999979019165,5.71999979019165,99600,47,43.0,,0.43,20.21,-0.039999961853027344,-0.006861057011403826
591,2021-05-12,63,0.004502180903562673,0.39444230788194345,CIA,5.699999809265137,5.730000019073486,5.5,5.550000190734863,5.550000190734863,96900,36,43.0,,0.43,15.48,-0.059999942779541016,-0.010362684486156515
592,2021-05-13,24,0.0032604985832086343,-0.2757957414308849,CIA,5.519999980926514,5.699999809265137,5.5,5.619999885559082,5.619999885559082,134800,38,43.0,,0.43,16.34,-0.03000020980834961,-0.005235638692580702
593,2021-05-14,1,0.0025282243942818935,-0.22458963567655188,CIA,5.679999828338623,5.690000057220459,5.53000020980835,5.659999847412109,5.659999847412109,57000,34,43.0,,0.43,14.62,-0.009999752044677734,-0.0017543425226828058
594,2021-05-17,5,0.0026555764271387183,-0.3840217415385979,CIA,5.610000133514404,5.650000095367432,5.539999961853027,5.599999904632568,5.599999904632568,63400,43,43.0,,0.43,18.49,-0.039999961853027344,-0.007029870202245103
595,2021-05-18,14,0.0029421185010665733,0.10790202496133516,CIA,5.559999942779541,5.650000095367432,5.539999961853027,5.559999942779541,5.559999942779541,85000,43,43.0,,0.43,18.49,0.0,0.0
596,2021-05-19,15,0.0029739565092807793,0.010821456784512185,CIA,5.539999961853027,5.590000152587891,5.449999809265137,5.590000152587891,5.590000152587891,101600,36,43.0,,0.43,15.48,-0.059999942779541016,-0.010619458719785979
597,2021-05-20,2,0.0025600624024961,-0.1391728848397905,CIA,5.550000190734863,5.590000152587891,5.320000171661377,5.389999866485596,5.389999866485596,80300,35,43.0,,0.43,15.05,0.0,0.0
598,2021-05-21,78,0.004979751026775765,0.9451678294718253,CIA,5.460000038146973,5.510000228881836,5.389999866485596,5.5,5.5,59500,35,43.0,,0.43,15.05,-0.07999992370605469,-0.014311256086284474
599,2021-05-24,-4,0.0023690343532108632,-0.15835491861688278,CIA,5.460000038146973,5.5,5.369999885559082,5.489999771118164,5.489999771118164,134800,35,43.0,,0.43,15.05,-0.010000228881835938,-0.0018149234966302608
600,2021-05-25,5,0.0026555764271387183,0.12095311051082525,CIA,5.460000038146973,5.5,5.210000038146973,5.210000038146973,5.210000038146973,121700,35,43.0,,0.43,15.05,0.0,0.0
601,2021-05-26,-2,0.002432710369639275,-0.0839237971921496,CIA,5.25,5.25,5.090000152587891,5.210000038146973,5.210000038146973,144500,36,43.0,,0.43,15.48,-0.25,-0.045454545454545414
602,2021-05-27,1,0.0025282243942818935,0.03926239055608627,CIA,5.210000038146973,5.369999885559082,5.179999828338623,5.210000038146973,5.210000038146973,634700,39,43.0,,0.43,16.77,0.11999988555908203,0.02285712105887283
603,2021-05-28,2,0.0025600624024961,0.012593031016635559,CIA,5.25,5.300000190734863,5.159999847412109,5.21999979019165,5.21999979019165,116300,36,43.0,,0.43,15.48,-0.06999969482421875,-0.013035325198509029
604,2021-06-01,5,0.0026555764271387183,0.33648992933711486,CIA,5.230000019073486,5.260000228881836,5.019999980926514,5.059999942779541,5.059999942779541,125400,100,31.0,False,0.31,31.0,-0.039999961853027344,-0.007547162342173674
605,2021-06-02,0,0.0024963863860676875,-0.05994556942296403,CIA,5.039999961853027,5.210000038146973,5.039999961853027,5.190000057220459,5.190000057220459,159900,77,31.0,,0.31,23.87,-0.05000019073486328,-0.00950573926980458
606,2021-06-03,16,0.0030057945174949857,0.20405820760371896,CIA,5.269999980926514,5.269999980926514,5.03000020980835,5.03000020980835,5.03000020980835,111400,84,31.0,,0.31,26.04,0.059999942779541016,0.011516303712135967
607,2021-06-08,3,0.002591900410710306,0.012436418808839722,CIA,5.099999904632568,5.170000076293945,5.010000228881836,5.03000020980835,5.03000020980835,97100,82,31.0,,0.31,25.42,-0.09999990463256836,-0.018975314040700852
608,2021-06-09,10,0.0028147664682097485,0.08598557899003789,CIA,5.019999980926514,5.170000076293945,5.0,5.070000171661377,5.070000171661377,92600,83,31.0,,0.31,25.73,0.0,0.0
609,2021-06-10,2,0.0025600624024961,-0.090488524923933,CIA,5.070000171661377,5.070000171661377,4.960000038146973,5.010000228881836,5.010000228881836,61000,65,31.0,,0.31,20.15,-0.09999990463256836,-0.019342341036144073
610,2021-06-11,1,0.0025282243942818935,-0.012436418808839944,CIA,5.070000171661377,5.090000152587891,4.900000095367432,5.019999980926514,5.019999980926514,201600,69,31.0,,0.31,21.39,0.019999980926513672,0.003944769279950577
611,2021-06-15,16,0.0030057945174949857,0.17410986332375722,CIA,5.070000171661377,5.130000114440918,5.050000190734863,5.110000133514404,5.110000133514404,81500,67,31.0,,0.31,20.77,0.039999961853027344,0.007858538438882068
612,2021-06-16,1,0.0025282243942818935,-0.15888315732610248,CIA,5.059999942779541,5.159999847412109,5.059999942779541,5.150000095367432,5.150000095367432,72500,71,31.0,,0.31,22.01,0.029999732971191406,0.005847901033519065
613,2021-06-17,1,0.0025282243942818935,0.0,CIA,5.130000114440918,5.199999809265137,5.099999904632568,5.179999828338623,5.179999828338623,137200,70,31.0,,0.31,21.7,0.039999961853027344,0.007751930820906638
614,2021-06-18,4,0.002623738418924512,0.03777909304990623,CIA,5.079999923706055,5.130000114440918,5.039999961853027,5.119999885559082,5.119999885559082,178900,75,31.0,,0.31,23.25,-0.06999969482421875,-0.01346148026765237
615,2021-06-21,1,0.0025282243942818935,-0.15888315732610248,CIA,5.170000076293945,5.380000114440918,5.090000152587891,5.360000133514404,5.360000133514404,188200,57,31.0,,0.31,17.669999999999998,0.25,0.04873294238264281
616,2021-06-22,3,0.002591900410710306,0.025186062033270895,CIA,5.329999923706055,5.449999809265137,5.329999923706055,5.449999809265137,5.449999809265137,181600,78,31.0,,0.31,24.18,0.06999969482421875,0.013011095415467855
617,2021-06-23,8,0.0027510904517813366,0.061418270707169986,CIA,5.429999828338623,5.480000019073486,5.380000114440918,5.46999979019165,5.46999979019165,176900,56,31.0,,0.31,17.36,0.03000020980834961,0.005504625845554889
618,2021-06-24,20,0.00313314655035181,0.1388744228031802,CIA,5.46999979019165,5.46999979019165,5.320000171661377,5.440000057220459,5.440000057220459,112200,71,31.0,,0.31,22.01,-0.010000228881835938,-0.0018248592786550555
619,2021-06-25,1,0.0025282243942818935,-0.1930717718907824,CIA,5.400000095367432,5.539999961853027,5.380000114440918,5.5,5.5,351500,63,31.0,,0.31,19.53,0.07000017166137695,0.012797106827480142
620,2021-06-29,9,0.002782928459995543,0.08705493166187872,CIA,5.360000133514404,5.400000095367432,5.309999942779541,5.340000152587891,5.340000152587891,164900,68,31.0,,0.31,21.08,-0.1399998664855957,-0.025270734196678246
621,2021-07-01,5,0.0026555764271387183,-0.045761878067476,CIA,5.340000152587891,5.429999828338623,5.340000152587891,5.429999828338623,5.429999828338623,62000,88,32.0,False,0.32,28.16,0.029999732971191406,0.005555506007662414
622,2021-07-02,5,0.0026555764271387183,0.0,CIA,5.400000095367432,5.420000076293945,5.309999942779541,5.409999847412109,5.409999847412109,86900,82,32.0,,0.32,26.24,-0.009999752044677734,-0.00184157502040605
623,2021-07-06,19,0.003101308542137604,0.1678475943842992,CIA,5.369999885559082,5.420000076293945,5.360000133514404,5.409999847412109,5.409999847412109,72700,94,32.0,,0.32,30.08,0.0,0.0
624,2021-07-07,1,0.0025282243942818935,-0.1847878532784446,CIA,5.380000114440918,5.599999904632568,5.380000114440918,5.5,5.5,131300,74,32.0,,0.32,23.68,0.17999982833862305,0.0332102999639996
625,2021-07-08,1,0.0025282243942818935,0.0,CIA,5.400000095367432,5.599999904632568,5.349999904632568,5.550000190734863,5.550000190734863,380600,93,32.0,,0.32,29.76,0.0,0.0
626,2021-07-12,21,0.003164984558566016,0.2842046790424886,CIA,5.340000152587891,5.360000133514404,5.269999980926514,5.309999942779541,5.309999942779541,55700,95,32.0,,0.32,30.4,-0.23999977111816406,-0.04285710271523857
627,2021-07-13,4,0.002623738418924512,-0.1710106730778903,CIA,5.260000228881836,5.400000095367432,5.260000228881836,5.300000190734863,5.300000190734863,79800,100,32.0,,0.32,32.0,0.039999961853027344,0.007462679264300887
628,2021-07-14,6,0.0026874144353529247,0.02426919389872495,CIA,5.320000171661377,5.340000152587891,5.260000228881836,5.300000190734863,5.300000190734863,68000,93,32.0,,0.32,29.76,-0.059999942779541016,-0.01111110031850071
