,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MS_unscaled,MS_monthly,isPartial,scale,MS,Stock_Price_Change,Stock_Price_Change_Percent
551,2019-11-06,1,0.0015995203836930455,0.0,MS,48.7400016784668,48.79999923706055,48.2400016784668,48.560001373291016,42.68975830078125,7872400,89,81.0,,0.81,72.09,-1.0900001525878906,-0.021848069070412812
552,2019-11-07,3,0.002798561151079137,0.7496251874062969,MS,49.119998931884766,49.58000183105469,48.56999969482422,48.65999984741211,42.77766799926758,14501500,71,81.0,,0.81,57.510000000000005,0.7800025939941406,0.015983659962883312
553,2019-11-11,2,0.002199040767386091,-0.2142245072836333,MS,48.86000061035156,49.38999938964844,48.709999084472656,49.09000015258789,43.15568542480469,7107500,64,81.0,,0.81,51.84,-0.19000244140625,-0.0038322394995806697
554,2019-11-12,2,0.002199040767386091,0.0,MS,49.06999969482422,49.209999084472656,48.77000045776367,49.0099983215332,43.08535385131836,6400700,67,81.0,,0.81,54.27,-0.18000030517578125,-0.003644468665725653
555,2019-11-13,2,0.002199040767386091,0.0,MS,48.52000045776367,48.58000183105469,48.18999862670898,48.38999938964844,42.540306091308594,7022000,70,81.0,,0.81,56.7,-0.6299972534179688,-0.01280222038485579
556,2019-11-14,1,0.0015995203836930455,-0.2726281352235551,MS,48.31999969482422,48.720001220703125,48.209999084472656,48.61000061035156,42.73371124267578,5836600,64,81.0,,0.81,51.84,0.1399993896484375,0.0028818317079384315
557,2019-11-15,2,0.002199040767386091,0.37481259370314834,MS,48.869998931884766,49.15999984741211,48.720001220703125,48.9900016784668,43.06777191162109,6439000,69,81.0,,0.81,55.89,0.4399986267089844,0.00903117027267264
558,2019-11-19,2,0.002199040767386091,0.37481259370314834,MS,49.220001220703125,49.59999847412109,49.209999084472656,49.33000183105469,43.366676330566406,6980100,68,81.0,,0.81,55.080000000000005,0.43999862670897727,0.008950338243992828
559,2019-11-20,3,0.002798561151079137,0.2726281352235551,MS,48.959999084472656,49.11000061035156,48.38999938964844,49.09999847412109,43.16448211669922,9138700,66,81.0,,0.81,53.46,-0.48999786376952414,-0.009878989492815848
560,2019-11-21,2,0.002199040767386091,-0.2142245072836333,MS,49.25,49.34000015258789,48.72999954223633,48.84000015258789,42.93590545654297,8353600,67,81.0,,0.81,54.27,0.22999954223632812,0.004683354497614145
561,2019-11-22,2,0.002199040767386091,0.0,MS,48.93999862670898,49.2599983215332,48.81999969482422,49.25,43.29634094238281,6609800,63,81.0,,0.81,51.03,-0.0800018310546875,-0.0016214396191178704
562,2019-11-25,6,0.004597122302158274,1.0905125408942205,MS,49.34999847412109,49.97999954223633,49.31999969482422,49.959999084472656,43.92051315307617,8461000,64,81.0,,0.81,51.84,0.720001220703125,0.014616346837924787
563,2019-11-26,1,0.0015995203836930455,-0.6520605112154407,MS,49.91999816894531,49.93000030517578,49.06999969482422,49.40999984741211,43.43701171875,10360600,65,81.0,,0.81,52.650000000000006,-0.049999237060546875,-0.0010003849043315194
564,2019-11-29,3,0.002798561151079137,0.7496251874062969,MS,49.70000076293945,49.720001220703125,49.369998931884766,49.47999954223633,43.49853515625,4138400,57,81.0,,0.81,46.17,-0.20999908447265625,-0.004205869881616753
565,2019-12-02,10,0.006995203836930456,3.373313343328336,MS,49.58000183105469,49.959999084472656,49.060001373291016,49.08000183105469,43.14689636230469,8117100,86,82.0,,0.82,70.52,0.23999786376953125,0.004826988291979362
566,2019-12-03,3,0.002798561151079137,-0.5999314364072676,MS,48.40999984741211,48.43999862670898,47.43999862670898,48.11000061035156,42.29415512084961,12217700,82,82.0,,0.82,67.24,-1.520000457763679,-0.03042434919171344
567,2019-12-04,8,0.005796163069544364,1.0711225364181662,MS,48.36000061035156,49.09000015258789,48.16999816894531,48.84000015258789,42.93590545654297,8608400,84,82.0,,0.82,68.88,0.6500015258789134,0.013418694143408016
568,2019-12-05,3,0.002798561151079137,-0.517170045510964,MS,49.13999938964844,49.2599983215332,48.95000076293945,49.06999969482422,43.13810729980469,6680700,87,82.0,,0.82,71.33999999999999,0.1699981689453125,0.003462989782377246
569,2019-12-06,4,0.003398081534772182,0.21422450728363307,MS,49.84000015258789,50.2400016784668,49.72999954223633,49.79999923706055,43.77985382080078,9487300,88,82.0,,0.82,72.16,0.9800033569335938,0.019894506502758036
570,2019-12-09,8,0.005796163069544364,-0.5538120731031937,MS,49.52999877929688,49.900001525878906,49.43000030517578,49.59999847412109,43.604034423828125,6382300,100,82.0,,0.82,82.0,-0.3400001525878906,-0.006767518734650424
571,2019-12-10,11,0.007594724220623501,0.3103020273065784,MS,49.52999877929688,49.93000030517578,49.27000045776367,49.66999816894531,43.66556930541992,10009600,84,82.0,,0.82,68.88,0.029998779296875,0.0006011779234378345
572,2019-12-11,8,0.005796163069544364,-0.23681717713924855,MS,49.65999984741211,49.790000915527344,49.41999816894531,49.45000076293945,43.472164154052734,6296300,87,82.0,,0.82,71.33999999999999,-0.1399993896484375,-0.0028039132544112055
573,2019-12-12,1,0.0015995203836930455,-0.7240380637153496,MS,49.650001525878906,50.869998931884766,49.470001220703125,50.68999862670898,44.5622673034668,11553400,84,82.0,,0.82,68.88,1.0799980163574219,0.021691062392019678
574,2019-12-13,11,0.007594724220623501,3.7481259370314843,MS,50.7400016784668,51.150001525878906,50.13999938964844,50.2400016784668,44.16666793823242,10191200,86,82.0,,0.82,70.52,0.2800025939941406,0.0055042775677873745
575,2019-12-17,1,0.0015995203836930455,-0.2726281352235551,MS,50.81999969482422,51.220001220703125,50.77000045776367,50.900001525878906,44.74687957763672,10446000,96,82.0,,0.82,78.72,0.06999969482421875,0.0013685179420532823
576,2019-12-18,3,0.002798561151079137,0.7496251874062969,MS,51.0,51.119998931884766,50.63999938964844,50.65999984741211,44.535892486572266,9513000,84,82.0,,0.82,68.88,-0.10000228881835938,-0.0019524069979509617
577,2019-12-19,3,0.002798561151079137,0.0,MS,50.650001525878906,51.0,50.54999923706055,50.86000061035156,44.71172332763672,9222000,80,82.0,,0.82,65.6,-0.11999893188476562,-0.002347396995149742
578,2019-12-20,4,0.003398081534772182,0.21422450728363307,MS,51.43999862670898,51.43999862670898,50.65999984741211,50.68999862670898,44.5622673034668,18742900,87,82.0,,0.82,71.33999999999999,0.43999862670897727,0.008627424053117227
579,2019-12-23,3,0.002798561151079137,0.7496251874062969,MS,50.90999984741211,51.09999847412109,50.709999084472656,50.720001220703125,44.58864212036133,6547600,87,82.0,,0.82,71.33999999999999,-0.3400001525878906,-0.006609645444495715
580,2019-12-24,1,0.0015995203836930455,-0.4284490145672665,MS,50.83000183105469,50.93000030517578,50.56999969482422,50.68999862670898,44.5622673034668,2087800,76,82.0,,0.82,62.31999999999999,-0.1699981689453054,-0.0033267744426920265
581,2019-12-26,3,0.002798561151079137,0.7496251874062969,MS,50.970001220703125,51.290000915527344,50.86000061035156,51.11000061035156,44.93149948120117,5517400,84,82.0,,0.82,68.88,0.3600006103515625,0.007068537368828176
582,2019-12-30,1,0.0015995203836930455,0.0,MS,51.36000061035156,51.380001068115234,50.91999816894531,50.959999084472656,44.79962539672852,4532800,92,82.0,,0.82,75.44,0.09000015258789062,0.0017547309608381134
583,2020-01-02,1,0.0015995203836930455,-0.5292872265349329,MS,51.20000076293945,52.060001373291016,51.16999816894531,52.040000915527344,45.74906921386719,7808000,92,82.0,,0.82,75.44,0.6800003051757812,0.013234727346040698
584,2020-01-03,1,0.0015995203836930455,0.0,MS,51.220001220703125,51.45000076293945,50.83000183105469,51.20000076293945,45.01061630249024,6706000,94,82.0,,0.82,77.08,-0.6100006103515625,-0.01171726074261148
585,2020-01-06,1,0.0015995203836930455,0.0,MS,50.66999816894531,51.040000915527344,50.459999084472656,51.02000045776367,44.85237503051758,7476700,91,82.0,,0.82,74.61999999999999,-0.4099998474121094,-0.007968898762533039
586,2020-01-07,3,0.002798561151079137,0.7496251874062969,MS,51.040000915527344,51.18999862670898,50.709999084472656,50.91999816894531,44.76446533203125,4538100,93,82.0,,0.82,76.25999999999999,0.14999771118163352,0.00293882657701916
587,2020-01-08,8,0.005796163069544364,1.0711225364181662,MS,50.959999084472656,51.790000915527344,50.900001525878906,51.56999969482422,45.33589172363281,6185200,86,82.0,,0.82,70.52,0.6000022888183665,0.01172108429214358
588,2020-01-09,6,0.004597122302158274,-0.2068680182043855,MS,52.16999816894531,52.25,51.81999969482422,52.060001373291016,45.76666641235352,7308000,88,82.0,,0.82,72.16,0.45999908447265625,0.008882005721972064
589,2020-01-10,2,0.002199040767386091,-0.5216484089723527,MS,52.150001525878906,52.470001220703125,51.91999816894531,52.209999084472656,45.89852523803711,7686800,95,82.0,,0.82,77.89999999999999,0.220001220703125,0.004210549678528741
590,2020-01-13,6,0.004597122302158274,1.8740629685157422,MS,52.209999084472656,52.77999877929688,52.06999969482422,52.77999877929688,46.39961242675781,8334200,100,82.0,,0.82,82.0,0.3099975585937571,0.005908091316594755
591,2020-01-14,1,0.0015995203836930455,-0.6520605112154407,MS,53.060001373291016,53.25,52.68000030517578,52.86000061035156,46.46995162963867,9602000,93,82.0,,0.82,76.25999999999999,0.4700012207031179,0.008904911549324934
592,2020-01-15,11,0.007594724220623501,3.7481259370314843,MS,52.47999954223633,52.93999862670898,52.11000061035156,52.93999862670898,46.5402717590332,11342500,95,82.0,,0.82,77.89999999999999,-0.31000137329102273,-0.005821622033634233
593,2020-01-16,33,0.020784172661870503,1.7366592990211558,MS,56.04999923706055,57.36000061035156,55.650001525878906,56.43999862670898,49.61716842651367,34590700,100,82.0,,0.82,82.0,4.420001983642585,0.08349078387419206
594,2020-01-17,14,0.009393285371702639,-0.5480558440059997,MS,56.2599983215332,57.56999969482422,56.18000030517578,57.5099983215332,50.55782318115234,15403900,93,82.0,,0.82,76.25999999999999,0.20999908447265625,0.0036610718660758934
595,2020-01-21,3,0.002798561151079137,0.2726281352235551,MS,55.880001068115234,56.47999954223633,55.18000030517578,55.91999816894531,49.1600341796875,20833900,98,82.0,,0.82,80.36,-1.0900001525878906,-0.018933475045439074
596,2020-01-22,6,0.004597122302158274,0.6426735218508997,MS,56.18000030517578,56.5099983215332,55.84999847412109,55.86000061035156,49.10728073120117,10276800,92,82.0,,0.82,75.44,0.029998779296875,0.0005311398643770282
597,2020-01-23,7,0.005196642685851319,0.1304121022430882,MS,55.220001220703125,55.650001525878906,54.79999923706055,55.52999877929688,48.81718444824219,10064500,94,82.0,,0.82,77.08,-0.8599967956542969,-0.015218489138170699
598,2020-01-24,3,0.002798561151079137,-0.4614674665436086,MS,55.52999877929688,55.61000061035156,54.09999847412109,54.54999923706055,47.95564651489258,9752000,96,82.0,,0.82,78.72,-0.04000091552734375,-0.0007187945090844083
599,2020-01-27,8,0.005796163069544364,2.623688155922039,MS,53.0,53.68999862670898,52.86000061035156,53.11000061035156,46.68972396850586,10649100,82,82.0,,0.82,67.24,-1.9200019836425852,-0.03452619965059278
600,2020-01-28,1,0.0015995203836930455,-0.7240380637153496,MS,53.79999923706055,54.43999862670898,53.380001068115234,54.02000045776367,47.48971939086914,9232900,92,82.0,,0.82,75.44,0.75,0.013969082122995191
601,2020-01-29,2,0.002199040767386091,0.37481259370314834,MS,54.47999954223633,54.54999923706055,53.68000030517578,53.68000030517578,47.19081878662109,9027800,94,82.0,,0.82,77.08,0.1100006103515696,0.0020205843704339532
602,2020-01-30,8,0.005796163069544364,1.6357688113413302,MS,52.61000061035156,53.86000061035156,52.400001525878906,53.81999969482422,47.62441635131836,8685900,92,82.0,,0.82,75.44,-0.6899986267089844,-0.012648920923177709
603,2020-01-31,3,0.002798561151079137,-0.517170045510964,MS,53.20000076293945,53.27999877929688,51.88999938964844,52.2599983215332,46.24399185180664,11286900,97,82.0,,0.82,79.53999999999999,-0.5800018310546804,-0.010768693362086745
604,2020-02-03,1,0.0015995203836930455,-0.4284490145672665,MS,52.63999938964844,53.59000015258789,52.58000183105469,52.59999847412109,46.54484939575195,8375100,80,88.0,,0.88,70.4,0.3100013732910085,0.005818344226604433
605,2020-02-04,5,0.003997601918465227,1.4992503748125934,MS,53.75,54.59999847412109,53.72999954223633,54.02000045776367,47.801387786865234,9375100,84,88.0,,0.88,73.92,1.009998321533196,0.018846768401892255
606,2020-02-05,6,0.004597122302158274,0.1499700059988005,MS,54.86000061035156,55.150001525878906,54.380001068115234,54.9900016784668,48.65972137451172,8237500,88,88.0,,0.88,77.44,0.5500030517578196,0.010073316247774411
607,2020-02-06,9,0.00639568345323741,0.39123630672926457,MS,55.43000030517578,55.4900016784668,54.61000061035156,55.0099983215332,48.67741775512695,6976900,83,88.0,,0.88,73.04,0.3400001525878906,0.006165007129298905
608,2020-02-07,7,0.005196642685851319,-0.18747656542932134,MS,54.61000061035156,55.11000061035156,54.41999816894531,55.02999877929688,48.69511413574219,7588000,84,88.0,,0.88,73.92,-0.3800010681152344,-0.006848099776913474
609,2020-02-10,6,0.004597122302158274,-0.3946952952320808,MS,54.68000030517578,55.36000061035156,54.619998931884766,55.34999847412109,48.978275299072266,5115100,81,88.0,,0.88,71.28,0.25,0.004536381731649719
610,2020-02-11,17,0.011191846522781775,1.4345331246739694,MS,55.7400016784668,56.25,55.68999862670898,55.77999877929688,49.35878372192383,7120800,89,88.0,,0.88,78.32000000000001,0.8899993896484375,0.01607657839299259
611,2020-02-12,14,0.009393285371702639,-0.16070280694236116,MS,56.220001220703125,56.65999984741211,56.11000061035156,56.18000030517578,49.71272277832031,7130000,85,88.0,,0.88,74.8,0.4099998474121094,0.007288886176215259
612,2020-02-13,8,0.005796163069544364,-0.3829461322440644,MS,55.79999923706055,55.9900016784668,55.5,55.93000030517578,49.49151611328125,5718400,87,88.0,,0.88,76.56,-0.6699981689453125,-0.011824888294204805
613,2020-02-14,9,0.00639568345323741,0.1034340091021928,MS,55.900001525878906,56.119998931884766,55.540000915527344,55.84000015258789,49.41187286376953,4579300,93,88.0,,0.88,81.84,0.12999725341796875,0.0023217940618129873
614,2020-02-18,11,0.007594724220623501,2.4536532170119956,MS,55.79999923706055,55.959999084472656,54.93999862670898,55.52000045776367,49.12871170043945,6897800,93,88.0,,0.88,81.84,-0.15999984741210938,-0.0028510308349489755
615,2020-02-19,4,0.003398081534772182,-0.5525734133249132,MS,55.86000061035156,56.43000030517578,55.4900016784668,56.310001373291016,49.8277702331543,6075300,89,88.0,,0.88,78.32000000000001,0.470001220703125,0.008398878277207533
616,2020-02-20,20,0.01299040767386091,2.822865208186309,MS,54.0,55.5099983215332,53.59000015258789,53.75,47.56246566772461,58533500,85,88.0,,0.88,74.8,-0.9200019836425781,-0.016303419788537443
617,2020-02-21,8,0.005796163069544364,-0.5538120731031937,MS,53.5,53.59000015258789,52.09000015258789,52.41999816894531,46.38557434082031,29536400,88,88.0,,0.88,77.44,-1.9199981689453125,-0.03458833051703614
618,2020-02-24,3,0.002798561151079137,-0.517170045510964,MS,50.310001373291016,50.4900016784668,49.209999084472656,49.68000030517578,43.96099853515625,28670400,85,88.0,,0.88,74.8,-3.0999984741210938,-0.05784658453618974
619,2020-02-25,3,0.002798561151079137,0.0,MS,49.97999954223633,50.150001525878906,47.560001373291016,48.02999877929688,42.500938415527344,25568400,88,88.0,,0.88,77.44,-0.3400001525878906,-0.006734009532285201
620,2020-02-26,2,0.002199040767386091,-0.2142245072836333,MS,48.220001220703125,48.54999923706055,46.88999938964844,47.2400016784668,41.8018798828125,22286100,89,88.0,,0.88,78.32000000000001,-1.6000022888183594,-0.031904331807302344
621,2020-02-27,5,0.003997601918465227,0.8178844056706651,MS,45.7400016784668,47.209999084472656,45.15999984741211,45.40999984741211,40.18254470825195,26815200,85,88.0,,0.88,74.8,-1.3400001525878906,-0.027600415523075905
622,2020-02-28,5,0.003997601918465227,0.0,MS,43.869998931884766,45.54999923706055,43.68999862670898,45.02999877929688,39.846282958984375,36978800,91,88.0,,0.88,80.08,-1.6599998474121094,-0.0351620393900427
623,2020-03-02,6,0.004597122302158274,0.35285815102328866,MS,45.11000061035156,46.47999954223633,44.400001525878906,46.47999954223633,41.12936401367188,23234100,98,78.0,,0.78,76.44,0.9300003051757812,0.020417131081291284
624,2020-03-03,4,0.003398081534772182,-0.2608242044861764,MS,46.369998931884766,46.91999816894531,43.86000061035156,44.400001525878906,39.28881072998047,30206600,100,78.0,,0.78,78.0,0.4399986267089844,0.009466407724663561
625,2020-03-04,8,0.005796163069544364,0.7057163020465773,MS,45.15999984741211,45.31999969482422,44.209999084472656,45.2400016784668,40.0321159362793,21938100,98,78.0,,0.78,76.44,-1.5999984741210938,-0.03410056557035579
626,2020-03-05,10,0.006995203836930456,0.2068680182043856,MS,43.5099983215332,43.93999862670898,42.13999938964844,42.59000015258789,37.68717575073242,23950200,96,78.0,,0.78,74.88,-1.3800010681152415,-0.03045015616522273
627,2020-03-06,8,0.005796163069544364,-0.171408981830648,MS,40.5099983215332,42.2400016784668,40.34000015258789,41.84000015258789,37.02350234985352,30898400,91,78.0,,0.78,70.98,-1.6999969482421804,-0.038689053285696606
628,2020-03-09,10,0.006995203836930456,2.1810250817884405,MS,36.84999847412109,39.02000045776367,36.84999847412109,37.5,33.18312072753906,28177500,91,78.0,,0.78,70.98,-3.220001220703125,-0.07623108647613108
629,2020-03-10,11,0.007594724220623501,0.08570449091532395,MS,39.810001373291016,39.9900016784668,37.04999923706055,39.5,34.95288848876953,27111000,92,78.0,,0.78,71.76,0.970001220703125,0.02485907763514983
630,2020-03-11,5,0.003997601918465227,-0.473634354278497,MS,38.22999954223633,38.86000061035156,36.43999862670898,36.869998931884766,32.62564468383789,27376200,100,78.0,,0.78,78.0,-1.1300010681152344,-0.02825708978961361
631,2020-03-12,6,0.004597122302158274,0.1499700059988005,MS,33.90999984741211,34.90999984741211,31.209999084472656,31.309999465942383,27.70569229125977,27964600,91,78.0,,0.78,70.98,-3.950000762939453,-0.10164695576168492
632,2020-03-13,16,0.01059232613908873,1.3041210224308815,MS,34.27000045776367,37.52000045776367,33.06999969482422,37.5,33.18312072753906,33305100,88,78.0,,0.78,68.64,2.6100006103515625,0.07476369583957587
633,2020-03-16,10,0.006995203836930456,0.5216484089723525,MS,31.06999969482422,35.27000045776367,30.36000061035156,31.649999618530277,28.00655174255371,26789900,87,78.0,,0.78,67.86,-2.25,-0.059968016325928075
634,2020-03-17,7,0.005196642685851319,-0.25711347274597185,MS,32.369998931884766,35.119998931884766,30.11000061035156,33.790000915527344,29.900203704833984,27047400,83,78.0,,0.78,64.74000000000001,-0.15000152587890625,-0.004252949360137759
635,2020-03-18,6,0.004597122302158274,-0.11536686663590212,MS,31.34000015258789,32.84000015258789,27.200000762939453,30.75,27.21015739440918,27603000,82,78.0,,0.78,63.96,-2.279998779296875,-0.06492024056489676
636,2020-03-19,7,0.005196642685851319,0.1304121022430882,MS,30.350000381469727,32.900001525878906,28.739999771118164,30.920000076293945,27.36058807373047,23929600,79,78.0,,0.78,61.620000000000005,0.060001373291015625,0.0018270820040262592
637,2020-03-20,9,0.00639568345323741,0.23073373327180446,MS,31.25,31.450000762939453,29.190000534057617,29.670000076293945,26.25448226928711,27472500,82,78.0,,0.78,63.96,-1.4500007629394531,-0.04407296947384309
638,2020-03-23,11,0.007594724220623501,2.4536532170119956,MS,29.149999618530277,29.790000915527344,27.76000022888184,27.809999465942383,24.60859680175781,26401000,83,78.0,,0.78,64.74000000000001,-1.6599998474121094,-0.052782187826470484
639,2020-03-24,5,0.003997601918465227,-0.473634354278497,MS,30.09000015258789,33.380001068115234,29.399999618530277,33.220001220703125,29.39581871032715,25905500,80,78.0,,0.78,62.400000000000006,3.5900001525878906,0.1205102397535236
640,2020-03-25,20,0.01299040767386091,2.249550089982004,MS,33.900001525878906,35.47999954223633,32.25,33.9900016784668,30.077178955078125,27198500,80,78.0,,0.78,62.400000000000006,2.0999984741210938,0.06291187558190425
641,2020-03-26,6,0.004597122302158274,-0.6461140852870593,MS,33.79999923706055,36.84999847412109,33.33000183105469,35.709999084472656,31.599180221557617,26422500,78,78.0,,0.78,60.84,1.3699989318847585,0.03861327366292322
642,2020-03-27,8,0.005796163069544364,0.26082420448617616,MS,33.63999938964844,34.72999954223633,33.119998931884766,34.0099983215332,30.09487533569336,33375400,79,78.0,,0.78,61.620000000000005,-2.1199989318847585,-0.057530502569045794
643,2020-03-30,5,0.003997601918465227,-0.1304121022430883,MS,33.529998779296875,35.34000015258789,32.970001220703125,34.84000015258789,30.829330444335938,18046400,82,78.0,,0.78,63.96,0.6100006103515625,0.017564083454988833
644,2020-03-31,9,0.00639568345323741,0.5998800239952011,MS,34.529998779296875,35.290000915527344,33.720001220703125,34.0,30.08602905273437,17122600,90,78.0,,0.78,70.2,-0.049999237060546875,-0.0014148057963968563
645,2020-04-01,11,0.007594724220623501,0.18747656542932134,MS,31.68000030517578,32.40999984741211,31.15999984741211,31.6200008392334,27.980005264282227,23755100,77,75.0,False,0.75,57.75,-2.8800010681152344,-0.08160954926039843
646,2020-04-02,9,0.00639568345323741,-0.15787811809283225,MS,31.34000015258789,34.0,31.25,33.900001525878906,29.997539520263672,21656000,72,75.0,,0.75,54.0,1.5900001525878906,0.049058937367284505
647,2020-04-03,9,0.00639568345323741,0.0,MS,33.560001373291016,34.29999923706055,32.86000061035156,33.849998474121094,29.953292846679688,16926500,66,75.0,,0.75,49.5,0.2999992370605469,0.008823506972369
648,2020-04-06,9,0.00639568345323741,1.2853470437017993,MS,35.93000030517578,37.5,35.75,37.0099983215332,32.7495231628418,18788700,65,75.0,,0.75,48.75,3.200000762939453,0.09329448495969372
649,2020-04-07,6,0.004597122302158274,-0.281214848143982,MS,39.65999984741211,39.65999984741211,36.86000061035156,36.93999862670898,32.68758010864258,19536700,65,75.0,,0.75,48.75,2.1599998474121094,0.057599995930989634
650,2020-04-08,4,0.003398081534772182,-0.2608242044861764,MS,37.709999084472656,39.77999877929688,37.45000076293945,39.369998931884766,34.837852478027344,15376700,64,75.0,,0.75,48.0,0.11999893188477273,0.0030256916880095908
651,2020-04-09,7,0.005196642685851319,0.5292872265349331,MS,40.2599983215332,41.84999847412109,40.18000030517578,41.08000183105469,36.35100555419922,21902200,68,75.0,,0.75,51.0,2.0699996948242045,0.05203619302023488
652,2020-04-13,10,0.006995203836930456,0.2068680182043856,MS,40.880001068115234,41.0,39.25,39.58000183105469,35.023677825927734,13369900,91,75.0,,0.75,68.25,-0.8499984741210866,-0.020310597493729987
653,2020-04-14,13,0.008793764988009593,0.25711347274597207,MS,40.5099983215332,40.77000045776367,38.369998931884766,39.86000061035156,35.27143859863281,14471900,81,75.0,,0.75,60.75,-0.22999954223632812,-0.0056097449325933635
654,2020-04-15,39,0.024381294964028778,1.7725661303517861,MS,38.209999084472656,39.40999984741211,37.59000015258789,38.400001525878906,33.97951889038086,15590100,75,75.0,,0.75,56.25,-1.3600006103515625,-0.033357875768494916
655,2020-04-16,21,0.013589928057553956,-0.44260843906757164,MS,37.86000061035156,38.81999969482422,37.06999969482422,38.36000061035156,33.94411849975586,27913000,73,75.0,,0.75,54.75,-0.5900001525878906,-0.014970823518707377
656,2020-04-17,11,0.007594724220623501,-0.4411505205576143,MS,39.54999923706055,40.09999847412109,38.18999862670898,39.09000015258789,34.59008026123047,25074500,75,75.0,,0.75,56.25,1.279998779296868,0.032972663301373606
657,2020-04-20,8,0.005796163069544364,-0.45279601539506453,MS,38.18999862670898,39.540000915527344,37.81999969482422,38.36000061035156,33.94411849975586,16573800,84,75.0,,0.75,63.0,-0.5599975585937429,-0.013965026930241486
658,2020-04-21,9,0.00639568345323741,0.1034340091021928,MS,37.29999923706055,38.13999938964844,36.560001373291016,36.95000076293945,32.69643020629883,14134900,75,75.0,,0.75,56.25,-1.4000015258789062,-0.03540722037083022
659,2020-04-22,3,0.002798561151079137,-0.562429696287964,MS,37.869998931884766,38.18000030517578,37.43999862670898,37.810001373291016,33.457427978515625,10449000,79,75.0,,0.75,59.25,0.04000091552734375,0.0010487917191261964
660,2020-04-23,15,0.009992805755395684,2.570694087403599,MS,38.09999847412109,38.38999938964844,37.27999877929688,37.470001220703125,33.15657424926758,8694800,79,75.0,,0.75,59.25,0.20999908447265625,0.005500237894031423
661,2020-04-24,12,0.008194244604316548,-0.17998560115190776,MS,37.970001220703125,38.18999862670898,37.2599983215332,37.970001220703125,33.59901428222656,8567500,69,75.0,,0.75,51.75,-0.20000076293946023,-0.005209709979661747
662,2020-04-27,9,0.00639568345323741,0.39123630672926457,MS,38.63999938964844,39.54999923706055,38.33000183105469,39.310001373291016,34.784751892089844,11619400,84,75.0,,0.75,63.0,1.3600006103515696,0.03561143386374521
663,2020-04-28,4,0.003398081534772182,-0.46869141357330335,MS,40.56999969482422,41.380001068115234,39.84000015258789,40.130001068115234,35.510353088378906,12778400,100,75.0,,0.75,75.0,1.8300018310546875,0.046270590805470135
664,2020-04-29,11,0.007594724220623501,1.2350035285815104,MS,41.09999847412109,41.36000061035156,40.54999923706055,40.790000915527344,36.41196060180664,15880400,83,75.0,,0.75,62.25,-0.020000457763671875,-0.00048333632787367353
665,2020-04-30,6,0.004597122302158274,-0.3946952952320808,MS,39.900001525878906,40.11000061035156,39.0,39.43000030517578,35.19792938232422,13431700,82,75.0,,0.75,61.5,-1.25,-0.03022243669133673
666,2020-05-01,5,0.003997601918465227,-0.1304121022430883,MS,38.34999847412109,38.720001220703125,37.90999984741211,38.400001525878906,34.27848434448242,12806200,91,84.0,False,0.84,76.44,-1.3899993896484375,-0.03465468383188475
667,2020-05-04,5,0.003997601918465227,0.0,MS,38.0,38.220001220703125,37.16999816894531,38.09000015258789,34.001747131347656,13985100,93,84.0,,0.84,78.11999999999999,-0.5,-0.01291322273338813
668,2020-05-05,7,0.005196642685851319,0.29994001199760056,MS,38.97999954223633,39.310001373291016,37.900001525878906,37.97999954223633,33.90355682373047,8951200,94,84.0,,0.84,78.96,1.0900001525878906,0.02851910302916094
669,2020-05-06,11,0.007594724220623501,0.4614674665436087,MS,38.470001220703125,38.630001068115234,37.04999923706055,37.29999923706055,33.29654312133789,7817800,90,84.0,,0.84,75.6,-0.6800003051757812,-0.01729840451335629
670,2020-05-07,4,0.003398081534772182,-0.5525734133249132,MS,37.7599983215332,39.13999938964844,37.7599983215332,38.810001373291016,34.644474029541016,9348900,85,84.0,,0.84,71.39999999999999,0.5099983215332031,0.01320213066093201
671,2020-05-08,3,0.002798561151079137,-0.17642907551164422,MS,39.5099983215332,40.16999816894531,39.20000076293945,40.08000183105469,35.778160095214844,12096400,94,84.0,,0.84,78.96,1.029998779296875,0.026315758695931057
672,2020-05-11,5,0.003997601918465227,-0.1304121022430883,MS,39.380001068115234,40.060001373291016,39.29999923706055,39.83000183105469,35.55499267578125,10106400,94,84.0,,0.84,78.96,-0.10999679565429688,-0.002738282316859353
673,2020-05-12,3,0.002798561151079137,-0.29994001199760034,MS,39.970001220703125,40.06999969482422,38.34999847412109,38.41999816894531,34.29633331298828,13605600,90,84.0,,0.84,75.6,0.009998321533203125,0.0002495836542799612
674,2020-05-13,4,0.003398081534772182,0.21422450728363307,MS,38.150001525878906,38.27999877929688,36.59999847412109,36.9900016784668,33.019813537597656,11565900,90,84.0,,0.84,75.6,-1.7900009155273366,-0.04467184749588482
675,2020-05-14,5,0.003997601918465227,0.17642907551164422,MS,36.2599983215332,37.970001220703125,35.529998779296875,37.810001373291016,33.751800537109375,14986600,93,84.0,,0.84,78.11999999999999,-0.3099975585937571,-0.008098160096112972
676,2020-05-15,3,0.002798561151079137,-0.29994001199760034,MS,37.2599983215332,37.810001373291016,37.02000045776367,37.290000915527344,33.28761291503906,9175800,96,84.0,,0.84,80.64,-0.15999984741210938,-0.004213848887760108
